Iteration	Posterior	Likelihood	Prior	alpha_dir	alpha_morpho	brlens[1]	brlens[2]	brlens[3]	brlens[4]	brlens[5]	brlens[6]	brlens[7]	brlens[8]	brlens[9]	brlens[10]	brlens[11]	brlens[12]	brlens[13]	brlens[14]	brlens[15]	brlens[16]	brlens[17]	brlens[18]	brlens[19]	brlens[20]	brlens[21]	brlens[22]	brlens[23]	brlens[24]	brlens[25]	brlens[26]	brlens[27]	brlens[28]	brlens[29]	brlens[30]	brlens[31]	brlens[32]	brlens[33]	brlens[34]	brlens[35]	brlens[36]	brlens[37]	brlens[38]	brlens[39]	brlens[40]	brlens[41]	brlens[42]	brlens[43]	brlens[44]	brlens[45]	brlens[46]	brlens[47]	brlens[48]	brlens[49]	brlens[50]	brlens[51]	brlens[52]	brlens[53]	brlens[54]	brlens[55]	brlens[56]	brlens[57]	brlens[58]	brlens[59]	brlens[60]	brlens[61]	brlens[62]	brlens[63]	brlens[64]	brlens[65]	brlens[66]	brlens[67]	brlens[68]	brlens[69]	brlens[70]	brlens[71]	brlens[72]	brlens[73]	brlens[74]	brlens[75]	brlens[76]	brlens[77]	brlens[78]	brlens[79]	brlens[80]	brlens[81]	brlens[82]	brlens[83]	brlens[84]	brlens[85]	brlens[86]	brlens[87]	brlens[88]	brlens[89]	brlens[90]	brlens[91]	brlens[92]	brlens[93]	brlens[94]	brlens[95]	brlens[96]	brlens[97]	brlens[98]	brlens[99]	brlens[100]	brlens[101]	brlens[102]	brlens[103]	brlens[104]	brlens[105]	brlens[106]	brlens[107]	brlens[108]	brlens[109]	brlens[110]	brlens[111]	brlens[112]	brlens[113]	brlens[114]	brlens[115]	brlens[116]	brlens[117]	brlens[118]	brlens[119]	brlens[120]	brlens[121]	brlens[122]	brlens[123]	brlens[124]	brlens[125]	brlens[126]	brlens[127]	brlens[128]	brlens[129]	brlens[130]	brlens[131]	char_rates[1]	char_rates[2]	char_rates[3]	char_rates[4]	model_indicator	tree_length
305000	-2302.795	-2341.131	38.3358	1	0.7127757	0.0118928	0.173411	0.204021	0.0701863	0.0851345	0.0725511	0.0306355	0.248548	9.69229e-05	0.00227635	0.0411378	0.113597	0.0888026	0.0194799	0.176565	0.0219755	0.0931435	0.210372	0.272774	0.18941	0.0139149	0.00871978	0.043776	0.0298968	0.176663	0.0211617	0.0312556	0.152817	0.0347936	0.028466	0.0210139	0.0868993	0.0203695	0.00505519	0.151427	0.000898989	0.148622	0.317371	0.0126831	0.106521	0.0271276	0.267405	0.0737085	0.0101669	0.0187544	0.0596608	0.0114647	0.00141143	0.017752	0.165276	0.0365443	0.200601	0.0778441	0.0910286	0.0139518	0.216878	0.055496	0.0531873	0.0866449	0.0401898	0.102096	0.14958	0.0269737	0.0593041	0.160481	0.194398	0.0606151	0.0356102	0.0713655	0.00976687	0.0480242	0.0154683	0.0776649	0.0117867	0.00101985	0.0721805	0.0622749	0.0223011	0.199132	0.0496021	0.202828	0.0690809	0.142664	0.493429	0.0524458	0.0479729	0.0769203	0.0335977	0.0163529	0.0545287	0.0601802	0.0841941	0.0382035	0.00295582	0.0262515	0.0444173	0.160822	0.844126	0.110719	0.113033	0.0340201	0.176833	0.0155694	0.0377435	0.0672795	0.0126852	0.127339	0.157287	0.000346251	0.086397	0.064308	0.0147	0.0528301	0.0703172	0.0136942	0.151402	0.0168299	0.169086	0.349756	0.425008	0.0350733	0.105489	0.0271799	0.140739	0.00918715	0.104111	0.0360545	0.00572242	0.0738908	0.0476748	0.0175785	0.076919	0.369496	0.929512	2.62407	3	11.81393
306000	-2319.908	-2360.013	40.10454	1	0.6335262	0.0136674	0.0465774	0.395825	0.0425818	0.0450345	0.101087	0.010516	0.129535	0.00010592	0.00427447	0.0247812	0.0534382	0.0943936	0.0466212	0.129593	0.0235859	0.0931435	0.121274	0.280181	0.14421	0.0191584	0.0192208	0.043776	0.0554142	0.201301	0.0157449	0.0939606	0.132972	0.0673721	0.00729281	0.0290793	0.0664078	0.0071089	0.0106813	0.156765	0.000538729	0.14019	0.19289	0.0247488	0.0482012	0.0331925	0.115329	0.0367931	0.0335177	0.0139991	0.039938	0.0290827	0.00408386	0.0463331	0.0919438	0.172259	0.124285	0.0702005	0.100101	0.0146446	0.17011	0.0563379	0.0699301	0.0637668	0.042713	0.114734	0.0690286	0.0205937	0.107185	0.0943477	0.132605	0.0820019	0.0207927	0.103813	0.0163901	0.0746957	0.0156505	0.0973675	0.0122741	0.00797135	0.0960456	0.0640743	0.0459588	0.284869	0.0915509	0.346083	0.153648	0.133344	0.478245	0.09424	0.111033	0.0608832	0.0714872	0.0221059	0.0488236	0.113972	0.0940027	0.0568669	0.00109012	0.0210993	0.060719	0.241926	0.521641	0.0816725	0.170463	0.038717	0.253007	0.021986	0.0975863	0.116503	0.0123761	0.206609	0.100971	0.000457951	0.0951983	0.0667473	0.0236004	0.0751932	0.0544212	0.0489763	0.113232	0.0281047	0.102129	0.187279	0.490898	0.0366755	0.0843323	0.00907321	0.136106	0.0293515	0.0771922	0.0682706	0.00581314	0.104837	0.0359544	0.0262799	0.0600883	0.330403	0.897504	2.712	3	11.64498
307000	-2300.417	-2340.139	39.72217	1	0.7189693	0.0219133	0.0388248	0.365422	0.0399048	0.0380988	0.0582139	0.00561949	0.269457	0.000365873	0.0014758	0.0294124	0.050473	0.0318864	0.147286	0.147318	0.04901	0.141676	0.102485	0.25837	0.119243	0.00931788	0.0228173	0.0290348	0.0444343	0.134881	0.0157449	0.0772703	0.119779	0.0222125	0.00782195	0.00863166	0.0358363	0.0118028	0.00498596	0.179195	0.00106312	0.0964521	0.336564	0.0303426	0.0434415	0.0644719	0.0604745	0.0542753	0.0126378	0.0138144	0.0673669	0.0290827	0.0050139	0.0242222	0.16523	0.127042	0.13443	0.0702005	0.0873868	0.0159566	0.263957	0.0396524	0.127632	0.0332189	0.073307	0.122152	0.0667665	0.0453087	0.122378	0.0842006	0.127072	0.0797889	0.0134361	0.150385	0.0203262	0.0500115	0.0207704	0.0565279	0.0109013	0.00788077	0.0848474	0.0640743	0.031397	0.17061	0.0440246	0.239634	0.147308	0.226643	0.496235	0.105391	0.146121	0.0852509	0.0308328	0.0404848	0.0714222	0.0799685	0.0852163	0.0561031	0.00249958	0.0204556	0.072321	0.210626	0.621428	0.0527918	0.0853011	0.0825238	0.239267	0.0198704	0.132418	0.0479855	0.0220015	0.13784	0.0581227	0.000743607	0.0593588	0.117657	0.0342399	0.0263071	0.0512299	0.0227404	0.144325	0.0141376	0.0527128	0.235912	0.590122	0.0573078	0.066767	0.0263582	0.170776	0.0288776	0.0595917	0.097076	0.00702185	0.111895	0.0532584	0.0398797	0.0782438	0.372345	0.9317	2.61771	3	11.67467
308000	-2277.274	-2320.177	42.90324	1	0.7189693	0.0219133	0.0388248	0.365422	0.0399048	0.0495322	0.0582139	0.00561949	0.144887	0.000320025	0.0014758	0.0294124	0.050473	0.0141263	0.147286	0.147318	0.04901	0.141676	0.102485	0.25837	0.119243	0.00931788	0.0228173	0.0290348	0.0444343	0.134881	0.0157449	0.097621	0.144924	0.0222125	0.00605933	0.00863166	0.0358363	0.0118028	0.00416328	0.179195	0.00106312	0.0949737	0.405602	0.0303426	0.0434415	0.0644719	0.0604745	0.0542753	0.0126378	0.0138144	0.0490141	0.0214729	0.0050139	0.0242222	0.16523	0.118891	0.13443	0.0702005	0.0873868	0.0159566	0.166706	0.0396524	0.150862	0.0332189	0.0577908	0.122152	0.0667665	0.0339503	0.122378	0.0842006	0.127072	0.0797889	0.0134361	0.150385	0.0203262	0.0500115	0.0207704	0.0672265	0.0109013	0.0104663	0.0848474	0.0640743	0.031397	0.17061	0.0914157	0.239634	0.11463	0.226643	0.496235	0.105391	0.146121	0.0548717	0.0308328	0.0404848	0.0925394	0.0799685	0.140194	0.0561031	0.00249958	0.0221053	0.072321	0.210626	0.621428	0.0527918	0.0584391	0.0825238	0.239267	0.0214278	0.132418	0.0479855	0.0220015	0.13784	0.0392547	0.000837891	0.0541319	0.117657	0.0295819	0.0263071	0.059886	0.0153556	0.144325	0.0141376	0.0527128	0.235912	0.40287	0.0573078	0.066767	0.0269167	0.170776	0.0288776	0.0676031	0.0904618	0.00702185	0.111895	0.0532584	0.0398797	0.0782438	0.372345	0.9317	2.61771	3	11.35657
309000	-2281.597	-2324.5	42.90324	1	0.7189693	0.0219133	0.0388248	0.365422	0.0399048	0.0495322	0.0582139	0.00561949	0.144887	0.000320025	0.0014758	0.0294124	0.050473	0.0141263	0.147286	0.147318	0.04901	0.141676	0.102485	0.25837	0.119243	0.00931788	0.0228173	0.0290348	0.0444343	0.134881	0.0157449	0.097621	0.144924	0.0222125	0.00605933	0.00863166	0.0358363	0.0118028	0.00416328	0.179195	0.00106312	0.0949737	0.405602	0.0303426	0.0434415	0.0644719	0.0604745	0.0542753	0.0126378	0.0138144	0.0490141	0.0214729	0.0050139	0.0242222	0.16523	0.118891	0.13443	0.0702005	0.0873868	0.0159566	0.166706	0.0396524	0.150862	0.0332189	0.0577908	0.122152	0.0667665	0.0339503	0.122378	0.0842006	0.127072	0.0797889	0.0134361	0.150385	0.0203262	0.0500115	0.0207704	0.0672265	0.0109013	0.0104663	0.0848474	0.0640743	0.031397	0.17061	0.0914157	0.239634	0.11463	0.226643	0.496235	0.105391	0.146121	0.0548717	0.0308328	0.0404848	0.0925394	0.0799685	0.140194	0.0561031	0.00249958	0.0221053	0.072321	0.210626	0.621428	0.0527918	0.0584391	0.0825238	0.239267	0.0214278	0.132418	0.0479855	0.0220015	0.13784	0.0392547	0.000837891	0.0541319	0.117657	0.0295819	0.0263071	0.059886	0.0153556	0.144325	0.0141376	0.0527128	0.235912	0.40287	0.0573078	0.066767	0.0269167	0.170776	0.0288776	0.0676031	0.0904618	0.00702185	0.111895	0.0532584	0.0398797	0.0782438	0.372345	0.9317	2.61771	3	11.35657
310000	-2285.422	-2328.325	42.90324	1	0.7189693	0.0219133	0.0388248	0.365422	0.0399048	0.0495322	0.0582139	0.00561949	0.144887	0.000320025	0.0014758	0.0294124	0.050473	0.0141263	0.147286	0.147318	0.04901	0.141676	0.102485	0.25837	0.119243	0.00931788	0.0228173	0.0290348	0.0444343	0.134881	0.0157449	0.097621	0.144924	0.0222125	0.00605933	0.00863166	0.0358363	0.0118028	0.00416328	0.179195	0.00106312	0.0949737	0.405602	0.0303426	0.0434415	0.0644719	0.0604745	0.0542753	0.0126378	0.0138144	0.0490141	0.0214729	0.0050139	0.0242222	0.16523	0.118891	0.13443	0.0702005	0.0873868	0.0159566	0.166706	0.0396524	0.150862	0.0332189	0.0577908	0.122152	0.0667665	0.0339503	0.122378	0.0842006	0.127072	0.0797889	0.0134361	0.150385	0.0203262	0.0500115	0.0207704	0.0672265	0.0109013	0.0104663	0.0848474	0.0640743	0.031397	0.17061	0.0914157	0.239634	0.11463	0.226643	0.496235	0.105391	0.146121	0.0548717	0.0308328	0.0404848	0.0925394	0.0799685	0.140194	0.0561031	0.00249958	0.0221053	0.072321	0.210626	0.621428	0.0527918	0.0584391	0.0825238	0.239267	0.0214278	0.132418	0.0479855	0.0220015	0.13784	0.0392547	0.000837891	0.0541319	0.117657	0.0295819	0.0263071	0.059886	0.0153556	0.144325	0.0141376	0.0527128	0.235912	0.40287	0.0573078	0.066767	0.0269167	0.170776	0.0288776	0.0676031	0.0904618	0.00702185	0.111895	0.0532584	0.0398797	0.0782438	0.372345	0.9317	2.61771	3	11.35657
311000	-2291.993	-2320.321	28.32811	1	1.209628	0.00895426	0.0110773	0.314906	0.168693	0.0922139	0.0211706	0.110498	0.0715325	0.00667797	0.00995028	0.0252279	0.137782	0.0198488	0.0448562	0.0368443	0.0206343	0.0698983	0.0955653	0.319778	0.138773	0.0516977	0.00307533	0.0115723	0.0251499	0.131846	0.0318861	0.197908	0.0583455	0.0395295	0.00567533	0.0773941	0.00721886	0.00168985	0.00140138	0.0745117	0.000582521	0.143285	0.377332	0.102155	0.166243	0.0593513	0.0954924	0.130996	0.0181339	0.0654916	0.0406832	0.0160948	0.113885	0.0289729	0.0352964	0.00603687	0.171854	0.1931	0.0674989	0.0341654	0.0859343	0.0335073	0.11131	0.0448117	0.0770453	0.0454147	0.0942767	0.0423556	0.058882	0.181501	0.0888751	0.287998	0.0064076	0.0377412	0.015687	0.0161898	0.0161303	0.214543	0.0229678	0.0149908	0.105263	0.0440429	0.0600587	0.243996	0.0396715	0.241286	0.0414114	0.106141	0.412943	0.114552	0.142049	0.0156018	0.0263215	0.0425889	0.0674224	0.0918549	0.19639	0.00330835	0.00517965	0.0658557	0.162778	0.249374	0.848793	0.0247163	0.0512079	0.126009	0.193488	0.0168556	0.135116	0.063185	0.0180618	0.337037	0.0915098	0.00359379	0.173201	0.0680635	0.00330533	0.0177395	0.0296355	0.0356646	0.138233	0.0172279	0.0283685	0.389851	0.476571	0.0805994	0.101465	0.0515646	0.214588	0.111765	0.161413	0.0882027	0.0150172	0.251711	0.0215875	0.0945732	0.176793	0.531815	1.0276	2.2638	3	12.76501
312000	-2291.054	-2326.582	35.5272	1	0.9360853	0.0374674	0.0101277	0.527987	0.0723974	0.113302	0.0193404	0.136311	0.0704922	0.0203306	0.0119697	0.0415036	0.126423	0.0241031	0.0388282	0.0662686	0.0306277	0.023201	0.156786	0.292984	0.108492	0.0342495	0.00179436	0.0324308	0.00829808	0.128135	0.0137915	0.0734885	0.0815507	0.0502288	0.00976128	0.0323418	0.0348312	0.00528878	0.00154443	0.104863	0.00117549	0.0362474	0.397096	0.0496631	0.0891493	0.055828	0.105414	0.0548536	0.0172499	0.0853034	0.0199823	0.0189222	0.0629627	0.014331	0.0459339	0.0134484	0.133818	0.343828	0.0530102	0.00725735	0.225934	0.0374699	0.0495635	0.0768938	0.0567481	0.0424459	0.0580459	0.075111	0.111938	0.131323	0.10442	0.107829	0.0176435	0.202275	0.0146775	0.0186879	0.0268513	0.328914	0.0407731	0.0550538	0.0979816	0.0459209	0.0480142	0.130895	0.0321184	0.137927	0.0386856	0.0751016	0.335946	0.110836	0.117559	0.0427646	0.0928989	0.0101194	0.0634052	0.0894417	0.061073	0.00799123	0.0187251	0.0490199	0.156345	0.196678	0.922919	0.0564885	0.0360126	0.0889144	0.105703	0.0045896	0.0811804	0.164694	0.0300039	0.189198	0.144166	0.0089944	0.145144	0.0363008	0.00573314	0.0324985	0.0798591	0.070647	0.0710892	0.044204	0.0161863	0.25446	0.404982	0.102294	0.0849549	0.0670188	0.20444	0.0561481	0.0751693	0.0618841	0.0195063	0.344564	0.0918438	0.0816053	0.124031	0.45666	0.988546	2.43076	3	12.07246
313000	-2283.061	-2313.504	30.44244	1	0.699948	0.0223656	0.0354977	0.250387	0.0263286	0.100246	0.0115655	0.0597984	0.112997	0.0134437	0.0157672	0.051838	0.146491	0.0165668	0.0618025	0.0293878	0.05172	0.027117	0.026076	0.176769	0.0687829	0.0101558	0.00697248	0.0138009	0.00918025	0.0750088	0.0100558	0.0422506	0.076352	0.0300632	0.0394454	0.0261192	0.0312165	0.0160835	0.00119645	0.0459342	0.000212884	0.0800298	0.242041	0.0681306	0.131149	0.0671933	0.10176	0.053846	0.0430913	0.10163	0.0219182	0.0257942	0.0249467	0.0198129	0.192798	0.0302774	0.280208	0.181323	0.0624696	0.0180634	0.113346	0.141068	0.0494775	0.0839267	0.0730144	0.0511053	0.205859	0.0632179	0.0906497	0.100434	0.0811413	0.242158	0.0914418	0.0829593	0.0130848	0.00496345	0.00568882	0.126295	0.0586335	0.127345	0.0641902	0.0194803	0.066172	0.266763	0.0573674	0.173603	0.0535854	0.193047	0.56626	0.0321081	0.0693897	0.0101321	0.10979	0.0145355	0.0489292	0.0299602	0.0571448	0.00685229	0.0262141	0.0518897	0.120132	0.11034	0.908071	0.0388104	0.0194216	0.0719743	0.113882	0.000834889	0.134195	0.119713	0.0311427	0.342108	0.26228	0.00962748	0.268002	0.0868658	0.0040038	0.0902251	0.0206429	0.171817	0.180062	0.032015	0.0445969	0.338561	0.478595	0.0809931	0.0934025	0.0577643	0.289303	0.0795798	0.0518496	0.0945076	0.0204618	0.407777	0.0254545	0.196833	0.0741772	0.363506	0.924849	2.63747	3	12.60455
314000	-2303.58	-2336.485	32.9047	1	0.8536609	0.0317736	0.0290676	0.14463	0.0446286	0.116411	0.00937526	0.0347047	0.158021	0.0178803	0.0101719	0.0253718	0.0954017	0.126646	0.0937592	0.108585	0.0277985	0.0565409	0.111417	0.284503	0.0210336	0.130111	0.0202296	0.0167489	0.00702982	0.181143	0.033413	0.0874367	0.0401372	0.0454339	0.0210837	0.00687354	0.10605	0.0613821	0.0079796	0.0422116	0.000707464	0.321364	0.22016	0.0627789	0.0552659	0.134328	0.0679218	0.119011	0.0573645	0.0228969	0.0431416	0.0037499	0.00742576	0.00724468	0.115427	0.0283554	0.146123	0.125265	0.0527491	0.0386047	0.235924	0.0905887	0.0513018	0.153163	0.0788591	0.0412203	0.109301	0.127312	0.128105	0.0656762	0.135958	0.15676	0.0244075	0.136303	0.0548411	0.0193261	0.0505751	0.0712781	0.0500966	0.128746	0.0769469	0.0074706	0.0226247	0.125062	0.0621449	0.25584	0.0444545	0.104283	0.534625	0.00590127	0.197151	0.0247586	0.143406	0.0580349	0.0149864	0.0455685	0.105105	0.0247067	0.0206333	0.0840721	0.0599792	0.210174	0.66582	0.136231	0.039098	0.102939	0.168872	0.000365865	0.108322	0.0648164	0.0332358	0.226335	0.108437	0.0557081	0.125994	0.0886834	0.0599681	0.0531209	0.0362806	0.0750434	0.0649147	0.0401377	0.0351605	0.22058	0.358989	0.108735	0.0420402	0.262765	0.0971046	0.056175	0.0500988	0.0683	0.036052	0.44193	0.12103	0.0671301	0.106915	0.427873	0.970782	2.49443	3	12.34295
315000	-2290.332	-2323.237	32.9047	1	0.8536609	0.0317736	0.0290676	0.14463	0.0446286	0.116411	0.00937526	0.0347047	0.158021	0.0178803	0.0101719	0.0253718	0.0954017	0.126646	0.0937592	0.108585	0.0277985	0.0565409	0.111417	0.284503	0.0210336	0.130111	0.0202296	0.0167489	0.00702982	0.181143	0.033413	0.0874367	0.0401372	0.0454339	0.0210837	0.00687354	0.10605	0.0613821	0.0079796	0.0422116	0.000707464	0.321364	0.22016	0.0627789	0.0552659	0.134328	0.0679218	0.119011	0.0573645	0.0228969	0.0431416	0.0037499	0.00742576	0.00724468	0.115427	0.0283554	0.146123	0.125265	0.0527491	0.0386047	0.235924	0.0905887	0.0513018	0.153163	0.0788591	0.0412203	0.109301	0.127312	0.128105	0.0656762	0.135958	0.15676	0.0244075	0.136303	0.0548411	0.0193261	0.0505751	0.0712781	0.0500966	0.128746	0.0769469	0.0074706	0.0226247	0.125062	0.0621449	0.25584	0.0444545	0.104283	0.534625	0.00590127	0.197151	0.0247586	0.143406	0.0580349	0.0149864	0.0455685	0.105105	0.0247067	0.0206333	0.0840721	0.0599792	0.210174	0.66582	0.136231	0.039098	0.102939	0.168872	0.000365865	0.108322	0.0648164	0.0332358	0.226335	0.108437	0.0557081	0.125994	0.0886834	0.0599681	0.0531209	0.0362806	0.0750434	0.0649147	0.0401377	0.0351605	0.22058	0.358989	0.108735	0.0420402	0.262765	0.0971046	0.056175	0.0500988	0.0683	0.036052	0.44193	0.12103	0.0671301	0.106915	0.427873	0.970782	2.49443	3	12.34295
316000	-2297.091	-2322.827	25.73545	1	0.9139365	0.0317736	0.032794	0.14463	0.0446286	0.175507	0.0232933	0.0337182	0.223112	0.0133893	0.0157403	0.0253718	0.0954017	0.104728	0.0579088	0.0969488	0.0214276	0.0534019	0.145158	0.224295	0.0321517	0.130111	0.0202296	0.0199563	0.00702982	0.238138	0.0231342	0.0874367	0.0502992	0.0567688	0.0149973	0.00703095	0.0684451	0.0212921	0.0098688	0.0406804	0.000707464	0.321364	0.22016	0.0876729	0.0384973	0.222748	0.12314	0.135061	0.0493259	0.0228969	0.0337614	0.00293376	0.00749232	0.0117197	0.115427	0.0334114	0.146123	0.106311	0.0468962	0.0536664	0.134407	0.0867457	0.0641319	0.153163	0.0788591	0.0455815	0.109301	0.0716523	0.0908907	0.0893747	0.153968	0.15676	0.0398262	0.134698	0.052082	0.024575	0.0505751	0.0671347	0.0500966	0.128746	0.0773828	0.00610202	0.0158388	0.145997	0.0372776	0.308914	0.0635098	0.104283	0.714249	0.00490709	0.205079	0.0344814	0.149882	0.0891801	0.0149864	0.0455685	0.105105	0.0225413	0.03605	0.0846729	0.0599792	0.210174	0.796995	0.109559	0.039098	0.0500126	0.105936	0.000409096	0.0952071	0.0624404	0.0519165	0.226335	0.123285	0.0413458	0.204959	0.0886834	0.0772786	0.0432485	0.0208326	0.0490547	0.0626525	0.0347428	0.0551411	0.22058	0.457991	0.169272	0.029121	0.197053	0.130641	0.0492643	0.115578	0.0684587	0.0306683	0.44193	0.220423	0.0948964	0.119478	0.449262	0.984135	2.44712	3	13.05385
317000	-2319.663	-2338.813	19.14993	1	0.8289168	0.0231257	0.0163619	0.228084	0.0354057	0.0697889	0.0753754	0.0211579	0.184796	0.0066741	0.106806	0.0651388	0.196416	0.0622912	0.00488768	0.079794	0.108581	0.0473125	0.138213	0.205008	0.0623816	0.0636027	0.0413813	0.0139989	0.0158479	0.0922493	0.0377789	0.10649	0.0636195	0.100706	0.0264324	0.0169263	0.0263013	0.0226588	0.0341914	0.0154273	0.00115095	0.306155	0.38715	0.0724176	0.155483	0.136793	0.0667683	0.118546	0.0103446	0.0810537	0.0457923	0.00232499	0.000429821	0.054159	0.208571	0.00554741	0.0958685	0.230497	0.0449689	0.0716174	0.121407	0.0516021	0.0400009	0.0772209	0.0520244	0.0770207	0.0243837	0.102134	0.0943846	0.227975	0.0525449	0.162336	0.0369511	0.152225	0.0378266	0.0340702	0.0582604	0.130691	0.0524105	0.1192	0.0126113	0.0159103	0.0487169	0.308312	0.0173334	0.124788	0.0932368	0.149291	0.279643	0.00132275	0.204429	0.019774	0.0741169	0.0377765	0.000782835	0.11847	0.0817314	0.110315	0.0138702	0.0468836	0.0607848	0.50715	0.700745	0.0455977	0.0262712	0.0774058	0.0526567	0.00377323	0.0672931	0.0589438	0.0419168	0.235143	0.051607	0.021308	0.225319	0.165119	0.0149797	0.102284	0.0184281	0.0249808	0.087524	0.0443339	0.110067	0.320617	1.1729	0.136054	0.131676	0.324218	0.123205	0.297719	0.0608961	0.14942	0.00565648	0.166507	0.0625237	0.0510482	0.101695	0.418521	0.964656	2.51513	3	13.7209
318000	-2314.613	-2333.762	19.14993	1	0.8289168	0.0231257	0.0163619	0.228084	0.0354057	0.0697889	0.0753754	0.0211579	0.184796	0.0066741	0.106806	0.0651388	0.196416	0.0622912	0.00488768	0.079794	0.108581	0.0473125	0.138213	0.205008	0.0623816	0.0636027	0.0413813	0.0139989	0.0158479	0.0922493	0.0377789	0.10649	0.0636195	0.100706	0.0264324	0.0169263	0.0263013	0.0226588	0.0341914	0.0154273	0.00115095	0.306155	0.38715	0.0724176	0.155483	0.136793	0.0667683	0.118546	0.0103446	0.0810537	0.0457923	0.00232499	0.000429821	0.054159	0.208571	0.00554741	0.0958685	0.230497	0.0449689	0.0716174	0.121407	0.0516021	0.0400009	0.0772209	0.0520244	0.0770207	0.0243837	0.102134	0.0943846	0.227975	0.0525449	0.162336	0.0369511	0.152225	0.0378266	0.0340702	0.0582604	0.130691	0.0524105	0.1192	0.0126113	0.0159103	0.0487169	0.308312	0.0173334	0.124788	0.0932368	0.149291	0.279643	0.00132275	0.204429	0.019774	0.0741169	0.0377765	0.000782835	0.11847	0.0817314	0.110315	0.0138702	0.0468836	0.0607848	0.50715	0.700745	0.0455977	0.0262712	0.0774058	0.0526567	0.00377323	0.0672931	0.0589438	0.0419168	0.235143	0.051607	0.021308	0.225319	0.165119	0.0149797	0.102284	0.0184281	0.0249808	0.087524	0.0443339	0.110067	0.320617	1.1729	0.136054	0.131676	0.324218	0.123205	0.297719	0.0608961	0.14942	0.00565648	0.166507	0.0625237	0.0510482	0.101695	0.418521	0.964656	2.51513	3	13.7209
319000	-2318.827	-2336.529	17.7023	1	0.8173091	0.0192371	0.0126206	0.588937	0.0629004	0.223245	0.118587	0.0492735	0.17093	0.0142281	0.151891	0.0624629	0.170686	0.0386488	0.00386364	0.222011	0.0648829	0.0447053	0.149412	0.107685	0.0288127	0.14334	0.0358031	0.0158153	0.0114018	0.0878731	0.0240836	0.0774283	0.174896	0.0473063	0.0443897	0.0168654	0.0270602	0.0167701	0.0283267	0.0238844	0.000793051	0.159495	0.243268	0.0258101	0.167725	0.161582	0.122228	0.137057	0.00319824	0.0791874	0.0827373	0.00155519	0.000308814	0.0126336	0.0762433	0.00931115	0.118234	0.179804	0.0395336	0.0683978	0.175383	0.0665076	0.117654	0.106259	0.107974	0.0385639	0.0232221	0.074026	0.0517864	0.220684	0.100965	0.228841	0.043171	0.0559706	0.0891608	0.0363726	0.120113	0.186977	0.0489759	0.0685169	0.00910137	0.00439805	0.0421723	0.212155	0.0123511	0.0711643	0.191466	0.080594	0.605282	0.00143506	0.0643142	0.0244926	0.0679362	0.0684846	0.00144685	0.0283566	0.0723481	0.0897016	0.00996976	0.0441133	0.0781186	0.447461	0.565954	0.021627	0.0331153	0.0747356	0.154423	0.00182243	0.0291983	0.101741	0.0328984	0.161346	0.0321288	0.064575	0.145148	0.0795555	0.142559	0.219468	0.0206946	0.00470562	0.123027	0.0464634	0.0539527	0.380054	0.709465	0.256171	0.163435	0.392471	0.197572	0.158647	0.0703176	0.0409021	0.00373421	0.306648	0.0954153	0.0255016	0.0992363	0.414011	0.961638	2.52512	3	13.86683
320000	-2327.69	-2348.165	20.47556	1	0.7266996	0.0192371	0.0126206	0.588937	0.0629004	0.156434	0.118587	0.0492735	0.131385	0.0142281	0.151891	0.0624629	0.170686	0.0386488	0.00386364	0.222011	0.0648829	0.0447053	0.149412	0.107685	0.0288127	0.14334	0.0358031	0.0158153	0.0114018	0.0878731	0.0170342	0.0774283	0.174896	0.0473063	0.0443897	0.0168654	0.0270602	0.0167701	0.0283267	0.0238844	0.000793051	0.15802	0.243268	0.0267833	0.166374	0.121915	0.122228	0.137057	0.00319824	0.0791874	0.0827373	0.00155519	0.000308814	0.0187456	0.0762433	0.00931115	0.118234	0.179804	0.0395336	0.0683978	0.175383	0.0665076	0.117654	0.108787	0.107974	0.0385639	0.0232221	0.074026	0.0472842	0.220684	0.100965	0.228841	0.043171	0.0559706	0.10883	0.0363726	0.120113	0.161568	0.0791912	0.0685169	0.00910137	0.00439805	0.0421723	0.212155	0.0123511	0.0722032	0.163204	0.063703	0.605282	0.00143506	0.0643142	0.0244926	0.0679362	0.0684846	0.00137016	0.0283566	0.083305	0.0897016	0.00996976	0.0441133	0.0692773	0.383969	0.565954	0.021627	0.0402631	0.0747356	0.154423	0.00182243	0.0291983	0.101741	0.0328984	0.17647	0.0321288	0.064575	0.145148	0.0795555	0.142559	0.219468	0.0206946	0.00470562	0.123027	0.0472925	0.0765548	0.380054	0.709465	0.256171	0.163435	0.392471	0.197572	0.158647	0.0703176	0.0409021	0.00268274	0.215239	0.105785	0.0255016	0.079898	0.37586	0.934374	2.60987	3	13.59856
