Iteration	Posterior	Likelihood	Prior	alpha_dir	alpha_morpho	brlens[1]	brlens[2]	brlens[3]	brlens[4]	brlens[5]	brlens[6]	brlens[7]	brlens[8]	brlens[9]	brlens[10]	brlens[11]	brlens[12]	brlens[13]	brlens[14]	brlens[15]	brlens[16]	brlens[17]	brlens[18]	brlens[19]	brlens[20]	brlens[21]	brlens[22]	brlens[23]	char_rates[1]	char_rates[2]	char_rates[3]	char_rates[4]	model_indicator	tree_length
49000	-89.94241	-142.8898	52.94743	10	1.625366	0.0776318	0.032415	0.0407394	0.293195	0.0656265	0.136155	0.350672	0.0441798	0.00377296	0.002643	0.0101299	0.0868443	0.0349145	0.142966	0.084576	0.140924	0.0317993	0.0134671	0.169951	0.114662	0.276738	0.00130574	0.208411	0.244055	0.608175	1.05701	2.09076	5	2.363718
50000	-92.64851	-143.1292	50.48065	10	0.4323892	0.0119988	0.00817099	0.0619768	0.186936	0.548002	0.0894288	0.0901311	0.0665121	0.0376278	0.0169129	0.017561	0.0281602	0.0758899	0.00920279	0.0674135	0.196709	0.304269	0.00859477	0.370153	0.298548	0.0432467	0.00963831	0.0628003	0.0216509	0.20551	0.764079	3.00876	5	2.609884
51000	-87.11358	-139.3634	52.24984	10	0.4987164	0.00903177	0.0213897	0.00601854	0.0114221	0.0198915	0.177803	0.134702	0.061156	0.00112901	0.0407008	0.0040884	0.0651203	0.0735479	0.142961	0.348811	0.458163	0.0141793	0.0624152	0.115888	0.00152227	0.279395	0.233057	0.0389311	0.0331501	0.251077	0.819332	2.89644	5	2.321323
52000	-104.6291	-152.1154	47.48625	10	2.109325	0.0210572	0.141425	0.108868	0.0622171	0.11784	0.0748947	0.267122	0.410295	0.0373532	0.0186211	0.318744	0.00921202	0.150857	0.300326	0.0645744	0.00526607	0.0238758	0.00450693	0.303819	0.0207357	0.19491	0.053376	0.0810419	0.305985	0.666157	1.0725	1.95536	5	2.790939
53000	-86.89767	-140.2711	53.37338	10	1.046131	0.03582	0.0517038	0.0162002	0.0654423	0.0145214	0.0114989	0.152973	0.00291699	0.179902	0.03371	0.0493416	0.00415174	0.0130566	0.0868157	0.0128065	0.283166	0.384285	0.0642269	0.251804	0.157839	0.394476	0.0409107	0.0469309	0.146066	0.490192	1.00724	2.3565	5	2.3545
54000	-91.1034	-141.3191	50.21573	10	2.397592	0.00253975	0.0238783	0.0650687	0.0403611	0.00756227	0.136685	0.226803	0.0463008	0.0449149	0.00208311	0.0777979	0.0471546	0.0835909	0.0307195	0.102276	0.00214662	0.0955477	0.134857	0.246586	0.161903	0.545259	0.0190274	0.164312	0.336527	0.691574	1.07737	1.89453	5	2.307375
55000	-96.85949	-147.7935	50.93397	10	0.8399358	0.0132215	0.0174613	0.0215773	0.17309	0.0863905	0.0461213	0.158707	0.0229282	0.0262947	0.0301118	0.0862871	0.0108306	0.18725	0.0123993	0.0727938	0.203126	0.0193186	0.26773	0.0710645	0.0412662	0.205128	0.263067	0.104718	0.104024	0.422729	0.967435	2.50581	5	2.140882
56000	-97.68259	-154.9521	57.26953	10	0.2350108	0.00912626	0.0173014	0.0180925	0.0979995	0.0602775	0.132273	0.2055	0.0122556	0.0631808	0.113549	0.0563128	0.0413017	0.189069	0.170866	0.0812964	0.00893184	0.141898	0.017945	0.343878	0.0976795	0.260991	0.00723255	0.186665	0.00148522	0.0560993	0.468792	3.47362	5	2.333623
57000	-107.2799	-149.533	42.25307	10	0.7712197	0.00613011	0.00575981	0.0901944	0.0282344	0.109365	0.364762	0.169653	0.00352021	0.00193083	0.14608	0.0572614	0.0249996	0.131476	0.00353996	0.120035	0.0811604	0.0877893	0.0392536	0.0201559	0.0127415	0.662426	0.294779	0.252006	0.0894216	0.395283	0.94865	2.56665	5	2.713253
58000	-78.70985	-141.1191	62.40927	10	0.07322197	0.0070851	0.00568031	0.0104525	0.0159511	0.0820508	0.0563673	0.210889	0.0121877	0.0338941	0.00643942	0.0532133	0.006782	0.0215645	0.0209981	0.00170195	0.00350641	0.31608	0.0716189	0.000245981	0.0318494	0.287617	0.0286806	0.0815974	3.32276e-09	8.58458e-05	0.0328131	3.9671	5	1.366454
59000	-89.9888	-143.0186	53.02979	10	2.552531	0.0189373	0.0229064	0.00990361	0.211482	0.121314	0.178999	0.114591	0.0582183	0.0267509	0.0873829	0.0415254	0.00281662	0.106534	0.0955739	0.0100623	0.0910492	0.217982	0.0933187	0.00741993	0.051671	0.175476	0.140814	0.136824	0.351381	0.703298	1.0792	1.86612	5	2.021553
60000	-109.3195	-148.6777	39.35822	10	2.208886	0.0737829	0.135532	0.0332072	0.24464	0.388001	0.289377	0.0200948	0.0151709	0.032826	0.015211	0.175919	0.0357108	0.13863	0.0180559	0.0554943	0.308258	0.311095	0.136269	0.0370056	0.226166	0.141903	0.00897902	0.0205516	0.316996	0.675534	1.07443	1.93303	5	2.86188
61000	-109.3255	-141.6885	32.36305	2	3.49259	0.0594151	0.0239661	0.00137989	0.0252151	0.0924735	0.0759324	0.162585	0.0045575	0.00110544	0.00366532	0.0175096	0.0575012	0.137647	0.353101	0.0462172	0.0997012	0.551117	0.0216998	0.0802988	0.0443517	0.0897892	0.107255	0.465406	0.424111	0.755606	1.08406	1.73622	4	2.52189
62000	-112.865	-139.1693	26.3043	2	3.643044	0.00442263	0.0126981	0.0197074	0.0212066	0.269099	0.103804	0.0289027	0.0601116	0.0431425	0.000879272	0.0675864	0.011474	0.131466	0.0014981	0.00469274	0.0319744	0.0547613	0.15103	0.498466	0.465408	0.495613	0.210628	0.18007	0.433609	0.761884	1.08426	1.72024	4	2.868642
63000	-117.2927	-148.065	30.77229	2	2.173183	0.0197556	0.00272503	0.0688593	0.272444	0.27196	0.0987134	0.0130306	0.149825	0.028673	0.0202675	0.157153	0.00573761	0.0907261	0.472042	0.0314624	0.19709	0.124933	0.00794513	0.195153	0.000798876	0.135503	0.114119	0.0473377	0.313107	0.672251	1.07378	1.94087	4	2.526254
64000	-94.77242	-150.4274	55.65499	10	0.2511946	0.0754597	0.00690775	0.0135703	0.0343125	0.0946536	0.02982	0.0994324	0.0418966	0.0678125	0.0337816	0.000244581	0.0343265	0.0199916	0.0667564	0.0179561	0.144672	0.483431	0.0421887	0.425524	0.246346	0.0646272	0.0179725	0.0552181	0.0021679	0.067554	0.503998	3.42628	5	2.116902
