Iteration	Posterior	Likelihood	Prior	alpha_dir	alpha_morpho	brlens[1]	brlens[2]	brlens[3]	brlens[4]	brlens[5]	brlens[6]	brlens[7]	brlens[8]	brlens[9]	brlens[10]	brlens[11]	brlens[12]	brlens[13]	brlens[14]	brlens[15]	brlens[16]	brlens[17]	brlens[18]	brlens[19]	brlens[20]	brlens[21]	brlens[22]	brlens[23]	brlens[24]	brlens[25]	brlens[26]	brlens[27]	brlens[28]	brlens[29]	brlens[30]	brlens[31]	char_rates[1]	char_rates[2]	char_rates[3]	char_rates[4]	model_indicator	tree_length
2770000	-450.365	-490.2883	39.92321	10	1.014767	0.0187794	0.00244861	0.0770658	0.0178203	0.144669	0.0548535	0.0862104	0.141466	0.019534	0.0410741	0.0437522	0.048428	0.110388	0.0667357	0.178244	0.0575055	0.121056	0.074198	0.119083	0.00964675	0.158447	0.337433	0.00744641	0.250748	0.414575	0.0626034	0.194424	0.0524768	0.00236077	0.208435	0.0784913	0.139891	0.481146	1.0024	2.37656	5	3.2004
2771000	-439.3209	-485.6098	46.28893	10	0.4967781	0.00322313	0.0107768	0.00858276	0.0415151	0.00882768	0.045658	0.150908	0.0360828	0.00893586	0.0449009	0.0318617	0.00471009	0.118557	0.0542567	0.0736735	0.143668	0.0109125	0.0301089	0.292543	0.150846	0.173559	0.0649432	0.0751506	0.218012	0.159562	0.192716	0.51966	0.142632	0.0258823	0.0689782	0.361919	0.0327922	0.249807	0.81791	2.89949	5	3.273563
2772000	-452.7794	-496.5268	43.7474	10	1.0342	0.0114518	0.0169732	0.021338	0.0257445	0.143396	0.0542923	0.142088	0.0452316	0.149776	0.0201028	0.0415114	0.00176908	0.0519928	0.0698803	0.208117	0.402505	0.0553389	0.21022	0.0866816	0.136543	0.150002	0.0613147	0.0431225	0.0236755	0.331823	0.589814	0.149261	0.0118501	0.000913287	0.201604	0.0534478	0.143727	0.486795	1.00544	2.36403	5	3.511782
2773000	-450.6024	-488.2481	37.64571	10	0.3405125	0.00668059	0.0678718	0.0625555	0.253761	0.0021519	0.216655	0.0426773	0.133799	0.028131	0.0413997	0.0200174	0.0247385	0.164228	0.0713727	0.0466356	0.200451	0.236251	0.369947	0.00552561	0.277023	0.107306	0.0264055	0.231424	0.503884	0.104856	0.138176	0.300353	0.0954541	0.0130374	0.126491	0.293418	0.00914885	0.136163	0.657969	3.19672	5	4.212677
2774000	-442.8222	-491.0766	48.25444	10	0.8447582	0.00878857	0.0180815	0.0390757	0.00284104	0.145732	0.0808813	0.0234157	0.0428561	0.0627716	0.0472013	0.0187782	0.000577985	0.0924042	0.100559	0.207113	0.0231779	0.04572	0.0222684	0.0688323	0.638603	0.317611	0.00715594	0.436595	0.0489956	0.0743626	0.182749	0.342871	0.259283	0.0501466	0.0146701	0.0220225	0.105041	0.424549	0.968625	2.50179	5	3.446141
2775000	-446.6799	-496.9511	50.27112	10	1.194963	0.0380032	0.0368859	0.0257778	0.189721	0.120333	0.0871261	0.0335463	0.33764	0.0134367	0.0268161	0.0560901	0.00489903	0.152993	0.00698692	0.0943204	0.183003	0.0618378	0.128221	0.124606	0.196955	0.165071	0.0162278	0.099799	0.203871	0.00189826	0.186052	0.377233	0.0900921	0.107337	0.256696	0.127051	0.174139	0.52842	1.02605	2.27139	5	3.550528
2776000	-436.2105	-491.0329	54.82243	10	0.5406871	0.00279896	0.0519575	0.0710059	0.0498664	0.0402739	0.150548	0.0475957	0.00798404	0.00454133	0.0279864	0.0137797	0.00806853	0.0234129	0.178852	0.0280869	0.0317661	0.0141796	0.0613113	0.0717915	0.266087	0.2047	0.00877099	0.233326	0.161615	0.323939	0.0925203	0.364273	0.0695205	0.0540815	0.024664	0.357708	0.0411545	0.27765	0.847756	2.83344	5	3.047012
2777000	-437.6255	-484.4917	46.86623	10	0.8280558	0.0163784	0.00713904	0.0643285	0.0655578	0.00273485	0.072586	0.132759	0.182641	0.048017	0.0337716	0.00100433	0.0295268	0.0641823	0.105283	0.155099	0.138549	0.0143785	0.000703185	0.0798516	0.522093	0.165785	0.023496	0.0789071	0.379206	0.308974	0.0874132	0.0931332	0.259039	0.0999821	0.0647987	0.21697	0.101513	0.418189	0.964436	2.51586	5	3.514287
2778000	-442.9482	-494.272	51.32382	10	2.38862	0.0547314	0.0239832	0.0461598	0.166768	0.0515707	0.13216	0.0653354	0.0124492	0.0499986	0.037509	0.0217095	0.0326033	0.126172	0.0449725	0.124936	0.214599	0.0168964	0.0706858	0.189268	0.0538973	0.0602209	0.0240928	0.0417633	0.0738837	0.0500191	0.10012	0.154534	0.172096	0.146427	0.321235	0.219606	0.335636	0.690857	1.07724	1.89626	5	2.900402
2779000	-440.874	-491.2733	50.39936	10	1.643845	0.036661	0.0172879	0.0264207	0.48918	0.0497162	0.111796	0.0274928	0.0950602	0.00400291	0.0460092	0.029871	0.00918922	0.142543	0.0475692	0.0959698	0.196742	0.0579701	0.00425424	0.35881	0.014112	0.0648276	0.0505799	0.172021	0.218477	0.144304	0.318495	0.288082	0.208804	0.0870967	0.153553	0.0676409	0.246713	0.610871	1.05786	2.08456	5	3.634539
2780000	-461.2194	-502.7472	41.52777	10	1.894596	0.00804777	0.0300062	0.0709215	0.209846	0.17823	0.2131	0.043527	0.141001	0.0538809	0.0461294	0.00663072	0.0209987	0.0609075	0.00782604	0.135717	0.0141244	0.0233464	0.0287598	0.171265	0.496864	0.347572	0.2111	0.215062	0.445284	0.0581231	0.281218	0.0080411	0.192282	0.117762	0.0273118	0.209212	0.280359	0.643316	1.06711	2.00921	5	4.074097
2781000	-440.6262	-495.9629	55.33666	10	1.40778	0.00992434	0.00515268	5.82505e-05	0.256892	0.0382579	0.0701593	0.0535093	0.0390556	0.0446297	0.0418743	0.00934014	0.0446994	0.0442111	0.0779601	0.0808847	0.158151	0.00478889	0.072016	0.301095	0.0246766	0.0316353	0.0422586	0.084979	0.148632	0.00938359	0.0235613	0.108188	0.174606	0.244408	0.29387	0.472868	0.210719	0.57245	1.04451	2.17232	5	3.011727
2782000	-435.928	-490.1726	54.24468	10	0.8319256	0.019552	0.00987201	0.0347451	0.109075	0.0535349	0.00318865	0.208713	0.0609371	0.080125	0.0341579	0.023334	0.0226914	0.132413	0.0836762	0.0246305	0.0516183	0.0345578	0.00848678	0.0936361	0.0243895	0.159388	0.00766257	0.255203	0.171839	0.0972958	0.0140178	0.143406	0.10738	0.240781	0.323274	0.103912	0.102332	0.419677	0.965423	2.51257	5	2.737494
2783000	-433.461	-489.4593	55.99821	10	0.4573334	0.0511113	0.002337	0.0396685	0.00723075	0.00114998	0.0371181	0.0257926	0.044625	0.0152302	0.0487429	0.00241855	0.0174543	0.0818447	0.0277688	0.140448	0.124791	0.0122729	0.250574	0.0350733	0.102563	0.0119867	0.00741628	0.0641849	0.422842	0.197133	0.0960644	0.413318	0.0658126	0.0450261	0.0644687	0.156853	0.0257793	0.223152	0.786556	2.96451	5	2.613323
2784000	-436.2779	-495.6016	59.32369	10	0.6786159	0.0172689	0.0118905	0.00526887	0.25447	0.0317464	0.167954	0.110597	0.0365416	0.0411514	0.0326228	0.0131083	0.0744904	0.119041	0.0286997	0.0780939	0.0617895	0.042212	0.0746833	0.00207838	0.118165	0.380145	0.0552272	0.287407	0.109713	0.0799802	0.0652276	0.105339	0.0208648	0.012865	0.109169	0.128258	0.0696277	0.353263	0.916679	2.66043	5	2.676069
2785000	-426.1407	-483.6797	57.53905	10	0.5719645	0.0345649	0.003178	0.021093	0.00236418	0.055061	0.0247003	0.0017108	6.34891e-05	0.00635791	0.0615332	0.0111035	0.0676805	0.117653	0.0553618	0.0794092	0.0601287	0.0365955	0.113918	0.0955707	0.153367	0.0172004	0.026836	0.163919	0.186696	0.270545	0.123692	0.0440012	0.210901	0.118175	0.27356	0.0339044	0.0473821	0.296324	0.866313	2.78998	5	2.470846
2786000	-444.0221	-492.9334	48.91126	10	0.4580283	0.0187639	0.00372446	0.0871327	0.150637	0.139204	0.060887	0.0297067	0.0940049	0.00700595	0.112551	0.0302365	0.114818	0.138479	0.0198371	0.121724	0.0398708	0.0621965	0.00818496	0.0697393	0.0209092	0.528935	0.131525	0.163023	0.0892847	0.289922	0.0499087	0.146941	0.00708403	0.0882811	0.343312	0.184522	0.025898	0.223635	0.787151	2.96332	5	3.352351
2787000	-445.5092	-496.3491	50.8399	10	0.5547084	0.023267	0.0220225	0.0152091	0.277053	0.0272012	0.0636701	0.0535827	0.0209711	0.125057	0.024216	0.0361454	0.0565212	0.197013	0.0348112	0.097766	0.144644	0.00123607	0.105614	0.0712906	0.0803913	0.140743	0.162561	0.092562	0.329431	0.0424953	0.0909715	0.202801	0.0276689	0.23914	0.216776	0.0172083	0.0439225	0.286139	0.856328	2.81361	5	3.040041
2788000	-469.2366	-493.3542	24.11759	2	2.240238	0.0474326	0.00951288	0.00629349	0.44982	0.115404	0.0437962	0.0389557	0.0453876	0.0883452	0.0408822	0.0261548	0.0812274	0.0789818	0.017024	0.147622	0.11586	0.0483597	0.37925	0.0778538	0.00295907	0.0774334	0.0721842	0.0446287	0.158817	0.126709	0.54992	0.282136	0.0695475	0.181163	0.314596	0.117441	0.320359	0.678349	1.07498	1.92631	4	3.855698
2789000	-452.2939	-494.3398	42.04592	10	2.668839	0.000543111	0.0401751	0.174902	0.138013	0.0882811	0.00313908	0.117671	0.0555784	0.05399	0.0224872	0.0286639	0.0901335	0.13025	0.0779802	0.0964769	0.0612372	0.188244	0.14289	0.275568	0.0142373	0.164754	0.249762	0.315347	0.0969491	0.0935356	0.04779	0.0799081	0.136351	0.0195311	0.00674171	0.112052	0.361901	0.711371	1.08031	1.84642	5	3.123183
2790000	-439.4723	-486.602	47.12962	10	1.864278	0.00397277	0.0464912	0.0412034	0.347775	0.0904289	0.0826226	0.121657	0.0510518	0.0330945	0.0629003	0.00289434	0.0025389	0.108987	0.0951063	0.164826	0.30351	0.0312165	0.057404	0.123724	0.0625899	0.105004	0.32218	0.029488	0.0410044	0.0817508	0.594891	0.0721454	0.0391488	0.343689	0.0346174	0.2449	0.276517	0.639759	1.06619	2.01753	5	3.742815
2791000	-446.7223	-493.1196	46.39728	10	0.8396406	6.44954e-05	0.0140126	0.0349981	0.024023	0.0871232	0.0771811	0.0267813	0.13049	0.0249223	0.0228062	0.0141034	0.114774	0.0985617	0.0641286	0.0389099	0.0592826	0.0488556	0.437092	0.00977806	0.359147	0.420904	0.159757	0.09371	0.0337989	0.0973937	0.0547013	0.194517	0.135147	0.0197751	0.157674	0.160286	0.103962	0.422617	0.967361	2.50606	5	3.2147
2792000	-461.1862	-494.9146	33.72832	10	2.029132	0.0324969	0.000145147	0.112607	0.102484	0.0698674	0.0612352	0.0942325	0.0783129	0.198807	0.122253	0.0173326	0.0247971	0.152453	0.0640217	0.133934	0.0662181	0.0282647	0.578896	0.0336633	0.333846	0.108496	0.0438955	0.255253	0.0195068	0.0297193	0.0385308	0.432905	0.433467	0.113579	0.162133	0.631591	0.296728	0.658076	1.0707	1.97449	5	4.574943
2793000	-456.7386	-502.9285	46.18985	10	1.957451	0.0700439	0.0269825	0.0572952	0.189435	0.11428	0.0879516	0.196646	0.0143099	0.0290798	0.0355567	0.0300381	0.0705065	0.0786661	0.024064	0.131441	0.134079	0.0288418	0.182758	0.00328035	0.124801	0.0649256	0.435017	0.0699665	0.0759969	0.0526063	0.120619	0.274888	0.204252	0.158679	0.0999304	0.00483735	0.288142	0.650411	1.06889	1.99256	5	3.191776
2794000	-445.0975	-489.2392	44.14169	10	1.687889	0.040677	0.0133784	0.00883889	0.103288	0.0393245	0.0608588	0.112277	0.0483826	0.0264302	0.0728318	0.015561	0.0330126	0.139048	0.0543257	0.154968	0.0284095	0.0699005	0.312349	0.134877	0.0492231	0.2404	0.357153	0.00274061	0.0882743	0.143908	0.303098	0.00190528	0.0601044	0.0908739	0.148996	0.286155	0.252943	0.61711	1.05978	2.07016	5	3.24157
2795000	-434.22	-484.3193	50.09933	10	0.3493599	0.0125339	0.00802187	0.0280721	0.0983591	0.12944	0.0214567	0.0586959	0.0685256	0.0593277	0.0287309	0.0100884	0.00190614	0.110293	0.0914396	0.0852557	0.0798523	0.00137528	0.225892	0.219499	0.0561654	0.319765	0.202318	0.00799342	0.0164714	0.11922	0.101707	0.396544	0.0104777	0.112911	0.205167	0.0842332	0.0101371	0.143057	0.670109	3.1767	5	2.971739
2796000	-449.4593	-493.5022	44.04292	10	1.672482	0.0119594	0.0331079	0.0772738	0.162693	0.0625266	0.0584713	0.017896	0.0142961	0.167535	0.0437419	0.0396424	0.0128644	0.180817	0.0109305	0.292255	0.16612	0.221642	0.483906	0.0760843	0.468102	0.0222794	0.125226	0.189405	0.190631	0.272933	0.0236214	0.0529037	0.0708247	0.0257375	0.0424015	0.238223	0.25078	0.614957	1.05913	2.07514	5	3.856051
2797000	-440.8928	-486.1586	45.26581	10	0.6711137	0.00175963	0.0216175	0.00637434	0.0196514	0.12197	0.00649756	0.00544134	0.0230064	0.0785187	0.0236668	0.0051845	0.00143766	0.151763	0.0341339	0.319755	0.0538787	0.0212006	0.0859991	0.360464	0.331365	0.246504	0.119911	0.273471	0.406377	0.0763534	0.178346	0.0291739	0.076113	0.303615	0.134573	0.23789	0.068032	0.349576	0.913675	2.66872	5	3.756012
2798000	-440.723	-495.0745	54.35142	10	0.4487946	0.0262343	0.00278786	0.106876	0.0475312	0.00962473	0.0659566	0.0591203	0.0127183	0.0440448	0.0574516	0.00503813	0.0240115	0.106139	0.0244326	0.090466	0.00662113	0.110013	0.0657687	0.330691	0.27012	0.187443	0.130864	0.177656	0.120338	0.0806864	0.0236466	0.00441993	0.316997	0.109023	0.19215	0.0752934	0.0243368	0.21718	0.779112	2.97937	5	2.884163
2799000	-435.4748	-490.5222	55.04738	10	0.7951454	0.0179191	0.00684185	0.0262582	0.0182365	0.00673173	0.00296417	0.140446	0.144451	0.00177874	0.073898	0.00210567	0.0583729	0.147527	0.0265723	0.129707	0.0912397	0.0585532	0.174431	0.0585242	0.368471	0.0100877	0.160881	0.0895732	0.0115485	0.143805	0.0554863	0.0513966	0.122403	0.365608	0.1201	0.0324958	0.0945253	0.405172	0.955601	2.5447	5	2.718416
2800000	-444.7296	-497.1516	52.42198	10	1.107158	0.0562685	0.00237397	0.0478825	0.0309452	0.075074	0.0251948	0.199172	0.057448	0.0424805	0.00952092	0.0046014	0.0142591	0.0557756	0.0222062	0.166209	0.0309082	0.0436602	0.325544	0.00810467	0.00881219	0.00833795	0.300297	0.0913711	0.186285	0.0256734	0.294948	0.141311	0.0146527	0.0881891	0.0717255	0.203877	0.157825	0.50675	1.01571	2.31971	5	2.653109
2801000	-442.8527	-485.6717	42.81908	10	1.871108	0.0144901	0.0152868	0.0449844	0.232109	0.0210468	0.0424265	0.0766223	0.0241016	0.0180673	0.0770882	0.00595649	0.0058777	0.214885	0.0171678	0.0884889	0.0834068	0.00760939	0.3059	0.303733	0.0740034	0.0936772	0.144122	0.154699	0.111681	0.156316	0.214672	0.0922549	0.905393	0.276667	0.0901618	0.0670209	0.277388	0.640568	1.0664	2.01564	5	3.979914
2802000	-434.3057	-488.9348	54.62909	10	0.3724841	0.0039448	0.0103465	0.118605	0.0455062	0.188756	0.0224922	0.0014285	0.0295062	0.0635778	0.0359371	0.0120689	0.00138648	0.20383	0.103255	0.0630019	0.0707283	0.00404385	0.348561	0.293954	0.196715	0.111323	0.0427151	0.0361607	0.115912	0.0814413	0.252551	0.00176562	0.243607	0.285086	0.0850299	0.0407186	0.0129532	0.160922	0.699702	3.12642	5	3.113954
2803000	-451.2073	-491.0865	39.87915	10	1.84691	0.039211	0.0127142	0.040413	0.165364	0.00945495	0.0649412	0.107695	0.123585	0.0235826	0.0843283	0.0227029	0.0283124	0.160789	0.0550254	0.158785	0.46074	0.064165	0.0308713	0.256659	0.269121	0.0184601	0.169037	0.0462149	0.0610548	0.26086	0.0544909	0.00915076	0.224104	0.171487	0.144342	0.330085	0.274289	0.63768	1.06564	2.02239	5	3.667747
2804000	-441.1209	-489.0177	47.89682	10	1.337016	0.0119762	0.00905126	0.0926471	0.0902914	0.151177	0.126723	0.0722847	0.0774487	0.0262471	0.0781359	0.012468	0.0593552	0.216946	0.00208852	0.142963	0.0863615	0.0722629	0.0210383	0.101343	0.0199858	0.0845484	0.103626	0.210368	0.190754	0.163909	0.342412	0.0250063	0.350911	0.0685775	0.0167576	0.445831	0.199012	0.55897	1.03922	2.2028	5	3.473495
2805000	-442.4049	-490.0173	47.61237	10	0.7812417	0.00617528	0.00315346	0.0644243	0.285951	0.0440054	0.113584	0.0234431	0.0195093	0.0460852	0.0648634	0.00950496	0.0208332	0.0661539	0.0386878	0.0491081	0.197596	0.0501798	0.131863	0.0601531	0.328722	0.236392	0.053896	0.12605	0.207391	0.133157	0.05782	0.0480491	0.335191	0.183648	0.154808	0.0400337	0.0915613	0.399471	0.951619	2.55735	5	3.200431
2806000	-449.6115	-492.3537	42.74229	10	0.7558557	0.0259015	0.029925	0.05554	0.13691	0.00334873	0.204514	0.0628626	0.110374	0.0563286	0.0984864	0.00474336	0.0103844	0.124808	0.0635858	0.183128	0.20533	4.91718e-05	0.00105793	0.199413	0.0796931	0.00860148	0.0274872	0.00952126	0.283828	0.282165	0.213499	0.242702	0.146647	0.259418	0.0761166	0.498018	0.0861372	0.388735	0.94393	2.5812	5	3.704388
2807000	-441.0958	-489.8854	48.78952	10	1.042065	0.00224863	0.0137742	0.0359607	0.174915	0.141031	0.072464	0.0218954	0.0188848	7.13282e-05	0.108942	0.0352569	0.0338179	0.147763	0.00263246	0.241721	0.126418	0.0709489	0.230934	0.21272	0.212539	0.186227	0.243218	0.16419	0.221671	0.280076	0.0852188	0.00339745	0.110756	0.0503259	0.0681728	0.302566	0.14527	0.48904	1.00663	2.35906	5	3.620757
2808000	-438.0506	-487.3682	49.31759	10	0.8187791	0.0300655	0.00309595	0.0415288	0.169872	0.00850774	0.0187957	0.125964	0.069992	0.00509598	0.0790555	0.00246152	0.0290903	0.0721962	0.0420816	0.206349	0.135971	0.0777568	0.10004	0.169542	0.329412	0.0629362	0.0560908	0.0229894	0.13439	0.271819	0.347612	0.0154649	0.0201796	0.323472	0.0226844	0.0176733	0.099548	0.414586	0.962026	2.52384	5	3.012185
2809000	-444.475	-486.0797	41.60467	10	1.586479	0.0157066	0.0424143	0.0307701	0.0137566	0.0750974	0.183279	0.137052	0.0980845	0.029095	0.0898477	0.00300389	0.0884726	0.110875	0.0937661	0.179915	0.102681	0.125838	0.0979433	0.014473	0.0170247	0.537752	0.321752	0.0548202	0.0886747	0.0031438	0.0567131	0.255545	0.0426247	0.436863	0.0347014	0.432979	0.238378	0.602345	1.05512	2.10416	5	3.814663
2810000	-441.3545	-488.281	46.92653	10	0.3381563	0.0351827	0.0116428	0.0891851	0.00537443	0.0182118	0.108223	0.0456057	0.0866385	0.11144	0.0692761	0.00197254	0.0363388	0.0845758	0.168021	0.0271092	0.236979	0.053761	0.147388	0.00236721	0.065674	0.0755197	0.158254	0.428486	0.102508	0.0077914	0.229241	0.162082	0.00271934	0.0917027	0.383123	0.331141	0.0088943	0.134323	0.654655	3.20213	5	3.377535
2811000	-436.3142	-487.5891	51.27488	10	1.115296	0.022073	0.0415468	0.116477	0.0441438	0.0557186	0.0692258	0.0100386	0.0176872	0.043405	0.0857346	0.0132096	0.0203428	0.0912169	0.0152726	0.150016	0.0537398	0.0752686	0.357744	0.121086	0.0444534	0.15675	0.0548593	0.284314	0.0247155	0.220063	0.0240499	0.15993	0.155436	0.24561	0.0946697	0.109892	0.159368	0.508861	1.01676	2.31502	5	2.97869
2812000	-439.6155	-495.7385	56.12305	10	0.3980113	0.00352709	0.00755148	0.0323167	0.179018	0.138167	0.217468	0.000507515	0.0844781	0.0237154	0.0520135	0.00963557	0.00714378	0.0395303	0.0269724	0.052745	0.0739157	0.038513	0.00337095	0.0373245	0.223996	0.0245213	0.0726222	0.00374551	0.0770611	0.0543849	0.319371	0.184142	0.00243608	0.126026	0.317921	0.016119	0.0164285	0.180269	0.72912	3.07418	5	2.450261
2813000	-442.5178	-497.7549	55.23717	10	0.5703766	0.0265241	0.0117393	0.0307394	0.178381	0.0104535	0.0114608	0.0763388	0.068743	0.0777888	0.0590755	0.00621128	0.0403802	0.0892233	0.015998	0.088058	0.132009	0.0165923	0.326879	0.0820031	0.0219687	0.302481	0.0122	0.0253279	0.129718	0.11441	0.420331	0.00388461	0.06973	0.105821	0.0452357	0.0352486	0.0470615	0.295399	0.865419	2.79212	5	2.634956
2814000	-442.0417	-486.9535	44.91179	10	0.8683087	0.00217515	0.00686377	0.13179	0.115866	0.00532003	0.0771328	0.000695009	0.0636409	0.0439868	0.0412511	0.0148584	0.130862	0.107835	0.0173689	0.259173	0.0904377	0.055939	0.492314	0.090838	0.293888	0.0545241	0.204609	0.0538546	0.342653	0.253083	0.180156	0.0826243	0.011351	0.25604	0.0905871	0.00188004	0.109989	0.433248	0.974223	2.48254	5	3.5736
2815000	-443.9776	-487.9583	43.98073	10	0.9878642	0.00541709	0.0223198	0.0650631	0.0171885	0.0211316	0.0692631	0.0588634	0.140914	0.0638438	0.0379553	0.0111868	0.00109675	0.131057	0.0394275	0.306219	0.0548295	0.0482115	0.355348	0.0161914	0.220907	0.265966	0.381891	0.0144139	0.0784859	0.193352	0.020098	0.241816	0.106071	0.00728943	0.246026	0.156031	0.134526	0.473073	0.99796	2.39444	5	3.397874
2816000	-439.0432	-485.4689	46.42572	10	0.6566834	0.0343951	0.0242008	0.0550761	0.0694594	0.0680791	0.0780066	0.0942873	0.0335298	0.046423	0.0649446	0.00342172	0.00703818	0.0980655	0.0977695	0.0374087	0.190578	0.117153	0.0329533	0.0499337	0.0293322	0.161169	0.0301709	0.226994	0.0222523	0.190448	0.0386763	0.116225	0.0770232	0.319926	0.0551336	0.77582	0.064971	0.342355	0.907695	2.68498	5	3.245894
2817000	-448.879	-487.8728	38.99382	10	0.8374683	0.0455917	0.0112861	0.111069	0.0596123	0.0499675	0.163079	0.0639929	0.0636684	0.0677511	0.047605	0.0225877	0.0158052	0.140304	0.0333699	0.235988	0.0017878	0.0266797	0.182362	0.233895	0.024044	0.17187	0.318985	0.507627	0.00268678	0.116891	0.0192029	0.179274	0.284647	0.604296	0.0682346	0.0317846	0.103503	0.421793	0.96682	2.50788	5	3.905945
2818000	-432.9676	-483.2446	50.27707	10	0.6517204	0.0221063	0.00822877	0.0448931	0.022785	0.104049	0.0993409	0.0370357	0.040615	0.00353441	0.0564944	0.00197069	0.0133621	0.0718546	0.0225742	0.12007	0.0801665	0.0234816	0.0103206	0.0309634	0.00648831	0.0823339	0.128868	0.184614	0.0252253	0.312959	0.225306	0.409393	0.19104	0.174097	0.158635	0.0449213	0.0639212	0.339831	0.905574	2.69067	5	2.757726
2819000	-462.2927	-497.2317	34.93898	2	0.5151312	0.030119	0.00921764	0.0158069	0.108016	0.0753655	0.0864073	0.0670811	0.0511134	0.0667756	0.0366768	0.029814	0.0565479	0.0826453	0.0280771	0.0618458	0.135356	0.0308946	0.0247042	0.025588	0.211309	0.295843	0.323112	0.166049	0.15927	0.194327	0.130288	0.0625506	0.00786723	0.314759	0.00965249	0.0489453	0.0362254	0.261679	0.830973	2.87112	4	2.946026
2820000	-435.165	-486.2563	51.09128	10	0.6144851	0.0256674	0.0124768	0.062288	0.0119607	0.0618677	0.0116662	0.0289964	0.0705906	0.0198119	0.0182386	0.0470411	0.0898211	0.0402707	0.0619642	0.144835	0.0300897	0.035171	0.0966966	0.170058	0.581948	0.0361762	0.0949111	0.0580737	0.120387	0.109803	0.0640656	0.341065	0.0018635	0.532367	0.0446724	0.221458	0.0561087	0.320228	0.888533	2.73513	5	3.246302
2821000	-434.2706	-489.5663	55.29569	10	0.3854861	0.0154621	0.00856742	0.00385633	0.00224252	0.0236315	0.163015	0.0616486	0.00872149	0.0275368	0.0414131	0.000592556	0.0028931	0.0597813	0.00996746	0.0509439	0.189018	0.00905811	0.0577535	0.0323679	0.0799728	0.0843557	0.206791	0.126209	0.0446251	0.0151899	0.175109	0.326427	0.0156499	0.206922	0.154539	0.0272125	0.0146774	0.170833	0.715085	3.0994	5	2.231473
2822000	-436.1083	-490.6926	54.5843	10	0.2638448	0.0381291	0.00326058	0.0253056	0.0797776	0.00777554	0.025046	0.065318	0.0563033	0.0188405	0.018547	0.00257163	0.0205368	0.0726331	0.0210663	0.136566	0.0466477	0.0012367	0.0254143	0.119573	0.323179	0.0914889	0.0730311	0.270475	0.0861668	0.384472	0.229163	0.0267509	0.0342033	0.306105	0.303272	0.0414376	0.00282075	0.0768549	0.529787	3.39054	5	2.954293
2823000	-449.5	-494.609	45.10892	10	1.43233	0.00571323	0.0246356	0.020938	0.160492	0.0270829	0.0904628	0.0542116	0.0915442	0.00981117	0.0236193	0.000660697	0.0396677	0.0803389	0.0276875	0.0756654	0.0549049	0.0261121	0.144216	0.00497311	0.133717	0.22901	0.200832	0.0442291	0.0159209	0.0653752	0.255774	0.0282019	0.0630409	0.0773843	0.303635	0.123369	0.214677	0.576891	1.04619	2.16224	5	2.503227
2824000	-456.0592	-496.5853	40.52609	10	0.545005	0.0010739	0.00446287	0.0866176	0.0314979	0.00703596	0.00694055	0.1338	0.00171727	0.11793	0.0609854	0.0226726	0.0710524	0.0874904	0.00512038	0.289716	0.0519114	0.0431625	0.466483	0.136778	0.139537	0.175389	0.00566432	0.0224676	0.045785	0.258101	0.279086	0.338512	0.207179	0.241748	0.194947	0.274135	0.0420025	0.280285	0.850441	2.82727	5	3.809
2825000	-433.9893	-488.1576	54.16827	10	0.9369018	0.0304192	0.0208019	0.0618585	0.0633771	0.0222975	0.0636959	0.0935851	0.030004	0.0260938	0.0464753	0.031583	0.00655176	0.130473	0.0629986	0.0932018	0.143347	0.0110681	0.18352	0.0109365	0.0783019	0.0884406	0.0397363	0.215619	0.0282851	0.136094	0.117836	0.0290937	0.265952	0.0238583	0.359646	0.149469	0.124198	0.456928	0.988704	2.43017	5	2.664622
2826000	-448.3454	-491.2802	42.93474	10	1.014524	0.00298053	0.0150415	0.0492906	0.158954	0.0154682	0.00524795	0.0359838	0.199806	0.01329	0.0533463	0.0281457	0.0770273	0.179109	0.0389639	0.23195	0.142322	0.180104	0.762737	0.0534991	0.0507699	0.218575	0.300574	0.211144	0.146784	0.169738	0.247278	0.0208813	0.202102	0.0577083	0.0177263	0.11948	0.139843	0.481074	1.00237	2.37672	5	4.006027
2827000	-432.1113	-494.4616	62.35023	10	0.1625148	0.00365056	0.0274375	0.0443738	0.039209	0.04724	0.0912791	0.0126739	0.0675611	0.00531996	0.032441	0.00894079	0.0352734	0.0791537	0.0698802	0.11266	0.112901	0.0514308	0.00814537	0.0716357	0.00579256	0.0674049	0.0349281	0.108203	0.0199062	0.217586	0.310204	0.16052	0.0110847	0.0923307	0.124716	0.144863	0.000107944	0.0153208	0.279169	3.7054	5	2.218746
2828000	-450.7159	-490.6054	39.88947	10	1.327721	0.00846123	0.0219832	0.110899	0.00502735	0.166845	0.0801784	0.0548467	0.123926	0.194192	0.0287871	0.00686249	0.00370569	0.140649	0.0563618	0.171503	0.166458	0.0652931	0.341618	0.119607	0.0992278	0.183967	0.222441	0.0530376	0.063088	0.0197891	0.328933	0.328885	0.0325199	0.222236	0.130365	0.117188	0.197441	0.557121	1.03847	2.20697	5	3.668882
