Iteration	Posterior	Likelihood	Prior	alpha_dir	alpha_morpho	brlens[1]	brlens[2]	brlens[3]	brlens[4]	brlens[5]	brlens[6]	brlens[7]	brlens[8]	brlens[9]	brlens[10]	brlens[11]	brlens[12]	brlens[13]	brlens[14]	brlens[15]	brlens[16]	brlens[17]	brlens[18]	brlens[19]	brlens[20]	brlens[21]	brlens[22]	brlens[23]	brlens[24]	brlens[25]	brlens[26]	brlens[27]	brlens[28]	brlens[29]	char_rates[1]	char_rates[2]	char_rates[3]	char_rates[4]	model_indicator	tree_length
1669000	-403.9258	-465.2399	61.31405	2	1.442529	0.049511	0.0333739	0.0343749	0.060359	0.0860515	0.0127978	0.0122299	0.015424	0.0422294	0.0327696	0.0268304	0.00213335	0.011233	0.0158052	0.0999619	0.0398931	0.0121912	0.0951523	0.308633	0.109982	0.131191	0.0429193	0.0474161	0.0830338	0.0452064	0.172664	0.0577621	0.376233	0.0164751	0.216306	0.578702	1.04686	2.15813	4	2.073837
1670000	-419.4521	-469.142	49.68987	2	5.66308	0.0668155	0.0470205	0.0474573	0.052239	0.181063	0.0431004	0.0529689	0.00835773	0.0615705	0.0876089	0.0117976	0.00261102	0.0160918	0.0739572	0.0456631	0.151051	0.123998	0.0776141	0.15755	0.311629	0.178805	0.0239542	0.00614012	0.0420117	0.0546177	0.101586	0.0933463	0.612537	0.0135588	0.527486	0.818293	1.082	1.57222	4	2.746722
1671000	-416.9268	-461.3549	44.42802	1	4.178526	0.0573632	0.0475446	0.00763484	0.0109212	0.234306	0.00463474	0.0652135	0.0396619	0.0470621	0.0411841	0.054116	0.0336236	0.0401786	0.0476338	0.000732581	0.0866639	0.0665902	0.084517	0.074314	0.0778754	0.0650296	0.00561717	0.606894	0.477454	0.271303	0.00783989	0.142696	0.0485734	0.0233283	0.463908	0.781165	1.08433	1.67059	3	2.770506
1672000	-399.2859	-457.4733	58.18735	2	0.8771128	0.0506491	0.0174213	0.0184199	0.00408382	0.0960612	0.00485702	0.0296312	0.0249334	0.104853	0.0172375	0.0251591	0.0584302	0.066571	0.0107724	0.0943593	0.0610365	0.000281901	0.0330702	0.00781681	0.0854598	0.242959	0.0434822	0.255804	0.0314781	0.250418	0.160428	0.0598715	0.174914	0.026033	0.111831	0.436422	0.976228	2.47552	4	2.056492
1673000	-415.8364	-461.2317	45.39524	1	0.6453516	0.0170137	0.00118033	0.0289018	0.0243613	0.12556	0.0424199	0.00936337	0.0181224	0.0132127	0.020247	0.0434739	0.0413436	0.0227781	0.125045	0.0394358	0.0533702	0.700472	0.175019	0.315868	0.0362084	0.35464	0.120527	0.068059	0.0265533	0.46889	0.0135921	0.0296302	0.030757	0.0610557	0.0625766	0.336563	0.902803	2.69806	3	3.027101
1674000	-407.1903	-453.6004	46.41015	1	4.042258	0.0465161	0.0173066	0.0156732	0.00831318	0.245046	0.0384501	0.0572637	0.0204889	0.00510639	0.00437225	0.0253892	0.0353944	0.0259729	0.0272554	0.0217702	0.0710116	0.449596	0.688102	0.189252	0.00774214	0.0448426	0.110847	0.0405437	0.0945593	0.0922751	0.00953866	0.144504	0.00067935	0.0481078	0.456669	0.776658	1.08439	1.68228	3	2.585919
1675000	-415.2761	-459.8625	44.58637	2	1.549712	0.116099	0.0816146	0.0342897	0.0134616	0.315936	0.038911	0.0184567	0.0575489	0.00461152	0.085742	0.0729779	0.0173007	0.0321508	0.200929	0.0258645	0.0101561	0.0164037	0.191623	0.059145	0.283013	1.0122	0.316873	0.13224	0.0323602	0.0409573	0.152316	0.0878873	0.0423364	0.309366	0.232901	0.596627	1.05321	2.11726	4	3.802768
1676000	-404.3779	-462.5881	58.21021	2	0.7744479	0.0593332	0.0365664	0.0194555	0.0711308	0.0266371	0.017385	0.0304708	0.0877411	0.189334	0.0029837	0.0173479	0.0697433	0.0924902	0.176929	0.0538495	0.0134049	0.0940253	0.503012	7.11088e-06	0.0163726	0.00766362	0.296808	0.15332	0.0726914	0.018622	0.156698	0.0953184	0.136017	0.255205	0.0901111	0.396639	0.949615	2.56363	4	2.770561
1677000	-417.7402	-464.2165	46.47628	2	1.742515	0.0321257	0.0227503	0.0435209	0.0355244	0.0488974	0.0387733	0.0201	0.0893648	0.0615698	0.031327	0.0142534	0.0153348	0.00176464	0.124367	0.00245035	0.0899881	0.211225	0.198026	0.239523	0.00979496	0.530437	0.370775	0.271595	0.151925	0.114076	0.10122	0.229137	0.0798692	0.00148438	0.260474	0.624506	1.06198	2.05304	4	3.181197
1678000	-416.2274	-463.8497	47.62234	2	2.272772	0.0312092	0.0246537	0.0731224	0.00221832	0.00179658	0.082565	0.0213499	0.00715069	0.0732955	0.0268626	0.024571	0.0802198	0.039355	0.348511	0.0155295	0.140035	0.00175702	0.0117477	0.312969	0.00592615	0.120288	0.163161	0.0644195	0.0409022	0.437705	0.363662	0.207063	0.195364	0.0592817	0.323797	0.681203	1.07553	1.91947	4	2.976693
1679000	-412.729	-459.7405	47.01153	1	2.572932	0.0558558	0.0198148	0.0150528	0.0120958	0.115844	0.032305	0.0243401	0.0145656	0.115657	0.0238721	0.0470524	0.0499195	0.211934	0.271604	0.0255581	0.0366637	0.0641944	0.00908336	0.1836	0.0228862	0.0373817	0.440165	0.126812	0.0480064	0.0393314	0.119118	0.0882258	0.39425	0.0275254	0.353264	0.704757	1.07941	1.86257	3	2.672714
1680000	-420.3075	-469.8595	49.55199	1	0.5195178	0.116728	0.00212802	0.0140908	0.041593	0.208752	0.00765735	0.0675236	0.0109733	0.0502158	0.124054	0.0242897	0.0283143	0.0494378	0.0291323	0.122172	0.0419933	0.0266561	0.262286	0.00198234	0.0412044	0.0911281	0.180192	0.0104834	0.0670502	0.0242331	0.092021	0.453989	0.328227	0.105502	0.0370598	0.264467	0.833966	2.86451	3	2.62401
1681000	-410.0337	-465.4511	55.41738	2	0.845277	0.0502364	0.035579	0.0244556	0.0998378	0.277385	0.0133876	0.00906053	0.0373008	0.024837	0.0112588	0.0164758	0.0461351	0.237692	0.032173	0.0226703	0.0214839	0.428345	0.304873	0.597685	0.122535	0.0801852	0.102306	0.0309995	0.000952226	0.0348146	0.0226512	0.0503024	0.0215168	0.0212596	0.10515	0.424744	0.968752	2.50135	4	2.778394
1682000	-423.1887	-468.6353	45.44655	1	1.022689	0.100564	0.0137603	0.0111971	0.0639702	0.00941054	0.0173852	0.000147682	0.0179082	0.11563	0.0317212	0.00388096	0.0730604	0.14279	0.221181	0.1394	0.0874234	0.0323641	0.303646	0.167275	0.311478	0.0280597	0.0256717	0.0450977	0.0353677	0.0558318	0.0581505	0.00986695	0.239924	0.622071	0.141459	0.483467	1.00366	2.37141	3	2.984236
1683000	-411.9451	-469.344	57.39894	2	1.568217	0.0651192	0.0129861	0.0130898	0.0620588	0.0793489	0.0211414	0.0297335	0.0492439	0.0765685	0.0601565	0.010663	0.108297	0.00900245	0.0688662	0.0676587	0.023566	0.0190891	0.0254161	0.49165	0.0792683	0.0541598	0.0174953	0.176092	0.0295437	0.172849	0.149676	0.387439	0.0309074	0.00198558	0.235671	0.599531	1.05419	2.11061	4	2.393071
1684000	-416.0855	-462.4665	46.38095	1	0.7850232	0.0502682	0.0559002	0.00948982	0.0362707	0.2605	0.00274898	0.0195055	0.015394	0.0227475	0.0123602	0.0299644	0.110484	0.0487141	0.0210781	0.177846	0.0336189	0.0218992	0.0586556	0.102236	0.158495	0.00587791	0.213913	0.502175	0.268736	0.0338389	0.0330305	0.240357	0.164411	0.204047	0.092368	0.401034	0.952717	2.55388	3	2.914563
1685000	-411.6754	-461.3152	49.63985	2	3.658778	0.0623864	0.0121211	0.0374552	0.0468609	0.125601	0.0320023	0.00244606	0.0102963	0.238651	0.0128585	0.0334622	0.0390151	0.0845256	0.0122143	0.484789	0.105932	0.162008	0.0445116	0.011326	0.0484009	0.747592	0.0291655	0.078193	0.0965694	0.0200566	0.257511	0.00303367	0.0841073	0.2303	0.434575	0.762516	1.08428	1.71863	4	3.153392
1686000	-412.9285	-460.2611	47.33269	1	1.418327	0.155195	0.0181143	0.00110249	0.0166409	0.0587987	0.0288528	0.102541	0.0414205	0.113752	0.0331345	0.0131655	0.00579231	0.085116	0.00784186	0.138329	0.0108132	0.248263	0.241385	0.0352189	0.0259987	0.0552149	0.070852	0.0390988	0.0665146	0.00843701	0.24207	0.14209	0.425832	0.324473	0.212426	0.574372	1.04524	2.16796	3	2.756058
1687000	-410.1733	-460.0059	49.83264	2	0.564288	0.0109677	0.014923	0.00574495	0.00783405	0.168672	0.0321427	0.0101563	0.0434517	0.0357698	0.0102191	0.0218507	0.075552	0.106192	0.050867	0.127758	0.0103663	0.0493149	0.0254402	0.0006844	0.0475825	0.69542	0.00498387	0.0960412	0.0169239	0.0499949	0.263519	0.000471092	0.177012	0.759468	0.0458363	0.291829	0.861945	2.80039	4	2.919324
1688000	-405.7868	-462.4512	56.66446	2	2.414969	0.00147946	0.0449543	0.00479325	0.0196833	0.078255	0.0333202	0.00172845	0.0135405	0.048163	0.008329	0.0473164	0.0111152	0.162478	0.0440362	0.0498178	0.0337526	0.0418424	0.150754	0.1171	0.0365532	0.0326972	0.0118085	0.603466	0.337497	0.0269333	0.0176978	0.0634427	0.0479611	0.537951	0.338244	0.692949	1.07759	1.89121	4	2.628466
1689000	-401.2525	-459.5627	58.31019	2	1.836596	0.0283285	0.0158153	0.0104573	0.0594507	0.214219	0.00646959	0.0295513	0.0214457	0.0413613	0.00614578	0.0478924	0.0404693	0.00624762	0.0222041	0.0409801	0.0439627	0.512706	0.0836431	0.0600463	0.0620055	0.150543	0.00153063	0.0673438	0.344755	0.0497934	0.123774	0.0342053	0.239128	0.122532	0.272957	0.636431	1.06531	2.02531	4	2.487007
1690000	-407.9484	-463.0784	55.13001	2	0.6156709	0.0344546	0.0606111	0.0100961	0.00649891	0.119364	0.0335878	0.0557895	0.0527725	0.0138054	0.0339194	0.0231862	0.0396508	0.136818	0.0261429	0.197224	0.025793	0.0180049	0.0373335	0.275695	0.0033282	0.0635122	0.704378	0.0553502	0.0479016	0.131043	0.0604408	0.00251462	0.0149107	0.299147	0.0563554	0.320871	0.889108	2.73367	4	2.583274
1691000	-409.8046	-458.3236	48.51904	2	0.7880246	0.0614125	0.0197295	0.00564478	0.0556586	0.134572	0.030261	0.0221142	0.0103288	0.159344	0.0870792	0.0169174	0.0251451	0.0942653	0.0215407	0.0720977	0.0102989	0.00999736	0.00507747	0.297689	0.0263504	0.0376718	0.652348	0.00142147	0.0681917	0.396294	0.0012461	0.258622	0.0245054	0.378544	0.093008	0.402268	0.953581	2.55114	4	2.984368
1692000	-410.9914	-463.0765	52.08511	2	3.081068	0.0311503	0.0790762	0.0210333	0.0375253	0.0102425	0.00305043	0.0687409	0.0224762	0.0103656	0.0164968	0.0764759	0.0865081	0.00564296	0.159796	0.101555	0.36499	0.287793	0.0702548	0.19243	0.0155135	0.0267524	0.0331115	0.396867	0.0553431	0.570433	0.139975	0.00855755	0.0387693	0.0858722	0.395438	0.73592	1.08289	1.78575	4	3.016797
1693000	-416.4616	-460.8803	44.41868	1	2.283752	0.0533745	0.00411566	0.0236161	0.0341185	0.035439	0.0175653	0.0681635	0.0118421	0.0153873	0.00860393	0.0567064	0.0075914	0.290423	0.0208796	0.0526614	0.0124767	0.0656704	0.0153209	0.190184	0.0605238	0.141419	1.00732	0.027692	0.503364	0.0364349	0.00694154	0.131186	0.00422973	0.0576671	0.324946	0.682152	1.0757	1.9172	3	2.960917
1694000	-412.8012	-461.9334	49.13221	1	1.304523	0.0472609	0.0491298	0.0431558	0.0114189	0.042924	0.0295647	0.0197046	0.0289675	0.0079584	0.0220738	0.000802941	0.0525244	0.00967195	0.00433844	0.0087484	0.065279	0.0100106	0.01212	0.239532	0.648383	0.0550825	0.191062	0.00815448	0.115624	0.0670717	0.0672515	0.131353	0.452831	0.145487	0.193486	0.552418	1.03653	2.21756	3	2.587487
1695000	-417.3092	-466.1884	48.87912	2	1.790015	0.114734	0.00998449	0.0398396	0.0472129	0.175765	0.0109149	0.0167634	0.101475	0.156201	0.00914964	0.0932018	0.0941902	0.209936	0.0493504	0.191157	0.00252279	0.503022	0.0255822	0.0464187	0.108129	0.0607462	0.0374221	0.101933	0.0668388	0.340651	0.0286273	0.694914	0.0142137	0.0119363	0.266852	0.63065	1.06372	2.03878	4	3.362833
1696000	-414.5611	-463.852	49.29093	2	1.774	0.0361458	0.0624338	0.0173833	0.0382243	0.00374461	0.00648858	0.0440602	0.0386512	0.061919	0.215244	0.0830822	0.145727	0.0767755	0.0101059	0.0417163	0.0967144	0.275808	0.347454	0.349976	0.257219	0.156618	0.0404652	0.184378	0.258781	0.431964	0.00590893	0.0295067	0.00927019	0.0277976	0.264719	0.628607	1.06315	2.04352	4	3.353563
1697000	-411.7223	-462.6821	50.95978	1	1.291128	0.00493585	0.0224205	0.0304687	0.025022	0.0661364	0.0655266	0.0334069	0.0289148	0.0249331	0.01731	0.0558923	0.0169493	0.141354	0.0982541	0.0492446	0.00313251	0.191044	0.111021	0.111429	0.113917	0.0797587	0.0639677	0.0385131	0.345163	0.247532	0.0147465	0.122324	0.0966566	0.186096	0.19118	0.549646	1.03537	2.2238	3	2.40607
1698000	-417.2498	-471.5054	54.25563	2	0.3919205	0.0365585	0.0126859	0.0224704	0.0228474	0.0471962	0.00876602	0.0512263	0.00914008	0.0209156	0.0398493	0.0386751	0.0338335	0.0258527	0.0679863	0.0494532	0.0453312	0.162726	0.0470446	0.354599	0.0518291	0.0112511	0.167365	0.0239754	0.472191	0.0758611	0.0996573	0.00260532	0.110035	0.418526	0.0155663	0.175695	0.722388	3.08635	4	2.530453
1699000	-413.9902	-461.8214	47.83122	2	2.54294	0.0652119	0.0260198	0.0418622	0.0637276	0.17724	0.0319365	0.0448012	0.000667846	0.0657912	0.0152752	0.00578446	0.0452201	0.0559538	0.332956	0.426684	0.0217275	0.524785	0.0493299	0.0281847	0.0458883	0.0868008	0.0544482	0.361903	0.00700757	0.23374	0.147576	0.154395	0.0130459	0.030248	0.35049	0.702606	1.0791	1.8678	4	3.158212
1700000	-402.6689	-457.6587	54.98979	2	0.4080797	0.0654541	0.00983806	0.000616335	0.0147501	0.0966093	0.0539655	0.0676352	0.00315029	0.0640016	0.0720862	0.0624551	0.0508804	0.0361291	0.0038549	0.0338513	0.0666387	0.0013377	0.289222	0.582342	0.295427	0.177864	0.0691282	0.145227	0.0237417	0.315918	0.129036	0.024655	0.0333862	0.0206602	0.0178971	0.187766	0.739878	3.05446	4	2.809862
1701000	-418.22	-460.5892	42.36913	1	2.993029	0.0496802	0.0403727	0.0211333	0.0665122	0.316048	0.00954636	0.0484933	0.0298356	0.0982954	0.0573134	0.0177804	0.0109111	0.0766555	0.122355	0.0218936	0.0361994	0.0212981	0.206417	0.292295	0.000417833	0.861561	0.0858826	0.0100059	0.129205	0.00434336	0.129775	0.12984	0.145455	0.0554235	0.388722	0.731141	1.08248	1.79766	3	3.094944
1702000	-403.506	-453.3363	49.83022	2	1.317389	0.0683042	0.0238802	0.0147748	0.0317942	0.0450196	0.0222565	0.010861	0.0424849	0.0860712	0.00116604	0.0111028	0.0562157	0.0921939	0.013329	0.00542177	0.161564	0.0162346	0.334421	0.151922	0.282759	0.279408	0.391686	0.019348	0.063607	0.0160332	0.218928	0.0127004	0.187065	0.11923	0.195686	0.555041	1.03762	2.21165	4	2.779783
1703000	-404.2385	-456.9969	52.75835	2	1.411446	0.0452616	0.0301781	0.0042471	0.0864496	0.00593819	0.0182355	0.087093	0.0355724	0.00610452	0.000473724	0.0345492	0.0114627	0.156247	0.0358743	0.0640743	0.0819272	0.020018	0.249217	0.3281	0.207617	0.476364	0.112113	0.0637798	0.123368	0.0320422	0.00353115	0.00817174	0.289287	0.083446	0.211313	0.573121	1.04477	2.1708	4	2.700744
1704000	-372.3828	-462.9744	90.59154	10	0.9044893	0.09339	0.02719	0.0171316	0.0308005	0.0296166	0.0345719	0.0522772	0.00415591	0.104038	0.0352485	0.0215203	0.0584541	0.0157463	0.00455573	0.12663	0.0946496	0.297547	0.0863603	0.0818223	0.340457	0.0418577	0.0419524	0.153279	0.14493	0.190662	0.225812	0.00983713	0.0494195	0.0356746	0.117525	0.446034	0.982177	2.45426	5	2.449587
1705000	-369.751	-466.587	96.83596	10	1.189174	0.00693676	0.0128117	0.0410602	0.056385	0.066789	0.0283788	0.0175916	0.0185946	0.0386576	0.00853206	0.015783	0.033697	0.066381	0.0152899	0.0585009	0.0516184	0.263518	0.0179198	0.0375593	0.0426401	0.0192635	0.0482311	0.0594473	0.561498	0.0404851	0.138877	0.042205	0.00584873	0.328915	0.173086	0.527062	1.02543	2.27442	5	2.143416
1706000	-384.3306	-466.2898	81.9592	10	1.597328	0.0762094	0.0205322	0.0145044	0.0369314	0.00452048	0.0362929	0.0244258	0.0357703	0.0664477	0.104931	0.0196769	0.119023	0.44476	0.00333754	0.024992	0.0836222	0.0312137	0.293531	0.31637	0.214868	0.0453639	0.165169	0.0431583	0.27383	0.0262339	0.0437814	0.0665242	0.182531	0.0141602	0.239974	0.603994	1.05566	2.10037	5	2.832714
1707000	-375.341	-460.5116	85.17055	10	0.9580243	0.0786454	0.0205279	0.0175706	0.0170755	0.0708764	0.0406559	0.0624638	0.0279492	0.00805855	0.0123248	0.0187665	0.00984059	0.0693415	0.0247627	0.00638181	0.00391492	0.458903	0.31338	0.0223981	0.503367	0.273286	0.118989	0.012984	0.108905	0.286728	0.390625	0.0216477	0.0866902	0.00389078	0.128504	0.463761	0.992681	2.41505	5	3.090949
1708000	-390.5368	-464.5181	73.98136	10	0.863337	0.00439471	0.00773281	0.0674372	0.013345	0.203839	0.0148576	0.0187789	0.0185963	0.0454835	0.0871647	0.0891797	0.00353282	0.0916579	0.0658252	0.00315032	0.128751	0.326058	0.0943463	0.0704847	0.149224	0.0728075	0.0701382	0.0256835	0.0482513	0.0760075	0.43945	0.501581	0.482559	0.0902956	0.108947	0.431437	0.97307	2.48655	5	3.310613
1709000	-382.4193	-470.398	87.97875	10	3.379197	0.0145948	0.0293219	0.0480309	0.0202122	0.056044	0.0662946	0.0592663	0.000136293	0.0256019	0.00163761	0.037505	0.0310272	0.0350895	0.00677084	0.113322	0.00976894	0.0591455	0.0527005	0.246333	0.309954	9.08004e-05	0.271664	0.0148922	0.0687257	0.0671869	0.0586691	0.0131031	0.382759	0.120011	0.416624	0.750574	1.08384	1.74896	5	2.219859
1710000	-387.4601	-464.1478	76.68765	10	1.371864	0.0363908	0.0213099	0.0102628	0.0720087	0.0233337	0.0263292	0.163407	0.0345841	0.0427077	0.0344914	0.0501753	0.034011	0.0372219	0.0929875	0.100159	0.040885	0.0553721	0.0227788	0.017392	0.797843	0.0436744	0.0578238	0.0910579	0.248342	0.214139	0.00879396	0.208751	0.601093	0.0286417	0.204832	0.565739	1.04192	2.18751	5	3.215968
1711000	-379.6091	-459.8827	80.27357	10	2.76621	0.023916	0.0363442	0.0233365	0.0687313	0.0160484	0.0173222	0.00172108	0.00604028	0.200233	0.0232858	0.0422753	0.0241498	0.167091	0.0741449	0.0808159	0.0437389	0.0166936	0.0420171	0.239174	0.0867718	0.387792	0.0624744	0.164456	0.0321342	0.403594	0.465251	0.205009	0.0106112	0.0137678	0.370326	0.717703	1.08109	1.83088	5	2.97894
1712000	-372.8959	-467.2315	94.33562	10	0.7053501	0.0165645	0.0252344	0.0177912	0.0135439	0.125987	0.0870912	0.00704484	0.0167539	0.0112778	0.0468924	0.00471337	0.0290375	0.0758714	0.0811094	0.055056	0.075548	0.0190074	0.0116088	0.22225	0.037674	0.0332284	0.108079	0.317347	0.0492277	0.485791	0.145449	0.00165493	0.181437	0.0444329	0.0753314	0.366044	0.926835	2.63179	5	2.346704
1713000	-371.6814	-464.2242	92.54284	10	1.053752	0.0356313	0.0284005	0.0103651	0.026823	0.00526736	0.0705878	0.0733766	0.015053	0.140935	0.0217289	0.0250378	0.0116217	0.0212685	0.0229813	0.206125	0.0839279	0.175712	0.00659425	0.00465642	0.427811	0.0477204	0.0207737	0.0434842	0.344149	0.014946	0.128102	0.261034	0.0856258	0.167318	0.147553	0.492333	1.00837	2.35175	5	2.527058
1714000	-370.3261	-457.1463	86.82023	10	1.510918	0.0624643	0.0250628	0.0138173	0.013943	0.0244668	0.0231189	0.0242829	0.0190534	0.0569907	0.0202189	0.0859495	0.0500047	0.21291	0.0674987	0.087617	0.0525895	0.341536	0.0544537	0.228149	0.00845693	0.344265	0.360418	0.0145393	0.0894684	0.0132282	0.0583622	0.209213	0.285133	0.0393758	0.227004	0.590364	1.05106	2.13158	5	2.886586
1715000	-383.8062	-471.3053	87.49909	10	2.798177	0.105042	0.00981905	0.00865867	0.0146969	0.00273045	0.037937	0.0737033	0.0430915	0.0178983	0.0192474	0.0221701	0.0157136	0.0918206	0.0966025	0.0541642	0.0524896	0.285215	0.203886	0.213302	0.156847	0.0453726	0.0370162	0.533626	0.0583744	0.0894465	0.00464071	0.0308877	0.0124725	0.0702369	0.37302	0.719704	1.08132	1.82596	5	2.407108
1716000	-380.9808	-456.5409	75.56018	10	2.505756	0.0465431	0.0152085	0.051564	0.0169867	0.000315056	0.021315	0.0205468	0.0314984	0.0768934	0.00752739	0.0535171	0.0359806	0.128338	0.0629516	0.00244617	0.0414276	0.604232	0.0722729	0.115325	0.100143	0.0264594	0.0219091	0.440774	0.349069	0.296119	0.0929731	0.0469265	0.15724	0.0975557	0.347002	0.699882	1.07869	1.87442	5	3.034058
1717000	-382.9782	-470.5653	87.58712	10	7.181176	0.132072	0.029618	0.00430734	0.0153386	0.0305532	0.0394845	0.0503137	0.00673511	0.058468	0.00962118	0.113141	0.0297776	0.0931533	0.236274	0.0339336	0.0370861	0.00169826	0.12368	0.120242	0.0813751	0.0672975	0.0158905	0.0808782	0.133049	0.10814	0.188599	0.186669	0.337942	0.0293372	0.573354	0.842625	1.07853	1.50549	5	2.394675
1718000	-394.8031	-472.6359	77.83285	10	1.270344	0.0225054	0.0635355	0.0648709	0.110498	0.0661363	0.0548053	0.0175183	0.0437141	0.0338643	0.0127549	0.111892	0.0339818	0.0803751	0.0824705	0.193381	0.108754	0.169341	0.990879	0.0655244	0.0635329	0.105509	0.390076	0.117138	0.127739	0.089666	0.0853432	0.112461	0.122888	0.00647625	0.18757	0.545259	1.03351	2.23366	5	3.547631
1719000	-385.9393	-464.6378	78.69847	10	0.4264096	0.0609807	0.0369883	0.00409299	0.0528568	0.0144933	0.0109738	0.19362	0.0838361	0.012074	0.0238642	0.00889781	0.206753	0.0442835	0.0288094	0.0975923	0.100274	0.031771	0.024865	0.221879	0.310506	0.110669	0.362884	0.0751203	0.0018404	0.0188224	0.292253	0.201972	0.0581367	0.679935	0.0207015	0.201194	0.758347	3.01976	5	3.371044
1720000	-377.3058	-464.8935	87.58769	10	1.059226	0.0447395	0.00907721	0.0598696	0.0816844	0.181696	0.00661803	0.0190437	0.0120748	0.0949639	0.0511727	0.171488	0.0643736	0.0202458	0.0130677	0.00924117	0.0873397	0.0549437	0.147636	0.0964289	0.0349717	0.217339	0.0150171	0.234515	0.122063	0.0321778	0.446004	0.642253	0.413726	0.00958517	0.148618	0.493857	1.00916	2.34837	5	3.393357
1721000	-377.0652	-464.5468	87.48167	10	1.547504	0.0565607	0.0602735	0.0157144	0.00850008	0.199057	0.032041	0.0264558	0.0578875	0.117505	0.0438707	0.079967	0.0684301	0.0525395	0.0479247	0.341083	0.0678025	0.187859	0.0055913	0.219877	0.045307	0.0308671	0.00557088	0.268505	0.118197	0.0188154	0.00232911	0.0276621	0.191779	0.45667	0.232568	0.596277	1.05309	2.11806	5	2.854642
1722000	-387.1721	-457.8786	70.70655	10	2.55612	0.0229767	0.040611	0.0417098	0.0317416	0.279244	0.0132011	0.0208391	0.0159193	0.0409722	0.0197787	0.0355777	0.0544478	0.165684	0.295975	0.149685	0.0147315	0.0765379	0.0122449	0.0894032	0.361377	0.253897	0.0601183	0.130539	0.021323	0.0377574	0.0489382	0.30994	0.675503	0.0551615	0.351713	0.703556	1.07924	1.86549	5	3.375836
1723000	-381.906	-472.6695	90.76343	10	3.09925	0.0323635	0.00943571	0.0428989	0.0112044	0.064347	0.0235981	0.0923549	0.0325929	0.0441154	0.019151	0.0129525	0.229144	0.153319	0.0738588	0.00434411	0.109131	0.163153	0.0148046	0.463578	0.0274611	0.286176	0.00342541	0.0098998	0.0731983	0.202899	0.0155198	0.257246	0.0466096	0.0506221	0.396797	0.736879	1.08296	1.78336	5	2.569403
1724000	-388.2895	-466.7972	78.50771	10	3.401175	0.0374084	0.00522413	0.00667278	0.0304114	0.199631	0.0593382	0.0177636	0.0651441	0.170966	0.0188587	0.0431558	0.0277845	0.0168334	0.0241299	0.137601	0.0220283	0.0207561	0.0339078	0.0534541	0.329035	0.0637748	0.306528	0.298404	0.0823633	0.00762927	0.00735072	0.0352493	0.365624	0.118975	0.418099	0.751571	1.08389	1.74644	5	2.606003
1725000	-371.7292	-463.1956	91.46636	10	0.3899841	0.0352977	0.0587011	0.0185116	0.00485294	0.032443	0.0160045	0.00416263	0.0736968	0.0724052	0.0284973	0.0497109	0.00706821	0.0440861	0.0400046	0.0978875	0.0369512	0.0594868	0.083619	0.0495113	0.0193266	0.415819	0.332744	0.199736	0.0736483	0.0540023	0.0726077	0.0121841	0.176116	0.290803	0.0152964	0.174235	0.720211	3.09026	5	2.459885
1726000	-379.2109	-469.5372	90.32628	10	1.093787	0.0422776	0.0532606	0.057774	0.0500458	0.0894189	0.0148522	0.0429174	0.0423693	0.11456	0.00839214	0.0357104	0.000164849	0.123478	0.000841682	0.0927069	0.116444	0.22364	0.190356	0.00277365	0.0291781	0.0048154	0.0987806	0.31209	0.0104502	0.0862145	0.266086	0.0277594	0.0978353	0.474546	0.155278	0.503234	1.01395	2.32753	5	2.709739
1727000	-381.7383	-463.1684	81.4301	10	3.49129	0.0565174	0.0340216	0.0196314	0.021575	0.115278	0.025108	0.0120963	0.0682678	0.156589	0.0302739	0.00799488	0.0330781	0.128973	0.0957245	0.222845	0.0427555	0.178436	0.0736272	0.0190965	0.291978	0.381659	0.0221022	0.040659	0.091361	0.129274	0.138976	0.00334829	0.258327	0.199785	0.424027	0.75555	1.08406	1.73636	5	2.899359
1728000	-370.4492	-460.1699	89.7207	10	0.9207753	0.0316238	0.0245438	0.0202324	0.0168736	0.000613002	0.0256946	0.0338628	0.00854952	0.0704554	0.00545305	0.000219241	0.0460047	0.035745	0.0363505	0.272161	0.0136633	0.142477	0.27097	0.018297	0.180899	0.128986	0.0530773	0.023479	0.369745	0.037121	0.0287403	0.168644	0.0806709	0.0260697	0.120888	0.451571	0.985523	2.44202	5	2.171221
1729000	-389.5893	-464.5418	74.95255	10	0.8193508	0.0160147	0.0135257	0.0469704	0.0596048	0.124814	0.00346879	0.0120296	0.0219292	0.0643238	0.00421321	0.111321	0.0999636	0.00678469	0.111312	0.117443	0.147471	0.041466	0.251456	0.606552	0.00356453	0.0184745	0.254785	0.0369656	0.240106	0.00926482	0.0400784	0.131544	0.166846	0.19575	0.0996692	0.41481	0.962176	2.52335	5	2.958042
1730000	-372.5223	-457.5286	85.00629	10	1.685029	0.06887	0.0122387	0.030911	0.00955748	0.106199	0.0182337	0.00523199	0.0422587	0.0191852	0.0066793	0.021084	0.0394083	0.0913023	0.00599665	0.0070286	0.0681062	0.00091736	0.504814	0.0684234	0.00409904	0.0361226	0.0673478	0.0484147	0.203329	0.221647	0.245311	0.00874619	0.0329161	0.603721	0.252543	0.616713	1.05966	2.07108	5	2.598101
