Iteration	Posterior	Likelihood	Prior	alpha_dir	alpha_morpho	brlens[1]	brlens[2]	brlens[3]	brlens[4]	brlens[5]	brlens[6]	brlens[7]	brlens[8]	brlens[9]	brlens[10]	brlens[11]	brlens[12]	brlens[13]	brlens[14]	brlens[15]	brlens[16]	brlens[17]	brlens[18]	brlens[19]	brlens[20]	brlens[21]	brlens[22]	brlens[23]	brlens[24]	brlens[25]	brlens[26]	brlens[27]	brlens[28]	brlens[29]	brlens[30]	brlens[31]	brlens[32]	brlens[33]	brlens[34]	brlens[35]	brlens[36]	brlens[37]	brlens[38]	brlens[39]	brlens[40]	brlens[41]	brlens[42]	brlens[43]	brlens[44]	brlens[45]	brlens[46]	brlens[47]	brlens[48]	brlens[49]	brlens[50]	brlens[51]	brlens[52]	brlens[53]	brlens[54]	brlens[55]	brlens[56]	brlens[57]	brlens[58]	brlens[59]	brlens[60]	brlens[61]	brlens[62]	brlens[63]	brlens[64]	brlens[65]	brlens[66]	brlens[67]	brlens[68]	brlens[69]	brlens[70]	brlens[71]	brlens[72]	brlens[73]	brlens[74]	brlens[75]	brlens[76]	brlens[77]	brlens[78]	brlens[79]	brlens[80]	brlens[81]	brlens[82]	brlens[83]	brlens[84]	brlens[85]	brlens[86]	brlens[87]	brlens[88]	brlens[89]	brlens[90]	brlens[91]	brlens[92]	brlens[93]	brlens[94]	brlens[95]	brlens[96]	brlens[97]	brlens[98]	brlens[99]	brlens[100]	brlens[101]	brlens[102]	brlens[103]	char_rates[1]	char_rates[2]	char_rates[3]	char_rates[4]	model_indicator	tree_length
1083000	-1149.476	-1205.046	55.57019	2	1.568826	0.0250221	0.0626827	0.0384243	0.00174594	0.0390338	0.000808514	0.0205497	0.0073216	0.000522685	0.0362877	0.00796678	0.0151157	0.0593114	0.0193155	0.0077888	0.0259961	0.0224571	0.00506435	0.0129318	0.189686	0.014997	0.00578426	0.00600012	0.0365838	0.0306198	0.0452655	0.0142435	0.0174735	0.0256666	0.000872929	0.0586182	0.0149467	0.017699	0.0106046	0.00303236	0.21627	0.0992063	0.0348616	0.00786753	0.00171503	0.0278828	0.000534272	0.00547852	0.00712882	0.000429348	0.0271275	0.0118552	0.0259605	0.00143771	0.00632891	0.0226789	0.00123549	0.0392635	0.00210204	0.00754244	0.161142	0.0140546	0.0370787	0.120532	0.0719388	0.120599	0.0423457	0.0654489	0.0586129	0.0178824	0.00144622	0.127604	0.0631035	0.00654154	0.00438811	0.0972329	0.142184	0.034695	0.190301	0.334606	0.278378	0.014001	0.0031148	0.107705	0.0385203	0.0369972	0.0294876	0.00639828	0.013013	0.0185638	0.0492102	0.0117228	0.0257333	0.0249126	0.0563221	0.009773	0.0915622	0.0393971	0.0386457	0.0159667	0.00505812	0.0214847	0.0901476	0.168692	0.150939	0.0353928	0.000521702	0.00851358	0.235762	0.599626	1.05422	2.11039	4	4.549258
1084000	-1144.203	-1192.111	47.90808	2	2.642049	0.00709032	0.0485934	0.0614389	0.00610694	0.0151146	0.0134659	0.0626148	0.0141735	0.00576494	0.0661195	0.0248045	0.00267572	0.111574	0.00778809	0.0120638	0.0144795	0.000197676	0.00415478	0.00994434	0.132691	0.0306113	0.0197004	0.000339539	0.0121533	0.0179242	0.0796315	0.00593808	0.00299629	0.0207391	0.00573834	0.0329552	0.0245294	0.00748505	0.0139167	0.00174833	0.0516838	0.0845853	0.00262208	0.00533277	0.000897593	0.0191851	0.00575391	0.00831443	0.000547795	0.00959917	0.0336762	0.0169934	0.0208425	0.00751744	0.0274966	0.00616667	0.00613145	0.0598596	0.0301584	0.0193838	0.326752	0.00838412	0.0369903	0.133021	0.0479658	0.0125658	0.0121034	0.0916527	0.00995058	0.0538578	0.0403373	0.0179555	0.148313	0.0119612	0.00856624	0.0758295	0.134581	0.00920264	0.288701	0.307619	0.004861	0.124232	0.00477016	0.33287	0.125956	0.00318174	0.0160867	0.0205928	0.0997653	0.0152677	0.0497817	0.072829	0.0842008	0.0404436	0.0559248	0.0290662	0.0567131	0.0156958	0.0331746	0.0773756	0.0402824	0.0296584	0.0871401	0.177288	0.165214	0.00553544	0.20474	0.0632413	0.359523	0.709562	1.08007	1.85084	4	5.126208
1085000	-1143.002	-1195.28	52.27817	2	3.70084	0.282096	0.0610589	0.0222721	0.00299325	0.0307457	0.00446697	0.0179378	0.0125546	0.0011265	0.0602072	0.0348511	0.00274147	0.0554402	0.0325775	0.040842	0.000807938	0.0314357	0.00163537	0.0287102	0.191663	0.0290186	0.00811268	0.0114445	0.00305008	0.0660774	0.0493578	0.00330438	0.0240198	0.00675494	0.0159854	0.00633439	0.0483084	0.023586	0.00024275	0.00746375	0.0160924	0.0703009	0.0131225	0.0140275	0.0144734	0.0248686	0.00228006	0.00382788	0.00930631	0.0060114	0.0296801	0.0170557	0.0270321	0.00616201	0.00127898	0.00566885	0.00942098	0.0185057	0.00799725	0.00400998	0.171925	0.135725	0.00550764	0.160082	0.0304018	0.0360616	0.0695904	0.00337836	0.00615152	0.000185324	0.0093516	0.0927671	0.522983	0.00693042	0.00483866	0.0840998	0.135469	0.00421374	0.184059	0.354157	0.021757	0.0481332	0.0231241	0.00949828	0.0929109	0.0173282	0.0566799	3.31951e-05	0.0102138	0.0127374	0.0178742	0.0370931	0.0674464	0.0381377	0.00890258	0.00780207	0.0494278	0.0202195	0.0129767	0.06535	0.0302154	0.0677354	0.0358514	0.185328	0.126409	0.00379234	0.00689011	0.0333057	0.437133	0.764184	1.08432	1.71437	4	4.645399
1086000	-1147.291	-1197.341	50.05041	2	1.733449	0.0530277	0.0721682	0.0940554	0.0149925	0.005925	0.00281785	0.0488871	0.0433391	0.0109909	0.0265976	0.0701758	0.0253365	0.0653325	0.00508047	0.00488247	0.0179822	0.004686	0.0068671	0.000629587	0.24885	0.00919184	0.00411365	0.00339965	0.0550716	0.0122005	0.113846	0.00297948	0.0103063	0.0118882	5.80325e-05	0.0394435	0.0344896	0.0921559	0.0141401	0.014364	0.0160089	0.212667	0.0522474	0.00885929	0.00381423	0.00331837	0.00399893	0.0209237	0.0191736	0.00150451	0.0160408	0.000203045	0.000492744	0.0457069	0.0147681	0.0058618	0.00697729	0.0171228	0.0533804	0.0607157	0.0616725	0.00841567	0.0851775	0.152547	0.0699944	0.00739974	0.0117366	0.0443396	0.0556628	0.00776452	0.00360548	0.0127117	0.158739	0.0968327	0.000299426	0.131787	0.195304	0.00107128	0.0999041	0.31982	0.00326025	0.166214	0.0395309	0.244591	0.0162227	0.0465483	0.00661037	0.0145137	0.138317	0.0304071	0.136766	0.0123842	0.0664961	0.0270848	0.00208956	0.00681031	0.185559	0.00895813	0.0261846	0.0420071	0.00759446	0.0472057	0.0046692	0.248412	0.237511	0.0386655	0.0115343	0.0479448	0.259239	0.623304	1.06163	2.05583	4	5.192936
1087000	-1128.626	-1190.135	61.50874	2	2.635219	0.0497461	0.189993	0.0255053	0.0134136	0.00424304	0.00234056	0.0286443	0.0233784	0.0029518	0.0275331	0.00366834	0.00270184	0.0431285	0.0221766	0.0353782	0.00243025	0.0235184	0.0158424	0.0165716	0.111975	0.0397444	0.0369851	0.0122134	0.0175822	0.0318466	0.1339	0.00992824	0.00083515	0.0249246	0.0121923	0.0287331	0.0272526	0.00937144	0.0268663	0.00228831	0.0301717	0.0605361	0.0506206	0.0390424	0.00899784	0.0174359	0.00464474	0.00980216	0.00155212	0.0243264	0.0180375	0.000659682	0.0307627	0.00220386	0.00757467	0.000796543	0.00690186	0.0502318	0.0268399	0.03649	0.209936	0.0436126	0.00968991	0.149845	0.0615476	0.00174639	0.00607996	0.0168149	0.0534869	0.00784815	0.042846	0.00454568	0.0449125	0.032326	0.0140238	0.059884	0.0869649	0.0713214	0.0544817	0.401872	0.0532824	0.0538985	0.0401781	0.172463	0.0961171	0.0196869	0.00618692	0.000453381	0.0196292	0.00321784	0.0112649	0.0169265	0.0509468	0.024082	0.0247817	0.00259928	0.0929117	0.0338509	0.000189851	0.160617	0.00262265	0.0876226	0.0167348	0.11176	0.0325515	0.0171376	0.0353019	0.0304073	0.358913	0.709097	1.08001	1.85198	4	4.07864
1088000	-1136.087	-1192.609	56.52191	2	1.442969	0.00457267	0.0041705	0.0482959	0.00366383	0.0185929	0.00210271	0.0288216	0.038689	0.004486	0.0470662	0.00533775	0.016588	0.0155796	0.0107069	0.0254753	0.0204659	0.00373135	0.000977535	0.0131204	0.142641	0.00214678	0.0194019	0.000807947	0.00282044	0.0380039	0.075858	0.00758875	0.00713157	0.0451863	0.00449129	0.0411875	0.0430251	0.0164853	0.00671746	0.0217994	0.0436287	0.0899978	0.0192278	0.0119911	0.00192787	0.0215187	0.00272982	0.0138762	0.0252256	0.0075428	0.0164123	0.00639666	0.00920228	0.0417071	0.00988178	0.0155183	0.0105382	0.00410376	0.0632802	0.00743371	0.219423	0.0286327	0.101512	0.139462	0.00129061	0.0196366	0.0185425	0.0759041	0.0186009	0.00892255	0.062716	0.00244826	0.0222664	0.00787782	0.0103229	0.0697238	0.137277	0.179566	0.00292121	0.345357	0.0152744	0.0343803	0.0106024	0.191597	0.0267505	0.0389978	0.0106119	0.0684636	0.00558884	0.0572962	0.05635	0.00250864	0.0257006	0.0681027	0.0213347	0.0288291	0.0424526	0.0163062	0.0533876	0.117774	0.0374875	0.128918	0.0330179	0.0689785	0.344919	0.123819	0.0305885	0.0255266	0.216376	0.57878	1.04689	2.15795	4	4.367845
1089000	-1139.417	-1190.524	51.10649	1	2.564019	0.0335143	0.00484191	0.0656705	0.00307567	0.0239821	0.00016233	0.0469288	0.0217766	0.0182952	0.0307625	0.0239719	0.0143797	0.0417249	0.0305207	0.0196647	0.00104124	0.0012967	0.00649619	0.0183418	0.108728	0.00103358	0.0256149	0.000224544	0.0279711	0.0293669	0.100135	0.00796724	0.0111812	0.00643183	0.00872013	0.0162943	0.0255518	0.00634977	0.0109845	7.76838e-05	0.0179852	0.0604782	0.0190364	0.0530204	0.00712468	0.0337457	0.00249076	0.012484	0.0134834	0.031326	0.0103724	0.0126345	0.00153969	0.0228691	0.00701401	0.00384675	0.000392116	0.00428911	0.0235826	0.0983823	0.0756163	0.0150299	0.054291	0.116095	0.0433281	0.0131195	0.00584947	0.0631724	0.0118863	0.0241953	0.054736	0.0099955	0.0293163	0.0339245	0.00275161	0.159239	0.118173	0.121463	0.113617	0.397084	0.0131749	0.00552616	0.0328273	0.196308	0.0186461	0.00791164	0.00428443	0.0189902	0.2416	0.00604722	0.0814391	0.0215091	0.0344273	0.00612187	0.0488623	0.0273524	0.186114	0.00176866	0.00487304	0.0268784	0.0202713	0.091177	0.0255754	0.172168	0.141315	0.00803401	0.061634	0.0157775	0.352443	0.704122	1.07932	1.86412	3	4.212676
1090000	-1177.713	-1215.57	37.85756	2	1.019521	0.0702668	0.0757697	0.0630186	0.0287702	0.00561279	0.0359728	0.0443177	0.109518	0.00191273	0.0670916	0.0109509	0.00546158	0.0307488	0.00903609	0.0346511	0.00213983	0.0031745	0.00526252	0.0236803	0.0254158	0.0493273	0.0417698	0.000462465	0.0597053	0.0549755	0.079032	0.0200813	0.00356351	0.0686793	0.0104897	0.0229871	0.0856515	0.0143778	0.00688495	0.0190285	0.0197955	0.154528	0.0662929	0.0291221	0.00825649	0.0207111	0.00944272	0.0464526	0.0315458	0.00871105	0.0737992	0.00784438	0.00197536	0.00757125	0.00566783	0.0114853	0.0451151	0.0391732	0.0215425	0.0123073	0.465441	0.00751344	0.120459	0.268433	0.0238768	0.15833	0.0426359	0.0503087	0.0192286	0.000153462	0.123477	0.0142414	0.0152974	0.0191853	0.0136692	0.188989	0.280024	0.15402	0.00584273	0.687435	0.0679638	0.002034	0.0399138	0.337544	0.00314364	0.0129601	0.0327968	0.00643857	0.0065919	0.0366495	0.044364	0.0494463	0.0158576	0.000893841	0.0388036	0.00828749	0.269076	0.0284056	0.0575583	0.618177	0.00023811	0.0997684	0.0777881	0.219594	0.085134	0.0252145	0.0263694	0.038909	0.140832	0.482542	1.00316	2.37347	4	6.719611
1091000	-1125.493	-1185.148	59.65423	2	2.566067	0.130215	0.00508856	0.0327105	0.00156257	0.0223131	0.00322621	0.0311752	0.00807659	0.0133122	0.0416065	0.00234291	0.0146043	0.0866941	0.0161736	0.0118365	0.00465826	0.00109867	0.00132025	0.036112	0.160835	0.00626999	0.0135505	0.00821091	0.0098798	0.0528967	0.0330923	0.0190929	0.00266082	0.0307843	0.00309754	0.0670453	0.0205396	0.000457825	0.024832	0.0177818	0.0207962	0.0522129	0.112077	0.00316872	0.00210511	0.00834423	3.20428e-06	0.00387124	0.0228829	0.000185047	0.0139842	0.0170018	0.022548	0.0467174	0.0006972	0.000922561	0.0062038	0.0282578	0.110093	0.00146424	0.192584	0.0391915	0.0238526	0.0863062	0.0150347	0.0763532	0.119499	0.0642092	0.00908353	0.0344057	0.0656343	0.00965908	0.00478413	0.00541936	0.00796145	0.106028	0.122718	0.0249887	0.00602589	0.394293	0.0237835	0.0139761	0.0177742	0.144046	0.015584	0.0144971	0.012427	0.00483518	0.00500329	0.0548482	0.0420278	0.0249146	0.0134234	0.00515139	0.0325859	0.0142721	0.0643113	0.0510398	0.130419	0.141935	0.0242852	0.094486	0.0449431	0.191627	0.20096	0.00191664	0.00518326	0.0533487	0.352632	0.704268	1.07934	1.86376	4	4.260327
1092000	-1135.283	-1195.841	60.55882	2	2.913853	0.0292226	0.0510349	0.0250465	0.0127978	0.0376016	0.0132578	0.00751095	0.0176252	7.42101e-05	0.0158596	5.53837e-05	0.00674123	0.0594755	0.0414067	0.0039808	0.00438674	0.010114	0.00252336	0.00424131	0.0197583	0.0174398	0.00502426	0.0070886	0.00327286	0.0228947	0.0904816	0.0110754	0.00103594	0.00313091	0.0181166	0.052386	0.0290804	0.0318037	0.0018594	0.00288449	0.0215143	0.120559	0.0101207	0.0141797	0.0170063	0.00769629	0.0106427	0.0208598	0.0115708	0.0198193	0.00850235	0.00234336	0.0429632	0.0119544	0.0150994	0.0116379	0.0263843	0.0411797	0.105854	0.0016924	0.168556	0.0192026	0.0830901	0.0743684	0.00169174	0.0436722	0.105281	0.00500587	0.00803271	0.0357082	0.0173145	0.00373583	0.0353761	0.0171835	0.0048578	0.100531	0.154508	0.0168836	0.0182066	0.354279	0.0646766	0.00268549	0.0365181	0.0996434	0.026593	0.0801715	0.00790746	0.00439012	0.013446	0.0160025	0.0591564	0.00906256	0.0257742	0.154209	0.0396614	0.0348493	0.153188	0.0539854	0.021382	0.126816	0.030088	0.0472017	0.0111684	0.17567	0.196385	0.044495	0.0427434	0.0171119	0.382486	0.726644	1.08206	1.80881	4	4.044336
1093000	-1175.413	-1212.623	37.20954	2	2.024435	0.0985759	0.121941	0.0362704	0.000894497	0.0208524	0.0164427	0.0111157	0.0461774	0.00262922	0.0338931	0.00526213	0.012914	0.0443051	0.0103161	0.0125204	0.00948701	0.00138733	8.81452e-05	0.0285837	0.292156	0.0117172	0.0363437	0.00584669	0.0104301	0.0341858	0.0849555	0.0204149	0.00538568	0.0387037	0.0206916	0.0392329	0.00794722	0.0089498	0.0160953	0.00325274	0.0214573	0.185903	0.0142411	0.0392639	0.00174879	0.0240219	0.0102707	0.0244582	0.0115817	0.00372428	0.0321008	0.0375524	0.0455159	0.0107799	0.0100137	0.00900599	0.00854999	0.0515262	0.151152	0.00366508	0.17388	0.00214851	0.0593757	0.175205	0.075939	0.0371342	0.00674154	0.111914	0.0102193	0.0333198	0.0388865	0.0727013	0.0204908	0.022195	0.0421714	0.209685	0.221008	0.0119572	0.0293183	0.416627	0.0596213	0.316217	0.0199608	0.405916	0.0456924	0.00340995	0.00577242	0.0122682	0.0127006	0.0652018	0.0523535	0.00514922	0.0571862	0.00323457	0.00845838	0.0225407	0.184456	0.0373328	0.103552	0.215764	0.00548055	0.147648	0.0343597	0.191051	0.0536596	0.0573125	0.0222391	0.021804	0.296174	0.657587	1.07059	1.97565	4	5.787758
1094000	-1156.306	-1207.34	51.03444	2	2.490648	0.383165	0.0467504	0.0679272	0.00100909	0.0166195	0.00913183	0.0290592	0.0335355	0.014689	0.0310365	0.0225318	0.0124712	0.0249153	0.00876308	0.0118759	0.0619875	0.0433087	0.0129854	0.0293965	0.191156	0.0225638	0.000114965	0.000668853	0.023282	0.0106423	0.0625701	0.0055827	0.0119059	0.0111319	0.0153888	0.0278371	0.0411844	0.00139709	0.0224783	0.000385899	0.0429051	0.0537367	0.0554907	0.0288945	0.00209185	0.00762532	0.00661493	0.0179559	0.00571346	0.0297057	0.0249969	0.00484296	0.0299673	0.100163	0.0195096	0.000887793	0.00397297	0.00914066	0.0286329	0.00132791	0.0740661	0.0369978	0.120121	0.222795	0.0655027	0.0196544	0.0193436	0.00920445	0.0383878	0.0146449	0.0203216	0.0987336	0.00143913	0.00485249	0.0819372	0.0770209	0.132622	0.062301	0.0103362	0.371245	0.085062	0.0141186	0.0186129	0.243893	0.0400133	0.0549963	0.0132375	0.0184616	0.00795378	0.0209648	0.10434	0.00899474	0.0476199	0.0589491	6.2011e-05	0.009107	0.127256	0.0264763	0.010255	0.181061	0.069258	0.0534561	0.0334103	0.128248	0.229745	0.000645179	0.0632382	0.00685398	0.345568	0.698757	1.07852	1.87715	4	4.941443
1095000	-1158.639	-1205.814	47.17412	2	1.85659	0.0926948	0.0328715	0.101813	0.00687812	0.0120442	0.00276019	0.0255601	0.00379678	0.0144309	0.0325786	0.00621199	0.00272112	0.025117	0.000862201	0.0553607	0.000423328	0.00208089	0.0423752	0.0397346	0.302548	0.0206954	0.0455227	0.00649341	0.116248	0.0829557	0.0785185	0.00012188	0.00154546	0.0338414	0.0125929	0.0818503	0.0690286	0.0126546	0.0458977	0.0426305	0.0361391	0.0571524	0.0617743	0.0851045	0.00935442	0.0119397	0.010948	0.00974414	0.00700308	0.00982385	0.00172465	0.00756352	0.0652176	0.00561835	0.0313408	0.0274079	0.0118928	0.0354956	0.0301461	0.0927569	0.100143	0.000359241	0.0153182	0.144334	0.0119686	0.0227041	0.0249836	0.0140558	0.00729441	0.0260959	0.0414163	0.16376	0.0774131	0.00321355	0.00383107	0.129866	0.225119	0.0356322	0.00520455	0.488242	0.00783061	0.0303701	0.00570714	0.320382	0.0901985	0.0214512	0.0277773	0.0407916	0.0443485	0.0321921	0.000428293	0.118239	0.000323553	0.154132	0.029971	0.0296087	0.0342336	0.0107369	0.00644854	0.0839121	0.0133256	0.118942	0.00395596	0.198927	0.150552	0.205595	0.0195212	0.0348588	0.275533	0.638843	1.06595	2.01968	4	5.437324
1096000	-1147.013	-1202.146	55.13351	2	1.332306	0.0718297	0.0177804	0.0374062	0.00729697	0.00342628	0.0108582	0.0289427	0.00436584	0.0121779	0.0532059	0.00526431	0.00394951	0.0580767	0.0264647	0.00916803	0.00185989	0.0229496	0.0265266	0.0332816	0.235449	0.016896	0.0612757	0.00517456	0.0287284	0.0205335	0.0671844	0.00920012	0.0180435	0.0278943	0.00771273	0.0365263	0.0411388	0.00835398	0.012206	0.0209129	0.0666292	0.10844	0.0335242	0.0265654	0.000614238	0.00584101	0.0547377	0.00898066	0.00590154	0.0217076	0.00770432	0.00651781	0.0134698	0.0286162	0.0292444	0.000950935	0.000671511	0.0353437	0.0434947	0.0198115	0.0330336	0.0207506	0.0182564	0.185313	0.123199	0.00541001	0.0367004	0.0175534	0.0151136	0.0181832	0.00873872	0.0255466	0.17134	0.0297264	0.00080632	0.116535	0.0459805	0.0751048	0.116002	0.369857	0.00104545	0.00412564	0.0342398	0.0795644	0.220692	0.0449669	0.0480593	0.165468	0.0510269	0.015013	0.00895458	0.110768	0.0255522	0.0968913	0.00770457	0.122232	0.347436	0.0176122	0.0218146	0.0910711	0.0449643	0.0939828	0.0529214	0.125604	0.139088	0.0325382	0.0175598	0.0118767	0.198217	0.558035	1.03884	2.20491	4	5.036751
1097000	-1154.925	-1206.859	51.9345	2	2.733863	0.15745	0.0187669	0.0586654	0.0195311	0.00796703	0.022135	0.0372127	0.0134891	0.00509647	0.0352169	0.0242033	0.0024591	0.00481442	0.0056378	0.0127848	0.00582236	0.00585535	0.003889	0.00725643	0.136498	0.0297578	0.0145208	0.0250072	0.0122015	0.0766466	0.038769	4.52304e-05	0.0204829	0.0334667	0.00219487	0.0164911	0.0605719	0.0107907	0.010093	0.00571155	0.0182464	0.0726069	0.00679737	0.00769007	0.0117054	0.036121	0.000787522	0.00444241	0.00754132	0.00277217	0.00578507	0.0019665	0.00603682	0.0376362	0.0143706	0.00121379	0.00719195	0.0311437	0.0921134	0.0159917	0.215536	0.124515	0.102158	0.110725	0.00642137	0.066411	0.130804	0.00170449	0.0677757	0.0118106	0.0353663	0.0225959	0.173445	0.0250472	0.0174192	0.182954	0.00607615	0.0448828	0.0180963	0.298073	0.0578713	0.269923	0.0432371	0.161952	0.0967187	0.00667265	0.0303448	0.0676098	0.0288906	0.0144349	0.0082482	0.0507466	0.033845	0.0601731	0.0943185	0.147782	0.0348992	0.0165682	0.0144198	0.151083	0.0260457	0.11104	0.0192807	0.157473	0.193959	0.0650689	0.0156334	0.019839	0.367564	0.71564	1.08084	1.83595	4	4.983558
1098000	-1142.611	-1196.73	54.11854	2	1.530815	0.010086	0.0740873	0.0255666	0.00130893	0.0463233	0.028518	0.053173	0.129568	0.00140733	0.0317666	0.00252124	0.00260845	0.0810508	0.00170932	0.0303985	0.00584485	0.00173877	0.0155889	0.0351318	0.117576	0.0221144	0.000560691	0.0234994	0.00343354	0.0616368	0.0690366	0.016912	0.013942	0.0207635	0.00254491	0.00980361	0.050651	0.00200866	0.0266445	0.0233437	0.0170277	0.149387	0.0162776	0.0292853	0.000509764	0.0069637	0.012917	0.00836882	0.0055737	0.0015824	0.0277545	0.0010276	0.00420976	0.0378417	0.0255291	0.002369	0.00935015	0.0222104	0.0303525	0.0114665	0.136626	0.01002	0.0588017	0.163219	0.0213548	0.0270215	0.000719038	0.0010465	0.0098788	0.000961248	0.00379878	0.062115	0.222595	0.0780915	0.121733	0.165554	0.0243594	0.0960171	0.0015783	0.367501	0.0206551	0.282795	0.00649437	0.00858734	0.0011516	0.022934	0.0442838	0.0419817	0.0475209	0.0294172	0.0447938	0.0080502	0.012437	0.000167166	0.126998	0.129107	0.079037	0.000181241	0.102705	0.0769604	0.0580394	0.0528376	0.00126932	0.201187	0.0625637	0.0119252	0.0164972	0.0350078	0.230044	0.593606	1.05218	2.12417	4	4.56145
1099000	-1134.742	-1195.152	60.41008	2	2.924575	0.00314369	8.90909e-06	0.0162808	0.000547062	0.0271272	0.000404009	0.0681725	0.0182678	0.00130096	0.0210778	0.00291895	0.00771376	0.0924377	0.00534929	0.00520599	0.00966827	0.0251272	0.00653184	0.0214681	0.137498	0.0253907	0.00487204	0.00534517	0.0102034	0.0404919	0.0397274	0.00405507	0.00746869	0.031546	0.0312713	0.0204224	0.0498615	0.00447785	0.0042651	0.0158478	0.0339643	0.0771168	0.016487	0.0099892	0.00239023	0.00182763	0.00359186	0.0253094	0.00837713	0.00268627	0.0207994	0.0182516	0.00338426	0.0278934	0.00331135	0.0172453	0.0185077	0.0218387	0.0140405	0.042841	0.086767	0.0111236	0.0383526	0.122284	0.00631397	0.0277397	0.0280354	0.15157	0.0188974	0.0166207	0.011427	0.0180554	0.277257	0.0391445	0.0126135	0.109735	0.0120733	0.0233981	0.0466293	0.271075	0.00409188	0.226224	0.0547835	0.241754	0.00367599	0.177444	0.00699758	0.0636359	0.0533116	0.0125286	0.027012	0.0517255	0.00503815	0.0120837	0.00699711	0.114482	0.252199	0.00630017	0.0122817	0.0338139	0.00113578	0.11197	0.0146699	0.0559238	0.0181596	0.0205724	0.0109326	0.0303528	0.383341	0.727265	1.08212	1.80728	4	4.094561
1100000	-1155.948	-1205.287	49.33878	2	4.142057	0.0841481	0.012432	0.0250117	0.0017693	0.0117283	0.00323324	0.0351531	0.0194538	0.00697724	0.00309601	0.00293349	0.000294843	0.0479785	0.0614381	0.0699731	0.00260018	0.00559891	0.00710251	0.0529705	0.198534	0.00755555	0.00636445	0.00233105	0.0224681	0.0962743	0.0935424	0.029295	0.0100246	0.0337766	0.00822699	0.0329389	0.0217594	0.0260914	0.0380886	0.0147016	0.0171448	0.173628	0.0298624	0.00871729	0.0207062	0.025383	0.00209629	0.0144891	0.0111282	0.0114738	0.0328086	0.00839889	0.0237592	0.018131	0.00867393	0.00311179	0.00455197	0.0168284	0.056563	0.00923272	0.139194	0.00927561	0.00758323	0.207028	0.00806887	0.0133959	0.0409242	0.0685739	0.0335402	0.0377402	0.0469484	0.202582	0.0491244	0.0150565	0.0227963	0.11122	0.0105369	0.0337929	0.0298681	0.417767	0.156111	0.38601	0.0222619	0.00481872	0.0036226	0.0700584	0.0172692	0.00559804	0.101683	0.00723831	0.082988	0.0139066	0.0222032	0.0328254	0.155578	0.0552588	0.212169	0.0374888	0.00691427	0.0430586	0.00517075	0.104173	0.00728281	0.199513	0.112486	0.00976389	0.00518198	0.0154238	0.462	0.779983	1.08435	1.67366	4	4.993627
1101000	-1166.391	-1213.263	46.87137	2	1.905013	0.0525433	0.0038877	0.00988578	0.0126318	0.000377884	0.00976818	0.0558694	0.00205796	0.0188069	0.0479376	0.00547052	0.015713	0.0138643	0.000176033	0.0407511	0.0112845	0.0366204	0.00722939	0.00996852	0.163401	0.00194252	0.043161	0.00187469	0.0108476	0.0575548	0.22426	0.000798523	7.39627e-05	0.00473614	0.00267546	0.0207222	0.0342612	0.0280614	0.00825497	0.0195829	0.0436357	0.0921243	0.0294974	0.0236006	0.0109544	0.00288655	0.000533494	0.00565258	0.0184896	0.0139813	0.0248697	0.0124198	0.000310601	0.0261035	0.0345449	0.0329892	0.00852055	0.0901814	0.111968	0.0249853	0.0365883	0.0145507	0.00489063	0.287521	0.00122045	0.0360543	0.139341	0.0250937	0.0178056	0.177058	0.0144611	0.0707443	0.159955	0.0635222	0.0144046	0.0289756	0.024388	0.0205654	0.0063921	0.380857	0.0435604	0.15569	0.0822137	0.169308	0.0963303	0.0114183	0.00536628	0.0294926	0.066113	0.0592642	0.0839125	0.131766	0.0223143	0.213506	0.0180074	0.15885	0.257859	0.0324789	0.000394777	0.0254903	0.0030796	0.164664	0.0227066	0.178688	0.526387	0.00237357	0.0487162	0.00720961	0.281666	0.644517	1.06742	2.0064	4	5.726851
1102000	-1139.542	-1188.467	48.92456	1	3.075759	0.0742278	0.0531614	0.00934257	0.0291396	0.0496365	0.00941408	0.0817103	0.0349765	0.0017744	0.0242182	0.000873385	0.0136152	0.0597474	0.041713	0.0335982	0.0076021	0.00222335	0.00112658	0.0167795	0.12811	0.00445086	0.0236887	0.0111042	0.0489216	0.0306023	0.040474	4.37705e-07	0.00287671	0.0187774	0.00728429	0.0122273	0.00586619	0.000561228	0.0171867	0.0149889	0.000267066	0.120842	0.0227604	0.00252451	0.00171076	0.00302113	0.070393	0.00263841	0.00441662	0.0182993	0.00421272	0.0139468	0.0203802	0.00183554	0.00954737	0.00306102	0.000750673	0.0171529	0.175297	0.0554096	0.0278828	0.237506	0.0175106	0.181087	0.0557177	0.0200544	0.0198873	0.0119627	0.0814139	0.0359337	0.0016387	0.00512376	0.137986	0.0446006	0.0117664	0.104199	0.0198644	0.0412698	0.00985763	0.221335	0.00655646	0.200402	0.00749044	0.00968856	0.100967	0.0168388	0.0619564	0.00822989	0.0656196	0.00981064	0.0714914	0.0381348	0.00439861	0.0519818	0.0478279	0.109548	0.200609	0.0385848	0.00596489	0.0283099	0.0430403	0.186365	0.00404155	0.13488	0.128072	0.0301555	0.0105533	0.0111118	0.395039	0.735638	1.08287	1.78646	3	4.379696
