Iteration	Posterior	Likelihood	Prior	alpha_dir	alpha_morpho	brlens[1]	brlens[2]	brlens[3]	brlens[4]	brlens[5]	brlens[6]	brlens[7]	brlens[8]	brlens[9]	brlens[10]	brlens[11]	brlens[12]	brlens[13]	brlens[14]	brlens[15]	brlens[16]	brlens[17]	brlens[18]	brlens[19]	brlens[20]	brlens[21]	brlens[22]	brlens[23]	brlens[24]	brlens[25]	brlens[26]	brlens[27]	brlens[28]	brlens[29]	char_rates[1]	char_rates[2]	char_rates[3]	char_rates[4]	model_indicator	tree_length
1084000	-376.7022	-461.793	85.09082	10	2.31805	0.0308182	0.0558429	0.0112801	0.0315117	0.0471783	0.0138767	0.0340092	0.0236682	0.0372681	0.00211408	0.0388573	0.126086	0.173214	0.134215	0.100425	0.0220782	0.273654	0.287233	0.165059	0.0360762	0.13721	0.0115579	0.024183	0.0203539	0.472312	0.211983	0.0197389	0.0320436	0.0723249	0.328498	0.685068	1.07623	1.9102	5	2.646173
1085000	-388.7514	-466.9236	78.17216	10	0.7793416	0.0363263	0.0019874	0.0392587	0.00679865	0.129199	0.0429041	0.0125289	0.0959635	0.0326069	0.00765569	0.134511	0.072959	0.050846	0.0660549	0.00149958	0.0141136	0.780527	0.00709009	0.216389	0.0324283	0.405047	0.0414261	0.101369	0.144704	0.262206	0.302428	0.00299523	0.0295218	0.064954	0.0911558	0.398682	0.951062	2.5591	5	3.136299
1086000	-390.4894	-458.4577	67.96826	10	1.184272	0.0436303	0.0213574	0.0266221	0.00627242	0.15261	0.0176634	0.00704881	0.0137247	0.130155	0.0225817	0.0211479	0.0319981	0.0193916	0.00205178	0.0548786	0.0341885	0.162469	0.0341412	0.0491235	0.292093	0.151752	0.077522	0.0286292	0.92404	0.02017	0.356593	0.00593765	0.286959	0.216279	0.172191	0.525906	1.02489	2.27701	5	3.211031
1087000	-373.6735	-461.5116	87.83809	10	1.240295	0.0166773	0.0325759	0.00881118	0.0335194	0.0172417	0.0278043	0.00810524	0.0406281	0.160142	0.0126661	0.0204406	0.0794381	0.124607	0.0283177	0.11809	0.031128	0.498624	0.0536375	0.0328006	0.00621134	0.0108806	0.183067	0.00279514	0.00658731	0.309115	0.0981884	1.02913	0.0293966	0.152338	0.182279	0.538726	1.03068	2.24832	5	3.172963
1088000	-375.9903	-460.6881	84.69779	10	2.698972	0.0929365	0.0399488	0.0115923	0.0106518	0.0535077	0.019132	0.0277629	0.0158576	0.0220735	0.0118946	0.123218	0.0142382	0.0489313	0.0290917	0.0376249	0.0526059	0.0139348	0.140829	0.189479	0.0731442	0.000519385	0.149687	0.0850514	0.18218	0.244224	0.0103272	0.0142672	0.482983	0.13888	0.364544	0.71337	1.08056	1.84152	5	2.336575
1089000	-381.8048	-465.8344	84.02955	10	1.459062	0.129857	0.0178123	0.0165716	0.0506158	0.0231093	0.0274977	0.0208993	0.0279483	0.03772	0.0539297	0.017584	0.0540952	0.0643636	0.254907	0.0463417	0.0740195	0.0131761	0.063091	0.165812	0.0364841	0.0355789	0.0369289	0.332122	0.275228	0.305031	0.41755	0.310992	0.00374338	0.239261	0.218929	0.581597	1.04792	2.15155	5	3.152271
1090000	-371.9573	-455.4482	83.49093	10	1.616119	0.0687522	0.0361411	0.0205307	0.0231314	0.0682439	0.0177933	0.0297229	0.00552802	0.0524861	0.0324357	0.026685	0.0303886	0.0820565	0.0133877	0.0855827	0.0165913	0.570121	0.0190334	0.229853	0.0279948	0.0973492	0.0096727	0.0293638	0.14157	0.234161	0.0413124	0.544551	0.150949	0.00244382	0.242716	0.606809	1.05657	2.0939	5	2.707833
1091000	-370.6347	-461.4155	90.78081	10	1.784267	0.0290469	0.0226862	0.0230057	0.00270468	0.0760025	0.0327643	0.00378014	0.0227407	0.0328785	0.00282843	0.0293837	0.058393	0.175853	0.0587755	0.0760308	0.00184153	0.0583911	0.158591	0.211444	0.245638	0.0154377	0.18434	0.165348	0.00562118	0.0635991	0.0624548	0.116741	0.0329757	0.0866874	0.266088	0.62992	1.06352	2.04047	5	2.055985
1092000	-374.6382	-459.4681	84.82992	10	0.9480178	0.0374153	0.0215869	0.0175679	0.0278194	0.0936459	0.0225056	0.0276787	0.0595193	0.0259389	0.0106884	0.0169675	0.103979	0.0427074	0.106744	0.314284	0.0547814	0.211909	0.032095	0.0220724	0.0493432	0.671313	0.0219222	0.10365	0.065445	0.0428555	0.0208797	0.311982	0.0535231	0.276658	0.126469	0.46055	0.990823	2.42216	5	2.867476
1093000	-384.2454	-461.6006	77.35522	10	2.189449	0.0950876	0.0240252	0.00572893	0.0252081	0.135295	0.0172088	0.00461111	0.0245752	0.147777	0.000556974	0.0293863	0.00276078	0.337347	0.0402031	0.0464679	0.157042	0.0247758	0.474799	0.0598605	0.508451	0.0870967	0.131289	0.0726147	0.295801	0.0157886	0.0569612	0.00512367	0.0298613	0.207485	0.314887	0.673757	1.07408	1.93728	5	3.063188
1094000	-381.9937	-461.0326	79.03886	10	1.078114	0.0809352	0.0168889	0.00554336	0.00283852	0.106802	0.0108989	0.0238512	0.0218019	0.0288087	0.0069775	0.0470005	0.193255	0.173111	0.0128361	0.0390083	0.0123927	0.169654	0.749921	0.288529	0.132913	0.0740318	0.0253067	0.0134446	0.00382865	0.555812	0.0315301	0.00694039	0.217913	0.0192252	0.152271	0.499034	1.01183	2.33687	5	3.071999
1095000	-360.5133	-457.5213	97.00802	10	1.097493	0.0554861	0.0341703	0.00657598	0.019953	0.0844886	0.0193765	0.00860998	0.0103164	0.0743844	0.0199143	0.0198066	0.0215368	0.0726222	0.0165022	0.057533	0.0100096	0.348026	0.0345664	0.153281	0.103483	0.119692	0.0765338	0.0016497	0.106466	0.019052	0.169548	0.393487	0.0190817	0.0947239	0.155986	0.504214	1.01445	2.32535	5	2.170877
1096000	-387.6654	-464.9731	77.3077	10	0.9445743	0.0262753	0.0270834	0.0642827	0.0526167	0.0696928	0.00880442	0.0325873	0.0511983	0.129371	0.130187	0.0461852	0.181094	0.00304614	0.0385383	0.0546782	0.0442475	0.1966	0.00114818	0.273075	0.202611	0.0566975	0.0320137	0.436068	0.0469673	0.107298	0.331824	0.0251214	0.00816769	0.314651	0.125767	0.459434	0.990173	2.42463	5	2.992132
1097000	-375.93	-465.9221	89.99207	10	1.560193	0.100262	0.0733909	0.0593794	0.0176695	0.270742	0.0255133	0.00122616	0.0693482	0.0127549	0.0615509	0.0890179	0.0443648	0.0528464	0.088545	0.0466287	0.055418	0.139753	0.0162335	0.241215	0.0154815	0.168593	0.0240697	0.00625689	0.350085	0.180465	0.0135275	0.524048	0.0974126	0.147491	0.234473	0.598278	1.05377	2.11348	5	2.99329
1098000	-378.782	-461.8608	83.07877	10	1.881843	0.0558016	0.0228234	0.0214876	0.0244487	0.0834828	0.0141971	0.0398488	0.02517	0.104392	0.040415	0.0348448	0.0541834	0.117305	0.00499594	0.309168	0.145763	0.139731	0.00222868	0.19194	0.253088	0.257162	0.241036	0.278815	0.0150673	0.602604	0.0540243	0.0557726	0.171916	0.0104288	0.27875	0.641831	1.06673	2.01269	5	3.372141
1099000	-366.8146	-457.2385	90.42393	10	0.9305385	0.0405438	0.0414577	0.0116498	0.00609748	0.179712	0.0547885	0.0533212	0.0469813	0.0395947	0.004535	0.0331931	0.054234	0.192639	0.0600089	0.0553688	0.032841	0.349495	0.0749117	0.16765	0.166504	0.118005	0.308141	0.0491228	0.0430553	0.00473421	0.866836	0.0366185	0.0146195	0.0201455	0.122894	0.454829	0.987464	2.43481	5	3.126806
1100000	-374.4222	-467.5295	93.10731	10	0.5145711	0.0100421	0.0109285	0.0283151	0.00945013	0.150281	0.0241987	0.0434581	0.0115576	0.064699	0.0544465	0.0220289	0.0384738	0.206503	0.0171752	0.270292	0.0939112	0.187283	0.176316	0.042733	0.0742428	0.116452	0.0898589	0.0202833	0.0924243	0.271389	0.0334778	0.0252745	0.0442575	0.303668	0.0361192	0.261322	0.830588	2.87197	5	2.533422
1101000	-387.2158	-464.3997	77.18397	10	0.7031596	0.057338	0.0439076	0.0064993	0.0305614	0.215357	0.0221112	0.0471562	0.0626855	0.117812	0.0273648	0.00239502	0.056208	0.00224523	0.0644097	0.121422	0.0190101	0.75804	0.113293	0.0442445	0.0563682	0.167673	0.221479	0.268319	0.738098	0.0044829	0.00263381	0.024872	0.0250512	0.00962711	0.0748633	0.365017	0.926034	2.63409	5	3.330666
1102000	-366.2582	-461.6044	95.34615	10	0.4711494	0.0354634	0.0155307	0.0148108	0.0263975	0.0442477	0.0223189	0.0229535	0.00420421	0.0576119	0.00793901	0.031507	0.0257758	0.0204476	0.0829219	0.0632154	0.050134	0.320557	0.0741922	0.0198483	0.0204515	0.019245	0.0673459	0.211096	0.113992	0.0503008	0.355779	0.0631186	0.341862	0.0103541	0.0281733	0.232665	0.798085	2.94108	5	2.193623
1103000	-381.4978	-470.1308	88.63301	10	1.888363	0.0851873	0.00400712	0.0381969	0.0465715	0.241876	0.0317951	0.00344355	0.0164347	0.0203425	0.00440228	0.0386329	0.00818092	0.22681	0.0162442	0.0438664	0.092821	0.00334505	0.337007	0.0125971	0.259401	0.286607	0.0399949	0.168562	0.0132448	0.0120934	0.387339	0.0564178	0.0623383	0.00418738	0.279574	0.642592	1.06693	2.01091	5	2.561946
1104000	-386.1999	-459.4118	73.21192	10	1.964845	0.00634194	0.0185073	0.00833014	0.0263488	0.0498426	0.0554329	0.0765285	0.00143326	0.057091	0.0263291	0.00453235	0.0461398	0.00268362	0.0707621	0.0430901	0.0571985	0.0630068	0.0762061	0.323964	0.416128	0.29127	0.302321	0.0859492	0.0521994	0.0133628	0.886075	0.0265337	0.0383432	0.0209935	0.289042	0.651222	1.06908	1.99065	5	3.146946
1105000	-379.5443	-456.9418	77.39751	10	1.520929	0.0973064	0.0402537	0.0276582	0.0699713	0.0929234	0.0299244	0.0181769	0.0723901	0.0441916	0.0525797	0.0477148	0.0559099	0.113925	0.107885	0.0194982	0.0818074	0.0047887	0.0769979	0.452288	0.0448369	0.497573	0.0119782	0.11576	0.147113	0.00551978	0.525423	0.505337	0.0174521	0.326353	0.228538	0.592003	1.05163	2.12783	5	3.703535
1106000	-380.2538	-459.8006	79.54679	10	1.457911	0.0873163	0.0506251	0.00680715	0.0358968	0.392105	0.0129402	0.0251131	0.101141	0.0153066	0.0212779	0.0712329	0.0100209	0.0214436	0.00888351	0.00845054	0.0188262	0.07262	0.0291696	0.368152	0.670479	0.0141566	0.296509	0.00713769	0.25365	0.274915	0.000126169	0.0112579	0.0390127	0.21036	0.218747	0.581397	1.04785	2.152	5	3.134933
1107000	-376.1003	-465.9074	89.80711	10	1.772931	0.0575162	0.0313943	0.0134607	0.0378648	0.016003	0.0453688	0.020988	0.0123821	0.150741	0.0176719	0.0817797	0.0604731	0.0681236	0.0119323	0.0277249	0.0857455	0.189457	0.0295943	0.00275088	0.153211	0.174561	0.0925892	0.112731	0.0405207	0.0384593	0.525255	0.416243	0.00745598	0.0899539	0.264576	0.62847	1.06311	2.04384	5	2.611953
1108000	-385.6577	-465.418	79.76028	10	0.9703714	0.106414	0.025474	0.00573031	0.00324277	0.158428	0.0074935	0.0855708	0.00508041	0.0154806	0.0117505	0.0425699	0.0101609	0.0161903	0.199222	0.112774	0.0745392	0.105247	0.128837	0.764414	0.0549454	0.0259621	0.0651677	0.527274	0.176531	0.066207	0.0712793	0.196011	0.0441672	0.0843663	0.131005	0.467661	0.994912	2.40642	5	3.19053
1109000	-378.755	-463.8048	85.04977	10	0.7351548	0.000589107	0.016367	0.0441194	0.0201047	0.277381	0.0398324	0.0116318	0.0603096	0.0631434	0.0887031	0.0139835	0.0209327	0.106049	0.0259971	0.260285	0.0437285	0.00585792	0.23109	0.192819	0.46658	0.0030513	0.0590954	0.0233564	0.0561063	0.00306785	0.116165	0.20701	0.110909	0.0506	0.0817076	0.379656	0.93723	2.60141	5	2.618866
1110000	-380.8532	-466.7612	85.908	10	2.312186	0.110586	0.0609109	0.0534442	0.01679	0.169374	0.0655716	0.0145099	0.0617726	0.0089906	0.0412122	0.00111692	0.0259898	0.0798126	0.0789061	0.0272372	0.0489853	0.0778214	0.139253	0.315414	0.278666	0.0691996	0.0213605	0.0459649	0.270405	0.221958	0.152731	0.0630556	0.0524197	0.0321658	0.327895	0.684575	1.07615	1.91138	5	2.605624
1111000	-378.3161	-461.5242	83.20806	10	1.353019	0.054639	0.00864874	0.0118869	0.0134133	0.108454	0.0381013	0.0233595	0.0389671	0.0241422	0.041822	0.00380543	0.0043092	0.0256916	0.0484669	0.124224	0.0499039	0.0102041	0.0324808	0.0567852	0.0374948	0.536459	0.563156	0.117392	0.176978	0.114786	0.0540852	0.0315072	0.0261849	0.136371	0.201698	0.562111	1.04048	2.19571	5	2.51372
1112000	-369.8216	-462.994	93.17234	10	0.3538341	0.0577758	0.0614812	0.00947641	0.0165868	0.0671989	0.0199782	0.0352737	0.00290461	0.00297518	0.0274483	0.029612	0.0587695	0.149509	0.0664505	0.458393	0.0966613	0.166511	0.0142154	0.0402889	0.130232	0.129425	0.0268066	0.157625	0.4334	0.372793	0.271024	0.0622247	0.0165257	0.0361176	0.010656	0.146534	0.676071	3.16674	5	3.017684
1113000	-379.4246	-463.3691	83.94449	10	2.124474	0.0119098	0.0172669	0.00497401	0.0238092	0.0678668	0.035968	0.0236949	0.0327775	0.0418692	0.0174978	0.0400371	0.0398098	0.0798254	0.0630206	0.315938	0.0615793	0.402252	0.152825	0.0250942	0.0709064	0.0934949	0.00196757	0.00755367	0.354337	0.429899	0.190146	0.00295331	0.0454045	0.252994	0.307694	0.667629	1.07281	1.95186	5	2.907671
1114000	-382.5117	-469.2323	86.72059	10	2.528992	0.0749101	0.0283539	0.0495433	0.0247311	0.10723	0.00488797	0.0462667	0.00520506	0.12411	0.0728862	0.0183175	0.0125372	0.136631	0.111409	0.0446817	0.054299	0.302202	0.00772324	0.0608691	0.0563914	0.00754557	0.0158866	0.453661	0.0134654	0.518457	0.00694595	0.0337866	0.0728628	0.532299	0.349188	0.701592	1.07895	1.87027	5	2.998096
1115000	-368.2574	-461.4195	93.16204	10	2.140816	0.0373719	0.0261169	0.00485702	0.00491687	0.0710514	0.0462197	0.0323579	0.0573872	0.0204076	0.0131795	0.0540734	0.0182093	0.0114738	0.0376006	0.00981028	0.00959822	0.213695	0.0776345	0.175835	0.0202866	0.139001	0.510798	0.0734441	0.153215	0.0270599	0.356941	0.22648	0.0135306	0.0525982	0.309524	0.669198	1.07314	1.94813	5	2.49515
1116000	-362.0508	-461.432	99.38115	10	0.9626087	0.00560956	0.016815	0.0086707	0.00831238	0.0155069	0.0434509	0.00433183	0.10334	0.0213137	0.0215591	0.0039007	0.0145852	0.124332	0.133171	0.10159	0.0946271	0.00487164	0.246629	0.106151	0.0749001	0.00149006	0.0829123	0.0192472	0.0181243	0.0420799	0.315216	0.304477	0.39362	0.0239164	0.129434	0.465217	0.993517	2.41183	5	2.35475
1117000	-384.3054	-461.766	77.46056	10	2.753686	0.00272986	0.0329739	0.0125975	0.0544458	0.00572126	0.0280933	0.022733	0.0235853	0.0164885	0.0576345	0.0371008	0.0459	0.154512	0.232043	0.141622	0.0725852	0.108706	0.198422	0.100792	0.289811	0.436027	0.0247505	0.0603283	0.204414	0.0750445	0.0574028	0.167074	0.141295	0.0663917	0.369261	0.716909	1.081	1.83283	5	2.871226
1118000	-377.9112	-465.4897	87.57855	10	0.3969445	0.00443405	0.0182147	0.0256489	0.0125054	0.022671	0.0323091	0.0353993	0.0613788	0.0806957	0.0709451	0.0040141	0.0409692	0.178928	0.0309022	0.107351	0.0312615	0.0235341	0.121883	0.0415124	0.344237	0.147348	0.700534	0.284065	0.263985	0.108778	0.0700986	0.332893	0.0649178	0.171613	0.0162761	0.17947	0.727953	3.0763	5	3.433027
1119000	-405.9626	-460.719	54.75644	2	3.128241	0.0610976	0.00630074	0.0316545	0.0542332	0.1058	0.0138725	0.0641506	0.034723	0.0928017	0.0106913	0.0082593	0.0452078	0.0596528	0.0475041	0.00674554	0.080139	0.119062	0.0236392	0.0175686	0.0428944	0.468156	0.0187351	0.0249418	0.142618	0.0222213	0.311021	0.0521182	0.168005	0.00751087	0.398946	0.73839	1.08308	1.77958	4	2.141325
1120000	-410.8167	-462.1369	51.32027	2	2.431023	0.0531173	0.0152269	0.00959401	0.083566	0.151469	0.0323921	0.0127791	0.0037521	0.123819	0.0214266	0.0196999	0.0668464	0.0598484	0.0422481	0.00211701	0.128132	0.297225	0.357168	0.0535395	0.193769	0.0654929	0.0201719	0.078851	0.0149553	0.00701229	0.0235768	0.515199	0.162732	0.139757	0.339818	0.694205	1.0778	1.88818	4	2.755482
1121000	-407.6716	-461.8067	54.13511	2	0.8290121	0.0204946	0.0278401	0.046136	0.0689254	0.0139033	0.00908923	0.0192477	0.0418702	0.0910943	0.0269772	0.0592782	0.0404896	0.0388677	0.213147	0.0403596	0.0103349	0.491716	0.284336	0.00238499	0.20196	0.312577	0.053094	0.355944	0.00426359	0.00870768	0.0217834	0.0417978	0.238226	0.0925024	0.101716	0.418557	0.964681	2.51505	4	2.877349
1122000	-412.4623	-464.9737	52.51144	1	1.326997	0.0144452	0.0453054	0.00872398	0.0404083	0.0968839	0.0239634	0.00623558	0.0486227	0.0574625	0.0669075	0.0563508	0.00309496	0.00510804	0.378197	0.0315941	0.0513071	0.0290731	0.0574409	0.0478106	0.0865063	0.0885622	0.0459016	0.17412	0.21161	0.067106	0.0501927	0.216523	0.209699	0.0281609	0.197318	0.556976	1.03841	2.2073	3	2.247317
1123000	-421.8922	-468.6492	46.75699	1	4.900546	0.0333887	0.0385715	0.0145794	0.000394976	0.10796	0.0534691	0.0260769	0.0199751	0.172174	0.10061	0.0283132	0.0141031	0.0393886	0.00316378	0.0482279	0.0225843	0.0756748	0.00975382	0.129923	0.0361874	0.157305	0.0159855	0.228453	0.0693479	0.0447713	0.385581	0.360275	0.0955431	0.133625	0.497894	0.801538	1.08347	1.6171	3	2.465407
1124000	-412.3065	-465.2298	52.92327	2	1.394228	0.0412759	0.0183717	0.0162454	0.0630729	0.141628	0.0313626	0.0175382	0.0120344	0.0746605	0.0471444	0.028639	0.0105439	0.28064	0.400053	0.119231	0.0169446	0.485265	0.00233995	0.014556	0.0123952	0.0182886	0.0672694	0.107345	0.116464	0.00516437	0.0508476	0.0387983	0.106559	0.426686	0.208511	0.569949	1.04356	2.17799	4	2.771364
1125000	-399.367	-452.4906	53.12361	2	0.8479263	0.0406401	0.0342722	0.0167621	0.018403	0.0729317	0.0394895	0.0119025	0.0283885	0.0355752	0.00849134	0.019015	0.00678709	0.0954134	0.15717	0.0173467	0.0473189	0.012823	0.0547952	0.00610442	0.215734	0.335935	0.187441	0.0559835	0.00838056	0.233873	0.0960282	0.0243249	0.403585	0.123739	0.105708	0.425737	0.969398	2.49916	4	2.408653
1126000	-405.4676	-460.101	54.63343	2	0.9304895	0.0478765	0.0217369	0.0143495	0.0226173	0.0688977	0.0222933	0.00853418	0.0175242	0.0593195	0.0189727	4.55459e-05	0.0799724	0.22143	0.0376629	0.034556	0.0872839	0.134922	0.228979	0.034297	0.0767157	0.226142	0.404745	0.0343015	0.0868142	0.0802593	0.507257	0.0252306	0.0552883	0.105134	0.122884	0.454813	0.987455	2.43485	4	2.763158
1127000	-399.352	-461.1577	61.80577	2	0.2567348	0.056179	0.000799712	0.0100863	0.00774189	0.0522548	0.0127243	0.0542152	0.0468326	0.0805471	0.00154215	0.0173407	0.0412765	0.0316221	0.0644372	0.0433695	0.00988244	0.0274421	0.155239	0.0582685	0.595828	0.0794962	0.0261715	0.270659	0.00250171	0.0122	0.212484	0.0779381	0.00418851	0.11454	0.00244061	0.071595	0.515475	3.41049	4	2.167808
1128000	-409.9533	-472.3661	62.41284	2	0.9093407	0.0214914	0.0193512	0.0266454	0.0429388	0.0361869	0.0491502	0.0727371	0.00933674	0.0177442	0.0290501	0.0471273	0.0643795	0.0319236	0.00344998	0.0458927	0.106334	0.0507204	0.161024	0.184223	0.101728	0.140325	0.179118	0.257297	0.0515837	0.080359	0.0417514	0.243804	0.0090247	0.0200462	0.118529	0.447697	0.983189	2.45059	4	2.144744
1129000	-410.1521	-465.838	55.68595	2	0.9326882	0.010155	0.0442162	0.0205349	0.0251475	0.228036	0.00240636	0.00460434	0.0175221	0.0155136	0.015924	0.01916	0.0339412	0.178604	0.0164246	0.0259897	0.027236	0.466556	0.0753246	0.0575862	0.0300592	0.0394009	0.0247789	0.291254	0.0303359	0.084591	0.0489954	0.302582	0.0956649	0.0607504	0.123335	0.455541	0.987885	2.43324	4	2.293295
1130000	-400.9067	-456.8868	55.98006	2	1.692064	0.0606094	0.072806	0.0289659	0.0305815	0.0199962	0.0332333	0.0304925	0.0383493	0.0312584	0.00171519	0.02628	0.0153133	0.004913	0.0569636	0.110759	0.00928453	0.0442929	0.0588122	0.0207243	0.155818	0.0317764	0.305844	0.499483	0.0849129	0.000398574	0.0778141	0.133705	0.291735	0.251478	0.253526	0.617689	1.05996	2.06883	4	2.528315
1131000	-406.7997	-464.2174	57.41765	2	1.383684	0.0655985	0.0111468	0.0192153	0.0724175	0.0833926	0.00323506	0.0398309	0.0062961	0.0157064	0.0214254	0.0150003	0.0169726	0.185722	0.0192014	0.073362	0.0417276	0.0542872	0.216839	0.0550703	0.0360752	0.223584	0.264647	0.382708	0.211346	0.072697	0.0416387	0.255572	0.0789048	0.0175378	0.206782	0.567977	1.04279	2.18245	4	2.601158
1132000	-403.792	-454.1095	50.31746	1	0.5306589	0.00356476	0.0137982	0.0306137	0.0200795	0.0286335	0.00282489	0.0305222	0.0397743	0.0296243	0.00488394	0.0591258	0.0137844	0.0853402	0.034531	0.225995	0.0299117	0.615373	0.423263	0.0404958	0.015221	0.15802	0.211086	0.00357998	0.000447311	0.230799	0.129655	0.0207869	0.0117095	0.0329037	0.0392014	0.27146	0.841355	2.84798	3	2.546348
1133000	-413.0767	-464.6521	51.57539	2	2.466079	0.106779	0.0314212	0.0357631	0.0525926	0.0526602	0.0150551	0.0937263	0.0310697	0.0806634	0.0106427	0.0192572	0.143289	0.13669	0.045907	0.00866251	0.0333842	0.235248	0.304174	0.0241147	0.0259509	0.100627	0.243399	0.340481	0.153296	0.00513588	0.228003	0.167099	0.0560518	0.000151786	0.343217	0.696903	1.07823	1.88165	4	2.781294
1134000	-410.4504	-459.0928	48.64239	1	0.930981	0.0929813	0.0623005	0.00735855	0.0181075	0.0415482	0.0209121	0.0282112	0.00584353	0.0356962	0.0225283	0.0296	0.104032	0.0525353	0.0290089	0.0867841	0.0481439	0.0117372	0.276506	0.415747	0.0949074	0.0102143	0.00825877	0.114944	0.00264538	0.496775	0.0970939	0.344055	0.0746547	0.0406936	0.122985	0.454976	0.987551	2.43449	3	2.673823
1135000	-414.7153	-464.3738	49.6585	1	1.96554	0.0328326	0.0503833	0.0147798	0.00582451	0.128478	0.0487251	0.0268665	0.0681335	0.146497	0.00367696	0.0344327	0.146867	0.0230652	0.0559544	0.107705	0.0286648	0.193608	0.265046	0.0548894	0.00586423	0.201702	0.11646	0.0161376	0.249016	0.00719251	0.0579505	0.0829049	0.0164059	0.278692	0.289126	0.651299	1.0691	1.99047	3	2.468756
1136000	-404.9668	-457.9556	52.98876	2	1.431512	0.0262914	0.0209216	0.0283015	0.0123807	0.0609068	0.021837	0.0234307	0.0413562	0.0907351	0.00436476	0.00161834	0.0355981	0.161738	0.0553626	0.134125	0.0877385	0.0447268	0.0117537	0.270094	0.0433724	0.00315183	0.0596313	0.14494	0.0754997	0.207918	0.290986	0.0269978	0.323767	0.493316	0.214546	0.576745	1.04613	2.16258	4	2.80286
1137000	-410.2559	-463.9241	53.66828	2	1.173984	0.00625676	0.00871097	0.0214888	0.0211982	0.0322513	0.0680009	0.0044257	0.0459481	0.0562201	0.0286376	0.00397993	0.0223402	0.0584079	0.0969393	0.0898592	0.0572518	0.0810562	0.0124549	0.0578041	0.47424	0.055119	0.658712	0.197003	0.0875985	0.0383784	0.0333228	0.011695	0.357671	0.0953151	0.170307	0.523455	1.02376	2.28248	4	2.782286
1138000	-406.7375	-458.0875	51.35004	2	1.37353	0.0397866	0.0453155	0.013715	0.0648245	0.166387	0.0249414	0.0112868	0.0256162	0.0135642	0.0268604	0.0203726	0.0416494	0.0450311	0.132454	0.385733	0.0593339	0.0418017	0.2764	0.0497139	0.102741	0.551214	0.28073	0.232352	0.0770693	0.0149415	0.108389	0.00699878	0.0345939	0.308072	0.205108	0.566056	1.04204	2.18679	4	3.201889
1139000	-403.5089	-464.4156	60.90673	2	0.6758697	0.0413544	0.0235242	0.0115814	0.0150012	0.0611128	0.0704807	0.0134606	0.0439979	0.109223	0.0133681	0.000750485	0.0697713	0.0705521	0.0156591	0.0387919	0.0886555	0.0565472	0.00729803	0.0292846	0.0160461	0.160187	0.194342	0.0273648	0.011314	0.206439	0.115732	0.0237887	0.19878	0.351899	0.0690433	0.351919	0.915587	2.66345	4	2.086306
1140000	-425.9942	-464.861	38.86681	2	0.8545894	0.0799962	0.0131187	0.0146021	0.030154	0.0725253	0.0187784	0.00645412	0.0398764	0.160879	0.0450303	0.0230064	0.0624068	0.134067	0.000616234	0.350918	0.0855867	0.216125	0.0330104	0.19396	0.145833	0.110802	0.00507584	0.307661	0.0477237	0.677758	0.787702	0.0120435	0.244047	0.0337579	0.107111	0.428218	0.971004	2.49367	4	3.953517
1141000	-420.1391	-467.7003	47.56121	2	5.214742	0.0115291	0.00969847	0.0248012	0.0291008	0.148115	0.136365	0.0294875	0.0291283	0.0157084	0.00272382	0.0934795	0.146612	0.0530481	0.0412786	0.00378082	0.0568349	0.719291	0.00315499	0.0925593	0.0317914	0.0330976	0.0801164	0.206549	0.109928	0.316819	0.00483647	0.0945838	0.034081	0.592068	0.510759	0.80893	1.08291	1.5974	4	3.150568
1142000	-421.0028	-466.8157	45.81286	2	3.954578	0.0616373	0.0750243	0.0503552	0.0485372	0.00692783	0.00896228	0.0939964	0.00580369	0.0720204	0.040501	0.124479	0.0157354	0.0478647	0.026129	0.247562	0.107142	0.371067	0.000445783	0.0772685	0.02383	0.00376988	0.308355	0.125626	0.0710928	0.285156	0.414154	0.111731	0.00459092	0.078525	0.451849	0.773624	1.08441	1.69012	4	2.90829
1143000	-371.7928	-459.5988	87.80592	10	1.293801	0.0430445	0.025908	0.0280692	0.00784466	0.0148585	0.0571679	0.00774463	0.0710045	0.0523413	0.0852765	0.034066	0.00743236	0.0920281	0.0099065	0.0251401	0.0573427	0.0978158	0.130372	0.507561	0.16558	0.0950426	0.0641419	0.0105937	0.389145	0.231822	0.129472	0.0338918	0.0286066	0.198989	0.191642	0.550202	1.03561	2.22255	5	2.70221
1144000	-370.9944	-464.3902	93.39574	10	2.502871	0.0239344	0.0381272	0.0374673	0.000672146	0.0682524	0.0470248	0.0194849	0.0216481	0.0119904	0.0542673	0.0406823	0.0835283	0.0780038	0.107081	0.0285574	0.0521318	0.120224	0.0500763	0.0264837	0.0551076	0.112207	0.117916	0.190334	0.240215	0.310492	0.209806	0.000675229	0.0347768	0.317123	0.346729	0.699668	1.07866	1.87494	5	2.49829
1145000	-391.5873	-467.5995	76.01225	10	1.639894	0.0601895	0.0131432	0.0405771	0.0111513	0.0841388	0.0687033	0.185566	0.000922302	0.0336497	0.0122491	0.0218455	0.0734501	0.0524256	0.0105947	0.0331267	0.121497	0.00815759	0.496343	0.0819349	0.0855535	0.467405	0.192727	0.00390854	0.220978	0.055586	0.151575	0.0753301	0.168097	0.0664735	0.246147	0.610299	1.05768	2.08587	5	2.897298
