Iteration	Posterior	Likelihood	Prior	alpha_dir	alpha_morpho	brlens[1]	brlens[2]	brlens[3]	brlens[4]	brlens[5]	brlens[6]	brlens[7]	brlens[8]	brlens[9]	brlens[10]	brlens[11]	brlens[12]	brlens[13]	brlens[14]	brlens[15]	brlens[16]	brlens[17]	brlens[18]	brlens[19]	brlens[20]	brlens[21]	brlens[22]	brlens[23]	brlens[24]	brlens[25]	brlens[26]	brlens[27]	brlens[28]	brlens[29]	brlens[30]	brlens[31]	brlens[32]	brlens[33]	brlens[34]	brlens[35]	brlens[36]	brlens[37]	brlens[38]	brlens[39]	brlens[40]	brlens[41]	brlens[42]	brlens[43]	brlens[44]	brlens[45]	brlens[46]	brlens[47]	brlens[48]	brlens[49]	brlens[50]	brlens[51]	brlens[52]	brlens[53]	brlens[54]	brlens[55]	brlens[56]	brlens[57]	brlens[58]	brlens[59]	brlens[60]	brlens[61]	brlens[62]	brlens[63]	brlens[64]	brlens[65]	brlens[66]	brlens[67]	brlens[68]	brlens[69]	brlens[70]	brlens[71]	char_rates[1]	char_rates[2]	char_rates[3]	char_rates[4]	model_indicator	tree_length
2562000	-944.0925	-964.9298	20.83726	10	4.80681	0.0172109	0.0197413	0.0603246	0.19463	0.0249018	0.0808575	0.11177	0.0997524	0.0368357	0.0263396	0.00286638	0.0763516	0.016211	0.0675139	0.0103767	0.0389865	0.112359	0.0358685	0.0835974	0.00831055	0.0027858	0.152956	0.00320374	0.0339572	0.00021414	0.00805211	0.0088352	0.0439005	0.0410648	0.0486059	0.0166928	0.0169231	0.0185238	0.0624463	0.384433	0.00941111	0.0239709	0.0554748	0.063932	0.296154	0.0331399	0.103878	0.0504945	0.104839	0.00276935	0.264706	0.0253818	0.010405	0.0671119	0.112911	0.0741241	0.124897	0.106307	0.049682	0.00966114	0.150752	0.0419462	0.00367498	0.040862	0.16622	0.0587063	0.0654933	0.188397	0.00782436	0.287809	0.0493615	0.101532	0.00826563	0.178298	0.146886	0.0807798	0.493851	0.799179	1.08362	1.62335	5	5.133459
2563000	-932.6213	-944.2653	11.64399	10	5.52897	0.0423039	0.0889478	0.0811609	0.0377906	0.0340145	0.00760719	0.0656832	0.0459686	0.0822431	0.238045	0.00580855	0.0451417	0.0405923	0.0762326	0.0163268	0.0124005	0.0898309	0.00971252	0.110601	0.102436	0.0162937	0.0920129	0.0505947	0.0136881	0.00567589	0.023105	0.0109388	0.00164499	0.133514	0.0164726	0.037885	0.00706912	0.03205	0.217354	0.0674464	0.00430036	0.011861	0.111936	0.0382818	0.107348	0.115283	0.0489565	0.291684	0.0928384	0.001835	0.135447	0.0296243	0.10896	0.0440288	0.083585	0.30533	0.0201871	0.163142	0.111259	0.0194188	0.0117487	0.026326	0.107642	0.162106	0.191798	0.0874951	0.0257626	0.00016139	0.138315	0.052576	0.0397586	0.024255	0.26008	0.107027	0.0929728	0.0201099	0.522667	0.815624	1.08228	1.57943	5	5.152034
2564000	-927.1856	-948.2929	21.10723	10	2.452964	0.0692243	0.0294341	0.079679	0.0612979	0.107831	0.0650861	0.0447607	0.0927027	0.00647177	0.0935978	0.0528571	0.0251493	0.00760579	0.0292927	0.0362747	0.0398681	0.0462994	0.0324685	0.167969	0.0616445	0.011895	0.0223115	0.11379	0.0299581	0.0168456	0.00113558	0.015002	0.0556948	0.03145	0.0542953	0.00128257	0.0205111	0.0934899	0.106287	0.083679	0.031343	0.00393041	0.0198558	0.169362	0.0226356	0.00683834	0.222257	0.0227015	0.0449249	0.000343007	0.203553	0.00249829	0.00371798	0.0832759	0.0201224	0.04914	0.0418293	0.206651	0.0392932	0.0614794	0.0401593	0.488745	0.0534884	0.140599	0.211589	0.0185939	0.109535	0.151277	0.0910909	0.230513	0.0111994	0.122631	0.0407162	0.0381847	0.151845	0.0324865	0.341951	0.695901	1.07807	1.88407	5	4.99555
2565000	-932.9533	-955.073	22.11969	10	3.812723	0.0697189	0.0532526	0.0839255	0.00887225	0.0307449	0.0144029	0.0370042	0.164886	0.00262141	0.130638	0.0465177	0.014742	0.0341809	0.0999765	0.000259978	0.0509171	0.0276146	0.00991654	0.0983839	0.0260115	0.0136014	0.0157859	0.0302624	0.0334345	0.0373051	0.00291135	0.0129631	0.0354688	0.011404	0.0298864	0.00188934	0.0303697	0.113619	0.0996176	0.0283411	0.0297517	0.0521527	0.0384286	0.0354084	0.027555	0.155978	0.100868	0.0818682	0.0468877	0.00771119	0.193911	0.432141	0.0123747	0.0683196	0.0931422	0.0479646	0.0193409	0.265601	0.0515354	0.0132753	0.13887	0.235013	0.00804248	0.241434	0.00158263	0.218678	0.0592591	0.0562395	0.00209067	0.0786833	0.0488791	0.0812035	0.00797426	0.245104	0.0921882	0.0136902	0.443769	0.768473	1.08438	1.70338	5	4.804596
2566000	-947.9204	-962.6615	14.74114	10	5.086495	0.0165282	0.0793678	0.0354444	0.128424	0.0201989	0.0339896	0.0960364	0.0928888	0.0228812	0.0402255	0.0497357	0.038955	0.0246135	0.045299	0.00517525	0.107485	0.0673924	0.0226984	0.0863927	0.0593387	0.0132852	0.0659736	0.0400861	0.00150887	0.0104053	0.0852386	0.00620032	0.0673811	0.044762	0.0190889	0.0115518	0.0432183	0.0523321	0.204468	0.0646055	0.0229831	0.5332	0.124468	0.108878	0.138578	0.116393	0.162921	0.088221	0.0453414	0.0536032	0.162405	0.144564	0.0156701	0.0876548	0.0814298	0.0100222	0.05075	0.295538	0.0167129	0.0232418	0.0347911	0.0768304	0.0500168	0.20102	0.0835462	0.252411	0.226936	0.0215894	0.0958977	0.0160829	0.0481446	0.0295096	0.129098	0.0273282	0.0787471	0.0135029	0.505631	0.806003	1.08315	1.60522	5	5.471202
2567000	-947.1962	-959.9274	12.73116	2	1.494044	0.0850519	0.0420045	0.0830501	0.117718	0.0169835	0.021051	0.00621721	0.0573956	0.0355574	0.0344581	0.0393495	0.0247762	0.0157411	0.0408667	0.0492457	0.0349008	0.0910273	0.013073	0.0929391	0.0847908	0.00294834	0.0437832	0.0324284	0.0676364	0.000166441	0.026049	0.0114982	0.00399802	0.0313371	0.064001	0.0383374	0.121815	0.117049	0.116052	0.120836	0.0601856	0.101625	0.412484	0.0164379	0.0905216	0.185102	0.115076	0.197531	0.13555	0.000619327	0.0676286	0.0395606	0.0494302	0.00230496	0.162594	0.258556	0.0971056	0.168589	0.0130231	0.00755934	0.00971996	0.0365441	0.123446	0.0110199	0.020822	0.0401149	0.0178639	0.112461	0.0408674	0.0666499	0.0445724	0.00356931	0.350235	0.0266124	0.0908914	0.0285462	0.224401	0.587562	1.05007	2.13797	4	4.989553
2568000	-954.8834	-967.946	13.06259	10	2.061533	0.0736109	0.143584	0.108853	0.185374	0.0852165	0.21274	0.138564	0.00476146	0.00716364	0.208955	0.0963434	0.0970721	0.00706733	0.00332471	0.0539472	0.0450173	0.0454601	0.0131484	0.100357	0.0379222	0.00830862	0.0643767	0.0464017	0.0674749	0.0427859	0.00849324	0.00346593	0.0363137	0.0633184	0.0288984	0.00589322	0.0126076	0.120038	0.104197	0.0119503	0.0324261	0.00520949	0.0966054	0.0280876	0.00264185	0.00816602	0.113375	0.165288	0.057488	0.302939	0.0127551	0.019981	0.102695	0.514381	0.0118862	0.19976	0.253162	0.185611	0.107712	0.062322	0.0170403	0.0314976	0.00960531	0.190026	0.101392	0.0905013	0.103341	0.0244071	0.121925	0.0489099	0.172713	0.165162	0.00423729	0.078414	0.0348515	0.0860125	0.300511	0.661401	1.07146	1.96663	5	5.855533
2569000	-924.6088	-952.4847	27.87586	10	3.178918	0.112423	0.0341406	0.0134646	0.0318537	0.0153795	0.102958	0.00629299	0.0163844	0.0399603	0.0585348	0.0148543	0.053004	0.00440923	0.0949744	0.0102287	0.00701347	0.0601842	0.0122666	0.0452749	0.0291901	0.0027855	0.0667175	0.033131	0.0421432	0.0145009	0.0100806	0.0310119	0.0326864	0.0103205	0.0317827	0.00503796	0.00711438	0.0390354	0.183755	0.0516971	0.0510197	0.0301155	0.0703741	0.0769412	0.0374496	0.0602928	0.075005	0.00188706	0.0305558	0.0106528	0.0870306	0.287221	0.0231474	0.248923	0.0551	0.266595	0.178253	0.0612344	0.156208	0.110845	0.0736311	0.229288	0.0811018	0.0218519	0.0195367	0.138006	0.136593	0.00268077	0.0307693	0.0302611	0.0580892	0.179417	0.0704152	0.0857906	0.00789108	0.0747603	0.402647	0.740977	1.08327	1.77311	5	4.483526
2570000	-950.2118	-972.3186	22.10685	10	2.488982	0.0211917	0.130049	0.0294911	0.00674103	0.0313777	0.00316866	0.0253517	0.11403	0.0338313	0.266483	0.0636931	0.0290043	0.0222656	0.0809359	0.00986604	0.000615038	0.0509599	0.0069766	0.0498799	0.0337924	0.0952831	0.037142	0.0523802	0.0191895	0.00263381	0.0302701	0.00336617	0.00525802	0.0348253	0.0444828	0.0657901	0.0702902	0.0769522	0.021417	0.0215324	0.0147594	0.287869	0.0650656	0.0372289	0.183344	0.0618682	0.13164	0.174364	0.0886672	0.0167455	0.0273402	0.000102019	0.0352053	0.212948	0.0093354	0.282986	0.148825	0.130523	0.0854939	0.042678	0.133031	0.29192	0.0886782	0.076233	0.0147641	0.075029	0.119361	0.15253	0.136251	0.0333608	0.0633078	0.124358	0.0176885	0.0975842	0.0253725	0.0492012	0.34541	0.698632	1.0785	1.87746	5	5.126173
2571000	-944.8026	-960.6064	15.80373	10	6.410359	0.0460288	0.105471	0.0276172	0.0656041	0.0544963	0.0442505	0.0272166	0.0200812	0.0339766	0.131928	0.00739121	0.108745	0.0142075	0.0859321	0.0424414	0.0360161	0.0980935	0.0396591	0.0224273	0.0654726	0.0279582	0.00850191	0.020247	0.0339927	0.00953629	0.00183852	0.0129794	0.00904722	0.0232084	0.00215289	0.0142791	0.0650087	0.0591814	0.0254821	0.0715385	0.102742	0.02002	0.133381	0.119479	0.106103	0.162969	0.0304323	0.0798273	0.0924129	0.0320782	0.151295	0.342199	0.0842611	0.168494	0.0266502	0.258257	0.0856039	0.0220525	0.0697676	0.211881	0.0214525	0.0402714	0.507893	0.067529	0.042507	0.112833	0.156672	0.0135834	0.0138569	0.0337116	0.106865	0.10679	0.00386009	0.0473423	0.0165	0.0788872	0.551855	0.831457	1.08032	1.53636	5	5.132468
2572000	-940.14	-951.1998	11.05979	2	4.136621	0.0566448	0.0352379	0.0709462	0.0228376	0.0253417	0.0709242	0.0672757	0.00689281	0.0098543	0.137545	0.0375969	0.0152873	0.0255863	0.10019	0.00472252	0.00658706	0.0245584	0.0411113	0.0944757	0.00752266	0.00460001	0.0572488	0.00341898	0.0337843	0.000777636	0.0303154	0.015691	0.0393068	0.0372562	0.0405363	0.009179	0.0114962	0.0423259	0.149876	0.0381815	0.037273	0.116333	0.00381782	0.0551041	0.0162822	0.129	0.193401	0.153469	0.103521	0.0817757	0.150338	0.144085	0.127835	0.0430607	0.0191554	0.254548	0.134229	0.0402199	0.0236462	0.140504	0.0619924	0.229764	0.17254	0.132282	0.0304474	0.11725	0.090602	0.270601	0.0420781	0.000156392	0.00104884	0.0233153	0.0852954	0.09279	0.098462	0.250094	0.461713	0.779805	1.08436	1.67413	4	5.041449
2573000	-925.0096	-945.307	20.2974	10	2.530634	0.0555354	0.0793859	0.0379506	0.00719804	0.0370959	0.00038562	0.170352	0.0491099	0.0252551	0.105908	0.0235999	0.0901059	0.0522268	0.0475516	0.0101469	0.0243191	0.089261	0.0282708	0.112931	0.016016	0.0215571	0.0239214	0.0170439	0.0094619	0.0255905	0.00334657	0.00584662	0.0163128	0.0264715	0.0519174	0.0277101	0.00329187	0.0513577	0.0974146	0.0639003	0.0282508	0.140329	0.486315	0.0174577	0.04983	0.113824	0.130579	0.0231066	0.0148291	0.250892	0.0710158	0.161594	0.0337921	0.105382	0.0625773	0.0982593	0.170813	0.178661	0.211857	0.07399	0.0746201	0.016103	0.205882	0.0104222	0.165209	0.00288147	0.0520615	0.0178927	0.00689721	0.208659	0.0155701	0.102756	0.194183	0.032269	0.166125	0.00136061	0.349342	0.701712	1.07897	1.86998	5	5.203996
2574000	-917.0359	-940.9954	23.95955	10	3.841853	0.045638	0.0536391	0.0332341	0.0550384	0.0114197	0.0317044	0.00881028	0.0932106	0.0177493	0.0621306	0.0759227	0.0260208	0.0202665	0.0364758	0.0267267	0.0149498	0.0335435	0.0396647	0.102608	0.0232834	0.00405828	0.065299	0.00694011	0.00435715	0.0451358	0.0156074	0.00189125	0.00698099	0.011182	0.0345013	0.00377254	0.0995289	0.0275318	0.0853609	0.0115742	0.254224	0.0688794	0.081031	0.0130309	0.233442	0.163777	0.022646	0.0319169	0.112339	0.0414338	0.117085	0.128729	0.0040667	0.0419379	0.0175138	0.0245467	0.163252	0.142496	0.14037	0.0274349	0.179971	0.105634	0.293776	0.00655258	0.00268171	0.0162449	0.195399	0.0152576	0.00720226	0.183583	0.0464992	0.0432275	0.0227185	0.0108474	0.239577	0.130121	0.445458	0.769556	1.08439	1.70059	5	4.565202
2575000	-932.2595	-951.5868	19.32733	10	3.392581	0.0685382	0.0239384	0.136144	0.0334463	0.045452	0.023172	0.0594173	0.0124421	0.105469	0.0937948	0.0303234	0.0115657	0.0584098	0.0280543	0.0286422	0.0239941	0.0851583	0.0345329	0.0338207	0.051678	0.0257551	0.0893112	0.0172992	0.0531873	0.00631973	0.00959619	0.00864223	0.183204	0.0197246	0.0158883	0.00152234	0.0584574	0.125473	0.195363	0.0225937	0.019975	0.0215782	0.006057	0.0088622	0.0514294	0.0598274	0.0268779	0.0129136	0.102763	0.162275	0.174714	0.269067	0.00692481	0.170625	0.00388523	0.00535449	0.0691142	0.0685332	0.00836134	0.0538525	0.456499	0.149702	0.234949	0.00238007	0.156319	0.184625	0.00121435	0.184718	0.125088	0.00941719	0.0260692	0.0811723	0.190961	0.0734928	0.0183227	0.0558141	0.417524	0.751182	1.08387	1.74742	5	5.074065
2576000	-949.5035	-969.0047	19.50118	10	3.06916	0.0953701	0.0121808	0.0283007	0.0384537	0.0323408	0.00651723	0.0565759	0.0945634	0.00185882	0.154919	0.0228037	0.0722653	0.0157559	0.0432299	0.0227009	0.0223356	0.0195404	0.0550226	0.0510517	0.0141534	0.0185595	0.00428992	0.101412	0.0349618	0.0293282	0.00731121	0.0324674	0.044462	0.00258764	0.0370728	0.0465478	0.063619	0.119076	0.00667928	0.0282492	0.010624	0.241246	0.122729	0.0591403	0.122651	0.123728	0.114345	0.0644585	0.272493	0.128575	0.00380511	0.139675	0.0210459	0.00659931	0.0735941	0.00415821	0.153928	0.0987365	0.0575497	0.0190562	0.0265394	0.11273	0.0147504	0.0848375	0.229051	0.254955	0.231468	0.019482	0.039208	0.00654128	0.133687	0.22773	0.179185	0.235267	0.00492074	0.0957689	0.394542	0.735287	1.08284	1.78733	5	5.170822
2577000	-947.8206	-963.2862	15.46557	10	4.691878	0.0799868	0.0923431	0.0303082	0.110487	0.0518314	0.0401591	0.0813716	0.0725489	0.0582595	0.114435	0.0406651	0.00724088	0.0144383	0.0591971	0.0623163	0.014084	0.0468358	0.0303809	0.132393	0.00473041	0.01681	0.0879285	0.0659234	0.000619059	0.0519588	0.0189392	0.00776128	0.0315602	0.00485672	0.0562882	0.044776	0.0774371	0.0501018	0.0952313	0.0843224	0.0572179	0.0949288	0.224599	0.0313549	0.0375143	0.00546141	0.02649	0.0154844	0.252391	0.0540841	0.0234056	0.120795	0.0141482	0.139631	0.252095	0.196415	0.122141	0.00269564	0.0463073	0.0623625	0.0612732	0.120119	0.0204621	0.199163	0.0456224	0.182674	0.0581454	0.0202947	0.166104	0.351138	0.0010127	0.231366	0.238605	0.0162199	0.00646814	0.0268831	0.488754	0.796182	1.08379	1.63127	5	5.3636
2578000	-919.6376	-945.4254	25.78779	10	2.844154	0.0271019	0.0915845	0.0163246	0.0591813	0.000230655	0.037876	0.0553814	0.0510523	0.0306827	0.239518	0.0447978	0.0339701	0.0071284	0.100159	0.00266445	0.0443997	0.0580088	0.0275778	0.11503	0.0684099	0.0549488	0.00822378	0.0154713	0.0201915	0.0316746	0.00330344	0.000821794	0.00863264	0.00116112	0.0273793	0.000189188	0.0417654	7.69455e-05	0.0943908	0.018418	0.00733598	0.0331225	0.0219088	0.123148	0.0731447	0.0956798	0.0273528	0.0257247	0.263213	0.165376	0.106988	0.133829	0.126844	0.0377638	0.0332126	0.0867923	0.0530182	0.174502	0.13429	0.0862409	0.0296967	0.0718291	0.0344834	0.0092758	0.0275456	0.00881025	0.106034	0.0227643	0.252355	0.178146	0.000593443	0.152349	0.0609656	0.0363586	0.0106572	0.110078	0.376834	0.722517	1.08163	1.81902	5	4.359157
2579000	-933.9918	-953.9881	19.99623	10	5.675189	0.0105528	0.0359993	0.03622	0.0475265	0.0603598	0.00524794	0.0367885	0.0400769	0.0113682	0.0785412	0.0464542	0.0728517	0.0350714	0.0719509	0.0329296	0.0514774	0.0428205	0.0228269	0.0456494	0.0490381	0.00799744	0.0164132	0.00945056	0.00339296	0.0567604	5.65159e-05	0.0199029	0.00224065	0.00976685	0.0393627	0.010146	0.0410115	0.170876	0.10705	0.159937	0.00390831	0.00692825	0.370413	0.115497	0.00129141	0.12983	0.0884404	0.108719	0.136285	0.0889654	0.176977	0.0642135	0.00601924	0.0349577	0.0125766	0.0883015	0.0528369	0.153691	0.10661	0.0562167	0.0455364	0.0816325	0.0384748	0.0166894	0.226396	0.0205728	0.167054	0.0231108	0.0443223	0.0800617	0.102518	0.210483	0.299615	0.0884503	0.0328004	0.0341226	0.527914	0.818529	1.08197	1.57159	5	4.802634
2580000	-924.3514	-946.8317	22.4803	10	4.579313	0.0213547	0.134103	0.103906	0.0632248	0.0417221	0.0532511	0.0705422	0.0357486	0.0200134	0.0478592	0.0231381	0.0589548	0.0192642	0.0624619	0.0227435	0.0010589	0.0903329	0.0112036	0.169771	0.00295772	0.00700251	0.0328202	0.0142647	0.0210236	0.00213003	0.0113229	0.00466269	0.000335017	0.0189987	0.00273102	0.0110337	0.0172618	0.0184831	0.263992	0.0543419	0.120886	0.159008	0.155485	0.00685884	0.0419538	0.140719	0.0648789	0.00595505	0.0124418	0.0874641	0.00775553	0.220725	0.0636027	0.0130472	0.0532177	0.222016	0.228679	0.212905	0.0151427	0.109732	0.31318	0.0142814	0.0741869	0.318564	0.0789359	0.0554087	0.0229528	0.099072	0.0244108	0.0249234	0.116907	0.0609701	0.0207315	0.121101	0.0552311	0.0675085	0.483608	0.793127	1.08395	1.63932	5	4.944856
2581000	-933.0055	-951.2	18.19456	10	4.733899	0.0363359	0.0602926	0.0772716	0.0742573	0.013774	0.0676769	0.0477253	0.0841379	0.00496272	0.103351	0.0316149	0.0220632	0.00228339	0.0873641	0.0457427	0.00790178	0.0868283	0.0122174	0.0227763	0.229061	0.00506369	0.0925228	0.0858905	0.0213437	0.0139544	0.0200364	0.00543153	0.0243197	0.0284779	0.0649479	0.0260212	0.00941856	0.0538977	0.119023	0.0757745	0.0693909	0.0348211	0.0521545	0.158182	0.0466146	0.104612	0.0726395	0.0252804	0.0114302	0.0953886	0.0330499	0.0350829	0.0226174	0.0180095	0.148162	0.246946	0.00726616	0.19738	0.0830831	0.699642	0.255247	0.0213968	0.0131565	0.0529214	0.0204026	0.016621	0.112717	0.113555	0.00146796	0.212958	0.207487	0.11063	0.0490534	0.0800766	0.0671661	0.0734898	0.490636	0.797292	1.08373	1.62834	5	5.333861
2582000	-948.774	-962.7459	13.97185	10	2.172541	0.0840769	0.122332	0.0702403	0.0217743	0.0715153	0.078334	0.0122874	0.0667734	0.00992668	0.162828	0.0179774	0.00891849	0.0576155	0.0734827	0.0227401	0.0208896	0.0506805	0.0102281	0.173177	0.0987794	0.00767781	0.0235292	0.0101578	0.0172171	0.0265889	0.0265812	0.00464356	0.0371869	0.00159363	0.060717	0.0235181	0.17172	0.0902033	0.0509477	0.00164614	0.0102212	0.0105682	0.0286481	0.24289	0.105219	0.153131	0.00509822	0.00221457	0.0241333	0.155257	0.150587	0.269591	0.072882	0.113461	0.229875	0.255022	0.0322961	0.193108	0.18025	0.0717262	0.13722	0.221209	0.0500163	0.51623	0.108817	0.0770758	0.0270006	0.0282505	0.0126388	0.0191376	0.0972735	0.00840525	0.290912	0.0394501	0.00181421	0.0809853	0.313036	0.672191	1.07376	1.94101	5	5.811121
2583000	-933.931	-949.9729	16.04187	2	3.970058	0.135052	0.0188153	0.108466	0.0025649	0.000773351	0.111722	0.064516	0.0653043	0.00726296	0.0991543	0.00215353	0.0702718	0.0379691	0.14786	0.0193555	0.0217202	0.0118256	0.0198956	0.128283	0.0192388	0.00578153	0.0313908	0.0378171	0.0155983	0.01534	0.000114463	0.0163045	0.0127978	0.0109622	0.0483164	0.00514162	0.0172221	0.125336	0.177299	0.00519314	0.00636122	0.05944	0.116549	0.0902332	0.100849	0.0848188	0.0568809	0.0462769	0.0329468	0.0412663	0.0085702	0.0257281	0.038719	0.0148695	0.090132	0.055824	0.010339	0.0493827	0.0342358	0.109734	0.226628	0.1434	0.160405	0.0524042	0.00710707	0.358553	0.0354728	0.0336725	0.204534	0.0494811	0.0540046	0.145221	0.0404067	0.222194	0.0659182	0.0171641	0.45271	0.774167	1.0844	1.68872	4	4.506542
2584000	-930.2199	-955.0799	24.86	10	4.316025	0.0286596	0.0979135	0.268484	0.0261503	0.00494558	0.064933	0.100821	0.00101491	0.00739346	0.0823362	0.00788859	0.0214998	0.00653323	0.0434835	0.0365654	0.0450262	0.0151421	0.0303928	0.0521258	0.0222141	0.034382	0.050832	0.0179183	0.0262204	0.0202957	0.000169435	0.0451753	0.0142695	0.0177909	0.0242476	0.0110966	0.0743712	0.0341635	0.0583282	0.169785	0.0111527	0.0315798	0.191721	0.270502	0.107548	0.00126934	0.0182547	0.0203371	0.0187126	0.0414481	0.0122919	0.0295036	0.0549968	0.0526107	0.0788145	0.246368	0.229915	0.102187	0.00366117	0.0287732	0.255152	0.00182085	0.11758	0.14687	0.0393579	0.0339361	0.00233503	0.0536569	0.110343	0.102286	0.257921	0.0400033	0.00645917	0.101068	0.122005	0.0244229	0.470923	0.785474	1.08423	1.65937	5	4.529433
2585000	-923.475	-950.8301	27.35515	10	3.896742	0.0248816	0.0617186	0.0564133	0.0424901	0.0127574	0.0162266	0.0153771	0.0624132	0.13255	0.0815756	0.0369391	0.0318718	0.0521234	0.0576108	0.0110721	0.0402183	0.0794283	0.0164424	0.0802306	0.0552777	0.0223597	0.0384767	0.015713	0.0358673	0.00154836	0.0380901	0.00995393	0.0011723	0.0193315	0.0590453	0.00651485	0.0806476	0.0564953	0.186992	0.0455781	0.0223621	0.00312537	0.0710756	0.0378561	0.160952	0.0417926	0.0288397	0.00588026	0.0295931	0.0384511	0.00912389	0.0386494	0.0355286	0.125658	0.0936977	0.0763989	0.226378	0.0393378	0.0711021	0.0357543	0.108509	0.201699	0.0358169	0.134641	0.34207	0.00222487	0.099288	0.0334166	0.192687	0.0420791	0.04292	0.13939	0.153161	0.0285315	0.107166	0.111071	0.448598	0.771561	1.0844	1.69544	5	4.551632
2586000	-941.1361	-959.1917	18.05554	10	3.545444	0.0378124	0.0628246	0.0960671	0.0417213	0.0531319	0.152544	0.171973	0.127321	0.0216387	0.0242525	0.0245354	0.0378659	0.0163897	0.00639997	0.0341706	0.0327679	0.0242646	0.0407261	0.0418079	0.0138935	0.0225393	0.0752627	0.0138211	0.0302738	0.0616174	0.00843655	0.00713149	0.000797975	0.104503	0.0374708	0.0141933	0.00920531	0.129869	0.241669	0.00346601	0.0476251	0.0683161	0.0319009	0.0404858	0.0916482	0.165508	0.0494235	0.0818057	0.0160734	0.0229869	0.0536515	0.110064	0.0226287	0.132569	0.145488	0.00142825	0.286108	0.128413	0.00427378	0.160937	0.0360649	0.0749865	0.00501326	0.13541	0.00463473	0.101103	0.0427352	0.272522	0.0168613	0.00668763	0.0198992	0.0459039	0.0509708	0.055605	0.208294	0.122116	0.427503	0.757861	1.08414	1.73049	5	4.682507
2587000	-950.3402	-960.4485	10.10831	2	4.162788	0.0120662	0.0914879	0.0268543	0.103057	0.0694589	0.0863801	0.010782	0.0175431	0.0356682	0.135251	0.0265052	0.161596	0.00239637	0.068054	0.0242421	0.104194	0.0833691	0.00613645	0.07843	0.113636	0.00761299	0.0626331	0.0504615	0.0223323	0.0110516	0.0114877	0.00131521	0.0727621	0.0109759	0.0482948	0.00432625	0.0437037	0.0233768	0.0884475	0.117068	0.0154697	0.00439838	0.0788875	0.0955957	0.0862015	0.0342819	0.0564301	0.0214327	0.0763907	0.112392	0.15333	0.0859052	0.0741534	0.0143557	0.0519996	0.0774336	0.0217194	0.00195678	0.0294418	0.000794087	0.315499	0.322581	0.265497	0.0295677	0.0526223	0.0793721	0.0655022	0.263135	0.135092	0.0109899	0.343388	0.084666	0.0358458	0.0171776	0.107069	0.163564	0.463087	0.780657	1.08434	1.67191	4	5.217096
2588000	-939.7657	-956.6641	16.89839	10	3.673644	0.0496901	0.0800172	0.0192485	0.0358971	0.0197279	0.0902688	0.126936	0.0672872	0.0501561	0.113869	0.013488	0.0145939	0.0654749	0.0667739	0.0261622	0.0260944	0.0550781	0.0310944	0.119888	0.0783767	0.000708056	0.0576359	0.0189135	0.0546129	0.00971799	0.053017	0.025785	0.00455292	0.114749	0.0419673	0.0306678	0.303043	0.0784136	0.0265066	0.107085	0.0119257	0.386023	0.255129	0.0920469	0.0141558	0.00730847	0.458201	0.0782653	0.121365	0.0518648	0.182259	0.0341988	0.0191785	0.244369	0.0481712	0.0392497	0.00101144	0.0511353	0.14397	0.0702981	0.144557	0.00492793	0.023479	0.160467	0.0756175	0.133343	0.0963467	0.0569748	0.0342285	0.013953	0.010265	0.085778	0.0399387	0.185774	0.0893782	0.103834	0.435483	0.763109	1.08429	1.71712	5	5.646486
2589000	-918.9233	-942.8347	23.91135	10	4.183819	0.0831022	0.017064	0.0488337	0.0242166	0.0273901	0.0353218	0.0114691	0.0200827	0.0330189	0.104459	0.00652366	0.0242241	0.0082579	0.00898595	0.02682	0.0202603	0.0513152	0.00213846	0.218417	0.0148473	0.00653741	0.0439156	0.0734501	0.0288263	0.0129419	0.009173	0.013281	0.00858312	0.0431382	0.00342578	0.00489733	0.083511	0.00923091	0.10673	0.127365	0.0426462	0.0277878	0.0445525	0.150123	0.183936	0.192661	0.304233	0.070915	0.266006	0.0896329	0.174002	0.177301	0.146045	0.0507446	0.00539532	0.0237786	0.0113535	0.0844633	0.114719	0.0233928	0.070158	0.0837851	0.0102829	0.0470008	0.0168545	0.0617951	0.074179	0.0548739	0.0212632	0.00152946	0.28396	0.0762747	0.0698202	0.0722297	0.00600229	0.0880901	0.464184	0.781335	1.08433	1.67015	5	4.583542
2590000	-946.2097	-956.0655	9.855813	2	2.185827	0.0630484	0.0767344	0.0263698	0.156724	0.00324682	0.0600826	0.00613934	0.0777386	0.0210614	0.127765	0.0252519	0.0436223	0.103926	0.0993309	0.0379092	0.0363655	0.0329704	0.04408	0.0278951	0.0413228	0.0148008	0.101211	0.0147084	0.00892575	0.00899766	0.0283856	0.00922425	0.00956082	0.00398867	0.0727369	0.0366801	0.0474788	0.00357221	0.0275721	0.0963087	0.0221566	0.174664	0.392488	0.0289572	0.0573396	0.00476412	0.0940002	0.0960338	0.0479931	0.127845	0.00149486	0.0112924	0.0215395	0.00843714	0.00534688	0.0646674	0.0845024	0.200207	0.0220799	0.00370524	0.216591	0.0676081	0.348279	0.0591975	0.0172229	0.149584	0.128864	0.292344	0.118385	0.167991	0.0512591	0.367264	0.0652756	0.0585663	0.000496198	0.162067	0.314492	0.673423	1.07401	1.93807	4	5.336248
