Iteration	Posterior	Likelihood	Prior	alpha_dir	alpha_morpho	brlens[1]	brlens[2]	brlens[3]	brlens[4]	brlens[5]	brlens[6]	brlens[7]	brlens[8]	brlens[9]	brlens[10]	brlens[11]	brlens[12]	brlens[13]	brlens[14]	brlens[15]	brlens[16]	brlens[17]	brlens[18]	brlens[19]	brlens[20]	brlens[21]	brlens[22]	brlens[23]	char_rates[1]	char_rates[2]	char_rates[3]	char_rates[4]	model_indicator	tree_length
41000	-97.76869	-142.3363	44.56762	10	1.765171	0.00847215	0.00415621	0.0827781	0.0388451	0.217873	0.0399651	0.136525	0.155369	0.0580564	0.0597614	0.0415832	0.0468701	0.0986226	0.0401349	0.131759	0.338827	0.115288	0.275319	0.00584231	0.763211	0.0849129	0.0980335	0.00278877	0.263536	0.627469	1.06283	2.04617	5	2.844993
42000	-110.6027	-146.1323	35.52958	2	3.296515	0.0138792	0.0315641	0.0465237	0.0793278	0.051217	0.0182361	0.071249	0.381521	0.0228652	0.00168615	0.0290452	0.00106821	0.0644459	0.00524432	0.102045	0.00807909	0.222598	0.0365613	0.0190281	0.235285	0.128808	0.0072024	0.108433	0.410975	0.746728	1.08363	1.75866	4	1.685912
43000	-112.0525	-146.3256	34.27305	2	1.70561	0.00408684	0.0749328	0.0170337	0.0382589	0.2023	0.0196254	0.103862	0.129294	0.0224114	0.0142009	0.00880914	0.053962	0.0603234	0.068799	0.38707	0.0287384	0.0104972	0.0575029	0.228082	0.245653	0.0151441	0.089583	0.272384	0.25541	0.61955	1.06052	2.06452	4	2.152554
44000	-106.0989	-143.7251	37.62614	2	0.3469598	0.00695909	0.131818	0.0479485	0.0853646	0.0297523	0.0755654	0.267091	0.30825	0.0409053	0.027628	0.014428	0.018556	0.154133	0.0402412	0.188976	0.0907749	0.0382258	0.0572421	0.0633551	0.130962	0.20109	0.171576	0.0480175	0.00986397	0.14119	0.666863	3.18208	4	2.23886
45000	-95.5429	-150.8641	55.32119	10	1.001411	0.000290971	0.146928	0.120109	0.023767	0.0422631	0.089884	0.210838	0.0262224	0.0254461	0.00137579	0.0901707	0.0607134	0.0597743	0.0722012	0.261547	0.216785	0.0658066	0.104031	0.0413678	0.119362	0.0434934	0.0484302	0.170021	0.137235	0.477176	1.00023	2.38536	5	2.040828
46000	-81.29659	-146.516	65.21937	10	0.2304314	0.00138807	0.0299359	0.0205359	0.11543	0.015885	0.0659932	0.0455971	0.165546	0.000179867	0.0306582	0.0275049	0.00993927	0.150051	0.0259373	0.188376	0.17856	0.232046	0.0907071	0.0247888	0.0809964	0.0960682	0.0110246	0.0627132	0.00132166	0.0529685	0.458363	3.48735	5	1.669862
47000	-126.193	-151.8756	25.68263	1	1.141744	0.00786998	0.00546433	0.0736995	0.169345	0.136189	0.0373872	0.385317	0.100714	0.00228092	0.0452889	0.0153377	0.0180112	0.0804924	0.113018	0.0132719	0.0668442	0.152588	0.657513	0.0472554	0.00107936	0.0733187	0.0729694	0.324972	0.164337	0.515571	1.02002	2.30007	3	2.600229
48000	-88.17254	-149.506	61.33345	10	0.486489	0.0061495	0.0680537	0.194684	0.10998	0.0183843	0.112948	0.393793	0.00720021	0.0969582	0.00426925	0.0897821	0.00660106	0.0290239	0.308754	0.137672	0.0991329	0.0292414	0.111295	0.035457	0.00367332	0.00110325	0.206001	0.0243233	0.0309117	0.243004	0.810183	2.9159	5	2.094481
49000	-83.28822	-146.3532	63.06499	10	0.1503927	0.000137717	0.00636828	0.0440369	0.0556489	0.00791347	0.117344	0.122399	0.0616175	0.0201908	0.042063	0.049216	0.00487453	0.0344842	0.000425545	0.149401	0.29753	0.00448794	0.0439053	0.0366457	0.0354442	0.0130622	0.147997	0.11967	5.43718e-05	0.0108925	0.243011	3.74604	5	1.414862
50000	-106.1644	-151.3162	45.15184	10	0.2802244	0.0324756	0.314494	0.0208855	0.169758	0.158397	0.0973885	0.229938	0.0735524	0.0648888	0.0396877	0.093579	0.113557	0.12444	0.402636	0.159092	0.00556498	0.652275	0.0024288	0.0806462	0.00258972	0.0215507	0.0129395	0.185691	0.00382857	0.0892287	0.561048	3.34589	5	3.058455
51000	-86.81213	-149.1246	62.31245	10	0.5646061	0.00291689	0.0756537	0.000820613	0.0195089	0.0944002	0.134896	0.114885	0.0627402	0.0265666	0.00637272	0.101157	0.023324	0.102117	0.141986	0.0114294	0.0134401	0.0846084	0.0823053	0.00299915	0.0989573	0.117073	0.102072	0.0165884	0.0459002	0.292016	0.862129	2.79995	5	1.43682
52000	-80.65143	-141.4111	60.75965	10	3.236127	0.0107014	0.00189404	0.0252451	0.00804519	0.249709	0.00936157	0.168131	0.0856536	0.0700505	0.0237503	0.0093133	0.0135506	0.059777	0.00728138	0.0534091	0.0538922	0.235289	0.0606907	0.356163	0.0730759	0.0647743	0.120215	0.230339	0.406742	0.743817	1.08346	1.76598	5	1.990311
53000	-88.17629	-140.6477	52.4714	10	0.9018401	0.00506883	0.0990159	0.000596685	0.0898887	0.127736	0.0515393	0.185152	0.0631815	0.0580967	0.0015614	0.0548124	0.00230575	0.109807	0.220537	0.0570265	0.158207	0.0370755	0.0584422	0.0147392	0.320518	0.17346	0.344288	0.157431	0.116976	0.44512	0.98162	2.45628	5	2.390486
54000	-87.74499	-144.3498	56.60482	10	0.3762806	0.0464246	0.0176971	0.0119255	0.0977662	0.00425915	0.190955	0.348541	0.134977	0.0318741	0.0267241	0.121937	0.00501154	0.139786	0.00151381	0.0311634	0.00679697	0.0335506	0.472213	0.105879	0.268323	0.0244885	0.151909	0.051712	0.0134465	0.163828	0.704282	3.11844	5	2.325429
55000	-94.53926	-148.6391	54.09985	10	0.1973817	0.00596893	0.169595	0.0339557	0.123276	0.0341751	0.026113	0.0687061	0.17824	0.0210165	0.00934891	0.128595	0.0653043	0.107544	0.00148104	0.0235447	0.0756674	0.0976546	0.258018	0.102273	0.355652	0.267697	0.0306695	0.0382954	0.000484706	0.0322788	0.37679	3.59045	5	2.222791
56000	-88.84082	-146.8802	58.03938	10	0.3651324	8.69262e-05	0.111181	0.0872986	0.0267066	0.0491425	0.00431144	0.0897943	0.223177	0.0644612	0.00488148	0.00633183	0.0102586	0.13578	0.117986	0.126799	0.113513	0.0129322	0.050828	0.00882239	0.0130206	0.482818	0.033816	0.201053	0.0120222	0.155272	0.690615	3.14209	5	1.974999
57000	-92.81556	-144.8852	52.06963	10	4.219728	0.0121145	0.0569958	0.0696108	0.278787	0.0890019	0.0679302	0.0666344	0.0240547	0.119788	0.00311745	0.0108726	0.0459174	0.0650247	0.38683	0.0314907	0.00362424	0.053182	0.458722	0.0118261	0.003326	0.0543885	0.0193541	0.264049	0.46604	0.78248	1.08431	1.66717	5	2.196642
58000	-84.47112	-139.6628	55.19164	10	1.685806	0.00184107	0.0578379	0.0798482	0.123102	0.305046	0.0196795	0.270759	0.138426	0.0512478	0.0339031	0.00421683	0.00909635	0.185766	0.137867	0.296392	0.251936	0.0221603	0.291234	0.0337067	0.0991672	0.128016	0.0213124	0.01649	0.252652	0.616821	1.0597	2.07083	5	2.579051
59000	-105.1107	-156.3616	51.25086	10	0.9715195	0.00357942	0.0449453	0.0246207	0.187688	0.135067	0.208503	0.159212	0.304123	0.173345	0.0658516	0.0516757	0.0483368	0.0514203	0.0831666	0.156835	0.0461208	0.0162287	0.101736	0.0454142	0.0096788	0.300369	0.311397	0.120398	0.131237	0.468021	0.995116	2.40563	5	2.649711
60000	-104.9933	-142.6125	37.61913	10	2.068994	0.144483	0.015381	0.217076	0.132732	0.21696	0.123719	0.43058	0.0595088	0.00164771	0.0115296	0.0778881	0.00526772	0.0714062	0.285138	0.296643	0.0325294	0.286557	0.184081	0.0104809	0.188793	0.0487119	0.866247	0.0294148	0.301374	0.662155	1.07162	1.96485	5	3.736774
61000	-100.1051	-143.6234	43.51833	10	1.764414	0.024923	0.00186031	0.116481	0.22057	0.0660553	0.0633353	0.0957798	0.218144	0.012789	0.0342207	0.0821009	0.0158683	0.0175737	0.00293361	0.0697056	0.0572709	0.0444581	0.215605	0.523589	0.309514	0.500119	0.121427	0.0829784	0.263434	0.627371	1.0628	2.0464	5	2.897303
62000	-106.2174	-148.5511	42.33371	10	0.4993305	0.000970155	0.0538145	0.148582	0.0537036	0.0592135	0.0128001	0.142105	0.201988	0.0418095	0.0111808	0.108339	0.0356312	0.194858	0.124204	0.0546016	0.116112	0.0911789	0.0832367	0.00273433	0.063865	0.0193413	0.502858	0.761387	0.0332637	0.251479	0.819781	2.89548	5	2.884514
