Iteration	Posterior	Likelihood	Prior	alpha_dir	alpha_morpho	brlens[1]	brlens[2]	brlens[3]	brlens[4]	brlens[5]	brlens[6]	brlens[7]	brlens[8]	brlens[9]	brlens[10]	brlens[11]	brlens[12]	brlens[13]	brlens[14]	brlens[15]	brlens[16]	brlens[17]	brlens[18]	brlens[19]	brlens[20]	brlens[21]	brlens[22]	brlens[23]	char_rates[1]	char_rates[2]	char_rates[3]	char_rates[4]	model_indicator	tree_length
32000	-75.96776	-109.0288	33.06104	1000	2.179386	0.025255	0.0447289	0.026472	0.0473261	0.0182146	0.0187573	0.00140001	0.0152687	0.0824577	0.000218949	0.0281398	0.0697501	0.0133775	0.0477901	0.0360294	0.00138027	0.0470328	0.0608788	0.0130382	0.437274	0.186075	0.174906	0.0492338	0.313787	0.672827	1.07389	1.93949	6	1.445005
33000	-88.24046	-113.2226	24.98212	1000	3.426146	0.00186983	0.0460375	0.00748021	0.0174414	0.022091	0.0229125	0.0102352	0.0395952	0.03992	0.0189795	0.052253	0.0151038	0.0374414	0.17971	0.135698	0.0111293	0.01564	0.280985	0.0545795	0.206682	0.203744	0.351002	0.140333	0.41976	0.752691	1.08394	1.74361	6	1.910863
34000	-102.0359	-120.4962	18.46031	10	2.024766	0.0700374	0.0527635	0.0958851	0.00967524	0.0165319	0.0836286	0.0173001	0.000466558	0.144724	0.0218054	0.0127158	0.0214269	0.0550556	0.287946	0.00201703	0.0865066	0.0275197	0.116951	0.193826	0.0955711	0.327677	0.00487573	0.097356	0.296213	0.657622	1.0706	1.97557	5	1.842262
35000	-100.0882	-113.9346	13.84643	1	2.530334	0.019964	0.0351029	0.0532726	0.020952	0.0167005	0.010156	0.0909953	0.00570351	0.0267191	0.00827892	0.0419616	0.0350901	0.0435359	0.0433169	0.0411678	0.0843205	0.0695901	0.0717607	0.0953104	0.375371	0.0625835	0.408859	0.106213	0.349314	0.70169	1.07896	1.87003	3	1.766925
36000	-105.2031	-117.7952	12.59215	2	2.100468	0.0127375	0.250769	0.132202	0.0196316	0.0101235	0.0166555	0.141583	0.101315	0.00902273	0.00627542	0.019609	0.0157211	0.041287	0.108941	0.0339252	0.086915	0.0583701	0.0525272	0.0867234	0.104069	0.0765113	0.264386	0.467472	0.30498	0.665289	1.07231	1.95742	4	2.116771
37000	-92.90656	-112.8649	19.95829	10	2.44681	0.091608	0.0317486	0.00520318	0.0347001	0.0245008	0.0797505	0.0860981	0.0404041	0.0165022	0.0461464	0.00511555	0.024254	0.0705194	0.0269721	0.197505	0.00819103	0.22961	0.094792	0.0810605	0.0581038	0.165578	0.00703083	0.245062	0.341355	0.695428	1.078	1.88522	5	1.670456
38000	-100.5687	-114.9212	14.35251	2	2.035056	0.0096969	0.0653815	0.0251192	0.021697	0.0169495	0.0141305	0.0481228	0.0100564	0.22605	0.0239846	0.0465632	0.0804693	0.145087	0.116724	0.130868	0.0222703	0.0212584	0.164132	0.00152246	0.0696158	0.265593	0.0155558	0.340703	0.297424	0.65869	1.07084	1.97304	4	1.881552
39000	-94.33825	-112.4854	18.14715	10	1.603596	0.0140562	0.0176473	0.0159234	0.00253633	0.00289116	0.0234342	0.0256284	0.032284	0.322335	0.0427256	0.0873915	0.0229598	0.015806	0.0085619	0.488426	0.0102954	0.101565	0.00649004	0.0790207	0.0396375	0.299357	0.0474109	0.0683072	0.240891	0.604938	1.05597	2.0982	5	1.774689
40000	-100.3421	-113.4073	13.06517	10	0.8937991	0.0975352	0.0432366	0.0132093	0.0285877	0.0175035	0.0423273	0.0923984	0.0126593	0.0238341	0.118413	0.268989	0.128353	0.0105775	0.000502127	0.0962648	0.015024	0.428006	0.0942522	0.454116	0.0210891	0.258731	0.0155254	0.0899839	0.115308	0.442326	0.979904	2.46246	5	2.371119
41000	-67.76348	-102.6332	34.86974	1000	3.091268	0.0283085	0.0473834	0.00274913	0.000233594	0.00905056	0.00751254	0.0226194	0.0159129	0.0178333	0.000317748	0.00531302	0.0416994	0.00525921	0.0740419	0.222241	0.0151472	0.00270709	0.10108	0.0570716	0.142562	0.0512117	0.0175787	0.218352	0.396202	0.736459	1.08293	1.78441	6	1.106185
42000	-89.92038	-114.9637	25.0433	1000	0.5497329	0.000794896	0.0214606	0.00228304	0.000323554	0.0271399	0.0964569	0.0927305	0.0101692	0.342151	0.0750239	0.180944	0.0942051	0.101108	0.0107596	0.217689	0.00347117	0.659841	0.251718	0.00348128	0.0286626	0.054924	0.0962001	0.11506	0.0429356	0.283149	0.853335	2.82058	6	2.486596
43000	-73.34581	-103.4399	30.09413	1000	1.904761	0.00748547	0.0420216	0.0195477	0.0138405	0.0238393	0.0205606	0.00685025	0.00873622	0.0574691	0.0228708	0.0324166	0.083667	0.0154559	0.0484409	0.00393564	0.0191095	0.467451	0.215068	0.0708023	0.0169649	0.293012	0.00528493	0.0592961	0.281635	0.644488	1.06741	2.00646	6	1.554127
