Iteration	Posterior	Likelihood	Prior	alpha_dir	alpha_morpho	brlens[1]	brlens[2]	brlens[3]	brlens[4]	brlens[5]	brlens[6]	brlens[7]	brlens[8]	brlens[9]	brlens[10]	brlens[11]	brlens[12]	brlens[13]	brlens[14]	brlens[15]	brlens[16]	brlens[17]	brlens[18]	brlens[19]	brlens[20]	brlens[21]	brlens[22]	brlens[23]	char_rates[1]	char_rates[2]	char_rates[3]	char_rates[4]	model_indicator	tree_length
34000	-93.57261	-149.4512	55.87856	10	1.403891	0.0608791	0.0584204	0.0399188	0.100367	0.0286184	0.101205	0.107641	0.0120123	0.0467317	0.00801205	0.0564878	0.00152323	0.0357432	0.0409914	0.172866	0.0262884	0.0247841	0.0317537	0.377365	0.00786403	0.320056	0.122853	0.263613	0.210087	0.571736	1.04424	2.17394	5	2.045995
35000	-87.89566	-142.3809	54.48524	10	1.917877	0.0351305	0.0748277	0.00360526	0.0604585	0.25116	0.118257	0.0627032	0.0289461	0.00320683	0.000195675	0.147818	0.0133885	0.115467	0.322379	0.0672389	0.0188559	0.0290826	0.150445	0.074689	0.0537977	0.078305	0.0325676	0.32231	0.283271	0.645987	1.06779	2.00295	5	2.064834
36000	-113.4362	-150.6138	37.17764	2	0.4979411	0.00379238	0.0618343	0.0292984	0.104775	0.0811156	0.0962376	0.0596702	0.0674144	0.00661798	0.092838	0.092413	0.00962527	0.195623	0.17611	0.245652	0.252616	0.0327833	0.0407159	0.0120916	0.00922164	0.249533	0.00701567	0.159912	0.0330068	0.25057	0.818765	2.89766	4	2.086907
37000	-91.60594	-144.1537	52.54772	10	2.370609	0.0279891	0.0218507	0.013265	0.140669	0.0744727	0.0567814	0.0469844	0.0768516	0.0621603	0.00694303	0.0747958	0.0618673	0.199933	0.0747968	0.0322959	0.195716	0.290424	0.0183425	0.449402	0.256545	0.049071	0.0630682	0.190347	0.333836	0.689406	1.077	1.89976	5	2.484572
38000	-92.21977	-147.359	55.1392	10	3.85001	0.0116267	0.00615067	0.106721	0.0663988	0.00898175	0.105522	0.148307	0.00302166	0.0229062	0.0307404	0.0736931	0.0507913	0.0800241	0.08947	0.0901253	0.0955373	0.0131015	0.149883	0.101494	0.00902463	0.0555696	0.0803247	0.0419782	0.445928	0.769857	1.08439	1.69982	5	1.441393
39000	-106.3015	-151.0836	44.78212	10	1.881144	0.0808829	0.0595098	0.0432844	0.130308	0.0862085	0.122861	0.150135	0.0183529	0.113292	0.07613	0.0995083	0.0168542	0.274434	0.0169792	0.269179	0.265059	0.151643	0.212484	0.0522056	0.147508	0.338533	0.21367	0.00476892	0.278662	0.641749	1.06671	2.01288	5	2.943791
40000	-97.03691	-146.2895	49.25263	10	0.9346132	0.017005	0.0478099	0.0256075	0.0687956	0.150103	0.150182	0.0882848	0.0279574	0.0024867	0.0270584	0.0656484	0.0844984	0.0397051	0.142614	0.0641663	0.117711	0.334486	0.016899	0.174124	0.0095143	0.258469	0.190047	0.167349	0.12373	0.456176	0.98826	2.43183	5	2.270521
41000	-100.8077	-153.5588	52.7511	10	1.128604	0.0398726	0.0416257	0.134349	0.0145056	0.0130182	0.101471	0.168403	0.262156	0.0935837	0.130072	0.0299734	0.0210727	0.563328	0.0625023	0.0706712	0.145885	0.0589481	0.198695	0.0230385	0.234756	0.0564923	0.000631269	0.103288	0.161876	0.512265	1.01842	2.30744	5	2.56834
42000	-85.31158	-142.418	57.10642	10	0.5299019	0.0102799	0.0537217	0.00866883	0.217111	0.12576	0.106817	0.0597137	0.064752	0.0299989	0.0256487	0.0304806	0.0350784	0.121647	0.251568	0.0224707	0.168273	0.140112	0.265838	0.0231307	0.194459	0.0351097	0.0584268	0.260183	0.0390549	0.270989	0.840863	2.84909	5	2.30925
43000	-104.6855	-144.7268	40.04132	10	1.55525	0.00531279	0.205298	0.00441016	0.269502	0.0895354	0.0832941	0.167717	0.15355	0.0725572	0.0253161	0.150155	0.0566831	0.229248	0.458457	0.219691	0.170779	0.190546	0.0594983	0.224659	0.220436	0.247261	0.167302	0.0461168	0.233733	0.597502	1.05351	2.11526	5	3.517325
44000	-94.95708	-148.9477	53.99059	10	0.4114278	0.0530364	0.107766	0.00402324	0.16137	0.138106	0.0195152	0.0786536	0.254737	0.0242241	0.0530206	0.0330348	0.00251776	0.0169833	0.0243543	0.122176	0.31792	0.276354	0.128384	0.0171862	0.0777357	0.0300684	0.0167763	0.0719814	0.018397	0.19024	0.743356	3.04801	5	2.029924
45000	-99.84419	-152.2874	52.44323	10	1.437982	0.0391638	0.146697	0.00735183	0.0878208	0.0982557	0.102938	0.0590287	0.0501379	0.043137	0.0182936	0.109502	0.013974	0.199128	0.373719	0.268318	0.260485	0.0727064	0.0607216	0.0210037	0.0482234	0.0587836	0.116379	0.216502	0.215581	0.577897	1.04656	2.15996	5	2.472269
46000	-99.07793	-146.4742	47.39623	10	0.9166126	0.0330923	0.0307974	0.0257887	0.137479	0.24	0.15039	0.144624	0.260339	0.0190876	0.00089075	0.222615	0.0255526	0.0300566	0.106203	0.0246669	0.0754899	0.461616	0.0419902	0.177357	0.0712948	0.0163305	0.165104	0.412788	0.12003	0.450168	0.984681	2.44512	5	2.873553
47000	-84.56019	-142.6397	58.07952	10	1.495361	0.00606189	0.0489916	0.0328884	0.0158431	0.63467	0.043096	0.15052	0.231276	0.0363087	0.0042468	0.0139361	0.0247045	0.0129093	0.0922897	0.022441	0.200137	0.0812337	0.0470207	0.0187138	0.175817	0.00801854	0.310352	0.0598353	0.224605	0.587782	1.05015	2.13746	5	2.27131
48000	-95.10612	-144.4945	49.38835	10	0.9733574	0.0314467	0.263263	0.00014933	0.0834409	0.247447	0.00933204	0.333695	0.134573	0.0056871	0.0358891	0.0869857	0.0608022	0.13125	0.104615	0.0888923	0.0525414	0.341907	0.0878442	0.541634	0.0256213	0.135574	0.138884	0.00675582	0.131608	0.468595	0.995441	2.40436	5	2.94823
49000	-102.8978	-148.8665	45.96871	10	0.2805498	0.000708161	0.176652	0.00789932	0.188119	0.289011	0.19771	0.236145	0.00677878	0.0686939	0.0319456	0.00205231	0.0366333	0.105367	0.202128	0.0948667	0.210172	0.245742	0.115298	0.187425	0.244284	0.0132833	0.0268667	0.0242163	0.00385048	0.0894774	0.561646	3.34503	5	2.711995
50000	-94.51145	-144.9246	50.41311	10	0.5831129	0.00227812	0.0358897	0.0535831	0.0405937	0.0569881	0.198851	0.0624825	0.0120677	0.0405805	0.0843386	0.00432638	0.00248484	0.0322412	0.0559126	0.608306	0.0609931	0.278007	0.0657083	0.121144	0.093652	0.098497	0.0302511	0.122376	0.0496448	0.302754	0.872453	2.77515	5	2.161552
51000	-118.466	-148.3318	29.86582	2	3.018874	0.0185776	0.00186364	0.00925139	0.11441	0.156681	0.00399916	0.127156	0.0299743	0.00180678	0.0505416	0.0128968	0.218635	0.121785	0.0108335	0.300402	0.00836313	0.102344	0.0276854	0.163827	0.245525	0.620951	0.150447	0.20331	0.390717	0.732568	1.08261	1.79411	4	2.701267
52000	-86.44562	-140.8349	54.38928	10	0.7597724	0.000216606	0.0967262	0.0793315	0.0418067	0.0432848	0.0360187	0.273546	0.119217	0.0623799	0.0322108	0.0325113	0.000849334	0.0971569	0.0131889	0.245795	0.279749	0.0498174	0.320609	0.0290125	0.242071	0.0380633	0.0364864	0.166202	0.0869749	0.390419	0.945153	2.57745	5	2.336251
53000	-104.9938	-143.774	38.78022	2	0.7187613	0.0101625	0.0405233	0.0716216	0.0289095	0.00245943	0.0656472	0.116924	0.114589	0.040182	0.00070672	0.00595277	0.0749977	0.0605457	0.0617526	0.122308	0.0054447	0.399332	0.0506404	0.0448899	0.210493	0.00797067	0.0205775	0.276984	0.0781994	0.372249	0.931627	2.61792	4	1.833613
