Iteration	Posterior	Likelihood	Prior	alpha_dir	alpha_morpho	brlens[1]	brlens[2]	brlens[3]	brlens[4]	brlens[5]	brlens[6]	brlens[7]	brlens[8]	brlens[9]	brlens[10]	brlens[11]	brlens[12]	brlens[13]	brlens[14]	brlens[15]	brlens[16]	brlens[17]	brlens[18]	brlens[19]	brlens[20]	brlens[21]	brlens[22]	brlens[23]	brlens[24]	brlens[25]	brlens[26]	brlens[27]	brlens[28]	brlens[29]	brlens[30]	brlens[31]	brlens[32]	brlens[33]	brlens[34]	brlens[35]	brlens[36]	brlens[37]	brlens[38]	brlens[39]	brlens[40]	brlens[41]	brlens[42]	brlens[43]	brlens[44]	brlens[45]	char_rates[1]	char_rates[2]	char_rates[3]	char_rates[4]	model_indicator	tree_length
1853000	-723.7543	-858.859	135.1047	0.05	1.484413	0.502042	0.0454958	0.0451905	0.04732	0.0176684	0.00487717	0.121045	0.0474921	0.0325293	0.0735835	0.0476581	0.0593379	0.0289924	0.0508245	0.0299106	0.194438	0.0441378	0.013598	0.0187993	0.0246536	0.0941326	0.0100663	0.146369	0.0483336	0.0213545	0.0358148	0.0720018	0.00922874	0.0268637	0.11947	0.0209277	0.0110058	0.0283845	0.0985056	0.114677	0.297028	0.0475569	0.101639	0.0306109	0.0149287	0.042165	0.115864	0.0849392	0.0211311	0.395213	0.222905	0.585941	1.04949	2.14166	1	3.457805
1854000	-723.3158	-861.28	137.9642	0.05	0.9814162	0.364401	0.0200787	0.0374346	0.0367442	0.166958	0.0392167	0.0896804	0.0554653	0.119769	0.1342	0.0544912	0.0188755	0.0137906	0.0203096	0.0685415	0.145068	0.0377541	0.00308609	0.125119	0.0202934	0.0493898	0.0565433	0.011561	0.0472939	0.00345131	0.143906	0.00117841	0.0362229	0.0739267	0.0141628	0.0675601	0.047222	0.270774	0.014322	0.0302775	0.304784	0.0275857	0.0340972	0.00589215	0.274206	0.0334608	0.0122813	0.0638639	0.00535517	0.00716781	0.133231	0.471094	0.996851	2.39882	1	3.207762
1855000	-731.2752	-865.3763	134.1011	0.05	0.7340041	0.507212	0.00840415	0.0320155	0.00629058	0.144934	0.0320532	0.0633706	0.0662227	0.059731	0.0947428	0.0548567	0.138767	0.0227199	0.0585551	0.0544354	0.139436	0.0251997	0.108948	0.0481467	0.0755089	0.0539199	0.0598208	0.00462565	0.0207631	0.262392	0.0502549	0.0389201	0.0638228	0.0409687	0.0066547	0.0202717	0.104017	0.00170499	0.0363374	0.0444485	0.141007	0.00685632	0.0341699	0.16238	0.0404761	0.0730857	0.0161868	0.403688	0.155041	0.0399558	0.0814613	0.379142	0.936846	2.60255	1	3.623319
1856000	-727.7418	-861.6703	133.9285	0.05	1.618341	0.28558	0.0179228	0.0268064	0.0316033	0.514114	0.0819625	0.0850068	0.0417308	0.0243115	0.120037	0.0727135	0.262011	0.0143251	0.0121448	0.000753584	0.0817635	0.0166264	0.0170614	0.031535	0.0538699	0.0227331	0.0527783	0.0490845	0.0211099	0.00909236	0.0708809	0.0625517	0.0021817	0.473465	0.150285	0.0241875	0.010887	0.0368436	0.070774	0.0334134	0.0204632	0.0689648	0.0936537	0.0835429	0.000940481	0.079485	0.0458188	0.114982	0.103691	0.0651816	0.243038	0.607138	1.05668	2.09315	1	3.558871
1857000	-717.1287	-853.1632	136.0345	0.05	1.252368	0.35498	0.0320234	0.00278742	0.00468445	0.0419962	0.0850901	0.0378343	0.11507	0.0519372	0.0076751	0.0506787	0.0513576	0.0699926	0.054342	0.0300435	0.10501	0.0345422	0.0174494	0.112487	0.0211267	0.0837402	0.0275698	0.20606	0.0489246	0.00207848	0.069675	0.137051	0.0254429	0.00106361	0.105462	0.177867	0.0412003	0.315124	0.000583624	0.0574946	0.142072	0.299882	0.0363443	0.0299014	0.044656	0.0589502	0.127364	0.00330131	0.00277319	0.0518935	0.184415	0.541379	1.03184	2.24237	1	3.377584
1858000	-724.332	-856.4131	132.0811	0.05	0.8456355	0.240656	0.00661902	0.0106339	0.00170426	0.159156	0.0315458	0.110785	0.0909715	0.0758282	0.106911	0.0540947	0.17527	0.00619352	0.0112463	0.00319985	0.0903968	0.000476242	0.0448929	0.165203	0.0500629	0.0346754	0.00790814	0.0150956	0.0101035	0.104053	0.0347902	0.0585895	0.0700388	0.018511	0.0468551	0.0748668	0.00125537	0.860849	0.0351171	0.0538162	0.0219695	0.125082	0.0568393	0.183129	0.205307	0.0545355	0.192891	0.0581836	0.0382683	0.0237879	0.105226	0.424878	0.96884	2.50106	1	3.822362
1859000	-726.6546	-861.6075	134.9529	0.05	1.761026	0.313447	0.0246672	0.00506008	0.0253671	0.0395765	0.0397333	0.0478436	0.0750924	0.0477385	0.0843528	0.0488354	0.0571094	0.0371368	0.032788	0.0212351	0.159945	0.0132639	0.0996253	0.0519897	0.00908248	0.0530246	0.0332929	0.110332	0.039948	0.027145	0.0337203	0.0295036	0.489188	0.0733124	0.0157017	0.125138	0.0360078	0.0799236	0.164692	0.18401	0.0689944	0.344319	0.0507484	0.055699	0.0792484	0.0231381	0.0263524	0.0124672	0.0537175	0.00869779	0.262978	0.626931	1.06267	2.04742	1	3.452211
1860000	-724.3757	-857.5819	133.2061	0.05	1.072984	0.515857	0.00493591	0.034402	0.0237873	0.0876648	0.0835713	0.0901471	0.0610134	0.0436553	0.075074	0.19761	0.338045	0.0234229	0.0322349	0.0297319	0.0238825	0.0862098	0.0438147	0.00977995	0.0131502	0.0408898	0.0404903	0.0130937	0.0125675	0.0368735	0.0434116	0.00580989	0.0680769	0.00263634	0.550649	0.0495022	0.0410055	0.132572	0.000295588	0.0189171	0.0756273	0.211062	0.0210848	0.0768345	0.000633551	0.0428722	0.0225137	0.126065	0.109593	0.127681	0.151282	0.497641	1.01111	2.33996	1	3.688749
1861000	-728.7387	-856.3945	127.6558	0.05	1.681738	0.422959	0.0376667	0.0203584	0.0811214	0.688153	0.0735568	0.0576647	0.0937655	0.0445559	0.0986315	0.177975	0.23607	0.0219465	0.0194416	0.0853929	0.122996	0.0268066	0.0131311	0.0204266	0.030857	0.0139761	0.00321317	0.0216391	0.0166505	0.132429	0.0985453	0.0455017	0.028749	0.130555	0.0344912	0.00705986	0.0177393	0.111845	0.0238905	0.0162774	0.0273739	0.0540819	0.10662	0.268507	0.0316612	0.0231712	0.0355567	0.0242856	0.0574827	0.478831	0.252082	0.616254	1.05952	2.07214	1	4.183608
1862000	-727.3265	-853.2557	125.9292	0.05	1.111727	0.702947	0.00399229	0.00954753	0.0357418	0.015762	0.0625514	0.00516236	0.146156	0.123943	0.134964	0.0655328	0.180935	0.0442964	0.10483	0.00335677	0.125706	0.0342954	0.0845806	0.0263895	0.00147322	0.0456033	0.0152017	0.0122952	0.00375552	0.0437727	0.0303493	0.19114	0.0105998	0.0354743	0.175806	0.0543528	0.0723082	0.288183	0.152367	0.0317981	0.165662	0.0559971	0.316744	0.00905862	0.539503	0.0362882	0.00716106	0.0260589	0.14698	0.0346709	0.158692	0.507938	1.0163	2.31707	1	4.413294
1863000	-729.346	-858.5159	129.1699	0.05	1.356054	0.377846	0.132837	0.0132724	0.0524906	0.120253	0.116176	0.0779289	0.101621	0.00264159	0.210818	0.0870385	0.01032	0.0270707	0.0436768	0.0155987	0.0976181	0.00665703	0.0158883	0.0468822	0.092169	0.0510277	0.0257041	0.0375705	0.00588606	0.0226115	0.0637323	0.0534536	0.023892	0.0608751	0.0982446	0.0234717	0.242596	0.0832329	0.107088	0.615014	0.133857	0.120594	0.0488992	0.195142	0.0019773	0.139223	0.0621547	0.0413378	0.128294	0.0454363	0.202205	0.5627	1.04072	2.19438	1	4.080118
1864000	-726.7334	-861.041	134.3076	0.05	0.3915467	0.303313	0.000209027	0.0696514	0.0266454	0.0804579	0.141442	0.0293612	0.0855015	0.0653647	0.179135	0.108394	0.0245295	0.0218344	0.00571161	0.142207	0.0783711	0.015523	0.0209872	0.139189	0.0245272	0.0260664	0.00187335	0.0128523	0.0439899	0.000815097	0.0652075	0.0314489	0.0188663	0.674078	0.105942	0.168571	0.212641	0.0235934	0.0188032	0.135931	0.0761596	0.200745	0.00124302	0.106419	0.0213657	0.0457085	0.0714917	0.00018222	0.0135145	0.0183871	0.015514	0.175414	0.721969	3.0871	1	3.65825
1865000	-735.0306	-866.5606	131.5301	0.05	1.714896	0.313635	0.018443	0.0267925	0.0630141	0.202605	0.101413	0.0770125	0.0695599	0.0600076	0.00464086	0.00728784	0.0261852	0.0383153	0.0425505	0.045517	0.233254	0.0448013	0.0531696	0.0235389	0.045996	0.0408857	0.0124727	0.117601	0.0157015	0.019804	0.0106531	0.0487133	0.0415092	0.464682	0.338694	0.00985744	0.0121175	0.0515764	0.0181068	0.368173	0.0683503	0.016729	0.0165083	0.0229385	0.0459706	0.0904759	0.0133914	0.0648646	0.13596	0.249932	0.256693	0.620813	1.06089	2.0616	1	3.793409
1866000	-723.7845	-861.1438	137.3593	0.05	0.3115207	0.716646	0.0274572	0.0181072	0.0504878	0.213406	0.0893815	0.0934972	0.077736	0.0396946	0.00810434	0.0750003	0.0036022	0.0172452	0.00116787	0.000983854	0.113681	0.0078607	0.0241165	0.0801686	0.0309031	0.0417277	0.122591	0.0360145	0.0147181	0.011569	0.0276985	0.00812821	0.00444787	0.290305	0.0667098	0.0099976	0.0290115	0.0162827	0.0785137	0.168575	0.165372	0.00557459	0.0947466	0.00429573	0.0317117	0.166124	0.112693	0.0165474	0.0793328	0.0360332	0.00627629	0.113482	0.614653	3.26559	1	3.327966
1867000	-721.7205	-859.8391	138.1186	0.05	0.3844729	0.217278	0.0403963	0.0386276	0.0172761	0.043174	0.000848575	0.0367619	0.017691	0.0677308	0.0323878	0.0311213	0.112625	0.0293289	0.0862019	0.0459503	0.132328	0.00692055	0.0218464	0.0833508	0.00978397	0.0196394	0.0171854	0.00713513	0.0129722	0.472335	0.288393	0.0157832	0.200127	0.156503	0.00627819	0.0344706	0.00745701	0.0387983	0.0608683	0.043893	0.0939184	0.00804958	0.00456752	0.186175	0.0370482	0.127592	0.0691249	0.0838342	0.16399	0.0164162	0.0145396	0.170065	0.713916	3.10148	1	3.244183
1868000	-719.2146	-858.225	139.0103	0.05	1.45461	0.0650528	0.00803776	0.00545896	0.0556792	0.0896104	0.0575634	0.0714372	0.121936	0.0414935	0.165104	0.143063	0.0186669	0.0421243	0.0187751	0.0418585	0.0846783	0.00700507	0.012849	0.0760712	0.0143385	0.042498	0.0406664	0.0214821	0.00442856	0.141678	0.0601765	0.0225515	0.0802232	0.00655409	0.0776047	0.0602548	0.0543091	0.249626	0.197053	0.0141835	0.0224409	0.0605102	0.0204823	0.0847142	0.00933471	0.208408	0.0534717	0.00271433	0.336233	0.049738	0.218225	0.580823	1.04764	2.15331	1	3.06214
1869000	-712.1123	-846.4652	134.3529	0.05	1.587357	0.38518	0.0239096	0.0467565	0.0243504	0.191501	0.0546831	0.00144989	0.103257	0.0746597	0.0852317	0.0299758	0.0105909	0.0395228	0.0585549	0.00591585	0.083716	0.0150001	0.0151796	0.0272109	0.00676845	0.0679242	0.00121804	0.0471569	0.00408468	0.0159429	0.116998	0.0202145	0.0471436	0.0247091	0.0304577	0.0525135	0.0644174	0.00595382	0.794297	0.104556	0.127169	0.153901	0.274821	0.113495	0.0161558	0.0174642	0.0193038	0.0345155	0.0254061	0.061053	0.238507	0.602479	1.05516	2.10385	1	3.524286
1870000	-721.3413	-857.2214	135.8801	0.05	0.6152732	0.341799	0.00890927	0.0140394	0.0160073	0.128218	0.0418485	0.0660032	0.015314	0.0869956	0.0865039	0.0376973	0.0994059	0.024799	0.00582356	0.00014823	0.143152	0.0297548	0.0920161	0.101268	0.0280072	0.0492179	0.0227881	0.251513	0.0279063	0.00646304	0.100975	0.15227	0.0204267	0.0271423	0.0609006	0.00360397	0.00699069	0.0319123	0.010878	0.0373419	0.240939	0.0531255	0.101974	0.0120512	0.808105	0.00482202	0.0137247	0.00239736	0.0148507	0.047819	0.0562727	0.320656	0.888915	2.73416	1	3.477848
1871000	-735.8432	-863.8301	127.9869	0.05	0.9712848	0.460067	0.0408212	0.0174848	0.0115483	0.0458241	0.0451641	0.0924834	0.0680573	0.00807149	0.103117	0.114896	0.0544302	0.0157355	0.0162848	0.000187295	0.192979	0.0473707	0.0430176	0.0984866	0.027313	0.071316	0.00122123	0.138225	0.0751649	0.0245166	0.021724	0.304653	0.0926082	0.000420124	0.0519267	0.0849732	0.0359666	0.00641909	0.0707518	0.11452	0.134752	0.00445999	0.174648	0.0792503	0.0355216	0.421913	0.033526	0.00777466	0.0898326	0.626443	0.131189	0.467947	0.995074	2.40579	1	4.205867
1872000	-727.2319	-861.0131	133.7812	0.05	0.5698544	0.537824	0.000701313	0.0612201	0.0488578	0.0455406	0.00733009	0.0476962	0.0866119	0.095999	0.0872632	0.0309034	0.0122674	0.0334681	0.0239909	0.0330184	0.0994119	0.0286926	0.0445968	0.0292702	0.022502	0.0311517	0.0107961	0.00703624	0.00870258	0.0919742	0.133867	0.0168606	0.00172669	0.0859389	0.0616629	0.114412	0.0248272	0.0439907	0.040416	0.0737403	0.447504	0.129301	0.00888521	0.0118343	0.0382542	0.104585	0.0126834	0.0396023	0.0982308	0.659727	0.0469562	0.295094	0.865124	2.79283	1	3.674876
1873000	-733.5778	-860.867	127.2893	0.05	1.414877	0.572944	0.0409084	0.0472455	0.00774999	0.119243	0.0331994	0.0470896	0.169203	0.078331	0.193297	0.0284771	0.153762	0.0395735	0.0142346	0.0326675	0.198026	0.049643	0.0415705	0.0186763	0.00181356	0.0374453	0.00336965	0.00603727	0.0148827	0.0185843	0.0884061	0.0820535	0.0923582	0.19251	0.0999885	0.0617871	0.189184	0.456937	0.013718	0.0949043	0.0664199	0.0499865	0.257396	0.0011697	0.117565	0.160314	0.0318898	0.0880544	0.068246	0.0698406	0.211868	0.573746	1.04501	2.16938	1	4.250704
1874000	-730.884	-860.7469	129.8629	0.05	0.7680221	0.390321	0.0387159	0.00994671	0.0485897	0.077338	0.0450237	0.113281	0.166199	0.055841	0.0996356	0.267263	0.323141	0.022895	0.0131095	0.0182058	0.104954	0.0382614	0.0158496	0.0559741	0.0210096	0.0717019	0.00480133	0.0591607	0.0146843	0.11822	0.00278725	0.152018	0.0568377	0.831413	0.0332723	0.00445607	0.00252382	0.166299	0.00452579	0.04205	0.0152475	0.0432066	0.00380374	0.156917	0.164367	0.0329778	0.026974	0.0718089	0.0256753	0.00898305	0.0887384	0.393934	0.947685	2.56964	1	4.040266
1875000	-732.6547	-860.8339	128.1793	0.05	0.7720824	0.368545	0.00580433	0.00320387	0.10054	0.101731	0.172121	0.0920111	0.156791	0.117601	0.154739	0.071766	0.0443641	0.0891614	0.048571	0.00687089	0.154259	0.0239145	0.0307715	0.11996	0.0190538	0.0563846	0.00109722	0.0591311	0.0101829	0.00512278	0.047709	0.0553791	0.436424	0.30549	0.0512124	0.268416	0.40026	0.0674748	0.0915217	0.0251755	0.0357587	0.0603865	0.0454326	0.0203679	0.00303784	0.00154143	0.136733	0.0124975	0.0360436	0.0990833	0.0896059	0.395647	0.948909	2.56584	1	4.213644
1876000	-729.5114	-864.1521	134.6407	0.05	0.695272	0.331991	0.000943725	0.0113282	0.00933304	0.353204	0.0252799	0.0390683	0.0988865	0.0483649	0.0303378	0.0951493	0.0367734	0.0250078	0.0360139	0.0702528	0.109905	0.0296654	0.0841487	0.0306951	0.0522229	0.0493846	0.0264307	0.0992419	0.0110582	0.0199248	0.0776568	0.0650148	0.0325624	0.0776908	0.380695	0.0585037	0.103775	0.294731	0.132172	0.013031	0.0664737	0.0533803	0.0524311	0.192251	0.032861	0.0440241	0.0228493	0.131338	0.00419999	0.0114228	0.0731787	0.361291	0.923104	2.64243	1	3.571676
1877000	-722.8528	-858.5928	135.7401	0.05	0.909523	0.36175	0.00136375	0.00596409	0.131121	0.129278	0.0180874	0.00481612	0.0634326	0.0899256	0.0105804	0.000908492	0.0706824	0.0284923	0.0188722	0.00436674	0.17841	0.0328831	0.0201062	0.0701989	0.0281121	0.0130214	0.0135275	0.0222738	0.0394614	0.101546	0.02014	0.043548	0.0620126	0.153733	0.0471485	0.275381	0.066894	0.0814367	0.268868	0.215742	0.00292197	0.0383328	0.117347	0.0501836	9.25195e-05	0.0438268	0.091439	0.0701437	0.0203504	0.315252	0.118566	0.447759	0.983226	2.45045	1	3.443976
1878000	-736.4748	-867.8043	131.3295	0.05	2.179107	0.498021	0.12444	0.0150379	0.0159104	0.140594	0.0564752	0.0122344	0.110829	0.0492894	0.185022	0.0980228	0.216493	0.0460493	0.0357859	0.0539151	0.103504	0.0182846	0.0331895	0.005946	0.0574575	0.0567526	0.0685839	0.00562204	0.0128393	0.0371817	0.0307488	0.0199935	0.661137	0.0258787	0.00446266	0.0916159	0.023114	0.0436676	0.173232	0.0121147	0.0582791	0.0638391	0.161902	0.0189622	0.0137746	0.0236612	0.00499523	0.0755679	0.0746817	0.128552	0.313757	0.672801	1.07389	1.93955	1	3.76766
1879000	-711.9025	-849.55	137.6476	0.05	1.066089	0.545955	0.00232559	0.0136515	0.0381862	0.0024885	0.048795	0.0467441	0.143373	0.0530643	0.0337327	0.00993905	0.0261949	0.0164433	0.0259059	0.0379905	0.133494	0.00402181	0.0195294	0.021648	0.0567327	0.0426784	0.00773135	0.0457845	0.0403868	0.0210611	0.0345753	0.0399116	0.049688	0.003284	0.0249658	0.380541	0.432994	0.0248569	0.121885	0.160856	0.0253969	0.0146297	0.0684889	0.00354478	0.0821871	0.0375626	0.0739635	0.103789	0.0461455	0.0871622	0.149949	0.495753	1.01014	2.34416	1	3.254284
1880000	-743.3649	-863.032	119.6671	0.05	0.3076135	0.765742	0.0603487	0.00778765	0.00640007	0.376331	0.124096	0.101972	0.0849671	0.0778135	0.11012	0.110194	0.399287	0.0369174	0.0348401	0.0379935	0.122118	0.00213048	0.0268092	0.0691254	0.000248545	0.074799	0.0385835	0.0619224	0.00313776	0.0416401	0.328828	0.0620783	0.0520284	0.469491	0.100014	0.0763676	0.0692983	0.0821945	0.144269	0.00245166	0.0172919	0.00457411	0.0180066	0.0306939	0.680452	0.0777694	0.0276884	0.00709317	0.0665112	0.0373629	0.0059332	0.110429	0.60837	3.27527	1	5.129789
1881000	-741.814	-869.776	127.962	0.05	0.6563552	0.37967	0.0221152	0.124009	0.0626147	0.0674307	0.154954	0.0708882	0.194739	0.108566	0.0730936	0.175586	0.112455	0.0743751	0.0706293	0.0363669	0.0604074	0.0525299	0.0449212	0.000966601	0.0476421	0.0707737	0.0247831	0.00338323	0.0471465	0.157993	0.00700659	0.0985524	0.0537702	0.169392	0.0102528	0.0311313	0.0482846	0.0567444	0.159215	0.074865	0.146973	0.0280119	0.731608	0.0906909	0.0180162	0.120965	0.0486622	0.0367659	0.0282653	0.0575946	0.0649016	0.342188	0.907555	2.68535	1	4.254807
1882000	-733.2155	-861.7599	128.5443	0.05	0.8155528	0.421516	0.0590388	0.00224919	0.0194069	0.265652	0.0638933	0.0501691	0.0678179	0.0536227	0.138531	0.162753	0.0967255	0.0598307	0.0282989	0.0171901	0.158262	0.0289628	0.0461978	0.106589	0.0308524	0.112683	0.0881721	0.0476109	0.0377171	0.402449	0.101833	0.00953509	0.0197811	0.0184571	0.148774	0.0562359	0.0478733	0.0129242	0.0305672	0.040149	0.167478	0.171889	0.0733563	0.0897306	0.00226658	0.000586064	0.0408314	0.488671	0.0487419	0.0181052	0.0988637	0.413321	0.961173	2.52664	1	4.153977
1883000	-731.4005	-857.3907	125.9902	0.05	1.318171	0.560756	0.0335983	0.0389008	0.0394774	0.117747	0.0620388	0.123994	0.161325	0.101404	0.0158469	0.0314463	0.113848	0.0220658	0.0044378	0.0281377	0.110607	0.0293217	0.0816402	0.0126664	0.00722798	0.0252353	0.071056	0.0228819	0.00188028	0.145163	0.0763763	0.029535	0.00888349	0.425697	0.0250367	0.0265749	0.0439861	0.0149616	0.111351	0.045702	0.0455509	0.022444	0.0254911	0.0719908	0.482537	0.65544	0.0883498	0.0914194	0.111512	0.0127652	0.195819	0.5552	1.03768	2.2113	1	4.378308
1884000	-738.7374	-866.8292	128.0918	0.05	0.6824566	0.306154	0.0101993	0.0591476	0.0806753	0.0111027	0.119026	0.149633	0.0122921	0.0446948	0.203245	0.0373712	0.0692808	0.0644275	0.0123142	0.0187647	0.0878193	0.0604159	0.064501	0.00572023	0.039366	0.0860512	0.0213525	0.00150919	0.0123211	0.0577866	0.0557458	0.169592	0.0422713	0.132609	0.00121616	0.019023	0.689575	0.000501887	0.0445465	0.0748238	0.147544	0.0204445	0.041422	0.317106	0.0199298	0.576716	0.0922768	0.0568179	0.0515963	0.0385304	0.0704456	0.355134	0.91819	2.65623	1	4.227458
1885000	-725.5648	-852.8812	127.3164	0.05	0.7724519	0.364752	0.0263374	0.0661994	0.0453128	0.0694635	0.11532	0.14926	0.156516	0.0615732	0.0223029	0.0167682	0.0285364	0.0431018	0.0660117	0.0180983	0.203164	0.0518784	0.0716516	0.0435973	0.00756286	0.130074	0.0145906	0.0130328	0.029286	0.507359	0.0491775	0.052648	0.0624623	0.0192872	0.218577	0.0466343	0.711894	0.0680468	0.105694	0.00252462	0.0520954	0.0724792	0.0290453	0.0240938	0.091397	0.0795431	0.0206475	0.00565203	0.0935385	0.172368	0.0896848	0.395802	0.949019	2.56549	1	4.299557
1886000	-720.0745	-851.5928	131.5182	0.05	1.249019	0.505713	0.0512323	0.0286736	0.00253593	0.0956127	0.105285	0.0142845	0.113672	0.0371164	0.00495571	0.024056	0.080107	0.039429	0.00749365	0.0830717	0.278056	0.00632681	0.0280263	0.0106539	0.0185669	0.0788981	0.0225829	0.139196	0.015429	0.0791619	0.0644349	0.0522441	0.0826584	0.559264	0.218874	0.157076	0.0754149	0.0292779	0.109449	0.010719	0.0434606	0.0385163	0.0480602	0.0857334	0.0380838	0.179407	0.0491499	0.0601452	0.0545124	0.0143813	0.183824	0.540647	1.03152	2.24401	1	3.840998
1887000	-721.1866	-857.2336	136.047	0.05	1.288095	0.0842699	0.0652066	0.0609339	0.0587685	0.0977004	0.0129374	0.109248	0.0525295	0.117359	0.0428888	0.0307796	0.10058	0.0304287	0.00920225	0.0119759	0.141968	0.0104574	0.0288188	0.03471	0.0563683	0.0244748	0.00968869	0.031406	0.0311975	0.00550023	0.059304	0.0687759	0.0693641	0.0473932	0.0182858	0.244453	0.195524	0.114836	0.00671489	0.316974	0.0724292	0.0498709	0.0228292	0.12746	0.255366	0.0409999	0.236883	0.0341562	0.0339385	0.131668	0.190656	0.549012	1.03511	2.22522	1	3.406625
1888000	-726.1898	-856.9102	130.7204	0.05	1.249532	0.453543	0.0235825	0.00876423	0.0212885	0.162618	0.00334687	0.0353852	0.16513	0.0568833	0.086816	0.0847558	0.0213942	0.0375329	0.0255943	0.0157447	0.186736	0.00666381	0.081641	0.207022	0.0257761	0.0305577	0.00184014	0.271416	0.037157	0.0122329	0.0326714	0.620989	0.0521091	0.0894624	0.0525662	0.0148861	0.0865677	0.00769545	0.0594345	0.177425	0.128454	0.0322581	0.055194	0.0379421	0.0552561	0.0367783	0.0241648	0.00831762	0.0186213	0.257705	0.183914	0.540759	1.03157	2.24376	1	3.91192
1889000	-739.0479	-864.3375	125.2896	0.05	0.5648039	0.556676	2.0611e-05	0.0649334	0.063264	0.24388	0.0464918	0.0501044	0.0700267	0.0733944	0.00746797	0.160412	0.00395034	0.0277603	0.032621	0.0014575	0.0353784	0.0182983	0.0518793	0.00973696	0.0396006	0.0599175	0.172878	0.00549235	0.0627775	0.102706	0.0272012	0.736269	0.0190018	0.0487086	0.1302	0.0811259	0.0671548	0.0386018	0.153731	0.000144407	0.0724186	0.01968	0.0805267	0.0700502	0.77314	0.0146653	0.00849534	0.10014	0.0207192	0.0977105	0.0459399	0.292133	0.862243	2.79968	1	4.520809
1890000	-717.2995	-860.1574	142.8579	0.05	0.5344908	0.0663644	0.0295844	0.0109882	0.0374157	0.080243	0.130771	0.0402096	0.0784207	0.0279935	0.0341314	0.0383968	0.0428009	0.0474473	0.0147656	0.00321012	0.11692	0.0469492	0.0560024	0.0150661	0.00737835	0.0446113	0.0101677	0.0485898	0.0205842	0.10384	0.0742202	0.215237	0.024951	0.0459699	0.226376	0.0515574	0.0167771	0.012742	0.143553	0.00751778	0.041683	0.211625	0.319072	0.0508993	0.0618238	0.0240799	0.0168877	0.00918099	0.0183343	0.0403618	0.0399449	0.273837	0.843828	2.84239	1	2.7657
1891000	-735.8589	-862.7795	126.9206	0.05	0.5143948	0.474695	0.032716	0.0126169	0.0794891	0.00458698	0.0568983	0.15691	0.0486311	0.0252802	0.0509975	0.0416036	0.0535364	0.0148978	0.0546728	0.09528	0.108216	0.0652165	0.0211096	0.183531	0.0038629	0.0292862	0.0648313	0.017873	0.067113	0.200852	0.0294247	0.406028	0.0083893	0.71855	0.00327045	0.0235057	0.0117601	0.0145483	0.252091	0.024185	0.0638103	0.0187724	0.0728036	0.00572102	0.0111145	0.121322	0.267416	0.041437	0.265021	0.0359596	0.0360858	0.261209	0.830466	2.87224	1	4.359833
1892000	-731.6414	-861.0008	129.3594	0.05	2.070828	0.476632	0.0409528	0.00361609	0.0296873	0.0153286	0.0671539	0.0710999	0.0900492	0.0210343	0.169547	0.11081	0.142902	0.0530343	0.0333986	0.0319895	0.0597974	0.0478517	0.0103447	0.0641586	0.00379004	0.0222178	0.0087263	0.12419	0.0108046	0.117884	9.86841e-05	0.0410099	0.109822	0.68986	0.0168796	0.266136	0.0656803	0.0139011	0.314426	0.0315346	0.00649858	0.0956576	0.0367327	0.0792133	0.0685738	0.0260155	0.0468848	0.0644407	0.0626025	0.0870324	0.301585	0.66234	1.07166	1.96441	1	3.949999
1893000	-737.2779	-857.9724	120.6946	0.05	2.346375	0.325429	0.0509693	0.00441175	0.125814	0.23039	0.0032861	0.0271355	0.20995	0.0605088	0.220152	0.026965	0.0165206	0.051905	0.00118418	0.0841902	0.304452	0.0108301	0.0291152	0.0416488	0.0201066	0.0091448	0.0345953	0.00798569	0.0319901	0.0719165	0.0514663	0.136017	0.226469	0.543256	0.0469763	0.213738	0.0378391	0.0162469	0.112067	0.190617	0.0253526	0.298034	0.0953363	0.323078	0.0416104	0.0383424	0.220891	0.0100572	0.0295573	0.133014	0.33139	0.687426	1.07665	1.90453	1	4.790561
1894000	-721.5233	-853.3415	131.8181	0.05	1.631048	0.353105	0.0409277	0.0264312	0.0446001	0.00880501	0.0646668	0.172939	0.104379	0.0585142	0.0520959	0.0388546	0.227353	0.035283	0.00452894	0.0326283	0.111117	0.0472448	0.0814723	0.0322012	0.0299069	0.0534882	0.0378656	0.0032811	0.00669573	0.0236681	0.0657424	0.0239501	0.192616	0.0145929	0.00851344	0.0848501	0.323856	0.190816	0.0245271	0.0161657	0.0310828	0.0522439	0.00494338	0.112207	0.0840004	0.0534682	0.00803147	0.57261	0.0424702	0.16054	0.244875	0.609009	1.05727	2.08884	1	3.759278
1895000	-720.4247	-852.3545	131.9298	0.05	1.420345	0.288563	0.0164272	0.0106328	0.0135273	0.126129	0.0809293	0.048071	0.0755805	0.0306066	0.0885356	0.0358036	0.0214136	0.0490956	0.0167289	0.00611409	0.237927	0.0224004	0.0579452	0.0832615	0.0251587	0.0793953	0.000954237	0.0680321	0.0302423	0.0021611	0.0947078	0.130505	0.121949	0.130472	0.0213227	0.0251199	0.160633	0.011784	0.0198116	0.0583125	0.0982477	0.158572	0.0715847	0.00783585	0.0470349	0.0808076	0.0683851	0.359346	0.0606232	0.523633	0.212751	0.574738	1.04538	2.16713	1	3.766325
