Iteration	Posterior	Likelihood	Prior	alpha_dir	alpha_morpho	brlens[1]	brlens[2]	brlens[3]	brlens[4]	brlens[5]	brlens[6]	brlens[7]	brlens[8]	brlens[9]	brlens[10]	brlens[11]	brlens[12]	brlens[13]	brlens[14]	brlens[15]	brlens[16]	brlens[17]	brlens[18]	brlens[19]	brlens[20]	brlens[21]	brlens[22]	brlens[23]	brlens[24]	brlens[25]	brlens[26]	brlens[27]	brlens[28]	brlens[29]	brlens[30]	brlens[31]	brlens[32]	brlens[33]	brlens[34]	brlens[35]	brlens[36]	brlens[37]	brlens[38]	brlens[39]	brlens[40]	brlens[41]	brlens[42]	brlens[43]	brlens[44]	brlens[45]	brlens[46]	brlens[47]	brlens[48]	brlens[49]	brlens[50]	brlens[51]	brlens[52]	brlens[53]	brlens[54]	brlens[55]	brlens[56]	brlens[57]	char_rates[1]	char_rates[2]	char_rates[3]	char_rates[4]	model_indicator	tree_length
1133000	-1349.26	-1422.626	73.36544	10	2.911434	0.00373176	0.0244605	0.0313163	0.00886118	1.0797e-05	0.00106752	0.0127278	7.98377e-05	0.00839994	0.0122284	0.00195049	0.00628891	0.0167404	0.00340168	0.00666062	0.0025683	0.00198908	0.136671	0.00187102	0.0146591	0.00736173	0.00371002	0.0196005	0.0645825	0.000505944	0.00208139	0.00329246	0.0013015	0.00102223	0.00774554	0.0259763	0.0540238	0.0524894	0.000762569	0.00955139	0.045047	0.059304	0.00962137	0.0147058	0.122732	0.0709048	0.0419738	0.0522131	0.0542207	0.0217016	0.0591981	0.0132905	0.0329185	0.0315181	0.0253104	0.0346017	0.174545	0.161253	0.0278888	0.0272353	0.0580527	0.00269889	0.382292	0.726503	1.08204	1.80916	5	1.690628
1134000	-1348.02	-1418.955	70.93481	10	3.96287	0.00647491	0.00731623	0.0187408	0.0219987	0.00444997	0.0134131	0.00028295	0.00211533	0.00268094	0.0259525	0.000670705	0.00466133	0.007939	0.000179603	0.00519983	0.0366553	0.00920155	0.110939	0.00325334	0.00318004	0.0163653	0.00762603	0.0381009	0.026827	0.00197701	0.000966729	0.0155506	0.00404387	0.000138387	0.0029573	0.0252686	0.0576995	0.0598298	0.00878552	0.0040265	0.0402329	0.0571464	0.0151002	0.0408331	0.174251	0.0626604	0.0318031	0.0438186	0.095	0.012782	0.00103332	0.0416912	0.0200627	0.0364143	0.066157	0.0333394	0.170577	0.112368	0.041651	0.0222237	0.110941	0.0405312	0.452311	0.773915	1.08441	1.68937	5	1.826087
1135000	-1344.451	-1414.885	70.43379	10	3.754941	0.0175752	0.00149782	0.0223284	0.0210723	0.00384065	0.00274599	0.00652907	0.000555009	0.00306191	0.00666623	0.00155739	0.000176436	0.00124096	0.00336029	0.0236861	0.00830957	0.0286594	0.137036	0.0125841	0.00281727	0.00362215	0.0177493	0.0393532	0.0397194	0.00063786	0.00019901	0.000190824	0.0019203	0.00869361	0.000494245	0.0441471	0.0735726	0.0519797	0.0113839	0.0432843	0.0373511	0.0759367	0.0219898	0.0167638	0.176414	0.103278	0.0436855	0.0566261	0.0548134	0.0256228	0.00485794	0.00112895	0.0138824	0.0351489	0.0549813	0.055054	0.204341	0.131225	0.0271778	0.0525078	0.0714376	0.0282099	0.440372	0.766284	1.08435	1.70899	5	1.934682
1136000	-1358.142	-1430.694	72.55264	10	8.20111	0.00364262	0.0158659	0.00293134	0.00649176	0.00514185	0.00649614	0.0133877	0.000234136	0.00269955	0.0161911	0.00243782	0.00785789	0.00948619	0.00179621	0.0251118	5.45556e-05	0.00341811	0.173191	0.0135536	0.0232684	0.0118048	0.00539468	0.0329086	0.0463013	0.0220434	0.00955276	0.0011695	0.00400437	0.00227228	0.00110977	0.0232999	0.0651105	0.0190119	0.0110437	0.0134923	0.0383867	0.0630149	0.0527856	0.0307271	0.124624	0.066967	0.0441671	0.0334027	0.0270196	0.0121177	0.0397243	0.0223343	0.00127331	0.0239181	0.0525541	0.0312577	0.131631	0.0981631	0.0109356	0.0166867	0.0613862	0.0142203	0.597483	0.854688	1.07619	1.47164	5	1.599074
1137000	-1350.39	-1426.218	75.82768	10	5.509945	0.0108381	0.0398152	0.0112741	0.00348614	0.00206937	5.63759e-05	0.00641968	0.00537629	0.00598804	0.0189168	0.0106087	0.0161322	0.0128884	0.00958065	0.00150976	0.0178168	0.0069568	0.0805318	0.00474058	0.00601104	0.00925419	0.0105069	0.024853	0.0386023	0.00173183	0.00424358	0.0115444	0.00107627	0.000814828	0.000310588	0.0540699	0.048758	0.0612758	0.0217368	0.0058228	0.0522884	0.0615148	0.0524435	0.0395986	0.149849	0.0776403	0.0467002	0.0230908	0.0650752	0.040745	0.00405067	0.0457663	0.0044897	0.03579	0.0707281	0.0410567	0.183632	0.100534	0.0219679	0.0292377	0.059708	0.0532312	0.521971	0.815236	1.08232	1.58047	5	1.824756
1138000	-1356.786	-1429.192	72.40599	10	5.242804	0.013126	0.0210546	0.00788631	0.0199184	0.00698746	0.000983282	0.00495138	0.000737772	0.000593195	0.00740345	0.0119516	0.0123259	0.00574882	0.0062539	0.0194952	0.00390483	0.0122926	0.083826	0.00995475	0.00704698	0.00226831	0.00846545	0.020466	0.0137146	0.00430956	0.000465361	0.00889971	0.00694353	0.00405496	0.00511768	0.0128499	0.0400933	0.0248549	0.00514803	0.0652711	0.0553373	0.0919008	0.0584231	0.0408937	0.180013	0.0669361	0.036787	0.0426775	0.044299	0.0118029	0.00330901	0.00985985	0.00810789	0.0305296	0.0424885	0.0503965	0.174436	0.0878706	0.0226127	0.0250143	0.0537032	0.0439067	0.51186	0.809554	1.08285	1.59573	5	1.66067
1139000	-1358.354	-1423.737	65.38308	10	5.063757	0.0136012	0.00821702	0.017133	0.0101775	0.00615046	0.00535993	0.028993	0.00308524	0.000954556	0.00425193	0.000289221	0.00203594	0.00281786	0.000179917	0.00299007	0.00324826	0.013502	0.103925	0.00597901	0.00077167	0.00607376	0.00402837	0.0462498	0.067649	0.00156077	0.000401719	0.0103452	0.0271384	0.00766748	0.00753799	0.0253817	0.0660913	0.0582076	0.0187966	0.021009	0.0472508	0.0662121	0.0137282	0.0211413	0.14995	0.0896215	0.0698143	0.0537056	0.0259181	0.00993828	0.0045236	0.0116524	0.00387284	0.0351912	0.0586836	0.029515	0.22814	0.158455	0.0217407	0.0516924	0.0732295	0.0406342	0.504704	0.805472	1.08319	1.60664	5	1.866412
1140000	-1361.893	-1433.229	71.33584	10	5.394331	0.0128825	0.0039906	0.0251006	0.00784117	0.00108016	0.00617256	0.00890582	0.024943	0.00633593	0.0104197	0.00103031	0.00329164	0.0025199	0.0112159	0.0160292	0.01271	0.0321276	0.157635	0.00853842	0.0133132	0.0143197	0.00692919	0.0418321	0.0317201	0.00314207	0.00561603	0.0155147	0.00574389	0.00863537	0.0191729	0.013496	0.0748909	0.0287719	0.0146158	0.0109271	0.0275991	0.0769902	0.0199062	0.0137305	0.152884	0.0539984	0.0437419	0.0237519	0.0549693	0.0432408	0.0134441	0.0429705	0.025346	0.0335875	0.0703032	0.0278271	0.274598	0.139311	0.0333811	0.0410176	0.0969861	0.0427681	0.517674	0.812834	1.08256	1.58694	5	2.013762
1141000	-1346.762	-1422.303	75.5409	10	2.641178	0.0144952	0.00863815	0.00195127	0.0136556	0.0121985	0.000220207	0.0086856	0.000789242	0.00542761	0.0264309	0.00397057	0.00451186	0.00231918	0.0133251	0.00373341	0.00214189	0.015644	0.101388	0.0151742	0.00154936	0.00609837	0.0143741	0.023931	0.0494381	0.00150354	0.00126113	0.00175763	0.0104802	0.000703518	0.00375516	0.0289963	0.071744	0.0403503	0.00814219	0.0148483	0.0161863	0.0544565	0.0155108	0.0249912	0.165453	0.0687872	0.0371383	0.0201776	0.067941	0.0152458	0.0731314	0.0203583	0.0106406	0.0434911	0.0654333	0.0379336	0.137175	0.12252	0.0505913	0.0305988	0.0641135	0.00188213	0.359446	0.709503	1.08006	1.85099	5	1.677391
1142000	-1330.386	-1414.464	84.07767	10	2.600968	0.00251277	0.00443502	0.00219719	0.0180627	0.00232135	0.000982812	0.0088082	0.000927933	0.000712698	0.00718934	0.00145094	0.000898539	0.00829766	0.00671293	0.00315795	0.00987127	0.0150449	0.0651146	0.00109441	0.0056076	0.0025222	0.0111758	0.017482	0.0231083	5.25596e-05	0.01221	0.000465722	0.00927853	0.00068304	0.00462889	0.00907243	0.0513609	0.0323576	0.00672847	0.0407989	0.0369507	0.0602106	0.0195049	0.00946792	0.0971492	0.0563807	0.0224431	0.0501966	0.0606063	0.0124852	0.0138833	0.00383635	0.00551053	0.0211473	0.0765953	0.0258589	0.142097	0.0716501	0.0303653	0.0596135	0.0960205	0.0183695	0.355825	0.706731	1.07969	1.85776	5	1.377669
1143000	-1348.759	-1419.752	70.99373	10	6.541212	0.0152697	0.00345335	0.0115511	0.014478	0.00947517	4.08692e-05	0.0116012	0.00737017	3.30497e-05	0.0136639	0.00625093	0.000354968	0.00450448	0.00274875	0.0033172	0.009421	0.00577328	0.132398	0.00853427	0.00271051	0.00271966	0.0130722	0.0126145	0.0680563	0.00384293	0.00675522	0.00211747	0.00431489	0.00224832	0.00156348	0.0289924	0.0529314	0.0449899	0.00811716	0.0189711	0.0553344	0.0591129	0.0674905	0.0416729	0.163218	0.0621153	0.0297754	0.0438608	0.0275866	0.013255	0.0266043	0.0202296	0.00880629	0.033008	0.0969971	0.0605222	0.139167	0.128964	0.0339557	0.0373666	0.0675526	0.0132034	0.555739	0.833505	1.08002	1.53073	5	1.764055
1144000	-1351.796	-1425.042	73.24597	10	5.307575	0.0115776	0.0112303	0.00464209	0.0231929	0.00434938	0.0044399	0.00865533	0.00730955	0.0131544	0.0166666	0.00576323	0.0089103	0.00975077	0.00670133	0.00383787	0.00875231	0.0105243	0.101176	0.00281833	0.0274253	0.00165013	0.00931174	0.050265	0.0386121	0.0018154	0.00182685	0.00757043	0.00847002	0.000498046	0.00148382	0.0440115	0.0581962	0.0450795	0.00275874	0.0154911	0.0361175	0.0907018	0.0806734	0.0472436	0.134205	0.0691211	0.0373787	0.0508179	0.0626026	0.0219106	0.0198853	0.0480521	0.00544366	0.0276212	0.104156	0.0625251	0.163376	0.102613	0.0384326	0.0195587	0.0687031	0.051162	0.514371	0.810975	1.08273	1.59192	5	1.920219
1145000	-1358.764	-1431.713	72.9485	10	3.137569	0.00594996	0.0180242	0.0434554	0.0149125	0.00259077	0.00219582	0.00802887	0.00608351	0.00202874	0.0241191	0.012256	0.00486758	0.0052513	0.00448578	0.0175017	0.00927981	0.00719149	0.1676	0.00336161	0.000852004	0.00133652	0.00228421	0.0447518	0.0480213	0.00323391	0.0133295	0.0083072	0.00277029	0.000905458	0.000836693	0.0147183	0.06287	0.0379859	0.0312005	0.0168883	0.0518782	0.0580314	0.0287023	0.0142107	0.0967332	0.0990611	0.0175666	0.083278	0.0325358	0.00925516	0.0357331	0.0426998	0.0105242	0.0244267	0.0438812	0.0679641	0.240562	0.0705309	0.0479834	0.040384	0.102345	0.0234071	0.399632	0.738871	1.08312	1.77838	5	1.89117
1146000	-1337.642	-1411.391	73.74986	10	4.233824	0.0149184	0.0287436	0.00413355	0.018846	0.0050828	0.00299802	0.0182566	0.000547569	0.00460558	0.0132158	0.00199912	0.0057337	0.00272315	0.000832316	0.0134216	0.000767672	0.00599485	0.102514	0.000974501	0.00276547	0.005183	0.00325335	0.0232609	0.0307667	0.00903456	0.000218089	0.00618309	0.00900544	0.00117491	0.00110794	0.0210548	0.0628924	0.0395984	0.00229815	0.0135702	0.0661899	0.0518624	0.0131379	0.0326319	0.126626	0.0439301	0.0319596	0.0164193	0.0450848	0.0147272	0.0225898	0.0356635	0.00586444	0.033192	0.0418906	0.0318166	0.134677	0.106241	0.0304557	0.0462434	0.0499142	0.00483392	0.466763	0.782926	1.0843	1.66601	5	1.463627
1147000	-1344.045	-1419.868	75.82256	10	4.900557	0.014634	0.000507354	0.0194604	0.02178	0.000845243	0.0141818	0.00835258	0.00714605	0.00412674	0.0277057	0.00271262	0.00853811	0.000921435	0.0032019	0.00263387	0.00303081	0.0265903	0.0969459	0.00333534	0.00266253	0.00625302	0.0125162	0.0187613	0.0298372	0.00170559	0.00518315	0.000760026	0.00366615	0.00414115	0.0134112	0.0296793	0.0544828	0.04111	0.0290558	0.011897	0.0481532	0.0505456	0.0306732	0.0300656	0.124679	0.0615158	0.0143218	0.0691242	0.0759012	0.0266741	0.00157837	0.0139528	0.00527606	0.0469206	0.0405203	0.029119	0.156816	0.117114	0.0209874	0.0483899	0.0571141	0.08549	0.497894	0.801538	1.08347	1.6171	5	1.686704
1148000	-1340.667	-1420.178	79.51106	10	2.420239	0.00686221	0.0131737	0.0035375	0.0313368	0.0234801	0.00250453	0.00383545	0.00360115	0.0171592	0.0134107	0.00128742	0.00332922	0.000741213	0.0127272	0.00626233	0.00223474	0.00319986	0.121081	0.00326688	0.0203746	0.00858765	0.0102433	0.0373278	0.0515839	0.00203381	0.00802499	0.00430203	0.00265481	3.98178e-05	0.000753695	0.0432619	0.039568	0.056509	0.0199333	0.0157491	0.0251003	0.0508008	0.0260678	0.0179622	0.126834	0.0628501	0.025821	0.0594121	0.0335147	0.0099544	0.0634763	0.0149444	0.00311985	0.0313514	0.047492	0.037002	0.156777	0.0887834	0.0272779	0.0342182	0.0692	0.00478395	0.338762	0.693363	1.07766	1.89021	5	1.610723
1149000	-1353.251	-1424.586	71.33561	10	4.732052	0.0120739	0.0173148	0.00252372	0.0233831	0.00226255	0.00366885	0.00790031	0.00175069	0.00222294	0.00837693	0.00370186	0.0104995	0.00654848	0.00191948	0.012158	0.00630302	0.0150631	0.115817	0.00455466	0.0233413	0.00819551	0.00884203	0.0189957	0.0187049	0.000493166	0.00966966	0.00705992	0.00903634	8.77199e-05	0.00319605	0.0496377	0.0624223	0.0426451	0.00291474	0.0198343	0.040976	0.0734662	0.0444713	0.0597392	0.15876	0.0402173	0.0221735	0.0560699	0.0654913	0.014326	0.00356425	0.0147306	0.0391023	0.0213143	0.108105	0.0339404	0.182941	0.173773	0.0150538	0.0683034	0.0718681	0.0525248	0.490553	0.797243	1.08374	1.62847	5	1.90403
1150000	-1340.908	-1415.798	74.89035	10	3.447365	0.00570555	0.0228018	0.00901036	0.0164991	0.000257735	0.000267127	0.00290604	0.00105612	0.000319686	0.00854455	0.00373971	0.0097407	0.00923121	0.00667904	0.0029702	3.13231e-05	0.00401456	0.17336	0.000761897	0.00220375	0.0326684	0.01356	0.0268486	0.0404787	0.000543367	0.00485261	0.00585638	0.00222532	0.000666033	0.00118502	0.0240718	0.0481418	0.0273022	0.00186366	0.0243695	0.0363388	0.0610164	0.0453216	0.0218109	0.127073	0.058229	0.0459909	0.0247747	0.0668927	0.0142137	0.0114692	0.00628587	0.00288998	0.0450297	0.034132	0.046711	0.197519	0.0867645	0.0473073	0.0204225	0.0607515	0.0469151	0.42116	0.753632	1.08398	1.74123	5	1.642594
1151000	-1350.232	-1423.258	73.02639	10	3.815727	0.0171825	0.0194164	0.00696178	0.00540327	0.0100166	0.00800622	0.0107001	0.0159524	0.00426162	0.0251091	0.00174374	0.00804184	0.0029632	0.00299007	0.0103833	0.000767628	0.0126662	0.13366	0.000681792	0.00752092	0.00164366	0.00523798	0.0399307	0.0171073	0.00112319	0.000394604	0.0141268	0.00483662	0.00158557	0.0023941	0.0306194	0.0800777	0.0338204	0.0139143	0.00496744	0.0553386	0.0759704	0.0164148	0.0273905	0.200649	0.0828958	0.0414963	0.0437921	0.0608776	0.0139944	0.03318	0.00724118	0.0582914	0.0343988	0.0261261	0.019935	0.127213	0.110222	0.0191156	0.0179451	0.0828729	0.00190822	0.443944	0.768586	1.08438	1.70309	5	1.713478
1152000	-1351.775	-1414.345	62.57001	10	6.453278	0.00782101	0.0060401	0.00932576	0.0162059	0.00761156	0.00421198	0.0036037	0.00900791	0.00656485	0.00825858	0.0015181	0.00247494	0.000202274	0.000225421	0.0111785	0.00344064	0.0041318	0.112305	0.00172505	0.00128029	0.0114328	0.00182892	0.0194548	0.0311954	0.00702808	0.0154542	0.0095394	0.000432186	0.00579031	0.000586351	0.0192566	0.0667701	0.0215124	0.0090752	0.0204251	0.0434349	0.0999015	0.0662741	0.0160416	0.163473	0.0774951	0.0279052	0.0261578	0.0342388	0.0451189	0.0205896	0.00518974	0.0424602	0.0315028	0.0549849	0.0201992	0.159624	0.102343	0.0147292	0.0467588	0.0884087	0.0300359	0.553141	0.832136	1.08023	1.5345	5	1.673782
1153000	-1353.431	-1425.703	72.27242	10	2.814815	0.00627145	0.00973924	0.0163588	0.0237909	0.00643621	0.0082851	0.0135485	0.00375376	0.0040732	0.0106332	0.00252242	0.000270272	0.00891591	0.00018911	0.000989634	0.00083526	0.00641277	0.160514	0.0131218	0.00426299	0.00991631	0.00822075	0.0617564	0.0781294	0.00532079	0.00464048	0.0114402	0.00051049	0.00358057	0.00711537	0.0227641	0.0617202	0.0352606	0.0275108	0.00623583	0.0480154	0.0342694	0.0554251	0.0194802	0.120494	0.118979	0.0173278	0.047451	0.06363	0.0179952	0.00547859	0.0165498	0.0106891	0.046643	0.0696638	0.0258219	0.152061	0.110198	0.0337757	0.0370126	0.109596	0.022324	0.374408	0.72073	1.08143	1.82343	5	1.827926
1154000	-1358.892	-1425.211	66.31949	10	6.444437	0.00712579	0.00250474	0.00717243	0.022951	0.00128357	0.00225608	0.000613968	0.00443723	0.00944871	0.00568544	0.00194031	0.00185586	0.002844	0.0182271	0.000181285	0.00425671	0.0146411	0.0904836	0.00237568	0.00573668	0.000799123	0.00487118	0.0398668	0.0235758	0.0113011	0.00768875	0.00798909	0.00522849	0.00208966	0.00480272	0.0562822	0.0806017	0.0442412	0.0220767	0.0843294	0.0313276	0.123509	0.0450054	0.0243134	0.177048	0.0593912	0.0319526	0.00452454	0.0526878	0.0206807	0.0402649	0.00204762	0.0135291	0.0226833	0.0728798	0.0292034	0.141417	0.0887064	0.0389733	0.0258872	0.0575942	0.00115577	0.552877	0.831997	1.08025	1.53488	5	1.706547
1155000	-1331.855	-1411.222	79.36703	10	3.15485	0.0122371	0.0123009	0.00518773	0.0163731	0.00182065	0.0135234	0.00888834	0.00389705	0.000288364	0.0114383	0.000391789	0.00224052	0.00131921	0.00523706	0.00871829	0.00786545	0.0230742	0.100703	0.000352662	0.00282094	0.0132142	0.00277206	0.0134775	0.0265869	0.00373549	0.00156835	0.00244644	0.00091423	0.0118506	0.00171624	0.017672	0.0530511	0.0223909	0.00674946	0.0135117	0.0579794	0.0763334	0.030061	0.0249025	0.151851	0.0685108	0.0206194	0.0205668	0.068007	0.0191526	0.00836278	0.00115241	0.0345642	0.0324371	0.0934682	0.0206505	0.153639	0.0832105	0.0176747	0.0443276	0.072597	0.0488922	0.400898	0.739757	1.08318	1.77617	5	1.579296
1156000	-1348.759	-1420.79	72.03143	10	3.524046	0.00361632	0.00154847	0.0127473	0.00777665	0.00202427	0.00017117	0.00367823	0.00336854	0.0203782	0.0115552	0.0123498	0.000601176	0.00205405	0.00467507	0.0146455	0.00580058	0.00240133	0.15758	0.0034907	0.00404633	0.0135102	0.00634976	0.0401032	0.0511132	0.00472574	0.00782624	0.00120989	0.0161013	0.00793695	0.000905684	0.012773	0.0595766	0.0359639	0.0118688	0.0090434	0.0865169	0.0300073	0.0482362	0.0339055	0.131731	0.0723648	0.0143616	0.0237675	0.0505279	0.0280951	0.0278815	0.045477	0.00560326	0.0169806	0.0773547	0.0247793	0.178162	0.118164	0.0295638	0.035641	0.0751765	0.0203047	0.426137	0.756955	1.08411	1.7328	5	1.728119
1157000	-1345.451	-1417.854	72.40324	10	4.355692	0.00132885	0.00989196	0.00938241	0.00969531	0.0032375	0.00467827	0.0152942	0.00515098	0.000236637	0.00459633	0.00509617	0.000733188	0.00455815	0.00106525	0.00348527	0.00067909	0.0141536	0.076672	0.000937495	0.0191409	0.00681921	0.0105864	0.0160032	0.0295507	0.0133252	0.00168379	0.00327698	0.00426436	0.00293406	0.00393652	0.0246805	0.0399626	0.032794	0.0417307	0.0170392	0.0198176	0.0693724	0.013472	0.0149554	0.133839	0.0579941	0.0218784	0.0636751	0.0633746	0.0225959	0.0665959	0.0145162	0.0112465	0.0273843	0.110712	0.0361533	0.187473	0.104124	0.0407803	0.0630349	0.0593102	0.00177768	0.472895	0.786676	1.0842	1.65623	5	1.642684
1158000	-1338.522	-1410.001	71.47928	10	5.253823	0.0132742	0.00046801	0.0145221	0.0179139	0.00908476	0.00140401	0.00532128	0.00225017	0.00354807	0.0258605	0.000666848	0.00288703	0.00158951	0.0033341	0.00598488	0.00372774	0.0108953	0.0836234	0.000158773	0.000928596	0.00239984	0.00920215	0.043403	0.052113	0.000830976	0.0136431	0.000465209	0.0033298	0.00331619	0.0101588	0.0379205	0.0996399	0.0325842	0.0374693	0.00894933	0.038668	0.0429017	0.0242386	0.0220903	0.147384	0.0748821	0.0196086	0.0270574	0.0408149	0.0256707	0.0324349	0.0079318	0.0183834	0.0284211	0.0460205	0.0411286	0.192881	0.0885653	0.0257823	0.0230026	0.0847819	0.008685	0.51229	0.809798	1.08283	1.59508	5	1.624203
1159000	-1333.71	-1409.936	76.22545	10	4.247131	0.00717133	0.00602168	0.0096433	0.00947697	0.00144513	0.00258059	0.00804179	0.000123779	0.00154065	0.00363405	0.00145403	0.000270186	0.00186807	0.000313469	0.0146345	0.000290882	0.004372	0.113887	0.00819556	0.00369457	0.0011403	0.0107152	0.0256736	0.02069	0.010496	0.00362144	0.00436688	0.00399458	0.0133131	0.000144798	0.0606127	0.0524525	0.0562945	0.0508301	0.0147898	0.0451495	0.0467636	0.0226908	0.0479793	0.0970698	0.0756353	0.0303175	0.0411508	0.0505979	0.024744	0.0244166	0.012706	0.00583921	0.0228121	0.0638323	0.0294288	0.191176	0.112857	0.0350706	0.0515246	0.0569359	0.0343484	0.467444	0.783344	1.08429	1.66492	5	1.650842
1160000	-1354.78	-1429.774	74.99348	10	4.063671	0.0148323	0.0265277	0.0228642	0.00608687	0.00933102	0.00454974	0.00323668	0.00381792	0.000183824	0.00888218	0.00699048	0.000529095	0.00357533	0.0115213	0.0020463	0.0116314	0.0172765	0.062985	0.00120175	0.00530697	0.00535472	0.00181963	0.0343447	0.037916	0.00458682	0.00816542	0.00973863	0.00472067	0.00911867	0.00727779	0.0372097	0.0829028	0.0626337	0.0474742	0.0201246	0.0486134	0.0426167	0.0354094	0.0150663	0.126731	0.0975016	0.0364069	0.0409102	0.0339627	0.0266586	0.0376414	0.0124609	0.010238	0.0609277	0.0805575	0.0423865	0.169227	0.0782907	0.0266906	0.0160256	0.0735796	0.0681377	0.457826	0.777383	1.08439	1.68041	5	1.776805
1161000	-1348.913	-1423.004	74.09116	10	4.114743	0.0129982	0.0243572	0.0289602	0.0119557	0.00455878	0.000873744	0.00419521	0.00354401	0.00898353	0.00344063	0.0126663	0.0028178	0.000244194	0.00129999	0.0033545	0.00675267	0.0276133	0.105765	0.00646574	0.0322483	0.0242723	0.00241931	0.0377391	0.0272649	0.00408665	0.00355371	0.0122698	0.00166127	0.00107644	0.00450284	0.0579588	0.0522054	0.0615844	0.0131918	0.0278074	0.035981	0.0699865	0.0143615	0.0317477	0.175254	0.0964589	0.019901	0.0169885	0.046977	0.0275396	0.0513697	0.0206823	0.0218807	0.0254224	0.0516397	0.0324093	0.180064	0.0687812	0.0435238	0.0331865	0.0574107	0.00297834	0.460557	0.779086	1.08437	1.67599	5	1.759233
1162000	-1355.114	-1430.08	74.96546	10	5.276267	0.0141562	0.0099138	0.00163508	0.025522	0.00981569	0.00569022	0.00220109	0.00518676	0.0078144	0.0107181	0.000251463	0.00666147	0.00183444	0.000734763	0.0130005	0.00681994	0.0206099	0.135044	0.0180788	0.0115942	0.00979609	0.0150132	0.0240434	0.0347943	0.0107098	0.000384205	0.026914	0.00288258	0.00666084	0.0058671	0.0322163	0.0731603	0.0193529	0.00693234	0.0430653	0.0459977	0.0800147	0.0336859	0.0325618	0.118988	0.0952105	0.0416248	0.029908	0.0621739	0.0342996	0.0510741	0.00621135	0.00383423	0.0256434	0.0671335	0.0199352	0.151513	0.0713017	0.0479564	0.0383818	0.0442416	0.0211474	0.513162	0.810292	1.08279	1.59376	5	1.741914
1163000	-1355.459	-1424.636	69.17668	10	3.775555	0.00417008	0.0288429	0.00301047	0.0302831	0.00867415	0.00661962	0.0105732	0.000197021	0.000355554	0.0114584	0.00208918	0.000112883	0.0156503	0.00449107	0.00166967	0.000180781	0.0257037	0.133692	0.0116035	0.0244422	0.0047927	0.00371433	0.0586609	0.0374782	0.00310078	0.000189443	0.00768846	0.00617848	0.000392024	0.00283547	0.027873	0.0455297	0.0323439	0.0139704	0.0397153	0.0438981	0.0502628	0.0304854	0.0237395	0.134303	0.0908323	0.0557363	0.0840351	0.0813125	0.043227	0.00983627	0.00635406	0.0227754	0.0277724	0.0618795	0.0240009	0.171504	0.104169	0.030508	0.0634173	0.10018	0.0384729	0.441591	0.767072	1.08436	1.70697	5	1.906985
1164000	-1368.326	-1422.169	53.84261	2	3.984407	0.00358285	0.0121948	0.0132003	0.0343108	0.00109921	0.00177124	0.0134586	0.00108428	0.00146863	0.0273509	0.00103954	0.0012651	0.00189129	0.000437506	0.00308549	0.0059007	0.0148308	0.129472	0.0145639	0.000332277	0.012339	0.00301636	0.0275896	0.0396032	0.000897048	0.00930119	0.0249387	0.00562741	0.00187129	0.00198733	0.0110859	0.0781814	0.0455424	0.0109783	0.0655209	0.0544969	0.0841254	0.0062352	0.039347	0.187447	0.087466	0.0329671	0.043543	0.0540139	0.00669212	0.0337248	0.0104583	0.0142696	0.0390608	0.0441901	0.0461967	0.228165	0.105027	0.037807	0.0418217	0.099132	0.0117196	0.453504	0.774668	1.0844	1.68742	4	1.928726
1165000	-1351.243	-1421.174	69.93068	10	2.546816	0.00673946	0.0178429	0.00990344	0.012473	0.00190978	0.00284472	0.00972582	0.00265333	0.0159696	0.00596078	0.00971187	0.00572562	0.00211225	0.000501219	0.00213174	0.00829656	0.00490208	0.120229	0.00342579	0.00327844	0.00485114	0.00438048	0.0491647	0.0345117	0.00319477	0.00100028	0.00645925	0.0184289	0.0123062	0.00893819	0.0304839	0.0464447	0.0592766	0.00674169	0.0100401	0.0417997	0.0602595	0.0281058	0.0155104	0.143021	0.109354	0.0174483	0.0438309	0.0729924	0.0295248	0.0605502	0.00901854	0.0148188	0.0383576	0.0494599	0.0330606	0.215086	0.0744065	0.0429195	0.0326678	0.0676779	0.0164453	0.350851	0.702886	1.07914	1.86712	5	1.758875
1166000	-1343.892	-1418.113	74.22162	10	3.738118	0.00294349	0.0199454	0.0022488	0.0107115	0.00303914	0.0013222	0.00188196	0.00164924	0.00395241	0.00931305	0.00687184	0.00475531	0.00255157	0.0173459	0.00215866	0.00872399	0.0224142	0.0805237	3.95386e-05	0.0106545	0.01359	0.00359732	0.0449865	0.0244684	0.00138992	0.00174155	0.00591235	0.00439718	0.00458875	0.000144896	0.0383861	0.0585693	0.0340618	0.0318479	0.0188476	0.0304716	0.0310317	0.0166618	0.0345785	0.128968	0.105039	0.016456	0.0263779	0.0578568	0.0235048	0.0623137	0.0244388	0.00922136	0.0286343	0.0715158	0.0449869	0.154743	0.122834	0.0220292	0.0364883	0.0586297	0.0211099	0.439371	0.765637	1.08434	1.71065	5	1.627467
