Iteration	Posterior	Likelihood	Prior	alpha_dir	alpha_morpho	brlens[1]	brlens[2]	brlens[3]	brlens[4]	brlens[5]	brlens[6]	brlens[7]	brlens[8]	brlens[9]	brlens[10]	brlens[11]	brlens[12]	brlens[13]	brlens[14]	brlens[15]	brlens[16]	brlens[17]	brlens[18]	brlens[19]	brlens[20]	brlens[21]	char_rates[1]	char_rates[2]	char_rates[3]	char_rates[4]	model_indicator	tree_length
51000	-190.1136	-223.9232	33.80959	10	0.4896549	0.0610698	0.0167243	0.00175096	0.0492082	0.167467	0.00816959	0.0351858	0.00852831	0.0258674	0.0147716	0.0223496	0.0207526	0.00111494	0.124477	0.0203307	0.407404	0.125566	0.087711	0.191917	0.12035	0.0573578	0.0314867	0.245109	0.812593	2.91081	5	1.568073
52000	-201.3731	-230.2446	28.8715	2	4.245558	0.0110395	0.00107808	0.000852069	0.0174465	0.0105844	0.0719804	0.000252838	0.0160302	0.0270525	0.00596654	0.03333	0.0215955	0.0384586	0.0799969	0.0589952	0.268782	0.0414145	0.118465	0.100198	0.107525	0.0528532	0.467363	0.783294	1.08429	1.66505	4	1.083897
53000	-191.7483	-228.5556	36.80724	10	1.218423	0.0296243	0.0073638	0.0928648	0.227397	0.0130497	0.0339605	0.0225443	0.0610166	0.0146526	0.0827648	0.0333509	0.00447698	0.0897837	0.0132511	0.099348	0.123071	0.0646585	0.101559	0.259024	0.0389684	0.0393991	0.178376	0.533823	1.0285	2.2593	5	1.452129
54000	-200.2929	-219.5417	19.24874	1	2.699402	0.0203373	0.0253619	0.0105279	0.0847405	0.0852973	0.0372568	0.00277089	0.0311479	0.00300109	0.000799457	0.00613556	0.00222925	0.119966	0.310963	0.0759481	0.0521087	0.0397359	0.532724	0.0666886	0.0473272	0.153026	0.364582	0.713398	1.08057	1.84145	3	1.708094
55000	-188.7097	-222.025	33.31532	10	2.360555	0.0204076	0.000124132	0.00393587	0.078507	0.0353897	0.0137842	0.0238554	0.000848881	0.0313312	0.0475884	0.0350164	0.00255234	0.0973761	0.0824286	0.132598	0.0160039	0.313167	0.132067	0.041387	0.00883995	0.158386	0.332824	0.688588	1.07686	1.90173	5	1.275595
56000	-191.8281	-222.0014	30.17331	10	1.249227	0.00826509	0.00156399	0.132844	0.00819429	0.266732	0.0384886	0.0335135	0.0254077	0.0174929	0.00643673	0.0126453	0.02046	0.0641776	0.00468488	0.0104941	0.167751	0.00703873	0.961536	0.101798	0.131379	0.113738	0.183861	0.540692	1.03154	2.24391	5	2.134643
57000	-181.0687	-219.0833	38.0146	10	1.446017	0.0204327	0.0322227	0.00721249	0.0728288	0.0346123	0.0202244	0.0223875	0.0146558	0.0234125	0.0083765	6.65262e-05	0.000849374	0.178017	0.0832472	0.0564636	0.0378089	0.142712	0.268832	0.138403	0.0493141	0.0351596	0.216862	0.579317	1.04709	2.15673	5	1.247239
58000	-188.2936	-223.553	35.25939	10	0.7539257	0.0117998	0.00301647	0.0127846	0.069691	0.0019324	0.0414342	0.0118767	0.0159369	0.00340941	0.0516959	0.0264675	0.00571348	0.061684	0.0674064	0.0880501	0.738587	0.0912892	0.0174669	0.0536784	0.0156303	0.0515868	0.0857244	0.387901	0.943322	2.58305	5	1.441138
59000	-196.9233	-225.9108	28.98754	10	5.113721	0.01073	0.00462619	0.0164035	0.052772	0.156785	0.154018	0.0166978	0.0310416	0.00969427	0.0534041	0.0259698	0.0106716	0.0660291	0.080637	0.149181	0.0472514	0.0820055	0.399593	0.115971	0.142825	0.064099	0.506733	0.806635	1.0831	1.60353	5	1.690406
60000	-184.1817	-219.6443	35.46256	10	1.506575	0.0489555	0.00461198	0.0264851	0.0133215	0.277916	0.0397774	0.0337451	0.0265211	0.00518767	0.0103846	0.00749262	0.00398027	0.0788202	0.0869004	0.0928468	0.181026	0.0363482	0.0388265	0.366631	0.171568	0.0637773	0.226336	0.589647	1.05081	2.13321	5	1.615123
