Iteration	Posterior	Likelihood	Prior	alpha_dir	alpha_morpho	brlens[1]	brlens[2]	brlens[3]	brlens[4]	brlens[5]	brlens[6]	brlens[7]	brlens[8]	brlens[9]	brlens[10]	brlens[11]	brlens[12]	brlens[13]	brlens[14]	brlens[15]	brlens[16]	brlens[17]	brlens[18]	brlens[19]	brlens[20]	brlens[21]	brlens[22]	brlens[23]	brlens[24]	brlens[25]	brlens[26]	brlens[27]	brlens[28]	brlens[29]	brlens[30]	brlens[31]	brlens[32]	brlens[33]	brlens[34]	brlens[35]	brlens[36]	brlens[37]	brlens[38]	brlens[39]	brlens[40]	brlens[41]	brlens[42]	brlens[43]	brlens[44]	brlens[45]	char_rates[1]	char_rates[2]	char_rates[3]	char_rates[4]	model_indicator	tree_length
1451000	-185.968	-215.7197	29.75165	10	0.3906386	0.186411	0.078029	0.0124539	0.0615272	0.0475021	0.0395905	0.0680669	0.146581	0.0277243	0.00841817	0.375844	0.00923863	0.432757	0.02041	0.0630188	0.030281	0.0765675	0.17943	0.0300869	0.12529	0.119119	0.205026	0.03288	0.248395	0.0303314	0.178801	0.177222	0.0765943	0.0255403	0.049245	0.300952	0.227918	0.0161429	0.0897743	0.0971266	0.0983952	0.083351	0.0385793	0.0594836	0.0137514	0.0598329	0.12789	0.030648	0.0174872	0.277687	0.0153874	0.174729	0.720949	3.08894	5	4.701401
1452000	-197.9367	-219.478	21.54129	10	0.2447453	0.0646667	0.183795	0.00702787	0.00638695	0.0493237	0.0832067	0.0203347	0.118273	0.0385328	0.0790026	0.337382	0.400714	0.365833	0.228084	0.0373668	0.115851	0.206849	0.350475	0.0393235	0.028165	0.00274308	0.0369964	0.0101217	0.266271	0.0523043	0.00668734	0.0785093	0.080648	0.067729	0.0308609	0.191964	0.184173	0.00472673	0.052987	0.364794	0.00414322	0.485894	0.00676027	0.145358	0.0723276	0.0626195	0.0222331	0.118337	0.0787321	0.00261524	0.00187584	0.0629222	0.490272	3.44493	5	5.19113
1453000	-202.9567	-226.2777	23.32096	10	3.178858	0.14406	0.0290007	0.00238982	0.0245836	0.136993	0.3865	0.241174	0.0753914	0.0397574	0.105392	0.0824499	0.0142349	0.377764	0.0224751	0.0913232	0.051668	0.0265499	0.129898	0.00956119	0.153968	0.0224293	0.332648	0.188041	0.075474	0.159182	0.0229474	0.0714158	0.000652454	0.0648263	0.183534	0.134947	0.166729	0.0260488	0.12384	0.0673226	0.0281286	0.235615	0.182218	0.255127	0.116165	0.095987	0.0274545	0.134685	0.115563	0.211171	0.402642	0.740974	1.08327	1.77312	5	5.187287
1454000	-225.3009	-229.2315	3.930581	2	0.5584504	0.198549	0.0179964	0.0896484	0.00291318	0.0628658	0.0490433	0.0591252	0.0242814	0.452274	0.0278812	0.353836	0.137819	0.417038	0.207846	0.0161188	0.0660532	0.0110072	0.384502	0.25793	0.104637	0.0691653	0.152146	0.0168896	0.168853	0.00127615	0.00976605	0.0547692	0.180134	0.253851	0.150275	0.0247117	0.0601031	0.152047	0.136616	0.135863	0.109856	0.104352	0.329109	0.255455	0.0306259	0.0343746	0.0985864	0.00675972	0.104367	0.219182	0.044668	0.288372	0.858545	2.80842	4	5.800499
1455000	-190.9828	-222.8855	31.90272	10	0.2691834	0.30473	0.0379449	0.0218954	0.0185785	0.22887	0.12168	0.118664	0.0314582	0.092102	0.029245	0.123363	0.168609	0.100366	0.0835705	0.116358	0.0294438	0.0411273	0.120726	0.0230629	0.0123455	0.0519308	0.147372	0.0977682	0.141882	0.00849506	0.0687056	0.0431215	0.24241	0.0209191	0.0223221	0.120019	0.0764254	0.1302	0.0521983	0.0185077	0.0478095	0.162933	0.137598	0.228411	0.0153405	0.0116408	0.130141	0.00973794	0.0167906	0.0712644	0.00312884	0.0808524	0.540234	3.37579	5	3.898084
1456000	-196.4867	-227.7429	31.25618	10	0.6913574	0.442274	0.0157186	0.0777297	0.0122243	0.0544822	0.0181248	0.0809678	0.0318117	0.174274	0.0411242	0.411887	0.0403602	0.169891	0.0370535	0.0586086	0.0481916	0.187817	0.233917	0.0109637	0.122847	0.025311	0.000109026	0.045627	0.0410691	0.0335711	0.0935649	0.191444	0.0546647	0.0641743	0.0158955	0.00945766	0.137273	0.241781	0.0485578	0.196292	0.173612	0.0583484	0.166943	0.10098	0.0368957	0.324008	0.020184	0.0644832	0.189496	0.152003	0.0723432	0.359424	0.921623	2.64661	5	4.756013
1457000	-191.3208	-219.0699	27.74904	10	2.346628	0.272265	0.25457	0.0447397	0.00148582	0.00727694	0.227914	0.033362	0.113544	0.0874382	0.0127161	0.364451	0.00663101	0.103077	0.0559792	0.205586	0.121572	0.0760792	0.204294	0.000317717	0.177266	0.0361073	0.0250195	0.00296022	0.165551	0.00969016	0.0165901	0.00330679	0.030532	0.426167	0.0338117	0.0737072	0.225127	0.0897552	0.244832	0.0172641	0.0312102	0.00507634	0.150049	0.0952088	0.254251	0.0434626	0.000572909	0.0586432	0.00189716	0.0615901	0.331416	0.687446	1.07666	1.90448	5	4.472948
1458000	-194.7902	-226.3782	31.58794	10	0.3059924	0.166043	0.0853363	0.0334517	0.112867	0.185906	0.0686054	0.0952034	0.0320822	0.0571699	0.0713143	0.21807	0.116496	0.184187	0.0825913	0.0405485	0.0889717	0.0971948	0.36938	0.0614157	0.0391861	0.0162923	0.428329	0.01345	0.0661185	0.0285179	0.0664452	0.0977947	0.0100943	0.060229	0.00670075	0.175659	0.0857436	0.130321	0.00338083	0.00647153	0.282462	0.0152789	0.159477	0.105814	0.0898784	0.0390777	0.127772	0.0911175	0.082961	0.0619808	0.00579398	0.109164	0.60573	3.27931	5	4.457387
1459000	-202.5783	-221.7083	19.12995	2	0.6729388	0.452518	0.0342512	0.0025358	0.0349024	0.145203	0.0266849	0.0265755	0.285735	0.0344205	0.113971	0.131554	0.0593117	0.0800754	0.0466818	0.150949	0.0201218	0.127477	0.287394	0.0519485	0.0243466	0.0188239	0.0720759	0.057944	0.0443447	0.0607743	0.102082	0.145471	0.218485	0.0899256	0.0982403	0.0363023	0.0891165	0.0389874	0.247089	0.0544347	0.0748081	0.157725	0.0495122	0.076782	0.0857243	0.143643	0.00787699	0.146811	0.158581	0.0877931	0.06842	0.350477	0.914412	2.66669	4	4.500012
1460000	-191.6174	-221.7043	30.08692	10	0.1676934	0.000416015	0.0063887	0.0061507	0.0878729	0.0154218	0.0953393	0.110986	0.114037	0.0289165	0.173951	0.153544	0.000676663	0.253	0.0398376	0.105649	0.124371	0.0476536	0.13366	0.10846	0.0118861	0.100392	0.285202	0.0833892	0.222144	0.0514758	0.0716504	0.172692	0.0233903	0.0431042	0.231503	0.016067	0.310055	0.443642	0.0921822	0.209231	0.0641432	0.16752	0.0551864	0.139017	0.102361	0.00348672	0.00519146	0.124116	0.170934	0.0178428	0.000140371	0.0174573	0.294327	3.68808	5	4.824137
1461000	-181.7665	-215.4439	33.67741	10	0.4483352	0.297851	0.0487365	0.00690204	0.0254554	0.0841198	0.0691741	0.0176632	0.1147	0.0831715	0.0777237	0.32709	0.185152	0.07902	0.191262	0.129011	0.147273	0.0544448	0.350216	0.0666194	0.0635556	0.0149731	0.0582834	0.0378584	0.0433349	0.140984	0.050119	0.0116578	0.0564906	0.0288593	0.0826987	0.0807066	0.0167172	0.239246	0.105381	0.0892653	0.153537	0.0194002	0.00458209	0.0314714	0.0388169	0.00858016	0.185803	0.0131004	0.0332015	0.113316	0.02426	0.216857	0.778704	2.98018	5	4.077527
1462000	-190.3174	-218.5028	28.1854	10	0.2895436	0.152216	0.0139376	0.00338822	0.00189771	0.0376016	0.0868126	0.0782273	0.1165	0.0566078	0.0382135	0.423563	0.0149049	0.136324	0.0649831	0.151461	0.140267	0.120938	0.249392	0.0464406	0.0824527	0.154664	0.156072	0.14181	0.0607823	0.0672006	0.0177292	0.251408	0.0153817	0.205468	0.1689	0.11406	0.0905709	0.0642623	0.0803885	0.0871212	0.053945	0.132497	0.0966971	0.134426	0.0414874	0.068825	0.00138085	0.135757	0.0835922	0.103448	0.00448552	0.0963894	0.577817	3.32131	5	4.544002
1463000	-198.3166	-232.8985	34.58193	10	0.850994	0.207293	0.00306726	0.0556751	0.0984875	0.00891872	0.06891	0.031854	0.143576	0.132196	0.00308448	0.351992	0.0271703	0.144779	0.0503334	0.0849801	0.0043827	0.120943	0.0864877	0.0137628	0.0214541	0.0258756	0.163623	0.10602	0.514479	0.035254	0.072012	0.151928	0.163765	0.0489405	0.0277205	0.04343	0.24954	0.0012004	0.00554963	0.0814536	0.00419419	0.0473578	0.0446095	0.145184	0.0274359	0.00933825	0.133033	0.0368072	0.0275311	0.204783	0.106354	0.426882	0.970141	2.49662	5	4.030412
1464000	-202.4603	-221.7111	19.25075	2	0.1936749	0.184658	0.0460839	0.00571716	0.000535216	0.00783033	0.101747	0.261536	0.0457676	0.075416	0.0107914	0.0877746	0.033733	0.00738345	0.107448	0.0197959	0.124284	0.0727864	0.00978848	0.0414192	0.0346243	0.0172445	0.0466129	0.0799809	0.150156	0.0100654	0.144719	0.873309	0.0828209	0.0546876	0.114546	0.0258217	0.1041	0.0439369	0.000395561	0.083465	0.0649725	0.278819	0.117728	0.14454	0.0200071	0.0119929	0.00612976	0.116176	0.200215	0.0547226	0.000423952	0.0302081	0.366949	3.60242	4	4.126286
1465000	-195.651	-221.2135	25.56253	10	0.5617606	0.183675	0.0137765	0.0313097	0.00642797	0.0315737	0.112696	0.0559564	0.0464214	0.160769	0.0658546	0.392997	0.0180457	0.149015	0.0201806	0.0166316	0.168228	0.0372643	0.132347	0.204591	0.363384	0.0283006	0.292531	0.024968	0.158735	0.220081	0.0759856	0.097352	0.057421	0.0819646	0.0020264	0.0949011	0.0712711	0.0353283	0.151258	0.147932	0.01872	0.0150893	0.247442	0.0475091	0.0874007	0.0190784	0.100199	0.260837	0.00552948	0.0851849	0.0453297	0.290336	0.860482	2.80385	5	4.63819
1466000	-197.0709	-224.6765	27.60559	10	0.3583047	0.181338	0.178201	0.0158467	0.0365425	0.000845186	0.119614	0.0119012	0.0330809	0.0659723	0.109842	0.0883721	0.00606362	0.032093	0.04686	0.0481341	0.21526	0.00167401	0.115626	0.275687	0.0978552	0.0154307	0.152195	0.0809677	0.1432	0.242693	0.17503	0.0432994	0.0690488	0.425873	0.0856192	0.00153027	0.0820274	0.06412	0.104174	0.112315	0.0428948	0.313565	0.0665349	0.118083	0.250684	0.019643	0.196503	0.000831624	0.0713082	0.376475	0.0111871	0.149999	0.681912	3.1569	5	4.934856
1467000	-183.5233	-215.8878	32.36449	10	0.3317142	0.426363	0.0684979	0.0758237	0.082052	0.0798778	0.0222708	0.166768	0.266807	0.00357007	0.00819626	0.392552	0.024017	0.0147699	0.102578	0.322523	0.0345181	0.0481983	0.143151	0.00204739	0.0933822	0.0259636	0.302078	0.151543	0.105344	0.216627	0.030315	0.0280306	0.00269195	0.147351	0.18313	0.018952	0.0242183	0.157073	0.0550562	0.0387371	0.0157304	0.00654952	0.0922577	0.104701	0.063114	0.0141046	0.0863126	0.0662828	0.10114	0.108832	0.00821709	0.129286	0.645413	3.21708	5	4.524098
1468000	-191.4392	-225.1458	33.70664	10	0.2009602	0.147366	0.388624	0.000579155	0.00312199	0.00148365	0.0395791	0.0980951	0.0509277	0.0869066	0.0424283	0.438162	0.0125998	0.0300678	0.14297	0.0350629	0.165278	0.00486324	0.0529531	0.0233921	0.22241	0.0440395	0.0195149	0.0567032	0.0869042	0.024778	0.180721	0.0121341	0.300577	0.0959898	0.0390232	0.0469952	0.0534097	0.0382761	0.0778189	0.0960094	0.149715	0.016094	0.0230684	0.00270506	0.236418	0.055511	0.0456701	0.0116702	0.00243939	0.0114092	0.000549015	0.0343312	0.386159	3.57896	5	3.714463
1469000	-199.0748	-217.1743	18.09953	10	0.2379649	0.146619	0.0970177	0.00628223	0.0113722	0.0769651	0.0499152	0.282626	0.142925	0.0502412	0.028714	0.376943	0.103073	0.30689	0.0496756	0.174135	0.0391095	0.044691	0.374111	0.0894634	0.178022	0.0814638	0.0571234	0.0958253	0.253202	0.0263357	0.139912	0.121577	0.0997892	0.0735933	0.0520403	0.190045	0.144929	0.0567395	0.0599441	0.117421	0.0463465	0.192098	0.146374	0.182773	0.0988367	0.0374578	0.0559797	0.133676	0.0124251	0.0366837	0.00159751	0.0581468	0.475409	3.46485	5	5.141381
1470000	-200.4537	-225.6527	25.19896	10	1.302529	0.152884	0.0288939	0.0251499	0.0122953	0.0989743	0.303268	0.0574256	0.0766344	0.0167453	0.0511317	0.321941	0.0354276	0.157799	0.00860427	0.0902656	0.0373794	0.0229493	0.021926	0.0532155	0.247375	0.0616143	0.0384034	0.048154	0.280471	0.0120435	0.00333634	0.35892	0.237668	0.101287	0.0688631	0.108096	0.0438244	0.0362836	0.0955059	0.0874985	0.568684	0.0393018	0.272047	0.0432443	0.0258274	0.162835	0.078848	0.0349036	0.183052	0.0329569	0.193144	0.552008	1.03636	2.21848	5	4.843955
1471000	-168.61	-212.3813	43.77134	10	0.1968346	0.25098	0.0189856	0.0360523	0.000702891	0.0800171	0.0396328	0.0140982	0.00789375	0.0671159	0.037975	0.231961	0.0553635	0.348791	0.149175	0.0700237	0.152042	0.128141	0.149644	0.0100798	0.168787	0.0533381	0.138386	0.0136478	0.0539823	0.0854616	0.0173845	0.366014	0.0102832	0.0501236	0.0417589	0.145037	0.0331854	0.0642431	0.223723	0.0117126	0.0118353	0.0133472	0.00341666	0.00272444	0.0234637	0.0015314	0.0303215	0.00376854	0.135617	0.0416868	0.000475371	0.0319696	0.375346	3.59221	5	3.593455
1472000	-209.9473	-224.0792	14.13186	2	0.4726651	0.0824513	0.0551909	0.00197316	0.103209	0.160793	0.133491	0.022296	0.167476	0.0200829	0.0314982	0.453179	0.000552566	0.389371	0.296004	0.0430178	0.0717489	0.0459921	0.19073	0.0581305	0.024074	0.0212376	0.145559	0.0333604	0.117022	0.00743879	0.116829	0.192774	0.286137	0.097058	0.0271976	0.0368161	0.106433	0.086352	0.00449841	0.134924	0.0710907	0.0664447	0.0484297	0.00932118	0.0734975	0.10867	0.199643	0.143068	0.128798	0.0058978	0.0284402	0.233697	0.799312	2.93855	4	4.619758
1473000	-200.7038	-224.2388	23.53497	10	0.6807536	0.298954	0.251961	0.0312431	0.0155872	0.29915	0.0571099	0.112126	0.0573484	0.000683079	0.170913	0.150769	0.048722	0.448203	0.0788382	0.0238852	0.0112586	0.0028966	0.350437	0.112402	0.283675	0.00466143	0.0667372	0.0647641	0.112786	0.0173417	0.12613	0.00223474	0.040027	0.0468958	0.00947278	0.135013	0.187901	0.0332324	0.194663	0.155712	0.0618683	0.0715572	0.141897	0.0504517	0.0989442	0.0902585	0.185638	0.0366301	0.0259904	0.183024	0.0700829	0.354306	0.917522	2.65809	5	4.949995
1474000	-215.7988	-223.787	7.98821	2	0.2254802	0.341589	0.0540333	0.00298595	0.0269549	0.150587	0.113579	0.0173955	0.117867	0.131492	0.0173383	0.326105	0.0649574	0.0578047	0.0590078	0.188922	0.00289766	0.0936622	0.232204	0.176434	0.120925	0.00940948	0.100471	0.0677707	0.036927	0.286081	0.119952	0.0493094	0.213821	0.0687369	0.0534406	0.11383	0.167899	0.104104	0.169124	0.148175	0.101715	0.00717062	0.318048	0.251116	0.103695	0.0156771	0.137048	0.0631318	0.148686	0.152453	0.0011588	0.0496463	0.446851	3.50234	4	5.304535
1475000	-203.2932	-224.3932	21.09996	10	0.2734138	0.0963756	0.0438389	0.0166106	0.0893557	0.0352669	0.509928	0.139232	0.106158	0.168093	0.0292975	0.102999	0.161534	0.234085	0.11632	0.186874	0.166092	0.0396155	0.534022	0.0852448	0.0355016	0.000614133	0.23289	0.00346209	0.210138	0.193371	0.262103	0.143499	0.121493	0.00572596	0.0593009	0.137466	0.0797137	0.0506752	0.0329568	0.1165	0.0555082	0.0563091	0.0231306	0.00339807	0.0217673	0.31272	0.139788	0.0930545	0.0229679	0.30386	0.00338692	0.0840458	0.548333	3.36423	5	5.578854
1476000	-195.8881	-232.5674	36.67924	10	0.237627	0.0883097	0.0406591	0.038832	0.0865476	0.318695	0.0292896	0.0081853	0.214458	0.00873704	0.113422	0.516412	0.0226343	0.0349011	0.00389044	0.0628747	0.0553861	0.0883431	0.0693282	0.117665	0.0650903	0.0294226	0.0326441	0.0372959	0.0471677	0.021784	0.0974359	0.146481	0.00317873	0.185618	0.154063	0.154993	0.0681424	0.0325551	0.00724844	0.12175	0.17054	0.0879714	0.080477	0.104242	0.171929	0.00950253	0.167369	0.0197848	0.0211041	0.145276	0.00158439	0.0579115	0.474656	3.46585	5	4.101637
1477000	-207.8326	-219.4743	11.64169	2	0.5469124	0.124048	0.0644283	0.0196236	0.0116554	0.12412	0.0990858	0.155487	0.262945	0.032418	0.0311266	0.140656	0.0419904	0.129822	0.120633	0.0426728	0.270981	0.0798046	0.150994	0.0772991	0.169522	0.0372045	0.0477943	0.143031	0.0704587	0.0493169	0.374602	0.207443	0.166786	0.0426357	0.280914	0.097326	0.0208308	0.0559054	0.561965	0.000840665	0.131986	0.0360016	0.0537547	0.00994718	0.0910817	0.165784	0.0337074	0.172377	0.00796022	0.228987	0.0423784	0.281443	0.851615	2.82456	4	5.237954
1478000	-197.9017	-216.989	19.08735	10	0.2608692	0.204905	0.00916873	0.0115969	0.0156852	0.109637	0.276819	0.123811	0.00747832	0.0507281	0.117341	0.347877	0.00231097	0.4393	0.0581005	0.0329989	0.0833695	0.0301345	0.175466	0.00348534	0.0133567	0.0392713	0.320979	0.146615	0.123459	0.19518	0.431745	0.00536686	0.0152423	0.151603	0.000657026	0.223711	0.00374538	0.00420708	0.257872	0.028001	0.0105319	0.0572699	0.0322727	0.282018	0.135905	0.0970762	0.0968263	0.206509	0.225705	0.000508687	0.0026575	0.0746441	0.523854	3.39884	5	5.205849
1479000	-209.6436	-223.2533	13.60975	10	0.2175438	0.479651	0.0845292	0.0211308	0.0165853	0.0522291	0.34101	0.218369	0.0529312	0.00736744	0.219893	0.206854	0.0286183	0.0985699	0.338377	0.145044	0.0175907	0.624612	0.296519	0.00489802	0.328217	0.020077	0.0997616	0.0425852	0.0814814	0.000486614	0.0794356	0.0477302	0.0846146	0.0390602	0.253262	0.218439	0.00225975	0.086989	0.235565	0.114344	0.257819	0.0939443	0.0208526	0.0457344	0.0741986	0.272089	0.0687096	0.0189591	0.00924616	0.0525673	0.00092689	0.0444698	0.427879	3.52672	5	5.903209
1480000	-219.6578	-222.0357	2.377971	2	0.310623	0.431641	0.224415	0.0728861	0.0141037	0.142034	0.21778	0.0201276	0.373793	0.0760978	0.241772	0.171079	0.0941139	0.239551	0.0422885	0.0399054	0.0840548	0.018974	0.210973	0.0255473	0.184063	0.0562006	0.0928272	0.0581448	0.177315	0.213067	0.10169	0.0956309	0.293992	0.233246	0.0472445	0.0508205	0.136195	0.0130367	0.116432	0.221373	0.0839625	0.454575	0.016182	0.12799	0.108892	0.056776	0.0570259	0.0858112	0.0276631	0.322875	0.00619652	0.11278	0.613219	3.2678	4	6.174167
1481000	-182.0123	-220.0356	38.0233	10	0.2695835	0.0998139	0.0124419	0.00882341	0.00830355	0.105003	0.268849	0.00446668	0.0337063	0.112568	0.0462729	0.175363	0.0848641	0.0640703	0.0834164	0.0300927	0.0959972	0.0564098	0.208728	0.0711994	0.0617884	0.019967	0.0148511	0.0939031	0.125703	0.0383739	0.106714	0.0196328	0.0084562	0.0402455	0.0237477	0.0139532	0.145737	0.0287161	0.276611	0.207618	0.00172407	6.02724e-05	0.0803729	0.100367	0.0577808	0.0529663	0.0403404	0.0476841	0.210501	0.0824825	0.00315271	0.0811535	0.541006	3.37469	5	3.470686
1482000	-205.0804	-224.8168	19.73639	10	0.3880928	0.574767	0.369729	0.0418662	0.026071	0.153074	0.0524277	0.0991461	0.0161448	0.0128654	0.0242854	0.124977	0.0175571	0.151451	0.0322912	0.144264	0.188304	0.0252196	0.0701345	0.0994458	0.0755976	0.0174251	0.0885407	0.0330375	0.112306	0.0465475	0.321379	0.0702355	0.111578	0.0156158	0.186254	0.2148	0.245186	0.173157	0.250811	0.129378	0.0704601	0.0157681	0.303454	0.0461948	0.0182106	0.0378228	0.206078	0.0489764	0.303592	0.179316	0.0150347	0.172807	0.718067	3.09409	5	5.545742
1483000	-189.0051	-219.2804	30.27535	10	0.3049812	0.225426	0.114769	0.0024785	0.00321755	0.528166	0.23618	0.0314451	0.142117	0.0225435	0.187176	0.197828	0.0132485	0.160526	0.025988	0.206548	0.0620977	0.0522372	0.393729	0.00651213	0.0747167	0.0332155	0.0460851	0.0610571	0.0365728	0.0535628	0.090134	0.0812014	0.00802045	0.0753595	0.298415	0.130282	0.0515591	0.0140385	0.0162349	0.0499911	0.157982	0.128367	0.0634089	0.0769099	0.0543419	0.00615731	0.0266929	0.13698	0.0163907	0.0121747	0.00570807	0.108375	0.604074	3.28184	5	4.412085
1484000	-189.3358	-220.4132	31.07738	10	1.878956	0.316213	0.0708199	0.00881226	0.0451283	0.146267	0.0973732	0.00729016	0.0545967	0.00245835	0.0524514	0.171436	0.00155485	0.258552	0.0272691	0.0407168	0.0624146	0.00629585	0.240942	0.0373128	0.00156441	0.0343893	0.0684332	0.0538026	0.110261	0.320927	0.0710483	0.267931	0.164286	0.0462745	0.283696	0.224123	0.0199406	0.0534222	0.00289162	0.0933901	0.0565753	0.109561	0.0741757	0.0711148	0.113955	0.0253085	0.0886988	0.0957843	0.135262	0.0268739	0.278384	0.641492	1.06664	2.01348	5	4.261592
1485000	-193.1979	-231.7229	38.52502	10	0.4343066	0.0467326	0.11258	0.0358465	0.000876469	0.0208759	0.0695538	0.0981487	0.0789617	0.0670709	0.0425619	0.049939	0.0508596	0.234774	0.100434	0.0714599	0.108341	0.00492394	0.293806	0.045655	0.0292596	0.0600511	0.016796	0.0737833	0.0786795	0.183612	0.0652531	0.0355751	0.0191836	0.119495	0.111361	0.0913221	0.116959	0.202491	0.000485112	0.120988	0.127215	0.0631601	0.144897	0.0061289	0.0136201	0.040001	0.0408725	0.0943691	0.0414237	0.090176	0.0219587	0.206887	0.765887	3.00527	5	3.520559
1486000	-198.4369	-224.2422	25.80533	10	1.656907	0.13766	0.0754962	0.137376	0.0419909	0.00444268	0.0313779	0.00552717	0.0604859	0.0162629	0.04412	0.473723	0.0052831	0.133098	0.105707	0.0130008	0.147513	0.0232864	0.438234	0.0219959	0.0772432	0.0121263	0.0191903	0.0548909	0.11257	0.0662421	0.0479218	0.0779354	0.211303	0.100879	0.123128	0.406366	0.214353	0.107485	0.0132408	0.0130637	0.0470186	0.124962	0.042576	0.0399436	0.24075	0.0665804	0.0158585	0.053916	0.0300805	0.228299	0.248576	0.612748	1.05845	2.08023	5	4.464504
1487000	-197.0799	-216.0378	18.95797	2	0.4178941	0.376654	0.0992108	0.0606809	0.0367608	0.0264177	0.0117261	0.049582	0.0589779	0.0316649	0.0856976	0.267079	0.0127581	0.324995	0.169123	0.0178758	0.0600316	0.119956	0.00368847	0.127572	0.065959	0.0385931	0.0401631	0.158639	0.121078	0.00281112	0.00939567	0.060702	0.23901	0.19164	0.0668724	0.209283	0.0486948	0.112861	0.0738835	0.145736	0.103991	0.118651	0.239983	0.112325	0.0652533	0.19419	0.0299757	0.0575812	0.0225921	0.0459845	0.0193783	0.194992	0.74994	3.03569	4	4.5163
1488000	-201.1962	-226.8285	25.63224	10	0.5360756	0.504749	0.18988	0.0458265	0.0600075	0.0205	0.0723234	0.00507445	0.100048	0.0364514	0.112224	0.312842	0.0251563	0.0818574	0.0245195	0.0862525	0.0218223	0.269879	0.41343	0.0618667	0.182052	0.235886	0.11023	0.0103325	0.0708901	0.347788	0.0264837	0.0942284	0.17091	0.0446179	0.152135	0.201582	0.00245673	0.0661648	0.153091	0.0346256	0.0480036	0.0127018	0.00897937	0.0490319	0.0430146	0.0632129	0.19712	0.0761705	0.0226265	0.107192	0.0402535	0.274816	0.844841	2.84009	5	4.976238
1489000	-200.3025	-218.616	18.31349	10	1.209443	0.451605	0.0678997	0.026068	0.00739338	0.103197	0.251249	0.167395	0.0596488	0.132492	0.0264146	0.528556	0.165161	0.144428	0.238431	0.0988456	0.206431	0.00377748	0.05708	0.0322784	0.0068744	0.327432	0.00457045	0.157151	0.186275	0.0338738	0.0214933	0.045279	0.0172905	0.103167	0.0734908	0.134224	0.103177	0.0109577	0.155774	0.0516513	0.413377	0.190786	0.0832762	0.0585979	0.157548	0.000795214	0.0236088	0.282543	0.0251404	0.125384	0.17676	0.531773	1.02758	2.26389	5	5.562087
1490000	-184.9744	-215.0149	30.04046	10	0.4607772	0.300436	0.0252797	0.0157157	0.0236669	0.0720489	0.000257023	0.19503	0.00347076	0.0299113	0.001385	0.107493	0.0869262	0.0821287	0.132385	0.104544	0.100329	0.20208	0.23598	0.0402562	0.0477773	0.117433	0.0138925	0.0744479	0.251734	0.0342399	0.0676253	0.100011	0.00382911	0.166593	0.0766215	0.0637298	0.0443651	0.0919149	0.187236	0.174613	0.208473	0.035493	0.125388	0.0280615	0.137204	0.147608	0.0592015	0.0597854	0.0673384	0.396756	0.0263693	0.225541	0.789489	2.9586	5	4.540699
1491000	-203.3157	-215.8572	12.54153	2	0.4060169	0.361142	0.226862	0.0184652	0.00453584	0.0842995	0.15626	0.0218535	0.022404	0.0079127	0.0162953	0.230455	0.00126973	0.115394	0.0354536	0.095625	0.0892653	0.267559	0.223235	0.00131582	0.0165102	0.0709943	0.157344	0.086105	0.00683126	0.0576899	0.031849	0.123112	0.280034	0.0994188	0.140544	0.118687	0.176503	0.0392029	0.0185041	0.0909166	0.103617	0.00505188	0.0151336	0.0652755	0.096962	0.0339094	0.321603	0.166123	0.0666472	0.0962356	0.0175919	0.186236	0.73771	3.05846	4	4.464406
1492000	-206.9396	-224.7849	17.84533	10	0.15685	0.294833	0.0832776	0.0364523	0.0256309	0.152081	0.152487	0.0370868	0.065818	0.234021	0.135782	0.522016	0.00694569	0.0632019	0.279546	0.10893	0.0174252	0.101952	0.0409677	0.27143	0.147032	0.255053	0.0553069	0.289872	0.102627	0.0906145	0.0313871	0.360051	0.00768095	0.173847	0.0347606	0.0695324	0.145098	0.219076	0.0352311	0.276245	0.0643025	0.166873	0.124855	0.0439135	0.0375401	0.020151	0.51752	0.0441452	0.0503274	0.0552751	7.93897e-05	0.01315	0.262377	3.72439	5	6.048202
1493000	-206.9588	-227.2976	20.33874	10	1.301153	0.414613	0.160633	0.00416298	0.148426	0.211129	0.201205	0.111991	0.00726678	0.0684245	0.304239	0.198294	0.053703	0.137491	0.0306412	0.121809	0.127038	0.0360503	0.24763	0.0334561	0.105805	0.0233807	0.0696676	0.0234569	0.291978	0.0552647	0.313822	0.090859	0.164115	0.109881	0.0167938	0.243242	0.0393019	0.209968	0.123748	0.0506725	0.144769	0.101679	0.0587358	0.0119123	0.0771665	0.146802	0.0591427	0.0496035	0.111988	0.112175	0.192907	0.551725	1.03625	2.21912	5	5.424132
1494000	-191.1296	-218.466	27.33635	10	0.1624556	0.238398	0.183012	0.00660832	0.0106956	0.0960168	0.0577463	0.215627	0.124411	0.0290736	0.115584	0.445589	0.00658294	0.0963356	0.0071997	0.036818	0.155637	0.00494216	0.298778	0.0653522	0.0833272	0.113347	0.225553	0.0204552	0.16875	0.148047	0.0143938	0.0404899	0.128636	0.0383858	0.101103	0.0139208	0.0125909	0.00449034	0.0054894	0.21043	0.0243641	0.0300238	0.202831	0.268881	0.0151656	0.0608245	0.0537376	0.179212	0.0701695	0.115684	0.00010761	0.0152972	0.278994	3.7056	5	4.544709
