Iteration	Posterior	Likelihood	Prior	alpha_dir	alpha_morpho	brlens[1]	brlens[2]	brlens[3]	brlens[4]	brlens[5]	brlens[6]	brlens[7]	brlens[8]	brlens[9]	brlens[10]	brlens[11]	brlens[12]	brlens[13]	brlens[14]	brlens[15]	brlens[16]	brlens[17]	brlens[18]	brlens[19]	brlens[20]	brlens[21]	brlens[22]	brlens[23]	brlens[24]	brlens[25]	brlens[26]	brlens[27]	brlens[28]	brlens[29]	brlens[30]	brlens[31]	brlens[32]	brlens[33]	brlens[34]	brlens[35]	brlens[36]	brlens[37]	brlens[38]	brlens[39]	brlens[40]	brlens[41]	brlens[42]	brlens[43]	brlens[44]	brlens[45]	brlens[46]	brlens[47]	brlens[48]	brlens[49]	brlens[50]	brlens[51]	brlens[52]	brlens[53]	brlens[54]	brlens[55]	brlens[56]	brlens[57]	brlens[58]	brlens[59]	brlens[60]	brlens[61]	brlens[62]	brlens[63]	brlens[64]	brlens[65]	brlens[66]	brlens[67]	brlens[68]	brlens[69]	brlens[70]	brlens[71]	brlens[72]	brlens[73]	brlens[74]	brlens[75]	brlens[76]	brlens[77]	brlens[78]	brlens[79]	char_rates[1]	char_rates[2]	char_rates[3]	char_rates[4]	model_indicator	tree_length
1572000	-3282.449	-3317.944	35.4949	2	1.476079	0.195985	0.00948761	0.0182086	0.0445934	0.0202563	0.425619	0.0295566	0.00945065	0.19423	0.112634	0.00688379	0.0508784	0.00936631	0.0405735	0.00215818	0.0659053	0.0307787	0.0156461	0.0585114	0.0212629	0.052647	0.0196094	0.117702	0.0214933	0.0315081	0.00835275	0.0744482	0.0178176	0.0303465	0.0273097	0.0148848	0.0160036	0.0127012	0.0173437	0.0508129	0.0110545	0.0606545	0.0897463	0.030567	0.0371771	0.108484	0.0966353	0.280115	0.0751688	0.0618803	0.15808	0.134086	0.104525	0.0274312	0.119366	0.0320332	0.240055	0.106369	0.131967	0.314475	0.07463	0.00943548	0.0138286	0.304869	0.0701109	0.165449	0.068985	0.210869	0.0675709	0.303869	0.121962	0.0418453	0.0327233	0.0372153	0.00770899	0.0253959	0.224924	0.0378061	0.0344641	0.158344	0.0693583	0.16165	0.0564791	0.0204288	0.221603	0.584526	1.04899	2.14489	4	6.414758
1573000	-3281.62	-3324.173	42.55246	2	1.265079	0.141349	0.0498381	0.00545141	0.121072	0.0189307	0.332386	0.0225666	0.003325	0.0913827	0.0422246	0.0316212	0.0391559	0.000183814	0.0351643	0.00175927	0.000762655	0.0445741	0.00574531	0.0266247	0.0489452	0.0678957	0.0155966	0.044193	0.031098	0.0201971	0.00252095	0.0512692	0.00194065	0.0123664	0.0375113	0.0619471	0.0126392	0.0200004	0.0382901	0.042155	0.0320528	0.0632425	0.110259	0.0330377	0.0458879	0.0884871	0.189369	0.0109684	0.123895	0.00410535	0.0349373	0.0888483	0.133067	0.0110714	0.180878	0.0790127	0.205204	0.0278014	0.65098	0.292887	0.0713234	0.0737767	0.00570823	0.250767	0.0906261	0.0177563	0.0619091	0.340615	0.131333	0.150006	0.144343	0.0992674	0.0819366	0.0109318	0.00300312	0.00974602	0.189371	0.00624497	0.00281845	0.00829671	0.0273752	0.125714	0.0713192	0.0466169	0.186649	0.544131	1.03303	2.23619	4	5.94948
1574000	-3288.261	-3310.913	22.65211	2	0.9493223	0.0839446	0.0487461	0.0763025	0.0118404	0.0342353	0.578214	0.0212657	0.0374033	0.101769	0.054894	0.00115191	0.011394	0.0747214	0.0412655	0.105879	0.113153	0.0330937	0.0348683	0.0729587	0.0417201	0.038123	0.00518103	0.0633449	0.0587146	0.0193674	0.0185603	0.00814211	0.0186675	0.118481	0.0326028	0.0304014	0.0152553	0.00326228	0.0152583	0.0520608	0.0194623	0.00414151	0.0978052	0.00675478	0.00956672	0.0970893	0.00278544	0.0116301	0.144504	0.0793572	0.0424958	0.0245895	0.163131	0.0100508	0.230256	0.0115061	0.073741	0.0218598	0.626114	0.0957197	0.319274	0.0124508	0.0552111	0.547013	0.0940438	0.00477851	0.0618151	0.282816	0.087785	0.346788	0.103038	0.164868	0.362395	0.0239791	0.029125	0.0200253	0.376377	0.0349108	0.0578541	0.00205359	0.026151	0.192562	0.0395118	0.0205183	0.126735	0.460971	0.991068	2.42123	4	7.114149
1575000	-3258.984	-3301.855	42.87051	2	1.85893	0.207058	0.0112569	0.0113617	0.0280879	0.0325179	0.441063	0.0240149	0.0109707	0.139047	0.0275519	0.0404742	0.0171704	0.0154151	0.146722	0.0106027	0.0884532	0.00917602	0.017719	0.0478908	0.00109555	0.0538405	0.00690629	0.0743956	0.0472756	0.0350486	0.0119221	0.0113546	0.0201948	0.0504904	0.0411736	0.0356744	0.0354025	0.00970091	0.0143421	0.0760053	0.00964059	0.0123062	0.073857	0.00782937	0.0191501	0.0827188	0.0348397	0.040624	0.00585321	0.0282972	0.116142	0.117616	0.139841	0.00636543	0.143812	0.0429067	0.468554	0.015457	0.0823333	0.0378438	0.0351105	0.0925163	0.0675053	0.21995	0.119605	0.123535	0.0434412	0.219058	0.179171	0.0513297	0.098808	0.259715	0.160158	0.00877107	0.0106923	0.0120712	0.104931	0.0240774	0.0262596	0.0429656	0.294028	0.11685	0.0230501	0.048214	0.275833	0.639122	1.06602	2.01902	4	5.719177
1576000	-3279.628	-3314.804	35.17658	2	1.316325	0.15767	0.0152029	0.00989404	0.0779117	0.18577	0.606194	0.00834883	0.0117903	0.120037	0.031598	0.0156492	0.0067423	0.0120477	0.105694	0.0240391	0.163145	0.000959069	0.00211655	0.0271166	0.00615914	0.0718891	0.0145909	0.0967849	0.0241042	0.0299574	0.0018545	0.0111045	0.00532713	0.233547	0.0717735	0.00538298	0.00512399	0.0277094	0.0560552	0.0829931	0.0072052	0.0158324	0.125022	0.0227	0.0228063	0.0804545	0.0260497	0.0550475	0.143198	0.0779898	0.0874851	0.0404789	0.163383	0.0335903	0.0248596	0.0119491	0.129375	0.0668202	0.153751	0.131078	0.0472618	0.0302513	0.177509	0.0801462	0.154194	0.187429	0.046395	0.202888	0.158224	0.274144	0.0983512	0.196984	0.249862	0.0397471	0.0652806	0.0295137	0.140383	0.0376049	0.072472	0.00740018	0.456285	0.189917	0.0182947	0.029635	0.195504	0.554826	1.03753	2.21214	4	6.735532
1577000	-3259.484	-3303.177	43.69251	2	1.255938	0.0979184	0.0195353	0.0138028	0.0808091	0.0451467	0.435834	0.018095	0.00925372	0.139937	0.0543352	0.00399395	0.0459886	0.0326916	0.0106894	0.106022	0.0641957	6.13995e-05	0.00236005	0.0351232	0.0369522	0.0543954	0.0117349	0.0557287	0.0124023	0.0293202	0.00397181	0.0185191	0.050203	0.141088	0.0191949	0.0283492	0.0302397	0.00863524	0.0230234	0.0251991	0.00388599	0.0231712	0.137652	0.0113155	0.0321704	0.0608773	0.0225213	0.0985065	0.0845628	0.248099	0.0467979	0.129441	0.116905	0.0219055	0.026584	0.0225802	0.16471	0.014718	0.264921	0.0454809	0.0507629	0.0217042	0.120285	0.0758959	0.0851555	0.0249808	0.00214724	0.0295312	0.208762	0.41176	0.170933	0.359567	0.289192	0.0282476	0.0296231	0.0205349	0.194171	0.020498	0.0705261	0.0134722	0.306013	0.160801	0.0211926	0.0315475	0.185044	0.542156	1.03218	2.24063	4	6.088862
1578000	-3279.653	-3311.779	32.12589	2	1.569059	0.108466	0.0284046	0.0192147	0.110746	0.0511825	0.687498	0.0228748	0.0162722	0.180162	0.08537	0.0412595	0.0536793	0.0187004	0.0585225	0.0941131	0.0342879	0.0606298	0.0346268	0.0453348	0.0154794	0.0590816	0.0154835	0.127576	0.0189592	0.0287092	0.00472658	0.0574528	0.0433362	0.330324	0.0233341	0.0635921	0.0112728	0.0155054	0.028702	0.094734	0.0163986	0.072733	0.0868254	0.0193955	0.074343	0.133712	0.0238472	0.0523764	0.0448445	0.0829143	0.217707	0.148698	0.129811	0.0142657	0.294524	0.0566343	0.114941	0.00534485	0.065983	0.0229969	0.00216701	0.155437	0.232703	0.0641528	0.0580046	0.0245299	0.025688	0.0913446	0.0874599	0.140379	0.109571	0.409834	0.158141	0.00597813	0.000954996	0.00543524	0.11703	0.0307545	0.0427374	0.0478128	0.122284	0.107236	0.0395416	0.0443797	0.235796	0.599662	1.05423	2.11031	4	6.491465
1579000	-3260.15	-3300.104	39.95481	2	0.9639659	0.145605	0.00751447	0.00858729	0.0349376	0.0557223	0.553703	0.0121031	0.0153318	0.109199	0.0624564	0.0171443	0.00346437	0.00652363	0.0302826	0.0449774	0.114216	0.0141981	0.0340832	0.0216153	0.0188853	0.0652602	0.0119056	0.126584	0.0214079	0.0299416	0.00844185	0.0392661	0.070037	0.17203	0.03412	0.0109359	0.0239373	0.008217	0.0286283	0.0301362	0.00330328	0.0082727	0.0811256	0.0405649	0.0132648	0.0869133	0.0504485	0.0997289	0.0366195	0.0496195	0.239605	0.06255	0.134413	0.0115517	0.428534	0.0124285	0.247371	0.00840325	0.121499	0.178774	0.0269171	0.31238	0.253426	0.0147098	0.0852806	0.114046	0.0556145	0.128308	0.3655	0.0575349	0.0647424	0.0348654	0.188444	0.0117068	0.0171819	0.0314018	0.112603	0.0178995	0.0794483	0.0429553	0.0240908	0.141998	0.0322221	0.014731	0.129709	0.465646	0.993763	2.41088	4	6.134398
1580000	-3278.921	-3313.485	34.5639	2	1.861287	0.143289	0.0124458	0.000141886	0.0930845	0.0314932	0.722404	0.0269258	0.00474925	0.158864	0.0502732	0.0170958	0.00362009	0.0081438	0.0791377	0.0600622	0.100753	0.063144	0.00277555	0.0290454	0.053117	0.0603067	0.00346719	0.24122	0.104262	0.0442947	0.0160073	0.019709	0.000773922	0.109792	0.0217876	0.00498401	0.0280025	0.00774396	0.0175014	0.0530632	0.0143873	0.0547112	0.209224	0.0282226	0.022164	0.0908787	0.00992013	0.0773409	0.041746	0.0608228	0.264271	0.232082	0.102305	0.0452181	0.173252	0.0108454	0.298941	0.0450651	0.221958	0.0170244	0.014124	0.0208058	0.0947537	0.169092	0.206475	0.131516	0.0772224	0.132652	0.0225411	0.035072	0.102558	0.0313383	0.386897	0.0295591	0.0247117	0.0232475	0.157448	0.0214905	0.0197426	0.00313139	0.00425884	0.219905	0.0349733	0.0284516	0.276135	0.639403	1.0661	2.01837	4	6.405825
1581000	-3283.525	-3314.069	30.54401	2	1.253226	0.184146	0.0146476	0.0614329	0.0981945	0.062754	0.55226	0.020804	0.0113219	0.120479	0.000586897	0.103819	0.0155006	0.00214156	0.026672	0.055585	0.0998188	0.0540681	0.00304694	0.0182556	0.0381966	0.0736058	0.0284459	0.0680968	0.0472882	0.0683657	0.0104439	0.00724186	0.0244916	0.290913	0.0722217	0.0547035	0.0291546	0.0290862	0.05958	0.051025	0.0151899	0.0246553	0.147379	0.0246876	0.0370145	0.193507	0.0313585	0.142101	0.0188355	0.0742566	0.183221	0.172473	0.204029	0.0239436	0.300933	0.018573	0.0929017	0.0681321	0.100677	0.0426126	0.125558	0.0664308	0.189523	0.0105885	0.117952	0.0113547	0.371317	0.0193573	0.104645	0.139319	0.114719	0.407242	0.302779	0.0552887	0.0236891	0.0618426	0.210524	0.042737	0.0291782	0.0119998	0.185683	0.116956	0.0247381	0.0279974	0.184566	0.541566	1.03192	2.24195	4	7.146294
1582000	-3277.469	-3316.601	39.13195	2	0.9546447	0.121239	0.0167694	0.0202166	0.0796246	0.0365616	0.376562	0.00696066	0.0100843	0.0826203	0.0219751	0.0701897	0.00845262	0.0411274	0.0527699	0.1116	0.0386086	0.0489909	0.000590227	0.0207487	0.0265553	0.0675161	0.0127006	0.0886651	0.00726867	0.0311907	0.00542477	0.0111696	0.0280892	0.0461764	0.0214645	0.00991279	0.00766678	0.0354006	0.0489452	0.0252768	0.028086	0.0311413	0.0833474	0.0190045	0.0246102	0.065527	0.0402086	0.364379	0.0132394	0.0403961	0.353006	0.027921	0.0530415	0.00555506	0.344163	0.0715069	0.0374363	0.157615	0.13183	0.235696	0.182775	0.0552866	0.131171	0.055817	0.0264158	0.0573817	0.058708	0.0158719	0.0972087	0.145806	0.0692931	0.0693164	0.219253	0.026161	0.011925	0.187792	0.244437	0.00721282	0.00459205	0.00842676	0.201758	0.0271917	0.033078	0.080123	0.127818	0.462681	0.992059	2.41744	4	5.783826
1583000	-3280.73	-3319.855	39.12491	2	1.546542	0.0698328	0.0440923	0.0429878	0.0631824	0.0667927	0.40987	0.0358011	0.00705914	0.0838961	0.00306577	0.0842121	0.0402185	0.039437	0.0598725	0.00465429	0.0711658	0.00152366	0.040503	0.0903861	0.0271084	0.101716	0.00504201	0.115621	0.0295942	0.0356881	0.00282414	0.0446802	0.0517691	0.123423	0.114972	0.0162048	0.00892127	0.0246372	0.0223948	0.08748	0.00365386	0.0246207	0.115089	0.0224374	0.0536041	0.106567	0.0444976	0.0871253	0.0896411	0.0388904	0.199896	0.04835	0.124957	0.0379269	0.258872	0.0530188	0.178385	0.0138312	0.192124	0.137237	0.119595	0.00617062	0.173956	0.0949119	0.14376	0.264816	0.0119716	0.0159464	0.0518307	0.0449817	0.174072	0.171864	0.335046	0.00562915	0.0256528	0.129389	0.197731	0.0439954	0.0368716	0.0910446	0.0543639	0.0387264	0.0436596	0.0485072	0.232423	0.596124	1.05304	2.11841	4	6.225844
1584000	-3269.136	-3299.492	30.35601	2	1.258742	0.189244	0.00366909	0.101298	0.0421943	0.0904436	0.574813	0.00200388	0.012524	0.0893415	0.0773748	0.0151767	0.0287099	0.0383438	0.0816435	0.0836431	0.17432	0.0082933	0.00919247	0.0423561	0.141933	0.0580207	0.00437135	0.0901282	0.0339751	0.0398293	0.011143	0.0488277	0.0400304	0.0894386	0.0336583	0.01437	0.0127512	0.027277	0.0139148	0.0287465	0.0133517	0.0251628	0.113473	0.0109248	0.0643681	0.133841	0.0349242	0.263715	0.0748251	0.0474756	0.289986	0.0592099	0.117375	0.0230709	0.138499	0.0141349	0.214518	0.0787189	0.000720025	0.0135988	0.0688803	0.0515471	0.289672	0.000633112	0.101301	0.0411856	0.0287992	0.353302	0.015	0.0106741	0.129541	0.629127	0.352807	0.0822739	0.0197345	0.184179	0.235317	0.0366419	0.0179631	0.192646	0.0887789	0.0144053	0.0364184	0.0163492	0.185537	0.542764	1.03244	2.23926	4	7.082071
1585000	-3276.837	-3307.666	30.82893	2	0.9757955	0.110787	0.0303512	0.0115973	0.021204	0.172603	0.557707	0.00875697	0.0233272	0.122141	0.00782097	0.0699329	0.0232036	0.0383634	0.0207445	0.000317466	0.126514	0.0357459	0.0318164	0.0456958	0.0541138	0.0789644	0.0164816	0.158189	0.0182896	0.0468705	0.0023381	0.0178077	0.0203492	0.246396	0.0224657	0.0309628	0.00715998	0.0277049	0.0172773	0.0328946	0.0113749	0.0524375	0.0658171	0.0106348	0.025358	0.0845136	0.0366764	0.306196	0.0549616	0.03967	0.270589	0.00233578	0.125661	0.0172642	0.00429637	0.022094	0.237705	0.132022	0.162605	0.117139	0.0448395	0.00282163	0.228672	0.0018058	0.0552452	0.23423	0.0327055	0.430208	0.414405	0.0851207	0.0808263	0.0581778	0.323672	0.0506694	0.0101532	0.213172	0.289419	0.0168188	0.0135052	0.00928492	0.114228	0.0225798	0.0169438	0.0569998	0.132099	0.469354	0.995871	2.40268	4	6.84275
1586000	-3265.122	-3304.245	39.12308	2	1.119616	0.0717502	0.0947191	0.0258353	0.189014	0.00788569	0.297302	0.00759355	0.00817855	0.126133	0.0616055	0.00633569	0.0212287	0.00741748	0.109456	0.0213871	0.0816338	0.0510743	0.0371316	0.0339579	0.0140466	0.0535806	0.00111609	0.124378	0.0312882	0.0318498	0.00259544	0.0317591	0.0328001	0.100505	0.051203	0.0264065	0.00292494	0.023669	0.0226511	0.0804822	0.00787539	0.0308189	0.0765483	0.0162704	0.0172826	0.0814968	0.00232041	0.116038	0.0718895	0.026668	0.290214	0.00807848	0.0871328	0.0443566	0.161013	0.033247	0.177186	0.249299	0.138009	0.0430222	0.00872152	0.0380634	0.0051749	0.0639035	0.0960188	0.0720315	0.140645	0.266424	0.150027	0.00517067	0.0609985	0.115927	0.392257	0.0214798	0.0177414	0.145298	0.191638	0.0162422	0.033772	0.119345	0.147692	0.00477731	0.0803985	0.0344387	0.160184	0.509972	1.0173	2.31254	4	5.797848
1587000	-3279.585	-3305.203	25.61841	2	1.209557	0.202498	0.00343626	0.00865822	0.154003	0.0486773	0.469633	0.0316319	0.0306114	0.13762	0.054349	0.0478135	0.0159065	0.0170201	0.234782	0.107913	0.0273173	0.0686054	0.0155527	0.0527829	0.00980228	0.0727361	0.00428259	0.119754	0.042096	0.0232899	0.0207804	0.0789597	0.00509038	0.101428	0.0264796	0.0835127	0.00579302	0.0233441	0.028495	0.0731112	0.0123118	0.017813	0.0963268	0.0272269	0.035944	0.114627	0.013955	0.0465078	0.00118669	0.068143	0.330393	0.0858896	0.154998	0.0568311	0.206897	0.0083317	0.0326772	0.346684	0.355881	0.0619251	0.182378	0.101509	0.0458672	0.0235656	0.150562	0.0165009	0.111792	0.342052	0.236435	0.0720835	0.0899263	0.106528	0.281083	0.00572937	0.0108318	0.127959	0.423746	0.0125172	0.0629134	0.0121678	0.0887154	0.00914301	0.0310389	0.0136458	0.176781	0.531799	1.02759	2.26383	4	7.081005
1588000	-3257.108	-3304.092	46.98376	2	1.62696	0.196038	0.0337807	0.0362321	0.102361	0.0833698	0.410512	0.001504	0.0111359	0.079523	0.0427576	0.00470199	0.0344078	0.0402187	0.0362722	0.00231219	0.0775924	0.0234749	0.0169193	0.0854541	0.0267795	0.0656358	0.00838765	0.0959432	0.0272665	0.0215761	0.00312041	0.0293125	0.00648388	0.0475153	0.00831497	0.0372518	0.0144693	0.00786799	0.0254439	0.080225	0.0161884	0.0205757	0.0814199	0.00968669	0.0523742	0.0889844	0.0130584	0.0429188	0.0457922	0.0407359	0.171482	0.0453341	0.141937	0.0368838	0.0570622	0.0135669	0.131868	0.0530581	0.185808	0.0690286	0.0534195	0.126578	0.0269673	0.181156	0.105084	0.0223198	0.0256816	0.126145	0.154773	0.200233	0.0900215	0.125782	0.283554	0.0178991	0.052435	0.0935496	0.18986	0.0242787	0.0545727	0.0205854	0.102997	0.0352774	0.00876973	0.0729185	0.244286	0.60841	1.05708	2.09022	4	5.336783
1589000	-3279.443	-3314.891	35.44795	2	1.493392	0.110676	0.014562	0.0590604	0.056288	0.0375393	0.439239	0.00875518	0.0332013	0.0478187	0.0128937	0.0184338	0.0163931	0.0131774	0.0347002	0.0887988	0.016681	0.0567576	0.0269288	0.00588642	0.0887147	0.0848182	0.0191224	0.085212	0.0154354	0.0327219	0.00555545	0.0119517	0.0394399	0.100754	0.0222452	0.0365367	0.00998572	0.0154606	0.0305558	0.11277	0.0140847	0.0275353	0.11499	0.0259731	0.0210917	0.075764	0.00555219	0.207122	0.136166	0.0156781	0.10335	0.104816	0.108576	0.0339432	0.174752	0.00395821	0.205503	0.113289	0.0893978	0.0275374	0.0220239	0.192935	0.0145627	0.0463347	0.084176	0.0514145	0.0109314	0.0153023	0.113877	0.343707	0.0789136	0.116249	0.343841	0.00851695	0.0439875	0.169897	0.0979565	0.011756	0.0849695	0.0856096	0.235817	0.000367853	0.0243016	0.0350792	0.2243	0.587453	1.05003	2.13822	4	5.650678
1590000	-3278.856	-3314.943	36.08675	2	1.370416	0.129572	0.0442614	0.0537167	0.0416015	0.130279	0.560491	0.00706407	0.0190696	0.117084	0.0351045	0.0340715	0.0027773	0.0213706	0.0606274	0.0171358	0.173103	0.0313951	0.0172016	0.0300543	0.0587513	0.112108	0.0126556	0.107236	0.0335685	0.0403712	0.00517457	0.0666778	0.10634	0.0716068	0.0358022	0.035014	0.0136476	0.0185728	0.0283879	0.0627439	0.0128835	0.0173344	0.092339	0.0297619	0.0468372	0.111502	0.00282122	0.242035	0.0581209	0.0145383	0.103207	0.018066	0.141514	0.0704921	0.0292808	0.0259324	0.00525326	0.238536	0.0551551	0.0453789	0.00978952	0.0976249	0.0253628	0.0484567	0.0864471	0.13807	0.0568012	0.232605	0.423121	0.203735	0.177096	0.145404	0.328535	0.0140515	0.0182386	0.0989371	0.309035	0.0198899	0.025603	0.111228	0.19866	0.0128051	0.0561248	0.0359992	0.204593	0.565463	1.04181	2.18813	4	6.569247
1591000	-3294.877	-3325.109	30.23154	2	0.8005718	0.183055	0.0400603	0.0602114	0.0548074	0.00365207	0.378367	0.020336	0.00792327	0.176492	0.0225344	0.0193197	0.186906	0.0135904	0.0536734	0.19035	0.0981779	0.0230342	0.0173312	0.0157412	0.0296397	0.055701	0.0112902	0.122476	0.0358826	0.022127	0.0168279	0.0425999	0.00506674	0.251562	0.0256869	0.00660799	0.0142708	0.0198761	0.0547067	0.0647981	0.0248173	0.0311189	0.147484	0.0404061	0.00722157	0.0969061	0.00957641	0.231267	0.0080472	0.00385651	0.196559	0.14558	0.166717	0.00802081	0.0165021	0.00494496	0.000976382	0.117513	0.040285	0.00818016	0.0106832	0.0395865	0.0262454	0.141932	0.150112	0.0638192	0.220854	0.102971	0.481824	0.377522	0.106432	0.0330081	0.20744	0.0112504	0.018803	0.137643	0.377728	0.0518422	0.00869409	0.0657153	0.311239	0.00207317	0.0783742	0.139172	0.0956804	0.407364	0.957113	2.53984	4	6.815627
1592000	-3264.919	-3300.921	36.00182	2	1.429825	0.15481	0.060474	0.0158326	0.0363335	0.116807	0.470856	0.000114448	0.0164362	0.100544	0.0161894	0.038477	0.00798672	0.0149639	0.136018	0.0254723	0.0534995	0.0225507	0.0372298	0.0365997	0.0739981	0.0283499	0.00418925	0.099185	0.0312419	0.0298288	0.0231635	0.00559678	0.0481325	0.191848	0.0704272	0.0369268	0.0024176	0.0146224	0.0369857	0.0421721	0.0102081	0.00384301	0.104151	0.0217789	0.0342536	0.0928921	0.036821	0.118084	0.0404915	0.00726729	0.176524	0.0495215	0.167304	0.0287903	0.0963317	0.0256447	0.178432	0.27114	0.141774	0.193272	0.0243882	0.102798	0.0528282	0.00249651	0.0602057	0.0103014	0.0101144	0.268033	0.316811	0.0731337	0.0706508	0.159728	0.33184	0.0186881	0.0157089	0.165924	0.11509	0.0114774	0.0237209	0.0233543	0.219593	0.0158744	0.0610448	0.34154	0.214276	0.576443	1.04602	2.16326	4	6.394149
1593000	-3273.771	-3308.072	34.30093	2	2.198602	0.184633	0.00591369	0.00991019	0.0648193	0.061561	0.510715	0.00167969	0.0111442	0.121953	0.0256121	0.0826108	0.011451	0.041458	0.0135567	0.11259	0.058223	0.0103006	0.0751721	0.024922	0.001885	0.0257786	0.00220067	0.0625167	0.0373092	0.0305063	0.0192009	0.0547237	0.0394479	0.226514	0.0263885	0.0225361	0.00479608	0.00415675	0.0446455	0.0446271	0.0141891	0.026364	0.0903274	0.0289248	0.0167054	0.163801	0.000713368	0.0545779	0.0445118	0.0278032	0.294652	0.0244989	0.171785	0.0377911	0.0103569	0.0404115	0.0828997	0.0974791	0.0123847	0.0833516	0.02342	0.123513	0.0306866	0.0764778	0.0255349	0.0254702	0.0255046	0.308883	0.325022	0.00602912	0.0900067	0.388166	0.346368	0.0222731	0.0382433	0.22601	0.233397	0.0104739	0.0117597	0.0749938	0.238051	0.00934258	0.0738987	0.220831	0.315883	0.674597	1.07425	1.93527	4	6.353344
1594000	-3267.259	-3307.27	40.01079	2	1.209071	0.144149	0.0263188	0.063091	0.068807	0.0302875	0.418509	0.0383288	0.0130301	0.113922	0.0612628	0.00292731	0.00653983	0.0490255	0.0898576	0.00101113	0.100723	0.0221725	0.000144325	0.0283403	0.00682192	0.114123	0.00972224	0.0934246	0.0171763	0.01827	0.0136957	0.0235743	0.00445308	0.131247	0.0280729	0.0177886	0.00997428	0.00727291	0.023635	0.0218304	0.0289317	0.040082	0.0834071	0.00928713	0.0354336	0.0822389	0.0225478	0.136799	0.158742	0.0132709	0.313207	0.048532	0.0446417	0.0300898	0.00905131	0.0449493	0.175404	0.0196871	0.0966267	0.0882547	0.0555039	0.0515444	0.242628	0.103239	0.123994	0.0663726	0.0133943	0.201853	0.531155	0.054547	0.100758	0.154518	0.264978	0.022042	0.0304929	0.117232	0.145473	0.0161132	0.0204409	0.024371	0.072317	0.0145705	0.0691141	0.232442	0.176693	0.531687	1.02754	2.26408	4	6.029808
1595000	-3287.217	-3327.247	40.02921	2	1.03518	0.0671631	0.0628201	0.0204275	0.0869793	0.0782229	0.514389	0.0194336	0.0223395	0.10665	0.0508554	0.000285317	0.043375	0.0661471	0.03273	0.0679999	0.0377262	0.0535832	0.00741598	0.0435162	0.0499584	0.117111	0.0175442	0.0698032	0.049854	0.0246788	0.0294578	0.0139238	0.010143	0.018453	0.107815	0.0212863	0.0143031	0.0160335	0.0046863	0.057017	0.0088956	0.0279009	0.0618244	0.0220654	0.0330865	0.0734709	0.00401278	0.147232	0.156673	0.0434192	0.312873	0.0253426	0.0175415	0.0204699	0.00957871	0.00983382	0.00929512	0.035033	0.323341	0.234177	0.0106251	0.0241594	0.285993	0.189918	0.13514	0.0670546	0.0720102	0.322011	0.267798	0.0555101	0.0964066	0.241193	0.0171728	0.011523	0.0310623	0.223631	0.113877	0.0421361	0.0353661	0.0139898	0.0933045	0.0129058	0.0442112	0.155417	0.143919	0.487077	1.00559	2.36341	4	6.142609
1596000	-3280.617	-3320.88	40.2636	2	1.456849	0.0418264	0.0449231	0.0152232	0.095915	0.0274881	0.579668	0.00885561	0.0188178	0.127119	0.0854444	0.0392358	0.00874136	0.00208601	0.0472927	0.052406	0.0778503	0.00116413	0.0267295	0.0342945	0.104817	0.0433126	0.0268146	0.0587584	0.0132447	0.0215832	0.0163578	0.0831385	0.0369373	0.103146	0.0351399	0.0234852	0.0075082	0.0180352	0.0240505	0.0683931	0.0168576	0.0229183	0.0637788	0.0248002	0.0250344	0.0995552	0.0299098	0.083542	0.0456087	0.0627224	0.16438	0.018326	0.0364164	0.00472666	0.0664199	0.0474074	0.303097	0.0164801	0.0962515	0.300743	0.188687	0.0290819	0.194196	0.0709207	0.126271	0.0066403	0.137861	0.333516	0.368053	0.0689627	0.107281	0.198071	0.0609144	0.00322173	0.024718	0.123218	0.144064	0.0237837	0.0691542	0.0337743	0.150893	0.046757	0.0413214	0.0174676	0.218579	0.581213	1.04778	2.15242	4	6.117608
1597000	-3267.09	-3306.108	39.01836	2	0.8602143	0.115574	0.0819145	0.064181	0.0950697	0.0285314	0.334491	0.0208666	0.000862286	0.123562	0.0168355	0.110679	0.0034335	0.00933777	0.027925	0.0966281	0.110053	0.0834585	0.0388861	0.0281434	0.0319098	0.0632259	0.0235111	0.0403706	0.0723295	0.00984908	0.00841436	0.0484509	0.00835964	0.15618	0.0655253	0.0149353	0.00948121	0.0117311	0.00849056	0.0198909	0.0176583	0.0333658	0.133256	0.0107407	0.0344103	0.0836794	0.0517006	0.146627	0.0240101	0.0911217	0.274502	0.232257	0.103887	0.0137163	0.0162337	0.0533546	0.0871279	0.0127442	0.158634	0.322377	0.057418	0.303987	0.197658	0.00386791	0.13979	0.00390319	0.0770329	0.0583676	0.326044	0.213606	0.0611505	0.329173	0.0108079	0.0134901	0.0814728	0.176547	0.111187	0.0128019	0.0535476	0.0608715	0.126383	0.00976694	0.0196293	0.0294989	0.108292	0.430293	0.972338	2.48908	4	6.362495
