Iteration	Posterior	Likelihood	Prior	alpha_dir	alpha_morpho	brlens[1]	brlens[2]	brlens[3]	brlens[4]	brlens[5]	brlens[6]	brlens[7]	brlens[8]	brlens[9]	brlens[10]	brlens[11]	brlens[12]	brlens[13]	brlens[14]	brlens[15]	brlens[16]	brlens[17]	brlens[18]	brlens[19]	brlens[20]	brlens[21]	brlens[22]	brlens[23]	brlens[24]	brlens[25]	brlens[26]	brlens[27]	brlens[28]	brlens[29]	brlens[30]	brlens[31]	brlens[32]	brlens[33]	brlens[34]	brlens[35]	brlens[36]	brlens[37]	brlens[38]	brlens[39]	brlens[40]	brlens[41]	brlens[42]	brlens[43]	brlens[44]	brlens[45]	brlens[46]	brlens[47]	brlens[48]	brlens[49]	brlens[50]	brlens[51]	brlens[52]	brlens[53]	brlens[54]	brlens[55]	brlens[56]	brlens[57]	brlens[58]	brlens[59]	brlens[60]	brlens[61]	brlens[62]	brlens[63]	brlens[64]	brlens[65]	brlens[66]	brlens[67]	brlens[68]	brlens[69]	brlens[70]	brlens[71]	brlens[72]	brlens[73]	brlens[74]	brlens[75]	brlens[76]	brlens[77]	brlens[78]	brlens[79]	char_rates[1]	char_rates[2]	char_rates[3]	char_rates[4]	model_indicator	tree_length
1483000	-3278.114	-3320.158	42.04426	2	2.01031	0.159713	0.000580835	0.0192198	0.0824321	0.0655996	0.271383	0.00764319	0.0119108	0.114475	0.0362236	0.00754566	0.0228276	0.00875538	0.0132713	0.063323	0.0822983	0.0163861	0.0186682	0.0385683	0.0496558	0.0218592	0.00263004	0.0386998	0.028879	0.0618957	0.00612661	0.00485354	0.0410774	0.154632	0.0172001	0.0220964	0.022729	0.0122919	0.0129591	0.0640985	0.0290011	0.0152187	0.0869576	0.0328311	0.026823	0.0710454	0.0333706	0.16478	0.296834	0.340751	0.112262	0.0136557	0.0469241	0.106308	0.196331	0.125173	0.363086	0.115745	0.0339981	0.0141377	0.00154502	0.0243004	0.0597745	0.0211548	0.234826	0.104455	0.0473758	0.0917242	0.0323289	0.0132469	0.0569226	0.0549564	0.0248129	0.0282712	0.00104718	0.0321212	0.107875	0.219225	0.0802048	0.149025	0.0178381	0.0159735	0.297754	0.106896	0.294502	0.656106	1.07025	1.97915	4	5.651398
1484000	-3283.103	-3318.46	35.3566	2	1.466348	0.0899475	0.0705868	0.0260671	0.0767784	0.143165	0.51079	0.00462685	0.0266725	0.108535	0.0139437	0.0388778	3.53e-05	0.0561114	0.0956694	0.103394	0.139547	0.0482803	0.0307167	0.0143362	0.00455996	0.0622477	0.0143277	0.0780322	0.00884522	0.0186361	0.000276507	0.0329742	0.0049129	0.161694	0.0349552	0.0352587	0.0108125	0.0155013	0.0259264	0.0255705	0.00814482	0.0377925	0.0922095	0.00855667	0.0256448	0.0809511	0.0158613	0.149614	0.0524966	0.301713	0.277012	0.0276867	0.0834666	0.154167	0.242664	0.291822	0.503813	0.0582895	0.000190935	0.0548529	0.0423026	0.317267	0.0195329	0.0177325	0.0410296	0.0684532	0.0353198	0.0869951	0.220433	0.0469344	0.0577109	0.0164164	0.0369025	0.012525	0.0161519	0.0371133	0.19103	0.0354548	0.0813336	0.0744973	0.0382331	0.0265851	0.447625	0.00114609	0.220077	0.582858	1.04838	2.14868	4	6.568284
1485000	-3277.923	-3304.391	26.46799	2	1.158225	0.10872	0.0760813	0.00357483	0.0757937	0.000690987	0.434518	0.0288714	0.0638401	0.0653142	0.0456844	0.0245585	0.00239673	0.00905637	0.0713816	0.0283904	0.0695443	0.0209308	0.0334526	0.044446	0.00357718	0.0469182	0.0040029	0.114906	0.011335	0.0241244	0.0229411	0.0520114	0.000696229	0.101816	0.0415968	0.0235616	0.0186414	0.0193621	0.0443	0.0259381	0.00862667	0.0324993	0.109439	0.0184057	0.0337998	0.100372	0.0336853	0.0679974	0.341209	0.681908	0.369896	0.0108377	0.0769142	0.12982	0.00267697	0.219582	0.0142313	0.141384	0.252049	0.00918477	0.475299	0.038741	0.0102367	0.0452275	0.260184	0.108061	0.0569894	0.258757	0.0102805	0.0774419	0.068373	0.0296871	0.0774862	0.0208483	0.0330703	0.0309622	0.322264	0.0104056	0.13009	0.107216	0.0514349	0.0143806	0.511256	0.00218285	0.167401	0.519641	1.02196	2.291	4	7.168368
1486000	-3286.5	-3315.635	29.13476	1	0.8983518	0.111828	0.0349992	0.0243157	0.115556	0.0420342	0.384285	0.0126293	0.0052757	0.141927	0.0356345	0.00663327	0.015458	0.0361194	0.0509087	0.046242	0.0929961	0.0196423	0.0503709	0.0621196	0.0190996	0.0655006	0.00346281	0.0518484	0.0333851	0.0305475	0.00270413	0.0694551	0.00917564	0.083141	0.0742616	0.0359463	0.0287481	0.0137561	0.0333022	0.0416452	0.00387416	0.0166511	0.20772	0.00438939	0.0241354	0.0960389	0.0195059	0.0510162	0.164944	0.268159	0.22841	0.0588331	0.00762256	0.105827	0.105655	0.146804	0.208423	0.148508	0.0839898	0.0883634	0.120918	0.0253082	0.018668	0.0284006	0.281765	0.157054	0.0517723	0.179923	0.070716	0.145272	0.102451	0.068914	0.057896	0.0627672	0.0213751	0.023151	0.216315	0.0681751	0.0435598	0.17938	0.193697	0.059996	0.266027	0.0519782	0.116253	0.443912	0.98088	2.45896	3	6.419302
1487000	-3274.003	-3312.372	38.36953	2	1.365545	0.130027	0.0362926	0.0344693	0.0189408	0.0190139	0.509905	0.00479202	0.0128601	0.114354	0.0515648	0.00412963	0.0156682	0.0129123	0.0259792	0.0736085	0.0317875	0.0387404	0.0296762	0.0269578	0.0384906	0.0972536	0.0167882	0.0814235	0.023518	0.0655533	0.00317363	0.00471127	0.0195295	0.114629	0.0378618	0.00710713	0.00908924	0.0096221	0.0154541	0.0339976	0.0120917	0.0332612	0.0917031	0.011149	0.0245229	0.0795718	0.225098	0.0404462	0.0712283	0.071069	0.171104	0.0293267	0.0168222	0.136536	0.0674075	0.148118	0.000444397	0.0930349	0.00704555	0.00302162	0.041614	0.0230804	0.0366899	0.0179064	0.227925	0.379729	0.0134587	0.346999	0.239965	0.209948	0.112961	0.0396931	0.0578545	0.0309027	0.0241372	0.00979259	0.68146	0.0333476	0.0480661	0.128261	0.0316415	0.0509266	0.273472	0.0124959	0.203785	0.564531	1.04144	2.19024	4	6.175211
1488000	-3257.986	-3304.278	46.292	2	1.444883	0.114185	0.0079863	0.0373849	0.0809891	0.00569638	0.421495	0.00731482	0.01812	0.11708	0.0511295	0.0172798	0.000450157	0.0152641	0.0243139	0.0347403	0.0078366	0.0938379	0.00314144	0.0133201	0.00573003	0.0488437	0.0134315	0.108193	0.00297649	0.0330654	0.00795059	0.0212909	0.0275286	0.0790802	0.030393	0.0142103	0.0233742	0.0180208	0.0269802	0.0576513	0.0197119	0.0306245	0.0789716	0.0202205	0.0320004	0.0584184	0.0287766	0.054442	0.039024	0.0712182	0.149218	0.0183495	0.00155229	0.152081	0.012905	0.2203	0.170391	0.0895209	0.0103786	0.203228	0.0586889	0.055546	0.0394716	0.0481874	0.179742	0.362594	0.0318258	0.00469298	0.142168	0.165914	0.176561	0.047298	0.0181373	0.0800468	0.00985839	0.0110104	0.317924	0.0882419	0.186946	0.134798	0.0695771	0.0291831	0.241531	0.0143039	0.216681	0.579117	1.04701	2.15719	4	5.565864
1489000	-3274.119	-3305.024	30.90534	2	1.852815	0.140168	0.033183	0.0901575	0.0611052	0.000413569	0.498161	0.000518678	0.00781871	0.162004	0.0337502	0.0309262	0.0126203	0.00695887	0.064095	0.0749199	0.0436862	0.0199384	0.0359279	0.047685	0.00541499	0.0201139	0.0111867	0.103011	0.0298224	0.0366636	0.017418	0.0607492	0.0425293	0.191089	0.0771769	0.0325378	0.0349597	0.0264005	0.00623536	0.0452785	0.0031603	0.0447547	0.0871477	0.0207031	0.0362809	0.0802287	0.0279144	0.0210081	0.0311155	0.127924	0.360292	0.0366149	0.00778559	0.185632	0.040034	0.155636	0.0833467	0.0888266	0.0508352	0.26747	0.0490292	0.00611313	0.0114172	0.0455475	0.00671653	0.305459	0.0636732	0.0406319	0.425363	0.173515	0.0640172	0.0918911	0.0159554	0.0547043	0.00903024	0.00573079	0.278113	0.0558337	0.449549	0.137924	0.21677	0.000371578	0.192338	0.0351282	0.275049	0.63839	1.06583	2.02073	4	6.596156
1490000	-3268.731	-3311.243	42.51234	2	1.307581	0.131461	0.0375434	0.06953	0.0851819	0.124729	0.495585	0.0342233	0.00760347	0.116503	0.0409225	0.039356	0.0432322	0.00937841	0.0681659	0.104221	0.0336677	0.0119429	0.0344558	0.0181245	0.0777165	0.055283	0.000280632	0.0964427	0.0322909	0.0477851	0.0036203	0.026159	0.00484009	0.1903	0.0410519	0.0327152	0.0115471	0.0292475	0.0113099	0.0467858	0.00598468	0.101637	0.104868	0.0158907	0.0182658	0.127882	0.0642122	0.105235	0.0372612	0.062783	0.179103	0.0461394	0.0132951	0.115883	0.0550674	0.0964111	0.029155	0.0841055	0.0131268	0.308288	0.0228826	0.0939384	0.0323119	0.0119413	0.126588	0.25113	0.0122971	0.348359	0.302734	0.0748308	0.00772752	0.076212	0.0163862	0.0485461	0.00289249	0.0144257	0.258071	0.145227	0.0215519	0.17896	0.0156638	0.028185	0.19183	0.0257832	0.19401	0.553045	1.03679	2.21615	4	6.10627
1491000	-3273.921	-3323.333	49.41186	2	1.736079	0.064461	0.0610768	0.0380138	0.0541271	0.0859713	0.473327	0.026744	0.0266628	0.0860366	0.0301058	0.0139313	0.00514329	0.00612379	0.197708	0.0311812	0.0738875	0.040609	0.0251273	0.0502693	0.00187063	0.0586913	0.00241819	0.0662761	0.0655832	0.0440576	0.00491628	0.0136087	0.0385286	0.134332	0.0379251	0.00218633	0.00392354	0.0191752	0.0361124	0.0409486	0.0139063	0.0238881	0.108771	0.0222922	0.0404867	0.103491	0.222468	0.0614247	0.00620702	0.104162	0.0660814	0.00988457	0.0254824	0.133984	0.140389	0.156923	0.00658352	0.0639253	0.0403554	0.0932287	0.0710316	0.0386686	0.0237163	0.0127815	0.248143	0.0681048	0.0201149	0.162645	0.133182	0.123305	0.00346453	0.0880483	0.0597879	0.00651172	0.0194371	0.0127931	0.115617	0.069717	0.0712974	0.121538	0.0367195	0.0683214	0.207976	0.0821797	0.259598	0.623654	1.06173	2.05502	4	5.270097
1492000	-3281.43	-3318.982	37.55231	2	1.649148	0.117037	0.00155355	0.0249629	0.208343	0.0351109	0.26146	0.00140733	0.0253022	0.122555	0.0485586	0.0410429	0.00360799	0.00539836	0.0448755	0.0224437	0.0400693	0.0281655	0.0318282	0.0168399	0.0189353	0.10374	0.00639084	0.123103	0.0287479	0.0388196	0.0247272	0.0811751	0.0143575	0.0930035	0.0337043	0.0310467	0.0229235	0.0246522	0.0107482	0.0716757	0.0133801	0.0317196	0.0769022	0.0227336	0.0386235	0.097626	0.00126886	0.00804321	0.00015089	0.313417	0.0928075	0.0433469	0.0296347	0.169376	0.236648	0.0761015	0.334002	0.152063	0.0557228	0.0361424	0.0556817	0.034159	0.0112457	0.0151658	0.0928216	0.0175964	0.20761	0.0606781	0.283366	0.0368352	0.0182354	0.231723	0.0515871	0.0178681	0.0141349	0.0109501	0.0289011	0.343333	0.134819	0.167204	0.0664983	0.0422294	0.23834	0.329844	0.247471	0.611636	1.0581	2.08279	4	6.148848
1493000	-3282.146	-3320.39	38.24416	2	1.403269	0.188498	0.000242694	0.0132387	0.0907485	0.0266704	0.315543	0.00115536	0.0506769	0.1526	0.0881955	0.0149391	0.0150048	0.0220119	0.0411437	0.0199817	0.0517986	0.0984195	0.0270398	0.00520857	0.0558564	0.0669109	0.0177509	0.0922009	0.0157793	0.0507954	0.00100319	0.0691304	0.063705	0.214667	0.0496098	0.0518042	0.0232541	0.0177949	0.0519376	0.0900487	0.0200473	0.0404323	0.14287	0.0106495	0.0326886	0.079004	0.0696656	0.0145733	0.0195514	0.0107934	0.162293	0.00429178	0.0138889	0.125994	0.343504	0.0334957	0.29724	0.0541841	0.00712406	0.0164794	0.00766802	0.112101	0.0253877	0.0309921	0.0237107	0.0790499	0.028822	0.0925084	0.204801	0.100913	0.0444203	0.208291	0.0329666	0.0346678	0.033223	0.0118791	0.00232881	0.119122	0.498766	0.0808384	0.151899	0.055806	0.227642	0.133671	0.209985	0.571622	1.0442	2.1742	4	5.995608
1494000	-3275.738	-3320.52	44.78188	2	1.446547	0.141745	0.0410249	0.104354	0.0122178	0.0591332	0.458611	0.00729083	0.0219052	0.0781051	0.00989558	0.0625845	0.0101849	0.0132784	0.0635492	0.0916497	0.0212562	0.044704	0.012311	0.0323737	0.038855	0.0307751	0.0129654	0.0365304	0.0308521	0.0295546	0.00871814	0.0202698	0.0286861	0.12598	0.0275104	0.0393346	0.0298222	0.0177459	0.0441201	0.061424	0.0176879	0.0129042	0.123363	0.0326432	0.0256392	0.0943107	0.0542316	0.0344958	0.0110551	0.133192	0.245426	0.00981089	0.059429	0.117035	0.261098	0.0670234	0.304232	0.122571	0.120265	0.00272186	0.0195781	0.00415217	0.0575017	0.0215043	0.00563965	0.00456098	0.0572927	0.130266	0.357721	0.0265803	0.0596833	0.133357	0.00437344	0.0562114	0.00981086	0.0125577	0.0228188	0.208802	0.191133	0.110193	0.063393	0.0267791	0.226503	0.162283	0.216946	0.57941	1.04712	2.15652	4	5.691147
1495000	-3282.601	-3311.298	28.69732	1	1.633438	0.172435	0.0650358	0.0148649	0.075348	0.0578992	0.34431	0.00236366	0.0268215	0.0907982	0.0230074	0.0602869	0.00842754	0.00770994	0.0277909	0.112335	0.0928037	0.0360737	0.00133939	2.99695e-05	0.0317765	0.0579997	0.0217392	0.119176	0.0596307	0.0446128	0.0162035	0.0344844	0.0279977	0.145709	0.0525791	0.0344061	0.0292054	0.010588	0.0403885	0.0340304	0.00207265	0.0313565	0.0954441	0.00152334	0.0184501	0.0744126	0.014324	0.0729498	0.029237	0.0820506	0.291771	0.0444237	0.0172662	0.120286	0.0518835	0.120285	0.338511	0.0958836	0.209269	0.0855422	0.0330175	0.0725511	0.021998	0.00521431	0.116041	0.239385	0.0383468	0.109068	0.380791	0.154242	0.0019723	0.122274	0.0106394	0.0286228	0.0113613	0.0763815	0.0563653	0.213855	0.313048	0.0913928	0.165153	0.0537767	0.25593	0.0409607	0.245219	0.609359	1.05738	2.08804	3	6.389538
1496000	-3277.533	-3309.62	32.08724	2	0.8389509	0.0649602	0.0934842	0.0269235	0.101977	0.12471	0.698875	0.00332927	0.00632779	0.107962	0.0210794	0.0187316	0.00231022	0.0187684	0.0542715	0.0654058	0.0776331	0.0535767	0.0183086	0.0186601	0.0570246	0.0857086	0.00269981	0.139403	0.0188059	0.0169711	0.0172856	0.0328688	0.0175545	0.144073	0.0411141	0.0128124	0.0034071	0.00536668	0.0383821	0.0647981	0.0308004	0.0223264	0.0615641	0.0294588	0.0131783	0.137011	0.0206473	0.0361109	0.0212767	0.0544462	0.179887	0.0352715	0.0349985	0.150578	0.106072	0.0716649	0.690772	0.0530419	0.220055	0.11407	0.103898	0.00663918	0.0687224	0.0414309	0.176061	0.263664	0.0248594	0.0189648	0.486225	0.0317616	0.0624956	0.140028	0.0480084	0.0182831	0.0257628	0.0452103	0.0281884	0.391862	0.201547	0.126463	0.122145	0.0149178	0.0723981	0.081843	0.103816	0.422356	0.96719	2.50664	4	6.96018
1497000	-3257.726	-3301.212	43.48681	2	1.390457	0.126617	0.00296418	0.0437073	0.124238	0.0472994	0.397923	0.0120449	0.00222591	0.180759	0.0414619	0.0269529	0.00137544	0.0113891	0.0952738	0.0519721	0.089672	0.00928093	0.0237504	0.0388639	0.0327799	0.0929858	0.0109538	0.110363	0.019295	0.0190332	0.00590721	0.0485503	0.0183357	0.0312468	0.0116737	0.0372759	0.0223532	0.01591	0.0230097	0.0989861	0.00491189	0.0333098	0.110177	0.00961807	0.0406676	0.0964173	0.0242131	0.107278	0.0162389	0.0809746	0.117968	0.0130338	0.0207512	0.140204	0.100808	0.109015	0.245141	0.0496201	0.0987408	0.102507	0.112623	0.0272399	0.0244465	0.0281535	0.0574522	0.161659	0.0455144	0.233661	0.199022	0.0878524	0.0483633	0.0885673	0.091754	0.0326068	0.0234407	0.0153905	0.152841	0.157099	0.197508	0.0866927	0.014643	0.0374321	0.149799	0.0578537	0.207894	0.569246	1.04328	2.17958	4	5.579641
1498000	-3273.532	-3314.227	40.69503	2	1.201879	0.113834	0.0334492	0.0304265	0.0477937	0.183639	0.621082	0.00761691	0.00317348	0.156802	0.0403555	0.00157007	0.0220757	0.0266637	0.0876687	0.0694989	0.0342158	0.0716504	0.01144	0.00735005	0.0137018	0.0424474	0.00607787	0.102078	0.022803	0.0282621	0.016711	0.0545972	0.013858	0.149542	0.0621691	0.0431692	0.0213942	0.0039233	0.00243998	0.0499714	0.0122381	0.0549481	0.0570775	0.039373	0.0333777	0.107295	0.0474805	0.0167176	0.00422212	0.0989378	0.128177	0.0496401	0.016919	0.116556	0.116207	0.124843	0.308151	0.117579	0.0555591	0.224909	0.162909	0.0630588	0.00616847	0.0367433	0.0776899	0.283124	0.105532	0.115506	0.208086	0.0531138	0.0469597	0.000805002	0.03452	0.0725779	0.0521887	0.00723939	0.0322831	0.299146	0.171955	0.135063	0.134999	0.0312631	0.177313	0.0605824	0.175393	0.530028	1.02679	2.26779	4	6.302485
1499000	-3269.399	-3312.807	43.40779	2	1.320524	0.164494	0.00404537	0.0384982	0.0693351	0.0873359	0.612911	0.0460084	0.0112623	0.0937935	0.0139241	0.0866	0.00360931	0.0147498	0.0628039	0.0996573	0.128347	0.0167724	0.00809855	0.0155292	0.0281716	0.0466294	0.0121575	0.0711101	0.0172088	0.0131874	0.00814395	0.033331	0.0466973	0.0910204	0.016219	0.00246735	0.0188443	0.0054615	0.0245115	0.0268606	0.0105717	0.0112416	0.0947718	0.101031	0.0579302	0.117196	0.146587	0.024382	0.0751924	0.136011	0.140932	0.0243226	0.0650829	0.137129	0.086575	0.170477	0.200337	0.114048	0.114262	0.017606	0.140614	0.0308135	0.0233584	4.24655e-05	0.0433577	0.135765	0.0698712	0.182303	0.231916	0.0383485	0.016527	0.0243166	0.0139221	0.0620382	0.0436601	0.0103067	0.00187189	0.135701	0.315515	0.133319	0.00489813	0.0444073	0.293956	0.0750088	0.196219	0.555675	1.03788	2.21023	4	5.957322
1500000	-3286.295	-3321.676	35.38045	2	1.075342	0.172832	0.000242135	0.0170689	0.0514207	0.204334	0.507628	0.00480871	0.0237205	0.127943	0.0102268	0.0272598	0.0210194	0.0546632	0.111727	0.115067	0.00611318	0.0703208	0.0270057	0.0174951	0.0582169	0.0637822	0.031915	0.110391	0.0386897	0.0334025	0.0195482	0.0418773	0.0135908	0.108703	0.0354446	0.0473933	0.0575074	0.0118509	0.0261741	0.0363887	0.00584379	0.0311149	0.0886291	0.0419935	0.0398225	0.145153	0.0919027	0.176683	0.137186	0.135509	0.0925422	0.0563292	0.00855583	0.155071	0.0249499	0.145003	0.471259	0.115314	0.026127	0.0524506	0.119507	0.130273	0.01725	0.0172401	0.0859107	0.154629	0.0358825	0.35	0.241971	0.133388	0.0802332	0.242403	0.0349563	0.0813441	0.00766181	0.0142271	0.0320633	0.270683	0.0045884	0.130031	0.0113944	0.0388681	0.0448193	0.0458925	0.151737	0.498283	1.01144	2.33854	4	6.672426
1501000	-3274.542	-3314.655	40.11289	2	1.507423	0.0970866	0.00684811	0.0600819	0.016258	0.0534153	0.375253	0.0412961	0.0183316	0.0996458	0.0624261	0.0151995	0.0508049	0.00613164	0.10128	0.134647	0.0732427	0.0110135	0.00106764	0.126063	0.0669857	0.0365142	0.00643524	0.0964037	0.0170791	0.0600032	0.000339626	0.0310209	0.000413925	0.123695	0.0500255	0.016158	0.0116248	0.0379193	0.0556263	0.0229688	0.000788778	0.0530948	0.107375	0.010802	0.0313917	0.10126	0.0871192	0.00867654	0.0644432	0.0950116	0.164823	0.0201016	0.16179	0.107317	0.16813	0.0665672	0.248254	0.068863	0.0211472	0.13645	0.028904	0.052123	0.0261342	0.0226165	0.0802356	0.217186	0.16954	0.571448	0.152213	0.0460192	0.0118381	0.245118	0.0127952	0.0475242	0.055569	0.0669399	0.000900608	0.127941	0.00738271	0.128585	0.0025642	0.0291628	0.10916	0.0297794	0.226467	0.589787	1.05085	2.13289	4	5.948391
1502000	-3277.168	-3314.939	37.77023	2	1.167207	0.109415	0.0653016	0.0365927	0.010776	0.0291224	0.425685	0.00391913	0.00708251	0.0855816	0.0112069	0.0475196	0.0335711	0.0339751	0.063453	0.0255856	0.0526014	0.0300646	0.005524	0.00736068	0.0556688	0.0639653	0.00290168	0.104673	0.0184958	0.0506741	0.00815294	0.0425009	0.0493463	0.128221	0.0745361	0.021575	0.00686085	0.0284639	0.0297329	0.0516126	0.00693226	0.0332563	0.0828453	0.0189457	0.0471924	0.104183	0.0885473	0.171575	0.0544911	0.0452641	0.177304	0.027118	0.070372	0.124971	0.237462	0.0195483	0.344048	0.0828954	0.0265956	0.0502734	0.128423	0.0459308	0.0146992	0.0271964	0.109734	0.240119	0.0692654	0.150059	0.276326	0.0213338	0.00441514	0.378232	0.0190112	0.0914522	0.0144048	0.0410092	0.0121025	0.20938	0.15069	0.147151	0.0466221	0.041022	0.178835	0.0375883	0.16906	0.521824	1.02299	2.28612	4	6.090542
1503000	-3261.478	-3298.876	37.39717	2	1.214088	0.153367	0.00621356	0.0630376	0.0620565	0.0807694	0.576204	0.0124247	0.0135469	0.166483	0.00171236	0.0817352	0.00461608	0.0205794	0.0141361	0.0536966	0.042536	0.0404368	0.0318882	0.0263918	0.0366304	0.100341	0.00500424	0.173134	0.0159417	0.025956	0.00278701	0.0290465	0.00168608	0.086871	0.0444926	0.033827	0.00476825	0.0298781	0.0102437	0.0306245	0.0196911	0.0322492	0.0984116	0.0102653	0.0173713	0.0969632	0.0355975	0.274373	0.144691	0.198588	0.142686	0.0773394	0.0672344	0.18012	0.106363	0.0891472	0.243479	0.0634007	0.0380574	0.0178737	0.00848805	0.0746912	0.0111766	0.0234792	0.187794	0.232341	0.0239334	0.0466591	0.321091	0.0598647	0.00730629	0.20801	0.0332964	0.0695432	0.0194452	0.0467622	0.0017611	0.290514	0.133272	0.182131	0.000121222	0.0237679	0.174658	0.105817	0.177597	0.532836	1.02806	2.26151	4	6.32289
1504000	-3276.501	-3310.331	33.82963	2	1.637306	0.169323	0.022703	0.000188673	0.106436	0.038837	0.416476	0.000142402	0.00816071	0.138963	0.0450707	0.00449525	0.0135324	0.0323675	0.0476051	0.011273	0.055159	0.0476857	0.0181362	0.0168591	0.0366052	0.0691951	0.00916585	0.0551316	0.0337064	0.0649859	0.00596652	0.04362	0.0456295	0.113318	0.050101	0.0286068	0.0060535	0.00517268	0.0317447	0.0848421	0.0129533	0.0646131	0.0879739	0.0162929	0.03483	0.127428	0.0722114	0.04827	0.101339	0.429394	0.314538	9.0173e-05	0.0214077	0.145163	0.0357551	0.15814	0.195116	0.109511	0.166038	0.260236	0.0534553	0.026128	0.0122737	0.016451	0.0497216	0.156011	0.0235812	0.0793503	0.436387	0.0733013	0.00383663	0.0947852	0.0295374	0.0681239	0.0139321	0.0175055	0.0268246	0.314395	0.057724	0.171311	0.0611965	0.0374501	0.184604	0.0839525	0.245775	0.609922	1.05756	2.08674	4	6.370397
1505000	-3271.748	-3304.953	33.20519	2	1.827611	0.129583	0.0769863	0.018784	0.0802981	0.0426443	0.342684	0.00124314	0.00511148	0.122355	0.0165404	0.0410813	0.00342267	0.0028449	0.120314	0.0359921	0.14113	0.00456055	0.021064	0.0320524	0.0321025	0.0293312	0.00974221	0.084649	0.00662641	0.0311773	0.00919891	0.0114622	0.0244605	0.393532	0.0580115	0.0148931	0.0148579	0.0172544	0.0310466	0.0358522	0.0129777	0.026676	0.104178	0.0157664	0.0308889	0.0610579	0.165553	0.00091591	0.181122	0.0189228	0.201963	0.00541453	0.0340362	0.125996	0.202008	0.0344639	0.346473	0.120214	0.0105162	0.226288	0.0879174	0.046761	0.0205745	0.0263252	0.452555	0.208988	0.0694437	0.0395722	0.348963	0.0487593	0.0344522	0.248832	0.0672354	0.0197663	0.00932418	0.0174787	0.0083383	0.197745	0.0473548	0.150517	0.0187748	0.0329569	0.367159	0.0161901	0.27179	0.635334	1.06501	2.02787	4	6.554306
1506000	-3275.588	-3312.154	36.56608	2	1.0987	0.0686884	0.0357365	0.0114942	0.0631511	0.176427	0.410421	0.00152894	0.0149858	0.135378	0.0534278	0.0491797	0.0208666	0.00469579	0.0284365	0.019278	0.160349	0.00233732	0.0253548	0.0410278	0.0198342	0.0666546	0.00601147	0.109839	0.0143914	0.0454431	0.0165101	0.0453687	0.0178669	0.0391841	0.0265109	0.0398265	0.0322899	0.00662093	0.0441483	0.0270594	0.0128717	0.0417002	0.127417	0.0127094	0.0222422	0.073293	0.00924355	0.0900642	0.030474	0.123567	0.150554	0.0148171	0.00365867	0.10443	0.102815	0.119106	0.208984	0.119663	0.037967	0.0467114	0.0785118	0.0369385	0.0429417	0.0342928	0.129585	0.275374	0.0381983	0.241788	0.385158	0.176477	0.317148	0.123783	0.0897401	0.0356723	0.011673	0.0299504	0.00892116	0.256745	0.105154	0.134121	0.0635673	0.0787563	0.1905	0.0833115	0.156216	0.504533	1.01461	2.32465	4	6.300921
1507000	-3265.381	-3304.549	39.16759	2	0.8334255	0.0762506	0.0192278	0.00543566	0.163218	0.0146141	0.481596	0.0217427	0.000587672	0.103314	0.0294184	0.0472835	0.0278492	0.0198351	0.0351815	0.0312828	0.0145227	0.0250095	0.0201943	0.0615333	0.131745	0.091114	0.00925207	0.120654	0.00728002	0.0507708	0.00286289	0.0111477	0.0367845	0.0456424	0.0392323	0.0164796	0.00196415	0.0154618	0.0227523	0.0655702	0.0223831	0.0420535	0.109963	0.0278545	0.036168	0.111679	0.0425826	0.0703937	0.0181251	0.0403897	0.149564	0.0135952	0.0757589	0.157985	0.0558419	0.132109	0.279842	0.142855	0.0345316	0.0813236	0.0603541	0.0627024	0.0224349	0.0351896	0.201936	0.203533	0.0756003	0.0325599	0.34038	0.118901	0.18281	0.30792	0.0632676	0.0425042	0.0112758	0.0197484	0.00303174	0.205976	0.3309	0.11458	0.025585	0.0219783	0.150177	0.0954231	0.102649	0.420251	0.965803	2.5113	4	6.240578
1508000	-3273.755	-3310.842	37.08698	2	1.235196	0.179624	0.0257667	0.0449223	0.0864386	0.0414265	0.505302	0.0275054	0.0206815	0.129316	0.0407709	0.00525197	0.00771401	0.0169138	0.0195485	0.112246	0.0370919	0.0404294	0.0179585	0.0214489	0.198183	0.0666976	0.0197201	0.110776	0.0392112	0.0372298	0.00557415	0.0508524	0.0161512	0.120486	0.0183051	0.00718832	0.017621	0.0348763	0.0129341	0.0844533	0.00019122	0.031612	0.137887	0.00443636	0.0169849	0.119973	0.0977617	0.221377	0.0247232	0.393873	0.229129	0.00880723	0.056382	0.146175	0.197839	0.0827088	0.00819746	0.0996702	0.0585083	0.0187717	0.0986348	0.0287275	0.0635665	0.0115163	0.0964861	0.224195	0.0352852	0.0714982	0.0976622	0.310049	0.0262158	0.0261988	0.0835784	0.00570792	0.0225704	0.0672363	0.00809068	0.304558	0.0771668	0.0918231	0.118126	0.022228	0.23607	0.0878301	0.181373	0.537595	1.03018	2.25085	4	6.390645
