Iteration	Posterior	Likelihood	Prior	alpha_dir	alpha_morpho	brlens[1]	brlens[2]	brlens[3]	brlens[4]	brlens[5]	brlens[6]	brlens[7]	brlens[8]	brlens[9]	brlens[10]	brlens[11]	brlens[12]	brlens[13]	brlens[14]	brlens[15]	brlens[16]	brlens[17]	brlens[18]	brlens[19]	brlens[20]	brlens[21]	char_rates[1]	char_rates[2]	char_rates[3]	char_rates[4]	model_indicator	tree_length
50000	-183.5206	-221.5288	38.00815	10	2.674438	0.073645	0.0143653	0.00838677	0.0256046	0.0569693	0.0708976	0.0118949	0.0264823	0.0240339	0.00958149	0.0171448	0.0142415	0.0156146	0.110924	0.0666623	0.0954489	0.100563	0.0842313	0.0854684	0.104804	0.256089	0.362395	0.711745	1.08036	1.8455	5	1.273052
51000	-191.0665	-221.1956	30.12918	10	2.324147	0.0141533	0.00193741	0.0340513	0.0586204	0.0714057	0.0333525	0.0196363	0.0258929	0.0160529	0.00721514	0.0320509	0.00299778	0.0109977	0.0603884	0.0206591	0.145861	0.148495	0.176008	0.105789	0.235419	0.0896777	0.329124	0.68558	1.07633	1.90897	5	1.310661
52000	-190.5443	-219.1672	28.62282	10	4.789056	0.0488049	0.00728073	0.0222683	0.0213945	0.287546	0.0510903	0.00136277	0.0605582	0.0125974	0.0214883	0.00268254	0.00625474	0.124296	0.0443263	0.217667	0.115678	0.0719216	0.0539837	0.124633	0.382314	0.0826596	0.493073	0.798724	1.08365	1.62455	5	1.760809
53000	-208.3263	-227.0732	18.74695	2	3.960503	0.0347251	0.0120273	0.0276695	0.0122939	0.247008	0.040207	0.0121481	0.0390893	0.0198466	0.0629704	0.0100496	0.0170197	0.166257	0.135645	0.22575	0.447387	0.000511781	0.0775641	0.0261286	0.0953907	0.00208624	0.452179	0.773832	1.08441	1.68958	4	1.711775
54000	-190.1365	-223.3769	33.24039	10	1.474081	0.0509136	0.00265244	0.0637881	0.0119974	0.0822487	0.0243342	0.00141073	0.0556258	0.0140921	0.000242113	0.0221667	0.0260705	0.130479	0.0997311	0.220933	0.38009	0.106916	0.16715	0.0874754	0.164749	0.0416708	0.221291	0.584184	1.04886	2.14566	5	1.754737
55000	-193.2965	-224.7236	31.42701	10	5.439983	0.0427541	0.000202714	0.0245791	0.0161373	0.0812626	0.00453788	0.0453998	0.0207298	0.0439684	0.00841648	0.00299492	0.0408367	0.138686	0.0605678	0.0608387	0.170463	0.0360751	0.0557947	0.127706	0.0652134	0.0606656	0.519385	0.813793	1.08246	1.58436	5	1.107829
56000	-180.8419	-222.7405	41.89863	10	0.6457361	0.0143293	0.0162987	0.00336946	0.0289234	0.05931	0.0335317	0.00743253	0.0088983	0.0325493	0.0063466	0.00214084	0.0321902	0.125258	0.0293221	0.0411591	0.150284	0.109853	0.0718114	0.061535	0.0923826	0.0625051	0.0626577	0.336761	0.902972	2.69761	5	0.9894302
57000	-183.6149	-219.2424	35.62743	10	4.282087	0.0250698	0.036374	0.0236767	0.00933291	0.0314245	0.00633823	0.00121785	0.0564348	0.00515205	0.0220121	0.00881471	0.000111203	0.0857376	0.0683244	0.0995675	0.317566	0.00976198	0.0838651	0.169782	0.0770836	0.0190682	0.469218	0.784432	1.08426	1.66209	5	1.156716
58000	-180.0639	-220.1028	40.03886	10	0.7338273	0.0352062	0.000344517	0.00222839	0.0142889	0.0710713	0.00524788	0.0441128	0.0170925	0.0273408	0.00163408	0.0143825	0.00153361	0.0258996	0.130223	0.137154	0.230314	0.0264517	0.0515143	0.116732	0.0950811	0.161973	0.0814235	0.379063	0.936787	2.60273	5	1.209826
59000	-181.6107	-215.3326	33.72193	10	1.939845	0.0152874	0.00430933	0.0133227	0.00122954	0.0759872	0.0346656	0.00772544	0.0199099	0.0205167	0.0122031	0.00648776	0.0136354	0.0629945	0.0397674	0.0650872	0.496982	0.050099	0.031822	0.0602028	0.0831268	0.0596438	0.285987	0.648461	1.06841	1.99714	5	1.175006
