Iteration	Posterior	Likelihood	Prior	alpha_dir	alpha_morpho	brlens[1]	brlens[2]	brlens[3]	brlens[4]	brlens[5]	brlens[6]	brlens[7]	brlens[8]	brlens[9]	brlens[10]	brlens[11]	brlens[12]	brlens[13]	brlens[14]	brlens[15]	brlens[16]	brlens[17]	brlens[18]	brlens[19]	brlens[20]	brlens[21]	brlens[22]	brlens[23]	brlens[24]	brlens[25]	char_rates[1]	char_rates[2]	char_rates[3]	char_rates[4]	model_indicator	tree_length
34000	-328.6469	-382.2733	53.62644	10	0.002226381	0.0224798	0.154145	0.020938	0.0617191	0.085606	0.00369247	0.0369202	0.0395843	0.0995193	0.106562	0.399699	0.0593636	0.0218739	0.00783238	0.0253386	0.0575365	0.068021	0.109377	0.0607092	0.0461239	0.00481204	0.00479316	0.438011	0.17463	0.073276	2.12908e-271	6.91353e-136	1.28484e-56	4	5	2.182563
35000	-333.6569	-393.1315	59.47464	10	0.03731351	0.214921	0.212858	0.0206759	0.0642027	0.0176073	0.0127197	0.033614	0.0127937	0.150819	0.0734444	0.0432169	0.094667	0.0303458	0.0122044	0.081359	0.0335154	0.285816	0.0637943	0.131029	0.0345169	0.128823	0.114471	0.0890965	0.0149328	0.379477	4.08624e-17	9.54866e-09	0.000750446	3.99925	5	2.350919
36000	-324.6964	-385.4347	60.73826	10	0.03970591	0.0330278	0.00177143	0.00201276	0.0119418	0.0514604	0.00438857	0.0352862	0.0438424	0.377536	0.0213273	0.329243	0.024922	0.0137377	0.00742786	0.191853	0.0611497	0.0113842	0.0333986	0.0747343	0.227505	0.00210647	0.116769	0.180593	0.191418	0.0472519	3.83125e-16	2.92322e-08	0.00119377	3.99881	5	2.096087
37000	-325.4545	-389.3318	63.87737	10	0.03317657	0.175983	0.0294293	0.117867	0.0410307	0.0783912	0.0016547	0.0272182	0.00915007	0.154003	0.0186626	0.317585	0.000365932	0.0255679	0.0226133	0.0342857	0.00995949	0.0821367	0.0845869	0.187444	0.0140985	0.030669	0.112832	0.123207	0.0155768	0.0803294	3.97798e-19	9.42464e-10	0.000287128	3.99971	5	1.794647
38000	-324.5085	-387.744	63.23555	10	0.04332784	0.178335	0.161655	0.00649664	0.129878	0.0709249	0.0151377	0.0360741	0.00411807	0.181745	0.108532	0.356688	0.0429353	0.0177051	0.00408676	0.0254916	0.00255967	0.0284106	0.0696532	0.109413	0.0491105	0.0159917	0.234923	0.0452572	0.0625333	0.0669579	7.08931e-15	1.25707e-07	0.00218649	3.99781	5	2.024615
39000	-326.3212	-387.0124	60.69114	10	0.01726852	0.0830221	0.00768224	0.0325752	0.0601816	0.0554048	0.0881898	0.0255476	0.0134162	0.03648	0.0305291	0.0822898	0.0360878	0.0151594	0.0187612	0.271741	0.0508881	0.0135589	0.0517235	0.143868	0.056732	0.105123	0.209099	0.14676	0.0744097	0.036544	7.64553e-36	4.13746e-18	9.77382e-08	4	5	1.745775
40000	-315.9291	-378.0863	62.1572	10	0.06208261	0.120534	0.149691	0.0180906	0.0169512	0.0503147	0.00335866	0.0568667	0.00302131	0.226695	0.339859	0.512201	0.00158463	0.0166479	0.00503287	0.0604449	0.10328	0.00306624	0.091823	0.000280791	0.0394702	0.0898305	0.0317731	0.00601676	0.0681711	0.0529128	1.11421e-10	1.57347e-05	0.0162235	3.98376	5	2.067918
41000	-323.3938	-387.5037	64.10988	10	0.04033345	0.105049	0.0314722	0.0242346	0.00439805	0.0453724	0.00360374	0.0682953	0.184055	0.149604	0.0168335	0.162792	0.00782093	0.0374934	0.0164423	0.0751588	0.142782	0.0922064	0.0211874	0.0212954	0.000936979	0.0139604	0.091773	0.109442	0.109458	0.136666	6.595e-16	3.83509e-08	0.0013361	3.99866	5	1.672333
42000	-327.9742	-379.8651	51.89086	10	0.0595289	0.194199	0.0593104	0.0247668	0.0227983	0.0557602	0.0235086	0.0347117	0.0604712	0.311278	0.119835	0.0330511	0.0226313	0.0224303	0.0191232	0.0164857	0.140217	0.204797	0.050613	0.61883	0.0495549	0.011898	0.0209715	0.193604	0.136397	0.105084	4.27694e-11	9.75066e-06	0.0133008	3.98669	5	2.552327
43000	-329.1059	-391.5577	62.45189	10	0.09158991	0.197695	0.0564952	0.00483682	0.060872	0.0390122	0.0181582	0.0489206	0.0272148	0.121375	0.0400199	0.0726126	0.14173	0.00892498	0.0227626	0.0220655	0.0100652	0.0614787	0.0177866	0.136117	0.136842	0.0614888	0.067009	0.121039	0.0557643	0.0545141	1.47628e-07	0.000571302	0.072057	3.92737	5	1.604798
