Iteration	Posterior	Likelihood	Prior	alpha_dir	alpha_morpho	brlens[1]	brlens[2]	brlens[3]	brlens[4]	brlens[5]	brlens[6]	brlens[7]	brlens[8]	brlens[9]	brlens[10]	brlens[11]	brlens[12]	brlens[13]	brlens[14]	brlens[15]	char_rates[1]	char_rates[2]	char_rates[3]	char_rates[4]	model_indicator	tree_length
1647000	-265.1504	-404.3307	139.1802	0.05	0.6454388	0.0325144	0.011724	0.029407	0.0055191	0.0357218	0.0274697	0.0190987	0.0286771	0.0621051	0.0122699	0.00183863	0.40599	0.178617	0.21574	0.0131314	0.062595	0.336608	0.902841	2.69796	1	1.079824
1648000	-265.9613	-398.3948	132.4335	0.05	0.746159	0.0242177	0.121571	0.0419075	0.0476196	0.0432309	0.00582934	0.0502162	0.0379929	0.033319	0.0238082	0.0350535	0.486511	0.30895	0.466614	0.0230619	0.0840627	0.384519	0.940842	2.59058	1	1.749903
1649000	-262.3601	-399.2246	136.8645	0.05	0.9323776	0.0185749	0.13464	0.123093	0.0117366	0.0266287	0.0197267	0.0566278	0.0322469	0.0134138	0.0102936	0.0123496	0.519641	0.085592	0.197745	0.0213135	0.123272	0.455438	0.987825	2.43347	1	1.283623
1650000	-263.4917	-397.9488	134.457	0.05	1.019709	0.0533392	0.0418077	0.0190997	0.0799171	0.0397633	0.031661	0.0435638	0.0219398	0.0189898	0.00122959	0.0414341	0.759762	0.114434	0.261986	0.0258573	0.14087	0.482597	1.00319	2.37334	1	1.554785
1651000	-260.8045	-395.8954	135.0909	0.05	0.3788245	0.0381034	0.0319788	0.0237591	0.0103053	0.0257221	0.00871123	0.023347	0.0439744	0.0267911	0.0293547	0.0422635	0.628932	0.180581	0.403241	0.0213769	0.0137818	0.165769	0.70731	3.11314	1	1.538441
1652000	-263.3416	-403.7941	140.4524	0.05	0.5703694	0.0353522	0.0493027	0.0681782	0.0396837	0.0401804	0.00863348	0.0296993	0.0355801	0.0043216	0.0343015	0.027224	0.34674	0.0996095	0.145624	0.0207779	0.0470601	0.295395	0.865415	2.79213	1	0.9852085
1653000	-256.3624	-396.6101	140.2477	0.05	0.2741214	0.0188062	0.0142921	0.167076	0.00351054	0.01708	0.0357769	0.022293	0.0262799	0.0211704	0.0190321	0.00209231	0.387866	0.133363	0.146382	0.00795589	0.0034313	0.084582	0.549672	3.36231	1	1.022976
1654000	-266.7713	-397.817	131.0457	0.05	1.285341	0.0328606	0.0521208	0.148438	0.0882414	0.0474551	0.0410619	0.0391903	0.029893	0.0248954	0.0385706	0.0197503	0.551881	0.0369076	0.558337	0.110972	0.190179	0.548435	1.03486	2.22652	1	1.820575
1655000	-260.2233	-395.3361	135.1127	0.05	0.6393154	0.00469703	0.0574765	0.0319208	0.001648	0.0533128	0.0149922	0.0425738	0.0532297	0.0163859	0.010726	0.00538939	0.728903	0.00683914	0.304826	0.169879	0.061305	0.333433	0.900124	2.70514	1	1.502799
1656000	-264.6539	-396.0801	131.4262	0.05	2.732127	0.0182651	0.0543949	0.0813536	0.0519623	0.0392671	0.0033127	0.0389146	0.0385465	0.0353615	0.0318027	0.0138151	0.501646	0.011742	0.494075	0.249674	0.367415	0.715528	1.08083	1.83623	1	1.664134
1657000	-254.5957	-392.6534	138.0577	0.05	2.477692	0.00214329	0.0578609	0.00133856	0.00507153	0.0280138	0.0297781	0.0261397	0.0206174	0.0263614	0.00381256	0.0170005	0.302421	0.00895658	0.342894	0.146821	0.344331	0.697783	1.07837	1.87952	1	1.01923
1658000	-258.5762	-392.9084	134.3322	0.05	1.74174	0.0203176	0.0796857	0.0379857	0.0205137	0.0242629	0.0136654	0.038695	0.018121	0.00338239	0.0380597	0.0305672	0.554866	0.0169013	0.332013	0.24895	0.260369	0.624404	1.06195	2.05328	1	1.477987
1659000	-262.1834	-399.9688	137.7854	0.05	1.917393	0.00406289	0.0360075	0.0109408	0.0194161	0.00936746	0.0403743	0.0568703	0.0525928	0.0101372	0.00393175	0.0231716	0.312633	0.0309238	0.27598	0.194195	0.28321	0.645932	1.06778	2.00308	1	1.080604
1660000	-258.0208	-394.259	136.2381	0.05	1.402555	0.0659164	0.014149	0.0804813	0.00539373	0.0219312	0.0144286	0.0219313	0.0443316	0.0117048	0.0226488	0.00528289	0.571529	0.0228314	0.213555	0.185355	0.209869	0.57149	1.04415	2.17449	1	1.30147
1661000	-265.8367	-398.9059	133.0692	0.05	1.858216	0.0098319	0.0336133	0.00744831	0.0213119	0.0372555	0.0329692	0.09015	0.0576449	0.0491354	0.0123594	0.0196742	0.565205	0.0120302	0.403945	0.237324	0.275742	0.639037	1.066	2.01922	1	1.589897
1662000	-263.4738	-396.9049	133.4311	0.05	2.718256	0.0310805	0.0702625	0.0755886	0.0586684	0.0142092	0.0244268	0.0160829	0.0347036	0.00107843	0.0373463	0.0427918	0.501506	0.0308279	0.297367	0.20847	0.366219	0.71463	1.08072	1.83843	1	1.44441
1663000	-253.9644	-392.2856	138.3213	0.05	1.387355	0.0214602	0.0505618	0.00422447	0.00813006	0.0266306	0.0154188	0.0352548	0.0271299	0.0220232	0.0251793	0.0144445	0.341311	0.0230399	0.349668	0.147626	0.207385	0.568666	1.04306	2.18089	1	1.112102
1664000	-259.9627	-396.8775	136.9147	0.05	0.7196245	0.0154172	0.0385535	0.094529	0.0243501	0.00979555	0.0173508	0.029052	0.0157351	0.000857398	0.0400969	0.0201528	0.541389	0.0216048	0.296129	0.18976	0.078384	0.372644	0.931929	2.61704	1	1.354773
1665000	-264.7939	-398.5434	133.7495	0.05	3.23069	0.00331178	0.0585128	0.0806587	0.0526044	0.0344258	0.0108333	0.0524313	0.0254784	0.0491331	0.00496138	0.00672169	0.270059	0.0467622	0.404974	0.253231	0.406357	0.743551	1.08344	1.76665	1	1.3541
1666000	-265.5866	-401.6979	136.1113	0.05	3.148196	0.0298547	0.0256119	0.281334	0.0467022	0.0241222	0.0306928	0.0439692	0.0371954	0.0129911	0.0188952	0.012088	0.186316	0.0350691	0.171559	0.167291	0.400411	0.739417	1.08316	1.77702	1	1.123691
1667000	-258.7995	-396.8372	138.0377	0.05	0.7162773	0.0262632	0.020648	0.0443932	0.04637	0.00938621	0.0126048	0.0434083	0.0182122	0.0256838	0.0263206	0.0215063	0.450082	0.0191114	0.277604	0.157115	0.077668	0.37111	0.930754	2.62047	1	1.19871
1668000	-274.1599	-404.1236	129.9637	0.05	2.285236	0.023942	0.0470574	0.262355	0.0866852	0.0149279	0.0250896	0.083215	0.0789252	0.00954659	0.0117445	0.0209871	0.3959	0.0206798	0.674518	0.0842844	0.325101	0.682279	1.07573	1.91689	1	1.839858
1669000	-264.3628	-401.821	137.4581	0.05	1.952759	0.0309171	0.129298	0.0448147	0.0176015	0.0357684	0.0454132	0.0511231	0.0449398	0.00786042	0.0113634	0.0202559	0.208083	0.0273248	0.319856	0.135911	0.28757	0.649894	1.06876	1.99377	1	1.13053
1670000	-262.9967	-400.8775	137.8808	0.05	1.427265	0.0242528	0.0328589	0.00928251	0.0224596	0.0321032	0.0566345	0.0911475	0.0271393	0.0245368	0.00160182	0.0207875	0.293644	0.053808	0.255982	0.214708	0.213865	0.575984	1.04585	2.1643	1	1.160947
1671000	-259.8409	-397.8907	138.0498	0.05	1.879733	0.0496906	0.035614	0.155099	0.0176213	0.0156205	0.0113765	0.0634181	0.0381743	0.0217766	0.0203962	0.00982633	0.163558	0.00580949	0.290987	0.1782	0.278483	0.641583	1.06667	2.01327	1	1.077167
1672000	-267.5085	-401.9461	134.4376	0.05	1.483561	0.0421995	0.0440145	0.0241458	0.0744308	0.0544305	0.0215092	0.030643	0.0947126	0.0251363	0.024614	0.00736938	0.37445	0.0119036	0.353756	0.32664	0.222772	0.585797	1.04944	2.14199	1	1.509956
1673000	-261.6319	-396.8018	135.1698	0.05	1.248089	0.0190262	0.0792858	0.173088	0.0413708	0.019056	0.0306765	0.031443	0.024958	0.0394069	0.0133116	0.0205775	0.18274	0.0250837	0.593118	0.111841	0.18366	0.540443	1.03143	2.24447	1	1.404983
1674000	-262.9467	-398.5484	135.6017	0.05	1.244237	0.0276757	0.106406	0.0576015	0.00938103	0.0314169	0.0242697	0.02309	0.042795	0.0168771	0.0135898	0.0304846	0.273552	0.037677	0.548079	0.130408	0.182978	0.539596	1.03106	2.24637	1	1.373304
1675000	-271.4474	-403.0993	131.6519	0.05	2.590376	0.0271886	0.0707609	0.076547	0.188707	0.0540358	0.0188333	0.0786897	0.052785	0.0714325	0.00489365	0.0226247	0.502144	0.0167307	0.37023	0.1077	0.354861	0.705989	1.07958	1.85957	1	1.663303
1676000	-257.4176	-393.3103	135.8927	0.05	1.996815	0.0448701	0.0203667	0.068374	0.00208819	0.0285869	0.0266591	0.0215139	0.0405823	0.0270975	0.0109298	0.028836	0.347082	0.00891501	0.397293	0.224597	0.292894	0.654675	1.06991	1.98252	1	1.297792
1677000	-259.964	-394.7776	134.8137	0.05	1.53808	0.002744	0.0440909	0.125453	0.00804995	0.0302609	0.0353422	0.0453506	0.0270509	0.0311403	0.182711	0.0132802	0.354392	0.0239603	0.476807	0.0181379	0.231146	0.594775	1.05258	2.1215	1	1.418771
1678000	-267.5977	-400.9085	133.3108	0.05	0.6814552	0.0280072	0.111084	0.0481874	0.0348691	0.0516995	0.00976566	0.0393613	0.0171388	0.0342757	0.34067	0.0330999	0.347482	0.0711819	0.499067	0.00380721	0.0702323	0.354647	0.917798	2.65732	1	1.669697
1679000	-260.8581	-398.2921	137.434	0.05	1.300451	0.0136406	0.0543659	0.0588856	0.0391011	0.0387499	0.025912	0.0453803	0.0594235	0.0237131	0.144379	0.0139791	0.265257	0.0331962	0.370806	0.0192136	0.192787	0.55158	1.03619	2.21945	1	1.206003
1680000	-258.7972	-395.9262	137.129	0.05	2.039526	0.0132764	0.0889797	0.0164986	0.045151	0.0273951	0.0158147	0.030357	0.0342598	0.00489513	0.209369	0.0173086	0.29576	0.0321535	0.312228	0.0129197	0.297948	0.659152	1.07095	1.97195	1	1.156366
1681000	-269.7194	-398.721	129.0016	0.05	4.160144	0.0076355	0.157904	0.0978732	0.00128652	0.0137024	0.0348049	0.0690003	0.0483558	0.00680964	0.198642	0.0175063	0.570615	0.0653211	0.448168	0.00704713	0.462949	0.780571	1.08434	1.67214	1	1.744672
1682000	-259.644	-393.6291	133.9852	0.05	0.6571705	0.016913	0.0767689	0.0790708	0.0213101	0.0309693	0.0180732	0.0394943	0.0454196	0.0076096	0.147493	0.0123728	0.434047	0.00960214	0.633469	0.0193892	0.0650741	0.342601	0.907901	2.68442	1	1.592002
1683000	-284.9684	-411.6138	126.6454	0.05	1.119267	0.0929809	0.0109186	0.00618208	0.0358434	0.00821609	0.00622406	0.0719959	0.0706238	0.0172052	0.154692	0.0363743	0.34179	0.031455	1.32945	0.0512237	0.160118	0.509882	1.01726	2.31274	1	2.265177
1684000	-267.5309	-400.0904	132.5595	0.05	2.638077	0.00753504	0.0733948	0.0471343	0.0983641	0.0279991	0.061788	0.0323517	0.0458386	0.0258885	0.277594	0.0454429	0.434023	0.0323056	0.313283	0.0276461	0.359168	0.709292	1.08004	1.8515	1	1.550589
1685000	-255.7902	-393.6584	137.8682	0.05	0.5825657	0.0419677	0.0120293	0.0568714	0.00693627	0.0146415	0.01333	0.0346807	0.0263333	0.0195192	0.219861	0.0119561	0.214292	0.00915366	0.529274	0.0205939	0.0495333	0.302441	0.872157	2.77587	1	1.23144
1686000	-259.3718	-399.9668	140.595	0.05	0.8880622	0.0153823	0.0644452	0.00864871	0.0136949	0.0311709	0.0237829	0.00585133	0.00663065	0.0213507	0.12847	0.023242	0.164644	0.0174425	0.403212	0.0101231	0.114114	0.440313	0.978658	2.46691	1	0.9380911
1687000	-262.0365	-397.4081	135.3716	0.05	2.294319	0.0458715	0.0519276	0.0356536	0.016961	0.0248615	0.0254259	0.0335812	0.0544876	0.00160167	0.171391	0.0380754	0.366083	0.0455499	0.38178	0.0163603	0.326047	0.683058	1.07587	1.91503	1	1.309611
1688000	-257.1531	-397.4198	140.2667	0.05	0.7324542	0.000947485	0.0493633	0.0111762	0.00345044	0.0240965	0.0155282	0.0413309	0.0130274	0.00897396	0.21209	0.00123787	0.154839	0.0297672	0.369001	0.0299002	0.0811296	0.378449	0.936326	2.6041	1	0.9647302
1689000	-256.0844	-395.8099	139.7256	0.05	1.974636	0.00948924	0.0427577	0.0548204	0.0488097	0.015134	0.0390918	0.0266545	0.0442027	0.0169323	0.134907	0.014897	0.202885	0.0203503	0.236899	0.0106027	0.290228	0.652289	1.06934	1.98814	1	0.9184336
1690000	-258.0614	-395.594	137.5326	0.05	1.992232	0.0205572	0.0530798	0.0495209	0.0245181	0.0230731	0.0212163	0.0310515	0.0175226	0.0350783	0.200784	0.00323484	0.278834	0.0290488	0.307983	0.0244022	0.292346	0.654185	1.06979	1.98368	1	1.119904
1691000	-254.6921	-395.4638	140.7717	0.05	0.6707222	0.00877789	0.0670447	0.099833	0.0118605	0.0213542	0.0146892	0.0296137	0.0209589	0.012346	0.130017	0.0225342	0.243271	0.00504812	0.203721	0.010436	0.0679488	0.349382	0.913516	2.66915	1	0.9015058
1692000	-253.6318	-393.8319	140.2001	0.05	0.2958702	0.0125682	0.0393616	0.0172901	0.0115898	0.0231357	0.00865778	0.0283572	0.0104095	0.0163867	0.132047	0.0121499	0.184688	0.00216399	0.48228	0.0278315	0.00496629	0.101286	0.588802	3.30495	1	1.008917
1693000	-261.7318	-395.904	134.1722	0.05	0.8261172	0.0726292	0.0347899	0.0350676	0.0720007	0.0219304	0.0420231	0.0309177	0.0387067	0.00905783	0.111105	0.00872599	0.474953	0.0123078	0.602486	0.00892181	0.101103	0.41744	0.963937	2.51752	1	1.575623
1694000	-260.9797	-397.9979	137.0182	0.05	1.047714	0.0248591	0.0724718	0.100901	0.0420894	0.014362	0.011428	0.0245004	0.0152717	0.0282342	0.246648	0.0347901	0.190752	0.0198929	0.421707	0.0258179	0.146375	0.490638	1.00748	2.35551	1	1.273725
1695000	-264.3312	-397.2294	132.8982	0.05	4.395759	0.0238508	0.0358756	0.107191	0.0346761	0.0267642	0.0208463	0.033663	0.0508349	0.0161492	0.258	0.036226	0.399191	0.015808	0.244895	0.0439273	0.474865	0.787871	1.08416	1.65311	1	1.347898
1696000	-260.1122	-399.5526	139.4404	0.05	1.011999	0.00118957	0.0442278	0.0303235	0.00856553	0.0490132	0.0211874	0.0398909	0.0512613	0.0127592	0.145454	0.0146044	0.388055	0.04755	0.189335	0.017834	0.139342	0.480329	1.00196	2.37837	1	1.061251
1697000	-266.9446	-402.8454	135.9008	0.05	1.085356	0.00292373	0.101179	0.140789	0.0113664	0.0260374	0.0494583	0.0161431	0.047695	0.00223793	0.294463	0.0207643	0.220667	0.0495808	0.382663	0.00182068	0.153663	0.500986	1.01282	2.33253	1	1.367788
1698000	-259.6683	-401.3836	141.7153	0.05	0.2432091	0.00522397	0.0421211	0.0184878	0.0270962	0.000388427	0.0220456	0.0286656	0.0159564	0.0152482	0.0839421	0.0308398	0.152274	0.0122953	0.409314	0.0193488	0.00181023	0.0618314	0.486944	3.44941	1	0.8832465
1699000	-254.3454	-395.1035	140.7581	0.05	1.614049	0.0016627	0.0651942	0.011264	0.0256777	0.00945725	0.0182682	0.046625	0.022628	0.0274674	0.157818	0.00547224	0.224802	0.0284547	0.206418	0.00304657	0.242415	0.606501	1.05647	2.09461	1	0.8542558
1700000	-265.3391	-397.2021	131.863	0.05	2.812605	0.00193178	0.115493	0.222917	0.0143591	0.0402941	0.0187843	0.0330515	0.0191519	0.0516005	0.165681	0.0107308	0.361138	0.0244073	0.530798	0.00670693	0.374224	0.720595	1.08142	1.82376	1	1.617043
1701000	-268.1408	-398.2037	130.063	0.05	3.305212	0.0603142	0.0585613	0.0541871	0.0906413	0.0216784	0.0469135	0.0308588	0.0541406	0.0235773	0.119654	0.0262255	0.389309	0.00631177	0.690629	0.0389101	0.411577	0.74714	1.08366	1.75763	1	1.711912
1702000	-261.432	-402.481	141.049	0.05	0.8023631	0.000410181	0.0712004	0.1014	0.035304	0.0122595	0.0195137	0.0444507	0.0274079	0.0375415	0.154189	0.0172552	0.0780826	0.00176914	0.269869	0.0393813	0.0960615	0.408084	0.957608	2.53825	1	0.9100337
1703000	-260.8971	-397.4481	136.551	0.05	2.64197	0.0680035	0.0574528	0.0202779	0.0278509	0.0327719	0.0143152	0.0367694	0.0407772	0.017592	0.142663	0.00158515	0.379683	0.0196785	0.292572	0.0178166	0.359516	0.709557	1.08007	1.85086	1	1.16981
1704000	-263.972	-405.5329	141.5609	0.05	1.576464	0.0101885	0.0254763	0.0437729	0.0267076	0.0269452	0.0047373	0.0442911	0.0220072	0.0396177	0.00513073	0.0510569	0.151168	0.0100641	0.307856	0.00763774	0.236897	0.600808	1.05461	2.10768	1	0.7766571
1705000	-256.78	-394.5545	137.7745	0.05	0.46746	0.0526804	0.0528448	0.0340811	0.0115325	0.0134909	0.0215832	0.0369664	0.0266668	0.0154489	0.0197615	0.146148	0.3679	0.0126685	0.410068	0.00667889	0.027527	0.230143	0.795067	2.94726	1	1.22852
1706000	-257.0831	-399.2813	142.1982	0.05	0.231857	0.0076566	0.0208472	0.056432	0.027039	0.031992	0.0129131	0.023681	0.0162275	0.00724733	0.0171067	0.1436	0.231052	0.0129823	0.211235	0.00337289	0.00137123	0.0539373	0.461632	3.48306	1	0.8233849
1707000	-264.1039	-399.2829	135.1789	0.05	1.381421	0.0015606	0.0919824	0.126055	0.00390624	0.0304791	0.0207486	0.0506721	0.0592133	0.0135285	0.0268704	0.166464	0.339916	0.0101459	0.433841	0.0305435	0.20641	0.56755	1.04263	2.18341	1	1.405926
1708000	-263.2553	-403.3607	140.1055	0.05	1.131038	0.0180975	0.130767	0.00789403	0.00733348	0.0213179	0.030503	0.0433058	0.0402341	0.0491883	0.00238682	0.151853	0.231664	0.0131608	0.157734	0.0243182	0.162333	0.512882	1.01872	2.30606	1	0.9297574
1709000	-262.6248	-398.4073	135.7825	0.05	0.9030198	0.0484583	0.0246622	0.0162071	0.0151153	0.0295409	0.00810965	0.0685232	0.0375863	0.0168306	0.00517538	0.216646	0.560153	0.0245539	0.307336	0.0244267	0.117221	0.445527	0.981868	2.45538	1	1.403325
1710000	-268.0483	-399.3749	131.3266	0.05	3.014128	0.0761311	0.0296299	0.125847	0.0384921	0.0238088	0.060162	0.0615712	0.062378	0.0180032	0.0306402	0.174868	0.25292	0.0585375	0.6018	0.0168524	0.390352	0.732307	1.08258	1.79476	1	1.631641
1711000	-263.6289	-398.9758	135.3469	0.05	2.760739	0.00715031	0.100859	0.0564674	0.0904642	0.0513361	0.0373631	0.0447142	0.0468121	0.015149	0.0168739	0.113189	0.272158	0.0368425	0.32795	0.023762	0.369861	0.717357	1.08105	1.83173	1	1.241092
1712000	-261.2874	-396.5445	135.2572	0.05	0.6363622	0.00808997	0.0882468	0.0578007	0.0178797	0.0108611	0.0162733	0.036975	0.0173012	0.0301056	0.0068684	0.199307	0.191286	0.0227391	0.765464	0.00630682	0.0606839	0.331891	0.898794	2.70863	1	1.475504
1713000	-261.3927	-397.4706	136.0779	0.05	1.91088	0.0211869	0.0266909	0.00120568	0.0134698	0.00899427	0.0330303	0.0700243	0.00646805	0.0317354	0.0192918	0.246615	0.382054	0.000104924	0.386899	0.0340427	0.282399	0.645189	1.06759	2.00482	1	1.281813
1714000	-261.9361	-397.7969	135.8608	0.05	0.3309607	0.00624019	0.041043	0.106252	0.0292259	0.0156025	0.0259741	0.0145908	0.0330522	0.0197003	0.0230246	0.295051	0.29221	0.00826022	0.477687	0.0501758	0.00813969	0.128697	0.644315	3.21885	1	1.438089
1715000	-268.7401	-404.6362	135.8962	0.05	1.68618	0.0751134	0.162107	0.0580543	0.00782349	0.0401799	0.0439341	0.064289	0.0271297	0.0420213	0.00547964	0.231159	0.27873	0.0287621	0.216352	0.0172972	0.252704	0.616873	1.05971	2.07071	1	1.298432
1716000	-268.2478	-402.3188	134.071	0.05	2.941704	0.00469945	0.0684792	0.0173431	0.0565636	0.0293094	0.0138932	0.0666382	0.0101377	0.0176214	0.0193206	0.18584	0.527163	0.0100934	0.293131	0.0305047	0.384701	0.728248	1.08221	1.80484	1	1.350738
1717000	-262.9893	-394.3987	131.4094	0.05	3.893902	0.000815976	0.112055	0.0877745	0.0090961	0.0149368	0.0363018	0.0585217	0.0377218	0.0176415	0.0088525	0.127875	0.291754	0.0249543	0.681048	0.0174106	0.448437	0.771458	1.0844	1.6957	1	1.526759
1718000	-259.6853	-397.4018	137.7164	0.05	2.03766	0.0148835	0.0597628	0.00570165	0.0705107	0.0245403	0.0282917	0.0379518	0.0315668	0.0519246	0.0317533	0.13217	0.203613	0.000765501	0.415769	0.00243354	0.297729	0.65896	1.0709	1.97241	1	1.111638
1719000	-259.4298	-393.6424	134.2125	0.05	1.198004	0.0550935	0.0188246	0.0325522	0.0351359	0.0287515	0.0510616	0.0463839	0.0385861	0.0217337	0.013364	0.20231	0.450586	0.0153917	0.504879	0.0132016	0.174691	0.529129	1.02638	2.2698	1	1.527855
1720000	-258.1498	-396.6873	138.5375	0.05	0.7280049	0.0058706	0.0429357	0.0559005	0.0061038	0.025452	0.0284093	0.0342188	0.0152192	0.020353	0.0189175	0.160098	0.369941	0.00724845	0.323088	0.0141219	0.0801773	0.376449	0.93482	2.60855	1	1.127877
1721000	-260.4823	-396.954	136.4717	0.05	3.054779	0.0571902	0.0623022	0.0317358	0.025354	0.0186887	0.0132298	0.0541496	0.0306172	0.0196475	0.0137207	0.0419467	0.285227	0.152479	0.32012	0.00410082	0.393456	0.734517	1.08277	1.78925	1	1.130508
1722000	-262.5611	-400.7434	138.1824	0.05	2.022964	0.00964078	0.0591048	0.0983412	0.00224529	0.00751795	0.0542863	0.0803536	0.0334434	0.0271824	0.0103812	0.00622515	0.206164	0.18453	0.255928	0.0385106	0.296001	0.657434	1.07055	1.97601	1	1.073855
1723000	-265.9636	-399.1446	133.181	0.05	2.99769	0.0180427	0.108586	0.0151838	0.0607305	0.046558	0.0202211	0.0699892	0.0478775	0.00202571	0.0581086	0.0123384	0.47567	0.192817	0.305846	0.0187946	0.389083	0.7314	1.0825	1.79701	1	1.452789
1724000	-254.4214	-394.8018	140.3804	0.05	0.7382058	0.0181896	0.0515461	0.00234959	0.0179974	0.010011	0.0270427	0.0167117	0.0177275	0.00711555	0.00468703	0.0245092	0.236864	0.121633	0.394433	0.0117517	0.0823606	0.381013	0.938243	2.59838	1	0.9625696
1725000	-268.9236	-398.6984	129.7749	0.05	1.376448	0.104169	0.0655694	0.300102	0.00748913	0.0399886	0.0293451	0.0593648	0.0512439	0.00722467	0.0604503	0.0349398	0.41312	0.225717	0.560296	0.0094252	0.20559	0.56661	1.04226	2.18554	1	1.968445
1726000	-259.5042	-396.3055	136.8013	0.05	1.487339	0.0101935	0.0367397	0.0085418	0.00879578	0.0491945	0.00917271	0.0202256	0.0134567	0.00309339	0.0475597	0.0415225	0.398503	0.199686	0.37202	0.0146867	0.22336	0.586435	1.04967	2.14054	1	1.233392
1727000	-253.1976	-391.1315	137.9339	0.05	1.977385	0.0058164	0.0577918	5.42015e-05	0.0463902	0.0220582	0.0177187	0.0254662	0.0338799	0.0148661	0.0018639	0.0191126	0.362078	0.159433	0.30508	0.0261218	0.29056	0.652587	1.06941	1.98744	1	1.097731
1728000	-261.9599	-398.6463	136.6863	0.05	0.5780979	0.00810683	0.110897	0.0374596	0.0387122	0.0275168	0.00577166	0.0324912	0.0285963	0.0192206	0.0323428	0.00289077	0.669579	0.0585683	0.24751	0.0170885	0.0486245	0.299876	0.86972	2.78178	1	1.336752
1729000	-259.4212	-399.8049	140.3837	0.05	0.4615511	0.0117662	0.0433091	0.00805309	0.0511217	0.018243	0.0169514	0.0370487	0.00259067	0.0268245	0.0170993	0.00985391	0.248713	0.167069	0.315334	0.0288417	0.0265025	0.226076	0.790142	2.95728	1	1.002819
1730000	-252.7616	-393.6645	140.903	0.05	0.9058091	0.0060955	0.035929	0.0180292	0.0187237	0.0244581	0.0347135	0.052514	0.0395252	0.00838849	0.000447231	0.00971792	0.287332	0.117847	0.252423	0.0160222	0.117798	0.446487	0.982454	2.45326	1	0.9221666
1731000	-262.2251	-397.5322	135.307	0.05	0.7225054	0.00357573	0.0639191	0.00606123	0.0135388	0.0200753	0.0281039	0.0136702	0.0179267	0.0195694	0.0491673	0.0299418	0.59808	0.227475	0.361416	0.0193128	0.0790004	0.373958	0.932931	2.61411	1	1.471833
1732000	-258.7224	-395.437	136.7146	0.05	0.6766562	0.0259949	0.0529695	0.109108	0.00475001	0.0279306	0.0314864	0.0298622	0.0116133	0.00567601	0.0336385	0.0326808	0.494921	0.192822	0.267216	0.00193686	0.0692106	0.352305	0.915901	2.66258	1	1.322606
1733000	-269.1848	-404.5587	135.3739	0.05	1.375588	0.0247247	0.0661836	0.287674	0.0225619	0.0283178	0.0139804	0.0646883	0.00192687	0.0434334	0.0392011	0.0234909	0.318864	0.206435	0.20721	0.0399814	0.205448	0.566447	1.0422	2.18591	1	1.388673
1734000	-258.897	-398.9301	140.0331	0.05	0.6719805	0.0269199	0.0226933	0.0601882	0.0311257	0.024543	0.0198184	0.0298632	0.0201562	0.0177128	0.00919457	0.121606	0.221321	0.0074339	0.319136	0.047981	0.0682162	0.350004	0.914026	2.66775	1	0.9796929
1735000	-261.4227	-398.1391	136.7164	0.05	2.592211	0.0257149	0.0348855	0.0253729	0.00512014	0.030667	0.0504768	0.0466921	0.0241096	0.0563405	0.01927	0.215375	0.383963	0.024632	0.213843	0.00754119	0.355028	0.706118	1.0796	1.85925	1	1.164004
1736000	-259.4967	-393.9825	134.4858	0.05	1.082669	0.0658502	0.0624156	0.172391	0.0238705	0.0364207	0.0268054	0.0419053	0.0276276	0.0291125	0.0240355	0.177881	0.567307	0.00133946	0.222735	0.0249301	0.153147	0.500264	1.01245	2.33414	1	1.504627
1737000	-250.9083	-392.4298	141.5215	0.05	0.6846826	0.0384662	0.00614559	0.00575493	0.0204026	0.0201745	0.0187377	0.0255188	0.0201701	0.0140167	0.00602918	0.0975113	0.336187	0.00622097	0.23047	0.00700395	0.0709199	0.356212	0.919057	2.65381	1	0.8528099
1738000	-264.2177	-400.833	136.6153	0.05	1.203073	0.00255227	0.0841038	0.0571822	0.0276405	0.0045899	0.0267169	0.0189836	0.0706398	0.0053819	0.0169713	0.0977584	0.481646	0.0345437	0.332016	0.0320294	0.175609	0.530305	1.02691	2.26717	1	1.292755
1739000	-258.5577	-400.545	141.9873	0.05	0.2795994	0.027964	0.0405902	0.00782856	0.00590297	0.0156019	0.0209434	0.0406451	0.0290027	0.0134649	0.0190897	0.124406	0.286344	0.00458622	0.197496	0.014556	0.00378669	0.0887511	0.559897	3.34756	1	0.8484209
1740000	-261.461	-398.1006	136.6397	0.05	2.885554	0.0158717	0.0888859	0.0366708	0.017127	0.00994735	0.0148345	0.0508857	0.0490805	0.0302967	0.0284881	0.112981	0.29115	0.0241663	0.324368	0.013533	0.38021	0.724988	1.08189	1.81291	1	1.108286
1741000	-258.8022	-396.6376	137.8354	0.05	1.81388	0.0275156	0.0348376	0.0555254	0.0725609	0.0360607	0.0190206	0.0403233	0.0425763	0.0181338	0.0199337	0.134816	0.301948	0.000558262	0.274618	0.0299345	0.269998	0.633641	1.06455	2.03181	1	1.108363
1742000	-257.597	-399.2728	141.6758	0.05	0.7331904	0.00735582	0.0324518	0.0261705	0.0239712	0.0230851	0.0206961	0.0502357	0.00789144	0.0112551	0.0325212	0.117795	0.291402	0.0028263	0.177623	0.0112185	0.0812872	0.378778	0.936573	2.60336	1	0.8364989
