Iteration	Posterior	Likelihood	Prior	alpha_dir	alpha_morpho	brlens[1]	brlens[2]	brlens[3]	brlens[4]	brlens[5]	brlens[6]	brlens[7]	brlens[8]	brlens[9]	brlens[10]	brlens[11]	brlens[12]	brlens[13]	brlens[14]	brlens[15]	brlens[16]	brlens[17]	brlens[18]	brlens[19]	brlens[20]	brlens[21]	brlens[22]	brlens[23]	brlens[24]	brlens[25]	brlens[26]	brlens[27]	brlens[28]	brlens[29]	brlens[30]	brlens[31]	brlens[32]	brlens[33]	brlens[34]	brlens[35]	brlens[36]	brlens[37]	brlens[38]	brlens[39]	brlens[40]	brlens[41]	char_rates[1]	char_rates[2]	char_rates[3]	char_rates[4]	model_indicator	tree_length
1086000	-323.2491	-454.3088	131.0597	0.05	2.71986	0.0643822	0.00793152	0.0109952	0.0835985	0.0705163	0.163204	0.000980868	0.104616	0.0365102	0.0229769	0.033303	0.00448433	0.0319525	0.00841177	0.0137916	0.0115225	0.174403	0.00768178	0.00858065	0.135515	0.215821	0.226518	0.0397868	0.247613	0.551345	0.0376222	0.0313561	0.03691	0.0505887	0.0503389	0.0882633	0.0276309	0.526949	0.117783	0.107584	0.0171072	0.0513661	0.0279094	0.0105743	0.0646128	0.0244346	0.366358	0.714735	1.08073	1.83817	1	3.547472
1087000	-335.9175	-460.3919	124.4743	0.05	1.899027	0.0486885	0.018866	0.140851	0.0235364	0.140166	0.0907251	0.0260943	0.033246	0.0248529	0.406458	0.051684	0.00893744	0.0824374	0.0305	0.0861261	0.0280343	0.0553159	0.0197777	0.0210434	0.0886029	0.0163188	0.0444697	0.046344	0.127731	0.0140574	0.0150676	0.0578244	0.0572634	0.039153	0.0359055	0.0895507	0.0558033	0.563944	0.129254	0.0211595	0.0788082	0.0900183	0.100142	1.06065	0.216523	0.0248813	0.280916	0.643828	1.06724	2.00801	1	4.310812
1088000	-328.817	-464.172	135.355	0.05	2.665313	0.00243728	0.0288491	0.0409784	0.117179	0.075201	0.0215153	0.0172976	0.0589749	0.0239361	0.0115194	0.0635086	0.00666606	0.065955	0.153056	0.0937274	0.0626393	0.0107429	0.0325653	0.00295877	0.0328348	0.00553314	0.0275535	0.612756	0.0701606	0.362977	0.139487	0.0326036	0.0640666	0.12723	0.0490261	0.0180659	0.0379802	0.0527969	0.245448	0.0303716	0.0546041	0.0428186	0.0685334	0.00650667	0.109635	0.0539777	0.36159	0.711134	1.08028	1.847	1	3.134674
1089000	-319.0227	-456.8429	137.8202	0.05	1.921848	0.0749776	0.0289271	0.0511171	0.127627	0.260704	0.0762502	0.0694711	0.0463213	0.0221572	0.0309892	0.14086	0.00537025	0.00610156	0.0297732	0.0202325	0.0356777	0.0312685	0.0469231	0.0139526	0.00180093	0.0461572	0.0328778	0.0114457	0.0785244	0.0573466	0.668196	0.0138477	0.109368	0.0504421	0.0142351	0.104315	0.177605	0.0126971	0.00599288	0.0209637	0.0294771	0.073283	0.022476	0.0366746	0.116285	0.152402	0.283764	0.646437	1.06791	2.00189	1	2.955114
1090000	-325.8752	-453.7741	127.8989	0.05	1.256115	0.0142352	0.0372048	0.00668707	0.121804	0.0131431	0.0709213	0.0403806	0.087556	0.022938	0.000147878	0.0316681	0.00943082	0.0405189	0.00263069	0.00188	0.0171597	0.196605	0.00925404	0.0225866	0.0335252	0.11214	0.153176	0.0720197	0.0340993	0.0474178	0.718674	0.216522	0.0222677	0.0378534	0.189848	0.228844	0.558565	0.0429386	0.294514	0.0490372	0.0372978	0.0094125	0.112552	0.0102065	0.166657	0.112103	0.185075	0.542194	1.03219	2.24054	1	4.006423
1091000	-319.6208	-454.1192	134.4984	0.05	2.891886	0.064668	0.123252	0.0855186	0.0730198	0.0220189	0.116963	0.0560057	0.0519181	0.00127495	0.0761676	0.0321195	0.0048152	0.0491985	0.127363	0.00613915	0.0262369	0.0308908	0.00871289	0.0150862	0.0160436	0.00169689	0.0469446	0.0155634	0.047398	0.038083	0.310021	0.103834	0.0203137	0.0186736	0.0616165	0.655421	0.463509	0.0969706	0.0549531	0.0265817	0.0270049	0.0633226	0.023324	0.0457321	0.0263335	0.0919994	0.380721	0.725361	1.08193	1.81199	1	3.226708
1092000	-319.2989	-454.5469	135.248	0.05	1.571781	0.0334581	0.0137414	0.0188473	0.168748	0.0455019	0.00571451	0.0272423	0.0417752	0.00973714	0.194073	0.10123	0.00257721	0.0624451	0.0343469	0.00477528	0.0356012	0.0634238	0.0262708	0.0127395	0.186784	0.0112568	0.174129	0.0494732	0.00615954	0.060578	0.0877024	0.051469	0.0898386	0.0527605	0.353328	0.0655402	0.411432	0.00124846	0.292793	0.0391592	0.174369	0.0468731	0.0177845	0.00371923	0.0822631	0.0796565	0.236201	0.600084	1.05437	2.10934	1	3.240565
1093000	-330.0541	-456.8721	126.8179	0.05	2.773881	0.0695031	0.0425895	0.0317374	0.0824746	0.0738096	0.0982887	0.0304156	0.0981269	0.00932452	0.0284016	0.0593965	0.00380843	0.0347232	0.21669	0.00861655	0.0107603	0.0578537	0.051323	0.0956465	0.000211899	0.00747258	0.0368223	0.0320431	0.78071	0.0566035	0.0738796	0.249831	0.032548	0.031045	0.0731641	0.0805758	0.658412	0.0695708	0.0476518	0.0302321	0.0263764	0.0685444	0.222653	0.16056	0.113329	0.00297556	0.370975	0.718187	1.08115	1.82969	1	3.958702
1094000	-338.8362	-462.8597	124.0234	0.05	1.669252	0.0604027	0.0438783	0.111001	0.0748885	0.167736	0.116277	0.0280515	0.096106	0.0706872	0.00449279	0.0306416	0.0257612	0.0693037	0.0206951	0.0192219	0.0113456	0.0318632	0.0180581	0.0149936	0.0607237	0.138212	0.0486016	0.0372207	0.0398239	0.0649508	0.16604	0.0280421	0.0205249	0.00772719	0.0615239	0.11907	0.891107	1.16847	0.0209427	0.0842889	0.00396321	0.00423061	0.101037	0.0857174	0.175066	0.00244645	0.250325	0.614501	1.05899	2.07619	1	4.345135
1095000	-316.1184	-453.0523	136.9339	0.05	2.085087	0.000328598	0.0687393	0.186719	0.0308399	0.0798753	0.0587666	0.0645114	0.0280511	0.0102261	0.0906687	0.0541045	0.0115767	0.0328996	0.00464727	0.0130534	0.0161048	0.0974139	0.0387192	0.0281917	0.0645633	0.0383242	0.0713589	0.0447364	0.0568249	0.0536033	0.0229243	0.0220823	0.0645677	0.10952	0.0470667	0.0941386	0.512524	0.0160642	0.0425206	0.58954	0.0780575	0.00828667	0.0779826	0.000759024	0.062445	0.0234128	0.303224	0.663767	1.07198	1.96103	1	3.016739
1096000	-324.1139	-452.3705	128.2566	0.05	1.135956	0.004004	0.145034	0.0066117	0.18404	0.0791407	0.0738582	0.0889408	0.0124628	0.0407105	0.121767	0.114827	0.00980321	0.0408897	0.0572692	0.0142237	0.0334566	0.186069	0.0354425	0.0101361	0.0269351	0.106393	0.0470199	0.269075	0.0599946	0.562925	0.15608	0.0196596	0.0558411	0.0578879	0.0298613	0.0690307	0.186085	0.114342	0.0117957	0.748602	0.0142314	0.0468461	0.0272034	0.00240213	0.0879515	0.00652785	0.163255	0.514122	1.01932	2.3033	1	3.965376
1097000	-320.637	-457.7521	137.115	0.05	1.3635	0.0543411	0.0566387	0.0706565	0.0399774	0.0836893	0.151444	0.0288852	0.0209908	0.0187798	0.104605	0.052895	0.0111838	0.0672351	0.15723	0.0244278	0.010668	0.148829	0.0139951	0.000439858	0.120458	0.0503874	0.0497507	0.0115532	0.0706285	0.32025	0.139327	0.0288481	0.0506368	0.0278539	0.202843	0.0227897	0.0273725	0.338741	0.0296581	0.0301867	0.0179443	0.108403	0.11829	0.0292173	0.142041	0.0266357	0.203445	0.564138	1.04129	2.19113	1	3.080728
1098000	-326.639	-457.3479	130.7088	0.05	1.625846	0.0223379	0.0261116	0.0245611	0.17626	0.0430786	0.0990497	0.0657451	0.0358124	0.0453254	0.087406	0.0313147	0.0468497	0.016498	0.13978	0.0200568	0.00167239	0.134126	0.0966133	0.0104199	0.0621095	0.0513898	0.420792	0.0298786	0.0389497	0.432881	0.0714501	0.0948147	0.127533	0.0223747	0.0161654	0.0801129	0.00247256	0.0268596	0.140467	0.00737745	0.030209	0.577165	0.0394814	0.10254	0.110063	0.0789001	0.244125	0.608246	1.05703	2.0906	1	3.687006
1099000	-315.6665	-452.0546	136.388	0.05	1.659469	0.0436145	0.00106559	0.119449	0.0117778	0.0263908	0.0429817	0.0178993	0.0533219	0.00148054	0.0257491	0.06516	0.00244699	0.0703744	0.0324382	0.0183654	0.0236885	0.171724	0.00461741	0.00481566	0.0339197	0.0265426	0.0035076	0.00176351	0.092228	0.577203	0.147933	0.538428	0.0186528	0.0548754	0.0918521	0.0388884	0.230192	0.00900963	0.134337	0.0360468	0.00025079	0.202066	0.0205217	0.0115202	0.0746149	0.0315295	0.248939	0.613114	1.05856	2.07939	1	3.113244
1100000	-333.9231	-463.1439	129.2208	0.05	1.878534	0.0682628	0.00589832	0.0519429	0.048385	0.0856786	0.0263533	0.184855	0.0279684	0.0366365	0.0437775	0.0141165	0.0170312	0.148857	0.0194724	0.0349916	0.000511673	0.294581	0.0120058	0.0480532	0.154286	0.131349	0.055451	0.106077	0.0549506	0.498346	0.00461555	0.0318728	0.102117	0.0604797	0.0933901	0.766414	0.0897766	0.00646919	0.046841	0.0187085	0.0144651	0.0205723	0.0481666	0.0858405	0.030959	0.206497	0.278331	0.641443	1.06663	2.0136	1	3.797025
1101000	-340.57	-463.0775	122.5075	0.05	0.8862819	0.0944427	0.0015913	0.0796493	0.0256331	0.144534	0.0785907	0.153978	0.00957977	0.00874341	0.029545	0.0166351	0.0256012	0.0802376	0.189558	0.00294633	0.0783508	0.17728	0.0397848	0.0962853	0.0287468	0.0409712	0.072778	0.177075	0.0833912	0.811978	0.0118685	0.237168	0.0433797	0.0428959	0.00408996	0.667178	0.0644883	0.0717654	0.0964823	0.20062	0.223787	0.0206719	0.186796	0.05811	0.0408015	0.0382082	0.113744	0.439685	0.978268	2.4683	1	4.556218
1102000	-338.8009	-466.2898	127.4889	0.05	0.423404	0.120009	0.0335339	0.0646098	0.124838	0.0929479	0.0360192	0.00450019	0.0170396	0.0812186	0.177787	0.0140783	0.0410852	0.0388667	0.0495598	0.00121734	0.0377646	0.0390124	0.0208852	0.033606	0.000862873	0.125989	0.0886156	0.079634	0.0834174	0.782318	0.101339	0.172961	0.110392	0.0222889	0.0395582	0.134761	0.106075	0.100678	0.55577	0.169275	0.0559089	0.0640373	0.118704	0.0137295	0.0140025	0.149413	0.0202305	0.199012	0.755413	3.02534	1	4.118308
1103000	-337.5804	-461.3919	123.8116	0.05	2.372393	0.0212514	0.03265	0.121445	0.0701732	0.185783	0.0679913	0.0223352	0.0295445	0.0656051	0.180617	0.0330721	0.0128109	0.145664	0.0392685	0.037015	0.00666478	0.519924	0.00124513	0.0298947	0.0216567	0.0348725	0.148366	0.00421139	0.0795633	0.676311	0.0682031	0.624508	0.0946495	0.0785413	0.0333414	0.0970288	0.0793476	0.102631	0.189745	0.0810057	0.00278251	0.0671911	0.0281527	0.0277911	0.0700275	0.0616306	0.334015	0.689551	1.07702	1.89941	1	4.294513
1104000	-335.4939	-459.5313	124.0374	0.05	1.031955	0.0201564	0.0869172	0.128327	0.0329316	0.046798	0.0805543	0.0627799	0.0786051	0.0118548	0.0765263	0.0940713	0.0306809	0.489018	0.08715	0.0135011	0.0434697	0.135624	0.0239456	0.015298	0.0141615	0.0980363	0.208035	0.119475	0.678919	0.47105	0.195786	0.0273227	0.101962	0.000164259	0.49585	0.0161239	0.0993106	0.0370582	0.00450824	0.0134848	0.0028994	0.0432413	0.106982	0.0726743	0.019685	0.0228195	0.143285	0.48615	1.0051	2.36546	1	4.407758
1105000	-314.7216	-449.8651	135.1435	0.05	3.949635	0.0103638	0.0207544	0.0414437	0.0925253	0.0496315	0.193668	0.0248869	0.0699397	0.0947514	0.0123266	0.0452152	0.0263171	0.00792619	0.135669	0.0187782	0.00916138	0.0404509	0.000645283	0.0336352	0.0162116	0.0154557	0.193731	0.156858	0.213825	0.403991	0.0696167	0.00210878	0.04913	0.371474	0.0199292	0.0456762	0.0486356	0.00589628	0.0798402	0.0863439	0.142088	0.00750586	0.026809	0.00286398	0.00862144	0.098527	0.451574	0.773449	1.08441	1.69057	1	2.993227
1106000	-314.8066	-453.3538	138.5472	0.05	0.8715534	0.0411549	0.0832229	0.0716266	0.0267826	0.00275746	0.0494785	0.0904252	0.0218694	0.0177134	0.0509388	0.0218531	0.0040784	0.0297131	0.025313	0.00729589	0.0154137	0.0875112	0.0263345	0.00213816	0.077826	0.0341856	0.118035	0.0796388	0.012956	0.507451	0.032911	0.119512	0.0128657	0.526763	0.0341234	0.152659	0.0124748	0.0136886	0.0985141	0.0634	0.0110247	0.00926474	0.0873013	0.263219	0.0031863	0.031255	0.110669	0.434423	0.974967	2.47994	1	2.977876
1107000	-315.4468	-449.0765	133.6297	0.05	1.490655	0.017917	0.00689344	0.00309079	0.149048	0.2311	0.0110268	0.0366979	0.0603773	0.0884616	0.0325252	0.0921966	0.0127179	0.0830559	0.073674	0.00834329	0.0235874	0.0409348	0.00453913	0.00266912	0.0294675	0.101646	0.0374648	0.280822	0.0065241	0.038038	0.0895889	0.000621666	0.0174382	0.0783316	0.0410653	0.00997928	0.503559	0.0506766	0.134726	0.811738	0.0265268	0.0394907	0.0853952	0.00652495	0.0087792	0.0233922	0.223875	0.586993	1.04987	2.13926	1	3.400653
1108000	-334.0742	-460.7222	126.648	0.05	1.909276	0.022545	0.0419634	0.0216696	0.157046	0.220177	0.0721067	0.0112706	0.0429573	0.0961532	0.0618951	0.0142113	0.00495558	0.125364	0.0887327	0.0624765	0.0647016	0.0210311	0.00649355	0.00850283	0.119249	0.0902828	0.0694853	0.00795689	0.0369351	0.0651174	0.00687843	0.114477	0.122664	0.201041	0.0294958	0.0136443	0.001152	0.0987217	0.0970375	0.185942	0.0243835	0.0127941	0.906599	0.662055	0.0418853	0.00620457	0.282199	0.645006	1.06754	2.00525	1	4.058253
1109000	-316.3842	-445.615	129.2308	0.05	1.727363	0.0707698	0.0266771	0.110398	0.00783943	0.00453443	0.134493	0.0527838	0.00596434	0.00939659	0.249998	0.00762899	0.018591	0.171138	0.115304	0.0265895	0.00748606	0.0200067	0.027052	0.00281053	0.0614419	0.0449325	0.0918926	0.125679	0.0315223	0.221957	0.0474123	0.134296	0.0155662	0.0041152	0.062535	0.19427	0.0662283	0.00362993	0.0908451	0.0531734	0.0485867	0.0992855	0.0243484	0.595985	0.0548311	0.673481	0.258407	0.622491	1.06139	2.05771	1	3.815474
1110000	-330.3745	-459.9567	129.5822	0.05	1.131486	0.0834072	0.00342562	0.0326751	0.165609	0.0861755	0.0691005	0.0787941	0.202109	0.0176706	0.0334848	0.0636719	0.0183569	0.0477519	0.0803654	0.0346612	0.0299508	0.130619	0.0315501	0.0165175	0.0121955	0.0342492	0.267162	0.0607356	0.0191322	0.0834142	0.0866349	0.0137502	0.0245968	0.295831	0.0420326	0.223551	0.00606158	0.0785321	0.0582455	0.258508	0.000416528	0.0337791	0.0199278	0.489416	0.164169	0.339196	0.162417	0.512995	1.01878	2.30581	1	3.837433
1111000	-326.8681	-457.0334	130.1652	0.05	1.678998	0.0173656	0.0368025	0.116866	0.0167078	0.0393254	0.0296383	0.118893	0.0633715	0.0094018	0.219398	0.0349198	0.00389742	0.300637	0.0609314	0.0209105	0.016942	0.0289543	0.00703508	0.0534394	0.0931896	0.0568891	0.0806361	0.0228739	0.395826	0.0185849	0.025706	0.0141925	0.00903914	0.0494379	0.0506506	0.0492999	0.0588238	0.0320859	0.0668219	0.0080279	0.0845917	0.082058	0.412764	0.25027	0.0758182	0.5932	0.251697	0.615871	1.05941	2.07302	1	3.726224
1112000	-318.5821	-456.0308	137.4487	0.05	1.549156	0.00294506	0.0453101	0.051887	0.0744609	0.0288081	0.0548901	0.0112882	0.0260017	0.0936341	0.00174084	0.00269565	0.00443146	0.144277	0.0235176	0.0544656	0.0631758	0.00527167	0.0640887	0.0370479	0.00299017	0.0204263	0.155775	0.00621355	0.0035572	0.04054	0.0697937	0.0558684	0.334909	0.0265053	0.0852567	0.113385	0.0246235	0.163178	0.0600462	0.0190673	0.0573822	0.0108675	0.0739439	0.00945866	0.5474	0.334944	0.232817	0.596539	1.05318	2.11746	1	3.006068
1113000	-322.803	-456.1417	133.3387	0.05	1.959419	0.0138182	0.0453094	0.0420171	0.109965	0.0427845	0.118666	0.0398832	0.0119322	0.0451659	0.0772918	0.0634581	0.000481844	0.612555	0.0342527	0.0449989	0.0414005	0.0518177	0.00497629	0.0467902	0.108065	0.0323736	0.0931634	0.113238	0.0547171	0.0162616	0.0640453	0.0103159	0.0101749	0.0406842	0.00601686	0.106594	0.071639	0.0711655	0.395059	0.00433167	0.203731	0.0129275	0.0496659	0.0563432	0.139925	0.278153	0.288382	0.650628	1.06894	1.99205	1	3.386155
1114000	-321.0053	-452.5298	131.5244	0.05	1.486548	0.0101648	0.0228401	0.05961	0.117565	0.325508	0.0574759	0.0265566	0.0704968	0.0468861	0.0028573	0.0694675	0.0195742	0.0285759	0.0818335	0.0310475	0.0716764	0.0258449	0.000992789	0.0294592	0.00769438	0.0750052	0.0571497	0.0568793	0.0416195	0.0171091	0.107796	0.0325934	0.673701	0.0307657	0.0878265	0.0677985	0.121502	0.0498489	0.0413616	0.112231	0.0568963	0.0282517	0.148957	0.48608	0.0393655	0.172932	0.223237	0.586302	1.04962	2.14084	1	3.611796
1115000	-325.218	-458.416	133.198	0.05	1.608491	0.0119263	0.0303703	0.00877963	0.135789	0.0739363	0.0712518	0.0259722	0.0955585	0.00131589	0.112035	0.0384951	0.00300653	0.00715195	0.0437322	0.0327137	0.016046	0.195165	0.0079669	0.0275408	0.125689	0.0969786	0.0817689	0.00521429	0.000750899	0.0806699	0.0498016	0.00602197	0.378867	0.222843	0.523188	0.0305541	0.185107	0.0518763	0.095579	0.000662047	0.0741579	0.151229	0.0866405	0.051614	0.0177949	0.185792	0.241606	0.605672	1.0562	2.09652	1	3.441552
1116000	-320.7689	-457.7224	136.9536	0.05	2.287085	0.062634	0.0098502	0.00909321	0.154211	0.255559	0.0212618	0.0191279	0.0462199	0.00908987	0.144852	0.00335733	0.000995414	0.092557	0.0728456	0.0150291	0.00288224	0.0109552	0.0216939	0.0522254	0.121256	0.0520035	0.0659475	0.0913251	0.0161804	0.0394982	0.0060436	0.0127371	0.452748	0.0178779	0.0239085	0.150872	0.0236884	0.128599	0.118561	0.191315	0.150788	0.0687256	0.0252494	0.218687	0.0063756	0.0197748	0.325294	0.682438	1.07576	1.91651	1	3.006603
1117000	-329.9053	-466.1638	136.2584	0.05	0.8163816	0.0282429	0.035875	0.11265	0.010563	0.372297	0.145527	0.033882	0.0736237	0.0453545	0.0746316	0.109664	0.0149953	0.086894	0.148445	0.013558	0.0302805	0.100188	0.0162132	0.0207262	0.0964858	0.0789041	0.159473	0.0199859	0.0246282	0.0113877	0.0259763	0.0226877	0.106961	0.565606	0.000476818	0.0161933	0.274436	0.0208357	0.0578129	0.00120502	0.0138455	0.0454638	0.088389	0.0346217	0.065015	0.0306945	0.0990395	0.413647	0.961393	2.52592	1	3.234696
1118000	-314.9431	-453.0043	138.0612	0.05	2.108534	0.0453087	0.0580597	0.0151807	0.10117	0.174231	0.0892554	0.0213859	0.0100693	0.0220443	0.0288124	0.0741563	0.0121578	0.0215191	0.0582057	0.016032	0.00341207	0.000435234	0.00867908	7.72675e-05	0.111414	0.0828876	0.0944901	0.0351817	0.164748	0.0986339	7.64438e-05	0.0429095	0.0245862	0.76319	0.0106877	0.036523	0.420178	0.0345093	0.0140928	0.0596019	0.0368893	0.0239669	0.023874	0.0121296	0.0356355	0.0518591	0.305895	0.66608	1.07248	1.95554	1	2.938258
1119000	-330.2979	-459.0053	128.7074	0.05	4.831861	0.0270491	0.0444533	0.0813891	0.0550897	0.00427797	0.147939	0.0339206	0.0315444	0.00793096	0.103945	0.107071	0.0288374	0.0113299	0.0261238	0.102263	0.050575	0.0824002	0.00624685	0.0261468	0.0268365	0.0994159	0.373873	0.00348435	0.0703052	0.0541678	0.0993723	0.320726	0.0755065	0.361685	0.0863248	0.024801	0.606478	0.0791212	0.00129423	0.0414492	0.0214342	0.0314955	0.0829475	0.0405282	0.0750758	0.0369968	0.494941	0.799817	1.08358	1.62166	1	3.591851
1120000	-313.2212	-445.1578	131.9366	0.05	3.371246	0.0579341	0.00498053	0.0512612	0.122031	0.285543	0.0189649	0.0483552	0.0361695	0.0325353	0.107479	0.0466633	0.018182	0.0507635	0.00833542	0.00794018	0.0301658	0.00373704	0.0169957	0.00769489	0.0335665	0.0163185	0.130288	0.0484054	0.0844299	0.0617637	0.395133	0.0117401	0.0431305	0.0723575	0.0272385	0.0506281	0.149233	0.0339727	0.799993	0.148519	0.0608601	0.0741257	0.0799748	0.0263034	0.0224601	0.0544827	0.416088	0.750211	1.08382	1.74988	1	3.380654
1121000	-330.8347	-462.4219	131.5871	0.05	0.878152	0.0385585	0.0319243	0.00227609	0.128219	0.152195	0.00954195	0.0408858	0.112185	0.0394216	0.0385672	0.109874	0.00585339	0.141926	0.143277	0.0180585	0.0527551	0.0195239	0.0427171	0.0117298	0.0182846	0.000803922	0.0988067	0.494998	0.0914636	0.0025614	0.0320775	0.00537871	0.00108798	0.16253	0.0775112	0.422638	0.0491868	0.0931297	0.101345	0.0210998	0.10486	0.570867	0.0423341	0.0530891	0.00598084	0.0892046	0.112048	0.436794	0.976461	2.4747	1	3.678726
1122000	-330.6939	-465.1795	134.4856	0.05	1.004563	0.0297142	0.00391639	0.11728	0.0540037	0.187874	0.00520489	0.0834508	0.0804034	0.018583	0.0445917	0.0381999	0.000933921	0.00862673	0.0429876	0.0404499	0.00324313	0.0191413	0.13303	0.0107167	0.167715	0.0940971	0.281506	0.125542	0.142122	0.0530156	0.0511951	0.063832	0.0980016	0.0160139	0.0794831	0.266386	0.414212	0.025065	0.0723206	0.0758794	0.0477347	0.211921	0.0156344	0.0575296	0.0417672	0.0518409	0.137863	0.478119	1.00075	2.38327	1	3.375164
1123000	-322.0483	-455.0778	133.0295	0.05	1.16602	0.00661165	0.0362888	0.0579815	0.0244371	0.200729	0.0604798	0.137561	0.14011	0.0269228	0.0492474	0.0569546	0.00269536	0.0165864	0.0365422	0.00337938	0.0272179	0.0274888	0.00104743	0.00454823	0.082128	0.0958766	0.0753627	0.300393	0.035146	0.0803625	0.0992836	0.0521168	0.00250843	0.000347294	0.0418099	0.0458162	0.148291	0.0803689	1.19303	0.0164793	0.0387694	0.0233871	0.0449597	0.0263617	0.00986225	0.0841001	0.168841	0.521537	1.02286	2.28676	1	3.49359
1124000	-328.6888	-459.7691	131.0803	0.05	2.097447	0.0449425	0.0512877	0.111887	0.0313756	0.0986769	0.179269	0.0024157	0.00437542	0.0279933	0.243166	0.094913	0.0273243	0.114469	0.00940925	0.00405745	0.022797	0.0605315	0.0249854	0.0112592	0.0319544	0.0395959	0.0860253	0.457973	0.152674	0.0902202	0.0035727	0.075783	0.456147	0.0616168	0.0755563	0.0253197	0.100728	0.0468986	0.170714	0.125812	0.0561938	0.0333673	0.209964	0.0556119	0.0176048	0.049601	0.304636	0.664991	1.07225	1.95813	1	3.588071
1125000	-319.977	-457.1667	137.1897	0.05	1.069193	0.0291987	0.0188679	0.0525336	0.0782158	0.00915968	0.0530833	0.0323228	0.00412348	0.0127893	0.0520441	0.0810071	0.0057276	0.0290231	0.0573292	0.0121382	0.0256705	0.115159	0.00507851	0.000221728	0.12121	0.0772017	0.160161	0.0041329	0.297372	0.0193556	0.461987	0.0291711	0.00299743	0.0371614	0.241235	0.00731407	0.0907549	0.0200206	0.0910531	0.0852853	0.152174	0.0154269	0.473587	0.0110491	0.0137749	0.00634638	0.150549	0.496605	1.01058	2.34226	1	3.092465
1126000	-329.5218	-460.6233	131.1014	0.05	1.501032	0.0263016	0.0444111	0.0564489	0.0847675	0.104634	0.102078	0.107152	0.0289241	0.0167931	0.252616	0.0234822	0.000354043	0.159478	0.0500839	0.0203237	0.0141256	0.00673011	0.0335318	0.0047519	0.0530142	0.0354835	0.0896944	0.0690997	0.0508745	0.0585989	0.078362	0.0242274	0.539565	0.0735826	0.496283	0.071931	0.00498611	0.0184354	0.111149	0.24881	0.046168	0.143732	0.010101	0.0430575	0.0164418	0.239796	0.225482	0.588728	1.05048	2.13531	1	3.660381
1127000	-333.0401	-462.0036	128.9635	0.05	2.643452	0.00214077	0.0855298	0.122051	0.0834821	0.106319	0.0743803	0.144148	0.0128897	0.0338525	0.106396	0.0632048	0.012259	0.0864568	0.0641126	0.0450391	0.0128201	0.0442931	0.00227622	0.0115933	0.0210128	0.160026	0.127836	0.00792678	0.00323837	0.180787	0.489704	0.0215233	0.119094	0.0328422	0.483339	0.0450303	0.0517952	0.00866394	0.134679	0.193879	0.0528042	0.0467393	0.188488	0.0950347	0.124328	0.039429	0.359649	0.709658	1.08008	1.85061	1	3.741445
1128000	-339.9909	-466.6525	126.6616	0.05	1.390788	0.0418993	0.00745696	0.221515	0.0813168	0.198855	0.10605	0.131991	0.125247	0.0343248	0.166713	0.0107566	0.00477947	0.216336	0.00271732	0.0232927	0.0201255	0.0179966	0.0908593	0.00483802	0.10505	0.001198	0.098355	0.073008	0.0166754	0.620718	0.45526	0.0194604	0.0798035	0.0560531	0.13943	0.019812	0.0464913	0.00841803	0.252145	0.058455	0.044045	0.0940298	0.0246635	0.0640509	0.179767	0.134792	0.207948	0.569308	1.04331	2.17944	1	4.09875
1129000	-331.3653	-462.3777	131.0124	0.05	1.160248	0.0814666	0.0308484	0.0629963	0.0910849	0.0831299	0.0289237	0.16687	0.00346976	0.133754	0.0674295	0.106673	0.00745126	0.047064	0.11038	0.00363272	0.023364	0.120729	0.0207707	0.0374503	0.0754781	0.00610107	0.205011	0.443339	0.035099	0.116851	0.429615	0.00297424	0.0523591	0.0563645	0.0771248	0.163566	0.00329054	0.0151317	0.140699	0.0403521	0.0539861	0.0550511	0.297256	0.00118642	0.11922	0.0619282	0.167775	0.520135	1.0222	2.28989	1	3.679471
1130000	-319.7168	-449.3344	129.6176	0.05	1.201024	0.03202	0.0529981	0.101806	0.109861	0.131576	0.0850196	0.090496	0.0317911	0.0345422	0.107044	0.0828908	0.00270252	0.0128795	0.0207285	0.0861986	0.0110015	0.0188206	0.00474801	0.0127216	0.0377794	0.0164998	0.0754758	0.0869628	0.0302934	0.541334	0.0373359	0.10262	0.233043	0.000736291	0.203801	0.00647082	0.0431707	0.0314956	0.0908193	0.0926792	0.0543843	0.114682	0.0222361	0.0840648	0.757982	0.140769	0.175239	0.52983	1.0267	2.26824	1	3.834483
1131000	-326.2781	-464.4358	138.1577	0.05	1.59707	0.0823078	0.023215	0.00801604	0.0794511	0.0154062	0.0235378	0.0492302	0.0468973	0.0133355	0.105541	0.125769	0.00369052	0.0645462	0.0755469	0.0801136	0.0390654	0.00202246	0.000184447	0.0148841	0.0800853	0.0588254	0.297167	0.0982013	0.0962709	0.0360462	0.010164	0.01192	0.00044887	0.00307187	0.0340565	0.100906	0.484716	0.0817526	0.0388855	0.315669	0.0307515	0.0160415	0.0410811	0.109371	0.0439988	0.1191	0.239936	0.603955	1.05565	2.10046	1	2.96129
