Iteration	Posterior	Likelihood	Prior	alpha_dir	alpha_morpho	brlens[1]	brlens[2]	brlens[3]	brlens[4]	brlens[5]	brlens[6]	brlens[7]	brlens[8]	brlens[9]	brlens[10]	brlens[11]	brlens[12]	brlens[13]	brlens[14]	brlens[15]	brlens[16]	brlens[17]	brlens[18]	brlens[19]	brlens[20]	brlens[21]	brlens[22]	brlens[23]	char_rates[1]	char_rates[2]	char_rates[3]	char_rates[4]	model_indicator	tree_length
39000	-107.9565	-130.3109	22.35441	1000	0.5696393	0.0637498	0.00427839	0.022457	0.268462	0.149024	0.0134448	0.0246848	0.314535	0.0495363	0.107595	0.0320831	0.0979195	0.0279588	0.301055	0.163396	0.134094	0.0632834	0.0524923	0.21012	0.0069543	0.0310562	0.140793	0.528855	0.0469128	0.294969	0.865002	2.79312	6	2.807829
40000	-98.4495	-126.4332	27.98369	1000	2.8681	0.0433517	0.112098	0.0703352	0.227608	0.0695059	0.0288356	0.109011	0.011581	0.166681	0.0525587	0.0528176	0.0709121	0.0154368	0.203813	0.00616274	0.10997	0.063234	0.117626	0.156488	0.0235454	0.0980966	0.0405905	0.202743	0.378793	0.723953	1.08178	1.81547	6	2.053001
41000	-103.8819	-129.1929	25.31103	1000	3.118187	0.018131	0.111607	0.0756807	0.011845	0.00898026	0.0990893	0.0309815	0.201303	0.187263	0.0740043	0.051551	0.00998575	0.0138665	0.0521556	0.0157503	0.125729	0.0222311	8.84474e-05	0.166353	0.386144	0.169725	0.0215053	0.266085	0.398203	0.737869	1.08304	1.78089	6	2.120055
42000	-111.9982	-125.7636	13.76534	10	1.20866	0.107657	0.107123	0.0978726	0.0449918	0.0017123	0.00436631	0.0323557	0.096906	0.0101959	0.0407947	0.0594977	0.0602876	0.0119921	0.0970197	0.0845175	0.174572	0.106418	0.391011	0.122963	0.00338372	0.0826703	0.0837364	0.170985	0.176619	0.531593	1.0275	2.26429	5	1.993028
43000	-94.94257	-123.2349	28.29229	1000	0.9300626	0.0527139	0.0236944	0.00274614	0.116281	0.0396226	0.057689	0.039172	0.0346972	0.245844	0.0564231	0.0159098	0.0504614	0.0311406	0.0186898	0.0818422	0.0456212	0.0706469	0.480546	0.262185	0.0476952	0.115605	0.0677823	0.243474	0.122797	0.454672	0.987371	2.43516	6	2.200482
44000	-102.6793	-134.7301	32.05086	1000	0.2576829	0.0014544	0.0801448	0.0633481	0.109517	0.00358357	0.0071318	0.0277722	0.0461206	0.0964267	0.0257797	0.151343	0.00826628	0.00184809	0.400791	0.188402	0.0483407	0.12482	0.0577428	0.0345386	0.00456024	0.00798402	0.130598	0.0700026	0.00248933	0.0722918	0.51741	3.40781	6	1.690516
45000	-113.8598	-134.9228	21.06299	1000	0.530895	0.0609592	0.0178455	0.304295	0.133612	0.13016	0.0417627	0.0793706	0.0153978	0.150314	0.0286667	0.0198629	0.0697143	0.0540957	0.25199	0.0912938	0.00245302	0.419051	0.10582	0.310259	0.0551097	0.234213	0.105844	0.13661	0.0392471	0.271607	0.841509	2.84764	6	2.8187
46000	-101.9695	-124.4565	22.487	1000	1.502287	0.0216056	0.0442065	0.196771	0.152186	0.0687875	0.00286143	0.17804	0.0733884	0.0896483	0.0192888	0.075332	0.0113346	0.0192927	0.183037	0.0662611	0.0938564	0.0770107	0.0735893	0.506172	0.0154988	0.00806898	0.123399	0.562209	0.225676	0.588937	1.05056	2.13483	6	2.661845
47000	-95.50123	-127.1231	31.62187	1000	1.624138	0.121757	0.0539396	0.0242227	0.029941	0.0838209	0.0447603	0.0192419	0.0686686	0.0715228	0.0121371	0.025184	0.0533474	0.018099	0.0658067	0.0873506	0.0536341	0.0670469	0.0269064	0.013453	0.120639	0.13316	0.127253	0.10383	0.243878	0.607995	1.05695	2.09118	6	1.425723
48000	-94.85665	-126.675	31.81835	1000	1.004661	0.0204107	0.10847	0.0691928	0.14792	0.0276077	0.0399415	0.0211885	0.135682	0.0204617	0.0320598	0.0207931	0.0313309	0.00461729	0.0190897	0.12135	0.00575626	0.13148	0.120857	0.0949981	0.0895489	0.0677062	0.0303621	0.212563	0.137883	0.478148	1.00077	2.3832	6	1.573388
