Iteration	Posterior	Likelihood	Prior	alpha_dir	alpha_morpho	brlens[1]	brlens[2]	brlens[3]	brlens[4]	brlens[5]	brlens[6]	brlens[7]	brlens[8]	brlens[9]	brlens[10]	brlens[11]	brlens[12]	brlens[13]	brlens[14]	brlens[15]	brlens[16]	brlens[17]	brlens[18]	brlens[19]	brlens[20]	brlens[21]	brlens[22]	brlens[23]	char_rates[1]	char_rates[2]	char_rates[3]	char_rates[4]	model_indicator	tree_length
36000	-328.0222	-343.7169	15.6947	10	4.240907	0.0321369	0.0119477	0.0326942	0.0253281	0.00497164	0.0918508	0.00627966	0.0273069	0.0406133	0.048275	0.0500491	0.0133134	0.110815	0.0473089	0.198433	0.273502	0.485302	0.0309225	0.134184	0.0918734	0.0488611	0.0825254	0.0905489	0.467126	0.783149	1.08429	1.66543	5	1.979042
37000	-319.0286	-332.4318	13.40319	2	3.182036	0.0905439	0.00316762	0.0101714	0.00773704	0.187515	0.0175626	0.00661567	0.010267	0.0258794	0.00288922	0.0548663	0.0164895	0.045977	0.300511	0.0923256	0.161136	0.0210159	0.129094	0.194161	0.0279681	0.0259411	0.223319	0.0876231	0.402872	0.741134	1.08328	1.77272	4	1.742775
38000	-323.8441	-338.6894	14.84536	2	1.667291	0.0616138	0.066102	0.0130806	0.0488529	0.151706	0.00152218	0.00171762	0.0529939	0.0348402	0.00388841	0.050143	0.00808488	0.0395197	0.0218096	0.27578	0.000847335	0.145965	0.0421727	0.463938	0.0247187	0.104331	0.10846	0.138087	0.250047	0.614224	1.0589	2.07683	4	1.860175
39000	-322.1927	-339.0531	16.86044	2	1.899316	0.037644	0.0190083	0.00628144	0.0459932	0.0130006	0.0639631	0.00159638	0.01728	0.0486476	0.0306492	0.0244887	0.0488297	0.0296437	0.0636571	0.0964418	0.0921209	0.0911971	0.0475058	0.0580286	0.258068	0.165213	0.00114151	0.291618	0.280952	0.643861	1.06725	2.00793	4	1.552017
40000	-329.0706	-338.4156	9.345047	1	0.849055	0.118872	0.0245666	0.00299651	0.054749	0.233543	0.0845004	0.0011476	0.00288719	0.0494063	0.0024018	0.0274561	0.00830552	0.0469828	0.121882	0.10977	0.1245	0.108408	0.408873	0.00673062	0.174928	0.018059	0.372049	0.282177	0.105946	0.426159	0.969673	2.49822	3	2.385192
41000	-314.1111	-334.0186	19.90744	1	0.6205379	0.0804247	0.0230289	0.00903391	0.0367545	0.0166939	0.0796925	0.00427832	0.00176711	0.0509468	0.00391332	0.0723043	0.0012996	0.0291428	0.0203831	0.0818302	0.0379586	0.111987	0.366691	0.0446485	0.0301814	0.152028	0.0933857	0.00343032	0.0573697	0.323497	0.891446	2.72769	3	1.351804
42000	-322.0117	-342.1946	20.18297	2	0.9815199	0.0161778	0.103518	0.0253019	0.0101664	0.0591331	0.026997	0.00759345	0.00987536	0.0276883	0.00242663	0.0209005	0.0375699	0.0606246	0.298121	0.0104865	0.0382142	0.0177619	0.0868418	0.0446304	0.0929604	0.0399914	0.27572	0.0157782	0.133252	0.471126	0.996869	2.39875	4	1.328479
43000	-329.8891	-341.802	11.91291	2	2.436364	0.009941	0.0312981	0.0452135	0.0335188	0.0797701	0.132148	0.0262462	0.0138726	0.080005	0.028351	0.00550496	0.00107178	0.0835223	0.0284045	0.337135	0.0826106	0.132016	0.387156	0.0547372	0.026351	0.212766	0.123167	0.144451	0.340339	0.69462	1.07787	1.88717	4	2.099257
44000	-324.8156	-340.5727	15.75711	2	1.181253	0.111487	0.193351	0.021189	0.0410648	0.0700007	0.0928858	0.00313161	0.00144612	0.0431374	0.0219655	0.0437248	0.0050792	0.0210945	0.191578	0.105504	0.107479	0.110707	0.24535	0.0454617	0.0536144	0.00557617	0.0837772	0.141399	0.171639	0.52519	1.02456	2.27861	4	1.760004
45000	-324.4397	-341.0923	16.65261	1	1.629409	0.106085	0.0336059	0.00550964	0.0181484	0.00366072	0.062414	0.0162825	0.00605568	0.00398061	0.0048956	0.0728287	0.0198446	0.0264026	0.0239186	0.013211	0.103663	0.0939092	0.141388	0.0512061	0.338438	0.0196356	0.214477	0.196839	0.244639	0.608769	1.0572	2.0894	3	1.5764
46000	-321.0536	-338.5551	17.50152	2	1.388981	0.0515428	0.00541102	0.00249479	0.0135407	0.00429024	0.116655	0.00114871	0.000293331	0.0463983	0.00669636	0.127223	0.00584265	0.0766823	0.110952	0.0297533	0.0728927	0.0338615	0.0230776	0.109272	0.345778	0.189858	0.0801505	0.116251	0.207652	0.56897	1.04318	2.1802	4	1.570066
47000	-324.2009	-336.0191	11.81822	1	1.966436	0.0539949	0.0346123	0.0219785	0.0239609	0.0128435	0.0661356	0.000987309	0.00556501	0.0124513	0.0296647	0.0923567	0.0266966	0.0627383	0.0602593	0.283068	0.143055	0.00748788	0.199005	0.49517	0.063884	0.15243	0.0187665	0.159025	0.289235	0.651396	1.06913	1.99024	3	2.026136
48000	-327.9846	-338.1685	10.1839	2	2.088082	0.205787	0.0269835	0.0193809	0.0537186	0.057084	0.199695	0.00773912	0.00970835	0.061998	0.00414757	0.0221195	0.00201799	0.0284182	0.289057	0.0403872	0.0242755	0.331852	0.0726313	0.0418805	0.141316	0.154236	0.316112	0.187123	0.303567	0.664065	1.07205	1.96032	4	2.297667
49000	-317.9987	-337.5571	19.55835	2	0.7386459	0.0364877	0.0306937	0.00997995	0.0678792	0.00951345	0.00275018	0.0101027	0.00457963	0.0291334	0.00471906	0.0379511	0.00585663	0.0203117	0.199608	0.159969	0.129851	0.321791	0.033858	0.180353	0.0104458	0.0251242	0.0992853	0.0392151	0.0824548	0.381208	0.938389	2.59795	4	1.469458
50000	-337.3979	-344.3628	6.964932	2	1.60928	0.0233609	0.0965364	0.0348758	0.0226746	0.065532	0.11474	0.0215381	0.0186337	0.0897895	0.0030552	0.0931014	0.0166991	0.0104993	0.0221594	0.257221	0.173313	0.702027	0.04946	0.0880742	0.16381	0.223887	0.224978	0.103589	0.241721	0.60579	1.05624	2.09625	4	2.619556
51000	-325.1786	-339.7702	14.59151	2	1.154915	0.117617	0.000432191	0.00404475	0.0231464	0.0575827	0.0381084	0.0528647	0.0736879	0.0948959	0.0154414	0.000647187	0.0146727	0.0251955	0.220635	0.0749588	0.0566155	0.0511005	0.172194	0.0194863	0.382671	0.228901	0.0125391	0.0139501	0.166788	0.51883	1.02158	2.2928	4	1.751389
52000	-328.284	-337.6207	9.336733	1	1.92055	0.0788161	0.0455648	0.00250543	0.0403258	0.0967588	0.0336668	0.0110799	0.0369784	0.0214969	0.00774187	0.102007	0.00743138	0.0572147	0.0776368	0.0858137	0.267667	0.00930641	0.205195	0.111512	0.653892	0.00836139	0.00942072	0.308481	0.283603	0.64629	1.06787	2.00224	3	2.278874
53000	-322.0789	-339.0984	17.01956	1	0.559691	0.017412	0.0887403	0.0180155	0.0164136	0.0380875	0.0170057	0.00254483	0.00389607	0.00710756	0.0016632	0.0290313	0.00238877	0.0443845	0.0211282	0.572127	0.0485065	0.0314369	0.101074	0.0235947	0.299492	0.177613	0.0465939	0.0384196	0.0449157	0.289109	0.859273	2.8067	3	1.646677
54000	-327.2815	-341.5916	14.31014	2	1.783412	0.140892	0.0294334	0.0557988	0.00279205	0.0710624	0.0357805	0.00346557	0.0196728	0.0385407	0.0106702	0.0427469	0.0258755	0.0533457	0.0178632	0.197953	0.0907902	0.0191461	0.0686909	0.193734	0.320132	0.0888736	0.0406404	0.346236	0.265975	0.629811	1.06349	2.04073	4	1.914136
55000	-317.5697	-335.7758	18.20605	2	1.271914	0.0353468	0.0272402	0.012883	0.0115546	0.121084	0.0581271	0.0198901	0.000835086	0.0629637	0.00450812	0.0751561	0.0161011	0.0216261	0.138192	0.0826233	0.0668775	0.0523506	0.0152446	0.105579	0.345778	0.167673	0.01246	0.013411	0.187844	0.545594	1.03366	2.23291	4	1.467506
56000	-321.9003	-334.9596	13.05932	2	1.446843	0.100732	0.0178108	0.0118314	0.0330973	0.074323	0.132231	0.0045592	0.00824846	0.00217969	0.000953313	0.0184407	0.0279892	0.0875686	0.087122	0.168754	0.179177	0.136775	0.273232	0.0766485	0.104868	0.137828	0.101043	0.248976	0.216993	0.579463	1.04714	2.1564	4	2.034388
57000	-319.9039	-341.5423	21.63841	10	1.711424	0.0630282	0.0195828	0.00889997	0.0472888	0.00192818	0.0765873	0.00765493	0.000623821	0.0305086	0.0309149	0.0928447	0.00622388	0.0624202	0.107844	0.0811062	0.198971	0.107211	0.118065	0.0518265	0.2433	0.00534475	0.068162	0.062293	0.256214	0.620342	1.06075	2.06269	5	1.492629
58000	-319.4612	-335.0779	15.61676	2	1.134301	0.0428119	0.0698025	0.0421657	0.00346189	0.0160139	0.0640536	0.0224504	0.000225959	0.0275749	0.0101722	0.0373139	0.0161156	0.0720224	0.0369309	0.165168	0.272127	0.277156	0.264553	0.0593225	0.0103787	0.0536957	0.184312	0.103587	0.162945	0.513705	1.01912	2.30423	4	1.851415
59000	-323.1175	-338.7412	15.62365	1	0.943262	0.0278984	0.0846786	0.0649127	0.0124858	0.054361	0.0276947	0.00678125	0.00793321	0.0500539	0.00755111	0.0450626	0.00171997	0.0413701	0.0271684	0.0428504	0.399594	0.00796589	0.286877	0.118791	0.0105961	0.0308356	0.276182	0.114546	0.125499	0.459007	0.989923	2.42557	3	1.747911
60000	-330.0493	-342.3382	12.28887	10	4.523985	0.0837761	0.0135456	0.0438311	0.049397	0.00775829	0.0209311	0.0171841	0.00453651	0.145483	0.0230292	0.0223415	0.0400953	0.100076	0.151259	0.111341	0.179149	0.11723	0.277751	0.0527074	0.241674	0.0559431	0.251874	0.127662	0.481019	0.79158	1.08402	1.64338	5	2.138575
61000	-324.2099	-347.6519	23.44203	10	0.7871214	0.0573399	0.070751	0.0047392	0.0453337	0.0518757	0.0888492	0.0552643	0.022716	0.0258228	0.0116962	0.0500105	0.0321695	0.0178284	0.0231686	0.156172	0.0793266	0.0155501	0.0659596	0.162426	0.261992	0.132201	0.0605716	0.0536105	0.0928155	0.401897	0.953322	2.55197	5	1.545375
62000	-330.4162	-341.2585	10.84228	1	2.804191	0.0338334	0.00188061	0.0330666	0.0305284	0.0431094	0.0813309	0.00133311	0.020076	0.00692094	0.0199887	0.143397	0.00929333	0.020143	0.243086	0.182462	0.0134925	0.00866435	0.0253041	0.282817	0.328077	0.113508	0.285108	0.112534	0.373523	0.720076	1.08136	1.82504	3	2.039955
63000	-321.5382	-335.9535	14.4153	0.2	1.106074	0.0406411	0.0885712	0.0229099	0.0186625	0.108061	0.0124187	0.0294751	0.0287364	0.0135103	0.00851627	0.0539463	0.014645	0.0493434	0.0306398	0.312198	0.0511569	0.207231	0.230555	0.0151267	0.350825	0.163613	0.151998	0.0883471	0.157619	0.506467	1.01557	2.32034	2	2.091127
64000	-314.1562	-332.1508	17.99461	2	0.5927442	0.0565998	0.0147091	0.0093609	0.0244136	0.0230987	0.0201175	0.00240094	0.0219315	0.0465083	0.0108558	0.0187202	0.00761786	0.0353085	0.101253	0.060716	0.127087	0.0770337	0.0563488	0.0354931	0.289896	0.105408	0.225935	0.145152	0.0516151	0.308215	0.877572	2.7626	4	1.515965
65000	-329.9921	-340.6896	10.69745	1	2.742819	0.0949652	0.0932187	0.0353946	0.0194343	0.13958	0.100314	0.00676969	0.0217577	0.0528829	0.000914458	0.0652985	0.00594823	0.0551222	0.108733	0.180474	0.122976	0.355685	0.0393515	0.0512295	0.107078	0.0598664	0.0037324	0.339847	0.368333	0.716215	1.08091	1.83454	3	2.060575
66000	-330.8977	-344.4745	13.57677	2	0.7479596	0.121487	0.0278258	0.0710496	0.0471014	0.0110434	0.0490271	0.0380356	0.00471028	0.0527491	0.000892994	0.0597219	0.0108707	0.0503532	0.159049	0.111582	0.152708	0.0613545	0.18043	0.241425	0.0730186	0.344668	0.0472892	0.112498	0.084448	0.385307	0.941422	2.58882	4	2.028891
67000	-324.1608	-346.6593	22.49851	10	2.372734	0.103018	0.0409036	0.0265542	0.00856555	0.0221209	0.0294987	0.0103736	0.009484	0.0762873	0.000667708	0.0593436	0.0096019	0.065062	0.0120382	0.271936	0.0639683	0.183131	0.0240508	0.0844728	0.0441091	0.0624289	0.00939647	0.173118	0.334049	0.689578	1.07703	1.89935	5	1.390131
68000	-326.3309	-334.8131	8.482246	1	1.140278	0.0498934	0.0287767	0.000485142	0.0225217	0.0472796	0.00301811	0.00320874	0.0116162	0.00508155	0.0162998	0.054171	0.0115648	0.03089	0.332017	0.0282486	0.636958	0.0333598	0.228781	0.202768	0.0301888	0.488524	0.130837	0.0458613	0.164063	0.515205	1.01985	2.30089	3	2.44235
69000	-322.4755	-335.6435	13.16795	1	2.960834	0.0417907	0.024923	0.0317362	0.0179563	0.169135	0.0560677	0.0136455	0.00200788	0.0431154	0.0052577	9.49356e-05	0.0294678	0.0850676	0.0364391	0.0922759	0.440207	0.0680194	0.109979	0.20445	0.0275158	0.0019067	0.101601	0.189065	0.386209	0.729336	1.08232	1.80214	3	1.791723
