Iteration	Posterior	Likelihood	Prior	alpha_dir	alpha_morpho	brlens[1]	brlens[2]	brlens[3]	brlens[4]	brlens[5]	brlens[6]	brlens[7]	brlens[8]	brlens[9]	brlens[10]	brlens[11]	brlens[12]	brlens[13]	brlens[14]	brlens[15]	brlens[16]	brlens[17]	brlens[18]	brlens[19]	brlens[20]	brlens[21]	brlens[22]	brlens[23]	brlens[24]	brlens[25]	brlens[26]	brlens[27]	brlens[28]	brlens[29]	brlens[30]	brlens[31]	brlens[32]	brlens[33]	brlens[34]	brlens[35]	brlens[36]	brlens[37]	char_rates[1]	char_rates[2]	char_rates[3]	char_rates[4]	model_indicator	tree_length
1082000	-362.6984	-394.5752	31.8768	10	0.9048511	0.051595	0.0218208	0.0571991	0.0145258	0.0488304	0.0883077	0.0600784	0.0116982	0.0138277	0.0281112	0.0114317	0.176786	0.00174141	0.0205269	0.0290451	0.0234892	0.040546	0.0363916	0.0878333	0.1227	0.0346823	0.044745	0.111783	0.12129	0.586152	0.0430235	0.0680167	0.00143321	0.0385104	0.0776983	0.10103	0.117146	0.0115485	0.14158	0.18045	0.00155602	0.126877	0.1176	0.446158	0.982253	2.45399	5	2.754007
1083000	-347.6007	-382.5543	34.95363	10	0.6676166	0.0345614	0.0360729	0.132459	0.0707554	0.0028929	0.0103757	0.0521131	0.0764967	0.000725222	0.00496368	0.00385284	0.237994	0.0160519	0.0300728	0.00762149	0.00627495	0.0146914	0.0367684	0.0435029	0.0816752	0.0313661	0.0552436	0.0252507	0.00691351	0.067909	0.149264	0.043774	0.0661718	0.0163157	0.125924	0.0229496	1.06392	0.0436525	0.0583997	0.0288068	0.0425374	0.123759	0.0672891	0.347841	0.91225	2.67262	5	2.872077
1084000	-360.6934	-390.1976	29.50427	10	0.9542469	0.0211831	0.0120051	0.0499288	0.0506815	0.0350538	0.00233102	0.358055	0.0192473	0.0502907	0.000182058	0.00198851	0.115761	0.0303973	0.0114112	0.00211359	0.0237627	0.054658	0.0687172	0.178121	0.109725	0.083638	0.0128614	0.00695709	0.0792891	0.129801	0.05508	0.00877147	0.172055	0.0916626	0.0345644	0.117275	0.0119995	1.01755	0.0603217	0.0203924	0.0154819	0.131023	0.127737	0.462554	0.991985	2.41772	5	3.244341
1085000	-366.4338	-393.8578	27.42402	10	1.59175	0.0556392	0.0363058	0.188921	0.00128277	0.0172033	0.0590178	0.0740009	0.0231364	0.0353647	0.00762868	0.00152517	0.0460385	0.0407037	5.75966e-05	0.00688347	0.0415055	0.048732	0.0669774	0.0130206	0.125395	0.0471718	0.00649095	0.0659004	0.138676	0.350706	0.224915	0.0740537	0.0634317	0.0101298	0.132947	0.045812	0.105865	0.659753	0.236542	0.148806	0.254967	0.00254219	0.239154	0.603148	1.05538	2.10231	5	3.458049
1086000	-357.512	-386.7347	29.22278	10	0.9533595	0.0385747	0.0404111	0.0622683	0.0117964	0.0552125	0.225299	0.206783	0.00852302	0.0636426	0.0295231	0.0205686	0.00347909	0.0776223	0.0380876	0.00455204	0.0106986	0.0125015	0.00785136	0.0143168	0.103153	0.00860444	0.0548927	0.144474	0.0417223	0.182126	0.00231887	0.0895043	0.087607	0.120646	0.0250365	0.0905868	0.0778424	1.20964	0.0624217	0.144973	0.0179045	0.0553455	0.127556	0.46227	0.99182	2.41835	5	3.450514
1087000	-360.2071	-384.5286	24.32147	2	1.319478	0.0503058	0.0477469	0.0265005	0.116397	0.0349069	0.0322869	0.0356733	0.0436056	0.00297214	0.00268146	0.0158709	0.0211968	0.00324178	0.00316896	0.000453538	0.0048067	0.0218094	0.0258837	0.037516	0.0451942	0.128349	0.0731061	0.1873	0.0615545	0.0358843	0.0663309	0.0335623	0.0177329	0.215961	0.0810566	0.0834131	0.0805411	0.997689	0.0184328	0.178561	0.0501311	0.00549661	0.196041	0.555464	1.03779	2.2107	4	2.887321
1088000	-358.894	-397.2497	38.35576	10	0.5682428	0.0177538	0.00384536	0.00418879	0.0246417	0.0405805	0.0445525	0.106492	0.014845	0.0514657	0.00097887	0.0408498	0.0195581	0.00223726	0.0238117	0.0754696	0.0332214	0.0284316	0.00466514	0.0405775	0.135902	0.0498001	0.0984331	0.0170914	0.0985647	0.12589	0.12252	0.00477624	0.00521652	0.0770058	0.00434787	0.00118752	0.0530272	0.927627	0.0306703	0.0157669	0.121023	0.0346119	0.0466314	0.294152	0.86421	2.79501	5	2.501628
1089000	-355.9319	-389.9658	34.03382	10	0.3936653	0.00467332	0.010674	0.0207827	0.00530834	0.0245596	0.170377	0.191695	0.0129895	0.0112171	0.0147982	0.0168397	0.0227409	0.000870689	0.0089345	0.0678539	0.00445069	0.0138925	0.0395318	0.0382062	0.0768907	0.143151	0.017512	0.0178633	0.0563692	0.0523059	0.0396705	0.0212664	0.159057	0.0777221	0.0126263	0.0184176	0.119226	0.599572	0.191692	0.146219	0.01152	0.0916302	0.0158112	0.177008	0.724334	3.08285	5	2.533108
1090000	-358.6103	-386.7647	28.15446	10	0.585325	0.0127516	0.027185	0.0489576	0.00688589	0.0103536	0.0648974	0.089264	0.0219164	0.00648598	0.0283796	0.0158483	0.0375499	0.00840896	0.00664577	0.00608663	0.0124869	0.0242025	0.0463306	0.0767857	0.0566712	0.102932	0.183016	0.0358958	0.0907744	0.03379	0.180606	0.0268779	0.213617	0.0179597	0.0511383	0.19625	0.0677451	0.730834	0.0465739	0.119112	0.0935213	0.011443	0.0500961	0.304016	0.873643	2.77224	5	2.81018
1091000	-352.5162	-386.009	33.49274	10	0.7852033	0.0340931	0.00963926	0.00175279	0.0642927	0.00257104	0.0105508	0.109072	0.0642064	0.0331792	0.0054562	0.0304879	0.0639444	0.00653933	0.00664775	0.0191685	0.010033	0.0244275	0.0788736	0.12666	0.0555303	0.0373012	0.146815	0.0517444	0.0085557	0.003706	0.00481319	0.0725192	0.107479	0.139801	0.0215634	0.00198476	0.0398854	0.949114	0.201318	0.0399621	0.0345375	0.0505558	0.0924064	0.401108	0.952769	2.55372	5	2.66878
1092000	-364.4648	-390.7142	26.2494	10	9.208327	0.0223816	0.0215581	0.0405634	0.00906377	0.0819004	0.0432091	0.0426358	0.0557074	0.0235381	0.0322891	0.0193197	0.0064477	0.00531188	0.00912499	0.0328148	0.00540443	0.122033	0.114161	0.0200243	0.0699924	0.00442072	0.0214384	0.148525	0.120338	0.0808788	0.0128981	0.0666013	0.0409604	0.0238982	0.0938068	0.0121437	0.150783	1.16363	0.0474195	0.0149428	0.0554496	0.0406336	0.617632	0.864401	1.07398	1.44399	5	2.876251
1093000	-354.3794	-386.9686	32.58918	10	1.81399	0.0287045	1.9389e-05	0.00321898	0.122158	0.0195862	0.131357	0.0157027	0.0220141	0.0130953	0.162245	0.00667756	0.06956	0.0419271	0.00625371	0.0707118	0.00324413	0.00736552	0.0546205	0.100144	0.0765985	0.023264	0.0273531	0.0998559	0.12027	0.0517782	0.0509256	0.0546351	0.0362628	0.00666028	0.00709132	0.0920957	0.19266	0.815083	0.0830025	0.0514955	0.0764552	0.0362402	0.270012	0.633654	1.06455	2.03178	5	2.780333
1094000	-351.1934	-386.6764	35.48306	10	1.320167	0.00333446	0.0334234	0.0428445	0.00474346	0.0472027	0.0998232	0.0913656	0.0109158	0.0491273	0.00148618	0.0137721	0.053731	0.192562	0.00174219	0.00695749	0.0338664	0.0202566	0.00590861	0.00896872	0.161537	0.00769758	0.0775196	0.0357018	0.00246199	0.0371033	0.14774	0.0266168	0.143901	0.0556641	0.102089	0.108769	0.052603	0.663162	0.0382713	0.119545	0.0346068	0.205494	0.196158	0.555603	1.03785	2.21039	5	2.742514
1095000	-352.4017	-381.4317	29.03003	10	1.787783	0.035779	0.00581691	0.0161388	0.0203285	0.022001	0.0853061	0.0153289	0.045147	0.000271023	0.00130907	0.140125	0.0399054	0.00817591	0.00168456	0.00375877	0.00187614	0.0354806	0.0875056	0.176305	0.145738	0.0945125	0.0248276	0.0450965	0.00169792	0.044149	0.147024	0.0312403	0.0247519	0.0234991	0.0908946	0.0891421	0.182716	0.901015	0.0778842	0.136367	0.0359363	0.211979	0.266556	0.630367	1.06364	2.03943	5	3.050715
1096000	-356.828	-387.8338	31.00581	10	0.9835138	0.026674	0.00187562	0.0575234	0.0816497	0.0191555	0.0255563	0.129221	0.0356186	0.0187376	0.0226765	0.0264351	0.0403285	0.0277961	0.0416571	0.0125183	0.00902753	0.0799925	0.0329489	0.0591733	0.0305527	0.0266709	0.127409	0.0156153	0.136707	0.0176057	0.117615	0.0296665	0.00150758	0.0501555	0.0130084	0.185412	0.134612	1.12194	0.0122431	0.194971	0.0863437	0.113811	0.133653	0.47174	0.997214	2.39739	5	3.164414
1097000	-356.8655	-383.9587	27.09315	10	0.9491222	0.0175636	0.044184	0.0396769	0.0646886	0.00468987	0.258796	0.124908	0.0622898	0.0105707	0.023112	0.00319648	0.183505	0.0129249	0.00158511	0.0305746	0.00513735	0.0399551	0.0310671	0.00968237	0.134556	0.0883479	0.129464	0.00246006	0.0349734	0.0060955	0.0284945	0.191103	0.0213572	0.122169	0.0304332	0.0290327	0.0486381	0.930996	0.131682	0.0473183	0.0532553	0.0256734	0.126694	0.460906	0.99103	2.42137	5	3.024156
1098000	-353.3313	-382.3612	29.02989	10	1.876412	0.00855065	0.0482521	0.0294918	0.068336	0.0147349	0.00579613	0.0828319	0.0589209	0.0108549	0.0258391	0.00154113	0.0397202	0.0499077	0.0214623	0.00870172	0.000591856	0.0610187	0.0235043	0.0247034	0.0962298	0.0613488	0.0826653	0.0276176	0.0232473	0.0513389	0.0390897	0.189979	0.0851548	0.0861904	0.0209474	0.0133959	0.0218623	1.30065	0.0036485	0.088332	0.0588525	0.391828	0.278062	0.641193	1.06657	2.01418	5	3.227137
1099000	-351.168	-391.3388	40.17071	10	1.827734	0.0221832	0.0196557	0.0429398	0.040779	0.00561113	0.034478	0.204294	0.0120585	0.00995309	0.0218368	0.0183132	0.0161939	0.024101	0.00525928	0.00601988	0.0541259	0.0392436	0.0491889	0.0493908	0.118	0.013183	0.120554	0.0720512	0.0989534	0.0989095	0.0177481	0.0904531	0.0017902	0.000873122	0.0862276	0.0176097	0.0607792	0.410201	0.166001	0.0424597	0.0488085	0.00616068	0.271807	0.635349	1.06501	2.02783	5	2.14639
1100000	-354.3292	-388.083	33.75373	10	3.164608	0.0371344	0.00118973	0.060258	0.0233517	0.0239919	0.0606433	0.225908	0.0282037	0.0375176	0.0436571	0.0289274	0.0142169	0.00725334	0.0107435	0.00948265	0.00595392	0.068642	0.0721603	0.0365271	0.0897342	0.00162796	0.26574	0.110723	0.0329994	0.0744999	0.0121676	0.0447346	0.04405	0.0172034	0.0109859	0.224741	0.045079	0.0180025	0.565537	0.0989495	0.157581	0.0369045	0.401609	0.740253	1.08322	1.77492	5	2.647023
1101000	-348.9635	-388.0562	39.09268	10	0.7683988	0.0114719	0.0388208	0.00382067	0.011647	0.0268088	0.0139831	0.0809344	0.0537626	0.0131193	0.0649974	0.0192493	0.13299	0.0271613	0.000341033	0.0163744	0.0066567	0.0485739	0.0235906	0.00508362	0.105469	0.0077803	0.182841	0.015838	0.0111255	0.0504903	0.053101	0.026104	0.0814745	0.163354	0.00334102	0.0695868	0.0252545	0.00216335	0.510253	0.0752111	0.0113891	0.0800496	0.0888189	0.394093	0.947799	2.56929	5	2.074213
1102000	-352.5542	-387.5292	34.97502	10	1.452664	0.034923	0.00383312	0.0411202	0.104436	0.0664531	0.0661641	0.0861118	0.00264393	0.00955906	0.00809763	0.0323903	0.143009	0.0996239	0.000495697	0.0117326	0.00389517	0.0239336	0.0188321	0.0765779	0.078293	0.00451514	0.00475168	0.000594761	0.0483223	0.0559485	0.059971	0.142067	0.0620604	0.0136108	0.0123479	0.041792	0.0623421	0.0855739	0.894467	0.0371067	0.0857625	0.111781	0.217917	0.580483	1.04752	2.15408	5	2.63514
1103000	-364.718	-386.0186	21.3006	2	1.322012	0.0217121	0.00145405	0.0258683	0.0163435	0.00252361	0.378739	0.0971118	0.0589871	0.0606736	0.0408825	0.0247488	0.00560937	0.00951967	0.0165673	0.00986891	0.010949	0.0446927	0.0647544	0.0667614	0.258268	0.0286485	0.0366311	0.011842	0.221302	0.0343839	0.00876005	0.0135031	0.0325108	0.0740567	0.182233	0.191611	0.213184	0.00216956	0.813567	0.0357837	0.0223587	0.0066323	0.196472	0.555975	1.038	2.20955	4	3.145213
1104000	-354.0556	-381.6464	27.59083	10	2.218086	0.017679	0.0256608	0.0625455	0.00339895	0.00802476	0.0911619	0.0132045	0.00125932	0.0407158	0.00280054	0.00216584	0.0226902	0.0120151	0.0011713	0.0216835	0.0179406	0.00093561	0.0246873	0.0887144	0.343219	0.115806	0.0455079	0.0614067	0.186511	0.070855	0.0875691	0.196584	0.122758	0.0661424	0.0174863	0.025492	0.172979	1.31504	0.0318563	0.0984192	0.0171443	0.0536147	0.317988	0.676367	1.0746	1.93105	5	3.486843
1105000	-344.2638	-377.6553	33.39142	10	1.955275	0.0416901	0.00440951	0.0268508	0.0230706	0.00465208	0.00891567	0.168693	0.0216004	0.149544	0.0187809	0.0214421	0.00207673	0.00729364	0.000208152	0.0533399	0.0176607	0.0192032	0.0479184	0.0202628	0.0915823	0.031684	0.0102604	0.0785438	0.0188947	0.0488568	0.132484	0.082849	0.208195	0.130166	0.0586447	0.0890677	0.0344694	0.949103	0.0362075	0.0708389	0.126546	0.0122115	0.287877	0.650172	1.06883	1.99312	5	2.868218
1106000	-370.7503	-396.5196	25.76925	10	1.70241	0.00830059	0.0397567	0.0525096	0.0572406	0.0145994	0.0443296	0.0471156	0.036528	0.110684	0.015956	0.0373916	0.00411431	0.00807671	0.0172207	0.0702781	0.00754437	0.0192737	0.0775499	0.098835	0.223862	0.0387633	0.00431565	0.0162609	0.106724	0.0296849	0.032783	0.20908	0.0689154	0.0013455	0.138053	0.0658337	0.121301	0.743556	0.00115873	0.245628	0.0618722	0.0130398	0.254966	0.619112	1.06039	2.06553	5	2.889481
1107000	-356.0807	-390.7606	34.67991	10	2.597828	0.0253926	0.0249399	0.0440417	0.0570083	0.0318677	0.0306741	0.088607	0.0933897	0.00507131	0.0141789	0.0261286	0.062253	0.0372069	0.0132886	0.0624234	0.010257	0.0462283	0.14706	0.00998998	0.136257	0.146573	0.0226452	0.0465105	0.000431033	0.146952	0.0153632	0.0910885	0.0304706	0.000842939	0.0860432	0.0332738	0.0320878	0.727422	0.0197773	0.0205461	0.0869579	0.117347	0.35554	0.706512	1.07966	1.85829	5	2.590596
1108000	-352.4943	-375.6805	23.18623	10	1.43386	0.0274761	0.0325048	0.012127	0.0591355	0.00109757	0.072679	0.213843	0.0293912	0.00072338	0.00660099	0.0198169	0.229002	0.0316541	0.000440017	0.000460751	0.00249217	0.00841023	0.0892177	0.0541936	0.111957	0.0376026	0.136556	0.0717544	0.11131	0.0798416	0.0220997	0.120071	0.0294134	0.0114674	0.127084	0.117278	0.100236	1.29711	0.141487	0.0537345	0.0369257	0.038452	0.214922	0.577164	1.04629	2.16162	5	3.535646
1109000	-356.1727	-393.758	37.58534	10	0.6813161	0.0380027	0.0155243	0.0831658	0.00111533	0.0114882	0.0680356	0.162762	0.0594056	0.102785	0.00446697	0.0316376	0.0381997	0.0404313	0.0136612	0.000940728	0.0096734	0.0378047	0.0585836	0.134174	0.0471581	0.0118459	0.224712	0.0452525	0.174966	0.0949114	0.128576	0.104429	0.00481019	0.00605261	0.00400216	0.066952	0.0249335	0.560662	0.152601	0.102559	0.0266721	0.0694987	0.0702027	0.35458	0.917743	2.65747	5	2.762452
1110000	-349.4413	-382.9786	33.53733	10	2.155989	0.0366588	0.0197516	0.139338	0.0129903	0.00408416	0.15176	0.174346	0.0157889	0.00402741	0.00166828	0.00567615	0.060956	0.0481686	0.0124513	0.0105724	0.00418372	0.0379187	0.060096	0.0250902	0.115206	0.115917	0.0078016	0.631669	0.106404	0.0315926	0.0720099	0.0477295	0.0537441	0.0443577	0.0698871	0.0881155	0.0251338	0.0494479	0.0732137	0.0373972	0.0879652	0.102975	0.31121	0.670638	1.07344	1.94471	5	2.586094
1111000	-361.8112	-397.0326	35.22147	10	0.5935527	0.00891096	0.0269669	0.00663239	0.0576296	0.0499124	0.00195204	0.0984718	0.0693424	0.0020102	0.0629076	0.0331135	0.0649487	0.0576904	0.0267406	0.00309445	0.0023348	0.0129609	0.0666098	0.0921387	0.157736	0.0936782	0.0850432	0.715419	0.154812	0.00560301	0.028003	0.0131266	0.143247	0.00703426	0.00616996	0.00141754	0.0608525	0.143435	0.0796317	0.152366	0.140658	0.049536	0.0517811	0.308669	0.877994	2.76156	5	2.782137
1112000	-359.0465	-393.3491	34.30262	10	1.014752	0.0100507	0.00625174	0.000945479	0.0607963	0.0455049	0.0296053	0.111179	0.021851	0.0929132	0.0289837	0.00130977	0.0310776	0.0039277	0.00795741	0.0199595	0.0232227	0.0479011	0.0826733	0.0601431	0.0273306	0.000848337	0.159693	0.812209	0.130855	0.0109128	0.115471	0.00354634	0.21492	0.0124295	0.0461943	0.0472037	0.0434288	0.0423672	0.00324952	0.0196814	0.0533401	0.0867569	0.139888	0.481141	1.0024	2.37657	5	2.516691
1113000	-353.3861	-387.9317	34.54568	10	1.008885	0.0143074	0.0201218	0.0033386	0.0716036	0.0318255	0.002371	0.0587921	0.036479	0.0728256	0.0167812	0.00343981	0.0602564	0.00323868	0.00673479	0.00454146	0.0196476	0.0459447	0.043624	0.0511164	0.10807	0.0351685	0.104209	0.62689	0.00456446	0.0380219	0.233203	0.0823952	0.0121335	0.0924919	0.0630939	0.0195074	0.0924449	0.0525169	0.0106854	0.220536	0.109546	0.0293029	0.138723	0.479406	1.00146	2.38041	5	2.50177
1114000	-343.2431	-382.7792	39.5361	10	0.5523294	0.0543157	0.0290306	0.00483768	0.0480747	0.0130902	0.0780308	0.0357082	0.00812798	0.0145975	0.0113826	0.00233042	0.0514784	0.0327412	0.0119953	0.016845	0.0229473	0.0346517	0.021008	0.0810103	0.0576477	0.115471	0.112712	0.913414	0.0336756	0.0898232	0.0803988	0.0642839	0.0256505	0.0277304	0.0746932	0.0933185	0.0170261	0.0842928	0.0039509	0.0589093	0.0105426	0.0474677	0.04345	0.284712	0.854904	2.81693	5	2.483212
1115000	-351.6549	-384.4301	32.77526	10	0.9115174	0.0143348	0.0083024	0.0686378	0.103848	0.0158692	0.0262312	0.124393	0.00833311	0.0972943	0.00749251	0.0318568	0.126295	0.00465248	0.00346322	0.043932	0.00127928	0.00423544	0.0434356	0.0918775	0.0159514	0.0191579	0.192579	1.4335	0.0441225	0.0616347	0.0103821	0.0668147	0.0683234	0.0688194	0.125534	0.000882341	0.0265507	0.108182	0.0104624	0.0618011	0.0545529	0.00275566	0.118979	0.448439	0.983638	2.44894	5	3.197772
1116000	-355.7919	-387.3616	31.56972	10	2.345936	0.0396231	0.0136229	0.0277682	0.0387563	0.0781597	0.00569491	0.0449194	0.0526922	0.050925	0.0269219	0.00627117	0.0409511	0.0491398	0.000874186	0.0456356	0.0110309	0.00180261	0.0114461	0.0666846	0.110626	0.180983	0.0423038	0.624411	0.0301269	0.043647	0.0626522	0.0850877	0.0437193	0.150821	0.00385492	0.1152	0.159947	0.0197478	0.203641	0.224836	0.0256617	0.0196798	0.331346	0.687389	1.07665	1.90462	5	2.759867
1117000	-337.6212	-376.6077	38.9865	10	1.040717	0.00265923	0.0149272	0.0317605	0.00320498	0.00176888	0.0400847	0.0728194	0.00285134	0.0736067	0.01988	0.0100919	0.0103929	0.00580593	0.0224294	0.00955996	0.00484972	0.0326909	0.0369314	0.110006	0.0607465	0.104833	0.123313	0.933409	0.0726341	0.0121936	0.0954894	0.00622486	0.0583904	0.0954362	0.0356426	0.0751228	0.0023264	0.0945775	0.0376382	0.0901785	0.00607511	0.0311718	0.145006	0.488657	1.00643	2.35991	5	2.441724
1118000	-364.6341	-400.0723	35.43815	10	0.8796294	0.0273613	0.0080813	0.00839841	0.0174915	0.0577076	0.0141405	0.255831	0.0220184	0.0984959	0.0125827	0.0498369	0.0242118	0.00694891	0.0232355	0.0288935	0.0207198	0.076391	0.0195892	0.01693	0.185413	0.0989625	0.0338258	0.437229	0.0375622	0.00979662	0.217031	0.0307595	0.0675162	0.113153	0.0190689	0.0800691	0.0133344	0.00275172	0.00549053	0.00269157	0.0143523	0.217735	0.112356	0.437322	0.976792	2.47353	5	2.375607
1119000	-344.7466	-385.2176	40.47105	10	0.678471	0.0115245	0.0317964	0.0674306	0.00768265	0.0493148	0.0521533	0.0213489	0.00431004	0.00691045	0.0257093	0.00326524	0.0783046	0.0112946	0.0103213	0.0309682	0.00438505	0.0142121	0.0454995	0.141277	0.108984	0.0115493	0.103998	0.523607	0.0076123	0.0019209	0.124049	0.0229193	0.120404	0.0546442	0.116745	0.0820348	0.0309193	0.0124307	0.0851166	0.153079	0.0493349	0.0279531	0.0695969	0.353193	0.916621	2.66059	5	2.25501
1120000	-343.7632	-383.8427	40.0795	10	1.043437	0.00173803	0.0121251	0.0333284	0.0076792	0.00791933	0.0250416	0.0809187	0.0450202	0.0013103	0.0382169	0.000674846	0.015053	0.0230385	0.00929511	0.0101029	0.00113654	0.143207	0.068489	0.0404568	0.115676	0.0847145	0.00125307	0.00859713	0.746261	0.0403654	0.039651	0.120817	0.0404738	0.0534043	0.0196589	0.0459676	0.0546185	0.0608444	0.101461	0.0751703	0.0424095	0.0099798	0.145539	0.489429	1.00684	2.35819	5	2.226073
1121000	-340.7794	-376.2359	35.45651	10	1.816064	0.0286265	0.0105005	0.0494042	0.00325105	0.00338415	0.157328	0.0952617	0.0844371	0.0355645	0.0421927	0.00109009	0.0836271	2.07788e-05	0.0155777	0.0315015	0.000662518	0.00195186	0.0257685	0.0786368	0.0795637	0.0346514	0.0216357	0.125479	0.801315	0.0562737	0.137041	0.0830121	0.134546	0.0407679	0.0447712	0.0885137	0.00983718	0.0764716	0.0479238	0.0309882	0.0151733	0.0727165	0.270284	0.633911	1.06462	2.03118	5	2.649467
1122000	-355.6785	-389.1825	33.50401	10	1.185757	0.0452267	0.00530822	0.0221762	0.0110749	0.0368891	0.0915872	0.184768	0.0265761	0.0122469	0.0173649	0.0104044	0.10107	0.158495	0.00704045	0.0100401	0.0246449	0.0174072	0.0759682	0.0256705	0.148825	0.00563253	0.0313491	0.0196154	0.764155	0.0518319	0.0429077	0.0887372	0.040676	0.0761198	0.00203757	0.167663	0.0554788	0.00828927	0.015893	0.167723	0.0658599	0.0109478	0.172462	0.526257	1.02506	2.27622	5	2.6477
1123000	-358.5212	-384.9458	26.4246	10	0.3529241	0.0517498	0.00496046	0.15765	0.0438647	0.0331359	0.143721	0.0077779	0.00288534	0.0345093	0.0224842	0.0119533	0.0347361	0.00838913	0.006979	0.00571443	0.00729369	0.0411732	0.054431	0.110938	0.0322936	0.040971	0.00868448	0.0990063	0.122774	0.0307369	0.0779953	0.120261	0.0908826	0.200854	0.00071639	0.0340322	0.140899	0.0359914	0.0888016	0.00145769	0.00823462	1.47509	0.0105494	0.145827	0.674868	3.16876	5	3.394033
1124000	-356.4513	-389.1063	32.655	10	1.125212	0.00521828	0.0170944	0.102031	0.0159418	0.00298131	0.0689985	0.490859	0.00263759	0.00622726	0.0343137	0.0756286	0.066638	0.0303227	0.0190493	0.00635649	0.000134329	0.0122829	0.0355962	0.0525747	0.14108	0.0584589	0.105633	0.0726265	0.104867	0.0576187	0.00550165	0.0951865	0.0393473	0.0233676	0.67314	0.0568859	0.0221956	0.0213856	0.105422	0.14586	0.00663323	0.138751	0.161238	0.511403	1.018	2.30936	5	2.918845
1125000	-351.3732	-389.3956	38.02234	10	1.566523	0.0010263	0.0488685	0.0419794	0.0446848	0.0245157	0.00400214	0.0939716	0.0137377	0.0205981	0.0189375	0.00466327	0.0036808	0.00544066	0.00592905	0.0572791	0.0015721	0.00804342	0.0207935	0.106526	0.0601783	0.0352696	0.00254958	0.0102632	0.228368	0.12476	0.0780653	0.0278762	0.0432867	0.0657842	0.19001	0.0610169	0.0320029	0.00871211	0.0499109	0.0611579	0.729902	0.126499	0.235418	0.599267	1.0541	2.11121	5	2.461862
1126000	-351.8567	-386.5117	34.65501	10	0.7948941	0.0163713	0.0216954	0.0302897	0.0758598	0.0139171	0.0022137	0.0725905	0.0643341	0.0241614	0.0847408	0.00625357	0.106378	0.0323114	0.0528834	0.0151344	0.00112857	0.067679	0.0518601	0.113127	0.0526654	0.101524	0.0646685	0.126043	0.0227261	0.00581196	0.0190977	0.113511	0.00746257	0.0350941	0.0709087	0.16312	0.0331197	0.00992864	0.0160831	0.00221171	1.15437	0.0441961	0.0944718	0.40507	0.95553	2.54493	5	2.895465
1127000	-349.984	-391.8673	41.88334	10	0.7820232	0.0292855	0.00086094	0.0652197	0.088838	0.00736565	0.0425862	0.0762107	0.0130217	0.0112275	0.0128484	0.0303161	0.0342369	0.0848579	0.0160298	0.0313466	0.0168486	0.0156926	0.00693308	0.0378056	0.0206647	0.0595859	0.0169744	0.0699207	0.0193668	0.131412	0.0232352	0.0912105	0.103076	0.013119	0.0437843	0.0388566	0.125595	0.123012	0.0173143	0.0502419	0.503878	0.0459514	0.0917281	0.399794	0.951847	2.55663	5	2.118729
1128000	-358.7915	-394.0328	35.24134	10	0.636125	0.0238958	0.0182053	0.137264	0.171287	0.0687705	0.0430901	0.0884685	0.0922534	0.0297932	0.0199388	0.00250056	0.157138	0.00820085	0.00843633	0.0203814	0.00164514	0.0235396	0.0423037	0.0101514	0.146643	0.043072	0.0296086	0.0433327	0.0370847	0.0122679	0.106539	0.0757975	0.0710967	0.317333	0.169894	0.0722494	0.00834673	0.146496	0.0215729	0.0900927	0.684078	0.00996348	0.0606341	0.331767	0.898686	2.70891	5	3.052732
1129000	-372.5614	-392.7226	20.1612	1	1.381465	0.0509461	0.0224506	0.0247364	0.000102026	0.0133258	0.0730713	0.16463	0.0216878	0.00247897	0.0649016	0.0209275	0.0457204	0.0329745	0.00681748	0.0164418	0.00565498	0.0332985	0.00888949	0.0263017	0.131705	0.173213	0.0833017	0.046217	0.0948563	0.0667212	0.04241	0.055079	0.0176584	0.0050667	0.0638428	0.0500963	0.0277094	0.0447829	0.040195	0.0614753	1.16041	0.0389882	0.206417	0.567559	1.04263	2.18339	3	2.839082
1130000	-342.959	-383.5403	40.58126	10	0.3295534	0.0263323	0.0160447	0.0120864	0.0374944	0.0116962	0.063305	0.105253	0.00414859	0.0505236	0.0211689	0.0371317	0.0633446	0.0274086	0.00603838	0.021576	0.00226566	0.018497	0.0675141	0.0259128	0.0785181	0.0072442	0.144256	0.044481	0.00930551	0.0146469	0.129768	0.076851	0.0168007	0.00462245	0.0210587	0.0870905	0.00242762	0.0491853	0.0951732	0.0553149	1.06278	0.0252872	0.00799615	0.127595	0.642253	3.22216	5	2.542551
1131000	-356.6871	-384.2674	27.58039	10	0.8698432	0.00776026	0.0227296	0.0141317	0.00944357	0.0248918	0.0110361	0.126023	0.0137686	0.068266	0.00422094	0.0277455	0.031408	0.0742835	0.044983	0.00798857	0.00519551	0.00646497	0.00780335	0.249089	0.129039	0.162112	0.00530943	0.112488	0.0130447	0.0588663	0.221019	0.0426057	0.066651	0.0810366	0.0814159	0.0284349	0.00168188	0.0143431	0.0994924	0.0111909	1.27595	0.0253743	0.110311	0.433804	0.974576	2.48131	5	3.187285
