Iteration	Posterior	Likelihood	Prior	alpha_dir	alpha_morpho	brlens[1]	brlens[2]	brlens[3]	brlens[4]	brlens[5]	brlens[6]	brlens[7]	brlens[8]	brlens[9]	brlens[10]	brlens[11]	brlens[12]	brlens[13]	brlens[14]	brlens[15]	brlens[16]	brlens[17]	brlens[18]	brlens[19]	brlens[20]	brlens[21]	brlens[22]	brlens[23]	brlens[24]	brlens[25]	brlens[26]	brlens[27]	brlens[28]	brlens[29]	brlens[30]	brlens[31]	brlens[32]	brlens[33]	brlens[34]	brlens[35]	brlens[36]	brlens[37]	brlens[38]	brlens[39]	brlens[40]	brlens[41]	brlens[42]	brlens[43]	brlens[44]	brlens[45]	brlens[46]	brlens[47]	brlens[48]	brlens[49]	brlens[50]	brlens[51]	brlens[52]	brlens[53]	char_rates[1]	char_rates[2]	char_rates[3]	char_rates[4]	model_indicator	tree_length
1300000	-861.0007	-898.4177	37.417	1	2.999404	0.0972563	0.00417141	0.0532407	0.00910284	0.00460445	0.0166681	0.0203403	0.00117949	0.0426008	0.0154553	0.0369678	3.21282e-05	0.0062184	0.0267964	0.00198575	0.0620946	0.0153786	0.0231431	0.0247341	0.0218319	0.0665048	0.0733749	0.00436024	0.00136727	0.00820455	0.0333364	0.0363505	0.00346454	0.0818713	0.0284589	0.0833255	0.0658092	0.130962	0.000201774	0.156029	0.121975	0.0339098	0.0875199	0.105094	0.303819	0.00368411	0.0908284	0.147134	0.0752452	0.012989	0.0238938	0.00212311	0.151815	0.15672	0.0955535	0.134178	0.0342412	0.0260596	0.389216	0.731495	1.08251	1.79678	3	2.864206
1301000	-839.1313	-881.4015	42.27025	1	1.564743	0.0306714	9.92936e-05	0.0158434	0.00392825	0.00893903	0.0168162	0.0118524	0.00502319	0.00826594	0.0126752	0.086406	0.0128183	0.000849263	0.0325106	0.0125963	0.016314	0.050212	0.00354269	0.0285881	0.00430979	0.0867321	0.00766991	0.048788	0.0165235	0.00854296	0.0109458	0.0385489	0.0021793	0.0775915	0.0401887	0.118634	0.0550301	0.0130136	1.32782e-05	0.131578	0.073916	0.0175375	0.0534977	0.0744305	0.327182	0.0127544	0.252142	0.0411982	0.0079373	0.0811153	0.0301357	0.0108255	0.131625	0.0850051	0.0826575	0.133905	0.0808705	0.00737181	0.235153	0.59899	1.05401	2.11185	3	2.522347
1302000	-840.7417	-887.9009	47.15929	2	2.874315	0.0131163	0.0153198	0.0255813	0.0107474	0.0211928	0.00672856	0.0019449	0.0075498	0.00924233	0.0240663	0.0567734	0.0162899	0.0110209	0.0145367	0.00749901	0.0134301	0.0434835	0.0155707	0.0412722	0.00231397	0.0592912	0.017939	0.0380847	0.0121349	0.00806175	0.0149581	0.0345518	0.0210505	0.158682	0.00969294	0.0969077	0.0439668	0.0297462	0.00906632	0.165724	0.00568409	0.00979237	0.00809893	0.0123733	0.250838	0.00651213	0.195539	0.0610509	0.0121684	0.0840374	0.0339121	0.0847385	0.141293	0.0695671	0.101735	0.105376	0.151036	0.00753461	0.379299	0.724323	1.08182	1.81456	4	2.418824
1303000	-846.709	-887.9776	41.26863	2	1.386981	0.0091991	0.00553888	0.00710187	0.0246131	0.0160009	0.0304405	0.0166896	0.00265607	0.00566125	0.00755873	0.0484922	0.000975209	0.00206506	0.0096307	0.00528892	0.0112671	0.0552957	0.0318058	0.0282811	0.0246841	0.0514621	0.0104085	0.0237973	0.0136404	0.00741687	0.0146197	0.00252817	0.00478574	0.0159555	0.0569459	0.125022	0.0296985	0.162021	0.00504207	0.137516	0.0477792	0.0793504	0.0604173	0.00729449	0.500652	0.00468878	0.0597221	0.0391302	0.0940372	0.0597103	0.205603	0.137425	0.0859734	0.0432802	0.129819	0.0669064	0.068706	0.0194071	0.207324	0.568596	1.04303	2.18105	4	2.714007
1304000	-842.8936	-892.8395	49.94594	2	2.234196	0.00627455	0.020317	0.0166957	0.0415764	0.0173855	0.0193908	0.00360345	0.012508	0.00134348	0.00533239	0.075393	0.0165569	0.00566326	0.0048526	0.000398981	0.0248278	0.0302477	0.037352	0.00528364	0.0221013	0.0280824	0.0205073	0.0537874	0.0237848	0.00400297	0.00509492	0.0140564	0.0247847	0.0627229	0.0504084	0.048473	0.0431114	0.220423	0.0132318	0.0794621	0.0179543	0.00568196	0.0981118	1.96366e-05	0.270496	0.00591372	0.0174174	0.121434	0.0951542	0.0252539	0.0260993	0.0810849	0.0825902	0.154809	0.0641257	0.0628977	0.120069	0.00208303	0.319715	0.677811	1.07488	1.92759	4	2.310234
1305000	-859.8881	-900.2747	40.38662	2	1.957566	0.020394	0.00986627	0.0331485	0.0279129	0.0606671	0.0129225	0.0101837	0.00756013	0.0862012	0.00156172	0.0762114	0.00940079	0.00112248	0.0521285	0.0281607	0.028406	0.0684227	0.00873056	0.00287424	0.000186902	0.0478365	0.106402	0.0162088	0.028469	0.0342139	0.0219772	0.0498446	0.0114646	0.0582582	0.0569045	0.15424	0.0557321	0.123536	0.021255	0.14225	0.0112747	0.00804325	0.00720224	0.0396115	0.387108	0.00581761	0.176306	0.0794207	0.0617418	0.0294805	0.0666394	0.166896	0.127009	0.116312	0.0547081	0.132953	0.163351	0.0275432	0.288156	0.650424	1.06889	1.99253	4	3.136075
1306000	-842.8423	-885.2221	42.37985	2	1.706371	0.0162121	0.0144654	0.0022952	0.0431249	0.0055885	0.0384355	0.0097346	0.00264349	0.00519734	0.0322242	0.0349774	0.00544177	0.00772529	0.0478891	0.000660339	0.0156736	0.0270624	0.0275867	0.0163511	0.00198575	0.113495	0.0343749	0.0179198	0.0206672	0.00978866	0.0198855	0.0482033	0.00269666	0.0217755	0.0399401	0.171318	0.00679002	0.00522654	0.0391574	0.118881	0.0234505	0.0280399	0.0985167	0.0457301	0.411687	0.0684146	0.429494	0.112115	0.0214851	0.0207738	0.0931697	0.115851	0.113689	0.117686	0.0601966	0.0147783	0.0480593	0.0110536	0.255515	0.619654	1.06055	2.06428	4	2.859586
1307000	-831.1114	-886.365	55.25353	10	1.992019	0.0081336	0.00354189	0.0327648	0.00104392	0.029744	0.0375914	0.0149487	0.0133127	0.00429091	0.010923	0.0470209	0.00172433	0.00561521	0.0160531	0.00863021	0.0245071	0.0509374	0.0460621	0.00556411	0.00593696	0.0845836	0.0333391	0.0291101	0.0119638	0.0125484	0.0249051	0.0258858	0.00054701	0.126545	0.0811904	0.0710084	0.000952866	0.0931272	0.0405665	0.145293	0.0137419	0.00823876	0.0447477	0.0246552	0.381807	0.0323055	0.362708	0.0822441	0.109659	0.022145	0.0584389	0.163775	0.134918	0.101116	0.0999948	0.00589899	0.154473	0.00636298	0.29232	0.654162	1.06979	1.98373	5	2.957143
1308000	-856.939	-896.3668	39.42784	2	2.888373	0.000333457	0.026047	0.00757742	0.021905	0.0147853	0.0331352	0.0217191	0.00120062	0.00391413	0.0265919	0.0707217	0.0154423	0.00741062	0.0103482	0.00377016	0.0162091	0.0172076	0.00350655	0.00991412	0.0353742	0.0292553	0.0964756	0.0309283	0.000933125	0.0542474	0.0152101	0.0500315	0.0333963	0.0658619	0.0437025	0.0959648	0.00413427	0.00657557	0.0282477	0.128554	0.0159958	0.00863344	0.214149	0.0402585	0.346084	0.0742903	0.275648	0.0888617	0.00280363	0.0717608	0.229982	0.000419505	0.0372098	0.126834	0.10978	0.106492	0.070008	0.00400156	0.380438	0.725154	1.08191	1.8125	4	2.853844
1309000	-854.9875	-900.2496	45.26211	1	1.907123	0.0127949	0.0061605	0.0151485	0.015147	0.00615414	0.0139265	0.00106593	0.00138654	0.00780693	0.0740007	0.0207144	0.00386872	0.0117372	0.00441089	2.90525e-05	0.00454972	0.0632656	0.0236344	0.0231326	0.0106208	0.0233217	0.0882978	0.0213918	0.00361908	0.00761745	0.0121946	0.085455	0.00786668	0.0932675	0.0208535	0.0686275	0.00666036	0.0165067	0.0191079	0.0503419	0.0568759	0.00861225	0.0509257	0.044982	0.257204	0.0438458	0.255002	0.0254565	0.0573451	0.0547687	0.0219101	0.0341147	0.161655	0.110583	0.0476316	0.00765339	0.100051	0.00562133	0.28193	0.644759	1.06748	2.00583	3	2.188923
1310000	-846.0928	-893.6013	47.50849	2	2.246961	0.0451197	0.0185047	0.0207582	0.0336218	0.0169001	0.0326488	0.00230411	0.00679745	0.00293724	0.0349711	0.0210736	0.00355556	0.00640557	0.0336172	0.00109525	0.0179266	0.041144	0.0181154	0.0259606	0.00252984	0.123616	0.0216757	0.0213223	0.0189367	0.0203025	0.0121041	0.0307416	0.0684392	0.044393	0.0506209	0.0536116	0.010374	0.0623866	0.00807281	0.187525	0.130715	0.00548888	0.0190423	0.247947	0.348147	0.0533925	0.0131985	0.0829906	0.0943603	0.0229555	0.00709188	0.080433	0.0616295	0.0871104	0.110263	0.0234392	0.0787595	0.00855311	0.321074	0.678944	1.0751	1.92488	4	2.595626
1311000	-838.244	-887.6635	49.41944	2	1.110488	0.0570058	0.0130922	0.0018341	0.0116373	0.00103748	0.0182991	0.00950662	0.00144468	0.00790888	0.00834993	0.00397761	0.00299183	0.00184872	0.0347093	0.00403148	0.00806921	0.0742981	0.00354894	0.00699532	0.0049153	0.0979453	0.0462875	0.00446593	0.0110761	0.0244645	0.0101753	0.0216762	0.0168189	0.0126856	0.0147996	0.130114	0.00752251	0.0937012	0.0116153	0.0732891	0.0341695	0.0956838	0.0178197	0.0997311	0.441238	0.0483717	0.00791958	0.0203097	0.172996	0.0410433	0.110032	0.0897425	0.0811107	0.0648525	0.0405343	0.0871139	0.103046	0.0147354	0.158457	0.507616	1.01614	2.31779	4	2.422588
1312000	-855.8606	-898.7553	42.89464	2	1.458869	0.00481676	0.0332881	0.0836598	0.00659748	0.0338412	0.0272424	0.00346749	0.0158857	0.0168806	1.55988e-06	0.0205059	0.0010401	0.00770796	0.0275383	0.00107534	0.00652088	0.0609871	0.0354801	0.00626038	0.00885779	0.0566598	0.145425	0.0574302	0.0332873	0.00802872	0.031403	0.0289103	0.00371781	0.0485578	0.000195561	0.0998239	0.0146954	0.28685	0.0194333	0.125466	0.00417893	0.0213931	0.0532331	0.0106167	0.401689	0.0926018	0.148804	0.111713	0.10939	0.087026	0.0370663	0.00834426	0.0660436	0.160007	0.100765	0.0412006	0.116431	0.0482965	0.218898	0.581564	1.04791	2.15163	4	2.98034
1313000	-855.2673	-897.8327	42.56543	2	1.437845	0.0151112	0.00438785	0.0176553	0.030701	0.0360259	0.0358763	0.03357	0.000540154	0.00369696	0.0245529	0.0659649	0.00254185	0.00467706	0.0168936	0.0097599	0.013066	0.00205985	0.0248487	0.0172306	0.0336269	0.076026	0.000478492	0.0513749	0.00568779	0.00230594	0.0169625	0.0197281	0.0516789	0.062957	0.0111832	0.117487	0.00395792	0.403128	0.00194895	0.0645459	0.0786806	0.00284104	0.186549	0.0246834	0.363889	0.0645927	0.0547499	0.0372284	0.0272508	0.0534547	0.0709053	0.0590753	0.00420466	0.0653536	0.0891364	0.141077	0.0687785	0.0231801	0.215559	0.577873	1.04655	2.16002	4	2.697868
1314000	-845.3827	-884.4874	39.10476	1	6.774959	0.0239675	0.0115507	0.00483211	0.0254491	0.0172481	0.017756	0.0124925	0.00340046	0.00267695	0.0044099	0.0146089	0.00857515	0.000265997	0.0196122	0.002705	0.0248269	0.0756385	0.0361854	0.0116744	0.00844323	0.0924764	0.0511791	0.0274037	0.027499	0.00595177	0.0123317	0.0374502	0.0306397	0.069147	0.0446129	0.0796822	0.000173856	0.00122003	0.00908558	0.109093	0.0217501	0.0521091	0.0854743	0.0665011	0.286437	0.071484	0.189512	0.0674951	0.0595764	0.0167617	0.0340873	0.091226	0.0591176	0.137052	0.0293031	0.0526369	0.0686197	0.00446547	0.562428	0.837	1.07948	1.52109	3	2.317874
1315000	-829.806	-878.3495	48.54354	2	2.217851	0.0429727	0.0188256	0.0188225	0.0310177	0.0077922	0.0278519	0.028914	0.0114301	0.00490219	0.00861744	0.0157851	0.00674966	0.00143241	0.0256589	0.00157852	0.00946401	0.0332293	0.0321941	0.00840683	0.00331636	0.0504618	0.0381423	0.0155428	0.00562487	0.0136	0.0075329	0.0304443	0.0159188	0.0630022	0.0106087	0.102073	0.00175937	0.0227406	0.00328374	0.113379	0.0287214	0.0400542	0.0692987	0.0524873	0.394655	0.057786	0.341438	0.0763961	0.0437435	0.00578441	0.0358574	0.0658011	0.126602	0.107004	0.0512788	0.0190853	0.143696	0.02217	0.317963	0.676346	1.07459	1.9311	4	2.514934
1316000	-849.9735	-893.706	43.73244	1	1.018875	0.0145885	0.0324897	0.0236448	0.0140864	0.0165055	0.0269795	0.000873536	0.00865912	0.0125378	0.0593737	0.140432	0.00134333	0.0205434	0.0165884	0.0011509	0.00567191	0.0134828	0.0432368	0.000138423	0.00776327	0.0734673	0.100592	0.0191302	0.00116119	0.0400789	0.0341914	0.0354392	0.0152069	0.0369691	0.10423	0.0787331	0.0795029	0.0297902	0.0154415	0.0885266	0.0471661	0.00868868	0.100482	0.0515888	0.263896	0.00196151	0.211328	0.106102	0.0111526	0.0241753	0.0474176	0.065836	0.0629873	0.0526507	0.00451872	0.116122	0.0373456	0.00474412	0.140704	0.482353	1.00306	2.37388	3	2.430715
1317000	-838.4903	-884.3382	45.84791	2	1.988772	0.0448362	0.000858239	0.00529066	0.0407688	0.000615431	0.0464454	0.00666018	0.0044838	0.0157994	0.00248505	0.0226349	0.00164806	0.00177798	0.0181318	0.00457622	0.0290134	0.0391531	0.0073331	0.0518359	0.00256409	0.0575517	0.0345154	0.0109963	0.0194513	0.0298231	0.00334911	0.0604461	0.000576334	0.0238743	0.0235986	0.0896929	0.103212	0.0269386	0.0482329	0.145755	0.0389279	0.00784671	0.134139	0.215865	0.215091	0.0161679	0.0239335	0.0567283	0.0483695	0.0128606	0.0838463	0.157697	0.0129136	0.0767836	0.140005	0.0669418	0.0653447	0.00134488	0.291931	0.653814	1.06971	1.98455	4	2.39973
1318000	-841.919	-889.1624	47.2434	2	1.988772	0.0448362	0.000858239	0.00529066	0.0407688	0.000615431	0.0464454	0.00666018	0.0044838	0.0157994	0.00248505	0.0226349	0.00164806	0.00177798	0.0181318	0.00457622	0.0290134	0.0391531	0.0073331	0.0518359	0.00256409	0.0575517	0.0345154	0.0109963	0.0194513	0.0298231	0.00334911	0.0604461	0.000576334	0.0238743	0.0235986	0.0896929	0.103212	0.0269386	0.0482329	0.145755	0.0389279	0.00784671	0.134139	0.215865	0.215091	0.0161679	0.0239335	0.0567283	0.0483695	0.0128606	0.0838463	0.157697	0.0129136	0.0767836	0.140005	0.0669418	0.0653447	0.00134488	0.291931	0.653814	1.06971	1.98455	4	2.39973
1319000	-842.8691	-888.4894	45.6203	2	1.163548	0.000703451	0.017393	0.0242547	0.00495708	0.0025284	0.0368624	0.0161158	0.00341994	0.023284	0.0488261	0.0367889	0.0175486	0.00343817	0.0331577	0.00374062	0.0268594	0.0698814	0.024368	0.00748763	0.0020445	0.0222855	0.00856288	0.0716176	0.00715799	0.0427336	0.0208095	0.0355459	0.024046	0.0832584	0.027279	0.0587732	0.0676106	0.0635701	0.00918609	0.0478305	0.0720039	0.0145052	0.213435	0.181481	0.409944	0.0143313	0.0442793	0.0474629	0.171527	0.063654	0.168141	0.0594972	0.00211144	0.0599246	0.0107488	0.0487956	0.101892	0.00130399	0.168385	0.520938	1.02258	2.2881	4	2.678964
1320000	-839.8136	-884.2449	44.4313	2	3.52067	0.0060473	0.0267287	0.00355966	0.014474	0.0185897	0.00719012	0.0189387	0.00774063	0.00816421	0.0808123	0.0747992	0.00101715	0.0255721	0.0240123	0.00962058	0.0170402	0.0148974	0.0171215	0.012547	0.00129305	0.0673096	0.0617968	0.0319922	0.00999618	0.0247348	0.00436993	0.0502603	0.025309	0.0137589	0.0361675	0.0694098	0.000837987	0.0462506	0.0266795	0.153846	0.0351386	0.000627843	0.14819	0.102813	0.320497	0.0890117	0.0408296	0.0713399	0.0704159	0.0650805	0.0400028	0.140955	0.00923204	0.0363809	0.0156368	0.101826	0.070928	0.000563445	0.425921	0.756811	1.08411	1.73316	4	2.372354
1321000	-856.5112	-894.9309	38.4197	1	2.956232	0.00311801	0.00694073	0.0122285	0.0154647	0.0100413	0.0204707	0.00132481	0.00383225	0.0133914	0.0281358	0.106342	0.00618902	0.0113095	0.00260392	0.000539145	0.0287431	0.0627087	0.0193117	0.00838816	0.02297	0.00939327	0.0193603	0.0319039	0.00401052	0.0206202	0.0212857	0.0373976	0.0349152	0.0517595	0.0554146	0.0891991	0.0124317	0.0422222	0.340951	0.174486	0.130466	0.0369164	0.105391	0.262425	0.00834939	0.063141	0.0224557	0.0949939	0.00545778	0.0282184	0.108262	0.12692	0.00413088	0.10136	0.143386	0.0875865	0.0613381	0.0480501	0.385847	0.729075	1.08229	1.80279	3	2.768253
1322000	-843.1921	-887.6435	44.45137	2	1.928789	0.018933	0.0028207	0.0021174	0.00246371	0.00816472	0.0211943	0.0235745	0.0207092	0.00486291	0.00188789	0.0509757	0.0127956	0.00677815	0.00958792	0.00277147	0.0284774	0.080123	0.0200848	0.0111738	0.063717	0.0490742	0.0431772	0.0213978	0.014604	0.00778347	0.0491946	0.0498014	0.017861	0.0115203	0.0702416	0.174009	0.0445388	0.268126	0.506905	0.0937817	0.0413925	0.00412615	0.0786539	0.0130518	0.00350651	0.00768088	0.090476	0.0961271	0.0836612	0.0630922	0.0915989	0.103468	0.11089	0.0707425	0.0373734	0.0513787	0.106478	0.00815636	0.284623	0.647221	1.0681	2.00005	4	2.877083
1323000	-856.556	-898.6414	42.0854	2	1.671965	0.0493605	0.0191905	0.0424925	0.0272838	0.0121033	0.0338721	0.0079891	0.00429898	8.37571e-06	0.00783604	0.133403	0.00755578	0.00275342	0.0510034	0.00377305	0.0127707	0.0600664	0.00598099	0.0148799	0.0135105	0.0366198	0.0126907	0.00968344	0.00115506	0.0156419	0.00147342	0.0587604	0.00706439	0.0252972	0.0462994	0.112507	0.0303932	0.402738	0.267611	0.123742	0.0569487	0.0157176	0.00281369	0.0522971	0.00174053	0.0212682	0.0212874	0.0882902	0.123314	0.00631502	0.0339031	0.113101	0.0415056	0.0254046	0.139018	0.0532689	0.0639949	0.0224971	0.250707	0.614884	1.05911	2.0753	4	2.544494
1324000	-833.111	-881.2179	48.10691	2	1.305734	0.0170368	0.00685649	0.0179927	0.00833263	0.0114213	0.0741451	0.00653818	4.75181e-05	0.0111636	0.0308268	0.0196766	0.00379765	0.000284044	0.0231134	0.000844922	0.00511132	0.0321163	0.00857041	0.00931941	0.00574413	0.0769458	0.0566071	0.0323898	0.000314081	0.017437	0.000466533	0.0260945	0.0258853	0.0438319	0.0548035	0.0596434	0.0404247	0.288231	0.34409	0.163719	0.00643935	0.0607957	0.117035	0.0407508	0.00279718	0.00794237	0.0991612	0.0823495	0.0246918	0.0231286	0.00776241	0.0677577	0.00319374	0.0349729	0.0670707	0.019486	0.0570326	0.00149196	0.193694	0.552667	1.03664	2.217	4	2.247683
1325000	-825.4018	-876.841	51.4392	2	1.607253	0.0275608	0.00716576	0.00401579	0.00497546	0.00488134	0.0177366	0.00352773	0.00482413	0.0177404	0.00525407	0.051543	0.000115876	0.00362419	0.00819195	0.000209059	0.00564375	0.0132417	0.0124689	0.0222288	0.0070806	0.0486247	0.0782604	0.0152647	0.00705753	0.0159355	0.0136679	0.0511801	0.0165674	0.0356907	0.0605825	0.0776452	0.0415028	0.257998	0.396674	0.0239238	0.0119117	0.00295882	0.117195	0.0168954	0.00117678	0.00774774	0.0823934	0.0637541	0.168662	0.0123235	0.0532297	0.10786	0.0342023	0.0355717	0.0711087	0.0319583	0.0278356	0.00143456	0.241425	0.605487	1.05615	2.09694	4	2.210825
1326000	-856.0656	-897.9748	41.90916	1	1.374366	0.0146337	0.032619	0.00190672	0.00258953	0.00975906	0.0323265	0.0131038	0.0097817	0.0454634	0.0193505	0.028175	0.0130545	0.00355968	0.0373738	0.0161207	0.0131263	0.111537	0.0386586	0.0173854	0.00282587	0.0136491	0.0269402	0.0815743	0.0151561	0.0164608	0.0215393	0.00855247	0.0167556	0.0723182	0.0388634	0.132859	0.0390936	0.14228	0.299585	0.0716797	0.0980216	0.00335223	0.110373	0.0744652	0.00376369	0.00177101	0.0524113	0.0180439	0.109447	0.0663219	0.11612	0.134159	0.0935233	0.117553	0.00403865	0.0365747	0.00152177	0.0753743	0.205246	0.566215	1.0421	2.18643	3	2.577494
1327000	-842.3471	-892.3876	50.04046	2	0.8581058	0.042886	1.60808e-05	0.00937385	0.0152397	0.0168576	0.00177844	0.0125054	0.00511819	0.0125025	0.0396288	0.0345234	0.0239487	0.0138989	0.0228593	0.0121554	0.0131145	0.0172256	0.0159549	0.023027	0.00523985	0.110201	0.0173263	0.0265504	0.0133425	0.0194667	0.0320024	0.0196136	0.0009911	0.11807	0.0565241	0.0877919	0.0599411	0.190698	0.415935	0.0566781	0.123868	0.00420473	0.177713	0.011588	0.00321224	0.0200488	0.0296136	0.0288122	0.109584	0.0363377	0.00552075	0.123645	0.0224399	0.0347517	0.00466784	0.051684	0.0252712	0.00307178	0.107849	0.429517	0.97184	2.49079	4	2.37902
1328000	-851.1647	-893.9877	42.823	1	2.784984	0.00133272	0.0306065	0.0538516	0.0152547	0.00686299	0.0128582	0.00104128	0.00183482	3.07996e-05	0.0308329	0.0279171	0.0132991	0.005037	0.0291302	0.00291742	0.0437272	0.0465161	0.00201061	0.0179141	0.0208313	0.0360336	0.0232507	0.0247821	0.00210007	0.0524577	4.51947e-05	0.0261745	0.0136027	0.0678274	0.0113184	0.0650817	0.0129653	0.173429	0.289257	0.0287705	0.0741374	0.0181226	0.20169	0.0106631	0.0223713	0.0818346	0.12884	0.0241975	0.0429674	0.0349014	0.114047	0.0675336	0.0188117	0.0858104	0.00724612	0.197023	0.000949958	0.0229995	0.371912	0.718883	1.08123	1.82798	3	2.345048
1329000	-834.9798	-885.0295	50.04971	2	1.942791	0.0257518	0.00555811	0.00160231	0.00483268	0.0150392	0.013598	0.00197956	0.0172696	2.5594e-05	0.033895	0.0285368	0.0046097	0.0223017	0.0192302	0.00513335	0.0259883	0.0398916	0.0265839	0.00223662	0.0206547	0.0301614	0.0116711	0.0149019	0.00585833	0.0115165	0.00522577	0.0192727	0.00536208	0.0849157	0.00071732	0.135406	0.00785101	0.111672	0.296339	0.0526209	0.0654968	0.0104137	0.0902438	0.0178896	0.0327807	0.0482566	0.0314518	0.0525054	0.0694948	0.209703	0.0243218	0.0934737	0.0321325	0.0881828	0.00380505	0.118197	0.00955237	0.000258363	0.286349	0.648789	1.06849	1.99637	4	2.10637
1330000	-841.0428	-887.1114	46.06858	2	2.858198	0.0228165	0.00885438	0.0103357	0.0047457	0.0328686	0.0163215	0.0221322	0.0151701	0.00039582	0.00667818	0.0162039	0.00842701	0.00669954	0.0695173	0.000471151	0.00081774	0.0304317	0.00388622	0.0244088	0.00326209	0.109663	0.0249821	0.00900935	0.00290519	0.0241744	0.0650213	0.0250902	0.0175027	0.157262	0.0209994	0.0787643	0.000485166	0.302216	0.230263	0.0459605	0.0858583	0.0107027	0.117172	0.0431325	0.00587598	0.109318	0.00654868	0.0647346	0.0108947	0.0216273	0.0862471	0.0880336	0.0588461	0.0776152	0.0917051	0.00227802	0.0104474	0.0338973	0.377985	0.723362	1.08172	1.81693	4	2.343678
1331000	-847.3275	-890.0573	42.72977	2	1.700531	0.00268944	0.00741966	0.0558705	0.0159284	0.00189872	0.0153231	0.0175391	0.0158755	0.0086161	0.0322539	0.032119	0.014235	0.00811623	0.0162987	0.00429945	0.00796417	0.0621843	0.0589874	0.00670192	0.0163281	0.0397679	0.0507607	0.011416	0.0164729	0.0175708	0.0154665	0.0368184	0.0110146	0.146079	0.00103647	0.104279	0.0732965	0.33858	0.375358	0.0574416	0.088061	0.00266765	0.234466	0.00549052	0.0186748	0.0119711	0.072097	0.0626667	0.124418	0.0247276	0.0599542	0.125689	0.0451598	0.111941	0.0394644	0.133417	0.022393	0.00294879	0.254705	0.618855	1.06031	2.06613	4	2.882215
1332000	-840.4839	-887.6664	47.18256	1	1.86811	0.00422242	0.0360414	0.0330632	0.0452031	0.00535664	0.0255845	0.0121372	0.00347651	0.00529185	0.0239548	0.0181674	0.00513388	9.83246e-05	0.0333609	0.00862788	0.0211221	0.0353051	0.0155492	0.0105216	0.00463639	0.000115219	0.0404462	0.0222456	0.00381281	0.0116344	0.00523795	0.0298976	0.0056784	0.0385912	9.51468e-05	0.0620559	0.104533	0.00777503	0.144893	0.0670786	0.0755986	0.0173198	0.0208941	0.19136	0.042031	0.00410887	0.0347375	0.0833682	0.0812766	0.147227	0.102246	0.0732188	0.0976827	0.0699323	0.00211589	0.0413891	0.0185593	0.00676831	0.277006	0.640214	1.06631	2.01647	3	2.000779
1333000	-840.1191	-891.9556	51.83649	2	1.212598	0.00416991	0.00308974	0.015468	0.0243177	0.00813799	0.00835929	0.0496855	0.0188015	0.00189524	0.00393897	0.0162818	0.0102599	0.00329906	0.010961	0.00263651	0.0141248	0.0499547	0.00744865	0.00696286	0.00247404	0.0690404	0.0546843	0.0541893	0.00316524	0.0468509	0.0221854	0.0131301	0.014719	0.0947846	0.00859701	0.105113	0.00664145	0.00273057	0.199101	0.0628128	0.0814786	0.0141822	0.124949	0.117889	0.00601335	0.0293336	0.0508712	0.0631395	0.132421	0.00879511	0.216807	0.0265081	0.0126907	0.099624	0.0834178	0.0865393	0.048837	0.0345909	0.177328	0.532496	1.0279	2.26227	4	2.2581
1334000	-832.1017	-883.5299	51.42821	2	1.935872	0.00281921	0.0238077	0.00678739	0.00369128	0.0220001	0.00418948	0.00341	0.00919813	0.0142197	0.0443371	0.0273201	0.00270498	0.000490551	0.0117688	0.00198797	0.00695339	0.0730612	0.0264006	0.0101004	0.047045	0.0819553	0.0418101	0.034463	0.00176265	0.00575696	0.0260842	0.0210279	0.0162908	0.00158133	0.0111257	0.0964665	0.0669583	0.00416224	0.258815	0.100057	0.0641962	0.00606113	0.0655861	0.153357	0.0091047	0.00697534	0.051701	0.0616929	0.221844	0.0156781	0.0510089	0.0075772	0.10689	0.0205791	0.0752474	0.0465496	0.0415366	0.0302272	0.285498	0.648016	1.0683	1.99819	4	2.146423
1335000	-842.6682	-890.4338	47.76559	2	1.648785	0.0153623	0.0166996	0.00371241	0.0167732	0.0275606	0.0487785	0.00128106	0.00370704	0.0192375	0.0301726	0.00602316	0.0181061	0.00539238	0.0167197	0.000793173	0.0148921	0.0549123	0.00636128	0.0144609	0.0118727	0.0608679	0.00267653	0.00511935	0.00336367	0.021128	0.0173763	0.0226402	0.00209894	0.0688116	0.0349451	0.116109	0.0334653	0.0258464	0.326594	0.163638	0.0973861	0.0522661	0.0983983	0.240802	0.0361014	0.00349849	0.0451033	0.141103	0.139647	0.00319523	0.0719183	0.0544307	0.0789713	0.0772386	0.136676	0.0653657	0.0417464	0.000233723	0.247419	0.611584	1.05808	2.08291	4	2.621581
1336000	-839.8429	-885.4195	45.57657	2	1.24182	0.0243931	0.00588483	0.00528204	0.00643767	0.00520964	0.0413231	0.00637594	0.000607433	0.00557944	0.0321085	0.024471	0.00184874	0.013844	0.0291018	0.0201589	0.00554012	0.0207192	0.00880845	0.0116128	0.0133584	0.0278014	0.0476256	0.0438014	0.00827295	0.0318661	0.0296485	0.0192724	0.0435209	0.00771293	0.0650892	0.080533	0.000400736	0.00521004	0.406061	0.120248	0.11981	0.0010384	0.0650104	0.28923	0.00484899	0.0774946	0.0785546	0.0730206	0.129139	0.0817049	0.0693444	0.0194347	0.159864	0.0677387	0.00139335	0.00913292	0.0593175	0.00370486	0.18255	0.539063	1.03083	2.24756	4	2.529511
