Iteration	Posterior	Likelihood	Prior	alpha_dir	alpha_morpho	brlens[1]	brlens[2]	brlens[3]	brlens[4]	brlens[5]	brlens[6]	brlens[7]	brlens[8]	brlens[9]	brlens[10]	brlens[11]	char_rates[1]	char_rates[2]	char_rates[3]	char_rates[4]	model_indicator	tree_length
1479000	94.51496	-43.20015	137.7151	0.05	0.7508225	0.0169386	0.0724261	0.0440945	0.0272382	0.0285665	0.023464	0.00699936	0.293038	0.115687	0.0184252	0.12516	0.0850605	0.386555	0.942338	2.58605	1	0.772038
1480000	90.27513	-46.31295	136.5881	0.05	0.0739149	0.0817281	0.0969767	0.039222	0.107879	0.123431	0.0192343	0.052533	0.0154019	0.0764939	0.332937	0.00369412	3.96764e-09	9.38016e-05	0.0340429	3.96586	1	0.9495309
1481000	88.49844	-48.46654	136.965	0.05	0.03971356	0.0143967	0.103809	0.0867388	0.0205303	0.0767675	0.0412917	0.101124	0.0227371	0.150571	0.0749984	0.207222	3.85712e-16	2.93307e-08	0.00119543	3.9988	1	0.9001864
1482000	78.66644	-44.85876	123.5252	0.05	0.2774071	0.240448	0.221486	0.441155	0.0823078	0.0242148	0.065013	0.0443623	0.109038	0.860789	0.0278489	0.105736	0.00364195	0.087079	0.555836	3.35344	1	2.222399
1483000	86.08837	-47.56215	133.6505	0.05	1.00053	0.0126391	0.01559	0.0396271	0.240518	0.162693	0.133085	0.116817	0.35609	0.0025928	0.0475197	0.022011	0.13706	0.476911	1.00009	2.38594	1	1.149183
1484000	88.24456	-43.74959	131.9941	0.05	0.7036777	0.10855	0.252123	0.0704735	0.0152345	0.0487965	0.0373078	0.0268067	0.0186605	0.119781	0.351364	0.282892	0.074974	0.36526	0.926224	2.63354	1	1.331988
1485000	91.19492	-43.94472	135.1396	0.05	0.4569595	0.224288	0.0107124	0.102915	0.0133642	0.00995179	0.0813273	0.123316	0.0221954	0.246676	0.0792288	0.132605	0.0257155	0.222892	0.786236	2.96516	1	1.046581
1486000	83.12981	-52.59897	135.7288	0.05	1.87	0.0379795	0.0395856	0.161777	0.091456	0.0455925	0.0244638	0.190661	0.00271249	0.00988316	0.156583	0.098317	0.277247	0.640437	1.06637	2.01595	1	0.8590114
1487000	90.09186	-44.21279	134.3047	0.05	0.5630394	0.0842676	0.114537	0.0547105	0.0848468	0.0470197	0.119476	0.0262335	0.251194	0.0691461	0.119814	0.147199	0.0455859	0.291092	0.861224	2.8021	1	1.118444
1488000	88.03573	-44.1617	132.1974	0.05	0.1296922	0.0100878	0.0688467	0.126702	0.00921867	0.0804617	0.253168	0.100569	0.0606905	0.229906	0.0367198	0.369207	1.25248e-05	0.00524177	0.180123	3.81462	1	1.345578
1489000	87.5592	-43.7294	131.2886	0.05	0.3624946	0.110369	0.234826	0.00684353	0.204755	0.00380655	0.00752723	0.0192876	0.0859525	0.152313	0.490443	0.132383	0.0116962	0.153238	0.687283	3.14778	1	1.448506
1490000	85.26744	-44.1385	129.4059	0.05	3.742161	0.0625127	0.0877812	0.0431687	0.0769834	0.118267	0.0535719	0.0498866	0.276629	0.127568	0.316574	0.0832553	0.439612	0.765793	1.08434	1.71025	1	1.296198
1491000	84.90243	-47.01708	131.9195	0.05	1.255994	0.0187564	0.156293	0.0458013	0.237679	0.0183242	0.125822	0.044241	0.025102	0.0582892	0.488228	0.059046	0.185054	0.542168	1.03218	2.2406	1	1.277582
1492000	93.02498	-45.0767	138.1017	0.05	0.3956765	0.0251072	0.0171184	0.0604785	0.0463646	0.0110838	0.0385229	0.0857328	0.206891	0.0223851	0.183349	0.0449016	0.0160956	0.178519	0.726559	3.07883	1	0.7419352
1493000	81.86402	-47.94717	129.8112	0.05	0.2442586	0.00879789	0.112798	0.0369644	0.283832	0.0573809	0.0859021	0.0379195	0.288137	0.563098	0.019609	0.0985563	0.00185489	0.0625761	0.48922	3.44635	1	1.592996
1494000	87.75954	-44.43411	132.1937	0.05	0.288891	0.0181381	0.245502	0.356246	0.120091	0.0653576	0.0298017	0.00552895	0.0921133	0.021225	0.163408	0.226731	0.00443753	0.0958858	0.576666	3.32301	1	1.344143
1495000	81.67129	-44.6356	126.3069	0.05	2.366964	0.245487	0.021898	0.129833	0.263246	0.126113	0.000733152	0.0887934	0.22182	0.368383	0.078185	0.183807	0.33347	0.68911	1.07695	1.90047	1	1.728299
1496000	79.48328	-44.1431	123.6264	0.05	1.076176	0.149988	0.194662	0.0052481	0.226327	0.102641	0.181493	0.0237948	0.857534	0.0461405	0.0594758	0.264629	0.151898	0.498509	1.01156	2.33804	1	2.111933
1497000	81.10846	-47.40718	128.5156	0.05	0.4503642	0.0337726	0.236568	0.0546351	0.0125754	0.0254049	0.33979	0.136624	0.109745	0.187151	0.425894	0.109674	0.0245997	0.218283	0.780499	2.97662	1	1.671833
1498000	90.73935	-42.95794	133.6973	0.05	0.1135153	0.0277826	0.0356884	0.00728594	0.246382	0.0874789	0.00231593	0.0132882	0.0399273	0.248547	0.0403912	0.472407	2.73722e-06	0.00245485	0.13177	3.86577	1	1.221494
1499000	93.4017	-45.30417	138.7059	0.05	0.3989613	0.157135	0.0533362	0.110127	0.0214131	0.007378	0.00191227	0.110928	0.020791	0.0660811	0.10331	0.0575183	0.0165648	0.18098	0.730154	3.0723	1	0.7099303
1500000	83.19408	-46.93484	130.1289	0.05	2.464931	0.110219	0.194709	0.0890847	0.076126	0.0317627	0.137544	0.0797624	0.108831	0.198931	0.264915	0.0470059	0.343106	0.696815	1.07822	1.88186	1	1.338891
1501000	81.95804	-48.24636	130.2044	0.05	0.26943	0.0741921	0.057499	0.236623	0.143484	0.120177	0.194472	0.340569	0.192045	0.0234257	0.156664	0.0104431	0.00314354	0.081038	0.54071	3.37511	1	1.549594
1502000	89.50409	-45.15283	134.6569	0.05	0.5163599	0.0526473	0.102973	0.139378	0.0517067	0.0840329	0.0326256	0.0543191	0.24923	0.273617	0.00366929	0.0488776	0.0364586	0.262462	0.831817	2.86926	1	1.093076
1503000	86.91913	-45.92009	132.8392	0.05	0.2467754	0.015398	0.184036	0.109505	0.309894	0.000586775	0.0722022	0.0744942	0.0333028	0.146752	0.287901	0.052757	0.00196486	0.0643713	0.494636	3.43903	1	1.28683
1504000	89.42277	-43.50073	132.9235	0.05	0.4514427	0.120638	0.0570812	0.212692	0.127345	0.0073469	0.0631354	0.0459758	0.0226735	0.161925	0.0314011	0.427997	0.024781	0.21904	0.781448	2.97473	1	1.27821
1505000	89.38454	-44.74307	134.1276	0.05	0.520161	0.0646319	0.0393378	0.0223137	0.077941	0.0836849	0.254224	0.0592372	0.016739	0.188129	0.0653494	0.242261	0.0371826	0.264874	0.834401	2.86354	1	1.113849
1506000	90.37651	-45.0065	135.383	0.05	0.5037744	0.217143	0.0931163	0.100945	0.017542	0.0383443	0.0915852	0.0180597	0.201006	0.0307968	0.109699	0.0883056	0.0340894	0.254373	0.822996	2.88854	1	1.006543
1507000	88.29185	-44.13439	132.4262	0.05	0.3361646	0.0660972	0.0258368	0.167323	0.292769	0.180877	0.00449585	0.0470626	0.0306019	0.276326	0.188188	0.0133538	0.00868198	0.132766	0.651826	3.20673	1	1.292931
1508000	84.35185	-45.20926	129.5611	0.05	3.347927	0.161357	0.0234704	0.0505435	0.0575367	0.166769	0.205587	0.00778841	0.0686542	0.0237707	0.487613	0.0438255	0.414507	0.749138	1.08377	1.75259	1	1.296916
1509000	88.04783	-47.29212	135.3399	0.05	0.7759647	0.0652708	0.0545759	0.136739	0.0495989	0.0358397	0.106884	0.202079	0.0357946	0.187226	0.04076	0.0662082	0.090435	0.397274	0.950066	2.56223	1	0.9809757
1510000	86.81882	-47.19394	134.0128	0.05	0.5944959	0.0274744	0.0171484	0.130472	0.0520785	0.195602	0.0915427	0.216618	0.0559168	0.0404981	0.207681	0.126853	0.0519749	0.309199	0.878485	2.76034	1	1.161885
1511000	87.46541	-46.45376	133.9192	0.05	0.197143	0.0352211	0.193978	0.0904548	0.0467927	0.190586	0.0319832	0.0568203	0.0885238	0.268527	0.0911633	0.103148	0.000480616	0.0321437	0.37616	3.59122	1	1.197199
1512000	88.26751	-49.13809	137.4056	0.05	0.3276155	0.0414917	0.00494535	0.0418839	0.13608	0.157072	0.0161908	0.0674244	0.0176872	0.0435932	0.109471	0.217793	0.00780069	0.126078	0.639394	3.22673	1	0.853632
1513000	88.8808	-44.37028	133.2511	0.05	0.4643407	0.119685	0.0597762	0.149204	0.0969541	0.105258	0.0611148	0.0214502	0.428705	0.0688508	0.108033	0.0275703	0.0269845	0.228	0.792481	2.95253	1	1.246601
1514000	84.61244	-47.31499	131.9274	0.05	0.252292	0.0577165	0.18789	0.278794	0.0405127	0.0469703	0.154586	0.0659145	0.0832668	0.224811	0.0218624	0.211855	0.0022203	0.0683501	0.506294	3.42314	1	1.374179
1515000	88.53426	-46.20162	134.7359	0.05	0.50227	0.00978765	0.0154951	0.238534	0.0627824	0.006368	0.204772	0.113851	0.0361254	0.293078	0.0560684	0.0260238	0.0338093	0.253395	0.821913	2.89088	1	1.062886
1516000	93.12553	-42.60171	135.7272	0.05	0.2160258	0.0246096	0.104203	0.0575004	0.0827855	0.0169909	0.0348366	0.0329813	0.0185421	0.0620245	0.536548	0.0614165	0.000886472	0.043502	0.424177	3.53143	1	1.032439
1517000	91.71858	-44.22666	135.9452	0.05	0.1119287	0.0568107	0.0595083	0.290008	0.0773612	0.0192767	0.0640553	0.0310905	0.0750987	0.0149327	0.00446446	0.312993	2.30267e-06	0.00225194	0.127157	3.87059	1	1.005599
1518000	93.10705	-43.40519	136.5122	0.05	0.5302608	0.0199595	0.0335461	0.0898226	0.17638	0.0241839	0.0200065	0.0426842	0.0993369	0.017294	0.354713	0.0182771	0.0391243	0.271212	0.841096	2.84857	1	0.8962044
1519000	89.90653	-46.17511	136.0816	0.05	0.3567632	0.0646135	0.0730905	0.0382694	0.195967	0.0440106	0.184096	0.0544162	0.0287494	0.0527979	0.0153908	0.181912	0.0110025	0.148805	0.679911	3.16028	1	0.9333131
1520000	88.95258	-51.71023	140.6628	0.05	0.08712924	0.026692	0.0563104	0.0415087	0.0238167	0.0121663	0.107239	0.0469159	0.0533161	0.0428755	0.0104116	0.110985	6.80684e-08	0.000388084	0.0613778	3.93823	1	0.5322367
1521000	86.82005	-42.73832	129.5584	0.05	0.2338629	0.175592	0.00938014	0.07252	0.0333729	0.0131143	0.0292133	0.0956959	0.0288229	0.224957	0.754041	0.158518	0.00144304	0.0553095	0.466197	3.47705	1	1.595228
1522000	85.44535	-49.39575	134.8411	0.05	0.3582762	0.0239	0.165883	0.172795	0.0940767	0.0590943	0.090341	0.0299777	0.0217249	0.0358081	0.210277	0.149779	0.0111837	0.149977	0.681875	3.15696	1	1.053657
1523000	90.22294	-45.12543	135.3484	0.05	0.5920253	0.174585	0.150161	0.051764	0.0127857	0.052114	0.106743	0.109751	0.0740713	0.0861061	0.157929	0.0218728	0.0514675	0.30781	0.877195	2.76353	1	0.9978819
1524000	87.58957	-43.39864	130.9882	0.05	0.9490171	0.102248	0.0916812	0.111559	0.210758	0.0544597	0.0729721	0.0952764	0.460507	0.00254805	0.135904	0.0404226	0.126672	0.460872	0.99101	2.42144	1	1.378336
1525000	91.12402	-42.56257	133.6866	0.05	0.2203766	0.0701138	0.0307424	0.071749	0.0099241	0.127525	0.0230925	0.0207974	0.493924	0.0412053	0.29331	0.00775689	0.00100565	0.0462954	0.434724	3.51797	1	1.19014
1526000	83.46001	-45.21996	128.68	0.05	1.261856	0.00838129	0.131516	0.110254	0.1718	0.0849487	0.129603	0.0340781	0.704235	0.145001	0.0534749	0.0105843	0.186084	0.543437	1.03273	2.23775	1	1.583874
1527000	90.0853	-44.49358	134.5789	0.05	0.9547585	0.0410267	0.105893	0.157051	0.0448951	0.113437	0.0456224	0.011739	0.090672	0.148722	0.205287	0.063721	0.127841	0.462718	0.99208	2.41736	1	1.028067
1528000	89.28682	-43.81991	133.1067	0.05	0.5900806	0.0549613	0.195998	0.116973	0.116126	0.0538601	0.105908	0.00848036	0.0937461	0.280736	0.108782	0.0939196	0.0510688	0.306713	0.876173	2.76605	1	1.229491
1529000	86.17906	-48.10204	134.2811	0.05	0.6136732	0.0754476	0.236555	0.255691	0.137639	0.0935103	0.0348906	0.026007	0.104706	0.0745946	0.025938	0.0192946	0.0559398	0.319788	0.888137	2.73614	1	1.084274
1530000	87.00439	-44.85047	131.8549	0.05	0.1098999	0.0281364	0.027107	0.149012	0.102821	0.137633	0.0971342	0.00626035	0.278241	0.194608	0.00466359	0.35374	1.83263e-06	0.0020094	0.121308	3.87668	1	1.379356
1531000	87.53737	-47.53473	135.0721	0.05	0.2516206	0.0724467	0.168384	0.0328724	0.0614846	0.00844204	0.0118583	0.0862507	0.42351	0.0531442	0.0090607	0.118331	0.00218815	0.0678628	0.504891	3.42506	1	1.045784
1532000	91.58604	-44.52355	136.1096	0.05	0.2029372	0.0358723	0.0887685	0.033227	0.109578	0.0318728	0.0168278	0.0553231	0.328273	0.00387405	0.0710356	0.172731	0.000587025	0.035487	0.39128	3.57265	1	0.9473835
1533000	82.45272	-48.35646	130.8092	0.05	0.6637259	0.0398675	0.406637	0.036416	0.098156	0.0227261	0.115384	0.199997	0.00986487	0.234492	0.220288	0.0747531	0.0664634	0.3459	0.910647	2.67699	1	1.458582
1534000	88.39196	-44.8415	133.2335	0.05	0.2811332	0.182401	0.0895663	0.0543804	0.0250306	0.0601905	0.0241137	0.141803	0.0871861	0.168167	0.148164	0.251331	0.00388995	0.0899237	0.562715	3.34347	1	1.232333
1535000	86.70802	-43.61282	130.3208	0.05	0.7843295	0.0747258	0.0100277	0.0747252	0.0192604	0.082208	0.129301	0.0760552	0.514124	0.0895999	0.0926064	0.310664	0.0922201	0.400748	0.952516	2.55452	1	1.473298
1536000	92.20227	-43.91667	136.1189	0.05	0.4443478	0.14237	0.114188	0.00376001	0.00624575	0.0908697	0.0723788	0.0468547	0.202558	0.0042904	0.0219852	0.244638	0.0235974	0.214042	0.775134	2.98723	1	0.9501386
1537000	86.00747	-48.0291	134.0366	0.05	0.03496633	0.0560476	0.017584	0.0323517	0.406708	0.0441794	0.00527136	0.0416123	0.126405	0.0967056	0.230166	0.135875	3.37595e-18	2.74514e-09	0.000447415	3.99955	1	1.192907
1538000	90.50868	-46.38651	136.8952	0.05	0.1089802	0.0283873	0.0647408	0.221285	0.0459107	0.00906937	0.0250552	0.0812851	0.013881	0.325257	0.00396363	0.0782879	1.64781e-06	0.00190556	0.118676	3.87942	1	0.8971228
1539000	88.81582	-45.51537	134.3312	0.05	0.8004297	0.0299072	0.0816913	0.0424892	0.0602458	0.00173793	0.0426719	0.285098	0.139501	0.356865	0.0322468	0.0255056	0.0956502	0.407307	0.957074	2.53997	1	1.097959
1540000	91.28769	-45.72404	137.0117	0.05	0.4132472	0.00353009	0.00814017	0.0583476	0.0730818	0.0150012	0.0949859	0.0631023	0.0703648	0.129809	0.3189	0.0279319	0.018671	0.191581	0.745227	3.04452	1	0.8631953
1541000	90.72428	-46.98845	137.7127	0.05	0.3537617	0.00222762	0.0566293	0.0336696	0.0435979	0.0496035	0.0306498	0.00437562	0.360961	0.0382224	0.012186	0.17119	0.0106475	0.146478	0.675975	3.1669	1	0.8033134
1542000	93.78751	-44.5793	138.3668	0.05	0.321988	0.0870014	0.0381741	0.0508537	0.0916245	0.0172371	0.0368806	0.044896	0.0339922	0.0135961	0.271509	0.049751	0.00724749	0.121673	0.630946	3.24013	1	0.7355157
1543000	87.41703	-46.17319	133.5902	0.05	0.4938145	0.0449658	0.0479571	0.208696	0.0669911	0.0576707	0.0629767	0.0583507	0.151972	0.435967	0.0880402	0.0356774	0.0322471	0.247859	0.815715	2.90418	1	1.259265
1544000	89.42524	-44.01692	133.4422	0.05	0.1960562	0.0801468	0.0487366	0.0814038	0.204292	0.0195045	0.0960368	0.0217726	0.0153653	0.201184	0.0586663	0.413035	0.00046231	0.0315317	0.373287	3.59472	1	1.240144
1545000	89.64242	-45.71719	135.3596	0.05	0.1941534	0.0285545	0.149397	0.226845	0.0148163	0.0281563	0.013118	0.100014	0.0862418	0.295156	0.0635274	0.0666823	0.00043147	0.0304721	0.368227	3.60087	1	1.072509
1546000	89.86069	-45.03302	134.8937	0.05	0.4177025	0.00295349	0.0449989	0.146055	0.00661416	0.0751725	0.0152961	0.0345045	0.110785	0.23326	0.00730709	0.405208	0.0193489	0.194852	0.749747	3.03605	1	1.082155
1547000	88.11781	-49.42996	137.5478	0.05	2.519145	0.0317988	0.0606526	0.0935397	0.0700052	0.116296	0.00191982	0.0535906	0.0128637	0.0814934	0.00113485	0.0886462	0.348264	0.70087	1.07884	1.87202	1	0.611941
1548000	86.67938	-44.24637	130.9258	0.05	0.6667322	0.150481	0.0689309	0.186302	0.340825	0.0228218	0.133773	0.00448878	0.0265247	0.0157167	0.468736	0.0213179	0.0671014	0.347401	0.911888	2.67361	1	1.439918
1549000	86.66658	-48.12845	134.795	0.05	0.1310678	0.0312523	0.0238077	0.0473305	0.192109	0.00499673	0.0852787	0.0350666	0.0155468	0.176541	0.462859	0.0149801	1.40088e-05	0.0055427	0.184302	3.81014	1	1.089768
1550000	82.9421	-47.7474	130.6895	0.05	0.8314603	0.0720884	0.0349005	0.00763895	0.243709	0.17259	0.0326952	0.0312962	0.439645	0.0941638	0.0617229	0.236228	0.102233	0.419498	0.965305	2.51296	1	1.426678
1551000	88.18204	-47.65689	135.8389	0.05	0.9542363	0.0679523	0.059809	0.0979652	0.0565628	0.0368913	0.0502792	0.0942128	0.0636569	0.097219	0.247821	0.045523	0.127735	0.462551	0.991983	2.41773	1	0.9178923
1552000	87.39673	-45.13203	132.5288	0.05	0.5170397	0.145336	0.0407951	0.0949073	0.172754	0.0852507	0.190341	0.0680934	0.0351155	0.00813234	0.420153	0.0374941	0.0365878	0.262894	0.832282	2.86824	1	1.298373
1553000	88.5278	-43.47153	131.9993	0.05	0.5422559	0.0730232	0.574386	0.0513677	0.0101041	0.00300302	0.0379263	0.0340996	0.0620713	0.255929	0.129321	0.109353	0.0414622	0.278609	0.848736	2.83119	1	1.340585
1554000	85.3139	-42.14082	127.4547	0.05	0.4335112	0.157437	0.0599774	0.171897	0.211553	0.119575	0.052787	0.000543294	0.262202	0.062157	0.537243	0.171934	0.0218308	0.206316	0.765139	3.00671	1	1.807306
1555000	80.44085	-44.5111	124.952	0.05	1.069801	0.163687	0.0246038	0.195359	0.282629	0.0301003	0.0551548	0.170713	0.00813943	0.132984	0.0656046	0.917626	0.150667	0.496772	1.01067	2.34189	1	2.046599
1556000	85.79537	-44.53905	130.3344	0.05	1.021235	0.0248422	0.15695	0.239873	0.248154	0.0257435	0.0689322	0.0148877	0.283855	0.182407	0.0395438	0.171972	0.141171	0.483043	1.00343	2.37235	1	1.457161
1557000	89.24563	-43.45659	132.7022	0.05	1.392184	0.0149425	0.143308	0.0236508	0.0572543	0.0140273	0.057092	0.0240089	0.20182	0.0229586	0.505952	0.12806	0.208176	0.569568	1.04341	2.17885	1	1.193075
1558000	85.62387	-42.80922	128.4331	0.05	3.935536	0.0383729	0.0707586	0.0400432	0.057709	0.229306	0.0908733	0.0048942	0.317934	0.100015	0.283747	0.126239	0.450785	0.77295	1.08441	1.69186	1	1.359892
1559000	85.28335	-49.10335	134.3867	0.05	0.5543389	0.0794914	0.0268429	0.107809	0.0879701	0.113608	0.129101	0.0579915	0.195179	0.0239628	0.210964	0.084614	0.043849	0.285918	0.856108	2.81413	1	1.117534
1560000	87.16463	-45.14844	132.3131	0.05	1.366901	0.0932511	0.0168591	0.0410015	0.202316	0.0173617	0.144658	0.153488	0.121959	0.0605248	0.306281	0.0766085	0.20401	0.564791	1.04155	2.18965	1	1.234308
1561000	89.7992	-50.16558	139.9648	0.05	0.1181026	0.0242802	0.0390249	0.17589	0.0587202	0.0285688	0.0416691	0.0588818	0.118822	0.0340701	0.0100335	0.0110491	4.39543e-06	0.00310928	0.145271	3.85162	1	0.6010096
1562000	85.9231	-44.72423	130.6473	0.05	1.027203	0.109388	0.016892	0.134185	0.0102528	0.0858289	0.0965196	0.131048	0.0241941	0.310034	0.308293	0.195906	0.14235	0.484778	1.00437	2.36851	1	1.422541
1563000	84.46369	-44.78357	129.2473	0.05	0.4477666	0.101791	0.0273619	0.459744	0.254996	0.0865773	0.00757654	0.0224084	0.106469	0.368673	0.0464477	0.130709	0.0241651	0.216456	0.778199	2.98118	1	1.612756
1564000	95.88901	-44.03146	139.9205	0.05	0.1224622	0.0992089	0.0807491	0.01024	0.0462716	0.0119978	0.00765039	0.0630759	0.0014547	0.0775553	0.0580986	0.115846	6.67095e-06	0.00382865	0.158283	3.83788	1	0.5721483
1565000	81.66851	-49.95779	131.6263	0.05	0.02470708	0.096625	0.000731155	0.283643	0.291619	0.0106996	0.120022	0.0323569	0.134849	0.278912	0.0869805	0.0802123	2.39621e-25	7.32002e-13	1.47151e-05	3.99999	1	1.416651
1566000	91.44609	-42.33939	133.7855	0.05	1.156512	0.0915971	0.0668414	0.00326953	0.00125405	0.105456	0.143311	0.0301167	0.204254	0.201381	0.125457	0.125206	0.167084	0.519222	1.02176	2.29193	1	1.098144
1567000	88.65836	-48.32382	136.9822	0.05	0.188483	0.0552724	0.00457676	0.177806	0.0109655	0.0272961	0.0896749	0.0168837	0.0843852	0.123766	0.132359	0.183036	0.000348336	0.0274067	0.352938	3.61931	1	0.9060205
1568000	88.68076	-47.59847	136.2792	0.05	2.182078	0.0220883	0.0468193	0.0585903	0.034006	0.0286861	0.152782	0.0173035	0.0239847	0.119588	0.229256	0.0372432	0.314082	0.673077	1.07394	1.9389	1	0.7703479
1569000	85.62747	-43.56747	129.1949	0.05	0.2535539	0.031528	0.00870746	0.316537	0.229632	0.0882009	0.139421	0.0868233	0.155767	0.0118179	0.00923775	0.570627	0.00228154	0.0692682	0.508921	3.41953	1	1.648299
1570000	80.68896	-45.65221	126.3412	0.05	0.9108013	0.235569	0.0528541	0.0371152	0.350276	0.00187148	0.0147669	0.238581	0.32049	0.0199662	0.50939	0.0843183	0.118831	0.448195	0.983491	2.44948	1	1.865197
1571000	82.82646	-47.4154	130.2419	0.05	0.2218961	0.0927136	0.0155911	0.210095	0.3377	0.0183607	0.0350602	0.0814835	0.418321	0.0453902	0.0707354	0.228748	0.00104972	0.0472849	0.438362	3.5133	1	1.554198
1572000	93.54323	-44.6152	138.1584	0.05	0.2707632	0.131195	0.00219938	0.171188	0.074046	0.0121165	0.00369236	0.0238074	0.0520242	0.0624454	0.12777	0.100055	0.00322377	0.0820425	0.543277	3.37146	1	0.7605397
1573000	90.00254	-43.37477	133.3773	0.05	1.072019	0.13895	0.0467865	0.153973	0.0482242	0.00866096	0.0506318	0.0137329	0.156651	0.0226021	0.483882	0.0498224	0.151096	0.497378	1.01098	2.34055	1	1.173917
1574000	83.46842	-45.52138	128.9898	0.05	3.818293	0.0141651	0.129409	0.0126496	0.28587	0.1762	0.138177	0.0593235	0.022314	0.177051	0.0512439	0.26363	0.444093	0.768681	1.08438	1.70284	1	1.330033
1575000	80.59339	-47.71154	128.3049	0.05	3.044467	0.138958	0.183615	0.0439063	0.0599546	0.139242	0.143776	0.0214259	0.242334	0.225529	0.0102414	0.241227	0.392673	0.733961	1.08273	1.79064	1	1.45021
1576000	91.07297	-45.93905	137.012	0.05	0.3613602	0.0674113	0.0146145	0.0193445	0.110386	0.0483754	0.155953	0.00789163	0.356872	0.013852	0.0253665	0.0523364	0.0115573	0.152362	0.685838	3.15024	1	0.8724028
1577000	84.80064	-44.52029	129.3209	0.05	1.328464	0.0342712	0.164919	0.167225	0.0724156	0.0281939	0.131617	0.0111431	0.177175	0.294033	0.193943	0.283969	0.197567	0.557269	1.03853	2.20663	1	1.558905
1578000	88.8329	-43.60292	132.4358	0.05	0.5273113	0.0436693	0.210025	0.0981361	0.0191366	0.128287	0.0195952	0.0124619	0.0925123	0.485423	0.166567	0.0315098	0.0385546	0.269372	0.839167	2.85291	1	1.307323
1579000	93.11787	-43.53263	136.6505	0.05	0.1699858	0.132847	0.073361	0.076655	0.116707	0.0636979	0.0561459	0.00116917	0.00688015	0.394244	0.0021892	0.00878031	0.000156874	0.0184484	0.300972	3.68042	1	0.9326773
1580000	82.60818	-49.04854	131.6567	0.05	0.2759782	0.119514	0.43987	0.045567	0.171676	0.0919376	0.0251983	0.028916	0.0420168	0.0981803	0.220987	0.136667	0.00354942	0.0859916	0.553167	3.35729	1	1.42053
1581000	91.66715	-44.16307	135.8302	0.05	0.245236	0.13951	0.119366	0.116445	0.0970759	0.0370587	0.106332	0.0129218	0.008273	0.000681952	0.334377	0.0107531	0.00189711	0.0632717	0.491331	3.4435	1	0.982794
1582000	82.86099	-47.38541	130.2464	0.05	0.07828088	0.164061	0.269091	0.0699801	0.239897	0.00878301	0.220684	0.0106735	0.103147	0.364721	0.0133632	0.102823	1.12853e-08	0.000158139	0.0422858	3.95756	1	1.567224
1583000	88.52523	-47.5333	136.0585	0.05	0.141739	0.000405419	0.0293779	0.0295464	0.168682	0.108616	0.208075	0.0432208	0.216879	0.0758546	0.00949407	0.0613268	3.10118e-05	0.00823583	0.216789	3.77494	1	0.9514774
1584000	84.89294	-45.65867	130.5516	0.05	0.8814456	0.124721	0.01884	0.0902952	0.125892	0.0290336	0.259918	0.189419	0.0343993	0.0358286	0.495894	0.0213691	0.112735	0.437969	0.977198	2.4721	1	1.42561
1585000	92.88212	-44.25453	137.1366	0.05	0.1407895	0.138612	0.0402078	0.310917	0.0161123	0.00648433	0.0481482	0.0222213	0.0178027	0.0408383	0.184078	0.0668872	2.90364e-05	0.0079702	0.2139	3.7781	1	0.8923082
1586000	77.36	-48.1072	125.4672	0.05	1.383076	0.10197	0.157258	0.426558	0.383188	0.0443842	0.229193	0.0574185	0.0697443	0.261969	0.0396774	0.126741	0.206682	0.567862	1.04275	2.18271	1	1.8981
1587000	90.79629	-46.00588	136.8022	0.05	0.3622779	0.0144355	0.170226	0.110307	0.0381373	0.00528683	0.0366372	0.103691	0.351301	0.00783216	0.0144215	0.0228651	0.0116696	0.15307	0.687008	3.14825	1	0.8751408
1588000	89.10046	-48.32092	137.4214	0.05	0.4871397	0.0495852	0.0127008	0.179906	0.148965	0.0547158	0.00112307	0.0397619	0.0205815	0.239591	0.0119689	0.0524453	0.0310296	0.243437	0.810681	2.91485	1	0.8113449
1589000	86.97907	-44.50005	131.4791	0.05	0.2093046	0.189348	0.104849	0.221288	0.036343	0.049465	0.218084	0.0535777	0.12483	0.0348464	0.0435111	0.335406	0.000722014	0.0393099	0.407503	3.55247	1	1.411548
1590000	87.36058	-45.86083	133.2214	0.05	1.055249	0.122582	0.0919675	0.155315	0.155068	0.0442929	0.0309202	0.0464434	0.20744	0.00397573	0.22592	0.108798	0.147844	0.492751	1.00858	2.35082	1	1.192725
1591000	86.78403	-43.63728	130.4213	0.05	1.84438	0.0823193	0.0343187	0.0315867	0.053304	0.24216	0.119046	0.0160491	0.0946518	0.0737461	0.164265	0.467378	0.273963	0.637375	1.06556	2.0231	1	1.378825
1592000	88.98795	-45.58337	134.5713	0.05	0.07330111	0.0617689	0.102468	0.105052	0.0178596	0.0416428	0.0488271	0.0888961	0.259314	0.0989543	0.214877	0.106462	3.39133e-09	8.67265e-05	0.0329524	3.96696	1	1.146122
1593000	86.76019	-44.13783	130.898	0.05	0.3860205	0.159298	0.0862312	0.156939	0.253077	0.146674	0.150551	0.00790112	0.0771563	0.0453651	0.361057	0.0125853	0.0147504	0.171238	0.715699	3.09831	1	1.456835
