Iteration	Posterior	Likelihood	Prior	alpha_dir	alpha_morpho	brlens[1]	brlens[2]	brlens[3]	brlens[4]	brlens[5]	brlens[6]	brlens[7]	brlens[8]	brlens[9]	brlens[10]	brlens[11]	brlens[12]	brlens[13]	brlens[14]	brlens[15]	brlens[16]	brlens[17]	brlens[18]	brlens[19]	brlens[20]	brlens[21]	brlens[22]	brlens[23]	brlens[24]	brlens[25]	brlens[26]	brlens[27]	brlens[28]	brlens[29]	char_rates[1]	char_rates[2]	char_rates[3]	char_rates[4]	model_indicator	tree_length
1366000	-374.1326	-415.2641	41.13149	1	1.938618	0.00372846	0.0275049	0.0741924	0.034466	0.0947662	0.0441594	0.268798	0.0268295	0.0420435	0.148908	0.0254404	0.0240465	0.347965	0.112237	0.16495	0.0147269	0.12098	0.170607	0.133843	0.0614608	0.0519049	0.169497	0.082864	0.052581	0.442471	0.0566869	0.222943	0.12399	0.179558	0.285836	0.648324	1.06837	1.99747	3	3.324149
1367000	-367.3759	-406.0578	38.68187	1	1.311804	0.0209713	0.000678604	0.13336	0.191616	0.0807727	0.0402597	0.0338716	0.0400606	0.0976202	0.00327717	0.23739	0.054199	0.078143	0.231288	0.0663155	0.0583953	0.0373484	0.12926	0.23269	0.0457798	0.54319	0.111261	0.174296	0.127591	0.0317799	0.025565	0.373949	0.0781961	0.352667	0.194733	0.553907	1.03715	2.21421	3	3.631792
1368000	-355.7695	-411.182	55.41249	2	0.4033646	0.000939788	0.00756516	0.125427	0.212343	0.0357836	0.0115254	0.0646747	0.00707278	0.0271231	0.0193363	0.15748	0.0339476	0.228774	0.0418173	0.120901	0.117811	0.265134	0.07973	0.391608	0.0123087	0.119308	0.218191	0.00438465	0.130796	0.0836749	0.070436	0.313656	0.0943174	0.0241123	0.0172028	0.184265	0.734896	3.06364	4	3.02018
1369000	-358.982	-418.0428	59.06073	2	0.1653272	0.00323167	0.00662948	0.0731412	0.0227626	0.0455277	0.0240663	0.0944496	0.0223734	0.020802	0.117783	0.0402219	0.0235104	0.0331593	0.157101	0.0978763	0.0502532	0.00974263	0.275845	0.052432	0.0573897	0.0107249	0.00774417	0.00393186	0.0951183	0.0772485	0.426718	0.0361052	0.00227271	0.241323	0.00012475	0.0164633	0.287425	3.69599	4	2.129483
1370000	-371.8557	-414.6823	42.82658	2	1.598427	0.128181	0.00457277	0.159819	0.231741	0.243096	0.012378	0.111536	0.0407036	0.0542278	0.0739444	0.0112203	0.120005	0.155729	0.0158124	0.193224	0.0447571	0.250126	0.0421482	0.251834	0.126088	0.231906	0.207746	0.0600309	0.134968	0.00102017	0.157121	0.168816	0.217948	0.0654197	0.240135	0.60416	1.05571	2.09999	4	3.516118
1371000	-355.5744	-419.6939	64.11952	10	3.35868	0.0200952	0.0283042	0.35684	0.192495	0.0505653	0.132325	0.234283	0.0517135	0.105537	0.172695	0.19807	0.211381	0.0220517	0.0800413	0.0447061	0.010096	0.0427226	0.45694	0.125028	0.0112988	0.213969	0.20004	0.0887847	0.236238	0.398288	0.364034	0.31477	0.0196348	0.115372	0.415238	0.749634	1.08379	1.75134	5	4.498319
1372000	-333.0856	-413.8674	80.78189	10	1.190088	0.00755387	0.0206469	0.0657154	0.187664	0.0550152	0.0195083	0.0791179	0.0566171	0.00533429	0.0478825	0.194539	0.213154	0.00757903	0.132287	0.147302	0.0324755	0.0575401	0.0758203	0.267198	0.612122	0.260302	0.118079	0.185235	0.0496645	0.0379394	0.046898	0.202469	0.0244623	0.0377864	0.173252	0.527277	1.02553	2.27394	5	3.247908
1373000	-340.5641	-417.2157	76.65159	10	1.391992	0.0231811	0.00779785	0.0539467	0.131573	0.106097	0.00257673	0.071415	0.0669109	0.108372	0.00564995	0.011917	0.114512	0.243432	0.0651615	0.0424549	0.0264	0.574318	0.16509	0.0473675	0.165911	0.10859	0.0964392	0.110177	0.0425225	0.273417	0.246578	0.0402834	0.0195816	0.133966	0.208145	0.569532	1.04339	2.17893	5	3.10564
1374000	-332.8399	-415.2129	82.37294	10	3.121526	0.0201387	0.01357	0.2335	0.272073	0.184394	0.0900717	0.0132182	0.00593317	0.0836492	0.0285186	0.0299705	0.116247	0.165654	0.138801	0.247858	0.044918	0.14667	0.0998397	0.2639	0.0920731	0.11141	0.369176	0.0493738	0.183596	0.272844	0.0492434	0.0800194	0.148923	0.0613851	0.39845	0.738042	1.08305	1.78045	5	3.616969
1375000	-336.1965	-405.8283	69.63182	10	3.372853	0.0211849	0.000592621	0.31332	0.215355	0.0400962	0.104875	0.243119	0.0211069	0.113472	0.0362983	0.355513	0.0459161	0.0260156	0.127202	0.118661	0.0735558	0.226277	0.504403	0.246958	0.255674	0.147779	0.297123	0.00842559	0.100006	0.28816	0.0970847	0.25256	0.15519	0.107683	0.416197	0.750285	1.08383	1.74969	5	4.543608
1376000	-339.3594	-422.1839	82.82447	10	0.3941064	0.0183807	0.0285732	0.220052	0.103142	0.143847	0.0150162	0.279239	0.0158083	0.124158	0.00517011	0.171156	0.130963	0.288334	0.0905567	0.0496818	0.0971241	0.0304733	0.422079	0.0953672	0.0962958	0.0637906	0.124569	0.124724	0.0313384	0.256614	0.0850275	0.17214	0.137191	0.0148225	0.0158734	0.17734	0.724824	3.08196	5	3.435636
1377000	-331.3612	-420.413	89.05185	10	1.761441	0.0240285	0.000872258	0.17654	0.182199	0.023825	0.0815383	0.0882465	0.11162	0.173306	0.116839	0.110581	0.128681	0.100451	0.20823	0.090053	0.00614258	0.193005	0.263598	0.111104	0.110104	0.177859	0.20021	0.195532	0.0378075	0.0196595	0.0363784	0.0445279	0.0241024	0.137643	0.263034	0.626985	1.06269	2.04729	5	3.174684
1378000	-327.2248	-406.5985	79.37366	10	1.29963	0.0209543	0.0211754	0.138406	0.309698	0.392891	0.00240154	0.136849	0.0138695	0.147811	0.0599933	0.152908	0.131247	0.150039	0.0642091	0.0800437	0.0592708	0.0246577	0.101753	0.0848387	0.268082	0.0622582	0.238994	0.0142487	0.373536	0.0223787	0.357187	0.0485654	0.00109382	0.070027	0.192646	0.55141	1.03611	2.21983	5	3.549386
1379000	-367.7987	-418.0276	50.22883	2	2.20677	0.0360067	0.00230826	0.099057	0.0493835	0.197528	0.00407701	0.013829	0.0312668	0.0258079	0.181762	0.0598726	0.121964	0.0604993	0.222716	0.159894	0.0425219	0.141828	0.0849198	0.103415	0.0863527	0.258578	0.186357	0.0504049	0.442281	0.0147652	0.212644	0.0454821	0.377219	0.237574	0.316768	0.675342	1.0744	1.93349	4	3.550314
1380000	-346.414	-412.0364	65.62236	2	0.04538965	0.00685044	0.00114079	0.131993	0.359722	0.0691604	0.0146884	0.09487	0.00737508	0.0186754	0.00514186	0.0160575	0.0800902	0.153872	0.0232899	0.0912941	0.0124854	0.00182665	0.118921	0.0300327	0.0114791	0.00301261	0.163034	0.00404097	0.0471635	0.0696088	0.296154	0.0634321	0.0388011	0.133752	3.03144e-14	2.59901e-07	0.00295546	3.99704	4	2.067965
1381000	-357.7453	-407.8272	50.08185	2	1.648476	0.0156304	0.0137773	0.172319	0.126819	0.0653752	0.031461	0.271516	0.00665666	0.0823031	0.0404036	0.0700754	0.116048	0.260385	0.0229967	0.114664	0.0306083	0.0771738	0.0485584	0.157739	0.11103	0.13414	0.0875824	0.121746	0.310106	0.104847	0.297017	0.0149094	0.0387976	0.186361	0.247375	0.611539	1.05807	2.08302	4	3.131045
1382000	-356.8892	-413.2128	56.3236	2	0.1202508	0.000809973	0.0202157	0.0584268	0.137925	0.0396651	0.0124424	0.0229082	0.00863946	0.0483243	0.0455238	0.00111154	0.00845856	0.0662051	0.0110203	0.103315	0.019925	0.00531734	0.352971	0.139551	0.164046	0.0423632	0.340364	0.0348682	0.129421	0.00756681	0.251313	0.055492	0.0528399	0.0624752	5.41907e-06	0.0034516	0.151664	3.84488	4	2.243505
1383000	-389.8719	-420.4619	30.59	1	1.69119	0.0585771	0.0206398	0.182558	0.167855	0.149371	0.0115265	0.105864	0.342201	0.303742	0.0112721	0.00642637	0.0839654	0.194588	0.03682	0.107824	0.0271665	0.200113	0.139411	0.216915	0.00124807	0.0449843	0.219158	0.127137	0.391391	0.370996	0.1771	0.413035	0.150158	0.140997	0.253405	0.617568	1.05992	2.06911	3	4.403041
1384000	-360.5294	-412.0404	51.51101	2	2.116581	0.0530706	0.00587884	0.343308	0.2499	0.229961	0.0578522	0.225616	0.0241524	0.119391	0.069834	0.0390024	0.0966789	0.139561	0.0731663	0.115652	0.0293978	0.0788041	0.00637499	0.112193	0.256892	0.241345	0.0590952	0.123643	0.00580433	0.024789	0.027203	0.0455901	0.249156	0.00430886	0.306805	0.666864	1.07265	1.95368	4	3.10762
1385000	-361.6603	-407.4421	45.78178	2	2.879334	0.0117916	0.0153402	0.318443	0.0533954	0.319973	0.0241204	0.104042	0.0234226	0.17567	0.0975515	0.209973	0.020702	0.118392	0.170308	0.130778	0.0173449	0.0132793	0.0759957	0.068016	0.00839522	0.0193383	0.315478	0.401162	0.10324	0.0141455	0.181538	0.231243	0.102534	0.248579	0.379706	0.72462	1.08185	1.81382	4	3.594194
1386000	-369.6278	-417.2093	47.58146	2	2.499316	0.00296621	0.0189552	0.104153	0.170732	0.252064	0.0881042	0.12821	0.0135667	0.181844	0.00561315	0.080924	0.187409	0.10186	0.142322	0.17156	0.000596784	0.12804	0.122489	0.0238306	0.0989365	0.17147	0.186829	0.229021	0.0600648	0.145223	0.011679	0.00895871	0.207998	0.11046	0.346392	0.699404	1.07862	1.87558	4	3.155879
1387000	-367.2662	-404.9498	37.68365	2	3.983087	0.00448156	0.0224097	0.138106	0.0653077	0.172579	0.0272479	0.293207	0.00997996	0.0473658	0.0645818	0.0106485	0.0420034	0.284124	0.287835	0.154877	0.0928277	0.235452	0.094854	0.135304	0.118029	0.26562	0.321773	0.0245275	0.1032	0.193863	0.122725	0.100766	0.706338	0.00656277	0.453431	0.774622	1.0844	1.68754	4	4.146598
1388000	-361.1871	-415.5511	54.36405	2	0.6177247	0.00136838	0.0027081	0.133478	0.291518	0.0743667	0.0274411	0.0569209	0.00785615	0.0265229	0.0407047	0.00530552	0.0684671	0.140429	0.020213	0.0629611	0.0129284	0.137348	0.0507136	0.401348	0.0760268	0.0794294	0.230137	0.050766	0.222123	0.0413051	0.307515	0.0678409	0.0594854	0.137728	0.0567831	0.321982	0.890099	2.73114	4	2.834958
1389000	-375.8548	-416.4693	40.61446	1	1.927409	0.0447566	0.0363049	0.125316	0.155395	0.162648	0.0670264	0.020573	0.0179625	0.0652676	0.109063	0.0616499	0.0457943	0.0839526	0.048109	0.0893408	0.030543	0.17036	0.000365946	0.095329	0.0910437	0.22173	0.338461	0.00701855	0.0634888	0.270769	0.364968	0.254528	0.232726	0.102481	0.284453	0.647066	1.06806	2.00042	3	3.376973
1390000	-369.0067	-421.1147	52.10803	2	0.5195751	0.0287321	0.00122595	0.0798033	0.252064	0.144662	0.0344457	0.226671	0.0125961	0.0196128	0.07634	0.0709761	0.00585216	0.0694626	0.0210488	0.0921832	0.0129186	0.0784769	0.140973	0.595135	0.0271282	0.453393	0.0466405	0.0713584	0.0846609	0.0315294	0.0473716	0.10362	0.172488	0.00035106	0.0370708	0.264503	0.834005	2.86442	4	3.001721
1391000	-361.8904	-406.1904	44.29997	2	0.8887034	0.00116765	0.0110738	0.315152	0.00548844	0.118202	0.0445601	0.0551444	0.0394791	0.0277517	0.11593	0.00585627	0.0584088	0.159095	0.194584	0.0283271	0.000739309	0.214005	0.050896	0.00731357	0.126778	0.042833	0.342669	0.181377	0.0531626	0.0945023	0.877912	0.692516	0.0393927	0.15799	0.114248	0.440539	0.978798	2.46642	4	4.062307
1392000	-363.0557	-407.7619	44.70625	2	1.753633	0.020977	0.0062148	0.209992	0.166337	0.0990182	0.00858044	0.289732	0.0211366	0.0986957	0.0628246	0.284436	0.00692624	0.164919	0.0550604	0.137026	0.055625	0.279876	0.286946	0.107867	0.25973	0.266432	0.0605242	0.423907	0.104933	0.260439	0.0303133	0.0736514	0.0468051	0.020799	0.261981	0.625967	1.0624	2.04965	4	3.909723
1393000	-364.0647	-414.5164	50.45164	2	0.5303112	0.0097798	0.0167668	0.055752	0.0680054	0.0921649	0.00340213	0.261358	0.0016108	0.145912	0.0775948	0.199922	0.0337126	0.0128459	0.116093	0.0380643	0.0413678	0.134391	0.093747	0.0186223	0.0742994	0.0633132	0.0613754	0.181123	0.518139	0.282993	0.272395	0.0416244	0.0614144	0.0906353	0.0391341	0.271244	0.841129	2.84849	4	3.068426
1394000	-360.8763	-414.6708	53.79445	2	0.06564635	0.000168247	0.00100085	0.136616	0.357876	0.0194217	0.0122322	0.0891434	0.00487302	0.0733287	0.0344336	0.0652883	0.112476	0.0522139	0.288514	0.0194263	0.00485004	0.0111384	0.0990719	0.570263	0.043424	0.114273	0.135089	0.124583	0.163097	0.00301569	0.0847147	0.0261768	0.167542	0.0207311	3.74259e-10	2.88291e-05	0.0208597	3.97911	4	2.834982
1395000	-319.0503	-409.3059	90.25558	10	0.232594	0.00197497	0.0144684	0.102633	0.0320415	0.0790142	0.0637251	0.0316522	0.022041	0.0352214	0.0395093	0.0281223	0.0303015	0.0702568	0.272439	0.168844	0.0127156	0.0526102	0.134549	0.0152336	0.237441	0.239119	0.0545936	0.186524	0.215731	0.0750858	0.0281167	0.143791	0.00474506	0.0492315	0.00139733	0.0544403	0.463314	3.48085	5	2.441731
1396000	-346.7595	-410.8045	64.04499	10	4.501561	0.0275795	0.00413046	0.213115	0.617807	0.233691	0.0430824	0.105554	0.0406144	0.107368	0.0289121	0.0716314	0.0884025	0.351196	0.566419	0.152412	0.0354719	0.0916593	0.248936	0.0344049	0.0569702	0.0615972	0.24912	0.0930938	0.0184309	0.000592667	0.167359	0.2498	0.510511	0.175983	0.479959	0.790944	1.08404	1.64505	5	4.645844
1397000	-349.1887	-410.8958	61.70709	10	4.929069	0.00952973	0.00662251	0.232841	0.35649	0.288737	0.0272745	0.144032	0.0138226	0.139445	0.0787584	0.00197256	0.017516	0.378175	0.37899	0.170401	0.0350342	0.165561	0.0576148	0.179064	0.0525599	0.503157	0.103649	0.0975666	0.00418517	0.272284	0.200348	0.0538196	0.557833	0.0708425	0.499105	0.802241	1.08342	1.61523	5	4.598126
1398000	-326.5518	-409.6178	83.06606	10	0.6823134	0.000298535	3.71546e-05	0.152946	0.216849	0.108453	0.0394623	0.0808271	0.0395687	0.0918006	0.0274687	0.131737	0.0224946	0.119963	0.0373316	0.182475	0.0106145	0.0711398	0.048171	0.0280999	0.154539	0.148622	0.233954	0.00934896	0.163793	0.174717	0.0836547	0.296428	0.0314538	0.0516671	0.0704151	0.355064	0.918134	2.65639	5	2.757913
1399000	-342.0953	-426.6523	84.55693	10	0.7927759	0.00472273	0.00480138	0.283271	0.172235	0.00755588	0.0827123	0.195673	0.00146866	0.101074	0.050638	0.0967319	0.21073	0.140418	0.154165	0.0837908	0.00215644	0.238298	0.134041	0.154339	0.167566	0.0301363	0.00576072	0.0280829	0.298463	0.140831	0.0469242	0.0867374	0.00243661	0.0561589	0.0940206	0.404209	0.954933	2.54684	5	2.981918
1400000	-347.512	-414.5102	66.99822	10	3.744153	0.0744889	0.026526	0.334167	0.191034	0.144011	0.0109348	0.0888098	0.0429617	0.0236276	0.11382	0.280572	0.0619582	0.141366	0.0901143	0.313049	0.0460977	0.187002	0.349721	0.0730477	0.0511912	0.0647193	0.159522	0.168108	0.301321	0.0478652	0.0389703	0.100834	0.112403	0.385109	0.43973	0.765869	1.08435	1.71005	5	4.023353
1401000	-339.0927	-413.3712	74.27852	10	0.3627577	0.0326997	0.00595881	0.240183	0.257066	0.00530963	0.0550376	0.0156731	0.00132566	0.0606496	0.0564658	0.0905898	0.139081	0.0166834	0.080213	0.196899	0.0237076	0.0387672	0.141023	0.0616559	0.0720702	0.0460013	0.290656	0.00551654	0.18276	0.028766	0.0413904	0.0914617	0.475689	0.101879	0.0117285	0.153441	0.687617	3.14721	5	2.85518
1402000	-313.1823	-417.5839	104.4016	10	0.1077227	0.000714469	0.0104668	0.0615215	0.0549854	0.0696034	0.014336	0.0484847	0.00821804	0.054939	0.0237335	0.148708	0.10852	0.0079292	0.101295	0.131305	0.00214717	0.0394332	0.141335	0.00236427	0.0206733	0.0365328	0.0482789	0.0220102	0.0485313	0.0423131	0.0758698	0.194667	0.268652	0.053134	1.4207e-06	0.0017696	0.115098	3.88313	5	1.840703
1403000	-330.4043	-411.1399	80.73557	10	0.6094295	0.0273511	0.00704923	0.155747	0.136964	0.124219	0.0367582	0.134459	0.0471935	0.0908986	0.0302156	0.0789493	0.0460409	0.104522	0.166111	0.114513	0.0387153	0.631341	0.0122618	0.0415685	0.226878	0.00912337	0.168092	0.00346662	0.0190985	0.126522	0.375676	0.00982653	0.277648	0.0760477	0.0550585	0.317473	0.886054	2.74141	5	3.317258
1404000	-325.7608	-406.1455	80.3847	10	0.6092828	0.0045807	0.000160993	0.20318	0.418265	0.100763	0.0620048	0.14453	0.0913445	0.043101	0.00117612	0.0128218	0.0267824	0.141019	0.0238817	0.203784	0.0183928	0.102006	0.119861	0.0697727	0.0250828	0.0573119	0.0882424	0.0223272	0.801781	0.0641227	0.105645	0.390726	0.30219	0.248354	0.0550281	0.317393	0.885982	2.7416	5	3.893212
1405000	-349.6966	-413.7984	64.1018	10	1.934152	0.0617464	0.000982556	0.295895	0.169022	0.29812	0.0332244	0.109551	0.0132826	0.0063948	0.148174	0.129802	0.161771	0.215286	0.171305	0.0664792	0.00697442	0.127008	0.423784	0.174471	0.350019	0.108413	0.103767	0.191231	0.118709	0.383945	0.123867	0.0943142	0.0766992	0.0693536	0.285286	0.647824	1.06825	1.99864	5	4.233592
1406000	-344.6635	-414.9969	70.33338	10	0.5976105	0.0280669	0.0139794	0.193015	0.0802459	0.098362	0.137714	0.0169919	0.0505475	0.0890507	0.0456914	0.174173	0.00476441	0.0932763	0.224093	0.261746	0.0758286	0.170415	0.176543	0.276223	0.526913	0.185742	0.0666629	0.0990537	0.012979	0.0356147	0.139552	0.0761131	0.465099	0.0282025	0.0526156	0.310941	0.880095	2.75635	5	3.846661
1407000	-333.2683	-413.2095	79.94115	10	0.3998638	0.0025084	2.84542e-05	0.0318505	0.175436	0.0953025	0.00323168	0.042759	0.0249042	0.0680528	0.00301848	0.0651256	0.0249301	0.0208815	0.18836	0.0492276	0.00372621	0.212033	0.265331	0.157474	0.206362	0.0266935	0.0754357	0.0659367	0.477379	0.0171305	0.112998	0.204854	0.030508	0.0637378	0.0166948	0.181654	0.731133	3.07052	5	2.715215
1408000	-332.9101	-411.6583	78.74818	10	0.8105061	0.0157319	0.0499082	0.203623	0.114243	0.13579	0.046848	0.00593679	0.044082	0.0318029	0.0917146	0.0385924	0.0450627	0.151663	0.137839	0.197009	0.00121017	0.155426	0.226403	0.394223	0.0467989	0.33747	0.0547736	0.542769	0.0294597	0.174686	0.056327	0.0603321	0.138963	0.0948317	0.0977923	0.41133	0.959824	2.53105	5	3.623518
1409000	-342.4283	-416.1322	73.70384	10	2.433963	0.0186134	0.0268754	0.402618	0.125576	0.187639	0.166396	0.153515	0.0184637	0.123357	0.0402818	0.107194	0.0135084	0.173199	0.248634	0.165015	0.0188005	0.00284746	0.236664	0.161116	0.122086	0.0535348	0.108907	0.0146222	0.0213495	0.441265	0.0971473	0.343907	0.191044	0.13716	0.340105	0.694434	1.07784	1.88762	5	3.921336
1410000	-323.941	-409.9349	85.99396	10	2.673262	0.0556827	0.0271229	0.3122	0.191125	0.055869	0.0454103	0.130474	0.00345483	0.0741952	0.0126893	0.00772687	0.112033	0.246283	0.0875569	0.0539964	0.00975177	0.0821508	0.225986	0.00856963	0.267349	0.195141	0.0247545	0.0656219	0.0155554	0.132412	0.0359957	0.138517	0.213673	0.309806	0.362291	0.711666	1.08035	1.8457	5	3.141103
1411000	-341.3549	-413.5774	72.22248	10	3.142198	0.0424501	0.00710403	0.263424	0.0632527	0.121665	0.101687	0.192822	0.00468815	0.0960512	0.0819761	0.175929	0.144057	0.0509449	0.00472085	0.110973	0.0896828	0.169624	0.414891	0.0431206	0.276896	0.52714	0.00628136	0.215937	0.121266	0.166338	0.19205	0.257705	0.248554	0.118933	0.399972	0.739109	1.08313	1.77779	5	4.310164
1412000	-351.7016	-411.8694	60.16776	10	1.496276	0.00628348	0.0569375	0.441379	0.0364152	0.129559	0.0367148	0.30341	0.0129547	0.0876162	0.0541427	0.268665	0.0193803	0.0528805	0.422902	0.211666	0.0383543	0.0519803	0.806186	0.165191	0.109256	0.217432	0.306195	0.163032	0.180236	0.266784	0.278917	0.027252	0.0236559	0.458502	0.224747	0.587935	1.0502	2.13712	5	5.23388
1413000	-347.1139	-418.9078	71.7939	10	1.174623	0.0249311	0.00372471	0.479621	0.475066	0.0619203	0.0614959	0.0255614	0.0548303	0.276925	0.0497658	0.122341	0.0149854	0.134426	0.218379	0.136643	0.0788884	0.0695484	0.237729	0.0522488	0.0530311	0.170214	0.00933878	0.0130625	0.0718541	0.147234	0.107872	0.787804	0.0618409	0.143748	0.170424	0.523608	1.02383	2.28214	5	4.14503
1414000	-326.6568	-408.8309	82.17411	10	3.09226	0.030968	0.0655255	0.259173	0.151889	0.135295	0.0911129	0.0670816	0.0592578	0.0601327	0.131991	0.00910805	0.154103	0.219245	0.0432565	0.206913	0.0157163	0.0469254	0.0577167	0.183259	0.193879	0.323595	0.0620342	0.168818	0.109221	0.0644615	0.0355472	0.286334	0.297853	0.00829773	0.396276	0.736512	1.08294	1.78428	5	3.538709
1415000	-338.3254	-409.3841	71.05875	10	3.050697	0.0251947	0.00767608	0.158072	0.0401512	0.146878	0.0372061	0.159305	0.00956936	0.0823382	0.106289	0.038939	0.0595323	0.152578	0.415423	0.131109	0.0196901	0.0140603	0.231013	0.0812018	0.0603982	0.106631	0.130819	0.127642	0.209153	0.390501	0.0396192	0.0498183	0.0845454	0.247832	0.393146	0.734297	1.08276	1.7898	5	3.363186
1416000	-333.5892	-411.1458	77.55667	10	2.081119	0.00804086	0.0766168	0.418542	0.0563827	0.133737	0.106842	0.0896716	0.000974581	0.0683755	0.0474984	0.0163571	0.0936193	0.441668	0.0592521	0.221691	0.0416417	0.220871	0.0205653	0.347133	0.0267381	0.0894982	0.120383	0.140968	0.121037	0.153383	0.26936	0.0230902	0.0409463	0.26278	0.302769	0.663372	1.07189	1.96197	5	3.717663
1417000	-335.623	-407.9406	72.31768	10	2.864049	0.0663523	0.000995712	0.122712	0.262179	0.330788	0.0661333	0.0466454	0.00360934	0.138953	0.0533154	0.0056912	0.0609066	0.214229	0.0294637	0.240973	0.03531	0.0637719	0.247217	0.201304	0.249071	0.0191137	0.16181	0.106608	0.270559	0.0535874	0.192636	0.0303701	0.199121	0.0192854	0.378463	0.723712	1.08176	1.81607	5	3.492711
1418000	-330.3557	-410.8687	80.51301	10	1.793009	0.037258	0.0193861	0.17518	0.159394	0.16867	0.095871	0.074361	0.0153472	0.0738798	0.0168572	0.10877	0.0283539	0.066865	0.223618	0.140019	0.00207801	0.300537	0.00344147	0.383838	0.0551253	0.238505	0.104592	0.0479977	0.131702	0.242931	0.198542	0.0728367	0.0378495	0.18796	0.267249	0.631028	1.06383	2.03789	5	3.411767
1419000	-345.5371	-413.4959	67.9588	10	6.710393	0.00105592	0.0228823	0.379514	0.271833	0.13164	0.0235939	0.184119	0.0419204	0.130681	0.119582	0.0404335	0.197756	0.207069	0.0212793	0.0851559	0.0304265	0.207589	0.0289394	0.0743211	0.291789	0.0411472	0.0112613	0.025836	0.598658	0.00173001	0.0227374	0.484578	0.0419363	0.340131	0.560611	0.836055	1.07963	1.5237	5	4.059596
1420000	-364.7616	-407.1473	42.38568	2	3.120862	0.0322962	0.00231741	0.17477	0.284147	0.0169566	0.0144215	0.238702	0.0272408	0.0412243	0.0900126	0.0567715	0.152351	0.13368	0.0458917	0.198709	0.00175887	0.0408784	0.0557263	0.385359	0.0208769	0.223607	0.096952	0.256842	0.157255	0.172589	0.059662	0.291	0.508016	0.025196	0.398401	0.738008	1.08305	1.78054	4	3.805209
1421000	-376.5497	-422.493	45.94335	1	0.6680889	0.00360742	0.0209784	0.197825	0.21182	0.0555964	0.0708742	0.173169	0.046225	0.118175	0.0743337	0.0219508	0.0301255	0.0782844	0.204982	0.216128	0.0369093	0.138663	0.199957	0.123723	0.0168807	0.247455	0.0456298	0.0565035	0.102176	0.0853485	0.020142	0.115529	0.131464	0.125559	0.0673894	0.348076	0.912444	2.67209	3	2.970016
1422000	-358.5934	-413.5568	54.96339	2	0.9055883	0.0175927	0.00479541	0.087107	0.070895	0.0873479	0.0048031	0.126142	0.0240229	0.0357857	0.204753	0.066486	0.0327885	0.0458598	0.0620731	0.201391	0.0188457	0.0650737	0.0806894	0.0222232	0.0980845	0.145522	0.124349	0.00156369	0.516407	0.172913	0.173331	0.0493452	0.0401294	0.212308	0.117753	0.446411	0.982407	2.45343	4	2.792628
1423000	-387.3183	-417.9996	30.68136	1	5.009511	0.0297385	0.00121144	0.19461	0.195069	0.315333	0.0406966	0.178431	0.0479532	0.166854	0.12373	0.00483676	0.0414587	0.155493	0.084875	0.235042	0.0253483	0.27799	0.020959	0.102459	0.435951	0.201631	0.0656556	0.0514576	0.025522	0.0377539	0.0986052	0.363703	0.323238	0.216468	0.502472	0.804188	1.08329	1.61005	3	4.062073
1424000	-362.4894	-408.0663	45.57697	2	1.118403	0.011654	0.0312299	0.139513	0.124375	0.25043	0.0184567	0.0649461	0.00381026	0.180433	0.075059	0.0918247	0.09645	0.21705	0.0634048	0.0789697	0.0421002	0.122244	0.174361	0.0868153	0.0888897	0.190617	0.304682	0.37634	0.0553534	0.0525663	0.0705982	0.285552	0.135443	0.171021	0.159955	0.509661	1.01715	2.31324	4	3.60419
1425000	-354.6846	-417.3149	62.63031	2	0.1283984	0.000123138	0.00850282	0.144607	0.076486	0.0340816	0.00662588	0.213226	0.0361881	0.0146365	0.255206	0.0635975	0.0307977	0.0390438	0.0751752	0.0747698	0.0144161	0.00218206	0.132421	0.0164817	0.00759172	0.102875	0.0347845	0.0711137	0.396582	0.150133	0.14635	0.152495	0.00896736	0.00242243	1.12481e-05	0.00496819	0.176198	3.81882	4	2.311884
1426000	-380.4009	-418.0082	37.60731	2	2.187164	9.38852e-05	0.0539787	0.400253	0.312683	0.0697775	0.0662718	0.122482	0.0511927	0.0182416	0.0532135	0.190685	0.33946	0.0573605	0.146841	0.135818	0.0172523	0.148283	0.0809749	0.213478	0.574904	0.0169101	0.0321122	0.0271543	0.420949	0.336162	0.00716512	0.369809	0.0667521	0.06694	0.314638	0.673547	1.07404	1.93778	4	4.397198
1427000	-364.7918	-406.9705	42.17871	2	2.382288	0.00687445	0.0383823	0.197246	0.0127588	0.28157	0.0955265	0.0598682	0.0101795	0.114128	0.121033	0.120217	0.0465212	0.192717	0.294411	0.0801276	0.0179409	0.176666	0.0192774	0.0686875	0.32911	0.0887074	0.105285	0.0377738	0.600477	0.00896312	0.164965	0.25756	0.127331	0.0726221	0.335005	0.690349	1.07716	1.89749	4	3.746928
1428000	-353.7223	-408.172	54.44973	2	0.542613	0.000349995	0.00530721	0.0661635	0.080828	0.00781911	0.0292191	0.127014	0.0462721	0.0516569	0.0296847	0.000987664	0.0264697	0.233909	0.120323	0.0842843	0.0276763	0.0473517	0.0394115	0.0421623	0.100324	0.350291	0.0299731	0.0780204	0.565243	0.0891398	0.0110065	0.0445556	0.125008	0.0437124	0.0415323	0.278827	0.848959	2.83068	4	2.504163
