Iteration	Posterior	Likelihood	Prior	alpha_dir	alpha_morpho	brlens[1]	brlens[2]	brlens[3]	brlens[4]	brlens[5]	brlens[6]	brlens[7]	brlens[8]	brlens[9]	brlens[10]	brlens[11]	brlens[12]	brlens[13]	brlens[14]	brlens[15]	brlens[16]	brlens[17]	brlens[18]	brlens[19]	brlens[20]	brlens[21]	brlens[22]	brlens[23]	brlens[24]	brlens[25]	char_rates[1]	char_rates[2]	char_rates[3]	char_rates[4]	model_indicator	tree_length
35000	-54.733	-103.1565	48.42352	10	2.655665	0.0538819	0.000788406	0.0101095	0.00401782	0.0458191	0.0168329	0.186991	0.0224855	0.144047	0.0555891	0.0205496	0.0227864	0.0117951	0.113869	0.322547	0.0445264	0.0575452	0.0130837	0.0879693	0.313194	0.298831	0.127698	0.0262659	0.0386349	0.725852	0.360735	0.710485	1.08019	1.84859	5	2.765708
36000	-58.94141	-105.8611	46.91967	10	3.378141	0.0888258	0.0310821	0.0225232	0.217257	0.128452	0.028524	0.000599071	0.0056286	0.0693475	0.155995	0.058037	0.0117491	0.0150165	0.0129676	0.260329	0.458769	0.209959	0.054476	0.181523	0.0697004	0.0426929	0.437485	0.0352683	0.126814	0.0478572	0.416553	0.750526	1.08384	1.74908	5	2.770879
37000	-53.83569	-106.2687	52.43297	10	1.879768	0.0401239	0.00192999	0.0256387	0.03703	0.00263313	0.00228309	0.33334	0.00824058	0.0886305	0.124855	0.00724778	0.0289557	0.0276863	0.0149005	0.0943172	0.252452	0.100443	0.0214319	0.167201	0.140416	0.0437234	0.153496	0.304569	0.0351193	0.126031	0.278487	0.641587	1.06667	2.01326	5	2.182695
38000	-44.81575	-103.0897	58.27392	10	1.12585	0.038595	0.0674623	0.050693	0.0251453	0.00374788	0.000750712	0.0774477	0.00823562	0.094175	0.0531688	0.0518503	0.0426536	0.00752246	0.0219089	0.229715	0.478009	0.383714	0.0394526	0.04308	0.0252903	0.131833	0.125875	0.120139	0.00965467	0.101522	0.161358	0.511565	1.01808	2.309	5	2.23164
39000	-54.00519	-105.576	51.57078	10	2.807165	0.00350598	0.0077983	0.12975	0.0605199	0.0968128	0.063994	0.115593	0.0728974	0.0935395	0.00335985	0.010968	0.0368354	0.0587115	0.0781702	0.408443	0.213559	0.0889435	0.298478	0.112705	0.0977323	0.00788582	0.0237783	0.0858141	0.0602396	0.116618	0.373771	0.72026	1.08138	1.82459	5	2.346654
40000	-51.38771	-104.0905	52.70282	10	1.052825	0.0509687	0.0131472	0.0276207	0.0422966	0.140922	0.0150141	0.201616	0.00455821	0.288844	0.0441071	0.0108531	0.00714259	0.035334	0.0362805	0.00674365	0.0191141	0.0596182	0.010499	0.454975	0.186453	0.561289	0.0576375	0.0581947	0.370088	0.0576206	0.147372	0.492073	1.00823	2.35232	5	2.760937
41000	-53.50159	-104.0259	50.52429	10	1.205072	0.196474	0.0574302	0.0425558	0.00147301	0.116928	0.00183211	0.16647	0.0804695	0.0386631	0.0146564	0.00293018	0.0187215	0.0155877	0.0767025	0.203621	0.0636991	0.106705	0.138793	0.161266	0.0324503	0.171441	0.443449	0.19358	0.29849	0.0540688	0.175971	0.530767	1.02712	2.26614	5	2.698457
42000	-70.51965	-111.6626	41.14299	10	1.023809	0.132362	0.0256368	0.0419063	0.115571	0.138262	0.0764882	0.392964	0.251522	0.0168734	0.0863268	0.134278	0.0270644	0.123362	0.0325111	0.116219	0.359694	0.270062	0.757392	0.0236162	0.0104646	0.0837483	0.0127617	0.150964	0.0482399	0.0217157	0.14168	0.483793	1.00384	2.37069	5	3.450005
43000	-51.29198	-101.1473	49.85537	10	2.4419	0.0265314	0.0425321	0.0072005	0.0717287	0.0142389	0.102898	0.137605	0.10128	0.193964	0.00354221	0.00547032	0.0763786	0.0336291	0.0185304	0.000367451	0.0560774	0.0158693	0.031846	0.02943	0.0580868	0.451411	0.409927	0.0266841	0.486004	0.0088792	0.340878	0.695049	1.07794	1.88614	5	2.410111
44000	-73.98494	-108.8211	34.8362	2	1.566456	0.113888	0.0573796	0.0336791	0.0918222	0.339216	0.0241058	0.00409428	0.0277016	0.100585	0.00598261	0.0277195	0.0651986	0.00804909	0.0133901	0.0374513	0.227356	0.0252908	0.0241853	0.320662	0.0109831	0.0218352	0.0091811	0.280697	0.244193	0.0910381	0.235408	0.599257	1.0541	2.11124	4	2.205684
45000	-61.09109	-105.2594	44.16835	10	1.237278	0.115259	0.0232936	0.103541	0.0323547	0.108311	0.0152564	0.164043	0.0265688	0.039125	0.0243532	0.00226641	0.0424698	0.0052764	0.0222621	0.317643	0.019147	0.535604	0.0904867	0.0787102	0.273225	0.0688064	0.134679	0.143932	0.371421	0.012777	0.181744	0.538058	1.03038	2.24982	5	2.770813
46000	-55.30505	-108.1679	52.86287	10	1.24781	0.0156195	0.0397116	0.0422296	0.0323191	0.00997694	0.0663691	0.293693	0.169671	0.0440852	0.00743248	0.0238257	0.0158679	0.0329183	0.0112968	0.139412	0.214709	0.00053245	0.367564	0.126289	0.18152	0.0818555	0.0524834	0.130669	0.0535375	0.152868	0.18361	0.540382	1.0314	2.24461	5	2.306457
47000	-45.628	-103.9803	58.35235	10	1.668425	0.0130577	0.031492	0.0261171	0.0196977	0.0789978	0.0047531	0.0141524	0.127909	0.0220168	0.000896374	1.2173e-05	0.00213515	0.017674	0.0669348	0.400885	0.363668	0.0422923	0.0774171	0.0853792	0.0583933	0.00273806	0.0555416	0.0815809	0.0732446	0.143385	0.250208	0.614384	1.05895	2.07646	5	1.81037
48000	-49.07402	-100.5041	51.43005	10	0.7892095	0.00713764	0.0478866	0.010153	0.0360567	0.0676486	0.0166364	0.0825383	0.0991035	0.0597581	0.00131147	0.0591534	0.0689907	0.00163174	0.0229816	0.416753	0.0547702	0.06286	0.752845	0.00345014	0.0403992	0.0102434	0.140628	0.162225	0.137461	0.113814	0.0932606	0.402753	0.95392	2.55007	5	2.476435
49000	-53.09777	-110.8642	57.76643	10	0.660995	0.0169496	0.011178	0.00841475	0.060683	0.0214473	0.000539017	0.144504	0.022468	0.065292	0.00308014	0.0680906	0.216722	0.0253853	0.0890663	0.00677692	0.22443	0.0989119	0.0433614	0.019198	0.00103815	0.0957156	0.231263	0.0278119	0.385322	0.0226771	0.0658843	0.34453	0.90951	2.68008	5	1.910327
50000	-47.8947	-104.574	56.67933	10	1.575902	0.0399312	0.0674657	0.0544029	0.0674945	0.130637	0.00668019	0.112545	0.00788942	0.104734	0.0239099	0.00922264	0.195943	0.0473381	0.0127122	0.137023	0.151712	0.176972	0.36708	0.0470889	0.0897324	0.178021	0.00650054	0.00921402	0.0269147	0.285568	0.236813	0.600721	1.05458	2.10788	5	2.356732
51000	-58.6979	-104.6354	45.93751	10	1.824507	0.100144	0.0319804	0.0659953	0.0644209	0.141317	0.0456264	0.156979	0.0130678	0.0653819	0.119116	0.0438174	0.00319036	0.133016	0.00308701	0.0774637	0.126387	0.0695294	0.223762	0.423728	0.0263728	0.0114452	0.341226	0.598541	0.0553506	0.32989	0.271386	0.634953	1.06491	2.02875	5	3.270834
52000	-58.37313	-111.7998	53.42667	10	2.113038	0.120555	0.0754773	0.181236	0.0200623	0.00594815	0.0201808	0.258549	0.00138036	0.103483	0.0190049	0.0304346	0.0584222	0.0329177	0.000515775	0.26811	0.158819	0.0219857	0.295251	0.110459	0.0298219	0.0899525	0.111672	0.0168612	0.0263889	0.0520449	0.306405	0.66652	1.07258	1.9545	5	2.109533
53000	-52.01446	-105.2127	53.1982	10	3.967431	0.109959	0.0229324	0.18143	0.000547068	0.122206	0.0276482	0.0337115	0.0155763	0.211254	0.0490732	0.0386564	0.00349749	0.0213115	0.0614347	0.0107755	0.26166	0.110332	0.0354967	0.149525	0.00225889	0.121626	0.115034	0.202405	0.288065	0.00537154	0.452564	0.774075	1.0844	1.68896	5	2.201788
54000	-49.55603	-102.0344	52.47839	10	5.488004	0.0132271	0.078291	0.0471126	0.0497082	0.00190196	0.0213251	0.186162	0.0383339	0.0311333	0.00172697	0.0147436	0.0161195	0.00339005	0.0305736	0.0306453	0.117559	0.141412	0.395055	0.000456387	0.0539267	0.25857	0.094924	0.366502	0.144524	0.248422	0.521165	0.814787	1.08236	1.58168	5	2.385746
55000	-84.79316	-109.1683	24.37516	1	2.959442	0.0372851	0.0339147	0.0383999	0.149746	0.0929434	0.0304794	0.355754	0.0961705	0.111122	0.0362888	0.070325	0.000994455	0.0154816	0.0141283	0.195374	0.10224	0.20647	0.0281413	0.502504	0.180527	0.16245	0.122262	0.071173	0.0292901	0.0218064	0.3861	0.729257	1.08231	1.80233	3	2.705271
56000	-52.75013	-105.1873	52.43718	10	2.161386	0.187288	0.0307664	0.00249522	0.0143272	0.0441789	0.0291416	0.0875313	0.0132644	0.062101	0.0244872	0.0163216	0.0392045	0.0102928	0.0232551	0.287098	0.164448	0.318485	0.0945558	0.0476677	0.00258534	0.652128	0.00877047	0.0823587	0.0168463	0.181491	0.311807	0.671147	1.07355	1.9435	5	2.44109
57000	-79.19939	-108.9476	29.74825	2	0.9916096	0.0129652	0.0353284	0.0165321	0.0563657	0.0372022	0.0154852	0.12278	0.0424814	0.0606094	0.0273357	0.0551096	0.0901381	0.00197296	0.0728996	0.396965	0.356066	0.115204	0.05677	0.106686	0.0430395	0.360601	0.117603	0.0728282	0.104536	0.577727	0.135277	0.474215	0.998596	2.39191	4	2.955232
58000	-71.52216	-112.1797	40.65754	10	3.67915	0.0511591	0.0408967	0.146052	0.13509	0.0956355	0.00919609	0.42776	0.358769	0.0621896	0.0917856	0.0124329	0.00878001	0.0338951	0.185629	0.0317745	0.156075	0.0102597	0.224127	0.267499	0.000676837	0.398504	0.471098	0.0815208	0.0303557	0.0975025	0.435818	0.763328	1.0843	1.71656	5	3.428665
59000	-73.90515	-102.4304	28.5252	2	2.323874	0.0663624	0.0952614	0.00751671	0.115514	0.0735388	0.0511996	0.00201644	0.126661	0.024163	0.000284569	0.0061299	0.0520048	0.0466383	0.00921595	0.191262	0.00907148	0.0750387	0.529124	0.219994	0.026642	0.643545	0.121079	0.0795544	0.0199598	0.380788	0.329096	0.685557	1.07632	1.90902	4	2.972566
60000	-57.75254	-111.4036	53.65105	10	1.338338	0.0404006	0.0353227	0.135922	0.0368204	0.110105	0.0140462	0.08515	0.00976039	0.0679488	0.208566	0.00082095	0.114416	0.0282368	0.00278575	0.0182825	0.234743	0.0550792	0.124032	0.183319	0.017763	0.339636	0.261954	0.0502211	0.0619765	0.00591247	0.199235	0.559232	1.03933	2.20221	5	2.24322
61000	-58.39447	-105.275	46.88053	10	2.326913	0.0422819	0.0371639	0.0345653	0.0866634	0.0633784	0.0718354	0.240161	0.0750007	0.212083	0.0160032	0.0830412	0.100279	0.0100524	0.015156	0.001149	0.0150545	0.337977	0.052777	0.19861	0.0410655	0.193098	0.0143729	0.435696	0.347124	0.0476353	0.329407	0.685811	1.07637	1.90841	5	2.772225
62000	-56.24308	-104.9715	48.72839	10	2.902721	0.00954353	0.0124677	0.0486349	0.047997	0.191009	0.00834531	0.252689	0.00831863	0.116915	0.164191	0.148412	0.0427025	0.0052275	0.0466778	0.00526181	0.125203	0.0316117	0.100176	0.214964	0.0290429	0.108519	0.332534	0.0164382	0.419701	0.357546	0.381593	0.725996	1.08199	1.81042	5	2.844128
63000	-85.01055	-110.2313	25.22078	2	2.638175	0.198843	0.0323731	0.038237	0.0693459	0.0721446	0.0362924	0.124363	0.0421569	0.335507	0.127216	0.0339564	0.00358358	0.0244916	0.0821344	0.305462	0.544925	0.0477865	0.0507516	0.414992	0.101501	0.0300941	0.182467	0.0350574	0.200918	0.033687	0.359177	0.709298	1.08004	1.85149	4	3.168287
64000	-72.38543	-101.301	28.91552	2	2.279118	0.0263685	0.0501469	0.00333214	0.0647905	0.0359859	0.0153983	0.0822179	0.0197483	0.0344627	0.053421	0.0565176	0.0119005	0.0072352	0.0643571	0.655113	0.0576732	0.55523	0.244687	0.161559	0.000310606	0.289928	0.00217931	0.0790339	0.144366	0.0374756	0.324462	0.681752	1.07563	1.91816	4	2.753437
65000	-75.43693	-106.0448	30.60792	1	1.344414	0.190883	0.00896189	0.00565278	0.0345095	0.131462	0.0134847	0.093594	0.0119581	0.0213882	0.00411297	0.00175236	0.0731036	0.00369095	0.110761	0.0344912	0.0413408	0.0491882	0.439414	0.311383	0.00129413	0.0114216	0.24484	0.0141359	0.389151	0.00152374	0.200257	0.560429	1.03981	2.1995	3	2.243498
66000	-42.16307	-107.4697	65.30665	10	1.281197	0.0116745	0.0506916	0.00484909	0.229903	0.0113256	0.000684706	0.0723999	0.0274774	0.030339	0.00954854	0.00176308	0.0418404	0.0270067	0.0148725	0.0400608	0.00578542	0.230822	0.308999	0.0550279	0.279624	0.0663917	0.0151517	0.0453897	0.0153449	0.0631853	0.18946	0.547563	1.03449	2.22848	5	1.660158
