Iteration	Posterior	Likelihood	Prior	alpha_dir	alpha_morpho	brlens[1]	brlens[2]	brlens[3]	brlens[4]	brlens[5]	brlens[6]	brlens[7]	brlens[8]	brlens[9]	brlens[10]	brlens[11]	brlens[12]	brlens[13]	brlens[14]	brlens[15]	brlens[16]	brlens[17]	brlens[18]	brlens[19]	brlens[20]	brlens[21]	brlens[22]	brlens[23]	char_rates[1]	char_rates[2]	char_rates[3]	char_rates[4]	model_indicator	tree_length
28000	-69.68727	-88.44346	18.75619	1	0.1728727	0.190009	0.0836755	0.0246465	0.119773	0.220559	0.0174604	0.00988754	0.0423342	0.0470293	0.117833	0.0388407	0.00680716	0.0369421	0.161761	0.288408	0.172698	0.0126922	0.0649277	0.0123971	0.0118692	0.259791	0.14134	0.0943941	0.000179687	0.0197352	0.30928	3.6708	3	2.176075
29000	-62.20669	-88.93461	26.72792	2	1.250157	0.0231569	0.0974737	0.0346461	0.0539733	0.103797	0.00460565	0.0716833	0.00466499	0.0111711	0.231641	0.0225438	0.00698069	0.0452025	0.132093	0.0872665	0.17812	0.167239	0.069359	0.00286088	0.0399194	0.0152791	0.00765118	0.238893	0.184025	0.540896	1.03163	2.24345	4	1.650222
30000	-71.08191	-97.98274	26.90084	2	0.005713133	0.0959474	0.0640376	0.380739	0.0968775	0.0243396	0.0562793	0.0545117	0.0540941	0.0328614	0.0743798	0.00978327	0.0155195	0.120377	0.0365579	0.0709303	0.00306617	0.0875479	0.0476634	0.0357849	0.164484	0.00498192	0.0103584	0.0194605	2.32874e-106	2.28576e-53	2.27672e-22	4	4	1.560583
31000	-69.67567	-93.19512	23.51945	2	0.1427441	0.0131202	0.0220433	0.0397129	0.23295	0.119593	0.0162954	0.0198998	0.0252818	0.0274389	0.0770528	0.0854841	0.00333394	0.0425322	0.0508192	0.0568075	0.226844	0.0444119	0.299546	0.151186	0.0472022	0.109105	0.0185505	0.11304	3.32177e-05	0.0085226	0.219845	3.7716	4	1.842251
32000	-59.44737	-90.42304	30.97567	10	0.1536056	0.0891421	0.0198012	0.00475986	0.35518	0.091212	0.0536303	0.028372	0.0585685	0.00365735	0.0722503	0.0555883	0.0648005	0.0667238	0.0788838	0.0570071	0.0985919	0.0222793	0.0939056	0.179391	0.00410509	0.172734	0.358473	0.0694947	6.59021e-05	0.0119866	0.252673	3.73527	5	2.098552
33000	-82.75415	-94.31961	11.56547	2	0.6911339	0.183341	0.100386	0.0180893	0.100329	0.128234	0.0289694	0.0167624	0.0903147	0.0380577	0.031002	0.245895	0.0265846	0.144656	0.0113217	0.0950046	0.00144718	0.227843	0.151168	0.373191	0.0147854	0.612781	0.244587	0.11821	0.0722956	0.359317	0.921538	2.64685	4	3.00296
34000	-73.45272	-94.57971	21.12699	10	0.2483838	0.0891559	0.027058	0.451035	0.155128	0.187997	0.0374776	0.160671	0.0948079	0.0325959	0.398275	0.0405126	0.00843967	0.0230718	0.240171	0.0902003	0.0820171	0.0284292	0.0195045	0.213982	0.0125766	0.126353	0.140897	0.423055	0.00203729	0.0655253	0.498065	3.43437	5	3.083412
35000	-59.39495	-95.81024	36.41529	10	0.600929	0.0803683	0.0716474	0.0609958	0.162691	0.0563824	0.0223858	0.151817	0.0107566	0.0688733	0.176404	0.0311205	0.0151673	0.00525478	0.0286482	0.00225441	0.00229861	0.0337453	0.104371	0.172538	0.0142338	0.214939	0.0697446	0.02713	0.0532997	0.312788	0.881792	2.75212	5	1.583766
36000	-64.62926	-89.23723	24.60797	2	0.05795392	0.0874062	0.0316403	0.00585792	0.0559196	0.0577748	0.0284749	0.00429784	0.0202772	0.0143431	0.112508	0.0129597	0.0150237	0.00334374	0.178538	0.03185	0.125518	0.0567221	0.214694	0.0670012	0.0464257	0.145338	0.153633	0.0965859	2.27191e-11	7.10756e-06	0.0116651	3.98833	4	1.566133
37000	-53.31466	-91.68359	38.36893	10	0.3270829	0.03253	0.0494974	0.0868597	0.0129076	0.278635	0.0307443	0.0451237	0.0359554	0.0124989	0.0567482	0.0116687	0.0138317	0.00994859	0.0920355	0.112909	0.0656496	0.0348571	0.111125	0.103172	0.0442028	0.0676421	0.179362	0.0420941	0.00774741	0.125661	0.638603	3.22799	5	1.529998
38000	-52.72444	-92.23167	39.50723	10	0.2141704	0.130608	0.019312	0.0405669	0.0654883	0.172055	0.00821616	0.0681251	0.0263222	0.0149116	0.103997	0.0496833	0.0436035	0.042242	0.0225856	0.10338	0.0386573	0.0185091	0.0137199	0.0673046	0.142976	0.0068092	0.0214427	0.125961	0.000838732	0.0423294	0.41962	3.53721	5	1.346476
39000	-70.1443	-99.89787	29.75357	10	0.1684932	0.0239914	0.0043568	0.06599	0.10361	0.0271062	0.0691977	0.00134376	0.144939	0.060577	0.0540189	0.0148126	0.246863	0.00626802	0.0423373	0.0562132	0.0944362	0.035638	0.195698	0.256032	0.16803	0.41712	0.0232958	0.0120309	0.000145972	0.0178	0.29665	3.6854	5	2.123907
40000	-55.62479	-93.93936	38.31457	10	0.09704918	0.00444603	0.0368739	0.0251325	0.147115	0.183828	0.0510648	0.00503579	0.0313736	0.025542	0.0329576	0.114547	0.0235405	0.0617926	0.125699	0.116277	0.0292469	0.00832828	0.000750051	0.124246	0.100658	0.207528	0.107792	0.0155723	3.45589e-07	0.000873669	0.0859324	3.91319	5	1.579346
41000	-73.46664	-94.49631	21.02968	2	0.9519312	0.0739948	0.0207632	0.0514938	0.208469	0.122436	0.0307023	0.0136433	0.00497994	0.0561436	0.132836	0.0225568	0.0700584	0.0223659	0.113046	0.0733734	0.397275	0.120646	0.161751	0.160331	0.0489297	0.104457	0.0390153	0.118127	0.127266	0.461811	0.991555	2.41937	4	2.167396
42000	-60.89237	-91.92332	31.03096	10	0.1659371	0.0491928	0.0157908	0.038525	0.0134552	0.192281	0.0633237	0.0903369	0.00517658	0.00692177	0.00415025	0.035993	0.0130522	0.0191648	0.0273153	0.168891	0.0857607	0.26513	0.156749	0.0638764	0.417992	0.123699	0.0542149	0.326567	0.000128644	0.0167167	0.289208	3.69395	5	2.237559
43000	-91.61332	-96.89909	5.285777	1	0.9701907	0.0119716	0.113108	0.222621	0.0917966	0.220673	0.0930305	0.120959	0.287112	0.24363	0.125616	0.0353137	0.00211149	0.256002	0.0259196	0.116094	0.0574217	0.00525046	0.235177	0.268968	0.268767	0.227791	0.263174	0.150876	0.130968	0.467605	0.99488	2.40655	3	3.443384
44000	-68.6509	-96.17483	27.52393	2	0.1213117	0.102991	0.0231476	0.00289696	0.358236	0.019441	0.0287485	0.0764378	0.0122718	0.0624317	0.0555586	0.0274029	0.107778	0.0273328	0.0701184	0.0435502	0.105033	0.0645992	0.0485555	0.00820972	0.0646554	0.0352537	0.0515115	0.123976	5.99293e-06	0.00362934	0.154835	3.84153	4	1.520136
45000	-83.45166	-97.22915	13.77749	1	0.3945056	0.0635434	0.258517	0.0496841	0.226444	0.225815	0.104772	0.0922246	0.0395131	0.0947033	0.146955	0.120793	0.107074	0.025754	0.217761	0.00431796	0.0687805	0.203957	0.00274391	0.118844	0.0707346	0.0837149	0.212697	0.112438	0.0159298	0.17764	0.725266	3.08116	3	2.651781
46000	-71.51417	-93.13492	21.62075	1	0.389603	0.0101131	0.0475734	0.117532	0.0828719	0.100716	0.0288777	0.0222192	0.0125619	0.0878926	0.207886	0.19467	0.0168628	0.0885595	0.0196915	0.0193619	0.190146	0.0212006	0.115053	0.0577241	0.0835668	0.0905636	0.048504	0.203798	0.0152435	0.173948	0.71978	3.09103	3	1.867946
47000	-70.37084	-101.6794	31.30852	10	0.4028882	0.0471975	0.0853692	0.0327529	0.0635867	0.107596	0.00526971	0.0157027	0.106888	0.0538886	0.0387255	0.0907558	0.0304674	0.240726	0.0152822	0.099935	0.172652	0.000940006	0.0480003	0.00771712	0.372765	0.0479212	0.202837	0.0430166	0.0171333	0.18391	0.734387	3.06457	5	1.929991
48000	-76.79192	-95.35069	18.55877	1	0.423141	0.0179963	0.0730109	0.0674983	0.469948	0.121406	0.0320546	0.0270462	0.0133881	0.0292195	0.0268929	0.0209037	0.0537594	0.115891	0.0792216	0.14819	0.154693	0.409838	0.0708512	0.0119599	0.0100753	0.0222533	0.139039	0.0556535	0.0201895	0.198821	0.755155	3.02583	3	2.17079
49000	-71.40218	-91.30757	19.90539	2	0.1841348	0.00367593	0.0095799	0.137875	0.00141731	0.231276	0.0773462	0.141868	0.0642783	0.0505596	0.0460583	0.143812	0.00109025	0.176571	0.137153	0.176984	0.116706	0.0569631	0.448092	0.0252941	0.0379756	0.106567	0.0560428	0.0129417	0.000292975	0.0251533	0.341002	3.63355	4	2.260127
50000	-69.78902	-92.4816	22.69258	1	0.2725916	0.0934419	0.0494627	0.0032827	0.242406	0.068518	0.00183377	0.142543	0.0141518	0.0161655	0.193998	0.153168	0.00405068	0.00821865	0.105564	0.059861	0.111815	0.132758	0.00752948	0.0369499	0.203835	0.0136317	0.0131754	0.096103	0.00333579	0.0834236	0.546771	3.36647	3	1.772463
51000	-56.25851	-91.31555	35.05705	10	0.1086868	0.0202782	0.0121403	0.00042089	0.12023	0.0553283	0.0195582	0.0313595	0.00266282	0.00814468	0.0331746	0.0755834	0.0173152	0.0491434	0.0578731	0.0678112	0.159113	0.0164108	0.145848	0.0374252	0.124732	0.0300259	0.00215919	0.197318	1.59226e-06	0.00187323	0.117839	3.88029	5	1.284055
52000	-74.02321	-91.98038	17.95717	2	0.7384255	0.0880449	0.0424293	0.0909781	0.0582815	0.198161	0.0364873	0.0527821	0.0156263	0.00222299	0.0672874	0.029915	0.0307155	0.0577428	0.326709	0.0941286	0.0864847	0.0440799	0.0111012	0.149061	0.20574	0.564136	0.0298607	0.137485	0.0824076	0.38111	0.938316	2.59817	4	2.419461
53000	-64.56527	-88.21898	23.65371	2	0.2626529	0.261571	0.0344918	0.00401275	0.0286687	0.189872	0.0350231	0.00856254	0.0107736	0.00453707	0.306897	0.0301916	0.0097891	0.038642	0.162916	0.0426134	0.0734105	0.0980626	0.114154	0.0514072	0.0761959	0.115828	0.0149054	0.0233021	0.00275464	0.0759678	0.52742	3.39386	4	1.735827
54000	-70.44744	-100.3275	29.88008	10	0.08513086	0.0827266	0.172463	0.107459	0.0627893	0.156389	0.0290512	0.0377994	0.0335299	0.0219499	0.0123242	0.076521	0.0152693	0.0354984	0.232906	0.0137593	0.319388	0.170221	0.103864	0.20347	0.0205229	0.00568021	0.275714	0.0105774	4.68685e-08	0.000322084	0.0568092	3.94287	5	2.199873
