Iteration	Posterior	Likelihood	Prior	alpha_dir	alpha_morpho	brlens[1]	brlens[2]	brlens[3]	brlens[4]	brlens[5]	brlens[6]	brlens[7]	brlens[8]	brlens[9]	brlens[10]	brlens[11]	brlens[12]	brlens[13]	brlens[14]	brlens[15]	brlens[16]	brlens[17]	brlens[18]	brlens[19]	brlens[20]	brlens[21]	brlens[22]	brlens[23]	brlens[24]	brlens[25]	brlens[26]	brlens[27]	brlens[28]	brlens[29]	brlens[30]	brlens[31]	brlens[32]	brlens[33]	brlens[34]	brlens[35]	brlens[36]	brlens[37]	brlens[38]	brlens[39]	brlens[40]	brlens[41]	brlens[42]	brlens[43]	brlens[44]	brlens[45]	brlens[46]	brlens[47]	brlens[48]	brlens[49]	brlens[50]	brlens[51]	brlens[52]	brlens[53]	brlens[54]	brlens[55]	brlens[56]	brlens[57]	brlens[58]	brlens[59]	brlens[60]	brlens[61]	brlens[62]	brlens[63]	brlens[64]	brlens[65]	brlens[66]	brlens[67]	brlens[68]	brlens[69]	brlens[70]	brlens[71]	brlens[72]	brlens[73]	brlens[74]	brlens[75]	brlens[76]	brlens[77]	brlens[78]	brlens[79]	brlens[80]	brlens[81]	brlens[82]	brlens[83]	brlens[84]	brlens[85]	brlens[86]	brlens[87]	brlens[88]	brlens[89]	brlens[90]	brlens[91]	brlens[92]	brlens[93]	brlens[94]	brlens[95]	brlens[96]	brlens[97]	brlens[98]	brlens[99]	brlens[100]	brlens[101]	brlens[102]	brlens[103]	brlens[104]	brlens[105]	brlens[106]	brlens[107]	brlens[108]	brlens[109]	brlens[110]	brlens[111]	brlens[112]	brlens[113]	brlens[114]	brlens[115]	brlens[116]	brlens[117]	brlens[118]	brlens[119]	brlens[120]	brlens[121]	brlens[122]	brlens[123]	brlens[124]	brlens[125]	brlens[126]	brlens[127]	brlens[128]	brlens[129]	brlens[130]	brlens[131]	brlens[132]	brlens[133]	brlens[134]	brlens[135]	brlens[136]	brlens[137]	brlens[138]	brlens[139]	brlens[140]	brlens[141]	brlens[142]	brlens[143]	brlens[144]	brlens[145]	brlens[146]	brlens[147]	brlens[148]	brlens[149]	brlens[150]	brlens[151]	brlens[152]	brlens[153]	brlens[154]	brlens[155]	brlens[156]	brlens[157]	char_rates[1]	char_rates[2]	char_rates[3]	char_rates[4]	model_indicator	tree_length
130000	-6364.671	-6379.705	15.03424	2	1.744175	0.0423133	0.0798187	0.00202462	0.00967512	0.0613173	0.0199703	0.00582754	0.0171497	0.0343583	0.0044898	0.028104	0.0173581	0.0218024	0.0220887	0.0010074	0.0310421	0.0460623	0.00499856	0.0407931	0.0491022	0.0194569	0.0917681	0.065621	0.0413476	0.0621944	0.0237583	0.00471083	0.0311532	0.0455025	0.0803299	0.000302974	0.00253905	0.0133952	0.00093574	0.0173254	0.0292858	0.000211229	0.0316309	0.0926404	0.055109	0.0379644	0.00478397	0.0106695	0.0734145	0.0564086	0.0682719	0.00838115	0.019392	0.0534288	0.0849102	0.0126929	0.0892857	0.0109332	0.0417806	0.0161333	0.0278128	0.026618	0.0138692	0.0545056	0.000398993	0.00336924	0.0931173	0.204099	0.0175738	0.0548238	0.0174516	0.0209508	0.0153186	0.0493186	0.0265756	0.0310285	0.0334922	0.155295	0.111591	0.0581374	0.112564	0.0335182	0.00393106	0.0996824	0.0241921	0.00668349	0.0284572	0.0169223	0.00897879	0.0299041	0.0875189	0.118302	0.0286191	0.151562	0.117809	0.302412	0.0610333	0.0388423	0.0602927	0.201529	0.11275	0.0547954	0.370981	0.0985162	0.0312635	0.0449079	0.340802	0.0274383	0.0196585	0.240732	0.0139942	0.0468632	0.0521903	0.0557567	0.105597	0.00223167	0.042475	0.00837709	0.0160847	0.127584	0.00874273	0.0142539	0.217248	0.245688	0.146684	0.0145476	0.765744	0.0720944	0.112381	0.0555282	0.0656062	0.00259203	0.356588	0.0143476	0.401517	0.00781804	0.0917316	0.048018	0.013712	0.00747594	0.053642	0.00807057	0.245161	0.0317693	0.141131	0.304238	0.0261608	0.0341565	0.030401	0.192952	0.189913	0.00596362	0.00813953	0.0786365	0.0687572	0.0500275	0.110483	0.1145	0.663747	0.21446	0.167155	0.125217	0.2607	0.624726	1.06204	2.05254	4	11.72507
131000	-6381.549	-6396.733	15.18351	2	2.172182	0.0660592	0.0561563	0.0076989	0.0209639	0.0574622	0.00129579	0.00999103	0.00389079	0.00215629	3.01535e-05	0.026062	0.0260864	0.0109705	0.0165564	0.0027719	0.0408489	0.018121	0.00538644	0.0274454	0.0694935	0.0869622	0.0523417	0.0653951	0.0355223	0.0490889	0.00833454	0.0374827	0.0292999	0.00118728	0.0167299	0.000428508	0.0157996	0.00187571	0.00749448	0.00961572	0.0161452	0.00789945	0.0230601	0.045801	0.143414	0.1557	0.0265309	0.0355931	0.028083	0.0088839	0.10415	0.0185949	0.0112705	0.0205004	0.0470857	0.0812159	0.0792127	0.121853	0.0589282	0.0388527	0.0227455	0.0228631	0.0106194	0.012752	0.0061786	0.00532952	0.0693412	0.185925	0.0949784	0.0404454	0.0293949	0.00641057	0.0103874	0.0704095	0.0149919	0.0301983	0.12637	0.188214	0.0637244	0.0936688	0.139749	0.00284739	0.0107302	0.113523	0.0556945	0.00557815	0.205517	0.047728	0.00218856	0.018663	0.0399625	0.0989336	0.0293965	0.168526	0.179794	0.160287	0.0318608	0.148961	0.0838674	0.0257586	0.126556	0.104064	0.290066	0.237168	0.0321191	0.0303944	0.198159	0.0231785	0.00866197	0.242659	0.0171538	0.0565837	0.05791	0.0625697	0.0840984	0.0267385	0.00937362	0.104386	0.112871	0.0911763	0.0122497	0.0287274	0.116445	0.260028	0.185804	0.108011	0.611913	0.0777433	0.136866	0.210594	0.0346451	0.0186192	0.335571	0.00901732	0.313003	0.011335	0.135247	0.231878	0.0319685	0.0328334	0.0369605	0.00174267	0.0521243	0.147057	0.0023195	0.493008	0.013324	0.0150378	0.0539251	0.172539	0.0861855	0.00777854	0.0168822	0.00568356	0.00293746	0.0401929	0.069024	0.198546	0.45486	0.0123592	0.196666	0.116433	0.312997	0.672157	1.07376	1.94109	4	11.64827
132000	-6372.58	-6392.263	19.68297	2	2.089606	0.0157928	0.135589	0.0268436	0.0205424	0.0259919	0.0069539	0.00802986	6.16655e-05	0.0929441	0.0132493	0.0226671	0.0144386	0.0075819	0.00736901	0.01099	0.062814	0.0415828	0.0287499	0.101737	0.047343	0.0265714	0.0879934	0.0662787	0.0382617	0.0926559	0.0237092	0.0118981	0.0419581	0.010552	0.0358481	0.000910939	0.0104686	0.00246319	0.0127317	0.00815234	0.0504532	0.0107592	0.0204849	0.0308671	0.171839	0.0660001	0.054129	0.00751358	0.0517259	0.0118607	0.15657	0.000854933	0.0164014	0.0115423	0.128433	0.0521082	0.0661746	0.037926	0.084776	0.023985	0.0301411	0.017637	0.0136092	0.00381615	0.00510593	0.000692495	0.122963	0.217094	0.0113922	0.0255625	0.0312587	0.000584079	0.0069379	0.0453845	0.025127	0.112383	0.0096247	0.129291	0.0963423	0.129923	0.0694851	0.0266097	0.00836803	0.155658	0.010717	0.0306231	0.114867	0.0234666	0.0234731	0.0204418	0.0204662	0.123845	0.06796	0.118729	0.217346	0.164617	0.0673425	0.102632	0.088298	0.0552172	0.0838361	0.0565531	0.501207	0.307491	0.0177647	0.0591523	0.292468	0.0349885	0.030038	0.0590321	0.00363856	0.124911	0.0688145	0.0730429	0.0378973	0.0527763	0.0168637	0.143697	0.030573	0.0285872	0.0177908	0.00910535	0.197666	0.233515	0.116478	0.0685343	0.578065	0.0675526	0.0144308	0.052559	0.20319	0.00356788	0.142372	0.0119641	0.606313	0.0317434	0.0118671	0.434459	0.0439255	0.0189465	0.00568385	0.0560203	0.0135638	0.093703	0.0937256	0.318377	0.0324043	0.0100503	0.0521711	0.0591682	0.0881124	0.0440041	0.0110583	0.00857419	0.0217349	0.0544481	0.0342732	0.182889	0.337649	0.0908894	0.29548	0.271751	0.303741	0.664216	1.07208	1.95996	4	11.82427
133000	-6374.31	-6392.211	17.9006	2	1.767646	0.0603452	0.165903	0.00378556	0.0288791	0.0940356	0.00369809	0.0236676	0.00364209	0.0232054	0.00906092	0.00552554	0.0105384	0.0209479	0.0172342	0.00047181	0.0363762	0.0366005	0.0405706	0.138678	0.000897894	0.0863982	0.0216056	0.0732518	0.0313817	0.17841	0.0113596	0.0670513	0.0154294	0.031403	0.0514135	0.000965844	0.0294749	0.0122815	0.00155258	0.00622724	0.0226232	0.000598872	0.0322019	0.0299408	0.15154	0.103738	0.0188589	0.0111964	0.0203793	0.11017	0.126573	0.0160407	0.0187138	0.0230877	0.0432718	0.0359785	0.026883	0.0838788	0.065632	0.024961	0.0352221	0.0246676	0.0171096	0.0202083	0.00142622	0.00386894	0.15409	0.218936	0.0454758	0.0190419	0.0144994	0.00371565	0.0243071	0.0583474	0.0192411	0.0262224	0.0156539	0.266623	0.0966026	0.0339521	0.11451	0.000734222	0.0205076	0.0877665	0.00447846	0.0121209	0.0693132	0.00325842	0.00559753	0.0150366	0.0252971	0.0687932	0.0150931	0.17744	0.150896	0.0128662	0.125377	0.0911268	0.087836	0.129076	0.0960892	0.0790217	0.458335	0.173338	0.364047	0.019941	0.225479	0.0265936	0.0180224	0.0772012	0.00236654	0.0497789	0.0598484	0.0708041	0.135618	0.0530105	0.0550464	0.0681277	0.0559512	0.00886048	0.00354263	0.0291098	0.192076	0.219743	0.0950879	0.00390481	0.845705	0.136658	0.0452878	0.0412707	0.0590856	0.00561978	0.333961	0.00515152	0.299749	0.0126742	0.0428973	0.204393	0.023796	0.00699301	0.0321384	0.00452221	0.0669008	0.100166	0.127343	0.406462	0.0318875	0.00242175	0.185741	0.00597249	0.23943	0.0543925	0.010034	0.0334697	0.0464021	0.0250132	0.0809637	0.222685	0.312405	0.111517	0.265944	0.0649656	0.263868	0.627789	1.06292	2.04543	4	11.75984
134000	-6365.904	-6389.245	23.34119	2	2.612252	0.0674129	0.0528332	0.0314219	0.0153349	0.0832119	0.0320672	0.0112832	0.0475287	0.0145186	0.0215321	0.0384699	0.0452954	0.0099695	0.0158152	0.0104434	0.0184275	0.0322756	0.0105468	0.0578636	0.0260624	0.0394451	0.0491344	0.0778678	0.018678	0.104681	0.0230279	0.0340888	0.00922561	0.0442308	0.140845	0.0038304	0.0137404	0.0132562	0.00576751	0.0160524	0.0176841	0.00666032	0.0313066	0.0463655	0.112065	0.11978	0.0563269	0.0196505	0.0875769	0.18995	0.080785	0.000977661	0.0378425	0.0239702	0.064735	0.00788795	0.0801721	0.0705081	0.0539504	0.014499	0.0219788	0.00957544	0.0175442	0.0171525	0.00279269	0.00273388	0.141126	0.241078	0.0567139	0.0223897	0.0111754	0.0445711	0.0133146	0.0708921	0.0202174	0.0234324	0.00995728	0.154553	0.0542733	0.119375	0.0021379	0.0108151	0.0264585	0.0840503	0.0612741	0.0452368	0.0987164	0.0671199	0.0253284	0.00462784	0.0524145	0.0658838	0.0371674	0.24862	0.136236	0.0156553	0.0934975	0.192335	0.107992	0.0742152	0.0871791	0.0536129	0.55982	0.0864395	0.0433546	0.088088	0.232037	0.0100415	0.00793188	0.00787747	0.00795741	0.0798389	0.0575148	0.0488391	0.0435304	0.166442	0.0720036	0.0153024	0.0458793	0.0582776	0.0162195	0.0122231	0.181243	0.265453	0.207508	0.0508332	0.611488	0.130629	0.121842	0.10725	0.0246279	0.00062156	0.421293	0.00267699	0.321333	0.00465355	0.0910228	0.0787234	0.0292893	0.00905175	0.0405239	0.000265512	0.0815654	0.113093	0.114432	0.242247	0.0470619	0.0422072	0.0908808	0.201869	0.0266643	0.0653881	0.01301	0.023858	0.000970028	0.00294021	0.0744397	0.20084	0.518634	0.0372748	0.199807	0.148564	0.356847	0.707516	1.0798	1.85584	4	11.60999
135000	-6368.044	-6393.742	25.69798	2	2.425436	0.0913349	0.08287	0.00284523	0.0204952	0.0409269	0.0152714	0.00779073	0.018499	0.0367664	0.00589251	0.00946021	0.0269465	0.00904806	0.00230667	0.0215221	0.0354133	0.0367044	0.0307698	0.0640051	0.056562	0.083589	0.055865	0.0850112	0.0364023	0.0387469	0.0129775	0.0273063	0.00688079	0.0016456	0.0307526	0.00177583	0.0585001	0.0134544	0.00392491	0.0197054	0.031007	0.00356791	0.0459148	0.0448164	0.1691	0.0760523	0.028342	0.00130232	0.0789969	0.121542	0.119106	0.00557568	0.0150033	0.00603509	0.0936756	0.0679488	0.0363957	0.0591687	0.0847242	0.066773	0.0208891	0.0206275	0.018226	0.0181935	0.0029744	0.00124689	0.111939	0.244672	0.0214459	0.0319998	0.020423	0.00972532	0.0171504	0.0325103	0.0188248	0.0403927	3.68598e-05	0.129155	0.0799664	0.10884	0.142945	0.0193431	0.0565816	0.0361045	0.000880764	0.0107568	0.133713	0.103211	0.0243038	0.000960051	0.0688072	0.0938582	0.0163032	0.152382	0.103064	0.0239168	0.0922231	0.117414	0.111319	0.252986	0.0954067	0.0274541	0.450282	0.101285	0.0526013	0.0141943	0.251448	0.0298145	0.0170175	0.0798073	0.060206	0.13186	0.0452167	0.0829148	0.00571592	0.173924	0.072431	0.0371492	0.105026	0.00434863	0.0012448	0.0406109	0.233603	0.274621	0.119687	0.0453611	0.669879	0.0779228	0.0507507	0.0152496	0.0469223	0.0118046	0.303995	0.0058276	0.336179	0.00759285	0.208259	0.102273	0.0259361	0.0206486	0.0224106	0.0187652	0.178342	0.0654957	0.0711078	0.362145	0.0663127	0.0231385	0.0737191	0.126517	0.0387551	0.128275	0.016361	0.0082385	0.0096744	0.00451894	0.0470996	0.176496	0.395354	0.05913	0.18307	0.0613499	0.339271	0.693769	1.07773	1.88923	4	11.33007
136000	-6368.24	-6382.702	14.46108	2	2.102285	0.0293642	0.131291	0.0135797	0.0048832	0.046706	0.01266	0.00654751	0.0299717	0.0501362	0.0138532	0.00276039	0.0257782	0.00439236	0.0232045	0.00387723	0.0616065	0.0660542	0.012384	0.0185004	0.0421425	0.104121	0.032603	0.0424508	0.00557918	0.116896	0.0411732	0.0300927	0.0596116	0.0187885	0.0592188	0.020229	0.0292274	0.0040731	0.0145723	0.0108646	0.0307403	0.0241101	0.0136113	0.036502	0.177437	0.094502	0.0272525	0.0279824	0.0236254	0.14092	0.225182	0.00617165	0.0130501	0.034579	0.0936653	0.0867713	0.13683	0.0150908	0.0825993	0.0165441	0.0209085	0.0383035	0.0111515	0.0103862	0.000203019	0.00170849	0.263351	0.217514	0.0797314	0.0435682	0.021342	0.00161753	0.0153222	0.0595751	0.0152436	0.0649371	0.00525558	0.109522	0.117637	0.142648	0.11701	0.0163874	0.00740833	0.127293	0.0102382	0.00669922	0.0681105	0.0392753	0.00366694	0.0171752	0.0754379	0.137214	0.0175429	0.164841	0.206696	0.0646356	0.0979399	0.121735	0.105908	0.152974	0.0541872	0.0583727	0.396452	0.0324496	0.0254995	0.0408467	0.240686	0.0548009	0.0706663	0.0246332	0.0437574	0.101342	0.072371	0.0967615	0.00302832	0.0648985	0.0411826	0.0161705	0.0184894	0.0211426	0.00676429	0.0127554	0.299943	0.182959	0.173703	0.144156	0.600091	0.0483738	0.164898	0.109848	0.0687586	0.0112653	0.377831	0.00669811	0.468227	0.0370198	0.309546	0.115089	0.0431605	0.00885669	0.0250226	0.0372397	0.131095	0.0847431	0.0635027	0.391308	0.0256819	0.104941	0.0018147	0.048419	0.149343	0.122913	0.0147322	0.00640434	0.0096616	0.00337148	0.133411	0.256199	0.30003	0.0991652	0.190524	0.0555387	0.305186	0.665468	1.07235	1.957	4	12.21722
137000	-6370.661	-6395.316	24.65498	2	2.22619	0.0378302	0.0926821	0.00338666	0.0361687	0.0477498	0.0102053	0.00164781	0.0158869	0.00699886	0.00272165	0.0135999	0.00559744	0.0135137	0.0105947	0.0159788	0.0372733	0.0405842	0.0158151	0.014939	0.0584427	0.0533529	0.0311145	0.0556383	0.0116157	0.188404	0.00227183	0.038489	0.0892596	0.0308141	0.0614704	0.0033839	0.0348992	0.00461831	0.0112807	0.00384171	0.0333294	0.0159478	0.0139188	0.0490859	0.0854439	0.13277	0.00642628	0.00440616	0.193402	0.0764995	0.107994	0.0116507	0.0136035	0.0392211	0.0608246	0.0641751	0.0837716	0.00170188	0.052729	0.000515587	0.0200298	0.0145141	0.0151277	0.00646488	0.00626309	0.014173	0.0940096	0.15809	0.0283438	0.0156748	0.0192086	0.0383617	0.014849	0.0615163	0.0526638	0.0184926	0.04313	0.0969979	0.0881864	0.0210174	0.0741749	0.013593	0.0078134	0.132556	0.00351388	0.0122241	0.212957	0.0735071	0.00238241	0.00998812	0.0038876	0.110106	0.0214673	0.132872	0.117091	0.0675923	0.151062	0.0604191	0.0639408	0.0537864	0.134816	0.0616412	0.399069	0.0728713	0.0496612	0.0757002	0.324411	0.0471629	0.0618713	0.0104866	0.0778458	0.0746631	0.110325	0.0639533	0.00687655	0.0312634	0.0466496	0.0660143	0.0327285	0.0556281	0.0396755	0.0109293	0.12479	0.160622	0.147053	0.0233614	0.601978	0.11452	0.268207	0.0702921	0.042654	0.0189347	0.444374	0.00975514	0.377697	0.0492985	0.0581724	0.0918486	0.0132781	0.00915902	0.0576187	0.0679597	0.216202	0.135439	0.0361191	0.310193	0.020973	0.00934257	0.0567129	0.135158	0.0505215	0.0204191	0.00970085	0.0480586	0.165633	0.0194416	0.120543	0.189477	0.288503	0.114851	0.215127	0.0431643	0.318858	0.677095	1.07474	1.92931	4	11.11293
138000	-6367.571	-6382.557	14.98585	2	2.469537	0.0429766	0.138561	0.00731572	0.00384685	0.0665599	0.00341251	0.04481	0.0052121	0.0514959	0.0130909	0.020094	0.00501335	0.00521873	0.0133577	0.00302267	0.0308577	0.0526912	0.0111123	0.111236	0.0332068	0.0578127	0.0203592	0.0646044	0.0339366	0.145769	0.0363996	0.00157309	0.0692847	0.0111432	0.159296	0.0177517	0.0488973	0.00325324	0.010661	0.0063713	0.0201653	0.00288867	0.0250939	0.0112846	0.125234	0.0388217	0.0170861	0.0106539	0.108609	0.0819543	0.134339	0.00311332	0.0293338	0.0136597	0.107361	0.0787209	0.0516274	0.0111885	0.0697087	0.0203878	0.0160276	0.0162615	0.00356277	0.0230441	0.00522109	0.00192221	0.133722	0.307679	0.0870233	0.0394224	0.00966972	0.00222923	0.0180834	0.0668403	0.0404333	0.0503982	0.0106342	0.149894	0.0913063	0.0223873	0.124513	0.0236408	0.0224179	0.146766	0.036723	0.0109686	0.0805154	0.0696482	0.0431741	0.0173349	0.105372	0.17501	0.00238888	0.25917	0.255528	0.0406289	0.0513932	0.00571937	0.0693002	0.0766836	0.0680841	0.0138428	0.37776	0.103586	0.0399561	0.0538419	0.241197	0.0397476	0.0514522	0.0904094	0.042548	0.0925561	0.0651115	0.073554	0.0392683	0.000257897	0.0137642	0.0489393	0.0471975	0.00557928	0.0316964	0.00693093	0.265521	0.281875	0.0793685	0.00352094	0.474057	0.0705905	0.277262	0.101985	0.0686723	0.000879477	0.306928	0.0167178	0.338152	0.0226203	0.0219079	0.138176	0.0205165	0.0463504	0.0190044	0.02457	0.140346	0.170477	0.0284083	0.361273	0.00156585	0.0423534	0.173717	0.251187	0.0984098	0.0959371	0.00396675	0.0239207	0.105862	0.0309534	0.102853	0.235253	0.248354	0.16426	0.251905	0.119731	0.343549	0.697165	1.07827	1.88101	4	11.80078
139000	-6375.598	-6386.719	11.12109	2	2.271551	0.0231759	0.096991	0.0147885	0.00969298	0.071101	0.00505731	0.00101323	0.000168903	0.0681229	0.00470288	0.0190691	0.0168565	0.0144645	0.0195117	0.00047242	0.068858	0.0664049	0.0187471	0.0687568	0.053398	0.0443795	0.0217468	0.0547701	0.0464809	0.205607	0.0240249	0.0266765	0.00607298	0.0273698	0.104756	0.00411014	0.0348959	0.00774499	0.000985854	0.00861236	0.0426611	0.00297605	0.024711	0.0151497	0.0982588	0.12079	0.0122105	0.0211168	0.078047	0.0945193	0.208267	0.00252452	0.0314273	0.0340643	0.0656223	0.0210471	0.0683807	0.00958127	0.0581617	0.0248643	0.0069284	0.0319694	0.0121072	0.025324	0.00108082	0.00654497	0.0786981	0.251086	0.013896	0.0299561	0.0127236	0.0134299	0.0116975	0.0556704	0.0921388	0.0303706	0.0625107	0.149057	0.055846	0.0543486	0.134495	0.0355857	0.0197048	0.124839	0.0800827	0.0335369	0.0957813	0.037018	0.0283908	0.00311588	0.123863	0.0413339	0.005604	0.182917	0.112277	0.0277305	0.00936649	0.017789	0.174	0.20664	0.0697938	0.00486862	0.390276	0.0882796	0.168597	0.0812928	0.272335	0.0728424	0.0559994	0.0741725	0.0690525	0.0389714	0.0213704	0.123556	0.0144385	0.0994336	0.00729188	0.0484108	0.0365094	0.0162601	0.0781416	0.0225183	0.28387	0.211046	0.162609	0.0041069	0.526884	0.044843	0.166852	0.00478556	0.037568	0.000205796	0.349329	0.00815182	0.413841	0.021858	0.0584416	0.0574773	0.0245641	0.153316	0.0140399	0.0581837	0.231012	0.107322	0.0394828	0.353525	0.0124776	0.0358593	0.128039	0.105236	0.153233	0.0914831	0.0055733	0.0150075	0.0556338	0.0072227	0.172481	0.115099	0.315829	0.259967	0.26867	0.0742815	0.323669	0.681097	1.07551	1.91973	4	11.78724
140000	-6370.154	-6386.06	15.90608	2	2.271551	0.0231759	0.096991	0.0147885	0.00969298	0.071101	0.00505731	0.00101323	0.000168903	0.0681229	0.00470288	0.0190691	0.0168565	0.0144645	0.0195117	0.00047242	0.068858	0.0664049	0.0187471	0.0687568	0.053398	0.0443795	0.0217468	0.0547701	0.0464809	0.205607	0.0240249	0.0266765	0.00607298	0.0273698	0.104756	0.00411014	0.0348959	0.00774499	0.000985854	0.00861236	0.0426611	0.00297605	0.024711	0.0151497	0.0982588	0.12079	0.0122105	0.0211168	0.078047	0.0945193	0.208267	0.00252452	0.0314273	0.0340643	0.0656223	0.0210471	0.0683807	0.00958127	0.0581617	0.0248643	0.0069284	0.0319694	0.0121072	0.025324	0.00108082	0.00654497	0.0786981	0.251086	0.013896	0.0299561	0.0127236	0.0134299	0.0116975	0.0556704	0.0921388	0.0303706	0.0625107	0.149057	0.055846	0.0543486	0.134495	0.0355857	0.0197048	0.124839	0.0800827	0.0335369	0.0957813	0.037018	0.0283908	0.00311588	0.123863	0.0413339	0.005604	0.182917	0.112277	0.0277305	0.00936649	0.017789	0.174	0.20664	0.0697938	0.00486862	0.390276	0.0882796	0.168597	0.0812928	0.272335	0.0728424	0.0559994	0.0741725	0.0690525	0.0389714	0.0213704	0.123556	0.0144385	0.0994336	0.00729188	0.0484108	0.0365094	0.0162601	0.0781416	0.0225183	0.28387	0.211046	0.162609	0.0041069	0.526884	0.044843	0.166852	0.00478556	0.037568	0.000205796	0.349329	0.00815182	0.413841	0.021858	0.0584416	0.0574773	0.0245641	0.153316	0.0140399	0.0581837	0.231012	0.107322	0.0394828	0.353525	0.0124776	0.0358593	0.128039	0.105236	0.153233	0.0914831	0.0055733	0.0150075	0.0556338	0.0072227	0.172481	0.115099	0.315829	0.259967	0.26867	0.0742815	0.323669	0.681097	1.07551	1.91973	4	11.78724
141000	-6365.335	-6384.966	19.63081	2	1.76483	0.0475796	0.0961963	0.0170621	0.034079	0.0490178	0.0194672	0.00244166	0.00103008	0.126496	0.00949739	0.00497297	0.00688993	0.00245662	0.0263208	0.000189278	0.0499096	0.0460961	0.0238365	0.0941811	0.0880658	0.0643001	0.0900583	0.147695	0.019601	0.0679776	0.0237975	0.0383445	0.0631554	0.0306869	0.0719072	0.00530384	0.0740414	0.00521912	0.00567622	0.0110296	0.0358016	0.011226	0.0313035	0.0140294	0.0916127	0.0748136	0.00548925	0.00630773	0.165171	0.0918928	0.0755808	0.00167964	0.0228258	0.0535065	0.0302758	0.0485488	0.0527305	0.0571346	0.0624922	0.018806	0.0156236	0.0275694	0.0222307	0.0264276	0.00105671	0.00239266	0.0979625	0.164424	0.0215852	0.0267758	0.00720873	0.029044	0.0280648	0.0749959	0.0203105	0.0944593	0.0973329	0.112024	0.116078	0.0978646	0.124379	0.00508909	0.0101576	0.082841	0.0119612	0.0220559	0.0676952	0.029441	0.0128043	0.00992116	0.0198982	0.0746073	0.0122141	0.107229	0.149411	0.0623654	0.131134	0.0311182	0.0867493	0.147515	0.0647457	0.0803027	0.523246	0.21604	0.157053	0.0751516	0.269489	0.0944632	0.0848957	0.102119	0.0194106	0.00676581	0.0578991	0.0311101	0.0585861	0.0584767	0.00374751	0.027793	0.020673	0.0102569	0.0589492	0.0233529	0.33658	0.250428	0.0419272	0.000878377	0.613633	0.0825792	0.0957275	0.0413118	0.0141168	0.00041124	0.285779	0.00195948	0.372253	0.00950854	0.121457	0.208358	0.0128958	0.12755	0.0255245	0.0552323	0.128417	0.0466777	0.0571311	0.270078	0.0332765	0.0468843	0.0454953	0.0903188	0.108983	0.104476	0.00921671	0.0468898	0.0766352	0.0191879	0.0701226	0.164318	0.387007	0.16791	0.243178	0.116011	0.26349	0.627425	1.06281	2.04627	4	11.67268
142000	-6372.875	-6383.85	10.97492	2	2.182954	0.079833	0.11694	0.00343655	0.0173151	0.0363712	0.0251076	0.0633171	0.00512694	0.16254	0.00616848	0.00342444	0.0279188	0.000966572	0.0247814	0.000477995	0.0513933	0.042876	0.00221461	0.0705361	0.0544669	0.0290794	0.0407035	0.0581994	0.0402264	0.16278	0.0170467	0.012708	0.0170332	0.0166195	0.113713	0.00380098	0.0790144	0.01163	0.00300145	0.00640726	0.0226943	0.0177475	0.0152002	0.037722	0.0899389	0.082025	0.0824579	0.0174508	0.0482335	0.0811193	0.115544	0.0144772	0.0223233	0.030034	0.0378426	0.0113275	0.0518888	0.00168307	0.040585	0.0295966	0.0168833	0.0144082	0.0106226	0.0246127	0.00201059	0.00135554	0.120335	0.145203	0.0397559	0.027923	0.0188444	0.05049	0.0259448	0.0678709	0.00348166	0.0636438	0.0701601	0.125526	0.115667	0.059849	0.123837	0.0250927	0.0152719	0.0907131	0.00609146	0.0379639	0.111933	0.0113027	0.000869799	0.0388776	0.0278009	0.0241596	0.00802716	0.214514	0.136936	0.103158	0.255201	0.015015	0.124634	0.121741	0.0529609	0.0275447	0.484568	0.140927	0.218291	0.0213095	0.351106	0.0300892	0.115013	0.0232245	0.0701457	0.0157	0.0498679	0.0691146	0.0374444	0.0247267	0.00099812	0.136071	0.0284802	0.031477	0.0774564	0.0337183	0.361599	0.173267	0.168907	0.0784176	0.649953	0.0942499	0.0204491	0.0811078	0.0151509	0.00689256	0.255077	0.0035225	0.468834	0.0190808	0.17003	0.0412867	0.0104166	0.174315	0.0296109	0.088756	0.169361	0.167435	0.0235377	0.302081	0.0223241	0.0160673	0.00211961	0.0455774	0.0740055	0.0282936	0.010628	0.00148525	0.0248967	0.0148124	0.328164	0.101026	0.427006	0.195287	0.191255	0.0613906	0.314178	0.673158	1.07396	1.93871	4	11.9127
