Iteration	Posterior	Likelihood	Prior	alpha_dir	alpha_morpho	brlens[1]	brlens[2]	brlens[3]	brlens[4]	brlens[5]	brlens[6]	brlens[7]	brlens[8]	brlens[9]	brlens[10]	brlens[11]	brlens[12]	brlens[13]	brlens[14]	brlens[15]	brlens[16]	brlens[17]	brlens[18]	brlens[19]	brlens[20]	brlens[21]	brlens[22]	brlens[23]	brlens[24]	brlens[25]	brlens[26]	brlens[27]	brlens[28]	brlens[29]	brlens[30]	brlens[31]	brlens[32]	brlens[33]	brlens[34]	brlens[35]	brlens[36]	brlens[37]	brlens[38]	brlens[39]	brlens[40]	brlens[41]	brlens[42]	brlens[43]	brlens[44]	brlens[45]	brlens[46]	brlens[47]	brlens[48]	brlens[49]	brlens[50]	brlens[51]	brlens[52]	brlens[53]	brlens[54]	brlens[55]	brlens[56]	brlens[57]	brlens[58]	brlens[59]	brlens[60]	brlens[61]	brlens[62]	brlens[63]	char_rates[1]	char_rates[2]	char_rates[3]	char_rates[4]	model_indicator	tree_length
30000	-1838.433	-1889.401	50.96771	10	2.088805	0.221531	0.11258	0.044739	0.10418	0.0140392	0.0638969	0.0620225	0.0383334	0.141741	0.154371	0.0985123	0.0310455	0.0221472	0.0147826	0.0370825	0.0476222	0.0229281	9.78419e-05	0.148522	0.0145163	0.0186287	0.0564794	0.267861	0.256709	0.0594042	0.00440131	0.0118552	0.145253	0.1492	0.135118	0.155939	0.103208	0.10114	0.113602	0.0644436	0.11569	0.0281251	0.0406532	0.83952	0.000624148	0.0899316	0.902551	0.107413	0.393622	0.200333	0.188243	0.0306751	0.0895239	0.122171	0.0496303	0.0142035	0.0745629	0.0203797	0.0142671	0.311369	0.00079619	0.218635	0.0554002	0.0498027	0.0431647	0.490687	0.128058	0.0388373	0.30365	0.664137	1.07206	1.96015	5	7.696801
31000	-1808.607	-1879.604	70.99709	10	0.6894721	0.284352	0.0896683	0.0337754	0.0527399	0.0243197	0.0506511	0.0498872	0.00860481	0.00617781	0.14357	0.0598149	0.0441047	0.0320103	0.0884384	0.00885701	0.0347669	0.0207037	0.037593	0.0244455	0.0108413	0.0511883	0.00338996	0.00376083	0.132621	0.004695	0.0228186	0.023855	0.158365	0.285457	0.103258	0.0544471	0.0745301	0.10383	0.0325079	0.0719956	0.226024	0.04049	0.00783643	0.492237	0.102452	0.0800751	0.526279	0.0453024	0.295877	0.0657221	0.184473	0.0623967	0.0595737	0.0383568	0.0521736	0.100337	0.0739433	0.0864341	0.0979005	0.0574113	0.245482	0.102	0.0239876	0.0214178	0.165876	0.361429	0.0829557	0.081251	0.0719411	0.35852	0.920904	2.64863	5	6.011734
32000	-1815.831	-1891.865	76.0338	10	0.7333034	0.00394508	0.106319	0.00186557	0.0505197	0.0190839	0.0337287	0.0606811	0.00700491	0.0481686	0.226415	0.077914	0.0159084	0.0750435	0.153416	0.0173284	0.0340942	0.0712113	0.0895619	0.000924433	0.0888067	0.0839412	0.0201223	0.138926	0.179681	0.00919748	0.0143357	0.0338376	0.00701749	0.240991	0.095615	0.0343192	0.0528507	0.125404	0.0849575	0.0356564	0.15406	0.0173745	0.0260942	0.27231	0.174359	0.0567277	0.731621	0.127122	0.178506	0.40474	0.1545	0.0508328	0.135824	0.262238	0.0814192	0.0577448	0.00015924	0.0132445	0.00774054	0.0176864	0.0990281	0.0622319	0.0296016	0.15847	0.0789018	0.299149	0.101143	0.0271056	0.0813113	0.378829	0.936611	2.60325	5	6.118728
33000	-1834.718	-1898.534	63.81556	10	0.9836561	0.1753	0.188316	0.0331747	0.0233818	0.0169076	0.0190748	0.138995	0.0167844	0.0915209	0.193215	0.0545092	0.109031	0.0432095	0.0546656	0.0110335	0.0074208	0.00537392	0.0348199	0.029007	0.0368747	0.0154558	0.0247677	0.381922	0.0710783	0.00800938	0.00308659	0.0777444	0.0344673	0.152391	0.109754	0.0166923	0.147702	0.13155	0.00218365	0.0373803	0.0400572	0.306514	0.0572419	0.170436	0.0360913	0.100322	0.107321	0.246039	0.31273	0.606679	0.211292	0.0202715	0.0814655	0.118455	0.437957	0.00654007	0.0805844	0.0384254	0.0501537	0.059367	0.0428127	0.000796475	0.0703856	0.00709169	0.118239	0.287179	0.105084	0.0900064	0.133681	0.471784	0.997238	2.3973	5	6.306339
34000	-1822.784	-1888.567	65.78293	10	0.8287911	0.29393	0.106525	0.0216912	0.0795599	0.000751936	0.0550461	0.0796899	0.0291889	0.0799569	0.065284	0.0684558	0.0461711	0.0547686	0.0579788	0.0477575	0.0155185	0.0256446	0.08627	0.0182558	0.0201876	0.0867882	0.015412	0.0820861	0.170431	0.0362565	0.0110629	0.0724641	0.032921	0.132377	0.36031	0.0573541	0.061091	0.125723	0.0305367	0.029968	0.00648546	0.186691	0.0697628	0.0762508	0.223472	0.24772	0.0444845	0.132294	0.382619	0.0717645	0.210251	0.112392	0.117047	0.0109188	0.701423	0.0859338	0.0703441	0.104355	0.0178064	0.134823	0.0138101	0.122646	0.053361	0.0502162	0.000206359	0.322562	0.0405141	0.0383545	0.101669	0.418472	0.964624	2.51523	5	6.205921
35000	-1821.033	-1881.174	60.14162	10	1.0712	0.276185	0.373073	0.00333057	0.172633	0.0225333	0.0587197	0.0761735	0.0368442	0.0327928	0.164357	0.0888772	0.00757791	0.0846019	0.112887	0.0598263	0.0151271	0.0231297	0.069901	0.0240019	0.0436558	0.0254555	0.0283909	0.0617146	0.21452	0.0289879	0.0138605	0.0394119	0.0124207	0.159582	0.131733	0.0574283	0.0729585	0.113657	0.010177	0.157664	0.0440783	0.0602572	0.0674717	0.105135	0.0871953	0.0511217	0.0507177	0.0530952	0.279779	0.00110059	0.153286	0.782699	0.0612252	0.045274	0.459628	0.0396445	0.373064	0.028744	0.0122314	0.0954696	0.175698	0.129346	0.0159633	0.144754	0.0295024	0.279924	0.143393	0.00345033	0.150937	0.497154	1.01086	2.34104	5	6.647439
36000	-1838.884	-1893.984	55.09976	10	0.6718649	0.493928	0.0701549	0.0524881	0.0506257	0.0109247	0.0279102	0.0565364	0.00725378	0.0424877	0.183379	0.0894136	0.0245664	0.0766507	0.0634422	0.00568867	0.0629078	0.10674	0.0409217	0.0234313	0.0610726	0.0079893	0.0010882	0.146677	0.258033	0.0430211	0.0290759	0.0632347	0.0690202	0.0911573	0.0564378	0.0522772	0.0754184	0.123013	0.100859	0.0122927	0.262694	0.105453	0.0840296	0.0360233	0.0789676	0.289368	0.0296388	0.0201354	0.463412	0.166503	0.216428	0.684595	0.0591388	0.00615143	1.15105	0.0335018	0.0788463	0.0310698	0.125434	0.0163984	0.116062	0.0653658	0.0641747	0.186865	0.161826	0.440639	0.086883	0.0035177	0.0681917	0.349947	0.913979	2.66788	5	7.744285
37000	-1819.623	-1886.528	66.90496	10	1.207922	0.175632	0.119661	0.00505703	0.0723532	0.00577049	0.114711	0.0172185	0.0257692	0.0673121	0.199998	0.103249	0.0694804	0.0240321	0.0773599	0.00061204	0.0653534	0.0352515	0.0478942	0.0305593	0.018238	0.0506201	0.00957954	0.0701939	0.143131	0.0162571	0.00691589	0.024273	0.0317404	0.107416	0.0206647	0.023793	0.050536	0.13146	0.0898427	0.201515	0.0864705	0.021988	0.0182335	0.211943	0.207099	0.102097	0.104829	0.064573	0.217437	0.0657056	0.251337	0.202199	0.0674514	0.124969	0.579007	0.0281398	0.0422882	0.0268401	0.0635857	0.0704592	0.480612	0.0453888	0.145476	0.0012701	0.0851349	0.291736	0.095626	0.0429551	0.176486	0.531423	1.02742	2.26467	5	5.998302
38000	-1832.014	-1886.093	54.07892	10	1.2923	0.240672	0.193179	0.0133386	0.145125	0.00764596	0.0771125	0.067943	0.000934134	0.0957233	0.0814931	0.108152	0.000358388	0.0968284	0.0976704	0.0316332	0.0827084	0.0357377	0.0186428	0.0289825	0.0249085	0.111612	0.0302831	0.1402	0.177425	0.010393	0.0178895	0.0106825	0.0270717	0.186098	0.225905	0.0115471	0.0162883	0.118202	0.0514016	0.0339789	0.146131	0.0828297	0.0366302	0.153027	0.291912	0.0612582	0.0320957	0.0492551	0.33755	0.270262	0.130186	0.177238	0.0976811	0.118619	0.643576	0.0678834	0.160574	0.00270255	0.0917946	0.0129176	0.115596	0.039491	0.540582	0.0241639	0.2104	0.338642	0.0241719	0.0693735	0.191383	0.54989	1.03548	2.22325	5	6.944308
39000	-1806.873	-1875.756	68.88317	10	1.000154	0.141387	0.242241	0.0297159	0.0813322	0.0262738	0.0329046	0.0974717	0.0340696	0.0403186	0.128804	0.164097	0.00133288	0.0268796	0.0980857	0.0274497	0.0423192	0.0159881	0.00573075	0.0263062	0.000414428	0.0331345	0.0152006	0.164497	0.10556	0.0347958	0.000573162	0.0344194	0.00434155	0.197148	0.227741	0.010664	0.0258543	0.182621	0.0629033	0.154579	0.12092	0.223234	0.0102159	0.206631	0.0360201	0.0132263	0.04283	0.200887	0.28842	0.0333374	0.204777	0.0117415	0.0716153	0.0557556	0.547657	0.0577838	0.0220063	0.0922756	0.0303019	0.0204704	0.388403	0.000284523	0.0862907	0.139188	0.0454604	0.329483	0.0396864	0.0782646	0.136985	0.476798	1.00003	2.38619	5	5.91432
40000	-1829.708	-1896.164	66.45671	10	1.835568	0.368265	0.0184495	0.104131	0.0791741	0.015067	0.0627334	0.118584	0.00306175	0.0659874	0.162354	0.103082	0.0361155	0.0712605	0.155005	0.0615123	0.0355028	0.0113225	0.0659122	0.101881	0.0186697	0.0600872	0.0415169	0.217164	0.153177	0.0548624	0.00171997	0.0205492	0.00456312	0.0783874	0.191863	0.0580706	0.0274191	0.204834	0.00792413	0.254843	0.0645782	0.0683725	0.0891089	0.273186	0.194299	0.0750719	0.0129989	0.0341188	0.206677	0.0117428	0.0955109	0.0391817	0.0687017	0.0410077	0.69417	0.102544	0.038368	0.0213779	0.0312362	0.27463	0.581023	0.0944498	0.0822708	0.0304262	0.00611543	0.0582496	0.0739145	0.0182459	0.272824	0.636306	1.06527	2.0256	5	6.416629
41000	-1808.933	-1891.733	82.8002	10	1.011225	0.164302	0.0386293	0.0195685	0.0849427	0.0105305	0.0426252	0.158266	0.00439694	0.0548439	0.102514	0.131054	0.0165376	0.0171306	0.104663	0.0025363	0.00494221	0.0169799	0.000970287	0.0350325	0.00297107	0.0495684	0.0323885	0.082041	0.180671	0.0341104	0.0710407	0.0250641	0.0324083	0.130156	0.131055	0.0502468	0.0693986	0.148087	0.0474178	0.341551	0.222109	0.0207794	0.057853	0.096639	0.0101025	0.0306197	0.0428138	0.0177976	0.300679	0.0703661	0.187056	0.0833762	0.0407481	0.0368222	0.308598	0.0563086	0.133416	0.0151066	0.314785	0.030612	0.466917	0.0386374	0.169585	0.0635342	0.00751065	0.0742312	0.012419	0.0716541	0.139188	0.4801	1.00184	2.37888	5	5.419716
42000	-1793.284	-1878.754	85.46985	10	0.4504223	0.268327	0.0120118	0.0354464	0.0553387	0.0125033	0.0295493	0.0721576	0.0286796	0.0447127	0.0922885	0.106031	0.0273482	0.0228444	0.0371516	0.0351884	0.0122897	0.00680821	0.0125117	0.0438482	0.0111153	0.0641984	0.00723158	0.236739	0.118118	0.00829689	0.0040828	0.0151367	0.0595596	0.09902	0.0934967	0.00828812	0.0463997	0.104449	0.292051	0.0480881	0.0532502	0.133668	0.0332621	0.0396276	0.0456566	0.0496382	0.057415	0.0355966	0.20473	0.0396744	0.110769	0.000377436	0.154496	0.0444429	0.474814	0.170748	0.0505064	0.0293904	0.32648	0.05171	0.0487766	0.0998753	0.00790839	0.0709616	0.0667044	0.0375642	0.0265722	0.00860022	0.0246095	0.218324	0.780551	2.97652	5	4.644522
43000	-1825.623	-1884.572	58.9491	10	1.454599	0.33187	0.0677127	0.00685792	0.0527017	0.0232019	0.0528401	0.0660201	0.00687047	0.0166547	0.0675209	0.0394508	0.0630704	0.109653	0.0971885	0.0211064	0.0553326	0.0401232	0.0249709	0.0366349	0.0567407	0.0651999	0.0195068	0.0982323	0.215194	0.0499763	0.038251	0.060496	0.0404426	0.0510849	0.140462	0.0451441	0.0832087	0.243062	0.477338	0.0855742	0.0701234	0.10589	0.0346418	0.0435519	0.199503	0.114798	0.148091	0.134265	0.24314	0.0105773	0.200792	0.00568672	0.0707554	0.35001	0.497699	0.322501	0.103989	0.379605	0.422176	0.0386588	0.00784454	0.0152805	0.0464885	0.0808899	0.00747073	0.0871695	0.000600116	0.0601107	0.218223	0.580821	1.04764	2.15332	5	6.752004
44000	-1827.213	-1896.486	69.27357	10	0.943627	0.169751	0.0786292	0.0682186	0.0519308	0.01668	0.0697682	0.120002	0.0244355	0.0594775	0.205447	0.0642297	0.0320369	0.134068	0.079524	0.0171778	0.0623031	0.00915737	0.0597851	0.0207879	0.0103476	0.0531128	0.0359263	0.00191205	0.27244	0.0543102	0.117639	0.0604762	0.000107431	0.112915	0.198489	0.0129311	0.159066	0.154086	0.0331935	0.0912124	0.0490051	0.274108	0.00235734	0.0322689	0.0374625	0.069059	0.0498429	0.0853865	0.360541	0.0665968	0.174582	0.0316224	0.229851	0.0357069	0.729173	0.0591158	0.0093581	0.0825512	0.291981	0.127066	0.0478432	0.00590103	0.0455952	0.124109	0.498891	0.0923501	0.0478235	0.0624779	0.125573	0.459126	0.989993	2.42531	5	6.434202
45000	-1842.987	-1895.756	52.76932	10	2.311735	0.343173	0.0784167	0.0774559	0.182164	0.0343439	0.0683959	0.0373015	0.0443543	0.0299087	0.0320932	0.0579303	0.0487868	0.0883254	0.105205	0.0140095	0.0247224	0.0225766	0.0233176	0.00211506	0.0118717	0.00579432	0.0154758	0.143894	0.176041	0.0138179	0.0651051	0.0583033	0.0943503	0.153031	0.111187	0.0517676	0.0460005	0.199424	0.0336605	0.0231615	0.145466	0.223037	0.0118164	0.0031784	2.14201e-05	0.0399014	0.0418556	0.0666163	0.181081	0.0832413	0.162326	0.0156247	0.033283	0.0232829	0.683178	0.0879329	0.0340066	0.518102	0.230066	0.257326	0.297998	0.010408	0.143096	0.0904529	0.366499	0.065198	0.101804	0.1111	0.327848	0.684537	1.07614	1.91148	5	6.545379
46000	-1821.236	-1903.001	81.76487	10	2.284555	0.0186675	0.261653	0.0396663	0.0168787	0.00608726	0.0394914	0.0812332	0.0232747	0.0487572	0.0700504	0.0971248	0.0402692	0.159019	0.0820624	0.0462385	0.0347421	0.00153389	0.0669622	0.0305687	0.00498077	0.0505886	0.0124947	0.166239	0.16529	0.0198612	0.0047988	0.0140129	0.147638	0.130505	0.156795	0.0360149	0.0746219	0.0974577	0.158279	0.0803505	0.00941967	0.114535	0.00991659	0.250309	0.154533	0.0992324	0.120436	0.0716648	0.0519936	0.153419	0.0877841	0.0545357	0.0517548	0.0366619	0.529769	0.167522	0.0435802	0.0154733	0.0303887	0.0122935	0.0608244	0.452718	0.0149651	0.0189252	0.062803	0.124564	0.0242648	0.085456	0.32503	0.682221	1.07571	1.91703	5	5.393952
47000	-1810.454	-1889.47	79.01664	10	0.7972847	0.141542	0.228606	0.0260953	0.099661	0.0188735	0.0227091	0.0351946	0.000551565	0.022102	0.200566	0.0297577	0.0369577	0.0358845	0.17698	0.000842159	0.0552004	0.0154973	0.00070779	0.0393844	0.00173307	0.0119194	0.0510322	0.184034	0.0951172	0.0169147	0.00112589	0.014808	0.000531549	0.164405	0.214532	0.0508987	0.0380551	0.129552	0.0206834	0.0964077	0.0260949	0.0605209	0.125326	0.10047	0.358487	0.12499	0.0287168	0.0334909	0.175745	0.0956715	0.0858056	0.0252222	0.030794	0.0423925	0.250653	0.00474656	0.000290479	0.0113414	0.28425	0.0156137	0.0544674	0.419846	0.0124311	0.0419104	0.0317947	0.253666	0.0462664	0.0990827	0.0949808	0.406039	0.9562	2.54278	5	5.118948
48000	-1827.195	-1887.629	60.43403	10	0.8064615	0.0986154	0.204946	0.0136548	0.131644	0.00717368	0.03845	0.0478113	0.0134848	0.140607	0.0850041	0.0888967	0.0265294	0.000658235	0.0709193	0.0181353	0.047621	0.0398916	0.0342972	0.0119811	0.00804247	0.0541278	0.0287358	0.0964252	0.152012	0.0160115	0.00325735	0.0721859	0.0023182	0.117189	0.251547	0.0895043	0.0211641	0.118761	0.104938	0.236071	0.231587	0.0467253	0.0066382	0.0918431	0.0758173	0.106686	0.0906951	0.0888724	0.255148	0.1371	0.228295	0.00113953	0.0225481	0.25225	0.639492	0.00147718	0.0573166	0.0541335	0.039376	0.506092	0.152589	0.0801816	0.139516	0.0716151	0.0379076	0.51912	0.107866	0.0432695	0.0969329	0.409723	0.958729	2.53462	5	6.577909
49000	-1807.891	-1891.831	83.94039	10	0.8527139	0.157399	0.11093	0.0135226	0.148507	0.0139781	0.0698541	0.0418378	0.00108682	0.0764623	0.215853	0.098572	0.0123228	0.0510908	0.106424	0.0164098	0.0042614	0.0612597	0.0109119	0.00664647	0.00738154	0.0592527	0.0343153	0.00945633	0.113741	0.0206066	0.0230519	0.0683318	0.185986	0.124459	0.140498	0.0485334	0.114229	0.0894479	0.0346334	0.240736	0.338564	0.0830194	0.212723	0.00978268	0.176768	0.0245946	0.104139	0.0677966	0.181078	0.00116434	0.214745	0.0196209	0.0182858	0.0394579	0.311365	0.0972833	0.0220209	0.0634061	0.00911814	0.0717427	0.084137	0.0263072	0.148716	0.0155671	0.0122571	0.272435	0.00760044	0.0983657	0.106716	0.427522	0.970555	2.49521	5	5.26405
50000	-1816.703	-1883.904	67.20137	10	1.843689	0.402103	0.0646825	0.0041552	0.101487	0.00753246	0.0224991	0.0712295	0.0788821	0.0731036	0.0967438	0.120036	0.0163539	0.0199157	0.151254	0.0554623	0.0182805	0.024237	0.00807612	0.0387474	0.00976298	0.059737	0.0404884	0.0576037	0.297186	0.00076748	0.0322777	0.0347672	0.0294012	0.0986088	0.236699	0.0721672	0.100302	0.113047	0.0786846	0.244915	0.00754439	0.164574	0.230091	0.0492326	0.232792	0.0084602	0.0477711	0.253957	0.310962	0.0481075	0.2201	0.0558426	0.0270188	0.0691585	0.544182	0.294113	0.0783277	0.038127	0.00173106	0.0886778	0.0730233	0.0290172	0.0243687	0.0115018	0.107272	0.169071	0.154752	0.133136	0.273874	0.637291	1.06554	2.0233	5	6.354106
51000	-1830.897	-1895.53	64.63213	10	0.7323559	0.163711	0.298211	0.0387031	0.120894	0.0155191	0.0596166	0.0387296	0.0565374	0.0874249	0.175534	0.0293499	0.00600725	0.00831176	0.0482092	0.039022	0.0838769	0.0238486	0.0188501	0.010059	0.0243339	0.058651	0.0503745	0.122584	0.131212	0.0148146	0.00532543	0.0147252	0.193062	0.21339	0.23931	0.102825	0.00326192	0.161998	0.0700401	0.0725123	0.188939	0.0117094	0.0369633	0.0118273	0.0125449	0.0226438	0.0631243	0.000238076	0.21804	0.077125	0.101538	0.148798	0.2044	0.0157458	0.659396	0.0369537	0.282756	0.0159165	0.00567386	0.0651645	0.0625612	0.130544	0.0763838	0.0412642	0.094822	0.323026	0.0678378	0.400562	0.0811085	0.378405	0.936293	2.60419	5	6.177333
52000	-1809.692	-1886.13	76.43829	10	1.256476	0.253389	0.184668	0.019484	0.0149851	0.016801	0.0591565	0.0163931	0.0825294	0.0332624	0.165349	0.150006	0.00336841	0.00994859	0.0524268	0.0825404	0.0442983	0.00998166	0.00237631	0.0113999	0.0088032	0.0326272	0.04711	0.202394	0.150291	0.0632346	0.0199279	0.0503966	0.0160523	0.041785	0.0700864	0.0693019	0.116915	0.0337018	0.0375276	0.168453	0.0780554	0.0793976	0.0524656	0.0260895	0.0424916	0.00311692	0.0611089	0.0127376	0.00431459	0.0934556	0.155129	0.0793469	0.290974	0.103876	0.406856	0.0440736	0.131375	0.026256	0.00543284	0.334426	0.116711	0.180365	0.00900482	0.234381	0.0441558	0.313976	0.011135	0.320905	0.185139	0.542273	1.03223	2.24036	5	5.602583
53000	-1819.076	-1887.809	68.73285	10	0.7916249	0.125828	0.0968284	0.0622006	0.077831	0.0122066	0.0437989	0.0200994	0.0324123	0.0664916	0.169355	0.107704	0.00814716	0.024683	0.0827847	0.00821858	0.00173225	0.0280977	0.047786	0.0168737	0.0230775	0.0366516	0.00758703	0.249042	0.179354	0.0271122	0.0478945	0.0104799	0.0452497	0.106834	0.112292	0.0472973	0.0420987	0.136485	0.00398911	0.14218	0.17525	0.0377471	0.187882	0.015998	0.0607688	0.352436	0.0229614	0.0530453	0.169772	0.133249	0.126022	0.000927452	0.0549916	0.0904861	0.55858	0.0860431	0.0934701	0.0241912	0.037743	0.162876	0.00319522	0.0265366	0.138985	0.0258292	0.150013	0.330316	0.00085621	0.0366086	0.0937754	0.40374	0.954607	2.54788	5	5.407485
54000	-1821.158	-1894.366	73.20814	10	1.707278	0.12082	0.214875	0.0132622	0.0636864	0.00104527	0.104445	0.0607619	0.0161837	0.0277143	0.11032	0.0374873	0.0215239	0.194412	0.0591401	0.0193357	0.0373646	0.0510908	0.00405502	0.045758	0.0114073	0.035202	0.0541828	0.17843	0.270919	0.0609856	0.0101499	0.0569754	0.0256736	0.0886089	0.215241	0.0389429	0.111354	0.126134	0.100629	0.227009	0.65889	0.112086	0.0660718	0.0882303	0.0378938	0.254802	0.153215	0.0158428	0.0470448	0.0862953	0.166481	0.106418	0.00276027	0.0172989	0.383036	0.230476	0.0708261	0.0054047	0.00528975	0.171516	0.108189	0.0216702	0.0337005	0.072045	0.076818	0.6353	0.0601892	0.0699569	0.255641	0.619778	1.06059	2.064	5	6.572871
55000	-1822.605	-1889.553	66.94873	10	0.5247377	0.050086	0.206145	0.0582341	0.120497	0.00623068	0.0695242	0.0281504	0.0187272	0.0944314	0.105876	0.126991	0.0295674	0.0483568	0.0810349	0.0338516	0.00825064	0.0104934	0.0709596	0.057378	0.0208396	0.006241	0.0438872	0.0672081	0.153129	0.050093	0.0129505	0.0338604	0.116841	0.13473	0.203979	0.03742	0.0175099	0.141743	0.214774	0.289933	0.0205563	0.072333	0.0546742	0.0691308	0.0168687	0.720328	0.0206611	0.175489	0.0876863	0.0144278	0.217674	0.348091	0.179409	0.0232439	0.76197	0.305066	0.0217738	0.0116677	3.24564e-05	0.426115	0.193991	0.0653703	0.000857148	0.194219	0.04549	0.0164179	0.0824158	0.0620687	0.0380593	0.267759	0.837466	2.85672	5	6.977952
56000	-1823.98	-1890.425	66.44528	10	1.21511	0.175177	0.0959461	0.0752314	0.113242	0.0224968	0.0701161	0.12096	0.033077	0.0188961	0.148754	0.10466	0.0112251	0.0391519	0.0225148	0.0217275	0.0353175	0.0261962	0.0161208	0.0429195	0.0300559	0.0145764	0.0128985	0.0690335	0.113271	0.00647125	0.00489613	0.0370053	0.0998572	0.0949495	0.15308	0.10194	0.0496879	0.181949	0.0626797	0.102609	0.0650241	0.074337	0.192957	0.0836207	0.0430224	0.097254	0.0171423	0.0432756	0.0827456	0.00226664	0.204406	0.0652458	0.0149839	0.07223	0.873114	0.249224	0.0415308	0.498266	0.0566996	0.27257	0.0485229	0.0765173	0.0364428	0.0157232	0.127086	0.124501	0.0751178	0.0849608	0.17778	0.533069	1.02816	2.26099	5	5.967477
57000	-1835.417	-1903.145	67.72874	10	1.028035	0.280581	0.0375735	0.0214235	0.101546	0.0234652	0.0268671	0.0191475	0.029516	0.118904	0.187794	0.0826049	0.0498229	0.00860301	0.16469	0.025685	0.0735531	0.0163208	0.0659686	0.0392862	0.0333328	0.0394319	0.0167788	0.186717	0.396929	0.0232296	0.0149766	0.0704955	0.0757122	0.0633364	0.220601	0.0636023	0.0178662	0.0664034	0.00189208	0.110427	0.0113475	0.075015	0.0253728	0.098828	0.199145	0.0178549	0.0655008	0.0778613	0.0178888	0.11704	0.0949466	0.0703176	0.0533374	0.0663332	0.371118	0.223538	0.144267	0.235305	0.0200595	0.193626	0.046892	0.33096	0.00957723	0.0637992	0.354323	0.0250816	0.0820113	0.039164	0.142514	0.485019	1.00449	2.36797	5	5.905594
58000	-1802.539	-1881.134	78.59525	10	1.345246	0.205805	0.151113	0.00199641	0.0914432	0.018089	0.0367741	0.0921118	0.00276062	0.0233546	0.124011	0.153515	0.00929594	0.0524082	0.12017	0.00676511	0.0239879	0.0306109	0.0067264	0.0215842	0.0245289	0.00258046	0.0403684	0.180098	0.13363	0.0173237	0.083001	0.0597358	0.0600647	0.0889485	0.154934	0.051604	0.0290636	0.125455	0.0622301	0.168226	0.0181239	0.0378551	0.0187473	0.105402	0.0768244	0.12903	0.0705153	0.212081	0.0509084	0.34106	0.168131	0.195729	0.0637661	0.0167146	0.43232	0.24718	0.0315601	0.143737	0.0424126	0.0931115	0.0580536	0.223761	0.0307267	0.0781912	0.0834395	0.098661	0.0299465	0.0935306	0.200396	0.560593	1.03987	2.19914	5	5.645834
59000	-1831.431	-1895.302	63.87096	10	1.102832	0.129154	0.245524	0.000755146	0.0509339	0.00540366	0.0859692	0.0677218	0.049887	0.0669842	0.166977	0.115903	0.0732866	0.0959164	0.0528377	0.0339102	0.0517516	0.020508	0.0482891	0.0848117	0.0919379	0.0369931	0.0112989	0.0711014	0.18297	0.0185529	0.0139149	0.0639074	0.00858928	0.0484089	0.139044	0.0573313	0.106652	0.247036	0.0707271	0.0368227	0.210013	0.016602	0.0720836	0.0600383	0.184139	0.10138	0.0983784	0.152986	0.0192591	0.212698	0.145794	0.0753385	0.448788	0.0555266	0.238109	0.372855	0.0871966	0.144044	0.179168	0.00997161	0.0600487	0.0220357	0.651817	0.0354028	0.0273341	0.169698	0.00948927	0.172541	0.157003	0.505619	1.01515	2.32223	5	6.684548
60000	-1814.089	-1891.442	77.3534	10	0.7446039	0.140587	0.147962	0.0392208	0.115057	0.0933607	0.00870132	0.0303907	0.0258406	0.035732	0.188733	0.0515451	0.0443196	0.168308	0.0854244	0.0190228	0.0592115	0.00157939	0.0474468	0.0438389	0.0131888	0.0343026	0.0178524	0.106541	0.21006	0.00944871	0.0111084	0.025059	0.022895	0.206538	0.154593	0.0345499	0.0654092	0.17315	0.0271766	0.0391317	0.0793499	0.0165482	0.0208317	0.0352917	0.0405356	0.0696679	0.0298204	0.264779	0.0815823	0.122833	0.143847	0.062478	0.106212	0.0477455	0.44147	0.319925	0.0707864	0.00648732	0.358653	0.017471	0.149505	0.235491	0.0662146	0.135627	0.0206782	0.0589977	0.0707154	0.0283297	0.0837299	0.383837	0.940339	2.59209	5	5.59916
61000	-1807.798	-1887.718	79.91955	10	1.066436	0.203989	0.13537	0.00263193	0.0578043	0.0313531	0.0878665	0.0630752	0.0074457	0.0617715	0.159056	0.0644015	0.049864	0.0632943	0.0274394	0.0136428	0.00494759	0.0227062	0.0050451	0.00187411	0.0157626	0.0535555	0.0198427	0.0251433	0.138569	0.0312085	0.0114096	0.00622641	0.0229084	0.142422	0.0441797	0.0344888	0.0783402	0.111685	0.10022	0.0205486	0.0264561	0.0121535	0.027542	0.037851	0.223418	0.186217	0.095983	0.247293	0.019576	0.0347823	0.188157	0.223127	0.304737	0.0452435	0.388552	0.305934	0.191444	0.0394788	0.100565	0.00270056	0.120863	0.0993898	0.000279818	0.103778	0.0340703	0.0223774	0.231608	0.0872812	0.150016	0.495849	1.01019	2.34394	5	5.320948
