Iteration	Posterior	Likelihood	Prior	alpha_dir	alpha_morpho	brlens[1]	brlens[2]	brlens[3]	brlens[4]	brlens[5]	brlens[6]	brlens[7]	brlens[8]	brlens[9]	brlens[10]	brlens[11]	brlens[12]	brlens[13]	brlens[14]	brlens[15]	brlens[16]	brlens[17]	brlens[18]	brlens[19]	brlens[20]	brlens[21]	brlens[22]	brlens[23]	brlens[24]	brlens[25]	brlens[26]	brlens[27]	brlens[28]	brlens[29]	brlens[30]	brlens[31]	brlens[32]	brlens[33]	brlens[34]	brlens[35]	brlens[36]	brlens[37]	brlens[38]	brlens[39]	brlens[40]	brlens[41]	brlens[42]	brlens[43]	brlens[44]	brlens[45]	brlens[46]	brlens[47]	brlens[48]	brlens[49]	brlens[50]	brlens[51]	brlens[52]	brlens[53]	brlens[54]	brlens[55]	brlens[56]	brlens[57]	char_rates[1]	char_rates[2]	char_rates[3]	char_rates[4]	model_indicator	tree_length
1081000	-753.6375	-791.6598	38.02225	10	1.561954	0.187864	0.0997357	0.00568218	0.23575	0.0436489	0.0607251	0.0893514	0.00536421	0.086151	0.115029	0.334602	0.123596	0.194868	0.00422053	0.00804549	0.0599335	0.0133916	0.0385162	0.00372036	0.0510134	0.0198925	0.0322084	0.0196482	0.0696205	0.125618	0.0177113	0.030215	0.0483167	0.120168	0.0504105	0.365798	0.0384463	0.12374	0.469667	0.127289	0.154625	0.185153	0.11852	0.185935	0.349109	0.0388654	0.0537872	0.183276	0.144634	0.0915953	0.0788521	0.0962926	0.00636616	0.00232015	0.0833214	0.0764827	0.00254574	0.000424866	0.0747927	0.105402	0.116024	0.212736	0.234736	0.598554	1.05386	2.11285	5	5.781018
1082000	-753.7817	-797.1729	43.39115	10	0.6254751	0.269772	0.115428	0.00278076	0.0144232	0.00798444	0.0457747	0.066317	0.0276052	0.0146818	0.0832393	0.0969434	0.198162	0.200038	0.0443468	0.00120079	0.0164598	0.104468	0.0259813	0.070624	0.056906	0.0546525	0.107496	0.0939819	0.051674	0.00129128	0.024246	0.0864524	0.021998	0.106274	0.106039	0.162392	0.121567	0.142045	0.0944678	0.0352433	0.138823	0.213043	0.0151052	0.110023	0.304634	0.0783443	0.103933	0.0721983	0.0768428	0.0120788	0.0891227	0.337456	0.0195615	0.0220771	0.00858889	0.028902	0.221594	0.204204	0.0907796	0.080219	0.0255914	0.278093	0.0584012	0.32614	0.893779	2.72168	5	5.204171
1083000	-757.5032	-793.7726	36.26941	10	1.597198	0.215833	0.0606962	0.014035	0.0462881	0.017219	0.0423921	0.0692216	0.016749	0.043967	0.0651742	0.0896857	0.208023	0.0225546	0.00870268	0.00488034	0.0387961	0.0346665	0.0226022	0.0415424	0.0609106	0.00917958	0.0377737	0.0963774	0.0624974	0.0137539	0.0634061	0.0965054	0.0436909	0.170227	0.521752	0.00226921	0.189784	0.0491348	0.123006	0.0663122	0.13638	0.00443394	0.109567	0.16585	0.514759	0.0541645	0.097843	0.058186	0.148226	0.103647	0.0447555	0.0263929	0.0213306	0.0999886	0.0235784	0.0805231	0.104318	0.150202	0.0637628	0.117458	0.615834	0.0180173	0.239955	0.603974	1.05565	2.10042	5	5.428825
1084000	-755.7554	-795.7481	39.99268	10	0.4633369	0.173875	0.0759074	0.0413016	0.066093	0.0461566	0.00225397	0.00813476	0.0182028	0.0847968	0.126348	0.299383	0.180756	0.00318282	0.0240273	0.00540745	0.0754641	0.00117059	0.0950662	0.00182713	0.0957685	0.00564463	0.0116137	0.198903	0.0431156	0.026952	0.0288603	0.0777446	0.0875317	0.171035	0.0130173	0.100327	0.0897825	0.0212342	0.0652423	0.0146909	0.141372	0.0916581	0.187787	0.00814965	0.113555	0.517025	0.189613	0.0462952	0.100311	0.151626	0.0925471	0.0832363	0.101987	0.181917	0.063081	0.190116	0.219414	0.190075	0.0631485	0.0426171	0.78893	0.0123978	0.0268107	0.227309	0.791642	2.95424	5	5.957678
1085000	-757.3159	-788.5988	31.28291	10	1.30505	0.157946	0.0730286	0.105289	0.0183301	0.0377145	0.0251404	0.113931	0.0589858	0.000551707	0.100071	0.31517	0.0917237	0.0224632	0.00464688	0.0013228	0.0489132	0.0306526	0.0635394	0.0046368	0.0426331	0.0260464	0.0851914	0.0455692	0.0947045	0.0639119	0.00663738	0.06837	0.0467749	0.157054	0.0894512	0.407605	0.112406	0.0140982	0.0513954	0.188333	0.276362	0.206186	0.0780725	0.0754166	0.207751	0.231331	0.199858	0.226332	0.0514651	0.00199213	0.0332775	0.17125	0.0148874	0.0602156	0.0161453	0.412622	0.11713	0.39275	0.143222	0.525185	0.0262783	0.00784096	0.193576	0.552526	1.03658	2.21732	5	6.249808
1086000	-740.3604	-782.2473	41.88691	10	2.555162	0.241773	0.00449752	0.0724966	0.0168275	0.0263733	0.0286623	0.0477544	0.0305971	0.118975	0.00879796	0.107454	0.135205	0.0124869	0.00436286	0.00414059	0.00170554	0.0481953	0.0202179	0.0395954	0.072444	0.00743342	0.140974	0.0387039	0.088343	0.00577354	0.0535544	0.0314505	0.0175492	0.0394785	0.181272	0.171397	0.126218	0.185924	0.0366913	0.0685721	0.326627	0.248244	0.0828626	0.0494602	0.224525	0.102537	0.187988	0.0921997	0.0934596	0.0794059	0.0880696	0.0474995	0.0414931	0.440461	0.113634	0.0122963	0.149226	0.00517313	0.00524492	0.0992777	0.0383232	0.109865	0.351625	0.703488	1.07923	1.86566	5	4.873769
1087000	-745.9668	-794.1151	48.14828	10	0.4971158	0.17266	0.0576568	0.00406829	0.028777	0.00146319	0.0342761	0.0614248	0.0286357	0.227631	0.038775	0.179301	0.0590582	0.00226629	0.0220864	0.019015	0.0181915	0.069721	0.0105626	0.0520992	0.00622154	0.0257372	0.0741641	0.13222	0.0600795	0.0143304	0.123178	0.018643	0.0505643	0.084469	0.0821929	0.0602687	0.197585	0.0164659	0.223742	0.0720671	0.124856	0.0689843	0.0137453	0.0826494	0.0657054	0.240236	0.0125507	0.0147015	0.161056	0.185988	0.0304881	0.27639	0.114244	0.189863	0.0217193	0.120061	0.00103011	0.163357	0.199624	0.0837667	0.0336423	0.155483	0.0328544	0.250029	0.818158	2.89896	5	4.689741
1088000	-751.4277	-796.6124	45.18464	10	1.017229	0.128768	0.193168	0.0099788	0.0802747	0.0514225	0.0899281	0.0703753	0.0136383	0.146895	0.0769893	0.154984	0.161599	0.0271551	0.0230127	0.0116089	0.0140506	0.117233	0.0214361	0.0420301	0.0231337	0.0653724	0.0535666	0.0124468	0.147483	0.106643	0.0260609	0.0406043	0.0550001	0.0477921	0.113481	0.115368	0.0197291	0.189761	0.063736	0.120073	0.0782113	0.161457	0.0473689	0.0399021	0.212785	0.242749	0.304528	0.10112	0.0984016	0.046944	0.106129	0.193745	0.133798	0.0163185	0.0412156	0.148523	0.104356	0.0117708	0.070091	0.195385	0.102869	0.0316628	0.140379	0.48187	1.0028	2.37495	5	5.12413
1089000	-736.0756	-778.4035	42.32791	10	1.199319	0.324293	0.042105	0.0945187	0.0664943	0.0196085	0.13137	0.0433778	0.00540161	0.0662061	0.165775	0.187091	0.0463314	0.0216048	0.00425211	0.0131828	0.00638246	0.0487819	0.0538786	0.0340985	0.060331	0.0452395	0.0128928	0.0172341	0.224836	0.0401725	0.0238916	0.0471567	0.086545	0.0729137	0.0702884	0.132426	0.0117297	0.120777	0.164188	0.0538793	0.318186	0.0535715	0.0257671	0.0628917	0.249823	0.0449912	0.229568	0.093615	0.0383663	0.150543	0.0652793	0.299462	0.0609445	0.227753	0.172616	0.0432141	0.142175	0.00622468	0.0444979	0.128361	0.0603462	0.255895	0.17493	0.529434	1.02652	2.26912	5	5.333347
1090000	-756.6042	-797.8481	41.24384	10	0.9530701	0.119238	0.0491928	0.0754891	0.0306799	0.113859	0.0258234	0.0529201	0.00164183	0.0672148	0.132585	0.207034	0.0991553	0.0913258	0.0649623	0.0328956	0.0384332	0.00443184	0.057099	0.0170376	0.0440585	0.0287069	0.0510072	0.0613504	0.0533519	0.0861589	0.0764635	0.0397809	0.028781	0.000540969	0.102834	0.17569	0.0377806	0.0111596	0.011245	0.0462462	0.087328	0.150147	0.203441	0.130857	0.00157136	0.337767	0.0159992	0.153401	0.257948	0.107394	0.0334048	0.0956139	0.328131	0.208866	0.0935182	0.217735	0.134329	0.0335861	0.0486754	0.0243788	0.169669	0.38247	0.127498	0.462177	0.991767	2.41856	5	5.352407
1091000	-745.735	-782.4356	36.70055	10	1.973714	0.253208	0.142564	0.0632313	0.0417914	0.0288827	0.0309021	0.140732	0.0140885	0.309165	0.0556096	0.33858	0.132391	0.0987994	0.00961873	0.019506	0.0496024	0.0391392	0.0249283	0.0157405	0.0739239	0.000725555	0.11776	0.0942819	0.0993608	0.175172	0.0132336	0.102503	0.0343255	0.043559	0.0384924	0.0141676	0.0145177	0.0559573	0.0162129	0.225668	0.217985	0.135277	0.0269325	0.0542773	0.164334	0.261083	0.00746383	0.0885685	0.0118771	0.350766	0.0652462	0.0139449	0.216666	0.187017	0.0562343	0.125308	0.0527975	0.264051	0.0993889	0.11038	0.104283	0.158924	0.290117	0.652189	1.06932	1.98838	5	5.701145
1092000	-737.9534	-786.0116	48.05812	10	0.6211338	0.125899	0.0687115	0.0333726	0.0443415	0.00282586	0.0175216	0.244247	0.0164501	0.226135	0.154874	0.226531	0.121171	0.0397325	0.0293374	0.0044571	0.0140064	0.0570891	0.00535505	0.0477807	0.0441911	0.00288703	0.0621207	0.0693251	0.0632662	0.00624818	0.0809289	0.0657972	0.03357	0.0669914	0.00733649	0.01042	0.00789909	0.0678185	0.277467	0.0958204	0.127539	0.0131817	0.300736	0.129278	0.0503162	0.0539427	0.0300186	0.0723571	0.0297316	0.0521943	0.00735956	0.310595	0.0548446	0.172899	0.0454717	0.677185	0.0292656	0.0936295	0.0602852	0.0571598	0.121166	0.0603386	0.0574941	0.323817	0.891729	2.72696	5	4.991421
1093000	-753.0582	-791.8291	38.77084	10	1.339936	0.118485	0.0788007	0.000836192	0.0198689	0.0927807	0.0183575	0.0326158	0.0210136	0.145368	0.000701359	0.235646	0.375961	0.180906	0.0227245	0.00132006	0.000759935	0.0470234	0.0706259	0.0543514	0.0396231	0.0837853	0.107302	0.028766	0.00746426	0.126991	0.0683297	0.120268	0.0270568	0.0461253	0.0447784	0.0360611	0.0484326	0.0727737	0.00660888	0.0183051	0.23091	0.000263368	0.109482	0.118295	0.0240181	0.416624	0.0846516	0.171303	0.216083	0.0883937	0.221189	0.0144759	0.0922853	0.12765	0.072565	0.0466085	0.298817	0.100692	0.0369591	0.235357	0.00758795	0.0210912	0.199504	0.559548	1.03945	2.20149	5	5.136119
1094000	-739.0416	-784.0792	45.0376	10	0.5751435	0.187018	0.0601897	0.0207891	0.00852363	0.0145182	0.021196	0.0155885	0.00718559	0.26465	0.0709214	0.0506773	0.242821	0.0332224	0.000237344	0.0110249	0.0143852	0.0169642	0.00801385	0.0968689	0.0280926	0.0199969	0.0429626	0.0566861	0.0372622	0.0659669	0.0335853	0.0888626	0.0269768	0.0425637	0.548678	0.167507	0.0100686	0.366027	0.0337018	0.11173	0.0465353	0.119568	0.121086	0.233698	0.00609387	0.369362	0.0398248	0.0337433	0.0576075	0.109636	0.0563993	0.145518	0.2652	0.0778419	0.0529293	0.0648871	0.0310816	0.000924589	0.0430196	0.0409311	0.0454487	0.0504992	0.0480253	0.29817	0.868088	2.78572	5	4.837299
1095000	-745.9281	-785.4779	39.5498	10	1.195909	0.198291	0.135403	0.057232	0.0119883	0.0754161	0.0310993	0.0187189	0.0150439	0.0712851	0.0540506	0.189213	0.145894	0.0743038	0.00347158	0.0159343	0.0506204	0.0167263	0.0728192	0.00458864	0.11339	0.0464165	0.162631	0.0335524	0.0791145	0.126792	0.00415484	0.0891999	0.0589733	0.10973	0.153086	0.0743312	0.00254426	0.00840892	0.194223	0.0808717	0.128387	0.191873	0.275942	0.0241564	0.115923	0.272546	0.0728078	0.137554	0.234139	0.278572	0.0588363	0.347869	0.108178	0.256878	0.0870946	0.0872487	0.123594	0.0257202	0.0526246	0.116471	0.0580374	0.00473352	0.174311	0.52864	1.02615	2.2709	5	5.638704
1096000	-766.8942	-802.7699	35.87567	10	1.815307	0.1177	0.0628231	0.00169983	0.0602289	0.0421245	0.0187382	0.0271962	0.014944	0.0370892	0.00844486	0.322832	0.0756984	0.0852041	0.103794	0.00302566	0.0463737	0.0388125	0.033466	0.0411359	0.0255688	0.0357867	0.00382482	0.00574556	0.207374	0.177492	0.106986	0.067588	0.07645	0.0954501	0.305964	0.118969	0.090082	0.146639	0.0354594	0.109692	0.1449	0.00332595	0.00888415	0.0237138	0.0298736	0.202827	0.0462488	0.116922	0.312503	0.0280898	0.157251	0.00115555	0.0344404	0.032924	0.0113096	0.367364	0.180741	0.131412	0.14398	0.51352	0.0898527	0.15727	0.270185	0.633818	1.0646	2.0314	5	5.488909
1097000	-765.6825	-803.1832	37.50071	10	0.7333495	0.0884477	0.185657	0.0943833	0.0117498	0.121021	0.0215895	0.0228678	0.0454164	0.164058	0.206071	0.149856	0.0835314	0.205593	0.00289789	0.00153922	0.0338665	0.00541828	0.049588	0.0186124	0.0314835	0.0219218	0.114494	0.0599988	0.0820181	0.0119033	0.0172175	0.0590035	0.0527903	0.138903	0.233325	0.102143	0.272477	0.0156751	0.103806	0.116383	0.499216	0.105553	0.310578	0.0052373	0.129288	0.0103317	0.0250178	0.0450327	0.0466218	0.0722979	0.0927977	0.161223	0.0352197	0.149687	0.0289291	0.160688	0.0694898	0.244396	0.0724123	0.0862693	0.0114277	0.368804	0.0813212	0.378849	0.936626	2.6032	5	5.676227
1098000	-737.8493	-786.2692	48.41994	10	1.024618	0.126803	0.00137106	0.00413539	0.0592235	0.0369713	0.0255638	0.104581	0.00760487	0.071555	0.0613512	0.136956	0.150371	0.0534998	0.00286908	0.0111232	0.0425526	0.0354918	0.0110898	0.0248189	0.0287937	0.0113273	0.0795474	0.0473514	0.0143545	0.020789	0.151533	0.00629866	0.0179264	0.0980846	0.146032	0.013185	0.188608	0.201559	0.248156	0.0621664	0.0153705	0.121599	0.287897	0.0637579	0.104422	0.127305	0.0104959	0.00425511	0.0502486	0.0328749	0.00551484	0.0377498	0.455477	0.079928	0.022645	0.144581	0.0651599	0.0719175	0.21367	0.0620212	0.136202	0.0460022	0.14184	0.484028	1.00396	2.37017	5	4.46274
1099000	-749.9604	-786.0915	36.13114	10	0.8880501	0.180447	0.105912	0.00630124	0.0383502	0.0242483	0.0981237	0.0791978	0.00288246	0.112385	0.187953	0.171471	0.0761399	0.0282554	0.0118412	0.0204433	0.00372823	0.0434199	0.0669291	0.00450084	0.190009	0.0311569	0.0222499	0.0207268	0.0725484	0.0887905	0.0349044	0.0483672	0.0301813	0.0163577	0.0072396	0.298024	0.097426	0.176774	0.0613388	0.0734629	0.156428	0.154448	0.0659966	0.0425142	0.227245	0.240594	0.0307817	0.0794392	0.194407	0.0716233	0.0817828	0.214014	0.027097	0.163011	0.285683	0.105145	0.0227436	0.309742	0.0377624	0.150249	0.112387	0.0227546	0.114112	0.440309	0.978655	2.46692	5	5.327933
1100000	-781.3114	-795.212	13.90067	10	0.8885103	0.261785	0.0345596	0.0672606	0.0111722	0.0296997	0.130748	0.133714	0.0553623	0.0121031	0.0886189	0.478802	0.367889	0.0116377	0.000133608	0.00964833	0.0389962	0.110144	0.0578349	0.0444697	0.02366	0.0405679	0.0671409	0.00230151	0.101456	0.0176297	0.0188273	0.129409	0.00246083	0.106459	0.266885	0.136803	0.09878	0.111436	0.314357	0.00401821	0.129599	0.189689	0.0830763	0.0502326	0.267218	0.0272957	0.0834154	0.0589287	0.141904	0.261372	0.408229	0.713495	0.130223	0.147529	0.066307	0.207661	0.15683	0.30609	0.00737705	0.214016	0.0322959	0.438559	0.114208	0.440471	0.978756	2.46657	5	7.508114
1101000	-765.2186	-792.0372	26.81861	10	0.8762628	0.224158	0.0331546	0.0696926	0.0629425	0.0804109	0.0524411	0.0808611	0.0134051	0.109601	0.055258	0.104193	0.359681	0.178421	0.0398551	0.00632892	0.0102316	0.0670166	0.01279	0.00243901	0.174748	0.0589417	0.0785073	0.0969793	0.0731415	0.0245754	0.129462	0.0523903	0.0363489	0.112383	0.1144	0.0404088	0.0504383	0.157374	0.0963334	0.177014	0.103175	0.211539	0.109756	0.0291736	0.193078	0.16849	0.00553928	0.136269	0.36027	0.0239291	0.0395074	0.401975	0.0704441	0.1986	0.0642002	0.0489853	0.0755075	0.065512	0.0232416	0.00574492	0.0878257	0.312246	0.111653	0.436118	0.976036	2.47619	5	5.771337
1102000	-755.6475	-793.7654	38.11784	10	2.469559	0.146136	0.0329073	0.0193246	0.0198256	0.0494495	0.0231618	0.103842	0.0120865	0.0483414	0.117357	0.530384	0.0482083	0.119264	0.0169199	0.00467625	0.102587	0.0144514	0.0338532	0.0450275	0.00978158	0.0833549	0.061911	0.044158	0.100261	0.0475788	0.150956	0.144818	0.138271	0.0376577	0.297802	0.168103	0.0904058	0.184735	0.0282134	0.13777	0.20787	0.141993	0.305365	0.0844769	0.163593	0.0829023	0.0665385	0.104737	0.298179	0.0339321	0.00351823	0.0228669	0.0436377	0.0296661	0.201487	0.16773	0.00319481	0.0684028	0.0239576	0.075031	0.389615	0.200129	0.343551	0.697167	1.07827	1.88101	5	5.932406
1103000	-756.6099	-796.8866	40.27668	10	1.457667	0.162336	0.0150547	0.109746	0.0452494	0.0910698	0.0771865	0.0883552	0.0110579	0.0802632	0.0478362	0.479348	0.0518965	0.00140872	0.00507393	0.00532138	0.0191085	0.0200242	0.140857	0.000809635	0.0546638	0.055332	0.0601279	0.170727	0.172402	0.0827297	0.123757	0.0783526	0.0382718	0.0510043	0.00340883	0.168879	0.180578	0.0571766	0.025972	0.0323523	0.00951462	0.114763	0.245934	0.195394	0.0366987	0.0755974	0.14489	0.0943306	0.0945419	0.546875	0.0485807	0.0602508	0.113318	0.296199	0.0719136	0.0443536	0.0263732	0.196635	0.135216	0.073103	0.0713178	0.113642	0.218708	0.581355	1.04784	2.1521	5	5.617178
1104000	-757.3489	-798.1708	40.8219	10	1.216226	0.0994892	0.0617172	0.106206	0.0277659	0.016467	0.0366283	0.0145087	0.0782497	0.0459084	0.0759557	0.285964	0.157664	0.155152	0.00763079	0.0172563	0.0147287	0.0763141	0.0125042	0.0412242	0.0269106	0.0138997	0.0192001	0.0582512	0.272881	0.209825	0.0321143	0.0254598	0.0559972	0.00153214	0.361921	0.00674399	0.0189753	0.128932	0.0313712	0.00535031	0.223928	0.0179841	0.130604	0.00923896	0.0668694	0.0100406	0.11338	0.0469605	0.0995598	0.267535	0.175498	0.327235	0.577535	0.0856667	0.0539569	0.225577	0.0546091	0.0340087	0.174709	0.100763	0.101429	0.0736143	0.177981	0.533324	1.02828	2.26042	5	5.571401
1105000	-745.249	-790.0178	44.76881	10	1.629581	0.111941	0.0256289	0.040497	0.0106612	0.117541	0.00958243	0.0777847	0.00664786	0.0459177	0.0956298	0.364406	0.0286102	0.0111618	0.0168948	0.00897168	0.0927759	0.0592234	0.0486299	0.0305908	0.0553277	0.0641653	0.00603364	0.141257	0.0906558	0.0171197	0.112613	0.134471	0.0464235	0.0747315	0.0756449	0.21137	0.047046	0.200232	0.028573	0.0247995	0.126861	0.0807738	0.0450589	0.0107493	0.178425	0.00684779	0.142637	0.322507	0.0349422	0.234402	0.00415132	0.379742	0.0462741	0.0217895	0.087331	0.101158	0.130065	0.34743	0.0561621	0.0216067	0.137068	0.111628	0.244664	0.608794	1.0572	2.08934	5	5.161171
1106000	-760.6138	-790.6571	30.04331	10	0.9463977	0.209833	0.0181413	0.0341473	0.0129279	0.0224424	0.0874785	0.156093	0.00716071	0.0687668	0.0138656	0.502225	0.174873	0.00276855	0.064119	0.0134833	0.0167964	0.104535	0.0032108	0.0140987	0.024417	0.0318555	0.193584	0.0331845	0.40287	0.093024	0.00710753	0.0725133	0.0585333	0.0401629	0.132235	0.0599582	0.0522778	0.168229	0.00367222	0.0807514	0.15849	0.0229861	0.0556696	0.0407032	0.321581	0.151699	0.21319	0.0413852	0.121847	0.119318	0.145887	0.375519	0.0069001	0.0202658	0.120532	0.394987	0.0610669	0.345294	0.130098	0.105017	0.0527019	0.314304	0.126139	0.460025	0.990518	2.42332	5	6.300785
1107000	-754.735	-790.5196	35.78454	10	1.611053	0.174519	0.0787173	0.00153221	0.0098182	0.0406739	0.0139141	0.014762	0.044657	0.111901	0.0597124	0.643154	0.123843	0.0601865	0.057525	0.000534811	0.0152062	0.0107326	0.0281224	0.0950326	0.0289158	0.0168429	0.0156126	0.076704	0.0863067	0.167037	0.0508539	0.0843803	0.044132	0.0905936	0.255187	0.122229	0.160661	0.0239377	0.221752	0.00779108	0.00706826	0.353644	0.0522837	0.0750459	0.115867	0.119907	0.00817479	0.243834	0.165693	0.0787029	0.0665018	0.106467	0.209424	0.102437	0.0866361	0.190404	0.07443	0.278273	0.122814	0.000529012	0.0219637	0.032321	0.241979	0.606055	1.05633	2.09564	5	5.549901
1108000	-746.8956	-782.4311	35.53553	10	1.097584	0.105091	0.103	0.152886	0.191806	0.0209207	0.0998516	0.164245	0.017229	0.212309	0.094934	0.327028	0.118481	0.115812	0.0137089	0.00290239	0.0311119	0.035887	0.0577201	0.0501724	0.168702	0.00263619	0.00801894	0.0296961	0.0331031	0.0525838	0.0965584	0.145087	0.0504501	0.0375737	0.182536	0.0620035	0.0617078	0.110986	0.0745194	0.0233296	0.132603	0.172692	0.0405967	0.0078251	0.0583678	0.383616	0.0829839	0.32166	0.160466	0.258374	0.191659	0.26233	0.0267054	0.164254	0.107525	0.0815834	0.06504	0.134487	0.00459575	0.0135427	0.200152	0.0529461	0.156003	0.504239	1.01446	2.3253	5	5.978592
1109000	-744.2589	-790.5062	46.24727	10	0.599853	0.110121	0.0867897	0.0128935	0.15513	0.0133681	0.0262425	0.0195208	0.00794765	0.056857	0.0681549	0.290509	0.293067	0.150216	0.011078	0.00213898	0.0239836	0.0286087	0.0740584	0.0250754	0.00447379	0.00593299	0.0523206	0.0444525	0.0815623	0.0309181	0.0416671	0.0651927	0.0285785	0.216593	0.0990345	0.0233716	0.043487	0.170438	0.050775	0.0945744	0.014676	0.202028	0.198957	0.0363572	0.216045	0.150807	0.0265505	0.0580944	0.0179782	0.0461353	0.108574	0.0793112	0.00653405	0.0300754	0.115457	0.0501495	0.0656308	0.14313	0.0277386	0.175527	0.135106	0.341162	0.0530777	0.31219	0.881244	2.75349	5	4.755157
1110000	-751.6755	-792.1986	40.52313	10	1.175144	0.166435	0.00765591	0.034896	0.0884902	0.0111924	0.00462855	0.0787897	0.052235	0.190388	0.0474336	0.446022	0.250507	0.150539	0.00130154	0.0112843	0.00365129	0.0432519	0.0115415	0.0697292	0.0731204	0.0420694	0.0145859	0.0565735	0.236829	0.0290731	0.0561038	0.0337319	0.043313	0.124737	0.1061	0.368128	0.119985	0.0325467	0.0433791	0.0447312	0.108054	0.211896	0.0145702	0.0324416	0.319781	0.0431088	0.110856	0.0164957	0.249629	0.128692	0.00029276	0.000357352	0.236805	0.0947236	0.0541186	0.0445745	0.233087	0.0242554	0.00264721	0.116693	0.0236874	0.204986	0.17052	0.523733	1.02389	2.28186	5	5.366732
1111000	-761.9361	-793.7515	31.81543	2	0.672895	0.191666	0.0294513	0.0182376	0.0119734	0.0578052	0.0505867	0.0699646	0.0103562	0.056773	0.0398565	0.0987474	0.0492958	0.243372	0.0033079	0.000304631	0.0580546	0.048226	0.015506	0.00794042	0.0070949	0.0375481	0.0618278	0.06555	0.119067	0.139885	0.00472581	0.107801	0.0381964	0.0156808	0.293557	0.00805025	0.0445277	0.11696	0.0448147	0.0135621	0.151805	0.0120099	0.0627096	0.0696065	0.142346	0.160119	0.0392152	0.0332945	0.073998	0.0460448	0.000619794	0.300774	0.134171	0.0409762	0.0420104	0.175561	0.0380921	0.0926597	0.126299	0.277578	0.130907	0.0363034	0.0684106	0.350455	0.914395	2.66674	4	4.367373
1112000	-780.2983	-797.0363	16.73807	2	1.615529	0.103574	0.019747	0.0355155	0.0460033	0.00491928	0.0470032	0.0118066	0.0500083	0.103063	0.0149205	0.355499	0.095427	0.135622	0.00144754	0.00218795	0.0470243	0.0697538	0.0832256	0.0369756	0.0617153	0.0235897	0.0129938	0.0520742	0.227423	0.328482	0.0259487	0.0158695	0.116174	0.0652274	0.0206779	0.0194524	0.0934756	0.239441	0.140519	0.0212588	0.0807472	0.277153	0.16601	0.179375	0.215953	0.0644411	0.183071	0.00886914	0.543399	0.0755037	0.00639509	0.0771964	0.573374	0.00024539	0.0842239	0.00970413	0.0225535	0.0974537	0.112072	0.12991	0.0294561	0.0332609	0.24263	0.606721	1.05654	2.09411	4	5.698412
1113000	-742.919	-787.0091	44.09009	10	2.028934	0.125463	0.064062	0.0883738	0.0581501	0.014428	0.0895766	0.115537	0.00190418	0.0393938	0.234279	0.488212	0.19543	0.00214987	0.00327523	0.00299569	0.00119069	0.0327165	0.0210243	0.061843	0.148661	0.018445	0.0234229	0.0880273	0.11817	0.163802	0.0175302	0.0619401	0.0539833	0.055237	0.030985	0.0353471	0.119	0.0132074	0.102546	0.0238387	0.21198	0.284668	0.101582	0.00310675	0.211059	0.10089	0.0842377	0.00390805	0.0640617	0.0858805	0.0169191	0.00925868	0.174337	0.167996	0.0187675	0.0859592	0.3384	0.0137834	0.0367731	0.00687879	0.0212796	0.0645033	0.296704	0.658056	1.0707	1.97454	5	4.820377
1114000	-758.3492	-795.8896	37.54039	10	1.313864	0.209406	0.00273228	0.04204	0.127877	0.0710789	0.122265	0.04631	0.00530588	0.0417277	0.0956935	0.325205	0.1588	0.0274701	0.00142912	0.0082462	0.0142546	0.112729	0.0691415	0.00915521	0.0290977	0.00766464	0.0459254	0.0872166	0.00452579	0.0441839	0.0860107	0.0343489	0.074255	0.0907484	0.0328269	0.0803309	0.13821	0.221857	0.0418906	0.0289568	0.199715	0.0223129	0.224258	0.00610696	0.198553	0.0469754	0.165446	0.00106301	0.134778	0.116182	0.121634	0.185597	0.290388	0.0376659	0.0199233	0.0968362	0.0673804	0.00866089	0.0600305	0.288603	0.465189	0.0903292	0.195084	0.554326	1.03732	2.21326	5	5.38654
1115000	-782.9086	-801.9063	18.99774	2	1.378207	0.200268	0.0298797	0.000784315	0.138544	0.114522	0.0766999	0.107263	0.00025073	0.0974083	0.0559982	0.198277	0.0407374	0.250009	0.0279658	0.00719989	0.0605449	0.0603005	0.0534554	0.0332393	0.0150664	0.0794373	0.0475678	0.0410996	0.0332672	0.0655368	0.0536799	0.0673707	0.0507614	0.0799389	0.161607	0.124306	0.211134	0.134049	0.110846	0.118603	0.0575504	0.291228	0.0188475	0.20619	0.240712	0.400236	0.0262026	0.011532	0.0195496	0.0218779	0.022217	0.111051	0.000326379	0.138602	0.0199931	0.0108036	0.389386	0.110023	0.00244768	0.197554	0.270883	0.039862	0.20588	0.566943	1.04239	2.18479	4	5.554691
1116000	-744.6658	-793.9019	49.23601	10	0.9304352	0.243767	0.00954538	0.0991642	0.0584416	0.0325478	0.0340013	0.0433272	0.0149831	0.118055	0.17634	0.140943	0.0884451	0.068982	0.0147077	0.0225933	0.0478674	0.0166983	0.00724241	0.0238505	0.00892031	0.00894156	0.149696	0.0655976	0.0455884	0.156926	0.0689467	0.0349318	0.0176362	0.051924	0.253986	0.0702938	0.00979234	0.0306798	0.0274103	0.00547796	0.156364	0.131855	0.00529342	0.169069	0.0267436	0.38341	0.072585	0.109077	0.0198441	0.181595	0.00746327	0.179922	0.183748	0.100551	0.103801	0.113666	0.0430716	0.107392	0.0210988	0.0638837	0.18342	0.0456824	0.122873	0.454795	0.987444	2.43489	5	4.677788
