Iteration	Posterior	Likelihood	Prior	alpha_dir	alpha_morpho	brlens[1]	brlens[2]	brlens[3]	brlens[4]	brlens[5]	brlens[6]	brlens[7]	brlens[8]	brlens[9]	brlens[10]	brlens[11]	brlens[12]	brlens[13]	brlens[14]	brlens[15]	brlens[16]	brlens[17]	brlens[18]	brlens[19]	brlens[20]	brlens[21]	brlens[22]	brlens[23]	brlens[24]	brlens[25]	brlens[26]	brlens[27]	brlens[28]	brlens[29]	brlens[30]	brlens[31]	brlens[32]	brlens[33]	brlens[34]	brlens[35]	brlens[36]	brlens[37]	brlens[38]	brlens[39]	brlens[40]	brlens[41]	brlens[42]	brlens[43]	brlens[44]	brlens[45]	brlens[46]	brlens[47]	brlens[48]	brlens[49]	char_rates[1]	char_rates[2]	char_rates[3]	char_rates[4]	model_indicator	tree_length
1902000	-2090.421	-2155.267	64.8459	2	3.527976	0.0988863	0.0829523	0.00401891	0.00415653	0.00403307	0.00235627	0.122266	0.0199393	0.0185168	0.0836719	0.243225	0.0446508	0.0901996	0.0236009	0.0606444	0.0331806	0.0428591	0.00844659	0.0226075	0.02387	0.0357191	0.0058295	0.158472	0.0431091	0.29069	1.04485	0.000892527	0.0448716	0.15321	0.0565816	0.218689	0.0344185	0.431	0.121021	0.213357	0.00226989	0.0150695	0.0341079	0.0727246	0.268716	0.0247745	0.0418837	0.0513339	0.0961705	0.027703	0.00416186	0.138529	0.0354278	0.0440993	0.426389	0.757122	1.08412	1.73237	4	4.743761
1903000	-2078.834	-2156.316	77.48208	2	3.1609	0.108689	0.0513758	0.015906	0.00224923	0.0112046	0.0120555	0.185987	0.0246782	0.00823918	0.0734468	0.0262845	0.146886	0.0736466	0.0251051	0.00389227	0.0531985	0.0151719	0.00313784	0.00954166	0.0279526	0.0166715	0.0124126	0.0532633	0.0577907	0.245131	0.729711	0.040427	0.0272354	0.10975	0.535693	0.432783	0.0570289	0.153971	0.00952232	0.123699	0.0108843	0.00946396	0.177096	0.00107085	0.368926	0.0385758	0.121735	0.146866	0.0728662	0.00800027	0.0142905	0.207821	0.0163345	0.0501763	0.401339	0.740065	1.0832	1.77539	4	4.727845
1904000	-2065.078	-2135.123	70.04494	2	3.110855	0.143872	0.138825	0.0018158	0.015363	0.0117062	5.87737e-05	0.156869	0.0292851	0.00817135	0.00731832	0.299035	0.0877057	0.0173785	0.0351359	0.00494588	0.025877	0.0205514	0.0108078	0.00951477	0.0158222	0.0412154	0.000123905	0.11097	0.0120274	0.0835743	0.762902	0.251923	0.00386322	0.230621	0.536612	0.116605	0.0639371	0.193114	0.00671507	0.250308	0.019703	0.0813188	0.0978626	0.0682281	0.624199	0.0222145	0.0404078	0.145323	0.0591606	0.0411701	0.0175258	0.177797	0.00833018	0.00592736	0.39766	0.737487	1.08301	1.78184	4	5.113738
1905000	-2069.846	-2138.634	68.78712	2	4.297153	0.0974633	0.0626114	0.00317603	0.00233247	0.00734464	0.0112828	0.171463	0.0294806	0.0218745	0.112116	0.0531339	0.0683115	0.0175807	0.0469732	0.015367	0.0368745	0.00677337	0.000752563	0.00893082	0.0251143	0.0458024	0.0455707	0.101972	0.0542509	0.346383	1.02997	0.0521304	0.0685445	0.192247	0.0425797	0.670214	0.0497362	0.46598	0.0318985	0.308938	0.00423072	0.0618508	0.0344072	0.0228272	0.448141	0.0361723	0.0885881	0.0577201	0.0587304	0.0494758	0.0802708	0.120914	0.0713835	0.0633095	0.469977	0.784896	1.08425	1.66088	4	5.503199
1906000	-2068.577	-2140.375	71.79828	2	1.94291	0.136006	0.0586018	0.00766027	0.00223704	0.00271787	0.00286911	0.179868	0.0513245	0.00345009	0.0065931	0.372654	0.0870106	0.0787746	0.0373946	0.0179299	0.0153059	0.0188043	0.0412389	0.00968533	0.00463143	0.0623812	0.0278026	0.0631299	0.0311895	0.253894	0.874565	0.153164	0.0297228	0.144516	0.0980516	0.0404979	0.0165155	0.67756	0.0112143	0.280257	0.0240571	0.170455	0.0497897	0.0523397	0.511887	0.0463207	0.0546622	0.14782	0.0401713	0.0172068	0.0158055	0.18099	0.0613529	0.0302585	0.286363	0.648802	1.06849	1.99634	4	5.302336
1907000	-2070.708	-2151.442	80.73371	2	3.265638	0.0958717	0.0615672	0.00478741	4.65892e-05	0.00395477	0.0234097	0.16722	0.0410472	0.00816684	0.0564129	0.0797427	0.0922324	0.0556152	0.0244204	0.0125271	0.00817765	0.0168049	0.00687647	0.00363485	0.00155211	0.0320096	0.0448409	0.105231	0.151401	0.418003	0.615664	0.0214049	0.0828601	0.132812	0.0838258	0.378981	0.0948863	0.382268	0.0322463	0.214368	0.0402695	0.186416	0.0283637	0.00672207	0.329697	0.059373	0.0036531	0.0122325	0.0590561	0.00314185	0.00391907	0.157755	0.0185378	0.0147525	0.408822	0.74525	1.08355	1.76238	4	4.478759
1908000	-2068.123	-2142.197	74.07402	2	2.458142	0.052479	0.195694	0.00213523	0.00154082	0.00126439	0.00376559	0.125405	0.0563307	0.0618786	0.0205998	0.411485	0.0103914	0.0592542	0.0341758	0.0333385	0.0159736	0.0161357	0.0105564	0.0141978	0.0364767	0.0660327	0.0386123	0.0856828	0.0248375	0.272538	0.781761	0.0549755	0.455611	0.167374	0.093882	0.0777988	0.0346349	0.149072	0.0968634	0.243837	0.0192689	0.033576	0.00490938	0.0529133	0.693238	0.0229043	0.0430388	0.00186034	0.0529376	0.00608534	8.5688e-05	0.176969	0.0897085	0.0382602	0.342452	0.696297	1.07814	1.88311	4	5.042346
1909000	-2073.336	-2147.87	74.53418	2	3.53112	0.0908933	0.0612216	0.0166306	0.000824262	0.00637012	0.00521927	0.155054	0.0692937	0.00247918	0.00659019	0.330935	0.0660399	0.00712186	0.0611877	0.0517231	0.0068907	0.0152806	0.0140036	0.00702331	0.0182536	0.0655676	0.0360384	0.140552	0.00207996	0.42275	0.753931	0.0413209	0.182591	0.166366	0.0632058	0.141189	0.0336325	0.364443	0.0981302	0.231191	0.0372543	0.0453652	0.0307574	0.0614064	0.497445	0.0164248	0.061322	0.000338685	0.0643062	0.0384542	0.00314812	0.176435	0.0895159	0.0456253	0.42659	0.757256	1.08412	1.73203	4	4.903822
1910000	-2067.063	-2140.31	73.24787	2	1.861735	0.134074	0.09808	0.0141069	0.00440089	0.0118951	0.00447702	0.151586	0.0583154	0.0057526	0.015607	0.301379	0.092117	0.0172438	0.106777	0.0216675	0.00209527	0.0135356	0.00655467	0.011099	0.0238132	0.0292785	0.0214339	0.125941	0.0379303	0.133521	0.524354	0.0951111	0.175036	0.21422	0.110558	0.18251	0.0163742	0.479508	0.0744237	0.285813	0.00430945	0.0454249	0.0288516	0.16351	0.354082	0.0705486	0.0845138	0.1182	0.0211795	0.00611701	0.0112402	0.211597	0.0153287	0.0434431	0.276192	0.639457	1.06611	2.01824	4	4.778936
1911000	-2073.643	-2144.436	70.7932	2	3.498471	0.0760521	0.0464104	0.00465252	0.00333455	0.000130777	0.00452174	0.186108	0.0668825	0.0136241	0.0462311	0.0711156	0.0963461	0.0116933	0.0310564	0.0341199	0.0339123	0.00534174	0.0132395	0.0129878	0.00461546	0.0711216	0.0118734	0.112745	0.149325	0.0315893	1.0002	0.0482595	0.391749	0.0542905	0.118158	0.535299	0.0613297	0.508619	0.0643148	0.242778	0.0173117	0.0585506	0.0494529	0.0293785	0.430689	0.0338281	0.00870309	0.157789	0.0533131	0.00233808	0.0503347	0.129111	0.0390218	0.0230986	0.424492	0.75586	1.08407	1.73558	4	5.246948
1912000	-2068.709	-2137.699	68.99029	2	4.544007	0.138433	0.0903739	0.0147705	0.00526768	9.68631e-05	0.00697731	0.199575	0.0404106	0.00804001	0.108549	0.00073016	0.0764277	0.0198499	0.0238301	0.0105678	0.0140179	0.0271522	0.0159658	0.0103273	0.0104897	0.0196468	0.0177161	0.116528	0.0107681	0.291662	1.11438	0.0159504	0.0874899	0.037891	0.151159	0.478244	0.0163159	0.524725	0.0230799	0.174421	0.00660883	0.0329197	0.0473073	0.137185	0.414994	0.0625511	0.00638582	0.0622872	0.0542294	0.00741654	0.0422807	0.147355	0.0613838	0.0250383	0.481961	0.792143	1.08399	1.6419	4	5.009775
1913000	-2061.94	-2144.639	82.69895	2	2.980263	0.0373382	0.0690702	0.00669054	0.00134773	0.00144891	0.00205201	0.101824	0.0148365	0.0222825	0.0520036	0.206374	0.0936668	0.0151521	0.0763143	0.0355078	0.0117108	0.0154715	0.00990953	0.000957113	0.0206205	0.0307984	0.02179	0.0713413	0.0299352	0.205876	0.661133	0.0516491	0.0650018	0.0194945	0.138413	0.139829	0.0597495	0.458299	0.137025	0.235453	0.00142018	0.0856866	0.0340033	0.00147154	0.44503	0.0294706	0.0208742	0.0411093	0.018752	0.000370539	0.052555	0.138646	0.00804922	0.0268014	0.387729	0.730429	1.08242	1.79942	4	4.024608
1914000	-2073.97	-2149.386	75.41638	2	3.67726	0.0759009	0.119931	0.00984233	0.027865	0.00407926	0.00379942	0.188851	0.0528987	0.00919215	0.0807329	0.0809669	0.157749	0.0219498	0.042542	0.0431558	0.00685371	0.00741876	0.0225321	0.00372374	0.0114026	0.0902501	0.00329766	0.119272	0.0563842	0.187201	0.585659	0.00522965	0.0803875	0.039673	0.203901	0.344106	0.129228	0.140189	0.0411647	0.194177	0.000795251	0.0499379	0.0863524	0.0274844	0.318179	0.082704	0.0327785	0.0413126	0.131834	0.0316811	0.00851032	0.164045	0.365633	0.0215888	0.435703	0.763253	1.0843	1.71675	4	4.554341
1915000	-2059.645	-2135.229	75.58341	2	2.083473	0.102401	0.0801221	0.00212416	0.00254405	0.00972532	0.00737147	0.17575	0.0232028	0.0104667	0.0711766	0.0923967	0.121522	0.0121844	0.00679326	0.0142737	0.0179498	0.00731072	0.0152925	0.00626562	0.00559142	0.0258205	0.00904323	0.103736	0.0341543	0.036187	1.08101	0.0780905	0.064706	0.0998878	0.1835	0.284136	0.0533378	0.341347	0.0752033	0.211823	0.0112667	0.0175288	0.0655247	0.0248123	0.462256	0.0409343	0.0244462	0.10875	0.0954536	0.0523126	0.0120214	0.16488	0.402118	0.0368226	0.303039	0.663606	1.07194	1.96141	4	4.985581
1916000	-2081.812	-2147.538	65.72597	2	3.418953	0.185964	0.123179	0.0163543	0.00419347	0.00501297	0.000247749	0.170005	0.0205067	0.0190917	0.0849798	0.245523	0.129681	0.0375502	0.0951946	0.00580235	0.0203458	0.00911267	0.0289646	0.0144748	0.00286519	0.052568	0.00505947	0.0875728	0.0911216	0.0910347	1.15479	0.0695639	0.0845675	0.238625	0.130146	0.196825	0.068356	0.363601	0.0199398	0.228147	0.0195498	0.00973405	0.0474085	0.0170942	0.510065	0.0766572	0.0489745	0.0352169	0.0924381	0.00185937	0.022354	0.127335	0.230658	0.0273962	0.419283	0.752369	1.08393	1.74442	4	5.367711
1917000	-2080.34	-2141.785	61.44485	2	3.291953	0.0531074	0.0634988	0.0011295	0.000985283	0.00610893	0.0060943	0.154375	0.0292544	0.016489	0.102232	0.240807	0.073311	0.0482121	0.0278483	0.0243415	0.0261057	0.00632216	0.0371415	0.0163861	0.00590082	0.0166173	0.0240115	0.122713	0.0250064	0.0846607	0.987617	0.0159102	0.0623694	0.216515	0.233511	0.302825	0.0364091	0.453259	0.0516824	0.22328	0.0485155	0.0810174	0.0199606	0.0691944	0.475679	0.0360062	0.0588449	0.0703276	0.0714768	0.032753	0.0101317	0.169415	0.260144	0.0595726	0.410658	0.746511	1.08362	1.75921	4	5.259076
1918000	-2070.703	-2145.584	74.88082	2	3.828882	0.148294	0.121065	0.00707256	0.0091132	0.00848454	0.00741963	0.157727	0.0238383	0.0213775	0.0666602	0.0568258	0.0659326	0.0610424	0.0328848	0.0341593	0.0334334	0.00297819	0.00887912	0.0189645	0.000224424	0.0417671	0.0450038	0.100146	0.00547206	0.346748	0.796842	0.0435659	0.0719764	0.143157	0.150237	0.296609	0.00152949	0.49913	0.058414	0.224778	0.00218901	0.12564	0.0828602	0.0259184	0.36745	0.0457431	0.0580559	0.0242165	0.00372807	0.0204762	0.00675995	0.231705	0.0236919	0.0365288	0.444708	0.769076	1.08439	1.70183	4	4.766717
1919000	-2087.839	-2158.023	70.18451	2	3.261195	0.101056	0.103563	0.0244161	0.00880443	1.8476e-05	0.00717104	0.194986	0.0397417	0.00254239	0.0979532	0.0754258	0.0602676	0.0570671	0.0215049	0.0413757	0.00653722	0.00355645	0.00222918	0.0245609	0.00430845	0.0455197	0.0412881	0.0891155	0.056276	0.397627	0.755765	0.102821	0.0306632	0.155139	0.0393813	0.46769	0.0785876	0.544634	0.0668986	0.212236	0.0303925	0.0634633	0.022431	0.0077338	0.135066	0.0531827	0.0938316	0.0853496	0.0573809	0.00334347	0.00437319	0.217166	0.378327	0.0274048	0.408511	0.745036	1.08353	1.76292	4	5.140175
1920000	-2067.234	-2143.619	76.38447	2	3.299209	0.0637009	0.0271412	0.0249496	0.00228568	0.00434662	0.00263408	0.105959	0.017978	0.011705	0.0969556	0.0485712	0.0805134	0.00923634	0.0406162	0.016908	0.0238511	0.0249517	0.0129281	0.00928787	0.000788331	0.0409921	0.0131479	0.0945172	0.0113572	0.107011	0.66999	0.0937724	0.1379	0.0454588	0.031061	0.3038	0.0311654	0.00028553	0.472317	0.267294	0.00857874	0.11804	0.0610476	0.0383524	0.276248	0.0247755	0.020766	0.282921	0.0969115	0.0122738	0.0232899	0.121389	0.325782	0.0480642	0.411162	0.746855	1.08364	1.75834	4	4.403817
1921000	-2073.841	-2145.63	71.78895	2	1.729934	0.124531	0.0380255	0.00241033	0.00196683	0.0273705	0.00296504	0.1425	0.0576999	0.0232384	0.00567748	0.487541	0.181047	0.00166389	0.0222134	0.0162501	0.0203991	0.0115767	0.0048431	0.0117054	0.0261575	0.0612292	0.0114318	0.0805214	0.0262173	0.314009	0.793463	0.0219044	0.0291134	0.0719209	0.108217	0.00292487	0.0199731	0.0771986	0.40741	0.14594	0.032548	0.040221	0.0158098	0.0781871	0.11405	0.0315677	0.0821607	0.0380343	0.161242	0.0171872	0.0194769	0.155659	0.622098	0.0888047	0.258759	0.622835	1.06149	2.05692	4	4.878303
1922000	-2071.751	-2145.027	73.27638	2	2.846648	0.036564	0.11794	0.0031099	0.00951114	0.0075802	0.0146812	0.225737	0.0703859	0.0068329	0.0897711	0.195793	0.0889134	0.0549481	0.0358062	0.0120774	0.0114818	0.0334501	0.0163909	0.00841688	0.0321408	0.021402	0.0110067	0.138069	0.00894491	0.0992817	0.722446	0.0631054	0.00978565	0.0529427	0.0161516	0.168549	0.0350533	0.0921038	0.382565	0.295278	0.0184926	0.0246949	0.000910093	0.0250265	0.200681	0.03754	0.0377949	0.164004	0.176157	0.00402528	0.0771466	0.139196	0.468702	0.0171733	0.377039	0.722668	1.08165	1.81865	4	4.579764
1923000	-2061.102	-2142.365	81.26303	2	1.760971	0.0914604	0.078814	0.00410109	0.00282473	0.00790868	0.00315173	0.163116	0.0403818	0.0252815	0.0172638	0.284369	0.0920335	0.000467851	0.0394846	0.0173343	0.0268601	0.00501867	0.01164	0.0168019	0.00989637	0.031545	0.0428572	0.0886528	0.0879871	0.134592	0.743253	0.117318	0.0244818	0.0679165	0.0458754	0.185134	0.0137132	0.0687748	0.420789	0.149682	0.0151643	0.025515	0.042491	0.0186284	0.14673	0.0191237	0.0502404	0.220024	0.0415006	0.0132481	0.0971983	0.219138	0.48606	0.036413	0.262971	0.626924	1.06267	2.04743	4	4.592256
1924000	-2074.129	-2158.186	84.05675	2	2.787075	0.0362179	0.120544	0.0171741	0.0111313	0.000702334	0.0203876	0.13117	0.0412858	0.0159383	0.091863	0.0373386	0.107666	0.0224232	0.0373991	0.0739383	0.0223225	0.0030952	0.0119221	0.0109736	0.00102589	0.0262493	0.0343454	0.0774591	0.0142559	0.165168	0.496108	0.0783539	0.118765	0.112504	0.0441698	0.316754	0.00933562	0.0827228	0.140321	0.209491	0.0345892	0.0223181	0.0745913	0.0413293	0.0650753	0.0430402	0.0323174	0.559868	0.0388607	0.000569898	0.0046453	0.147281	0.427325	0.0277491	0.372088	0.719013	1.08124	1.82766	4	4.260081
1925000	-2071.159	-2142.455	71.2958	2	3.078743	0.0681637	0.120237	0.0191161	0.0031236	0.0092485	0.0092353	0.171062	0.0549514	0.00122662	0.100897	0.0792407	0.150043	0.0513794	0.0409778	0.012602	0.0156127	0.00843903	0.0206195	0.0235486	0.0461974	0.00689171	0.0107038	0.0879211	0.0115988	0.36433	0.94184	0.145936	0.265501	0.0235691	0.00277837	0.603151	0.0105275	0.0611221	0.378805	0.171659	0.0222665	0.0584436	0.0756636	0.0461249	0.0513174	0.0426912	0.083063	0.15198	0.0777634	0.000742627	0.040374	0.124371	0.302125	0.00225194	0.395263	0.735797	1.08288	1.78606	4	5.171434
1926000	-2074.693	-2144.383	69.69005	2	3.291091	0.0408972	0.0642281	0.0217656	0.00316633	0.00298301	0.0099848	0.190584	0.0966842	0.0123262	0.0505625	0.208293	0.122754	0.0221504	0.0431953	0.0135967	0.0249062	0.00799667	0.00648249	0.00303917	0.0490758	0.0456988	0.0199334	0.140556	0.00170817	0.215379	0.815166	0.159706	0.210618	0.0451227	0.0271729	0.424267	0.0525191	0.0171951	0.158076	0.188738	0.021217	0.0589737	0.0731839	0.0398559	0.0992357	0.0184896	0.00099016	0.554481	0.0108508	0.0331443	0.0187306	0.155674	0.224034	0.0180352	0.410599	0.74647	1.08362	1.75931	4	4.843424
1927000	-2076.017	-2148.12	72.10307	2	2.582844	0.123822	0.0728518	0.00155045	0.00472665	0.00509293	0.000753572	0.175354	0.0743575	0.0204713	0.0238863	0.210483	0.0868325	0.03382	0.0345207	0.0127338	0.0307874	0.00786895	0.00680465	0.0205407	0.0347108	0.0750466	0.0473953	0.0303741	0.0329037	0.409572	0.709057	0.0979872	0.179763	0.00890031	0.0392262	0.469601	0.108674	0.0842335	0.397124	0.138709	0.0496093	0.172045	0.023784	0.0383845	0.0563327	0.0240173	0.072224	0.351355	0.0802841	0.0421025	0.00180839	0.244216	0.168042	0.00608726	0.354173	0.705459	1.07951	1.86086	4	5.140829
1928000	-2073.807	-2144.241	70.43315	2	2.642836	0.0714533	0.06571	0.00354929	0.000192783	0.00570771	0.0166156	0.12608	0.0302966	0.0451012	0.000452461	0.469663	0.13779	0.0112022	0.0369319	0.0190329	0.0144222	0.00656245	0.00461652	0.00892129	0.00877196	0.0150677	0.00250046	0.105257	0.0421344	0.155991	0.564664	0.10901	0.185968	0.0484396	0.0266453	0.649744	0.0727357	0.622482	0.111211	0.251814	0.0233979	0.156832	0.0161989	0.0501035	0.0182641	0.0394442	0.067455	0.26237	0.0778078	0.02384	0.0268084	0.236557	0.00374198	0.00649118	0.359594	0.709616	1.08008	1.85071	4	5.056048
1929000	-2085.457	-2152.829	67.37204	2	3.032548	0.0328163	0.0716172	0.0361988	0.00446741	0.0101585	0.00779254	0.129055	0.0589041	0.020183	0.161765	0.411471	0.113875	0.0453087	0.0307098	0.0208328	0.0328529	0.0143825	0.0105622	0.00643983	0.005749	0.0412841	0.0418666	0.122018	0.0144952	0.281125	0.965348	0.0834633	0.181017	0.00993027	0.00912357	0.630639	0.0457226	0.075745	0.019839	0.244244	0.0291121	0.0839466	0.0396445	0.0980296	0.0897386	0.104202	0.0369566	0.560335	0.124457	0.0386089	0.0165767	0.154515	0.0133639	0.044592	0.391764	0.733314	1.08267	1.79225	4	5.425081
1930000	-2060.494	-2136.545	76.05121	2	2.333132	0.0940219	0.105636	0.00218938	0.0150344	0.0152504	0.0123192	0.152532	0.0418568	0.00140211	0.0371951	0.161873	0.135141	0.0303167	0.0421197	0.0339678	0.0222161	0.00944985	0.02103	0.00540144	0.0118293	0.051353	0.00335068	0.0977827	0.0643905	0.242421	0.916286	0.13155	0.196104	0.0661984	0.0661034	0.572717	0.124251	0.626279	0.0401804	0.176348	0.0374644	0.0610558	0.0641139	0.0444001	0.0717592	0.0434013	0.0395572	0.290444	0.0210109	0.0121654	0.00537199	0.208667	0.330153	0.00804406	0.330043	0.686329	1.07646	1.90717	4	5.563705
1931000	-2072.99	-2142.666	69.67633	2	1.732973	0.11099	0.0258367	0.0152376	0.00883895	0.00296522	0.0134888	0.179905	0.01668	0.0410132	0.0787923	0.491891	0.0679744	0.0260866	0.0333217	0.0345956	0.0151796	0.00158168	0.0209703	0.00704199	0.0258303	0.00788552	0.00551271	0.114608	0.00154113	0.00978252	0.878695	0.0441196	0.177775	0.0226175	0.0205341	0.6682	0.0147055	0.266505	0.0796782	0.198164	0.0194639	0.170933	0.0283466	0.0735739	0.0664033	0.0383502	0.0989514	0.550774	0.116763	0.0273056	0.0404535	0.0548243	0.103427	0.112225	0.259174	0.623241	1.06161	2.05598	4	5.230338
1932000	-2079.051	-2151.999	72.94807	2	1.420646	0.110065	0.081371	0.00162976	0.00651346	0.00319048	0.00544069	0.116433	0.0336603	0.0216874	0.102936	0.190171	0.0846068	0.0403794	0.154251	0.0629908	0.0325068	0.0226333	0.0124561	0.0120017	0.0230258	0.0512181	0.0371462	0.0692016	0.0718719	0.130029	1.06222	0.0662443	0.18071	0.0496699	0.288444	0.47804	0.00567887	0.577276	0.0964356	0.0339789	0.0569282	0.114449	0.0317143	0.0524913	0.0199167	0.0514767	0.0352149	0.370768	0.0182217	0.03965	0.0236412	0.00402231	0.378318	0.0733046	0.2128	0.574792	1.0454	2.16701	4	5.586228
1933000	-2053.772	-2127.399	73.62694	2	3.006964	0.068682	0.0704979	0.0247489	0.00118052	0.000375038	0.011708	0.173132	0.00585005	0.00265606	0.0439579	0.245503	0.10589	0.0317017	0.0486241	0.0122094	0.0313005	0.00730769	0.00927924	0.00872937	0.0073327	0.0356473	0.0136597	0.0822033	0.0598777	0.10045	0.796035	0.0202747	0.183528	0.0271206	0.285634	0.4653	0.0959552	0.662327	0.12257	0.0590316	0.0397138	0.173112	0.0467318	0.0992137	0.00925566	0.0657068	0.0579274	0.37304	0.0594018	0.042561	0.017742	0.0124959	0.161944	0.149603	0.3898	0.731913	1.08255	1.79574	4	5.228731
1934000	-2074.348	-2146.307	71.95891	2	2.290709	0.107143	0.11883	0.00438194	0.0195128	0.0305814	0.00804762	0.159915	0.0152581	0.0197691	0.0619791	0.16626	0.109103	0.0166135	0.0243223	0.016834	0.0182179	0.0161114	0.0282354	0.0129183	0.0148091	0.0597082	0.030013	0.0785962	0.0113038	0.29071	0.646419	0.0726459	0.18379	0.0503475	0.268124	0.340385	0.0178546	0.141552	0.029576	0.0628101	0.0223975	0.100927	0.0270258	0.108102	0.0615445	0.0313678	0.026826	0.445277	0.0863384	0.00260297	0.0217926	0.0796231	0.225368	0.200213	0.325671	0.682749	1.07581	1.91577	4	4.692082
1935000	-2068.844	-2146.89	78.04569	2	2.266548	0.0499025	0.0858514	0.0143869	0.00922814	0.00573085	0.00877978	0.150133	0.0385115	0.0208711	0.0699131	0.0659972	0.115298	0.00224531	0.0623696	0.0593766	0.0116249	0.00685137	0.0230209	0.0102838	0.00267944	0.0476451	0.000884745	0.148718	0.0140453	0.221803	0.947237	0.0850337	0.1343	0.0927769	0.243415	0.320398	0.0173589	0.415247	0.0681013	0.0382171	0.0504669	0.105848	0.0532326	0.148979	0.0905783	0.0550375	0.0253772	0.0876945	0.0512791	0.0449727	0.0145099	0.0270155	0.359257	0.151122	0.323144	0.680662	1.07542	1.92077	4	4.873606
1936000	-2067.995	-2140.812	72.81752	2	1.889611	0.08671	0.0661557	0.0266735	0.00240151	0.0113566	0.0225217	0.168755	0.0244799	0.0101795	0.0057902	0.215329	0.0821956	0.0122396	0.0371458	0.0177405	0.0296598	0.00550853	0.0146842	0.0268488	0.00236407	0.0256614	0.00482784	0.114844	0.0653296	0.361529	0.721255	0.0193285	0.181604	0.173875	0.240679	0.469873	0.104396	0.47563	0.116158	0.037144	0.0593768	0.0186618	0.0600723	0.0837905	0.015108	0.0472414	0.0783215	0.131722	0.0261026	0.0302759	0.0252517	0.00968688	0.170922	0.0955437	0.279732	0.642737	1.06696	2.01057	4	4.83295
1937000	-2078.381	-2153.017	74.63593	2	3.085239	0.102769	0.1007	0.00323832	0.0181676	0.0240056	0.0116934	0.206134	0.0107374	0.0243984	0.0149763	0.200671	0.049851	0.0616625	0.0411691	0.0179993	0.0216979	0.0165448	0.0491518	0.0140635	0.00759748	0.00749016	0.0148438	0.0944381	0.0246674	0.0871232	0.592279	0.0422586	0.16445	0.122599	0.294748	0.385162	0.0694739	0.5927	0.197833	0.0267662	0.0268474	0.061287	0.0346692	0.0781925	0.00122866	0.0319379	0.0483753	0.190941	0.035413	0.0463413	0.000177987	0.00293562	0.261291	0.198598	0.39575	0.736141	1.08291	1.7852	4	4.732297
1938000	-2079.852	-2141.951	62.09814	2	3.424467	0.0780868	0.0753508	0.00805206	0.00264448	0.00512009	0.0205035	0.222789	0.0394565	0.0391263	0.022783	0.502107	0.0727213	0.00170221	0.0341694	0.0133355	0.0174685	0.00392227	0.0340039	0.0189362	0.00761051	0.0314409	0.00134413	0.0900177	0.00833725	0.148585	0.646607	0.107175	0.174872	0.127462	0.46767	1.0609	0.0379916	0.41672	0.13932	0.00657641	0.0262299	0.0462378	0.0695318	0.0598292	0.0350526	0.0827395	0.143056	0.232326	0.0902651	0.0209252	0.0203094	0.00595115	0.117457	0.129848	0.419649	0.752616	1.08394	1.7438	4	5.764665
1939000	-2068.953	-2140.806	71.85353	2	4.559046	0.0956505	0.0501555	1.60054e-05	0.00251229	0.00569054	0.0357898	0.213822	0.00595892	0.0342085	0.0121437	0.269885	0.077024	0.0665835	0.0521883	0.0154453	0.0197434	0.00278165	0.0064842	0.00355253	0.00440386	0.0409158	0.0132972	0.129755	0.0392257	0.277058	0.895968	0.065166	0.169691	0.0348361	0.14868	0.449029	0.0323167	0.259416	0.118948	0.00592264	0.0122655	0.129943	0.0340861	0.0321479	8.5518e-05	0.0191744	0.0561593	0.30302	0.0226632	0.0147661	0.0699124	0.0173215	0.210297	0.188145	0.482664	0.792564	1.08397	1.6408	4	4.764251
1940000	-2081.116	-2154.492	73.37569	2	3.258556	0.067611	0.0823326	0.00155323	0.00864427	0.00645014	0.0407699	0.251074	0.0494071	0.00789551	0.00335653	0.254282	0.12317	0.0555017	0.0601705	0.0251271	0.0320859	0.0188436	0.0182939	0.00305212	0.0133854	0.0143311	0.0337133	0.0914628	0.079464	0.235131	0.742583	0.00102343	0.118807	0.0354444	0.412338	0.400462	0.0848752	0.301459	0.0167431	0.0381766	0.0130728	0.144839	0.0484875	0.0514706	0.226009	0.102823	0.02621	0.148449	0.0064097	0.00962639	0.0225385	0.0170326	0.162268	0.189154	0.408325	0.744908	1.08353	1.76324	4	4.89741
1941000	-2077.289	-2146.264	68.97468	2	1.685762	0.172859	0.0854559	0.010079	0.0067535	0.00630804	0.00651747	0.150826	0.00825822	0.00545919	0.023516	0.247589	0.110972	0.0432413	0.0312345	0.0114313	0.0240747	0.010342	0.0283119	0.0166749	0.0406643	0.0201572	0.0201806	0.0897229	0.0174738	0.0737994	0.659519	0.00582986	0.120281	0.0408167	0.410038	0.568741	0.0742336	0.282628	0.047127	0.0664075	0.00726533	0.144269	0.0284059	0.0114274	0.0967808	0.0391825	0.0470817	0.742391	0.0919937	0.00831791	0.0513828	0.0204781	0.131781	0.231041	0.252646	0.616815	1.05969	2.07084	4	5.189322
