Iteration	Posterior	Likelihood	Prior	alpha_dir	alpha_morpho	brlens[1]	brlens[2]	brlens[3]	brlens[4]	brlens[5]	brlens[6]	brlens[7]	brlens[8]	brlens[9]	brlens[10]	brlens[11]	brlens[12]	brlens[13]	brlens[14]	brlens[15]	brlens[16]	brlens[17]	char_rates[1]	char_rates[2]	char_rates[3]	char_rates[4]	model_indicator	tree_length
42000	-256.7335	-293.1696	36.43607	10	0.5516799	0.102806	0.0308189	0.034244	0.0256876	0.00953602	0.00977177	0.0310813	0.0630922	0.0637011	0.0422609	0.113309	0.0689388	0.141686	0.00314931	0.167848	0.237948	0.159845	0.0433212	0.284321	0.854513	2.81784	5	1.305723
43000	-263.3647	-296.2444	32.87969	10	1.041374	0.11788	0.014879	0.0714198	0.0454838	0.0103035	0.0154084	0.044276	0.0197929	0.0807801	0.0945932	0.099419	0.405761	0.0959558	0.129192	0.152877	0.0470188	0.0730894	0.145135	0.488844	1.00653	2.35949	5	1.518131
44000	-271.3892	-297.753	26.36378	10	1.215729	0.0874926	0.0313798	0.00716123	0.0282496	0.0385066	0.431838	0.0265846	0.000682515	0.228399	0.282389	0.379964	0.133496	0.037422	0.133163	0.0876849	0.201552	0.0735861	0.177892	0.53321	1.02822	2.26067	5	2.209551
45000	-264.7754	-291.0835	26.30813	10	2.805547	0.173461	0.0210915	0.00905284	0.061571	0.0456416	0.0532763	0.0515507	0.02411	0.101932	0.049919	0.124959	0.657446	0.16312	0.170425	0.174148	0.0585669	0.0927029	0.373636	0.72016	1.08137	1.82483	5	2.032975
46000	-259.1674	-292.2621	33.09472	10	0.3760719	0.106411	0.00707376	0.0825303	0.0504681	0.0158801	0.00775776	0.00593677	0.0324988	0.173364	0.0125475	0.22032	0.399618	0.105341	0.0642392	0.108212	0.0578032	0.121345	0.0134192	0.163668	0.704032	3.11888	5	1.571345
47000	-265.1479	-295.2284	30.08047	10	0.4255409	0.0986892	0.0148241	0.0568218	0.0155224	0.00111124	0.0133206	0.00104567	0.071658	0.0708528	0.0515786	0.20087	0.356175	0.0581996	0.215174	0.198661	0.0484513	0.0427438	0.0205649	0.200564	0.757503	3.02137	5	1.5157
48000	-275.039	-295.0424	20.00341	10	3.428916	0.281682	0.00795456	0.0232746	0.063305	0.0486662	0.235265	0.114152	0.00905188	0.122393	0.0957471	0.285292	0.322573	0.0569506	0.113264	0.0565281	0.075796	0.173664	0.419943	0.752814	1.08395	1.7433	5	2.085559
49000	-258.5543	-291.0111	32.4568	10	0.4165553	0.203076	0.0592877	0.0540089	0.0387124	0.0197376	0.0268572	0.0103296	0.00550452	0.110029	0.045315	0.272196	0.179251	0.0990244	0.0581794	0.0195769	0.145495	0.107436	0.0191734	0.194011	0.748591	3.03822	5	1.454016
50000	-272.9669	-296.5129	23.54594	10	1.175009	0.0880108	0.0693407	0.0317245	0.0507903	0.0582316	0.235391	0.0877518	0.00899359	0.0219938	0.167931	0.210661	0.34005	0.0833184	0.182979	0.0180635	0.0167199	0.6313	0.170495	0.523701	1.02387	2.28193	5	2.303251
51000	-280.9038	-300.8281	19.92436	10	0.6849588	0.0463584	0.161195	0.0880242	0.0221659	0.141637	0.149121	0.00482265	0.0318199	0.119804	0.0278652	0.0471225	0.187636	0.31536	0.0131552	0.335593	0.139051	0.318861	0.0709788	0.356346	0.919164	2.65351	5	2.149592
