Iteration	Posterior	Likelihood	Prior	alpha_dir	alpha_morpho	brlens[1]	brlens[2]	brlens[3]	brlens[4]	brlens[5]	brlens[6]	brlens[7]	brlens[8]	brlens[9]	brlens[10]	brlens[11]	brlens[12]	brlens[13]	brlens[14]	brlens[15]	brlens[16]	brlens[17]	brlens[18]	brlens[19]	char_rates[1]	char_rates[2]	char_rates[3]	char_rates[4]	model_indicator	tree_length
1642000	-16.28904	-40.76779	24.47875	2	1.170569	0.127933	0.146634	0.0210421	0.0166524	0.0818329	0.0745326	0.00885165	0.0816407	0.028332	0.013359	0.12449	0.288357	0.0374111	0.0154267	0.0756871	0.0378284	0.0550821	0.001105	0.0801398	0.169679	0.522635	1.02337	2.28431	4	1.316337
1643000	-16.9594	-42.46744	25.50804	2	0.2923899	0.0168995	0.0436754	0.0388153	0.0669992	0.0680229	0.0170467	0.0755197	0.0065279	0.0110113	0.136963	0.11818	0.213617	0.0736113	0.230458	0.0603237	0.0105925	0.0159798	0.0743697	0.0611406	0.00469833	0.0985895	0.582798	3.31391	4	1.339753
1644000	-8.543117	-42.30338	33.76026	10	0.5310661	0.163867	0.166486	0.107318	0.0472877	0.0201086	0.0362485	0.0165633	0.0674736	0.0642552	0.0943628	0.0305031	0.00420778	0.109721	0.0452732	0.309121	0.00900588	0.00306877	0.0370668	0.39069	0.0392802	0.271714	0.84162	2.84739	5	1.722629
1645000	-16.8369	-45.13289	28.29599	10	0.9107698	0.126796	0.0591891	0.0660542	0.445931	0.0897649	0.0364444	0.0041013	0.0171013	0.0545071	0.0976792	0.209374	0.11511	0.0712751	0.326281	0.340812	0.0532701	0.137134	0.114332	0.0292037	0.118824	0.448185	0.983484	2.44951	5	2.39436
1646000	-27.5493	-43.12806	15.57876	1	1.601296	0.0534731	0.00327664	0.00821205	0.0513263	0.0397651	0.0331226	0.110235	0.0575654	0.0802055	0.0028838	0.414386	0.0786599	0.333812	0.185859	0.0831799	0.0601446	0.186687	0.145086	0.0798256	0.240555	0.604593	1.05586	2.099	3	2.007706
1647000	-28.08377	-45.89312	17.80935	2	3.341901	0.0391788	0.0448498	0.0124532	0.0593189	0.0020806	0.0829948	0.178149	0.0790714	0.0990005	0.00978043	0.366503	0.184187	0.0646681	0.0741789	0.0251761	0.397244	0.1463	0.0719622	0.016917	0.414097	0.748858	1.08375	1.75329	4	1.954014
1648000	-13.21911	-45.56621	32.3471	10	1.829239	0.0070393	0.153769	0.00496828	0.149727	0.134346	0.0770176	0.131996	0.0784426	0.0353965	0.0441325	0.102355	0.217131	0.0782179	0.00673578	0.0593964	0.105788	0.00880694	0.107506	0.0167028	0.272002	0.635533	1.06506	2.0274	5	1.519474
1649000	-28.16449	-48.02748	19.863	2	1.052802	0.215625	0.0692853	0.0667327	0.0862466	0.29194	0.239227	0.0466183	0.107643	0.0409152	0.0324385	0.00844973	0.0553615	0.169051	0.0961293	0.0586957	0.0670292	0.108798	0.0328355	0.0780387	0.147367	0.492067	1.00823	2.35234	4	1.87106
1650000	-23.97409	-46.41724	22.44315	10	2.476606	0.156094	0.11655	0.0231538	0.00686381	0.108292	0.139738	0.0157327	0.00374659	0.00983391	0.128107	0.455113	0.0274281	0.177893	0.0919383	0.282906	0.380751	0.0441966	0.0562103	0.295781	0.344227	0.697701	1.07836	1.87971	5	2.520331
1651000	-25.78487	-41.05302	15.26814	2	1.575793	0.114505	0.0318173	0.0128274	0.0603622	0.116616	0.255916	0.0777626	0.0885941	0.046661	0.130644	0.00575891	0.0324537	0.0793613	0.100719	0.392198	0.174015	0.0402216	0.492729	0.117685	0.236797	0.600705	1.05458	2.10792	4	2.370847
1652000	-16.01659	-45.21667	29.20008	10	0.1756727	0.0157577	0.0190936	0.0624774	0.0524196	0.148736	0.057156	0.0342175	0.0196914	0.0210214	0.0169812	0.396908	0.0908054	0.0547497	0.0982844	0.100804	0.190456	0.162184	0.0108708	0.440915	0.000204104	0.021024	0.317272	3.6615	5	1.993529
1653000	-25.5578	-45.94961	20.39182	1	0.8845096	0.00454089	0.0147745	0.15599	0.131335	0.0143205	0.0942884	0.00284224	0.0368469	0.0301528	0.0450503	0.115757	0.0580184	0.338526	0.127162	0.0737552	0.127733	0.0129759	0.102415	0.111597	0.113374	0.439057	0.977877	2.46969	3	1.598079
1654000	-11.23882	-43.1067	31.86788	10	0.4946538	0.00424754	0.0653188	0.0126233	0.122868	0.0415575	0.080978	0.0845617	0.0147478	0.0713769	0.218041	0.00561496	0.0612464	0.0159548	0.209546	0.071211	0.10785	0.191169	0.0256251	0.207429	0.0324012	0.248411	0.816339	2.90285	5	1.611966
1655000	-24.86919	-46.33861	21.46942	10	1.926674	0.111938	0.141818	0.172945	0.00594695	0.062923	0.182479	0.107307	0.123088	0.122159	0.144988	0.0216553	0.0540995	0.0412067	0.407709	0.0227836	0.122142	0.0377998	0.293621	0.0166052	0.284362	0.646983	1.06804	2.00061	5	2.193213
1656000	-21.48608	-43.8855	22.39942	2	2.017376	0.00337855	0.0166598	0.120337	0.0551443	0.0692567	0.0943114	0.0491344	0.0829077	0.0177381	0.255977	0.0961397	0.0124309	0.0607937	0.0757477	0.0470825	0.0219417	0.102602	0.207629	0.164264	0.29534	0.656849	1.07042	1.97739	4	1.553477
1657000	-20.82764	-42.1414	21.31376	2	2.112965	0.0596751	0.0318091	0.013639	0.18895	0.0862761	0.0202974	0.049103	0.0304915	0.0220521	0.122162	0.00307052	0.0506846	0.0468532	0.30712	0.178926	0.131458	0.296063	0.0573929	0.0387739	0.306397	0.666513	1.07258	1.95452	4	1.734798
1658000	-14.6569	-40.44028	25.78338	2	0.5309343	0.0338526	0.000397604	0.0390108	0.0384506	0.071288	0.181045	0.002896	0.000477963	0.00225252	0.026365	0.0713769	0.0918332	0.169128	0.0817689	0.11047	0.066375	0.134257	0.265471	0.0842825	0.0392547	0.271632	0.841534	2.84758	4	1.470998
1659000	-15.62657	-43.87132	28.24475	10	0.3359349	0.0452526	0.0805883	0.0303772	0.0835846	0.0485817	0.0163572	0.00401127	0.00874445	0.361674	0.439915	0.182658	0.0984572	0.0223481	0.00431883	0.0893439	0.0966349	0.0395941	0.313402	0.0987337	0.00865767	0.132587	0.651498	3.20726	5	2.064577
1660000	-31.90412	-49.94049	18.03637	2	0.7190963	0.141402	0.0128645	0.0144935	0.106999	0.0676598	0.0421824	0.0503241	0.374417	0.0248432	0.0624504	0.0517039	0.162341	0.245646	0.069073	0.190976	0.136359	0.151544	0.0555753	0.300885	0.078271	0.372403	0.931744	2.61758	4	2.26174
1661000	-20.43173	-43.2315	22.79977	10	0.3240821	0.235011	0.0511139	0.0291956	0.367304	0.112895	0.0283886	0.113078	0.0420067	0.0436903	0.0224559	0.0220186	0.0959146	0.0102359	0.031087	0.28897	0.0926022	0.166454	0.66996	0.0813262	0.00745083	0.123312	0.634115	3.23512	5	2.503706
1662000	-17.08499	-39.82229	22.7373	2	1.102296	0.0988822	0.0531974	0.105229	0.0728999	0.0970959	0.0202376	0.0169253	0.00990473	0.00243893	0.062755	0.0910696	0.0812376	0.134783	0.0139783	0.1004	0.108202	0.0395228	0.165181	0.0887369	0.156901	0.505478	1.01508	2.32254	4	1.362677
1663000	-11.85907	-41.79943	29.94037	10	1.628765	0.0132001	0.00871517	0.00955907	0.0455441	0.0152396	0.202891	0.0426658	0.0191528	0.0154299	0.0973792	0.162493	0.0304933	0.202658	0.275044	0.286546	0.208665	0.12606	0.0647091	0.0562153	0.244546	0.608675	1.05717	2.08961	5	1.88266
1664000	-25.17773	-47.72497	22.54725	2	1.835648	0.0310465	0.0286909	0.17927	0.0916285	0.0882821	0.0948696	0.0153688	0.00630997	0.0078963	0.295573	0.0314228	0.0421164	0.0757931	0.0541906	0.204594	0.0326503	0.00910538	0.0284555	0.097615	0.272834	0.636316	1.06527	2.02558	4	1.41488
1665000	-7.119921	-44.3552	37.23528	10	0.7911601	0.0179003	0.0379404	0.012036	0.0367851	0.104917	0.0159736	0.00949655	0.0771818	0.106632	0.0762674	0.133889	0.0380281	0.0500591	0.319969	0.113755	0.045473	0.0323681	0.0473014	0.0392043	0.0936763	0.403551	0.954475	2.5483	5	1.315178
1666000	-18.9519	-44.85066	25.89876	2	0.5955493	0.142511	0.0801509	0.0061242	0.159439	0.0314785	0.0605706	0.0271184	0.046074	0.00269907	0.0111097	0.124739	0.0184785	0.0319377	0.380085	0.156323	0.115517	0.052761	0.00816559	0.0216665	0.0521914	0.309789	0.879031	2.75899	4	1.476949
1667000	-20.32697	-41.69854	21.37157	2	2.864732	0.012756	0.0140431	0.0218878	0.00503951	0.000793004	0.116359	0.0535239	0.0017326	0.0675754	0.0630211	0.0358707	0.0387849	0.0887886	0.110301	0.415057	0.211934	0.180863	0.170996	0.162887	0.378519	0.723752	1.08176	1.81597	4	1.772214
1668000	-7.619324	-41.87236	34.25303	10	0.6692262	0.201477	0.0719929	0.0799218	0.00550555	0.0748155	0.0794546	0.068693	0.0108276	0.0791522	0.000664204	0.0117543	0.0769374	0.129274	0.0844204	0.111559	0.207361	0.216578	0.156047	0.00592489	0.067631	0.348641	0.912908	2.67082	5	1.672361
1669000	-2.894099	-38.62614	35.73204	10	1.544811	0.0224834	0.0239346	0.00798364	0.106459	0.0630884	0.00661028	0.0230166	0.00719248	0.00571061	0.0694866	0.090946	0.0182039	0.117376	0.00829429	0.0499377	0.00341142	0.140031	0.0208791	0.157821	0.232163	0.595849	1.05295	2.11904	5	0.9428671
1670000	-30.58677	-51.01344	20.42667	1	0.1714666	0.188266	0.0122606	0.0533112	0.00265307	0.129828	0.0599296	0.234007	0.0225417	0.0932707	0.0621701	0.448596	0.0243167	0.0228369	0.1045	0.024243	0.0045022	0.0244465	0.00215794	0.152061	0.000168285	0.0191031	0.305242	3.67549	3	1.665898
1671000	-18.54718	-46.3604	27.81321	10	0.2437761	0.142606	0.0817885	0.0574745	0.0468878	0.0419764	0.0196803	0.0384907	0.0775701	0.111298	0.167366	0.0788055	0.144399	0.212104	0.00234032	0.086271	0.0561487	0.046537	0.0236475	0.0797565	0.00183427	0.0622334	0.488175	3.44776	5	1.515147
1672000	-26.31192	-42.47805	16.16612	2	4.413142	0.153752	0.0320859	0.0623578	0.198017	0.0577295	0.0314475	0.136663	0.0278006	0.0324576	0.0241665	0.0463253	0.0808417	0.0688854	0.0501378	0.132327	0.0495444	0.167422	0.138234	0.221977	0.475712	0.788385	1.08414	1.65176	4	1.712172
1673000	-20.61016	-42.63599	22.02583	1	0.5232085	0.00924608	0.0479823	0.0570259	0.0173203	0.0197178	0.0147799	0.00760018	0.0655472	0.0311902	0.04546	0.0330509	0.0888574	0.205663	0.0394638	0.296572	0.0261647	0.120942	0.343994	0.000230641	0.0377658	0.266797	0.836448	2.85899	3	1.470808
1674000	-3.507241	-43.22121	39.71397	10	0.8200757	0.0919616	0.0342134	0.0590025	0.0833882	0.0373599	0.057234	0.0265648	0.0130482	0.0774165	0.00051625	0.0113177	0.111021	0.0344594	0.0682406	0.0364037	0.0519962	0.105249	0.0242785	0.0620646	0.0998229	0.415093	0.962366	2.52272	5	0.9857364
1675000	-14.81221	-44.91128	30.09907	10	1.635129	0.0294238	0.151813	0.0388671	0.010364	0.053319	0.0520189	0.0171935	0.00772454	0.0497062	0.0410956	0.0632752	0.11063	0.0379204	0.0703008	0.725682	0.067583	0.120499	0.0276225	0.236413	0.245463	0.609605	1.05746	2.08747	5	1.911451
1676000	-24.53464	-40.4349	15.90026	1	0.451516	0.0187995	0.0488407	0.00572092	0.0140213	0.100101	0.0718707	0.0155372	0.0183484	0.132084	0.139747	0.0528047	0.0674394	0.288511	0.187695	0.0770358	0.04712	0.0649116	0.469428	0.270519	0.0247933	0.219091	0.781512	2.9746	3	2.090535
1677000	-26.14803	-45.99314	19.84511	1	2.46825	0.0588089	0.229324	0.0651764	0.0162631	0.0129627	0.100637	0.00670808	0.00576089	0.000763676	0.0666849	0.0352161	0.0560269	0.0570531	0.0232999	0.32307	0.0574464	0.118429	0.0773568	0.183388	0.343426	0.697068	1.07826	1.88125	3	1.494376
1678000	-24.17031	-45.18708	21.01677	2	0.1177733	0.17209	0.00216607	0.059745	0.0446826	0.00523398	0.0782171	0.0459086	0.0365501	0.422372	0.157925	0.126075	0.0665446	0.0793802	0.0903257	0.0696701	0.0147345	0.119956	0.013511	0.347672	4.25373e-06	0.00305886	0.144294	3.85264	4	1.95276
1679000	-8.655018	-40.72686	32.07185	10	0.8075478	0.0569839	0.066842	0.0414879	0.125427	0.111687	0.0400262	0.000427736	0.0750876	0.238285	0.141284	0.00632502	0.0763926	0.00978985	0.17321	0.105336	0.0887777	0.256259	0.146894	0.128387	0.0971638	0.410155	0.959025	2.53366	5	1.888909
1680000	-16.26515	-45.37467	29.10952	10	1.039955	0.0598054	0.11803	0.130308	0.0127929	0.155557	0.0529523	0.011479	0.006747	0.203899	0.0530031	0.0564271	0.230639	0.0817341	0.1464	0.0125328	0.0877835	0.026381	0.0619101	0.240363	0.144856	0.48844	1.00632	2.36039	5	1.748747
1681000	-31.28817	-46.65426	15.36609	1	0.3586301	0.00242721	0.149065	0.0334941	0.0788404	0.0785206	0.0601138	0.0678649	0.00223526	0.381498	0.0369617	0.210949	0.00710619	0.0980119	0.141727	0.136325	0.238887	0.145661	0.248826	0.0347255	0.0112262	0.150251	0.682332	3.15619	3	2.15324
1682000	-14.70954	-44.88778	30.17824	10	3.033065	0.167445	0.0431228	0.00623507	0.0340242	0.0410918	0.12335	0.054229	0.231391	0.0836636	0.0626537	0.00856098	0.0834115	0.162516	0.177044	0.0554939	0.185008	0.0653157	0.0504204	0.0544671	0.391804	0.733342	1.08267	1.79218	5	1.689444
1683000	-22.13439	-44.06958	21.93519	1	3.060085	0.107714	0.0959323	0.0722974	0.0530918	0.000636598	0.0483454	0.0160558	0.00481697	0.0310489	0.0725229	0.0533117	0.0644878	0.202382	0.0879515	0.0801975	0.0950248	0.0743597	0.0177611	0.0482468	0.393857	0.734801	1.0828	1.78854	3	1.226185
1684000	-18.8773	-38.40882	19.53152	2	0.769204	0.0980873	0.00172536	0.00450225	0.0316023	0.0980329	0.073703	0.0320258	0.0431338	0.0949358	0.128405	0.188212	0.109694	0.50654	0.209645	0.0764051	0.0632138	0.10907	0.00759504	0.1855	0.0889909	0.394433	0.948042	2.56853	4	2.062029
1685000	-17.72148	-46.65662	28.93514	10	0.3047025	0.112713	0.004412	0.0114407	0.00475305	0.029726	0.356661	0.0500424	0.244801	0.0178936	0.175103	0.10554	0.0676017	0.0338004	0.0983877	0.0522726	0.1101	0.0823926	0.243959	0.0141653	0.00568451	0.108158	0.603616	3.28254	5	1.815764
1686000	-18.04233	-41.70746	23.66513	2	1.835901	0.0671819	0.0246711	0.0843367	0.0593208	0.00619941	0.0297914	0.0214897	0.0054619	0.0792165	0.176216	0.0497332	0.0433704	0.072441	0.0614007	0.0141331	0.507189	0.00770737	0.00103503	0.102483	0.272867	0.636346	1.06528	2.0255	4	1.413378
1687000	-29.72534	-49.53796	19.81262	1	0.5843029	0.0773453	0.0437814	0.0305927	0.0876435	0.00492728	0.11164	0.00801723	0.00807208	0.142566	0.0659243	0.0781472	0.093527	0.144761	0.290364	0.0756729	0.251386	0.0306961	0.0768707	0.0640852	0.0498875	0.303433	0.873094	2.77358	3	1.68602
1688000	-19.71368	-42.05441	22.34073	10	2.526925	0.00084272	0.0939314	0.0604028	0.0828856	0.174092	0.207358	0.00911758	0.132776	0.0228326	0.0242098	0.0111063	0.0570508	0.193982	0.0884435	0.0754773	0.0303221	0.115411	0.295697	0.361812	0.348995	0.701441	1.07893	1.87064	5	2.037751
1689000	-23.2475	-42.50025	19.25275	2	1.375357	0.0411113	0.0241154	0.114217	0.0511435	0.138824	0.0920386	0.0750989	0.0476032	0.0513342	0.0421639	0.421654	0.0614918	0.0622589	0.115037	0.0273647	0.292291	0.228482	0.0297662	0.0621197	0.20541	0.566403	1.04218	2.18601	4	1.978116
1690000	-17.11173	-45.02241	27.91068	10	0.384804	0.138635	0.0918957	0.255025	0.0101683	0.0142381	0.112466	0.0150595	0.123728	0.00948121	0.0716997	0.129378	0.379436	0.0548877	0.0400772	0.0391498	0.242173	0.0125273	0.245165	0.0586657	0.0145846	0.170316	0.714299	3.1008	5	2.043856
1691000	-32.20971	-46.97255	14.76285	1	0.7855833	0.127074	0.11998	0.0678773	0.0734911	0.0451611	0.13788	0.0742772	0.018522	0.160546	0.0704446	0.207296	0.0650143	0.201776	0.019868	0.0122157	0.201299	0.211443	0.103332	0.253372	0.0924875	0.401264	0.952879	2.55337	3	2.170869
1692000	-17.12969	-38.90469	21.775	10	3.229847	0.0770468	0.00911684	0.00187652	0.163934	0.208586	0.148848	0.0107439	0.0153381	0.133701	0.0375773	0.0205366	0.00422552	0.049254	0.277049	0.173344	0.163345	0.0113857	0.00555597	0.270411	0.406297	0.743509	1.08344	1.76676	5	1.781874
1693000	-20.82966	-42.28737	21.4577	2	0.9237495	0.157603	0.0707075	0.00871381	0.00977761	0.0227023	0.0292157	0.0328982	0.0382082	0.0454672	0.0664058	0.117074	0.0739245	0.0942122	0.105899	0.136936	0.0304963	0.175153	0.372963	0.0163208	0.1215	0.452569	0.98612	2.43981	4	1.604678
1694000	-25.1388	-41.28418	16.14538	2	0.2517493	0.226128	0.0813003	0.149657	0.00743923	0.0436242	0.0184621	0.0409783	0.00762726	0.0603352	0.0207299	0.0409344	0.0684029	0.432986	0.0115583	0.063825	0.0916584	0.268741	0.491884	0.209791	0.00219429	0.0679562	0.50516	3.42469	4	2.336062
1695000	-35.04239	-43.8201	8.777715	1	6.97453	0.106138	0.0157988	0.00817783	0.016955	0.00925995	0.103352	0.127133	0.0270221	0.068606	0.510267	0.0314554	0.00963645	0.0378417	0.0211952	0.116162	0.168466	0.237268	0.123596	0.412156	0.567902	0.839831	1.07901	1.51325	3	2.150488
1696000	-18.73716	-43.11716	24.37999	10	0.6404127	0.203682	0.139147	0.0131683	0.292912	0.0302791	0.0658116	0.0399804	0.0480945	0.132747	0.0515782	0.0587415	0.135982	0.0740191	0.0166298	0.439267	0.208678	0.020092	0.483679	0.289529	0.0615359	0.334005	0.900614	2.70385	5	2.744017
1697000	-26.72218	-40.34514	13.62296	2	3.022647	0.160858	0.0184856	0.0549039	0.250912	0.0141458	0.100072	0.00384516	0.053013	0.0033565	0.00365054	0.0148835	0.277205	0.143131	0.538277	0.026497	0.0948025	0.0631973	0.345797	0.145647	0.391006	0.732774	1.08263	1.79359	4	2.312681
1698000	-19.27592	-45.88561	26.60969	2	0.225545	0.0193011	0.0229969	0.0201927	0.0379073	0.0116659	0.0402861	0.0563222	0.0153095	0.000985918	0.138279	0.15255	0.17734	0.00174024	0.0811578	0.196965	0.0174508	0.0144233	0.127972	0.0473223	0.00116084	0.0496892	0.447003	3.50215	4	1.180168
1699000	-27.29067	-41.10271	13.81204	2	1.225232	0.147864	0.0363193	0.0873724	0.28199	0.25812	0.000436529	0.0328508	0.0524274	0.0928373	0.140438	0.00527649	0.0229441	0.0653284	0.271817	0.0267682	0.401655	0.154989	0.249534	0.00861329	0.179596	0.535363	1.02919	2.25585	4	2.337581
1700000	-21.07018	-46.67213	25.60195	10	1.2121	0.109166	0.0278038	0.0228688	0.129996	0.163216	0.0776427	0.206409	0.0497744	0.0812974	0.0204278	0.015306	0.0150121	0.394042	0.18619	0.0101506	0.115355	0.255661	0.0366629	0.324247	0.177239	0.532382	1.02785	2.26253	5	2.241227
1701000	-12.07087	-47.99903	35.92816	10	1.382117	0.0548368	0.0318906	0.12078	0.0524273	0.163443	0.110503	0.032809	0.0705593	0.0198096	0.0126092	0.200217	0.0571153	0.075548	0.0890555	0.0690601	0.058321	0.0692253	0.149118	0.0206188	0.206524	0.567682	1.04268	2.18312	5	1.457946
1702000	-31.35244	-45.67243	14.31999	1	1.357025	0.129432	0.00804414	0.00598326	0.0599786	0.0200431	0.127268	0.0194751	0.0338864	0.114117	0.0621918	0.215584	0.231092	0.212497	0.014514	0.485421	0.169016	0.0413239	0.0923484	0.115794	0.202367	0.562889	1.04079	2.19395	3	2.158011
1703000	-4.106645	-44.08133	39.97469	0.2	1.164362	0.00795886	0.0755496	0.0260129	0.0253859	0.00590419	0.00323691	0.0539587	0.0140996	0.0254988	0.0324144	0.0627138	0.0293785	0.151641	0.214676	0.311174	0.00799856	0.0206753	0.540419	0.00922974	0.168535	0.521135	1.02267	2.28766	2	1.617927
1704000	-0.902702	-41.09237	40.18967	10	1.028577	0.139166	0.0567924	0.00122907	0.0588436	0.00892841	0.0484873	0.0307809	0.11675	0.00356676	0.0317739	0.0450437	0.100193	0.150015	0.0511066	0.0855137	0.0898388	0.0525516	0.0779753	0.0587602	0.14262	0.485176	1.00458	2.36763	5	1.207317
1705000	-9.738008	-45.39318	35.65517	10	1.593369	0.0187984	0.0567753	0.0535128	0.00976106	0.152161	0.102799	0.0317693	0.013115	0.0328994	0.25774	0.21962	0.0767279	0.0926561	0.334621	0.0107408	0.0111388	0.0850988	0.0129042	0.0952922	0.239392	0.603394	1.05546	2.10175	5	1.668131
1706000	-15.77827	-43.6159	27.83763	10	0.2941985	0.106018	0.0330392	0.0202015	0.26707	0.0885962	0.0998964	0.0764067	0.00286181	0.088703	0.0847138	0.0401958	0.08326	0.157115	0.463462	0.0349656	0.00537998	0.457908	0.152572	0.105408	0.00483652	0.0999901	0.58593	3.30924	5	2.367774
1707000	-16.76269	-42.58936	25.82667	10	1.677167	0.0700236	0.0349209	0.0215448	0.0205747	0.218946	0.101861	0.0934743	0.0624009	0.0997652	0.0503678	0.073148	0.0122667	0.0420557	0.325573	0.208573	0.0553051	0.43328	0.0513211	0.0102901	0.25144	0.615615	1.05933	2.07362	5	1.985692
1708000	-13.76091	-43.62369	29.86278	10	0.6077763	0.0578186	0.0159412	0.0509475	0.128946	0.230623	0.000788598	0.0172484	0.111101	0.0781296	0.00103727	0.179726	0.189061	0.0153586	0.154638	0.055121	0.136285	0.095158	0.119978	0.0953731	0.0547158	0.316567	0.885235	2.74348	5	1.733281
1709000	-23.92475	-48.76822	24.84347	10	0.6148041	0.0138604	0.101798	0.218786	0.190523	0.106352	0.23768	0.23791	0.00853278	0.134242	0.0487059	0.0722503	0.0074697	0.144027	0.107454	0.181664	0.0451797	0.105738	0.0611376	0.0525493	0.0561751	0.320402	0.888688	2.73474	5	2.075859
1710000	-13.09749	-38.41521	25.31772	10	0.663354	0.11388	0.0316308	0.0122997	0.0180775	0.0103481	0.136688	0.0104068	0.0111018	0.168668	0.2003	0.133614	0.0414987	0.0670608	0.542258	0.251988	0.423327	0.0991796	0.267249	0.0399643	0.0663845	0.345714	0.910493	2.67741	5	2.579539
1711000	-6.607711	-40.50036	33.89265	10	0.6163687	0.023148	0.00985517	0.0089368	0.138457	0.000598998	0.0717697	0.00443944	0.0323422	0.149229	0.0298186	0.074023	0.0434501	0.0391115	0.154867	0.288884	0.169295	0.0412424	0.147679	0.0227598	0.0565007	0.321249	0.889445	2.7328	5	1.449907
1712000	-16.40601	-42.39471	25.98871	2	0.507075	0.182201	0.0735194	0.0446628	0.155026	0.0343641	0.0247256	0.0841956	0.0183135	0.0579052	0.00620247	0.0606218	0.0221074	0.248036	0.00932563	0.0126335	0.0245122	0.120357	0.0200914	0.16404	0.0347065	0.25651	0.825349	2.88344	4	1.362841
1713000	-25.47801	-46.64183	21.16383	2	0.5450602	0.0646001	0.0401926	0.125588	0.225737	0.267458	0.145958	0.0125706	0.00276235	0.0610673	0.040836	0.115775	0.0687645	0.0432167	0.0148377	0.140593	0.0285805	0.0749201	0.0190594	0.0521385	0.0420134	0.280318	0.850476	2.82719	4	1.544657
1714000	-13.60413	-41.52845	27.92432	2	0.4530084	0.0726159	0.0120426	0.0196419	0.0902182	0.00348027	0.0605973	0.0037325	0.0185427	0.0786555	0.00407551	0.0387243	0.049395	0.196148	0.00595049	0.0645399	0.125399	0.26007	0.0572035	0.0201663	0.025045	0.220136	0.782817	2.972	4	1.181199
1715000	-18.22957	-48.81838	30.58881	10	0.1310451	0.137451	0.0545963	0.00462911	0.0106591	0.00469686	0.127604	0.161629	0.0590921	0.00239332	0.113048	0.0692082	0.0281089	0.00965566	0.116248	0.055019	0.263754	0.0815245	0.233111	0.107442	1.39832e-05	0.00553766	0.184233	3.81022	5	1.639869
1716000	-4.647798	-41.93374	37.28595	10	0.2746062	0.00285314	0.023944	0.064926	0.0584077	0.0757753	0.0261679	0.0619494	0.00263066	0.0369091	0.0450179	0.0123414	0.00878845	0.0537809	0.176237	0.320656	0.0301828	0.039486	0.187694	0.0214389	0.00346192	0.0849498	0.550588	3.361	5	1.249186
1717000	-20.69005	-41.50153	20.81148	2	0.5763229	0.247366	0.0467621	0.0388816	0.0896994	0.175425	0.0203277	0.00496368	0.0887103	0.149279	0.00235352	0.221053	0.0778682	0.00118723	0.0317027	0.144518	0.101403	0.0216791	0.23057	0.210464	0.0482643	0.298852	0.868741	2.78414	4	1.904213
1718000	-8.656027	-39.39108	30.73505	10	0.3756907	0.0230511	0.00572928	0.0239757	0.0273765	0.00516183	0.0542794	0.003544	0.00977134	0.0597605	0.0143733	0.22315	0.0424476	0.0376991	0.194186	0.353984	0.754635	0.0746395	0.0734404	0.021928	0.0133693	0.163377	0.703576	3.11968	5	2.003133
1719000	-19.03576	-42.39433	23.35857	10	1.99304	0.181853	0.0595562	0.110415	0.254573	0.0447914	0.0867036	0.014412	0.0556615	0.0479477	0.0099833	0.0496594	0.0324838	0.230627	0.00353118	0.0550491	0.491413	0.00585515	0.0435307	0.162818	0.292442	0.654272	1.06981	1.98347	5	1.940864
1720000	-19.75887	-43.21429	23.45541	10	0.2273134	0.369299	0.0057597	0.130683	0.0409103	0.0373425	0.182218	0.0135683	0.00231065	0.0145545	0.0796532	0.343447	0.000899573	0.0407416	0.716246	0.0447686	0.281295	0.055896	0.233412	0.209856	0.00121743	0.0508683	0.451142	3.49677	5	2.802862
1721000	-27.57141	-43.56801	15.9966	1	0.6316957	0.053212	0.106938	0.0154813	0.0106667	0.0138025	0.362335	0.0329512	0.0486523	0.016949	0.00588759	0.0430467	0.13438	0.0602208	0.529748	0.093949	0.0136873	0.0168173	0.355833	0.148325	0.0597042	0.329438	0.896666	2.71419	3	2.062883
1722000	-15.52787	-44.87835	29.35048	10	0.4993997	0.0551103	0.0189009	0.0438133	0.00613451	0.0755346	0.0425468	0.00527722	0.143583	0.0475127	0.135253	0.430047	0.12794	0.137346	0.00675721	0.176784	0.220509	0.130832	0.0112887	0.0534805	0.0332765	0.251524	0.819831	2.89537	5	1.868651
1723000	-15.9609	-39.24061	23.27971	10	1.174908	0.0117282	0.0381176	0.135955	0.0331575	0.1014	0.039653	0.0121555	0.03894	0.0774401	0.136896	0.0253104	0.0874609	0.3092	0.216666	0.0826646	0.25461	0.0171213	0.196764	0.0810042	0.170477	0.523677	1.02386	2.28199	5	1.896246
1724000	-22.98451	-44.37041	21.3859	2	1.244101	0.0686817	0.0455871	0.214333	0.139283	0.0290871	0.0261887	0.0385552	0.0610513	0.0237084	0.0921673	0.214083	0.00224124	0.0726293	0.0610069	0.0146533	0.0294904	0.0784557	0.112527	0.319807	0.182954	0.539566	1.03105	2.24643	4	1.643537
1725000	-23.91863	-44.22912	20.31048	1	2.675825	0.0055279	0.0356862	0.0272135	0.0126891	0.0182751	0.0985418	0.153615	0.0435323	0.0148809	0.134067	0.0340334	0.114514	0.159776	0.122138	0.117107	0.0488177	0.0118293	0.0517947	0.223044	0.362517	0.711837	1.08037	1.84528	3	1.427081
