Iteration	Posterior	Likelihood	Prior	alpha_dir	alpha_morpho	brlens[1]	brlens[2]	brlens[3]	brlens[4]	brlens[5]	brlens[6]	brlens[7]	brlens[8]	brlens[9]	brlens[10]	brlens[11]	brlens[12]	brlens[13]	brlens[14]	brlens[15]	brlens[16]	brlens[17]	brlens[18]	brlens[19]	brlens[20]	brlens[21]	brlens[22]	brlens[23]	brlens[24]	brlens[25]	char_rates[1]	char_rates[2]	char_rates[3]	char_rates[4]	model_indicator	tree_length
37000	-138.2885	-173.1202	34.83169	10	0.877467	0.0600508	0.0134966	0.0149295	0.0408579	0.0625027	0.0762905	0.0167263	0.0353337	0.0472729	0.0163845	0.0901256	0.0190075	0.0494116	0.0680557	0.0327217	0.133199	0.141803	0.200538	0.198219	0.177117	0.0885475	0.155824	0.137238	0.162588	0.0982149	0.111905	0.436549	0.976308	2.47524	5	2.136455
38000	-142.7893	-175.6816	32.89222	10	3.173916	0.0260152	0.0227128	0.0176623	0.0361219	0.0162144	0.0604956	0.0118678	0.0278089	0.0828588	0.0143187	0.00774038	0.013606	0.0263272	0.0397051	0.277201	0.0727625	0.0838222	0.0964851	0.11483	0.236426	0.0358717	0.049315	0.0347173	0.229351	0.134986	0.402284	0.740724	1.08325	1.77374	5	1.769222
39000	-152.5762	-177.8899	25.3137	2	0.879768	0.0483128	0.0261825	0.113107	0.0149062	0.0217078	0.104077	0.101199	0.0279899	0.112538	0.0122997	0.0230463	0.0493504	0.0650649	0.0282844	0.103952	0.0465265	0.0084083	0.213686	0.0474397	0.130187	0.176853	0.0181689	0.146864	0.171324	0.109265	0.112385	0.437372	0.976823	2.47342	4	1.92074
40000	-145.6192	-176.164	30.54479	10	0.4305968	0.000990786	0.00735766	0.0286825	0.0481783	0.0835206	0.0407809	0.0281943	0.0223457	0.0313211	0.0586884	0.00113399	0.0309761	0.046512	0.0181117	0.112295	0.22608	0.0198858	0.0382783	0.258463	0.323357	0.0713466	0.287628	0.145854	0.340257	0.181504	0.0213646	0.20422	0.762375	3.01204	5	2.451744
41000	-154.0135	-176.9581	22.94462	10	2.619503	0.102915	0.0022321	0.0869802	0.0132573	0.123234	0.304005	0.0293886	0.023237	0.0863676	0.066533	0.213862	0.0222462	0.0461054	0.0210418	0.217825	0.245324	0.0555464	0.00833977	0.0326204	0.226852	0.227842	0.410246	0.408974	0.0714809	0.226867	0.357501	0.708017	1.07986	1.85462	5	3.273323
42000	-144.6472	-173.5276	28.88044	10	1.41121	0.0697933	0.0053065	0.051584	0.0317188	0.0241852	0.0727133	0.235602	0.0195809	0.0193891	0.112989	0.0260498	0.00518318	0.0628231	0.0193632	0.135367	0.222411	0.229837	0.0727746	0.0350169	0.00263876	0.227535	0.0389927	0.103408	0.0527197	0.4278	0.211275	0.573078	1.04475	2.1709	5	2.304783
43000	-160.86	-177.6969	16.83691	10	1.292804	0.0729503	0.00196501	0.31909	0.0066049	0.00873696	0.108396	0.099111	0.00189118	0.18534	0.193528	0.0115812	0.0596975	0.0809389	0.0639158	0.0689174	0.873893	0.022797	0.198411	0.017748	0.26094	0.0213763	0.137795	0.103518	0.380875	0.0823214	0.19147	0.549995	1.03552	2.22301	5	3.382338
44000	-152.9936	-181.2796	28.28598	10	3.953204	0.0683108	0.000232435	0.266738	0.0020148	0.0661196	0.048881	0.0255901	0.136273	0.0731277	0.0229366	0.0364418	0.0387189	0.0668647	0.00261637	0.150668	0.474845	0.0313043	0.285776	0.119345	0.0742439	0.261264	0.0273293	0.2044	0.0104834	0.0936251	0.451773	0.773575	1.08441	1.69025	5	2.588149
45000	-155.0951	-178.0138	22.91869	10	3.272463	0.0418089	0.0101725	0.0240996	0.00464781	0.00125304	0.195216	0.220032	0.016007	0.0645376	0.362962	0.0762854	0.0045458	0.0475022	0.0576526	0.0466181	0.169817	0.285018	0.121841	0.0388288	0.0706389	0.141706	0.139088	0.514217	0.074742	0.110983	0.4093	0.745579	1.08357	1.76155	5	2.840221
46000	-140.6451	-174.8271	34.18196	10	1.13229	0.0418397	0.00130819	0.0714015	0.0252991	0.00760552	0.041313	0.0473549	0.0352083	0.0209453	0.00751074	0.0354494	0.00364341	0.0749394	0.0488956	0.0217915	0.0193312	0.0971629	0.0263119	0.159526	0.196639	0.0774853	0.141103	0.096009	0.0744297	0.291365	0.162568	0.513198	1.01888	2.30536	5	1.663868
