Iteration	Posterior	Likelihood	Prior	alpha_dir	alpha_morpho	brlens[1]	brlens[2]	brlens[3]	brlens[4]	brlens[5]	brlens[6]	brlens[7]	brlens[8]	brlens[9]	brlens[10]	brlens[11]	brlens[12]	brlens[13]	brlens[14]	brlens[15]	brlens[16]	brlens[17]	brlens[18]	brlens[19]	brlens[20]	brlens[21]	brlens[22]	brlens[23]	brlens[24]	brlens[25]	char_rates[1]	char_rates[2]	char_rates[3]	char_rates[4]	model_indicator	tree_length
37000	-330.6086	-376.9513	46.34267	10	0.7672788	0.0567151	0.0268468	0.177171	0.021188	0.0613865	0.0562999	0.107221	0.0420686	0.0735532	0.0355746	0.239004	0.12921	0.0408627	0.0761117	0.0673605	0.115923	0.246967	0.467365	0.233526	0.0758228	0.214051	0.104267	0.352629	0.162848	0.0497035	0.0885795	0.393619	0.947459	2.57034	5	3.233676
38000	-337.4977	-379.9686	42.47091	10	0.7783959	0.0661214	0.0705656	0.0823001	0.0340772	0.105285	0.0498571	0.163538	0.0495341	0.0275962	0.238727	0.495329	0.0266272	0.000813795	0.140774	0.0855581	0.00105812	0.186017	0.0718426	0.0704064	0.0691626	0.330918	0.135144	0.111574	0.288718	0.138026	0.090954	0.398288	0.950784	2.55997	5	3.03957
39000	-329.563	-376.879	47.31598	10	0.9490197	0.0895064	0.075429	0.0886862	0.112931	0.0587193	0.024073	0.248942	0.0490371	0.0987177	0.0283609	0.118179	0.116866	0.0149401	0.0911668	0.11396	0.0759285	0.269144	0.142848	0.321396	0.031623	0.116914	0.460112	0.191071	0.0761174	0.220726	0.126673	0.460873	0.991011	2.42144	5	3.235394
40000	-320.6778	-373.9065	53.22876	10	0.4716766	0.0995929	0.0174043	0.0302155	0.0292805	0.0419263	0.0156203	0.188857	0.0356109	0.0416266	0.0640943	0.0383069	0.103189	0.045475	0.0541993	0.172897	0.00153524	0.242598	0.378494	0.195768	0.160339	0.00560047	0.00455563	0.148773	0.168938	0.168409	0.028266	0.233024	0.798513	2.9402	5	2.453306
41000	-333.4141	-380.359	46.94487	10	0.6528189	0.117293	0.0515396	0.145717	0.141225	0.0211873	0.0128035	0.0853521	0.0792189	0.0736806	0.102373	0.0311254	0.0945452	0.160823	0.299241	0.0151661	0.203842	0.131638	0.0084756	0.0815214	0.294968	0.0939392	0.15633	0.237195	0.178143	0.0520093	0.0641534	0.340391	0.906046	2.68941	5	2.869351
42000	-350.155	-377.3731	27.21813	2	0.9585552	0.0354849	0.0661406	0.269424	0.0646906	0.0388753	0.0347966	0.24172	0.0549111	0.0171313	0.00502724	0.101091	0.097265	0.127612	0.0871548	0.253888	0.0326145	0.329604	0.0938082	0.134181	0.221712	0.0331736	0.214958	0.169966	0.219958	0.00914757	0.128612	0.46393	0.992778	2.41468	4	2.954335
43000	-330.444	-376.1383	45.69426	10	0.903513	0.0852704	0.0304969	0.010315	0.303966	0.066246	0.0401711	0.22071	0.0278005	0.0188587	0.0892827	0.163265	0.1315	0.010266	0.174114	0.120965	0.145481	0.0379105	0.117459	0.608027	0.158299	0.362617	0.204878	0.258026	0.0575237	0.270759	0.117323	0.445697	0.981972	2.45501	5	3.714206
44000	-332.3719	-371.8467	39.47488	10	0.4039192	0.0448951	0.0413414	0.06272	0.155058	0.0521899	0.0233064	0.112576	0.06508	0.141237	0.033285	0.0260263	0.109752	0.0964658	0.0193008	0.114114	0.373649	0.366878	0.530908	0.143018	0.135955	0.710118	0.131999	0.187687	0.0369522	0.0117777	0.0172839	0.184678	0.735487	3.06255	5	3.726291
45000	-343.1706	-377.6296	34.45891	2	0.380632	0.0587482	0.0246243	0.127484	0.0895925	0.0652744	0.00485262	0.0536272	0.026529	0.0510537	0.0920069	0.122502	0.0960605	0.0103455	0.167958	0.0245428	0.0308142	0.00576411	0.274758	0.156103	0.211263	0.000516522	0.163251	0.220344	0.083186	0.392869	0.0140223	0.167146	0.709442	3.10939	4	2.554069
46000	-324.7256	-372.9366	48.21099	10	0.3542535	0.0342567	0.0705523	0.0242214	0.0842845	0.0481642	0.069292	0.268662	0.0488744	0.0039339	0.0147931	0.244378	0.0162321	0.0411217	0.0844179	0.295527	0.0111963	0.166399	0.0286559	0.101037	0.319754	0.223943	0.448022	0.00478395	0.200305	0.0825978	0.0107053	0.146859	0.676624	3.16581	5	2.935403
