Iteration	Posterior	Likelihood	Prior	alpha_dir	alpha_morpho	brlens[1]	brlens[2]	brlens[3]	brlens[4]	brlens[5]	brlens[6]	brlens[7]	brlens[8]	brlens[9]	brlens[10]	brlens[11]	brlens[12]	brlens[13]	brlens[14]	brlens[15]	brlens[16]	brlens[17]	brlens[18]	brlens[19]	brlens[20]	brlens[21]	brlens[22]	brlens[23]	brlens[24]	brlens[25]	brlens[26]	brlens[27]	brlens[28]	brlens[29]	brlens[30]	brlens[31]	brlens[32]	brlens[33]	brlens[34]	brlens[35]	brlens[36]	brlens[37]	brlens[38]	brlens[39]	brlens[40]	brlens[41]	brlens[42]	brlens[43]	brlens[44]	brlens[45]	brlens[46]	brlens[47]	brlens[48]	brlens[49]	brlens[50]	brlens[51]	char_rates[1]	char_rates[2]	char_rates[3]	char_rates[4]	model_indicator	tree_length
1415000	-709.8017	-725.8224	16.02074	10	2.443651	0.0261069	0.0881158	0.121521	0.310462	0.0137822	0.207858	0.034305	0.0514509	0.347264	0.0579924	0.00997748	0.015141	0.00326575	0.00822726	0.0114336	0.0148285	0.00323791	0.0172589	0.0807649	0.0167427	0.000460795	0.0748794	0.152681	0.0127762	0.0143014	0.000592908	0.0940035	0.153747	0.306251	0.0560335	0.0203854	0.301344	0.239136	0.166924	0.247282	0.024845	0.253885	0.00732077	0.172086	0.0278614	0.0561581	0.0398641	0.0411066	0.159216	0.128279	0.277017	0.105464	0.0196994	0.29309	0.0517116	0.0444119	0.341048	0.695184	1.07796	1.88581	5	4.982549
1416000	-704.1957	-726.2806	22.08497	10	0.8882874	0.0179846	0.15289	0.000191879	0.243586	0.0574479	0.1417	0.0436948	0.0294892	0.0338269	0.0151995	0.0670607	0.0199087	0.0030715	0.112361	0.0121529	0.113608	0.0101311	0.0217644	0.0539975	0.0103113	0.0295382	0.0425432	0.00893245	0.0161406	0.159869	0.0185627	0.0491429	0.0425721	0.124441	0.13852	0.0423641	0.195467	0.114625	0.0639162	0.0247251	0.253485	0.076992	0.0415846	0.000887045	0.00270276	0.296256	0.0298865	0.246575	0.0263024	0.0160362	0.21005	0.0629451	0.0247852	0.0688726	0.416815	0.294561	0.114161	0.440392	0.978707	2.46674	5	4.300473
1417000	-715.8904	-739.6934	23.80308	10	1.370646	0.118286	0.0775519	0.110058	0.209015	0.0596992	0.038196	0.0961126	0.0668039	0.122627	0.0262702	0.0524163	0.0491437	0.0154777	0.0577901	0.0184608	0.00660207	0.0171205	0.029915	0.0290246	0.00888886	0.197913	0.00482629	0.0880094	0.0157689	0.0153018	0.00472158	0.0386263	0.137826	0.0506449	0.0162436	0.0703909	0.0704706	0.139061	0.102445	0.109172	0.0743127	0.136744	0.215374	0.00869782	0.219561	0.0897522	0.0676196	0.30467	0.000118026	0.0215551	0.0786826	0.120542	0.020681	0.114975	0.145085	0.330152	0.204631	0.565507	1.04183	2.18804	5	4.219404
1418000	-712.0054	-726.3359	14.33049	10	1.586097	0.00555467	0.0708822	0.118362	0.314991	0.0894482	0.0644074	0.0191927	0.0993227	0.00232584	0.0469348	0.0341109	0.0331273	0.15786	0.33441	0.00950815	0.00526044	0.00396559	0.0285862	0.060453	0.0448268	0.00577115	0.115545	0.0593754	0.0118018	0.0820507	0.0232288	0.108176	0.083687	0.000853149	0.0289494	0.561953	0.0283374	0.0528854	0.269285	0.0184028	0.0638419	0.071859	0.252316	0.154717	0.0482945	0.116361	0.28117	0.215496	0.218839	0.057176	0.00503539	0.414179	0.041488	0.0899721	0.142677	0.00199566	0.238321	0.602287	1.0551	2.10429	5	5.169249
1419000	-698.128	-716.3235	18.19545	10	1.850122	0.123982	0.00810034	0.169291	0.335721	0.0231962	0.0571802	0.0148624	0.0757757	0.0391971	0.111957	0.0260192	0.0274993	0.012201	0.0144385	0.0420651	0.00473898	0.0261871	0.033404	0.000742267	0.0409353	0.109623	0.0767004	0.0417364	0.00720704	0.0150351	0.00781272	0.0602818	0.0243295	0.123771	0.0768696	0.0145077	0.135693	0.0125771	0.0160184	0.0187475	0.096341	0.0780805	0.0715178	0.807032	0.0128286	0.0950722	0.0236761	0.0866201	0.287153	0.0249057	0.0362525	0.252199	0.057432	0.119913	0.466333	0.156127	0.274703	0.638067	1.06574	2.02149	5	4.599888
1420000	-695.4965	-716.3427	20.84617	10	2.355758	0.00264257	0.078273	0.179477	0.368464	0.160799	0.0389167	0.00687035	0.0052389	0.100568	0.0577384	0.0500084	0.000365889	0.00307851	0.0659693	0.0270104	0.122128	0.0367468	0.0205737	0.00350749	0.00792192	0.065093	0.0694024	0.00687611	0.0324867	0.00447487	0.0121446	0.0735046	0.117698	0.0431767	0.00398037	0.0149337	0.0271817	0.0383987	0.0790345	0.135956	0.224288	0.0163261	0.0498154	0.322684	0.22713	0.281888	0.085839	0.218752	0.12609	0.14347	0.296041	0.00418439	0.113276	0.0199172	0.0283459	0.0068585	0.33234	0.688196	1.07679	1.90267	5	4.225546
1421000	-690.3158	-719.5348	29.21903	10	1.64072	0.0130505	0.0746803	0.00769406	0.0965984	0.0842624	0.0500637	0.00759144	0.0299562	0.0154245	0.141309	0.0312936	0.0096644	0.0213965	0.124084	0.00208456	0.00522092	0.00685154	0.113745	0.0153561	0.0226667	0.113673	0.114695	0.0384474	0.0222639	0.0333075	0.0109278	0.0342501	0.0417969	0.0856798	0.0145835	0.0231177	0.0329384	0.188367	0.123187	0.0638913	0.214087	0.02446	0.0424853	0.232505	0.350315	0.0303765	0.00262459	0.117494	0.0608488	0.0438777	0.508058	0.0168605	0.00475809	0.246244	0.115918	0.0749775	0.246265	0.610418	1.05772	2.0856	5	3.900009
1422000	-707.8412	-722.4782	14.63693	10	1.865286	0.0254006	0.093854	0.109757	0.131887	0.113997	0.117282	0.0315684	0.0816667	0.0639818	0.022793	0.0910785	0.00174067	0.0521473	0.107514	0.0138237	0.00671658	0.0489239	0.0639526	0.00780092	0.00479292	0.00988967	0.0651456	0.00364671	0.0147623	0.0278533	0.0125957	0.056711	0.0564659	0.274913	0.22703	0.159197	0.0279584	0.138657	0.019714	0.0415868	0.0612183	0.550838	0.147805	0.436454	0.104506	0.390701	0.00716561	0.127216	0.193572	0.0648014	0.0181453	0.0335069	0.0142727	0.266996	0.0981854	0.314672	0.276646	0.639879	1.06622	2.01725	5	5.156861
1423000	-703.5472	-719.8571	16.30986	10	1.960483	0.0407029	0.0271655	0.038965	0.301105	0.105609	0.110765	0.03592	0.047403	0.084299	0.0230277	0.392055	0.0633212	0.05522	0.157882	0.0068448	0.0208681	0.0196368	0.00891355	0.0262307	0.0225299	0.0489903	0.15054	0.0388162	0.00587993	0.0758873	0.0331291	0.045582	0.173517	0.267363	0.0261958	0.023237	0.0253963	0.0379158	0.137332	0.0274781	0.0159886	0.0471204	0.190853	0.285877	0.0136622	0.337266	0.346597	0.149749	0.431781	0.0097627	0.0539761	0.0216154	0.0960273	0.120547	0.0669737	0.0898424	0.288511	0.650745	1.06897	1.99178	5	4.983363
1424000	-704.2854	-726.399	22.11363	10	1.921846	0.00524578	0.0424245	0.31925	0.516822	0.0333269	0.0237577	0.0119648	0.0426932	0.306136	0.0647722	0.0108359	0.00922769	0.0501785	0.0658216	0.0223205	0.0886996	0.0314101	0.0203756	0.033155	0.0581672	0.0270786	0.0348655	0.0847307	0.00648376	0.119952	0.0339528	0.00107893	0.0932413	0.00709471	0.0090662	0.0157995	0.0137622	0.000744768	0.0557156	0.0629364	0.0735009	0.0193023	0.0999483	0.0188547	0.000939974	0.048296	0.447812	0.0765344	0.0492316	0.167712	0.1677	0.0468989	0.345561	0.199813	0.187103	0.0109223	0.283763	0.646437	1.06791	2.00189	5	4.283217
1425000	-720.6248	-736.9619	16.3371	10	2.923679	0.0075663	0.0199516	0.0284807	0.17922	0.100695	0.390435	0.14381	0.0311144	0.328688	0.0381232	0.0803649	0.0415763	0.0245817	0.0156088	0.00428813	0.0156064	0.00114668	0.042839	0.0177941	0.0200779	0.213405	0.303251	0.0864798	0.0467412	0.0898754	0.0338645	0.0379036	0.285856	0.00779978	0.00232327	0.0519863	0.0895236	0.095487	0.00613357	0.126108	0.0273812	0.0150169	0.0892289	0.03027	0.0150831	0.0990907	0.482402	0.121093	0.256745	0.0731099	0.00813596	0.0713073	0.107748	0.341357	0.00401161	0.458641	0.38327	0.727213	1.08211	1.80741	5	5.209329
1426000	-706.9643	-721.0938	14.12944	10	3.116093	0.187535	0.00845676	0.0482096	0.143753	0.00734322	0.0349549	0.0221061	0.0295257	0.0503568	0.0106502	0.0286429	0.0132887	0.0332337	0.0986094	0.0216586	0.0993433	0.0515354	0.0714998	0.0256942	0.0300481	0.120365	0.0509966	0.024092	0.00525666	0.11411	0.0341701	0.0189452	0.216675	0.0670917	0.34935	0.142773	0.00698211	0.0998713	0.0525205	0.255949	0.0517683	0.284615	0.0309621	0.020399	0.0135842	0.0705032	0.0741304	0.238135	0.0215583	0.263899	0.13833	0.0339173	0.0940701	0.177458	0.0798412	0.242969	0.398048	0.73776	1.08303	1.78116	5	4.411736
1427000	-700.5411	-716.6517	16.11051	10	1.510307	0.00974341	0.105957	0.0777686	0.196162	0.145873	0.036685	0.0377762	0.0779369	0.0630555	0.0872204	0.00895249	0.00589767	0.00319646	0.0778704	0.00818721	0.152036	0.036121	0.0887312	0.000135331	0.0292688	0.0250322	0.0859238	0.00129669	0.0139604	0.128711	0.00512142	0.0532788	0.0198356	0.0119068	0.0326555	0.296487	0.0250118	0.0369181	0.0306063	0.0967417	0.0812818	0.107914	0.100402	0.0452599	0.0798376	0.265433	0.170922	0.175392	0.437708	0.105571	0.0289578	0.486679	0.0481447	0.602422	0.48791	0.0120679	0.22691	0.590263	1.05102	2.13181	5	5.347961
1428000	-696.9403	-722.9291	25.98872	10	0.9603676	0.0347357	0.187406	0.178247	0.260296	0.103403	0.0787037	0.0106325	0.0801438	0.0852554	0.0375397	0.0064774	0.023816	0.00182822	0.100262	0.0052159	0.025503	0.022874	0.00948005	0.127916	0.043525	0.0420159	0.13942	0.0351431	0.00445375	0.0196632	0.0319678	0.0153882	0.102742	0.0442053	0.268336	0.154135	0.0238179	0.0145403	0.000518665	0.0204914	0.0346219	0.0481145	0.0887773	0.0124039	0.107291	0.00516289	0.157	0.0182756	0.0445798	0.0574833	0.0148951	0.36801	0.221972	0.231668	0.185384	0.173943	0.12898	0.464506	0.99311	2.4134	5	4.109684
1429000	-701.5235	-718.8143	17.2908	10	1.743656	0.0710748	0.0325941	0.204206	0.0991322	0.170349	0.23485	0.206519	0.117938	0.0334705	0.244128	0.004738	0.0254594	0.0522101	0.0789452	0.000556012	0.0844067	0.0180338	0.0369297	0.10667	0.00137486	0.0339284	0.0187177	0.0355436	0.00670231	0.0539439	0.00785676	0.0226698	0.229606	0.400815	0.0420731	0.13651	0.140405	0.0873765	0.0284701	0.259679	0.45163	0.010994	0.00920339	0.028223	0.0150902	0.0197654	0.0138932	0.00471137	0.0407328	0.159643	0.0992509	0.144367	0.0116587	0.0231404	0.450421	0.0568533	0.260629	0.624657	1.06202	2.05269	5	4.867461
1430000	-704.3121	-721.9679	17.65583	10	2.311772	0.0433878	0.00949044	0.00638139	0.26495	0.185991	0.0958298	0.0133793	0.0216349	0.0337449	0.0147994	0.0255051	0.0271851	0.0147532	0.0885607	0.00222544	0.0142755	0.0345481	0.0642554	0.058849	0.00606004	0.0964428	0.147537	0.00562139	0.0216619	0.0159038	0.0347645	0.0371557	0.0101987	0.311414	0.000877266	0.20325	0.0069613	0.222482	0.287637	0.216303	0.00663959	0.539236	0.30352	0.124082	0.0943791	0.0115315	0.307815	0.189654	0.00416214	0.0356407	0.0801222	0.0697354	0.107037	0.0655983	0.039531	0.0258021	0.327852	0.68454	1.07614	1.91147	5	4.648503
1431000	-712.6895	-729.1669	16.47739	10	6.264286	0.113596	0.0185065	0.0877504	0.173991	0.321315	0.20096	0.0748849	0.0488719	0.0886731	0.0879192	0.109392	0.0538458	0.10409	0.0404037	0.0230625	0.0222523	0.013935	0.02524	0.00046409	0.0202896	0.13531	0.331268	0.0380243	0.00348412	0.119975	0.0152952	0.0341122	0.0815308	0.303257	0.0141013	0.210153	0.143977	0.0528885	0.14205	0.273016	0.0198348	0.0196779	0.315406	0.0906467	0.00768808	0.0590703	0.0234948	0.0256249	0.00547229	0.129436	0.0719434	0.0483804	0.0494183	0.133277	0.194782	0.0325724	0.547394	0.829088	1.08066	1.54286	5	4.754609
1432000	-696.071	-716.1715	20.10052	10	2.077027	0.0407201	0.159591	0.0161932	0.352992	0.0930718	0.00229959	0.0358604	0.0479373	0.0693567	0.0507471	0.0536661	0.046935	0.0119939	0.0497255	0.0271068	0.064244	0.0161721	0.0623069	0.0414716	0.0163984	0.0765703	0.0591996	0.00655677	0.04594	0.114791	0.0158958	0.0258443	0.216304	0.21051	0.0765892	0.400318	0.0227621	0.0745047	0.254241	0.0816387	0.0609937	0.0860984	0.370943	0.114523	0.0501044	0.0467318	0.0554176	0.13259	0.0245589	0.0101284	0.0179235	0.367899	0.187262	0.0143294	0.0517239	0.1081	0.302299	0.662962	1.0718	1.96294	5	4.639781
1433000	-698.9177	-726.2676	27.34989	10	1.993668	0.120853	0.00869485	0.0157573	0.190321	0.044169	0.0649884	0.0152919	0.0960131	0.067997	0.0222841	0.0445283	0.0211731	0.0811766	0.0500907	0.0217627	0.0356342	0.00646658	0.0952813	0.0641196	0.0143093	0.322026	0.0456004	0.0153847	0.0165463	0.0803235	0.0146474	0.0192765	0.041777	0.0297657	0.071528	0.00418596	0.104871	0.0215236	0.167608	0.213242	0.00389307	0.00252575	0.00889043	0.292008	0.0474979	0.00440434	0.127312	0.230057	0.0716217	0.235933	0.197277	0.087906	0.0972472	0.00725976	0.15415	0.173884	0.292518	0.654339	1.06983	1.98331	5	3.991086
1434000	-709.8521	-728.0102	18.15816	10	1.008438	0.052149	0.114281	0.0923332	0.420236	0.120295	0.103601	0.0340316	0.0234549	0.0221256	0.0407086	0.0170674	0.00347678	0.00431783	0.0464742	0.0237666	0.0364404	0.0418007	0.00111678	0.0351914	0.0540019	0.131658	0.0906439	0.01888	0.0204445	0.0481733	0.00148644	0.100142	0.0208744	0.213359	0.274385	0.0630807	0.0957365	0.0316187	0.441085	0.232568	0.14225	0.0978607	0.295426	0.447539	0.277415	0.0371485	0.0659545	0.00934914	0.235347	0.0189441	0.143768	0.0389576	0.239504	0.0165502	0.0241914	0.0793129	0.138634	0.479273	1.00138	2.38071	5	5.240523
1435000	-696.9092	-721.8992	24.98996	10	2.01046	0.00398179	0.0584604	0.0739447	0.18597	0.0051553	0.0485777	0.0740219	0.0895246	0.0226962	0.00291885	0.0188074	0.0145695	0.0321358	0.0161388	0.00590356	0.0582307	0.00870653	0.0335164	0.114057	0.0610213	0.225594	0.105475	0.0016111	0.00243695	0.0611564	0.0823179	0.0680894	0.586772	0.0807983	0.148121	0.0307831	0.0285799	0.0459014	0.0378774	0.026526	0.0714722	0.0177212	0.250093	0.0560503	0.0326386	0.0293736	0.108513	0.0449038	0.120888	0.136298	0.0317559	0.194888	0.135022	0.0713097	0.245698	0.12231	0.29452	0.656121	1.07025	1.97911	5	4.129312
1436000	-699.7448	-724.6122	24.86741	10	2.334847	0.0058404	0.0230007	0.102106	0.0967445	0.0599261	0.0429724	0.198457	0.108372	0.0302476	0.04271	0.0758937	0.00749741	0.0463338	0.0571581	0.0461421	0.00568896	0.0167668	0.0581454	0.0248192	0.0495108	0.0268412	0.115916	0.0319514	0.00696843	0.0628581	0.0456932	0.0382223	0.402633	0.102564	0.0276633	0.0212243	0.0484557	0.219281	0.0272514	0.125571	0.0107704	0.0247938	0.0145936	0.303577	0.00703368	0.327698	0.107677	0.0664315	0.0472962	0.193497	0.0421818	0.240951	0.0253057	0.0559094	0.123622	0.0983771	0.330218	0.686472	1.07649	1.90682	5	4.091144
1437000	-708.4054	-719.9412	11.5358	10	2.388212	0.114879	0.122554	0.0287943	0.398156	0.0500474	0.130511	0.0403826	0.100373	0.0040899	0.125402	0.0723704	0.0264774	0.0014977	0.0342475	0.0108788	0.0390821	0.089664	0.00168032	0.0390555	0.0646957	0.0665975	0.0889867	0.0012517	0.0352583	0.0651743	0.00238313	0.0538645	0.16368	0.0491285	0.0910304	0.219152	0.0321242	0.317901	0.407412	0.450535	0.0174098	0.0124471	0.115479	0.136269	0.0617894	0.062039	0.01129	0.0293836	0.130599	0.137548	0.0663742	0.630287	0.00695207	0.114005	0.214751	0.0192321	0.335595	0.690825	1.07724	1.89634	5	5.305171
1438000	-708.5821	-720.7897	12.20762	2	3.133545	0.250309	0.132428	0.123767	0.120934	0.113749	0.034306	0.00891894	0.0849803	0.0380616	0.0126505	0.00629528	0.0843844	0.114165	0.0449386	0.00509978	0.0527925	0.0094894	0.0619021	0.00526389	0.0133938	0.00149616	0.0576616	0.0157582	0.000656829	0.06152	0.0365381	0.0507476	0.0918596	0.320751	0.128051	0.0401234	0.11356	0.0350477	0.0133658	0.0536186	0.0810959	0.170907	0.0707381	0.0560312	0.119411	0.093806	0.0788628	0.120604	0.0050267	0.211144	0.312241	0.398602	0.365769	0.0449689	0.0363715	0.0153824	0.399336	0.738664	1.0831	1.7789	4	4.519545
1439000	-702.4601	-713.8638	11.40367	10	2.690664	0.0172512	0.00785475	0.0413348	0.258149	0.0928191	0.0912243	0.0473122	0.192366	0.0572032	0.0921379	0.0436571	0.0367139	0.00780314	0.013338	0.0151881	0.00937349	0.00542118	0.0401473	0.177699	0.0279492	0.0691275	0.173396	0.00892743	0.0135924	0.0701202	0.042828	0.00641835	0.0937539	0.207244	0.0622059	0.192398	0.0103788	0.00143265	0.0496297	0.0314516	0.100221	0.809349	0.0287261	0.0480607	0.51156	0.0170518	0.0580297	0.12737	0.721248	0.142614	0.181703	0.0561894	0.0216089	0.0197534	0.0522077	0.264279	0.363819	0.712822	1.08049	1.84286	5	5.467819
1440000	-714.4866	-729.9604	15.47381	10	1.945595	0.0127869	0.0779934	0.182465	0.147624	0.244925	0.117415	0.0809494	0.197579	0.0331245	0.0463338	0.00579882	0.00805601	0.0278465	0.108232	0.0115182	0.0217096	0.0593187	0.0847355	0.00898861	0.058987	0.429913	0.0598885	0.00687318	0.00180011	0.108725	0.0913966	0.0331101	0.163211	0.114979	0.0310583	0.0221766	0.0273146	0.0520223	0.0990561	0.0667772	0.329722	0.0954358	0.129893	0.0193285	0.0549909	0.020585	0.0585825	0.368682	0.274148	0.264479	0.226261	0.0326732	0.0799547	0.131278	0.0243009	0.00406592	0.286693	0.649101	1.06857	1.99564	5	4.959071
1441000	-701.8149	-718.2686	16.45373	10	3.497773	0.0527419	0.0127377	0.301164	0.351046	0.0169176	0.0480598	0.0813957	0.00698109	0.090732	0.0144124	0.021929	0.0228782	0.13237	0.0385321	0.00764167	0.217999	0.010357	0.0153428	0.0446316	0.0339282	0.0333494	0.042323	0.0406541	0.00567176	0.125049	0.00867064	0.00458349	0.0582214	0.0935036	0.0483489	0.239777	0.0610634	0.0264908	0.0632153	0.213411	0.362737	0.128097	0.0879017	0.0626292	0.102007	0.0608731	0.0159722	0.0392998	0.121713	0.0940828	0.399808	0.054494	0.0207746	0.0841243	0.136264	0.334521	0.424447	0.75583	1.08407	1.73565	5	4.691429
1442000	-697.7095	-719.1645	21.45495	10	2.291308	0.0644201	0.107055	0.0407033	0.19781	0.0584956	0.0383011	0.0226174	0.0886484	0.0659243	0.00897259	0.135868	0.016389	0.0465588	0.0358495	0.0013486	0.205412	0.0056039	0.0980837	0.133187	0.041166	0.172349	0.0871621	0.0763658	0.000277848	0.105993	0.0107679	0.0571807	0.246798	0.0561126	0.1358	0.0415767	0.0559788	0.000240048	0.0996484	0.0654049	0.303688	0.000820397	0.438761	0.0310474	0.057771	0.000510871	0.0157006	0.443477	0.0114914	0.0680616	0.177379	0.137383	0.0610348	0.0173779	0.0790122	0.065031	0.325734	0.6828	1.07582	1.91564	5	4.532618
1443000	-707.7941	-730.2949	22.50078	10	1.008776	0.0320703	0.0930109	0.0573254	0.287344	0.0455888	0.0539675	0.00471816	0.127758	0.0184716	0.132136	0.108837	0.00547368	0.0524232	0.160181	0.0274582	0.0129344	0.020532	0.0094567	0.0879929	0.0803324	0.0389953	0.0495682	0.0147209	1.60983e-05	0.0893547	0.0307756	0.00960744	0.144249	0.106533	0.0563877	0.012094	0.272164	0.340387	0.0486036	0.168341	0.0962254	0.0525641	0.0327133	0.0573345	0.129456	0.0242117	0.164852	0.0103775	0.0448282	0.0997877	0.0200893	0.22191	0.325735	0.0427501	0.0741593	0.191843	0.138702	0.479374	1.00144	2.38049	5	4.388647
1444000	-718.1317	-725.218	7.086319	2	1.536125	0.00425169	0.09844	0.0776927	0.329406	0.103797	0.0175276	0.0338145	0.00182536	0.109745	0.0222466	0.0137076	0.106931	0.00252829	0.265683	0.00264289	0.00333744	0.00582159	0.0467702	0.0980514	0.0190488	0.124961	0.0494319	0.0279562	0.0107619	0.0460512	0.00353213	0.0432409	0.296674	0.127279	0.103712	0.0404358	0.0225294	0.115959	0.085971	0.108703	0.0823346	0.00382558	0.536631	0.330011	0.147588	0.0902244	0.0683655	0.0699043	0.00381664	0.0116319	0.0137951	0.211322	0.0123364	0.544527	0.129459	0.354095	0.230849	0.594461	1.05247	2.12221	4	5.180334
1445000	-717.1908	-740.2863	23.09551	10	1.058379	0.0274555	0.0232506	0.191944	0.175142	0.0145013	0.194417	0.0663306	0.00937898	0.0341322	0.241291	0.00773265	0.0459228	0.0565907	0.142784	0.0162511	0.16174	0.00163914	0.0135348	0.00736253	0.0332346	0.0391552	0.0651759	0.0217793	0.0336411	0.00984896	0.0902365	0.0134942	0.263659	0.242633	0.0699065	0.00589687	0.0858919	0.0599324	0.0138855	0.0098442	0.0832229	0.0192772	0.13569	0.0837473	0.0714553	0.354654	0.0459532	0.00336524	0.1406	0.000123784	0.292487	0.0651415	0.109736	0.0841747	0.0866954	0.206221	0.148453	0.493622	1.00904	2.34889	5	4.272158
1446000	-705.5987	-723.1579	17.55915	10	1.952686	0.0266036	0.0647517	0.012331	0.259013	0.0630516	0.229529	0.0988356	0.0171756	0.117331	0.0893419	0.00815942	0.0014795	0.00232278	0.103948	0.00925171	0.0991491	0.0367503	0.0234213	0.0241282	0.0454134	0.0669985	0.0163706	0.0643217	0.0102449	0.169855	0.00592736	0.0245709	0.0127812	0.0325122	0.2814	0.037238	0.0483209	0.357301	0.395855	0.119106	0.200394	0.0187255	0.10733	0.0389343	0.072084	0.00669573	0.0392769	0.000779474	0.332582	0.0340606	0.194699	0.111032	0.140157	0.0941063	0.359238	0.0113247	0.287561	0.649886	1.06876	1.99379	5	4.736211
1447000	-729.142	-736.3612	7.219142	10	5.936273	0.226671	0.0919574	0.0871099	0.0932244	0.209417	0.0289226	0.0936732	0.0208933	0.109022	0.186223	0.0436348	0.0363343	0.00423476	0.0492272	0.0325034	0.0986943	0.031451	0.0703698	0.13517	0.0059382	0.00161267	0.114866	0.137532	0.00126966	0.0457885	0.0540717	0.00218972	0.0243173	0.0427611	0.0777304	0.330441	0.0424956	0.113326	0.0668404	0.173682	0.553767	0.223583	0.0280213	0.0900337	0.197228	0.102477	0.132167	0.0311158	0.0984915	0.218508	0.693253	0.0281504	0.136188	0.129353	0.00520512	0.0431117	0.536859	0.823422	1.0814	1.55832	5	5.594247
1448000	-704.8332	-724.1385	19.30531	10	1.676276	0.0588917	0.0471596	0.0800441	0.105472	0.0522884	0.008542	0.0282581	0.13565	0.217214	0.0815651	0.00971101	0.00853963	0.0502186	0.0518261	0.00906731	0.0588928	0.0133121	0.0166464	0.0359533	0.0473751	0.0169579	0.0561387	0.0435537	0.00693024	0.135962	0.071386	0.0183458	0.00973889	0.0215568	0.393572	0.200073	0.18024	0.0904432	0.227258	0.152753	0.0740441	0.00550582	0.0126367	0.117819	0.0151914	0.0321782	0.150729	0.0418414	0.494873	0.0260971	0.00155573	0.124071	0.121544	0.035655	0.0634162	0.414195	0.251315	0.61549	1.05929	2.0739	5	4.472889
1449000	-699.1145	-723.005	23.89056	10	1.72074	0.0197292	0.0100616	0.0917511	0.1291	0.00448256	0.0506465	0.097204	0.176437	0.111472	0.0840061	0.0614611	0.0041519	0.110018	0.0307423	0.0025267	0.00505253	0.00685871	0.197787	0.114336	0.0313669	0.0357019	0.0613908	0.050617	0.021076	0.0632692	0.0497809	0.00329349	0.0662595	0.129471	0.210207	0.267138	0.105425	0.0984603	0.207407	0.0422885	0.047142	0.0420544	0.163594	0.0633404	0.179619	0.0895088	0.129447	0.0569745	0.25329	0.0347409	0.0933337	0.0214292	0.0178301	0.0854311	0.39999	0.0362595	0.257498	0.621602	1.06113	2.05977	5	4.46496
1450000	-696.1735	-722.2264	26.05291	10	2.359917	0.0268749	0.0789171	0.0638296	0.218307	0.00334305	0.0112419	0.0967711	0.199412	0.0171791	0.0594161	0.0210956	0.0107439	0.00830588	0.0126599	0.0358382	0.052014	0.0400068	0.00906524	0.0177562	0.0162202	0.0997983	0.0665898	0.00989826	0.0168794	0.0238021	0.0666025	0.0874146	0.0667195	0.523834	0.0218598	0.181634	0.204597	0.122076	0.0144224	0.156423	0.0171459	0.0208003	0.0471373	0.0190573	0.10612	0.135846	0.0406001	0.145958	0.115309	0.00581657	0.0808549	0.38415	0.0287618	0.200602	0.0123566	0.00886844	0.33276	0.688536	1.07685	1.90186	5	4.030933
1451000	-722.3348	-728.5678	6.233039	10	2.405721	0.00733646	3.28622e-05	0.0423141	0.458038	0.0860153	0.0848409	0.186438	0.0811362	0.289017	0.0576273	0.0825396	0.00771591	0.0939756	0.0394056	0.0156419	0.014925	0.00194888	0.0741782	0.0834768	0.0234294	0.0410047	0.136858	0.0239975	0.000780737	0.0359801	0.0456932	0.0870469	0.074203	0.361265	0.143791	0.244705	0.0790519	0.0923216	0.109191	0.0986191	0.0248025	0.268256	0.0156616	0.144042	0.0160283	0.370199	0.116537	0.00859035	0.253293	0.101706	0.16439	0.09558	0.15859	0.00940687	0.305811	0.13973	0.337332	0.692219	1.07747	1.89298	5	5.497166
1452000	-712.0083	-735.194	23.18571	10	1.85501	0.00032016	0.0360211	0.0162197	0.132962	0.046442	0.114212	0.0422979	0.0738541	0.125924	0.147241	0.000449272	0.00733809	0.0166762	0.0567097	0.0148239	0.00373333	0.0367963	0.0213177	0.056615	0.0164176	0.0119461	0.153222	0.00821695	0.00974002	0.04684	0.0674834	0.00677982	0.0449554	0.120107	0.0435603	0.171854	0.294562	0.0463448	0.336594	0.139476	0.0785507	0.0607484	0.302544	0.279881	0.0356957	0.090476	0.0934213	0.183984	0.241111	0.203443	0.222933	0.00298911	0.0369186	0.0761247	0.0677713	0.0122224	0.27533	0.638653	1.0659	2.02012	5	4.456868
