Iteration	Posterior	Likelihood	Prior	alpha_dir	alpha_morpho	brlens[1]	brlens[2]	brlens[3]	brlens[4]	brlens[5]	brlens[6]	brlens[7]	brlens[8]	brlens[9]	brlens[10]	brlens[11]	brlens[12]	brlens[13]	brlens[14]	brlens[15]	brlens[16]	brlens[17]	brlens[18]	brlens[19]	brlens[20]	brlens[21]	brlens[22]	brlens[23]	brlens[24]	brlens[25]	brlens[26]	brlens[27]	brlens[28]	brlens[29]	brlens[30]	brlens[31]	brlens[32]	brlens[33]	brlens[34]	brlens[35]	brlens[36]	brlens[37]	brlens[38]	brlens[39]	brlens[40]	brlens[41]	brlens[42]	brlens[43]	brlens[44]	brlens[45]	brlens[46]	brlens[47]	brlens[48]	brlens[49]	brlens[50]	brlens[51]	brlens[52]	brlens[53]	brlens[54]	brlens[55]	brlens[56]	brlens[57]	brlens[58]	brlens[59]	char_rates[1]	char_rates[2]	char_rates[3]	char_rates[4]	model_indicator	tree_length
883000	-1568.052	-1645.313	77.2606	10	2.551777	0.121955	0.0342242	0.0323654	0.0782635	0.0662179	0.0282728	0.0520922	0.0440945	0.0403374	0.122693	0.0575938	0.0798528	0.0714126	0.0340827	0.0654769	0.0329954	0.0670449	0.0567025	0.0129975	0.0205789	0.00653108	0.00916429	0.0157428	0.101065	0.019928	0.0327173	0.0279515	0.0324372	0.0433432	0.0103245	0.134402	0.304324	0.0866247	0.787022	0.0724022	0.125651	0.127253	0.0959161	0.0239615	0.402918	0.0751871	0.0985723	0.0629689	0.0469652	0.0181716	0.0995197	0.0614243	0.066042	0.118024	0.00809316	0.0462346	0.0778218	0.112888	0.00635585	0.0631623	0.0434531	0.0796948	0.00920616	0.118143	0.351311	0.703244	1.07919	1.86625	5	4.790861
884000	-1558.196	-1637.869	79.67312	10	2.282426	0.120129	0.0421863	0.0273736	0.0783118	0.00821255	0.0173379	0.0806335	0.109782	0.0953308	0.108928	0.0964135	0.0501839	0.0707613	0.00739342	0.0268899	0.0620722	0.178031	0.0694756	0.0269131	0.0145578	0.00797947	0.00519413	0.0405634	0.000652961	0.0151307	0.00230921	0.0226597	0.017889	0.0936069	0.126888	0.0352697	0.124911	0.0458108	0.63712	0.145555	0.318629	0.00570631	0.108014	0.0987508	0.384491	0.0854032	0.072808	0.0734664	0.0202387	0.0116337	0.121301	0.0309261	0.132695	0.0992123	0.0130354	0.027356	0.0508751	0.215143	0.0303627	0.166678	0.00774421	0.04149	0.0923215	0.123803	0.324808	0.682038	1.07568	1.91747	5	4.944544
885000	-1557.397	-1637.794	80.39681	10	1.849868	0.105878	0.0835684	0.0101312	0.0297759	0.0389541	0.0453489	0.00576522	0.0451135	0.0091888	0.103409	0.0800843	0.0123879	0.102298	0.0540512	0.130232	0.0784316	0.0764354	0.0478645	0.0234694	0.0233407	0.0278214	0.0223489	0.0120741	0.00125982	0.0110125	0.0207259	0.00309768	0.0269091	0.0288329	0.0306807	0.0702685	0.099266	0.167972	0.665798	0.0409495	0.095639	0.0390157	0.101726	0.106408	0.232014	0.0663808	0.0576943	0.0172693	0.0140694	0.0566233	0.122266	0.0322597	0.140962	0.162001	0.0224778	0.0651799	0.120438	0.153134	0.00254425	0.0630111	0.00962768	0.068144	0.102103	0.0298541	0.27467	0.638036	1.06574	2.02156	5	4.215587
886000	-1556.283	-1630.831	74.54835	10	1.629095	0.116996	0.0375071	0.0206526	0.0470147	0.0534451	0.0243936	0.0239838	0.0953324	0.0436203	0.0611947	0.0271107	0.0920436	0.116804	0.00477494	0.0258944	0.129882	0.104814	0.0901292	0.00833316	0.0171939	0.0541457	0.054513	0.0725635	0.00542184	0.0269255	0.000354625	0.0114646	0.013156	0.0947286	0.110355	0.0122844	0.0720487	0.0487869	0.87059	0.151813	0.238128	0.188864	0.110669	0.0592605	0.43745	0.154009	0.0561983	0.161518	0.0348122	0.0482112	0.206709	0.0852154	0.107983	0.106226	0.0261798	0.0722139	0.0665899	0.106009	0.0479428	0.0727479	0.0211784	0.0395434	0.0698303	0.114786	0.244594	0.608723	1.05718	2.0895	5	5.372545
887000	-1572.159	-1645.1	72.94078	10	1.538821	0.103032	0.0229636	0.0317529	0.104112	0.0716457	0.00281641	0.00821322	0.0802579	0.0630488	0.0587222	0.0364309	0.0551734	0.0627679	0.019289	0.0356615	0.112377	0.117172	0.133457	0.0348876	0.00952679	0.0626731	0.0830232	0.0337547	0.0107399	0.0288297	0.0476966	0.0242617	0.0349883	0.0461966	0.0688674	0.0806477	0.139174	0.21397	0.926324	0.0879588	0.0371576	0.0722755	0.200324	0.0498575	0.245725	0.00359261	0.0447754	0.200054	0.0448537	0.0166257	0.0671779	0.052481	0.141608	0.252344	0.0568295	0.0607756	0.0459885	0.250142	0.000682297	0.149251	0.0215231	0.110256	0.00189562	0.113378	0.231258	0.594893	1.05262	2.12123	5	5.291986
888000	-1568.603	-1651.705	83.10208	10	1.79332	0.171729	0.0244167	0.00482318	0.0169196	0.027044	0.00860322	0.036734	0.110882	0.0315025	0.0568462	0.0874767	0.049781	0.0456841	0.0118367	0.00774056	0.0366421	0.0434026	0.136322	0.0226918	0.0606658	0.0256554	0.0412254	0.00537636	0.0264534	0.0503283	0.0284645	0.0142749	0.0232828	0.124256	0.116422	0.0899744	0.129013	0.360435	0.767594	0.00507369	0.116715	0.0444552	0.27234	0.026184	0.165299	0.228809	0.0567883	0.296658	0.048323	0.00146278	0.0532198	0.0861338	0.11511	0.0876378	0.0580359	0.0430002	0.23988	0.106953	0.00495085	0.174445	0.0147324	0.111086	0.0673268	0.0602277	0.26729	0.631067	1.06384	2.0378	5	5.279346
889000	-1559.33	-1639.443	80.11308	10	2.285028	0.163896	0.0101952	0.00553037	0.0947484	0.0252881	0.0260404	0.0216368	0.0550069	0.00470012	0.0817239	0.0274486	0.0810216	0.105774	0.0297643	0.0288932	0.0511056	0.0231093	0.196748	0.0101046	0.10775	0.0644708	0.0058891	0.0978665	0.00181285	0.000255908	0.0279036	0.00820079	0.00578098	0.135435	0.160333	0.0210561	0.110354	0.178618	0.679348	0.0557069	0.172868	0.0989744	0.172898	0.0551733	0.262765	0.1561	0.0479982	0.0994361	0.0324411	0.0710931	0.207836	0.0166023	0.0792289	0.157281	0.0483463	0.0581505	0.125969	0.0183767	0.0182563	0.140013	0.0233401	0.0424965	0.0429131	0.0529159	0.325079	0.682261	1.07572	1.91694	5	4.904989
890000	-1564.769	-1638.331	73.56203	10	1.262917	0.185331	0.00890353	0.0240526	0.0492657	0.0252886	0.0268153	0.0178915	0.10142	0.0445968	0.167294	0.0904826	0.0588577	0.0997019	0.0650124	0.0343402	0.0388728	0.0570927	0.113575	0.000464624	0.00353586	0.063759	0.0111392	0.0141344	0.0024776	0.00932571	0.0331383	0.0222812	0.00717313	0.17829	0.141686	0.032295	0.089197	0.272673	0.806557	0.117983	0.117454	0.0217981	0.0663984	0.0724211	0.274313	0.109687	0.0796286	0.103974	0.0352334	0.180745	0.261091	0.063611	0.135829	0.0240655	0.0164932	0.0328867	0.16353	0.104381	0.00445577	0.0836644	0.0245871	0.0366797	0.0468206	0.00753772	0.18627	0.543666	1.03283	2.23724	5	5.082188
891000	-1561.113	-1637.042	75.92925	10	1.575791	0.0657165	0.037985	0.032867	0.0469945	0.067263	0.030296	0.00803864	0.0324616	0.0521082	0.0449478	0.0638427	0.0832051	0.0782003	0.00808225	0.0682834	0.0233601	0.129452	0.11092	0.035684	0.0168002	0.00522453	0.065816	0.00935404	0.00553959	0.0306492	0.0224197	0.00854958	0.0255455	0.170685	0.0776934	0.0690627	0.0649048	0.401641	0.668848	0.113899	0.114961	0.153216	0.0718156	0.0432658	0.297531	0.173052	0.0284335	0.0570805	0.0355525	0.171518	0.18074	0.0406557	0.161696	0.0277577	0.0604165	0.0785108	0.0794023	0.311362	0.00245378	0.117635	0.014243	0.047297	0.07171	0.130791	0.236797	0.600704	1.05458	2.10792	5	5.247439
892000	-1544.371	-1635.644	91.27299	10	0.8785444	0.107415	0.0142724	0.0211324	0.0744205	0.0311086	0.0115825	0.0157697	0.0756551	0.010074	0.0197918	0.0267245	0.0831605	0.0676592	0.0281909	0.0411289	0.0567913	0.101204	0.0913214	0.0189267	0.00816997	0.0209123	0.0451861	0.000934869	0.00797016	0.0262385	0.0179161	0.0445139	0.000451241	0.101559	0.071192	0.0763193	0.153932	0.184803	0.895383	0.107071	0.155796	0.0265028	0.0559632	0.0160636	0.326708	0.0751177	0.0243129	0.0893018	0.0336523	0.146512	0.115583	0.0198662	0.0866279	0.0297768	0.07282	0.01798	0.039781	0.0913947	0.0181885	0.140568	0.00202504	0.061159	0.109	0.065697	0.11213	0.436935	0.976549	2.47439	5	4.479279
893000	-1551.925	-1639.841	87.91686	10	2.37462	0.107656	0.0242922	0.0175731	0.0371766	0.0165672	0.0315408	0.0506504	0.0404637	0.0049411	0.0187992	0.034836	0.0759426	0.074215	0.0194075	0.0661984	0.0918277	0.0586669	0.0315033	0.0185681	0.106279	0.05668	0.059801	0.0327859	0.000933337	0.0397849	0.0313119	0.0278249	0.0126109	0.0422559	0.102237	0.0413792	0.101352	0.169785	0.521601	0.00559081	0.10719	0.00516911	0.116302	0.0871221	0.403493	0.192245	0.0192236	0.0846567	0.0363444	0.206895	0.234143	0.0243029	0.114231	0.0311514	0.0510249	0.0780092	0.10025	0.11635	0.00494614	0.0987859	0.0198541	0.0233154	0.0537386	0.108619	0.334238	0.689731	1.07705	1.89898	5	4.490403
894000	-1582.667	-1656.372	73.70441	10	1.894986	0.115076	0.0219324	0.0188962	0.132235	0.0762389	0.025183	0.0185103	0.121698	0.0459896	0.118786	0.0166018	0.0338279	0.258138	0.0896491	0.113558	0.0882263	0.177521	0.0763451	0.0632578	0.0699117	0.00059663	0.0248648	0.0625427	0.0178952	0.0245621	0.0701689	0.0314558	0.0103166	0.169628	0.162918	0.00992504	0.121411	0.299567	0.666761	0.0554913	0.0302233	0.0204216	0.0593752	0.037252	0.52481	0.14036	0.0529647	0.122574	0.0208372	0.0941658	0.221629	0.0712455	0.133522	0.0400956	0.050644	0.000157072	0.0539672	0.111144	0.0101298	0.0591128	0.00799983	0.0490896	0.119199	0.167474	0.280408	0.643361	1.06713	2.00911	5	5.608077
895000	-1575.764	-1653.87	78.10663	10	1.5315	0.241041	0.0153371	0.0467055	0.0312441	0.03951	0.00369949	0.0530544	0.142375	0.0327977	0.0372359	0.0284505	0.0936216	0.161205	0.0101216	0.146205	0.0979807	0.0700026	0.150294	0.00889036	0.00436936	0.0226868	0.00148748	0.0391452	0.000558051	0.0554958	0.0387966	0.0406159	0.0198165	0.0035792	0.0286833	0.102802	0.00334138	0.154423	0.488268	0.145228	0.0957385	0.0856945	0.0774455	0.0271743	0.309824	0.105068	0.0256404	0.0793807	0.00825708	0.100084	0.351707	0.0349719	0.223578	0.0734846	0.0444922	0.0551719	0.163735	0.172647	0.00394398	0.0669033	0.00393875	0.0297025	0.0560617	0.156471	0.230148	0.593717	1.05222	2.12392	5	4.910185
896000	-1560.987	-1644.987	84.00026	10	1.46632	0.127471	0.0201323	0.030826	0.0346917	0.016734	0.00876478	0.010515	0.0537893	0.0129665	0.0948058	0.0399583	0.0498614	0.122849	0.0328581	0.0679099	0.0385307	0.0399764	0.0406182	0.00574053	0.0127069	0.0491831	0.0342225	0.0206484	0.0163591	0.0294099	0.0433364	0.0323758	0.0119105	0.135844	0.106341	0.116852	0.143112	0.165162	0.950377	0.0529275	0.102746	0.111554	0.146237	0.0392167	0.402736	0.0887508	0.0496999	0.0337006	0.0513903	0.103401	0.0731339	0.0403531	0.126214	0.0568165	0.0264511	0.0185747	0.156374	0.134467	0.00458499	0.122347	0.0050975	0.0280321	0.136415	0.0770308	0.220073	0.582853	1.04838	2.14869	5	4.905089
897000	-1569.276	-1645.381	76.10489	10	1.095002	0.13962	0.00314812	0.0123738	0.0654209	0.0185877	0.0476823	0.0101636	0.0436947	0.0274363	0.0751387	0.0635134	0.0575004	0.0326755	0.0032168	0.0705711	0.115319	0.00196143	0.0574576	0.0423084	0.0843792	0.0830269	0.0869146	0.00839641	0.00245773	0.0219727	0.0249347	0.00907066	0.0195545	0.107486	0.0503874	0.159663	0.0153695	0.336548	0.77926	0.112779	0.104827	0.0857994	0.358828	0.101537	0.331388	0.0496881	0.0407209	0.0169231	0.00665464	0.0753614	0.165157	0.0504978	0.166263	0.018432	0.0683102	0.0392385	0.0952287	0.0232411	0.016099	0.13875	0.0180499	0.0776802	0.0271473	0.200437	0.15551	0.503556	1.01412	2.32682	5	5.066251
898000	-1556.301	-1644.329	88.02819	10	1.645989	0.149232	0.019774	0.0066047	0.066939	0.053384	0.00502434	0.0371238	0.0600369	0.0057294	0.0450431	0.017105	0.0957057	0.122961	0.0185499	0.117933	0.0665128	0.11432	0.0448607	0.0103347	0.0619148	0.00462809	0.0324685	0.0447037	0.0133454	0.029258	0.0136611	0.00521813	0.0226742	0.0443611	0.000545252	0.0886703	0.104131	0.165915	0.545139	0.0503646	0.108644	0.0458365	0.14504	0.0136888	0.190938	0.0782251	0.125891	0.0754119	0.0303649	0.178412	0.145165	0.00584757	0.0522171	0.00941253	0.0219314	0.0363518	0.214652	0.0473025	0.0216555	0.0613727	0.0176117	0.0828587	0.0157591	0.014943	0.247019	0.611181	1.05796	2.08384	5	4.023705
899000	-1553.297	-1639.915	86.61821	10	1.514934	0.0920456	0.0293185	0.00701541	0.0621175	0.0553098	0.0174962	0.0133197	0.0731764	0.0199375	0.0583839	0.0227383	0.0522071	0.151729	0.0187835	0.0510729	0.0994073	0.141502	0.0334358	0.0262574	0.0880035	0.0249307	0.0108522	0.0566591	0.047659	0.0452615	0.00487048	0.0245327	0.00796311	0.167497	0.131934	0.0639142	0.358778	0.0241694	0.58907	0.217186	0.158679	0.0824664	0.241429	0.0182138	0.229698	0.028228	0.0637842	0.0711424	0.067067	0.0966391	0.132414	0.00725593	0.0670369	0.0203451	0.0366716	0.037447	0.0675909	0.176336	0.00276541	0.100947	0.0402755	0.0333871	0.0629822	0.00637679	0.22762	0.591023	1.05129	2.13007	5	4.737712
900000	-1576.306	-1650.172	73.86617	10	1.499008	0.213486	0.0169122	0.00297194	0.0608518	0.0208391	0.095048	0.0111158	0.0528163	0.0248438	0.0950385	0.0275506	0.0598175	0.183729	0.0120464	0.0225515	0.0933644	0.0696465	0.0773044	0.0136036	0.0575125	0.109887	0.0676735	0.0223075	0.0401367	0.00381653	0.0548905	0.0404058	0.00422494	0.167228	0.0349439	0.124015	0.126271	0.0731997	0.726923	0.0357564	0.206901	0.0916223	0.0744477	0.0820017	0.394189	0.0780018	0.0649836	0.0727396	0.0274353	0.137618	0.427232	0.0104878	0.246216	0.0656908	0.0848073	0.0504466	0.0666312	0.123413	0.0114821	0.0653711	0.0406383	0.102976	0.0271105	0.137329	0.225169	0.588391	1.05036	2.13608	5	5.532501
901000	-1560.507	-1641.812	81.30511	10	1.370348	0.108947	0.0202121	0.0300014	0.00684156	0.0138348	0.067348	0.0108473	0.0605509	0.0237365	0.0602752	0.0733774	0.135219	0.108805	0.0130068	0.0206324	0.0989456	0.0359687	0.0670683	0.00676207	0.0189606	0.0207331	0.0821362	0.0227677	0.0242086	0.0327601	0.0231229	0.03302	0.0637327	0.156457	0.00644765	0.0478513	0.0122608	0.273893	0.507205	0.0591552	0.362011	0.11166	0.100603	0.0908387	0.335065	0.241861	0.0325711	0.117107	0.0475683	0.150931	0.0299825	0.0575867	0.34365	0.0583104	0.0382206	0.0422638	0.0311296	0.0554783	0.0199786	0.115446	0.00471834	0.0286376	0.0546533	0.0842812	0.204581	0.56545	1.0418	2.18816	5	4.901644
902000	-1568.195	-1642.169	73.97392	10	1.465556	0.101884	0.0245044	0.0760561	0.0570454	0.0502183	0.0558078	0.0265683	0.0488224	0.0243048	0.134012	0.0425717	0.046335	0.106063	0.0232818	0.037974	0.0488519	0.0199538	0.128933	0.0288455	0.0548697	0.053282	0.0570495	0.00566822	0.0271792	0.0201516	0.0270135	0.0133024	0.0314205	0.132523	0.0760256	0.047684	0.118806	0.0299243	0.636522	0.0760765	0.338525	0.123001	0.165867	0.0644341	0.299614	0.0199317	0.134925	0.123644	0.0340891	0.0867251	0.278354	0.0392576	0.153529	0.02802	0.0090619	0.00504387	0.0465285	0.00580724	0.0301111	0.0908883	0.00651824	0.00454281	0.0559159	0.113089	0.219952	0.582721	1.04833	2.14899	5	4.746954
903000	-1561.871	-1641.441	79.57013	10	1.270876	0.141233	0.093365	0.0265028	0.00960026	0.0408523	0.0307768	0.0438047	0.0701662	0.0181221	0.155037	0.0237412	0.0473502	0.0761427	0.00540724	0.0496732	0.0324946	0.156721	0.148668	0.0231186	0.00805561	0.00146472	0.0588186	0.0394864	0.0379969	0.0172271	0.0168408	0.0172978	0.00198632	0.0276482	0.0107468	0.152599	0.0127205	0.171974	0.551883	0.0669301	0.423918	0.164483	0.0855556	0.0817189	0.19877	0.117835	0.0338831	0.0903656	0.0837827	0.0661456	0.0475067	0.0731566	0.0639756	0.00186928	0.0293608	0.0519388	0.123004	0.141968	0.00389569	0.0611381	0.0137188	0.0490089	0.0414621	0.0610387	0.187663	0.545373	1.03356	2.2334	5	4.495953
904000	-1556.599	-1641.586	84.98664	10	1.670012	0.0776429	0.0590328	0.0370241	0.0158965	0.0451598	0.0298405	0.0181207	0.076124	0.00796692	0.116	0.0721798	0.0271193	0.152455	0.0417142	0.0702743	0.0640285	0.127523	0.0297084	0.027811	0.0419404	0.0233912	0.016563	0.0226804	0.0164151	0.0349253	0.00771257	0.0114961	0.0192473	0.133701	0.0437931	0.103836	0.0437471	0.0118034	0.516996	0.11695	0.31288	0.187646	0.0928937	0.0496203	0.102625	0.162969	0.0770843	0.070317	0.0380952	0.279079	0.0551412	0.0213887	0.11622	0.00357557	0.0391216	0.0718488	0.186826	0.0647112	0.0478866	0.0987732	0.0115058	0.0889952	0.0587174	0.0845528	0.250432	0.614609	1.05902	2.07594	5	4.583295
905000	-1569.13	-1644.889	75.75874	10	1.571377	0.0708638	0.0344462	0.00905422	0.0580577	0.0228788	0.0346132	0.00609292	0.0659013	0.0166457	0.0747567	0.0911385	0.0209477	0.108869	0.0755271	0.0492358	0.03376	0.0557498	0.102356	0.0235039	0.0951941	0.0176417	0.00754488	0.0640287	0.0522194	0.0191537	0.0612232	0.00321165	0.0205216	0.0792937	0.0158106	0.0428338	0.0808899	0.0165936	0.763191	0.0763786	0.308379	0.117097	0.108566	0.0394822	0.352383	0.0383851	0.0572974	0.288662	0.277053	0.144459	0.138777	0.0227734	0.163358	0.0323376	0.025951	0.0009095	0.17759	0.073331	0.0084323	0.0535678	0.00394982	0.0174238	0.10121	0.0471658	0.236141	0.600021	1.05435	2.10949	5	4.96867
906000	-1563.267	-1641.921	78.6545	10	2.107886	0.175549	0.00331328	0.0170448	0.0759803	0.0313978	0.00439992	0.0204343	0.0897705	0.0245549	0.0916365	0.0602506	0.0921156	0.120925	0.0536396	0.0378181	0.0689562	0.125135	0.100784	0.00463531	0.0603498	0.0749374	0.0263169	0.0442771	0.00144513	0.0458211	0.0253759	0.00679619	0.0150302	0.0871226	0.0288485	0.0642125	0.150461	0.081841	0.683829	0.157363	0.317557	0.0356062	0.0954371	0.0232512	0.0694066	0.160371	0.027354	0.256406	0.162474	0.0188594	0.0849971	0.0855352	0.0706951	0.0331477	0.0253528	0.127454	0.128498	0.0813849	0.00786331	0.264697	0.00115725	0.0855766	0.0160433	0.0283209	0.305822	0.666017	1.07247	1.95569	5	4.959814
907000	-1556.567	-1637.98	81.41364	10	1.607285	0.0949676	0.0394878	0.0564744	0.0597283	0.0679535	0.0197916	0.0203802	0.145303	0.00599651	0.123347	0.0599344	0.0904682	0.0776375	0.0480615	0.127342	0.137631	0.0990704	0.0395417	0.0679778	0.157444	0.0196891	0.0319613	0.0552147	0.0254023	0.0185357	0.0531887	0.0206035	0.000638702	0.146723	0.0700878	0.0368583	0.150643	0.0911615	0.542921	0.0441061	0.207205	0.00948072	0.117523	0.0206552	0.262916	0.244121	0.000663452	0.115471	0.263917	0.0114077	0.249345	0.0811517	0.104971	0.0459035	0.0276789	0.0496021	0.0793074	0.0555517	0.0174387	0.182837	0.010406	0.0531068	0.0219083	0.101892	0.24143	0.605492	1.05615	2.09693	5	5.180731
908000	-1561.373	-1647.408	86.03538	10	0.8146222	0.0602724	0.027634	0.016219	0.0407579	0.0608954	0.0170327	0.0142012	0.0963556	0.0195776	0.0408258	0.0396981	0.0459539	0.0478634	0.0198332	0.078007	0.0125279	0.0457392	0.0360897	0.0773452	0.062459	0.0034146	0.00295788	0.0345234	0.00544643	0.0215839	0.0265194	0.0172113	0.0123879	0.0113671	0.0163597	0.0225356	0.0482581	0.177386	0.666385	0.109263	0.406964	0.10365	0.0375203	0.0828546	0.236417	0.0176579	0.0273145	0.0612615	0.134162	0.0605725	0.133006	0.00899507	0.109437	0.0251989	0.00895943	0.0463728	0.0987945	0.0763918	0.00357717	0.0667036	0.0369776	0.0162749	0.0818204	0.114482	0.0986662	0.412955	0.960926	2.52745	5	4.030253
909000	-1559.678	-1647.326	87.64758	10	1.476777	0.0694605	0.0245417	0.00872382	0.101859	0.0187385	0.0175843	0.00604569	0.0807444	0.00930269	0.153723	0.0156675	0.0336552	0.127945	0.00139788	0.0334717	0.0509276	0.245229	0.0424741	0.0266534	0.0237231	0.0377448	0.0579658	0.010479	0.00351179	0.0069488	0.0118818	0.0189364	0.0190617	0.070956	0.064013	0.0243488	0.0421729	0.151378	0.717351	0.0875402	0.357675	0.126361	0.0295124	0.0654755	0.00518169	0.0892484	0.104577	0.179597	0.177722	0.0489745	0.0986664	0.0187034	0.0600175	0.0739677	0.00157304	0.00572331	0.0570116	0.0378489	0.00246684	0.103105	0.0053319	0.0734916	0.0123134	0.152352	0.221713	0.584645	1.04903	2.14461	5	4.303055
910000	-1552.239	-1637.482	85.24293	10	1.96749	0.150278	0.0117079	0.0189524	0.0669647	0.0398664	0.00963364	0.00627153	0.0402419	0.00547314	0.0488971	0.105689	0.077198	0.03126	0.0672603	0.153151	0.0925528	0.1026	0.0269101	0.00779913	0.0654623	0.057187	0.0368971	0.0238948	0.00519698	0.0494948	0.0414067	0.0313834	0.00589973	0.0466314	0.137539	0.0316019	0.209798	0.0489571	0.60912	0.0573869	0.321232	0.111004	0.254284	0.0529981	0.0982162	0.0389953	0.0257781	0.198926	0.164324	0.0473797	0.0932135	0.0407209	0.104164	0.0580074	0.0972521	0.0162712	0.0856539	0.115177	0.00749008	0.0978156	0.00455627	0.0384754	0.0169586	0.0969786	0.289363	0.651511	1.06915	1.98997	5	4.706436
911000	-1557.001	-1648.355	91.35455	10	1.457586	0.0819415	0.0551268	0.00973482	0.0684571	0.000216069	0.0423706	0.00529172	0.119806	0.0015145	0.0699673	0.0581582	0.0197236	0.0811839	0.0230067	0.0566835	0.0656535	0.121872	0.100059	0.00295738	0.00982591	0.00729754	0.0219889	0.0162684	0.0330849	0.0138346	0.00481065	0.00312132	0.0257098	0.029309	0.0105993	0.11244	0.177977	0.192504	0.400528	0.0347264	0.265565	0.0907779	0.0481491	0.00472448	0.154473	0.160932	0.117409	0.12783	0.146049	0.0117627	0.107857	0.0365311	0.0356589	0.0433532	0.0177513	0.0503432	0.102922	0.0997275	0.0270696	0.152785	0.0114647	0.0749081	0.155349	0.1278	0.218695	0.581341	1.04783	2.15213	5	4.248941
912000	-1555.811	-1643.56	87.74881	10	2.33692	0.0744761	0.0389274	0.0425745	0.0724926	0.0789591	0.0392891	0.00774742	0.0434445	0.0121478	0.0844988	0.00792904	0.0924734	0.0821748	0.00233388	0.067999	0.0244492	0.107707	0.109411	0.00691489	0.0175961	0.00829907	0.0498041	0.0439845	0.00134552	0.0116896	0.0526758	0.00445993	0.0281606	0.166747	0.090565	0.0559436	0.202436	0.055057	0.587046	0.00175113	0.340655	0.0436113	0.0817621	0.0968749	0.0134118	0.111172	0.0593479	0.360388	0.121053	0.0369123	0.12574	0.0846058	0.0249863	0.0685379	0.0727694	0.024524	0.0460746	0.1752	0.00239188	0.169927	0.00525873	0.0195401	0.126858	0.142108	0.330429	0.686644	1.07652	1.90641	5	4.727218
913000	-1580.34	-1640.461	60.12032	10	1.848895	0.168884	0.0185887	0.0108752	0.00623898	0.0173218	0.00420884	0.0113222	0.0554686	0.060267	0.0582334	0.040305	0.0376884	0.0694825	0.0566075	0.0612954	0.0318279	0.0130518	0.157478	0.00792841	0.0159306	0.110031	0.0305548	0.0366509	0.00432351	0.0145379	0.0346027	0.004003	0.0151525	0.090906	0.0977477	0.0724427	0.260485	0.0136359	0.872557	0.0977309	0.358563	0.0844218	0.235931	0.0897499	0.151698	0.176444	0.0364305	0.342434	0.146049	0.138463	0.165434	0.0796938	0.106498	0.051716	0.0662958	0.0441248	0.098531	0.154566	0.0189149	0.166834	0.0315577	0.0882979	0.0695525	0.0693447	0.274545	0.637919	1.0657	2.02183	5	5.629911
914000	-1556.41	-1640.631	84.22102	10	1.636026	0.134367	0.013231	0.0281898	0.0614085	0.130157	0.0455842	0.0172243	0.153007	0.00665889	0.0793541	0.0216521	0.0489593	0.0783941	0.0440143	0.0668823	0.0605365	0.0513035	0.013739	0.00326113	0.0968855	0.0204343	0.00532519	0.0137022	0.00489498	0.0477679	0.0266873	0.0137382	0.0222324	0.13061	0.0562048	0.0355643	0.154011	0.207521	0.695177	0.106061	0.372179	0.106791	0.0646688	0.0156029	0.014427	0.172714	0.0390021	0.337946	0.122293	0.0570659	0.141663	0.0531736	0.12053	0.0789832	0.0179015	0.054374	0.0350614	0.12483	0.0125035	0.0372896	0.0260914	0.0530326	0.0243477	0.0739429	0.245592	0.609736	1.0575	2.08717	5	4.851156
915000	-1571.628	-1650.131	78.50218	10	1.417794	0.0978703	0.0321516	0.00497538	0.0114582	0.0184596	0.0475173	0.0214311	0.0876421	0.0109138	0.0459947	0.0120744	0.0144969	0.119951	0.00409738	0.0808013	0.117847	0.27686	0.024786	0.0679777	0.0526523	0.00525409	0.0524104	0.0152683	0.00581127	0.0165903	0.0450327	0.0120927	0.0242456	0.0578443	0.0357203	0.0366368	0.179268	0.0375136	0.702354	0.0813653	0.464895	0.0183482	0.0297284	0.0429513	0.0201234	0.118825	0.0365832	0.38702	0.0358637	0.0707366	0.0194012	0.135098	0.300167	0.0937662	0.00258756	0.0192847	0.0401223	0.0785905	0.00846684	0.0861303	0.0209497	0.0387488	0.0758294	0.282458	0.21234	0.574276	1.04521	2.16818	5	4.884042
916000	-1553.797	-1629.391	75.59371	10	1.628276	0.0635255	0.0486665	0.010755	0.0232103	0.0251668	0.0252431	0.0191818	0.0796344	0.00712945	0.0341494	0.0142489	0.0729632	0.0865228	0.010143	0.0472067	0.084593	0.121435	0.0662088	0.0138252	0.0328037	0.000941991	0.00983299	0.0330623	0.00877419	0.0474426	0.0600956	0.00816684	0.00420589	0.0335556	0.0380057	0.0721863	0.101748	0.162832	0.694725	0.0831576	0.437891	0.0663925	0.208319	0.00255321	0.341518	0.115434	0.0213138	0.267269	0.0275947	0.00139431	0.180086	0.0951167	0.0954674	0.122114	0.0323664	0.0960792	0.195264	0.0697747	0.0161068	0.0822979	0.0213919	0.0720497	0.0451645	0.0618312	0.244476	0.608603	1.05714	2.08978	5	4.920136
