Iteration	Posterior	Likelihood	Prior	alpha_dir	alpha_morpho	brlens[1]	brlens[2]	brlens[3]	brlens[4]	brlens[5]	brlens[6]	brlens[7]	brlens[8]	brlens[9]	brlens[10]	brlens[11]	brlens[12]	brlens[13]	brlens[14]	brlens[15]	brlens[16]	brlens[17]	brlens[18]	brlens[19]	brlens[20]	brlens[21]	brlens[22]	brlens[23]	brlens[24]	brlens[25]	brlens[26]	brlens[27]	brlens[28]	brlens[29]	brlens[30]	brlens[31]	brlens[32]	brlens[33]	char_rates[1]	char_rates[2]	char_rates[3]	char_rates[4]	model_indicator	tree_length
31000	-198.8478	-228.3701	29.52228	10	1.484848	0.0677755	0.00597285	0.105055	0.03314	0.0307894	0.0813877	0.0823668	0.252661	0.0334888	0.0724914	0.0248632	0.0340123	0.0716273	0.22288	0.00112919	0.232954	0.0537331	0.145338	0.0562997	0.0880951	0.196546	0.0143008	0.000431793	0.0223757	0.12284	0.0879072	0.0524213	0.0171924	0.00251954	0.0124594	0.51307	0.0808628	0.14296	0.222972	0.586015	1.04952	2.14149	5	2.961947
32000	-194.8594	-227.3402	32.48082	10	0.7967021	0.0655447	0.146681	0.00607297	0.0690231	0.0319058	0.128619	0.115857	0.0370061	0.0172838	0.00358493	0.00184455	0.0113348	0.0798366	0.0609031	0.00576949	0.303529	0.0155464	0.115049	0.132696	0.0430472	0.227807	0.00828291	0.00780627	0.0348381	0.0469908	0.0197035	0.333188	0.101124	0.0252896	0.109936	0.127864	0.117606	0.0265672	0.0948568	0.405803	0.956037	2.5433	5	2.578137
33000	-214.6782	-234.1778	19.49954	1	2.656147	0.11504	0.06417	0.078278	0.0168588	0.0763766	0.0277927	0.0296787	0.166991	0.0526085	0.104054	0.0470968	0.0241124	0.0204605	0.0390122	0.129116	0.0318121	0.000839411	0.0231248	0.142921	0.141115	0.00501994	0.0640317	0.0955587	0.0148988	0.454775	0.16759	0.00599874	0.141693	0.00330568	0.0273637	0.0659462	0.109799	0.0623553	0.360778	0.710518	1.0802	1.84851	3	2.549795
34000	-192.1867	-225.413	33.22629	10	1.326729	0.0616884	0.014098	0.0398689	0.053848	0.00745915	0.00625175	0.0518281	0.213794	0.0196336	0.0470651	0.00263021	0.019832	0.065673	0.0237551	0.0617653	0.130849	0.0361896	0.101708	0.147008	0.0413523	0.535137	0.00504767	0.0590654	0.235435	0.236992	0.0627947	0.0422346	0.0239706	0.0120169	0.0725838	0.0614151	0.0506163	0.044293	0.197273	0.556922	1.03839	2.20742	5	2.587899
35000	-193.6643	-224.6359	30.9716	10	1.488878	0.0583063	0.0852262	0.00861932	0.115114	0.0558836	0.112672	0.0722083	0.0728594	0.0490859	0.0369047	0.00716843	0.043489	0.109314	0.124988	0.0105431	0.214556	0.00627388	0.198232	0.0324015	0.0759315	0.0123272	0.0349295	0.325648	0.0489615	0.00327388	0.00762175	0.435319	0.0644005	0.0398081	0.0672353	0.0311676	0.147314	0.0152884	0.223599	0.586695	1.04976	2.13994	5	2.723072
36000	-195.7943	-222.8201	27.02579	10	1.564423	0.053656	0.029889	0.0336244	0.0451359	0.0386185	0.0866211	0.271778	0.0431892	0.0226858	0.0194566	0.0106556	6.02487e-05	0.0712551	0.00910496	0.0333978	0.199986	0.00206403	0.0154082	0.554582	0.201514	0.136805	0.17441	0.051787	0.0549002	0.161909	0.0243664	0.118049	0.0278352	0.240555	0.0384484	0.0477835	0.136673	0.168517	0.235105	0.59894	1.05399	2.11196	5	3.124722
37000	-189.3907	-226.3762	36.98551	10	3.62173	0.0742416	0.00319426	0.00684624	0.0503288	0.0406135	0.27461	0.059118	0.103744	0.0359759	0.0372184	0.0262914	0.113255	0.101391	0.0488052	0.000448418	0.0720821	0.00741405	0.010879	0.0988062	0.0387491	0.156131	0.00402658	0.0921805	0.0181667	0.109319	0.0790766	0.00281921	0.0521214	0.0219017	0.162721	0.0213178	0.0676119	0.0496142	0.432292	0.761021	1.08424	1.72245	5	2.041019
38000	-216.2467	-240.3222	24.07558	10	1.393111	0.183299	0.00449347	0.146356	0.0282642	0.0382487	0.0263608	0.0553915	0.0817436	0.184465	0.108412	0.0285068	0.122983	0.236309	0.0021247	0.00167912	0.211419	0.0142971	0.196632	0.206503	0.0216588	0.165358	0.0794306	0.0924548	0.0881948	0.139334	0.0196948	0.0243153	0.172933	0.196255	0.226826	0.0865286	0.0687416	0.116072	0.208328	0.569741	1.04347	2.17846	5	3.375285
39000	-197.3958	-222.3693	24.97355	2	2.321633	0.0699761	0.00887607	0.00292291	0.0302393	0.152522	0.24753	0.0916835	0.0973827	0.0384889	0.00618851	0.0129236	0.0458195	0.101181	0.0369944	0.0180459	0.0742061	0.00977399	0.0746185	0.0261612	0.209048	0.026606	0.0504781	0.0202987	0.00477173	0.0306577	0.0405673	0.104941	0.186002	0.0161591	0.281269	0.0501762	0.151515	0.0308193	0.328866	0.685369	1.07629	1.90948	4	2.348844
40000	-198.6774	-231.6114	32.93405	10	2.551018	0.134834	0.0374349	0.0716603	0.0884567	0.0344416	0.0847034	0.204973	0.0598778	0.0826546	0.0332378	0.0983114	0.0930689	0.0921595	0.0285707	0.0305941	0.0787412	0.00878293	0.026862	0.0433324	0.0239778	0.0248969	0.00369538	0.0347361	0.0586321	0.154387	0.116031	0.102998	0.282491	0.00731597	0.0640382	0.178022	0.197628	0.0360991	0.351241	0.703189	1.07918	1.86639	5	2.617645
