Iteration	Posterior	Likelihood	Prior	alpha_dir	alpha_morpho	brlens[1]	brlens[2]	brlens[3]	brlens[4]	brlens[5]	brlens[6]	brlens[7]	brlens[8]	brlens[9]	brlens[10]	brlens[11]	brlens[12]	brlens[13]	brlens[14]	brlens[15]	brlens[16]	brlens[17]	char_rates[1]	char_rates[2]	char_rates[3]	char_rates[4]	model_indicator	tree_length
58000	-199.1747	-256.0608	56.88609	10	0.03398597	0.419174	0.156925	0.161783	0.00211392	0.0380127	0.0779496	0.0404397	0.157283	0.0749557	0.00675374	0.123976	0.0270322	0.0246751	0.0151871	0.00154395	0.0939325	0.207567	1.07595e-18	1.54988e-09	0.000352945	3.99965	5	1.629304
59000	-192.8544	-249.0951	56.24067	10	0.01630915	0.490498	0.190037	0.0993991	0.0628286	0.0684195	0.00724789	0.0420188	0.187347	0.239991	0.0068832	0.159854	0.0447311	0.0171533	0.0339044	0.132194	0.00994985	0.0613618	6.80137e-38	3.90269e-19	3.66894e-08	4	5	1.853819
60000	-196.6231	-251.7749	55.15177	10	0.04277928	0.596553	0.190371	0.0549554	0.102652	0.0460512	0.00155869	0.00600735	0.160672	0.0179366	0.0347649	0.0133252	0.0369775	0.152813	0.151599	0.0178901	0.233452	0.0397272	4.70392e-15	1.02402e-07	0.00200817	3.99799	5	1.857307
61000	-196.132	-252.4821	56.35004	10	0.04844999	0.251554	0.174517	0.00444664	0.0859387	0.0163734	0.013251	0.0688164	0.112414	0.24107	0.0658836	0.0291017	0.00914867	0.175182	0.245801	0.10103	0.0747209	0.0356303	2.08574e-13	6.81554e-07	0.00440907	3.99559	5	1.704879
62000	-200.0842	-255.2507	55.1665	10	0.03110764	0.271829	0.0658766	0.0206077	0.0552247	0.141672	0.0064591	0.0502317	0.128833	0.0222563	0.0220574	0.0943654	0.0748034	0.0776806	0.0162048	0.0474766	0.387709	0.00152557	2.47101e-20	2.34935e-10	0.000161346	3.99984	5	1.484812
63000	-202.5213	-257.7921	55.27082	10	0.02995773	0.250822	0.255141	0.12176	0.122267	0.024076	0.0211112	0.0969774	0.223904	0.158375	0.0384606	0.0270855	0.258745	0.0395973	0.00273578	0.0135919	0.0698062	0.00832881	4.46746e-21	9.99042e-11	0.000113155	3.99989	5	1.732786
64000	-201.7356	-249.7676	48.03195	10	0.03123552	0.462927	0.059293	0.0500843	0.0204425	0.059087	0.0141966	0.0800001	0.0598628	0.282236	0.0766398	0.0389746	0.135575	0.0121158	0.0313754	0.233607	0.0297702	0.532218	2.96553e-20	2.57369e-10	0.000167568	3.99983	5	2.178405
65000	-193.344	-253.0588	59.71481	10	0.07149381	0.405208	0.242296	0.00359112	0.0594976	0.02423	0.000257726	0.0962874	0.137714	0.0796345	0.0850602	0.0090531	0.114505	0.00408502	0.150923	0.0432582	0.0218418	0.0375431	2.10314e-09	6.83073e-05	0.0298429	3.97009	5	1.514986
66000	-196.6808	-246.9568	50.27602	10	0.01837838	0.48958	0.690375	0.0354036	0.0342926	0.0064639	0.00359381	0.114469	0.184081	0.16071	0.00903795	0.0187809	0.0360665	0.0501393	0.110324	0.0384448	0.0109793	0.011564	9.74485e-34	4.67063e-17	2.6724e-07	4	5	2.004306
67000	-196.8339	-251.3613	54.52739	10	0.06007628	0.607816	0.184775	0.0623768	0.00853577	0.0499456	0.00516892	0.176949	0.0211156	0.184007	0.0662971	0.018811	0.0660494	0.35816	0.0395793	0.00971326	0.313939	0.0190914	5.28743e-11	1.0841e-05	0.0138991	3.98609	5	2.192331
68000	-205.1991	-262.1868	56.98765	10	0.009201755	0.21939	0.0494684	0.135704	0.00372031	0.0262526	0.00699454	0.0221546	0.0714246	0.205471	0.0731203	0.184291	0.0423868	0.00644796	0.0199764	0.288629	0.0350909	0.000135465	2.08828e-66	2.16387e-33	4.44658e-14	4	5	1.390659
69000	-191.4848	-247.6097	56.12489	10	0.055968	0.365033	0.396332	0.0978696	0.0367728	0.0299805	0.0272084	0.16049	0.152174	0.00768555	0.0592758	0.0330991	0.318404	0.128096	0.246989	0.0249682	0.00682531	0.00548184	9.72558e-12	4.65108e-06	0.00978255	3.99021	5	2.096685
70000	-190.1751	-251.7381	61.56297	10	0.07533355	0.27683	0.0856122	0.0785977	0.036428	0.00254641	0.00168652	0.0867527	0.0596048	0.0774262	0.0451666	0.0253252	0.0297733	0.0341574	0.334927	0.00745284	0.0191482	0.193902	5.64703e-09	0.000111893	0.036629	3.96326	5	1.395337
71000	-205.1925	-257.6906	52.49807	10	0.04427812	0.195194	0.210972	0.0698975	0.0385002	0.00192359	0.0290067	0.238702	0.109501	0.0572966	0.0913707	0.183071	0.00814442	0.0408112	0.310766	0.0941564	0.0838074	0.0212604	1.40849e-14	1.77174e-07	0.00252106	3.99748	5	1.784381
72000	-206.3523	-258.3136	51.96136	10	0.02836435	0.354961	0.211508	0.0442582	0.00557154	0.240539	0.00526387	0.0364381	0.0292438	0.177154	0.0547734	0.284086	0.0250883	0.0366455	0.0395461	0.0143483	0.0206033	0.179649	3.32067e-22	2.72412e-11	6.5995e-05	3.99993	5	1.759678
73000	-202.2429	-258.6121	56.36921	10	0.02325856	0.498139	0.280181	0.024702	0.0296445	0.0203583	0.00977092	0.147466	0.166461	0.0971941	0.0633058	0.00509799	0.0133855	0.174099	0.0198857	0.0708223	0.0030166	0.0457229	7.27828e-27	1.27591e-13	7.12753e-06	3.99999	5	1.669253
74000	-209.1022	-257.5386	48.43641	10	0.0448857	0.448535	0.338043	0.0698442	0.100361	0.0519066	0.00395128	0.0191745	0.291771	0.140886	0.0545033	0.0611742	0.0375574	0.0864491	0.06212	0.00725401	0.00745717	0.00865282	2.1516e-14	2.18969e-07	0.00275262	3.99725	5	1.789641
75000	-199.5567	-254.9792	55.42255	10	0.03631582	0.0319028	0.468815	0.04692	0.0788898	0.132542	0.00245972	0.0984016	0.138034	0.153317	0.116526	0.0096509	0.280628	0.0183097	0.0250487	0.0242273	0.262487	0.0770372	1.47273e-17	5.73295e-09	0.00060729	3.99939	5	1.965197
76000	-203.4608	-255.3678	51.90696	10	0.07716754	0.403137	0.175235	0.0660913	0.0270845	0.0576219	0.00225985	0.142952	0.255198	0.0145748	0.139263	0.0094757	0.278416	0.0301216	0.0148708	0.357155	0.00789744	0.0615496	8.74235e-09	0.0001392	0.0401048	3.95976	5	2.042904
77000	-199.8483	-252.8315	52.98314	10	0.04795555	0.417714	0.263559	0.0186501	0.0829164	0.17719	0.0126515	0.0772116	0.143115	0.0372784	0.0684906	0.00986885	0.0189859	0.0133582	0.191064	0.1203	0.0354728	0.00109759	1.55301e-13	5.88133e-07	0.00414745	3.99585	5	1.688926
78000	-200.2277	-255.5838	55.35606	10	0.04142048	0.299059	0.14728	0.0717537	0.0553147	0.0810471	0.000581345	0.0592135	0.0937346	0.208649	0.0259752	0.00835802	0.0269903	0.226122	0.0245161	0.412322	0.000521123	0.187348	1.62508e-15	6.01958e-08	0.0016109	3.99839	5	1.928785
79000	-200.5713	-254.3689	53.79759	10	0.08886232	0.642111	0.30436	0.0530529	0.0304218	0.00413283	0.00173082	0.0641154	0.100296	0.019246	0.0756786	0.0214384	0.0193121	0.290648	0.0452861	0.0548673	0.0259685	0.0422248	9.28089e-08	0.000453087	0.0654507	3.9341	5	1.794891
80000	-199.8263	-248.4263	48.6	10	0.03810681	0.469967	0.592483	0.0702329	0.103523	0.0425876	0.00149585	0.018771	0.23761	0.11315	0.0368296	0.0212257	0.0109381	0.0502071	0.0215494	0.0650622	0.014202	0.0111114	8.85456e-17	1.40551e-08	0.000880998	3.99912	5	1.880946
81000	-188.7675	-252.1719	63.4044	10	0.07122714	0.236888	0.0604875	0.0430491	0.0768433	0.0212582	0.0226708	0.126995	0.103774	0.0853009	0.0446763	0.0115319	0.0291268	0.0117211	0.0892564	0.195111	0.0798723	0.145724	1.95596e-09	6.58752e-05	0.0293971	3.97054	5	1.384286
