Iteration	Posterior	Likelihood	Prior	alpha_dir	alpha_morpho	brlens[1]	brlens[2]	brlens[3]	brlens[4]	brlens[5]	brlens[6]	brlens[7]	brlens[8]	brlens[9]	brlens[10]	brlens[11]	brlens[12]	brlens[13]	brlens[14]	brlens[15]	brlens[16]	brlens[17]	brlens[18]	brlens[19]	brlens[20]	brlens[21]	brlens[22]	brlens[23]	brlens[24]	brlens[25]	brlens[26]	brlens[27]	brlens[28]	brlens[29]	brlens[30]	brlens[31]	brlens[32]	brlens[33]	brlens[34]	brlens[35]	brlens[36]	brlens[37]	brlens[38]	brlens[39]	brlens[40]	brlens[41]	brlens[42]	brlens[43]	brlens[44]	brlens[45]	brlens[46]	brlens[47]	brlens[48]	brlens[49]	brlens[50]	brlens[51]	brlens[52]	brlens[53]	brlens[54]	brlens[55]	brlens[56]	brlens[57]	brlens[58]	brlens[59]	brlens[60]	brlens[61]	brlens[62]	brlens[63]	brlens[64]	brlens[65]	brlens[66]	brlens[67]	brlens[68]	brlens[69]	brlens[70]	brlens[71]	brlens[72]	brlens[73]	brlens[74]	brlens[75]	brlens[76]	brlens[77]	brlens[78]	brlens[79]	brlens[80]	brlens[81]	brlens[82]	brlens[83]	brlens[84]	brlens[85]	brlens[86]	brlens[87]	brlens[88]	brlens[89]	brlens[90]	brlens[91]	brlens[92]	brlens[93]	brlens[94]	brlens[95]	brlens[96]	brlens[97]	brlens[98]	brlens[99]	brlens[100]	brlens[101]	brlens[102]	brlens[103]	brlens[104]	brlens[105]	brlens[106]	brlens[107]	brlens[108]	brlens[109]	brlens[110]	brlens[111]	brlens[112]	brlens[113]	brlens[114]	brlens[115]	brlens[116]	brlens[117]	brlens[118]	brlens[119]	brlens[120]	brlens[121]	brlens[122]	brlens[123]	brlens[124]	brlens[125]	brlens[126]	brlens[127]	brlens[128]	brlens[129]	brlens[130]	brlens[131]	brlens[132]	brlens[133]	brlens[134]	brlens[135]	brlens[136]	brlens[137]	char_rates[1]	char_rates[2]	char_rates[3]	char_rates[4]	model_indicator	tree_length
1029000	-2182.476	-2193.689	11.21288	2	0.9423998	0.0417814	0.158882	0.0883131	0.0210669	0.0126702	0.00531276	0.129759	0.00770713	3.09718e-05	0.124537	0.0757854	0.0259435	0.00274207	0.00492859	0.00895483	0.0191432	0.0475454	0.0492305	0.0212998	0.033771	0.0642053	0.0146507	0.00438915	0.0136219	0.0320415	0.0573453	0.0100122	0.0171181	0.0748353	0.0234756	0.0307773	0.0123016	0.0945917	0.0680239	0.0876814	0.0250555	0.567505	0.0260801	0.110665	0.0205763	0.0216615	0.0112102	0.0295829	0.00257945	0.0092006	0.0126145	0.00578144	0.457863	0.0470075	0.01619	0.0644787	0.0173879	0.101649	0.0540915	0.0191469	0.0480059	0.0602979	0.169901	0.0606992	0.00383385	0.0572876	0.00984958	0.0928146	0.000831042	0.0359775	0.0189111	0.0117995	0.00988726	0.0134292	0.0462169	0.00468544	0.162019	0.0903247	0.0526684	0.0609677	0.0606882	0.0333342	0.00480324	0.00738954	0.0641154	0.075879	0.180767	0.167613	0.0191456	0.0951725	0.0605135	0.0627141	0.0457946	0.00339291	0.0535281	0.00482923	0.280783	0.0246114	0.0493061	0.00672774	0.0146641	0.00858118	0.0020526	0.0344025	0.0344526	0.0625567	0.026525	0.0385136	0.0886745	0.0731826	0.145776	0.0420355	0.00662617	0.0936181	0.00149239	0.107431	0.16819	0.0412555	0.230466	0.030766	0.202147	0.417937	0.00785914	0.0102833	0.097535	0.0331452	0.151902	0.0251256	0.00877259	0.0194078	0.000474485	0.305666	0.0367784	0.0283476	0.117642	0.0122782	0.286866	0.028972	0.0350333	0.0820257	0.0674181	0.357725	0.125323	0.458727	0.989759	2.42619	4	9.000922
1030000	-2179.025	-2177.584	-1.441238	2	0.4834079	0.158623	0.106401	0.146329	0.0118872	0.00608676	0.000130672	0.0642868	0.0792472	0.0638121	0.0382189	0.0410426	0.0053	0.00332336	0.269578	0.0606629	0.0422549	0.0192854	0.00275885	0.0849104	0.0556011	0.0146039	0.0307531	0.0261689	0.030419	0.0786531	0.0141366	0.00013548	0.101917	0.0140244	0.0019545	0.00557226	0.0131894	0.00908834	0.0137548	0.0293938	0.0288661	0.482366	0.0770844	0.0236505	0.00683445	0.0270985	0.00320804	0.052356	0.060473	0.00146128	0.00427845	0.011956	0.137612	0.0975388	0.0160701	0.115771	0.0142802	0.0599031	0.108799	0.064021	0.0113159	0.165897	0.270586	0.039468	0.0893402	0.0884141	0.0900466	0.0381207	0.0375746	0.0318238	0.04743	0.00164823	0.0959088	0.0554095	0.0255632	0.0072993	0.0572978	0.134057	0.00872515	0.0433202	0.0721163	0.0502198	0.231141	0.011243	0.0620724	0.173541	0.025811	0.0613931	0.0103163	0.0103098	0.00920269	0.339362	0.0547485	0.0191012	0.00149014	0.0255106	0.121324	0.0165466	0.043626	0.000457222	0.121155	0.0480957	0.164567	0.0267812	0.205176	0.0730775	0.143088	0.0493426	0.0152913	0.120896	0.0302195	0.00178849	0.0837192	0.126885	0.151672	0.143558	0.176043	0.0651479	0.261426	0.027992	0.105845	0.280598	0.215101	0.0322459	0.0250596	0.00118357	0.142702	0.0522433	0.106784	0.136494	0.115316	0.0743559	0.127349	0.0317999	0.114516	0.00587423	0.107466	0.0339145	0.0666382	0.113701	0.173112	0.257871	0.0303552	0.240946	0.80781	2.92089	4	10.072
1031000	-2168.85	-2186.795	17.94582	2	0.5441809	0.266926	0.0743857	0.0148177	5.66648e-05	0.0323684	0.0593496	0.0855581	0.0650293	0.0260508	0.0577432	0.0439703	0.00357358	0.0233787	0.0348481	0.0107422	0.0432735	0.0349757	0.0423335	0.0510266	0.0117558	0.026555	0.00984572	0.00805391	0.028257	0.0353783	0.00204064	0.00235639	0.0105898	0.00913464	0.00407861	0.0164676	0.00873928	0.0810663	0.0176069	0.016379	0.0398426	0.402076	0.0683008	0.0319043	0.00256144	0.00414661	0.0241724	0.0146222	0.128706	0.0142908	0.00579578	0.0118782	0.371629	0.115555	0.040664	0.027647	0.0409236	0.0227468	0.178031	0.0575543	0.0573732	0.0227729	0.209899	0.124695	0.00202695	0.0481283	0.0505037	0.0425878	0.121612	0.00543926	0.0195589	0.0185768	0.00103904	0.0140986	0.0345223	0.00188233	0.00239293	0.264236	0.0106187	0.0276143	0.0307507	0.0602276	0.177132	0.0667208	0.0020258	0.130848	0.0619564	0.0387521	0.104228	0.0128548	0.0400836	0.230724	0.0570858	0.0787992	0.0267943	0.0685668	0.0467373	0.00222499	0.0138975	0.0822853	0.0130714	0.0921142	0.187829	0.0451077	0.175005	0.0518056	0.00365418	0.0755221	0.138174	0.102591	0.026087	0.0424416	0.0793059	0.208952	0.352709	0.00977103	0.245545	0.135763	0.117542	0.00095294	0.00387986	0.0207836	0.0126027	0.154341	0.13573	0.0100177	0.0246854	0.0163934	0.0620609	0.00438161	0.0507468	0.115808	0.0733421	0.0315348	0.011109	0.00753788	0.0496142	0.0214993	0.0667519	0.229485	0.0144275	0.27155	0.0418404	0.279783	0.849932	2.82844	4	8.766259
1032000	-2171.261	-2182.528	11.26648	2	0.9211295	0.102743	0.111071	0.163087	0.0407315	0.0246507	0.00652785	0.143382	0.0542751	0.0375865	0.084511	0.0463151	0.0307758	0.00744955	0.0506733	0.0460921	0.0644905	0.00760449	0.039864	0.0459461	0.0265854	0.0754411	0.0383772	0.0703595	0.0037015	0.131541	0.0322869	0.00786571	0.0144396	0.0018969	0.0211008	0.0106686	0.02214	0.0199743	0.0310651	0.0493479	0.065632	0.376797	0.0518162	0.123143	0.00586361	0.0264413	0.00713226	0.0276232	0.00402055	0.00507977	0.00968854	0.0109246	0.135989	0.123062	0.014273	0.0440968	0.0189975	0.0278405	0.0745459	0.035669	0.00742648	0.0155756	0.173643	0.134418	0.0213566	0.016784	0.123442	0.0289795	0.0163046	0.000437447	0.0461691	0.00368403	0.00530245	0.219782	0.090252	0.073119	0.000330526	0.300305	0.0371976	0.0885901	0.0309751	0.078586	0.128414	0.00817182	0.0323341	0.0652672	0.198004	0.367421	0.0585191	0.0428989	0.0289157	0.0305665	0.0569401	0.0564726	0.0186014	0.0855468	0.0855172	0.0213413	0.205466	0.0705916	0.0258655	0.060461	0.0428131	0.0489519	0.00718565	0.0693452	0.252177	0.0657901	0.0300785	0.0182061	0.0297886	0.0698736	0.0877351	0.0947615	0.283316	0.00454358	0.114686	0.294101	0.0723652	0.0243038	0.00804954	0.240212	0.34824	0.00101577	0.0218518	0.0303601	0.0725691	0.00470761	0.0439327	0.0101115	0.194114	0.00400292	0.0287435	0.0319018	0.0399367	0.0177498	0.0889523	0.0295329	0.046858	0.0827112	0.0502336	0.280922	0.120961	0.45169	0.985595	2.44175	4	9.29991
1033000	-2190.181	-2190.248	0.0673592	2	0.8091778	0.22601	0.0408226	0.13366	0.00135621	0.0216527	0.0160796	0.0167545	0.00697484	0.0735118	0.0870432	0.0812781	0.0059766	0.0286332	0.0104626	0.0380697	0.0816686	0.0600877	0.0364703	0.104532	0.0446351	0.00750486	0.00157269	0.0371367	0.0030599	0.0347878	0.00964343	0.000808126	0.0695428	0.00415212	0.00802432	0.00269619	0.0201299	0.00973259	0.00736139	0.0873966	0.0225413	0.432397	0.0202387	0.196793	0.0326745	0.00170025	0.0249869	0.0622169	0.0472001	0.00386541	9.54092e-05	0.0034412	0.223868	0.0813032	0.0351787	0.0726766	0.0436028	0.0733546	0.063945	0.0696574	0.0544589	0.106111	0.327747	0.121514	0.0702813	0.0365084	0.0357703	0.0392666	0.000824887	0.00264574	0.0126643	0.01865	0.0587645	0.0704091	0.12975	0.060881	0.114545	0.0164484	0.0877575	0.0294051	0.133597	0.00879709	0.0462625	0.146107	0.0215518	0.0487389	0.0623728	0.271053	0.0956639	0.219232	0.0135409	0.130104	0.104909	0.215398	0.0139817	0.107028	0.10239	0.03641	0.168106	0.413786	0.0827244	0.0915425	0.00761084	0.0676757	0.112111	0.0213484	0.0145052	0.0625162	0.016961	0.0828763	0.0130473	0.138321	0.0288124	0.0159236	0.0274792	0.0980637	0.150876	0.0147323	0.151712	0.0313803	0.0930308	0.264638	0.201526	0.00170952	0.0121785	0.0608222	0.0614817	0.0222984	0.00137514	0.00885126	0.0487792	0.338249	0.0365825	0.01642	0.0280887	0.0502165	0.429785	0.0380996	0.0361053	0.0185543	0.0504392	0.168281	0.0975102	0.410803	0.959466	2.53222	4	9.902132
1034000	-2155.464	-2160.601	5.136464	2	0.805499	0.103925	0.212388	0.0837712	0.00262751	0.0292529	0.00868135	0.0222955	0.0164714	0.0246845	0.113475	0.0142085	0.0396366	0.00399658	0.0902614	0.0267305	0.0560167	0.0332989	0.0221829	0.0884664	0.00978816	0.048698	0.00630888	0.022488	0.0127736	0.135372	0.00230427	0.000631131	0.0547629	0.062454	0.0201875	0.0373465	0.000388537	0.000235703	0.0289075	0.0466135	0.060656	0.961822	0.063321	0.177911	0.0292591	0.0137665	0.00246738	0.00641501	0.0609252	0.00156147	0.00183771	0.0176108	0.195844	0.0489787	0.0131877	0.0187921	0.0325933	0.0647673	0.115832	0.0862896	0.0366987	0.0268054	0.186424	0.109212	0.0421657	0.0451841	0.0899376	0.00998995	0.0493517	0.0172159	0.00261203	0.00153588	0.0202742	0.046952	0.0120116	0.100292	0.0158067	0.0133347	0.00816959	0.172138	0.0475039	0.0330284	0.108146	0.00257042	0.0285368	0.0325327	0.0555469	0.0537443	0.17685	0.0588625	0.0742088	0.129038	0.0271622	0.279842	0.0669186	0.138681	0.207504	0.0310719	0.0173608	0.0909797	0.164	0.030604	0.109735	0.063755	0.0184164	0.0493859	0.0144599	0.0260213	0.0877958	0.0044311	0.0862083	0.0287326	0.141031	0.0475759	0.00417119	0.0402416	0.153599	0.0679123	0.093149	0.0238491	0.301362	0.0771431	0.110366	0.0134236	0.0982	0.0316945	0.0468961	0.0586929	0.199599	0.0260086	0.0159557	0.076345	0.0432608	0.0207424	0.0348497	0.0144287	0.26528	0.0606274	0.0320312	0.018507	0.0730435	0.112124	0.0967283	0.409339	0.958467	2.53547	4	9.107324
1035000	-2148.184	-2163.381	15.19644	2	0.7342857	0.0767677	0.0803574	0.00151346	0.00454645	0.0193234	0.00737013	0.0800062	0.124169	0.00413193	0.068924	0.0428835	0.0149089	0.00211151	0.0207004	0.0327596	0.0424484	0.0197037	0.0104555	0.0695345	0.0198184	0.0222566	0.0256914	0.0146058	0.00029873	0.0770164	0.0269114	0.00415746	0.136858	0.020286	0.0273798	0.00830746	0.0318984	0.0515166	0.0290319	0.0101358	0.138852	0.404462	0.081803	0.0195514	0.0307575	0.000757044	0.00392166	0.012206	0.0283556	0.00233609	0.0112623	0.0010864	0.180428	0.138104	0.000795022	0.0348067	0.0278844	0.0424129	0.117774	0.0592305	0.00712634	0.0791471	0.0542376	0.0341421	0.0112548	0.0256313	0.0234269	0.0257731	0.0703389	0.0245669	0.00791118	0.00109768	0.00890526	0.073395	0.0549345	0.0154491	0.00885864	0.182646	0.0263209	0.0308045	0.00512729	0.00302372	0.0158776	0.0353086	0.0493676	0.0685808	0.0529406	0.16272	0.211975	0.0300012	0.00520696	0.258816	0.000121273	0.0487332	0.0242611	0.189812	0.0741277	0.00927635	0.0379311	0.00710413	0.0641475	0.0881798	0.0263759	0.0630931	0.0698413	0.0186873	0.16296	0.0611312	0.00515027	0.0173091	0.0784235	0.159659	0.196013	0.205193	0.0316339	0.0910534	0.168324	0.047791	0.217514	0.0565468	0.00870191	0.0484233	0.235355	0.00171474	0.0153529	0.0459814	0.0732291	0.0656738	0.0469819	0.0161832	0.000998206	0.110101	0.0366546	0.0567311	0.0309599	0.114706	0.239874	0.0329805	0.0319166	0.437782	0.0114908	0.334249	0.0815216	0.379268	0.93694	2.60227	4	8.446919
1036000	-2188.174	-2190.334	2.159762	2	0.6578158	0.102651	0.0614212	0.143255	0.0109634	0.0278077	0.141104	0.129336	0.0197896	0.0131598	0.0444696	0.0439283	0.002093	0.0291317	0.0489642	0.0107549	0.0369092	0.0261715	0.0720897	0.00399275	0.0691259	0.170636	0.00538881	0.0260641	0.00392229	0.0723919	0.0592415	0.0159643	0.212596	0.0196784	0.0186228	0.00563885	0.00163181	0.0706363	0.00291363	0.0333418	0.313424	0.247206	0.0280481	0.0394023	0.00968148	0.000523423	0.0155434	0.0447734	0.025103	0.00801856	0.0147536	0.0243383	0.424988	0.0759205	0.0114859	0.0344536	0.0440573	0.0253665	0.0509446	0.0478056	0.0975088	0.069763	0.215132	0.11855	0.0330227	0.0422403	0.0648225	0.0148623	0.0231714	0.00776254	0.02407	0.0763527	0.0123724	0.0258876	0.0105897	0.0131966	0.0730155	0.102405	0.0621039	0.041997	0.00811994	0.351899	0.120966	0.0766878	0.0327918	0.041106	0.394829	0.0177739	0.294432	0.39452	0.126371	0.364312	0.101852	0.042375	0.00641191	0.116103	0.184619	0.0893123	0.0226114	0.0276009	0.0167168	0.0412758	0.0119873	0.0901361	0.0286662	0.0339487	0.00620764	0.179148	0.00465512	0.0977631	0.0082446	0.0845496	0.00694456	0.0378729	0.041522	0.0199835	0.169448	0.0456253	0.190932	0.0185617	0.0292556	0.111916	0.00998343	0.278212	0.00382657	0.00971378	0.0152877	0.0199372	0.00855053	0.0546706	0.0512956	0.0539955	0.0540324	0.0398552	0.100759	0.13377	0.209584	0.0385655	0.065791	0.339274	0.044074	0.111677	0.0652108	0.342927	0.908174	2.68369	4	10.10336
1037000	-2185.339	-2197.846	12.50705	2	0.9398499	0.140023	0.0859946	0.0654711	0.0198015	0.0177329	0.0349065	0.185878	0.0269867	0.0213495	0.0994405	0.0431428	0.048992	0.0103092	0.0132465	0.0116786	0.0825479	0.0486203	0.0865486	0.0516662	0.025873	0.0207192	0.00588819	0.0184823	0.0180258	0.075493	0.0292482	0.025729	0.0543609	0.0143825	0.0273144	0.011412	0.0500761	0.0264262	0.00303121	0.0183196	0.0636944	0.328398	0.0271501	0.120275	0.0616227	0.00215203	0.00890757	0.0270076	0.0219576	0.0118918	0.0226658	0.00489063	0.242685	0.0677789	0.0149442	0.0836252	0.0129384	0.0745892	0.146173	0.0104046	0.0195014	0.0152207	0.172066	0.124762	0.0571379	0.060411	0.187712	0.0620322	0.0083957	0.00259573	0.00805701	0.00413205	0.00557141	0.0177007	0.0645197	0.0112806	0.02295	0.132817	0.0122466	0.0162293	0.0601128	0.0225831	0.0805619	0.0513037	0.0338531	0.134675	0.201455	0.057916	0.058039	0.108018	0.0240763	0.272274	0.070645	0.170451	0.000982746	0.351173	0.150623	0.00156439	0.0275984	0.00113695	0.0697119	0.0721599	0.013004	0.153034	0.119653	0.0676563	0.03567	0.166393	0.0141766	0.0875876	0.0426834	0.0143668	0.251706	0.0437906	0.201593	0.161628	0.214558	0.0705638	0.125711	0.0508979	0.00211888	0.000431723	0.0330989	0.100682	0.0226958	0.0235107	0.0239707	0.0574479	0.19571	0.0409233	0.0292135	0.0668068	0.0449928	0.0238902	0.0342536	0.113361	0.0489325	0.0912853	0.0311344	0.0945812	0.0266124	0.137996	0.124802	0.457894	0.989272	2.42803	4	8.977444
1038000	-2166.835	-2177.704	10.8687	2	0.7266033	0.17932	0.0606694	0.0311322	0.00198034	0.0149033	0.00616648	0.0241175	0.0518344	0.0314884	0.0410372	0.0486364	0.000438767	0.0286167	0.0868915	0.0371864	0.0262338	0.0190038	0.0222385	0.0288235	0.0783449	0.0291068	0.00443129	0.0410819	0.000899955	0.0733741	0.06853	0.00385717	0.0526457	0.0109298	0.0114047	0.0163568	0.0014847	0.012415	0.0333383	0.130976	0.0108505	0.347557	0.0309228	0.0177999	0.0350453	0.00670971	0.0252431	0.0233168	0.00375557	0.00698282	0.00392172	0.052772	0.362828	0.0733743	0.00740827	0.0444844	0.0498083	0.019285	0.0788986	0.0472013	0.0326546	0.0272684	0.169187	0.164359	0.0300584	0.0637605	0.0798755	0.11627	0.0381992	0.00429984	0.00159117	0.00729808	0.0174587	0.0105663	0.0244868	0.0356578	0.0474816	0.099991	0.0789632	0.0288667	0.00678529	0.0452562	0.00124047	0.0853457	0.029308	0.130815	0.211465	0.125423	0.241133	0.133671	0.0772111	0.00374076	0.000389758	0.29261	0.00856351	0.14907	0.545679	0.0278779	0.000150152	0.267057	0.182591	0.0203582	0.00211174	0.0747085	0.163744	0.00775435	0.00821343	0.0217236	0.0175426	0.198216	0.049135	0.0233935	0.0285953	0.00896964	0.185357	0.0512867	0.38724	0.0188686	0.0702952	0.014556	0.120275	0.0112419	0.313258	0.0037159	0.00571591	0.031454	0.0142163	0.0162002	0.260994	0.0208582	0.0179277	0.276659	0.083895	0.00229711	0.0869928	0.0632127	0.0102783	0.138875	0.0707293	0.0283238	0.00733793	0.0273548	0.0798774	0.375816	0.934341	2.60996	4	9.165621
1039000	-2173.672	-2187.415	13.74216	2	1.021919	0.207059	0.0346297	0.0180074	0.00245013	0.0209304	0.013812	0.118994	0.0813771	0.00885898	0.0790337	0.0321053	0.0247337	0.00650359	0.110029	0.00671996	0.0906526	0.0227343	0.0409985	0.00863498	0.0653845	0.061813	0.0405632	0.128765	0.0168156	0.058078	0.00044378	0.010708	0.0243366	0.0127101	0.0033129	0.00524262	0.0410535	0.00959984	0.00559131	0.00199816	0.021163	0.170147	0.086616	0.0647954	0.0358111	0.0167966	0.0128888	0.00835838	0.0159111	0.000492873	0.00140047	0.00313028	0.0658649	0.10586	0.0149055	0.0745052	0.016678	0.0892677	0.120884	0.0839602	0.00398825	0.0763668	0.0577611	0.0822544	0.0540229	0.101529	0.0830046	0.0753425	0.0162906	0.00598933	0.0136917	0.014643	0.051797	0.0697902	0.0367822	0.0336954	0.157456	0.0237112	0.00367333	0.0181015	0.0545461	0.0828694	0.0651357	0.0230148	0.00324571	0.0236061	0.245076	0.0899575	0.189802	0.0149352	0.122556	0.120846	0.0777204	0.113755	0.0161568	0.155161	0.0862926	0.0178234	0.11275	0.0577851	0.142766	0.0908853	0.0331767	0.0307336	0.0193144	0.0284407	0.109874	0.0667347	0.012434	0.0618189	0.0197054	0.00969208	0.0401681	0.0621998	0.390226	0.0658457	0.318774	0.00318111	0.072755	0.0452523	0.0291927	0.0841722	0.0350186	0.0177146	0.00298752	0.0802176	0.110767	0.0715495	0.118011	0.0130513	0.00202648	0.21535	0.0272371	0.0912123	0.0120722	0.132175	0.0595126	0.155383	0.0185707	0.172122	0.00633941	0.0808128	0.141306	0.483242	1.00354	2.37191	4	8.236513
1040000	-2198.717	-2193.82	-4.897932	2	0.5681094	0.160523	0.330065	0.0089573	0.00176094	0.0554715	0.00747653	0.128596	0.0573429	0.15238	0.132606	0.104262	0.0436384	0.0363394	0.184174	0.0120642	0.0753486	0.0321638	0.044681	0.062603	0.0344593	0.00808281	0.0226141	0.0964795	0.00885724	0.107458	0.0770772	0.000620297	0.0305722	0.0141366	0.0203961	0.000420941	0.00733347	0.0496852	0.00594639	0.036762	0.133862	0.217852	0.0804666	0.0636405	0.00513958	0.0173186	0.00124715	0.047705	0.00348558	0.000710676	0.00361185	0.0163234	0.450898	0.0612637	0.0371622	0.0679734	0.0516869	0.0119952	0.0622244	0.0554884	0.0261406	0.0491221	0.0765095	0.0986475	0.0777612	0.062138	0.103925	0.0466469	0.0161741	0.000887074	0.0300776	0.0405642	0.0870628	0.0508851	0.0602	0.156397	0.244471	0.0872905	0.0046016	0.034291	0.0442598	0.0257424	0.028575	0.0266231	0.0333844	0.0834142	0.0153744	0.36339	0.0318687	0.203182	0.0888076	0.321333	0.116546	0.182569	0.0845381	0.099271	0.056012	0.0121364	0.0776386	0.063708	0.1774	0.0126486	0.00327549	0.00682029	0.140131	0.0373701	0.011652	0.0286035	0.0031744	0.0702122	0.199106	0.0259163	0.108164	0.00181913	0.0193753	0.0215748	0.363861	0.0805849	0.114748	0.0361487	0.301377	0.509389	0.0184031	0.014687	0.0250449	0.0611287	0.0629239	0.059181	0.069475	0.03684	0.179036	0.325154	0.146191	0.00910253	0.0412259	0.00444452	0.0974193	0.122465	0.0960048	0.00414676	0.0696502	0.0339145	0.0466045	0.294074	0.864134	2.79519	4	10.60337
1041000	-2173.209	-2179.025	5.815784	2	1.161313	0.274456	0.136571	0.0939439	0.00527636	0.022068	0.00198175	0.0602666	0.0284774	0.107331	0.0742922	0.0340135	0.0277976	0.010486	0.096217	0.00479433	0.0448566	0.0217041	0.00968676	0.0315433	0.0379614	0.0483973	0.000747231	0.0245913	0.0397913	0.0334168	0.0202478	0.0341909	0.0904316	0.0625487	0.0119978	0.0239318	0.0218771	0.00358841	0.109268	0.00911212	0.000568707	0.22737	0.0168789	0.126531	0.0165766	0.00517278	0.00539232	0.0111275	0.0350223	0.00826591	0.00977202	0.0153064	0.396852	0.0932736	0.00993958	0.00701886	0.00501477	0.048538	0.0885766	0.0199721	0.0406134	0.101259	0.128717	0.115796	0.0100845	0.0514979	0.0450674	0.0520693	0.027932	0.0237981	0.0106766	0.00736603	0.0120506	0.0856249	0.0192894	0.091319	0.170492	0.10262	0.0172632	0.00795089	0.143053	0.0202721	0.0305623	0.041887	0.0850219	0.0349484	0.0423658	0.120064	0.220271	0.0336685	0.0117638	0.0303103	0.00555611	0.36905	0.103886	0.0444347	0.159973	0.0678167	0.0128316	0.0287304	0.241945	0.107684	0.000527995	0.0191135	0.0169672	0.0495713	0.0250237	0.349983	0.0172245	0.0521974	0.0552887	0.0277709	0.225744	0.0416326	0.140116	0.0121362	0.29327	0.0271142	0.00888575	0.00379119	0.37455	0.14937	0.0241171	0.132254	0.0404548	0.0601847	0.0886339	0.0370993	0.16722	0.0537805	0.0794022	0.0515305	0.0603354	0.0297846	0.0895414	0.033822	0.0110607	0.0847303	0.0922083	0.20939	0.0189863	0.12295	0.167972	0.520394	1.02232	2.28931	4	9.260377
1042000	-2150.898	-2173.654	22.75599	2	0.6740932	0.254475	0.176853	0.0493986	0.00366896	0.0390131	0.00317118	0.126219	0.0095952	0.0300612	0.0113852	0.0293892	0.0136757	0.0330219	0.125073	0.0142141	0.0566264	0.0090012	0.0737562	0.0342779	0.0220916	0.0743766	0.00367472	0.0363544	0.00897427	0.02511	0.0320059	0.00122597	0.0779561	0.0620022	0.00189542	0.00138653	0.00679727	0.0146073	0.0175784	0.0390876	0.0550571	0.434759	0.00193656	0.0596161	0.00903771	0.0144098	0.00264337	0.0359577	0.0324214	0.0115123	0.00300368	0.00382236	0.213965	0.0773767	0.0129769	0.0101599	0.0460228	0.0443434	0.0921837	0.0503145	0.0497481	0.0805074	0.0818357	0.0987155	0.0104899	0.00722958	0.0583501	0.0553074	0.0429604	0.00179631	0.0308713	0.0144882	0.012509	0.0254944	0.15866	0.00306725	0.0150386	0.0401153	0.0511984	0.0872531	0.00791966	0.0130759	0.0195107	0.00933326	0.0329986	0.0277502	0.165899	0.161243	0.016358	0.00904701	0.081817	0.0065345	0.188459	0.0333902	0.185989	0.0155297	0.191965	0.0534356	0.089416	0.202729	0.0386955	0.010532	0.0499674	0.0313186	0.0300653	0.0341903	0.00219759	0.0750091	0.0100221	0.0249004	0.0600387	0.00125531	0.0363166	0.0528255	0.333293	0.0375555	0.224912	0.0754001	0.0120465	0.0466566	0.0050086	0.0303083	0.00705922	0.219157	0.0294409	0.0680264	0.0074994	0.00574897	0.068434	0.0735719	0.00338541	0.00648891	0.0261738	0.00617661	0.0431752	0.0335885	0.010602	0.156516	0.0590868	0.0569394	0.0224356	0.31474	0.0686654	0.351046	0.914876	2.66541	4	7.608315
1043000	-2171.879	-2183.765	11.8858	2	1.088031	0.211088	0.0977558	0.110945	0.00183512	0.00172141	0.0116003	0.0183421	0.122985	0.0266388	0.0603057	0.092442	0.00594216	0.00489693	0.107638	0.0190423	0.0653034	0.0191689	0.0575728	0.116397	0.0303408	0.022173	0.0056579	0.0421718	0.0142536	0.0821424	0.0552225	0.0230677	0.0133954	0.00201119	0.0164133	0.0344549	6.93767e-05	0.0856016	0.00384024	0.0135827	0.115449	0.432582	0.0209425	0.0130454	0.00796572	0.0123701	0.00922432	0.0441705	0.00494363	0.00376576	0.0138653	0.0457706	0.301869	0.0534484	0.00575187	0.0703414	0.0336575	0.0872371	0.0740705	0.0373259	0.00390497	0.101083	0.229717	0.0893498	0.0196825	0.00670792	0.0770534	0.0175737	0.00594399	0.05492	0.0665881	0.0566514	0.00816828	0.00627618	0.0346391	0.00320536	0.0343712	0.0231862	0.0904274	0.0454818	0.205461	0.0251207	0.00685979	0.0220126	0.0346177	0.0141009	0.000927777	0.0179227	0.378026	0.161445	0.0297419	0.0382189	0.0460675	0.21795	0.124624	0.0232745	0.00875944	0.0321169	0.0164145	0.0170928	0.000116714	0.014533	0.0506192	0.184176	0.0296264	0.0241651	0.195977	0.0332283	0.130496	0.0786559	0.0266891	0.135033	0.0637809	0.0226521	0.100703	0.000275901	0.212401	0.0311807	0.102425	0.0625598	0.0239415	0.182324	0.0104858	0.0193482	0.20535	0.0167138	0.0172865	0.011461	0.115224	0.18607	0.0261653	0.17948	0.0919988	0.0136645	0.0186536	0.0459111	0.0735169	0.113958	0.0898276	0.00159415	0.0042275	0.239449	0.154176	0.501702	1.01318	2.33094	4	8.565447
