Iteration	Posterior	Likelihood	Prior	alpha_dir	alpha_morpho	brlens[1]	brlens[2]	brlens[3]	brlens[4]	brlens[5]	brlens[6]	brlens[7]	brlens[8]	brlens[9]	brlens[10]	brlens[11]	brlens[12]	brlens[13]	brlens[14]	brlens[15]	brlens[16]	brlens[17]	brlens[18]	brlens[19]	brlens[20]	brlens[21]	brlens[22]	brlens[23]	brlens[24]	brlens[25]	brlens[26]	brlens[27]	brlens[28]	brlens[29]	brlens[30]	brlens[31]	brlens[32]	brlens[33]	brlens[34]	brlens[35]	brlens[36]	brlens[37]	brlens[38]	brlens[39]	brlens[40]	brlens[41]	brlens[42]	brlens[43]	brlens[44]	brlens[45]	char_rates[1]	char_rates[2]	char_rates[3]	char_rates[4]	model_indicator	tree_length
1222000	-314.0507	-363.5571	49.50634	10	1.872561	0.391863	0.0189298	0.100674	0.0490411	0.0537683	0.053659	0.183651	0.0665872	0.0404113	0.000444579	0.00127838	0.0902825	0.00170317	0.0836843	0.0595589	0.0204422	0.186904	0.0429178	0.187768	0.0667167	0.0275375	0.0274016	7.75991e-05	0.126258	0.0136225	0.00997376	0.120506	0.144047	0.207478	0.22895	0.251177	0.0328439	0.0311459	0.191091	0.164775	0.0557909	0.138285	0.000937363	0.1756	0.120997	0.0182739	0.307519	0.0406981	0.0767328	0.00336849	0.277573	0.64074	1.06645	2.01524	5	4.215373
1223000	-316.5646	-368.5583	51.99372	10	1.752901	0.169768	0.123532	0.00364052	0.014546	0.168529	0.0164019	0.0704054	0.0286914	0.0208032	0.0427241	0.0259392	0.0794618	0.0565332	0.00314537	0.0299882	0.0216372	0.109802	0.0220555	0.142024	0.0101913	0.0421639	0.161651	0.0164969	0.380934	0.115669	0.142926	0.13573	0.0862155	0.0617398	0.0290224	0.0231352	0.137884	0.142763	0.0382386	0.0184238	0.196241	0.024472	0.0151713	0.338444	0.020959	0.011102	0.100088	0.0295164	0.225739	0.349341	0.261882	0.625872	1.06237	2.04988	5	4.003886
1224000	-367.5258	-378.0591	10.53326	2	2.023169	1.07739	0.112008	0.0250282	0.145195	0.0251129	0.0181347	0.175987	0.0258464	0.108573	0.00430798	0.0589237	0.0276701	0.00153923	0.0469645	0.00854026	0.0445393	0.0657065	0.0611847	0.271646	0.0956361	0.166424	0.0733039	0.119067	0.067305	0.422672	0.174895	0.0908932	0.156121	0.0630065	0.0794301	0.19072	0.0330254	0.338437	0.244841	0.411871	0.0715871	0.00831503	0.276864	0.00487046	0.152426	0.0104382	0.109982	0.104402	0.0201578	0.0469479	0.296025	0.657455	1.07056	1.97596	4	5.83794
1225000	-348.1663	-366.9955	18.82921	2	1.681325	0.169361	0.0375154	0.0581455	0.0288948	0.121458	0.0904728	0.110881	0.0240725	0.114597	0.00445061	0.00630454	0.0198104	0.0989088	0.0111727	0.0742475	0.0877941	0.0994494	0.0300126	0.0484614	0.246513	0.110831	0.167026	0.0827138	0.0325032	0.229361	0.152583	0.0513149	0.248664	0.0114478	0.15984	0.231307	0.316691	0.345952	0.00641363	0.0811233	0.0918435	0.0400589	0.307201	0.463553	0.0189356	0.0872329	0.0737808	0.213786	0.0778333	0.0182388	0.252024	0.616197	1.05951	2.07227	4	5.102757
1226000	-350.8105	-371.8477	21.03722	2	1.207937	0.571522	0.163367	0.00217513	0.01868	0.0529035	0.127712	0.179027	0.0921283	0.109691	0.0292952	0.0243363	0.0136132	0.0632126	0.0284569	0.0536059	0.00942379	0.0769245	0.0679802	0.179532	0.413241	0.025453	0.121499	0.0467098	0.223528	0.113538	0.04217	0.0326967	0.0587551	0.0732365	0.0269845	0.111868	0.301706	0.0549619	0.0169379	0.225511	0.0585385	0.0924036	0.0877275	0.0158782	0.0661512	0.0062145	0.184159	0.00936992	0.211433	0.100651	0.176488	0.531427	1.02742	2.26466	4	4.584909
1227000	-322.8207	-370.7572	47.93649	10	1.574877	0.348111	0.107614	0.00980524	0.0259553	0.0308087	0.0489167	0.105198	0.0126849	0.0619466	0.0337641	0.016489	0.0608038	0.00223999	0.0155458	0.165631	0.0469276	0.144884	0.171077	0.126067	0.0713075	0.0104357	0.212797	0.0330414	0.0849638	0.0945811	0.328303	0.130402	0.049456	0.0791327	0.050826	0.0945089	0.0354923	0.149492	0.0215969	0.0359842	0.0710682	0.110769	0.324583	0.375238	0.0883634	0.0207753	0.153645	0.117272	0.0836997	0.0199485	0.236661	0.600563	1.05453	2.10824	5	4.382152
1228000	-322.0029	-374.0759	52.07302	10	1.901013	0.164341	0.0129235	0.00144975	0.0184735	0.0672433	0.0985397	0.132412	0.0494237	0.0600182	0.0334093	0.00714166	0.0179313	0.0179784	0.013365	0.0233304	0.00724661	0.129668	0.0246946	0.0983432	0.075183	0.0223935	0.291365	0.0383599	0.256039	0.045669	0.00824038	0.0446612	0.102836	0.0409713	0.0136979	0.0670304	0.164158	0.199142	0.0413692	0.0466687	0.0144586	0.0857776	0.0920801	0.00280069	0.102831	0.119762	0.390165	0.236295	0.221276	0.170077	0.281165	0.644057	1.0673	2.00747	5	3.871241
1229000	-341.8575	-366.5347	24.67718	2	1.04061	0.327245	0.0655496	0.0225474	0.0112984	0.11194	0.116177	0.0262628	0.0406177	0.166887	0.00129985	0.0451477	0.0247219	0.0836159	0.0245761	0.153161	0.056814	0.133346	0.0783363	0.0424586	0.0740754	0.0171972	0.124565	0.03911	0.25828	0.00760365	0.0213055	0.0121976	0.126823	0.115188	0.166727	0.282559	0.0424946	0.086251	0.0948982	0.432005	0.00623106	0.252292	0.129182	0.086764	0.137831	0.0195623	0.0819545	0.0625536	0.131772	0.21461	0.144985	0.488627	1.00642	2.35997	4	4.556035
1230000	-340.0694	-376.4299	36.36051	10	0.8629962	0.349357	0.0391501	0.00155024	0.0235912	0.316029	0.0678881	0.0505639	0.0168613	0.0995422	0.00250643	0.10457	0.130203	0.0238126	0.0147851	0.0521015	0.0198222	0.0190703	0.0728633	0.0575974	0.22584	0.0133944	0.220354	0.0201777	0.202142	0.0446741	0.0690899	0.0750436	0.0228514	0.152967	0.0259028	0.0362309	0.174128	0.0486836	0.00337183	0.66631	0.130221	0.0569642	0.0357741	0.122029	0.567332	0.34488	0.20322	0.0732765	0.0961959	0.000103558	0.108876	0.431312	0.97299	2.48682	5	5.093023
1231000	-319.5215	-357.1025	37.58103	10	1.453019	0.641811	0.0247658	0.022319	0.0327715	0.120463	0.0370274	0.0990129	0.0336358	0.108076	0.0104829	0.00197774	0.00582039	0.010851	0.0088499	0.142838	0.00315874	0.111956	0.0671301	0.0158305	0.104932	0.0326289	0.114961	0.0314449	0.201334	0.235652	0.221539	0.0830877	0.00249427	0.0232523	0.00323463	0.0325692	0.0762064	0.363347	0.0337513	0.110562	0.291661	0.0728258	0.0783139	0.0137395	0.0720295	0.324807	0.0176338	0.00362162	0.435459	0.154026	0.217973	0.580545	1.04754	2.15394	5	4.633892
1232000	-321.496	-362.3699	40.87392	10	2.467679	0.304436	0.111846	0.0246949	0.0794872	0.225323	0.126077	0.149558	0.0226739	0.167233	0.0240339	0.000492467	0.00949334	0.0101849	0.0107875	0.0747762	0.0121474	0.210575	0.00977779	0.0816617	0.0994329	0.0192709	0.390191	0.0356682	0.105453	0.43267	0.0110933	0.176237	0.310768	0.131019	0.136071	0.0340722	0.0358085	0.150315	0.0867276	0.0898963	0.0215832	0.0768041	0.040969	0.188673	0.329521	0.0385339	0.0223337	0.0238454	0.0847167	0.160533	0.343371	0.697024	1.07825	1.88135	5	4.887466
1233000	-323.3136	-367.9881	44.67444	10	2.875256	0.2394	0.0313962	0.00148197	0.0608682	0.316947	0.066551	0.117246	0.0428055	0.0509845	0.00441799	0.0740493	0.0348723	0.000810139	0.0438579	0.0236654	0.0216193	0.191691	0.0100385	0.0600088	0.273661	0.0193914	0.152361	0.0421099	0.476047	0.0623317	0.153273	0.0614167	0.119331	0.0363807	0.0332357	0.0999424	0.0858059	0.0257571	0.210368	0.347071	0.0963768	0.132256	0.0274379	0.145864	0.0170573	0.23736	0.0203138	0.157431	0.0289935	0.14962	0.379375	0.724379	1.08183	1.81442	5	4.603905
1234000	-314.5956	-357.4658	42.87014	10	1.005478	0.725582	0.0321497	0.0463785	0.015132	0.0741598	0.0724027	0.194164	0.00988624	0.103159	0.000105502	0.00815299	0.0639926	0.0550119	0.0781843	0.138139	0.015571	0.0792532	0.116265	0.0384243	0.0656289	0.00588124	0.0662352	0.00207769	0.291244	0.194053	0.0160538	0.034996	0.20775	0.121243	0.0280573	0.0797992	0.0372572	0.0806991	0.149541	0.111161	0.209342	0.116939	0.158949	0.033752	0.0579192	0.153938	0.128829	0.464401	0.0963892	0.166373	0.138046	0.478392	1.0009	2.38266	5	4.944624
1235000	-326.5621	-375.1457	48.58366	10	1.043805	0.253929	0.113656	0.0424836	0.0760378	0.18041	0.0369384	0.0934428	0.0592183	0.201681	0.00345236	0.0911483	1.24882e-05	0.00549778	0.0641113	0.0315453	0.0663347	0.0735405	0.0350333	0.0548295	0.0941265	0.0509835	0.0287011	0.0195345	0.258212	0.0568469	0.212954	0.171783	0.0509557	0.237725	0.0132436	0.217798	0.0437851	0.19436	0.00476228	0.0373413	0.0779352	0.119029	0.0829758	0.0411825	0.0860925	0.0235808	0.0417131	0.0431825	0.0866121	0.368638	0.145611	0.489534	1.0069	2.35796	5	4.147356
1236000	-324.8469	-373.7008	48.85397	10	1.366475	0.350387	0.0300834	0.0080417	0.0273464	0.186945	0.100527	0.137855	0.0498269	0.0933757	0.0011247	0.0114449	0.0264543	0.00135223	0.0789903	0.0691612	0.0688698	0.017824	0.0396093	0.0397171	0.0294809	0.0442786	0.123045	0.130712	0.14951	0.0828049	0.17488	0.00851059	0.218504	0.125622	0.0817086	0.015216	0.151057	0.213568	0.136852	0.109239	0.106206	0.0486368	0.153481	0.16713	0.00579088	0.238917	0.0942171	0.121166	0.0407423	0.108305	0.203939	0.564709	1.04151	2.18984	5	4.218516
1237000	-337.1893	-360.4998	23.31057	2	3.482165	0.67107	0.0455652	0.0454861	0.0276659	0.188023	0.034446	0.174591	0.00508465	0.0782409	0.0102133	0.00162933	0.00241871	0.0276099	0.0162896	0.0965449	0.0214894	0.193142	0.0198969	0.0888947	0.0953555	0.0588937	0.132538	0.0401569	0.259925	0.031572	0.129727	0.0297243	0.367097	0.0440084	0.0330528	0.0566603	0.00619136	0.00426384	0.0681519	0.123485	0.0766226	0.195044	0.043071	0.0194489	0.374268	0.0652076	0.211492	0.0518549	0.164634	0.0139465	0.423435	0.755155	1.08404	1.73737	4	4.444693
1238000	-325.9272	-371.1382	45.21095	10	2.857595	0.428112	0.0664794	0.0170659	0.0480173	0.133144	0.0851687	0.0776347	0.0800618	0.0364661	0.0109668	0.070191	0.00180454	0.00724939	0.0223778	0.139372	0.0535772	0.0749261	0.00429799	0.0660756	0.0497577	0.0233305	0.158247	0.0449938	0.0341845	0.00748559	0.394281	0.00722816	0.120852	0.122351	0.0689827	0.13037	0.00759878	0.0490086	0.213813	0.285127	0.0900977	0.189269	0.150386	0.0687042	0.19976	0.131036	0.022842	0.0703185	0.287176	0.012104	0.377936	0.723326	1.08172	1.81702	5	4.362293
1239000	-335.7572	-380.4384	44.68122	10	0.9204296	0.160466	0.331819	0.00837424	0.0232625	0.0899008	0.076465	0.137109	0.0224882	0.0501869	0.00444884	0.00888896	0.168674	0.0643271	0.000104368	0.107585	0.0172649	0.0420268	0.0506853	0.0426081	0.0461681	0.0694609	0.0581034	0.0173824	0.233381	0.0276792	0.151842	0.511657	0.071478	0.00225843	0.0518911	0.130172	0.154234	0.0714658	0.0752877	0.0716863	0.0240901	0.184764	0.230863	0.0203088	0.0674785	0.0272045	0.0865896	0.066419	0.21124	0.136041	0.120817	0.451455	0.985454	2.44227	5	4.205831
1240000	-334.6276	-373.8375	39.20994	10	2.092888	0.642683	0.15948	0.0656873	0.000922798	0.164608	0.0279227	0.18273	0.0268931	0.102987	0.0182469	0.0557044	0.0520425	0.044246	0.0275074	0.019106	0.0892211	0.120567	0.00427917	0.227664	0.104535	0.0517277	0.291054	0.134225	0.373625	0.10456	0.250543	0.222012	0.00428795	0.0619556	0.0446763	0.32999	0.0423458	0.0151833	0.235621	0.036342	0.0863413	0.0223045	0.0426442	0.131899	0.0139074	0.640688	0.0113957	0.0778238	0.000789669	0.03116	0.304116	0.664541	1.07215	1.95919	5	5.394135
1241000	-321.3727	-369.043	47.67032	10	1.193171	0.22292	0.0336464	0.00212048	0.0212578	0.0753747	0.0681425	0.129299	0.0196608	0.08551	0.0207594	0.0439424	0.00899025	0.0657131	0.0353739	0.179191	0.0170516	0.0651373	0.132299	0.136664	0.124564	0.147886	0.0569107	0.0281191	0.140276	0.0482783	0.0712713	0.11016	0.0729591	0.107284	0.0576994	0.245632	0.200246	0.202469	0.29322	0.0674867	0.100485	0.121231	0.24365	0.0486297	0.0548317	0.0768193	0.091445	0.117604	0.0953166	0.496351	0.173813	0.528	1.02586	2.27233	5	4.783877
1242000	-319.2206	-367.5091	48.28852	10	1.301463	0.31686	0.0225384	0.0384955	0.0173197	0.104123	0.0140859	0.124822	0.012914	0.0470687	0.0192967	0.00299797	0.00251428	0.082794	0.0200997	0.0228242	0.11962	0.0256217	0.0960482	0.00884345	0.0805223	0.0649813	0.113033	0.142209	0.28518	0.0205252	0.16826	0.00204399	0.12886	0.130884	0.00307403	0.0186861	0.0796411	0.0912391	0.205461	0.129086	0.00841102	0.027234	0.167852	0.0290021	0.437659	0.565904	0.0426584	0.111786	0.0900317	0.020363	0.192961	0.551788	1.03627	2.21898	5	4.263474
1243000	-324.1124	-365.9115	41.79907	10	1.148711	0.463784	0.0477287	0.114189	0.0108479	0.406654	0.079268	0.0856133	0.0527202	0.0677503	0.00866539	0.00204595	0.0241262	0.0231194	0.0479312	0.0436257	0.0176019	0.0357905	0.0192836	0.00554805	0.192975	0.0490259	0.414089	0.0191014	0.351144	0.255658	0.00092999	0.363685	0.0213128	0.206694	0.0985347	0.339679	0.0316227	0.0198106	0.0160586	0.0830161	0.0297889	0.0739394	0.0660095	0.118845	0.197831	0.0172755	0.0399533	0.0228317	0.0186608	0.393812	0.165635	0.517301	1.02085	2.29621	5	4.998575
1244000	-330.4844	-368.9333	38.44894	10	0.8844458	0.645476	0.0264121	0.00930906	0.00767311	0.710092	0.0940829	0.0810734	0.0153307	0.0595673	0.0325883	0.0324362	0.0519055	0.0456974	0.0585353	0.11872	0.0302721	0.201848	0.0309398	0.0169228	0.14837	0.028816	0.15829	0.0259058	0.120785	0.0727077	0.0786685	0.0103377	0.0730495	0.00092191	0.232812	0.148783	0.108382	0.188132	0.15518	0.0134639	0.247494	0.0747671	0.00886273	0.060964	0.0605184	0.090677	0.0709241	0.00886071	0.272115	0.0820197	0.113361	0.439035	0.977863	2.46974	5	4.81069
1245000	-328.7281	-370.382	41.65392	10	1.644864	0.272908	0.0683504	0.00462482	0.00356275	0.143523	0.0176315	0.188604	0.0725314	0.042103	0.00930335	0.000994172	0.0221242	0.0501434	0.0216392	0.112546	0.0716789	0.125161	0.153529	0.00404764	0.132905	0.0328364	0.116547	0.102694	0.237282	0.0391054	0.133335	0.0801552	0.186317	0.14294	0.0244929	0.0848422	0.261874	0.170728	0.0971271	0.086929	0.114581	0.242247	0.214117	0.352364	0.00863004	0.221334	0.0443795	0.109414	0.00377595	0.189668	0.246858	0.611018	1.05791	2.08422	5	4.815628
1246000	-326.8619	-368.3215	41.45954	10	0.3492725	0.309497	0.0226689	0.00427563	0.0333131	0.149597	0.0434421	0.103657	0.172685	0.124067	0.00766612	0.00338631	0.00317605	0.021008	0.0796034	0.0980285	0.00823448	0.00366788	4.68809e-05	0.0234423	0.0221996	0.047441	0.383949	0.0337089	0.0220563	0.300807	0.0627341	0.0392171	0.153492	0.0149517	0.195179	0.31285	0.00690852	0.206398	0.0224251	0.185066	0.0496103	0.238738	0.169199	0.0447622	0.279665	0.0373647	0.0448899	0.295145	0.0143457	0.158661	0.010127	0.142989	0.669992	3.17689	5	4.553226
1247000	-350.5157	-372.9487	22.43306	2	3.441408	0.456234	0.0414437	0.00854885	0.0517275	0.0644778	0.0263013	0.168892	0.0742122	0.0282069	0.0194158	0.0263479	0.0272938	0.0294463	0.00335627	0.113313	0.00895923	0.0468118	0.00269126	0.00421378	0.153786	0.0014938	0.0133062	0.147397	0.229576	0.034893	0.0796933	0.0813733	0.0571901	0.0201323	0.110788	0.487029	0.0890359	0.0741447	0.0752622	0.218812	0.115263	0.0681728	0.366372	0.155042	0.186149	0.110821	0.177883	0.173734	0.148418	0.0648055	0.420768	0.753369	1.08397	1.74189	4	4.642468
1248000	-347.0071	-371.8987	24.8916	2	4.626654	0.361672	0.274662	0.0161829	0.000550784	0.0792856	0.0245667	0.129722	0.0904915	0.102006	0.0374139	0.0113478	0.0271397	0.0140084	0.0350753	0.0290541	0.00449445	0.157113	0.0293845	0.00787555	0.0299286	0.0722538	0.141255	0.0579014	0.290266	0.0738144	0.0106806	0.310886	0.295473	0.0380901	0.0639156	0.339185	0.076057	0.0526218	0.108601	0.194974	0.12059	0.107652	0.00129417	0.0285742	0.0702059	0.270116	0.0386304	0.0271457	0.135405	0.0407198	0.485791	0.794427	1.08388	1.6359	4	4.428282
1249000	-346.1696	-361.3921	15.22251	2	2.096932	0.59925	0.148597	0.00557393	0.000272497	0.244326	0.0647502	0.162592	0.0113478	0.125088	0.000518083	0.0149402	0.0070571	0.0660381	0.0704517	0.0608304	0.0224799	0.319174	0.0218494	0.110222	0.198586	0.0189409	0.246403	0.155964	0.346298	0.0378279	0.0934343	0.0164889	0.254209	0.130639	0.263649	0.0550924	0.110284	0.160827	0.131237	0.12326	0.315031	0.0673634	0.0989509	0.0172416	0.0435025	0.0367871	0.0901241	0.0873578	0.0115262	0.08369	0.304577	0.664941	1.07224	1.95825	4	5.250073
1250000	-322.1909	-373.7948	51.60394	10	2.442706	0.430907	0.00541959	0.101693	0.026571	0.0657462	0.0461593	0.143963	0.0485016	0.0571263	0.02219	0.0123452	0.0398491	0.0133411	0.0092111	0.295958	0.00662487	0.0253994	0.0438611	0.0593989	0.0571311	0.0488957	0.202353	0.0167364	0.0728818	0.0134751	0.040589	0.118814	0.157439	0.0959947	0.0238701	0.0690925	0.00594466	0.289152	0.0249606	0.00889983	0.0175806	0.0181334	0.135017	0.0324708	0.186576	0.00712503	0.0573251	0.0299882	0.273437	0.0443739	0.340956	0.695111	1.07795	1.88599	5	3.502521
1251000	-319.7206	-367.0932	47.37259	10	1.148117	0.487294	0.0507935	0.0129478	0.0531494	0.125353	0.144896	0.191243	0.0484392	0.0692335	0.00684858	0.000211972	0.0335871	0.0158459	0.0375075	0.0930169	0.130871	0.00557534	0.151186	0.0488883	0.178757	0.0245467	0.130917	0.0570306	0.156516	0.139294	0.0792646	0.0225699	0.0222084	0.0186769	0.221694	0.0136188	0.29983	0.00474321	0.186998	0.148038	0.0176241	0.0531248	0.187391	0.0464154	0.0569469	0.123254	0.130453	0.0101768	0.175413	0.0332689	0.165525	0.517155	1.02078	2.29654	5	4.245657
1252000	-347.6249	-375.9186	28.29365	2	0.8223976	0.186165	0.0671823	0.0438876	0.0406135	0.0951422	0.0457096	0.13905	0.079106	0.0715298	0.0242853	0.0339459	0.0547329	0.0527609	0.0200118	0.0937062	0.0383046	0.0851213	0.0544249	0.028314	0.150315	0.0214578	0.0450282	0.162664	0.137117	0.340645	0.0534885	3.02452e-05	0.394105	0.0450222	0.0366502	0.0937761	0.186654	0.179343	0.251721	0.0338768	0.022328	0.00549386	0.199081	0.0833116	0.0231676	0.00268754	0.060097	0.130582	0.0580474	0.261461	0.100315	0.415998	0.962973	2.52071	4	4.232145
1253000	-345.765	-371.2063	25.44126	2	1.233936	0.418675	0.0393543	0.0098443	0.101986	0.0555335	0.0417502	0.0528492	0.0449545	0.0318009	0.021135	0.0585833	0.0626778	0.0101965	0.0403173	0.304534	0.199426	0.0272845	0.0355946	0.0285865	0.070951	0.0235137	0.0305193	0.0125251	0.225052	0.0766398	0.0372563	0.123423	0.0604888	0.106176	0.265619	0.189126	0.336351	0.0567084	0.0254097	0.186654	0.0556687	0.11997	0.0671359	0.145628	0.265128	0.1113	0.114844	0.0993025	0.0119196	0.0338562	0.181149	0.537314	1.03005	2.25148	4	4.436249
1254000	-347.4134	-368.7983	21.38497	2	3.712921	0.306546	0.00445412	0.00548204	0.0262398	0.272665	0.0183745	0.156045	0.106696	0.0497404	0.00450986	0.00802052	0.0890403	0.208755	0.00409323	0.163957	0.063419	0.0426413	0.0256193	0.121569	0.157316	0.0467173	0.0363205	0.00500739	0.164804	0.0341016	0.090873	0.140346	0.0761201	0.23904	0.00787916	0.179944	0.02411	0.141674	0.0526997	0.00426113	0.0764428	0.0246079	0.448214	0.0017407	0.0944439	0.12407	0.517004	0.00678286	0.188029	0.0230858	0.437861	0.764657	1.08432	1.71316	4	4.583502
1255000	-350.3156	-369.5039	19.18831	2	1.737324	0.770451	0.0532161	0.0372065	0.0108774	0.0407956	0.147143	0.156077	0.0923816	0.0891451	0.00571656	0.0177847	0.00159957	0.038605	0.0230613	0.0586521	0.0353097	0.152784	0.0165844	0.0952921	0.344477	0.0308699	0.249217	0.027494	0.287635	0.0561386	0.128479	0.140946	0.172167	0.0941462	0.0298672	0.0546381	0.0668118	0.114789	0.019667	0.104202	0.0171843	0.141745	0.0270013	0.038418	0.381679	0.222052	0.00723076	0.231297	0.11529	0.00466849	0.259768	0.623819	1.06178	2.05464	4	4.950793
1256000	-331.3546	-365.2573	33.90276	2	0.8734816	0.301684	0.0378729	0.0190658	0.0113698	0.0975211	0.12856	0.112145	0.0659502	0.0342181	0.032501	0.0129257	0.0146006	0.0571328	0.00931801	0.114775	0.00138211	0.0935404	0.0359141	0.117906	0.229475	0.0374122	0.108067	0.00162329	0.279583	0.0508078	0.0434338	0.0529172	0.00263445	0.0346512	0.164116	0.00607628	0.0667677	0.0909396	0.122988	0.0449307	0.0572546	0.00729779	0.110204	0.0155102	0.0629849	0.135169	0.194831	0.0965685	0.0556065	0.0679078	0.111072	0.435118	0.975406	2.4784	4	3.438139
1257000	-344.4365	-366.3378	21.90128	2	3.299536	0.328231	0.0718458	0.022142	0.0138028	0.157512	0.139993	0.0878159	0.110458	0.0868623	0.0111521	0.000533903	0.122584	0.0330297	0.138898	0.0612449	0.0486504	0.0935811	0.0462671	0.0243549	0.338427	0.0766489	0.241539	0.0516291	0.136557	0.077769	0.221789	0.41176	0.00794533	0.0118675	0.0912447	0.0523581	0.014344	0.0131105	0.138006	0.013891	0.182866	0.00721531	0.161004	0.000592505	0.119176	0.139377	0.10128	0.112221	0.0164616	0.0465913	0.411184	0.746871	1.08364	1.7583	4	4.384629
1258000	-351.9141	-374.6507	22.73661	2	0.6061949	0.434224	0.0171436	0.0176106	0.0114285	0.155364	0.0204552	0.116378	0.0136986	0.260665	0.0199601	0.00588893	0.00929976	0.0173346	0.123942	0.0424446	0.037557	0.0666217	0.0631742	0.0343827	0.0862337	0.126449	0.0155198	0.00747138	0.645095	0.0410555	0.0786934	0.0224679	0.198918	0.163585	0.0155763	0.0481414	0.160693	0.164734	0.143352	0.117957	0.185519	0.0320424	0.20888	0.180734	0.0338798	0.35842	0.0237178	0.0228773	0.0182395	0.193703	0.0543882	0.315698	0.884447	2.74547	4	4.761527
1259000	-332.5882	-380.0693	47.48112	10	2.355441	0.135017	0.0539047	0.0105353	0.123998	0.0501587	0.258068	0.096563	0.0324645	0.0271795	0.0152179	0.0229732	0.0134476	0.0854671	0.0151117	0.0211151	0.0178017	0.133627	0.0143494	0.0521652	0.0371861	0.0646932	0.163375	0.0905914	0.161618	0.058775	0.0127559	0.264044	0.00685453	0.200694	0.0606794	0.203749	0.0722757	0.0615469	0.643879	0.0201772	0.044444	0.158168	0.0370523	0.145317	0.115216	0.0525337	0.114756	0.21751	0.0119279	0.0378295	0.332308	0.68817	1.07678	1.90274	5	4.236812
1260000	-329.3594	-371.1045	41.74511	10	2.047932	0.465938	0.0107538	0.00544561	0.0138497	0.0933762	0.142095	0.104061	0.0834322	0.106624	0.047924	0.0311156	0.255852	0.0149469	0.0533717	0.119247	0.00876936	0.277835	0.0498661	0.0601571	0.0307642	0.0194391	0.12602	0.0789971	0.0357112	0.360993	0.017609	0.0399625	0.164352	0.000162164	0.190476	0.0619174	0.315158	0.0268333	0.129844	0.0597991	0.0680815	0.211965	0.0386	0.224879	0.123003	0.0555659	0.0429153	0.44938	0.000242212	0.0714378	0.29893	0.660016	1.07114	1.96991	5	4.888768
1261000	-317.3981	-368.3836	50.98558	10	3.582715	0.372242	0.0555637	0.0444098	0.012811	0.0931082	0.00721012	0.168577	0.0360597	0.0752823	0.0168188	0.0012014	0.0193946	0.0443981	0.00675649	0.275569	0.00550973	0.0770185	0.0362732	0.0395659	0.170418	0.0165703	0.19094	0.00224403	0.18625	0.0759697	0.0417125	0.146529	0.236452	0.212865	0.0535342	0.0422194	0.0302716	0.0921303	0.0527618	0.382977	0.0752783	0.07552	0.021851	0.0385765	0.00582994	0.126011	0.11118	0.00886221	0.00844402	0.0845714	0.429858	0.759419	1.08419	1.72653	5	3.877739
1262000	-321.5254	-360.9437	39.41828	10	2.369387	0.736097	0.0831918	0.0355846	0.0115793	0.0810357	0.0697804	0.0576214	0.0382356	0.070701	0.00509835	0.0263525	0.0208338	0.103261	0.0162265	0.102628	0.105104	0.1905	0.0126731	0.127352	0.106249	0.019143	0.2884	0.0450549	0.165444	0.0808121	0.00955382	0.0384264	0.275494	0.0966179	0.0112736	0.0382217	0.197067	0.0321152	0.160439	0.0436588	0.0495441	0.000816375	0.15099	0.300699	0.126505	0.0994386	0.013718	0.0120482	0.125896	0.240748	0.333713	0.689307	1.07698	1.9	5	4.622227
1263000	-339.2233	-363.2695	24.04627	2	0.882228	0.321488	0.0484681	0.00648811	0.0211462	0.0278894	0.0216228	0.168974	0.0686127	0.0717819	0.00317372	0.00481961	0.000999831	0.0176389	0.0120935	0.0748605	0.0638879	0.158112	0.0497339	0.0799987	0.264462	0.0102015	0.156068	0.112027	0.376329	0.0892629	0.268025	0.0186995	0.212204	0.0057455	0.0981446	0.0215896	0.225812	0.0285046	0.166694	0.0174767	0.118192	0.0187288	0.0959105	0.0656941	0.0405556	0.468568	0.106662	0.0672222	0.0521386	0.120393	0.112899	0.438248	0.977372	2.47148	4	4.4471
1264000	-335.0453	-374.3598	39.3145	10	0.9239235	0.272014	0.0624152	0.0161131	0.0355531	0.128211	0.0908245	0.221688	0.0551774	0.00455615	0.057298	0.000816503	0.0577092	0.00250518	0.103143	0.154316	0.0296235	0.131868	0.0133966	0.0852438	0.102544	0.00315847	0.238503	0.0254097	0.310608	0.0456735	0.222467	0.0999098	0.064259	0.0490486	0.00320646	0.207501	0.142603	0.00990672	0.0921316	0.0724096	0.118659	0.21268	0.0149453	0.220362	0.156184	0.0267493	0.0389651	0.13323	0.00569492	0.0722242	0.121536	0.452627	0.986154	2.43968	5	4.211505
1265000	-318.9803	-364.0657	45.08542	10	0.4371325	0.249708	0.0598431	0.0173416	0.0348888	0.0991994	0.0618204	0.0218917	0.149742	0.0165599	0.0198215	0.000219751	0.0248565	0.0573001	0.00932615	0.109991	0.00203637	0.132009	0.00929803	0.0204269	0.161079	0.00461576	0.0373228	0.0936578	0.182021	0.0254996	0.00056458	0.271869	0.08987	0.038614	0.0562316	0.150844	0.124006	0.0568522	0.21595	0.0229652	0.0350517	0.113838	0.327933	0.0192051	0.0684679	0.12432	0.398212	0.0867622	0.044523	0.0677862	0.0224154	0.20891	0.768527	3.00015	5	3.914342
