Iteration	Posterior	Likelihood	Prior	alpha_dir	alpha_morpho	brlens[1]	brlens[2]	brlens[3]	brlens[4]	brlens[5]	brlens[6]	brlens[7]	brlens[8]	brlens[9]	brlens[10]	brlens[11]	brlens[12]	brlens[13]	brlens[14]	brlens[15]	brlens[16]	brlens[17]	brlens[18]	brlens[19]	brlens[20]	brlens[21]	brlens[22]	brlens[23]	brlens[24]	brlens[25]	brlens[26]	brlens[27]	brlens[28]	brlens[29]	brlens[30]	brlens[31]	brlens[32]	brlens[33]	char_rates[1]	char_rates[2]	char_rates[3]	char_rates[4]	model_indicator	tree_length
36000	-493.4546	-573.7875	80.33297	10	1.611262	0.149856	0.0631571	0.0810307	0.00260351	0.0985991	0.0245978	0.0926309	0.0882338	0.15536	0.199124	0.0424805	0.0192806	0.00629942	0.01289	0.0569977	0.105219	0.291048	0.133677	0.0312862	0.110509	0.110643	0.00750198	0.0542711	0.0795372	0.143172	0.372147	0.0161918	0.0287879	0.00651567	0.612889	0.0674361	0.126778	0.0103963	0.24201	0.606086	1.05634	2.09557	5	3.401147
37000	-493.7078	-573.6313	79.92344	10	1.022368	0.199417	0.00310946	0.0889472	0.0205805	0.0539084	0.0681661	0.112087	0.148636	0.159204	0.0971091	0.0226152	0.0177944	0.00539988	0.00323031	0.0689813	0.0659728	0.0850862	0.0503857	0.0312443	0.223613	0.113027	0.0605573	0.0144306	0.0662996	0.36346	0.41712	0.0628102	0.121221	0.0876431	0.0475553	0.137984	0.00201083	0.0633144	0.141395	0.483373	1.00361	2.37162	5	3.08292
38000	-494.1623	-575.1049	80.94254	10	1.082137	0.258571	0.0758184	0.165788	0.0470789	0.0256977	0.067435	0.147192	0.0714771	0.108761	0.160876	0.162333	0.0136936	0.0197445	0.0133982	0.0366696	0.0698383	0.184518	0.138164	0.00289578	0.0817855	0.048746	0.227872	0.0850701	0.0228573	0.242095	0.257941	0.0378382	0.0759633	0.129066	0.214567	0.08297	0.0383947	0.0720854	0.153045	0.50012	1.01238	2.33445	5	3.387201
39000	-494.14	-571.5096	77.3696	10	3.568254	0.146433	0.054869	0.150403	0.0207005	0.139379	0.129401	0.287557	0.249231	0.00384137	0.117571	0.0201257	0.0108476	0.024398	0.0104283	0.0657137	0.0789905	0.27017	0.0151891	0.0878235	0.00301166	0.0771982	0.0879732	0.256048	0.215344	0.0446872	0.400305	0.0133375	0.000417887	0.280667	0.0427372	0.395853	0.147729	0.0330667	0.428948	0.758818	1.08418	1.72806	5	3.881448
40000	-498.8113	-577.6344	78.82306	10	2.277566	0.175144	0.0765087	0.108134	0.015354	0.163516	0.00134789	0.110718	0.56567	0.0160478	0.0966986	0.0177618	0.00487862	0.0105752	0.0116554	0.0204999	0.110828	0.191512	0.143952	0.0301782	0.0628921	0.046198	0.212823	0.0835379	0.19721	0.0269327	0.280168	0.00343036	0.00432164	0.00974398	0.231829	0.0872073	0.0591157	0.175901	0.3243	0.681618	1.0756	1.91848	5	3.352292
41000	-478.2944	-574.4756	96.18114	10	1.372536	0.0706872	0.0129555	0.0695893	0.00933305	0.208595	0.0408468	0.164002	0.0774192	0.0710222	0.172819	0.0297937	0.00703033	0.0218935	0.00757542	0.00959359	0.111503	0.137967	0.0874331	0.0593758	0.0433127	0.0185175	0.149113	0.0320706	0.056771	0.160929	0.305799	0.0358563	0.0487523	0.0771038	0.05734	0.090322	0.0014328	0.22367	0.204943	0.565867	1.04197	2.18722	5	2.670425
42000	-503.2445	-576.8051	73.56063	10	1.537863	0.282957	0.0155076	0.0577955	0.00150988	0.196791	0.00495795	0.193835	0.151947	0.0905765	0.0702328	0.115347	0.0293074	0.0371441	0.000146496	0.0449563	0.0603353	0.0676537	0.112277	0.00703608	0.136442	0.0906337	0.155361	0.0743823	0.15807	0.25153	0.141934	0.0217027	0.0374998	0.233874	0.172436	0.0580499	0.000636643	0.279259	0.231113	0.59474	1.05257	2.12158	5	3.352125
43000	-504.2075	-578.7569	74.5494	10	3.763607	0.294653	0.0156248	0.0691907	0.0335151	0.0625493	0.0430752	0.134261	0.250996	0.218138	0.0170379	0.114695	0.0136691	0.0489328	0.00123283	0.0426838	0.202258	0.167776	0.0111816	0.150019	0.182374	0.00881197	0.0394146	0.244053	0.00767477	0.237649	0.191959	0.0122831	0.156912	0.145631	0.0464797	0.17214	0.194016	0.0153085	0.440885	0.766616	1.08436	1.70814	5	3.546197
44000	-501.6982	-572.464	70.7658	10	3.030093	0.322916	0.0695842	0.0904098	0.044401	0.119317	0.0747774	0.229417	0.227411	0.11012	0.185838	0.116131	0.0423093	0.000321899	0.0148492	0.112512	0.0598756	0.142963	0.174859	0.081918	0.0884411	0.010775	0.00399356	0.00523829	0.230514	0.236874	0.341071	0.383313	0.214345	0.00316334	0.267907	0.168007	0.00952096	0.00220623	0.391577	0.733181	1.08266	1.79258	5	4.1853
45000	-514.2794	-583.4155	69.13608	10	2.422476	0.073832	0.023093	0.118032	0.239325	0.113928	0.0554547	0.137369	0.0699701	0.266435	0.197888	0.0970252	0.0380668	0.00916765	0.0383135	0.0231633	0.0126835	0.194643	0.0471665	0.111869	0.251411	0.052197	0.00641953	0.166735	0.132938	0.000101837	0.273832	0.0334173	0.165759	0.256056	0.159652	0.0990061	0.193448	0.0566459	0.338981	0.693538	1.07769	1.88979	5	3.715045
46000	-505.3925	-578.653	73.26046	10	2.857766	0.480194	0.00805804	0.142829	0.00649827	0.0866611	0.0177732	0.308247	0.127924	0.0957626	0.0715679	0.0831709	0.015827	0.0339448	0.0533605	0.0568178	0.0959981	0.212281	0.0699941	0.283308	0.0165411	0.365229	0.138955	0.152846	0.0959463	0.0036579	0.444747	0.183299	0.222336	0.00889571	0.00946791	0.0279262	0.0489329	0.339443	0.37795	0.723336	1.08172	1.817	5	4.30844
47000	-499.2953	-573.5716	74.27632	10	3.349992	0.26723	0.00355935	0.0960945	0.0715592	0.0263886	0.00481243	0.174755	0.205881	0.0977307	0.0832646	0.0891542	0.0262058	0.0319229	0.0131539	0.106074	0.105852	0.205319	0.0976499	0.288454	0.00970478	0.150093	0.219444	0.128325	0.0573238	0.149862	0.53689	0.0346272	0.0801896	0.074011	0.00172789	0.231445	0.0880394	0.237434	0.414648	0.749233	1.08377	1.75235	5	3.994178
48000	-482.7509	-572.2539	89.50296	10	2.079932	0.0680811	0.034953	0.0430838	0.0590479	0.102297	0.0306273	0.214726	0.137383	0.0640025	0.110427	0.0710735	0.0161199	0.0108028	0.02555	0.0653586	0.0319091	0.238498	0.0570187	0.11775	0.00861255	0.0448117	0.114348	0.103546	0.0509391	0.17876	0.180109	0.0956097	0.0788857	0.116387	0.089294	0.0759818	0.105381	0.193719	0.302633	0.663253	1.07187	1.96225	5	2.935093
49000	-479.8038	-572.0287	92.22489	10	1.196967	0.181721	0.0250498	0.10054	0.0446429	0.135341	0.00734529	0.0973903	0.0905177	0.123886	0.161888	0.104028	0.00967747	0.000511987	0.00412075	0.0586537	0.0501084	0.226866	0.193793	0.14177	0.0582306	0.0308623	0.0566604	0.0324016	0.034493	0.0982957	0.308637	0.149426	0.00530761	0.0837373	0.0437461	0.0350052	0.280309	0.0964269	0.174503	0.528887	1.02627	2.27034	5	3.071389
50000	-500.8672	-576.8066	75.93936	10	1.142466	0.583509	0.0224937	0.113447	0.150635	0.0901784	0.0139508	0.169065	0.282471	0.0385799	0.227936	0.114036	0.0148052	0.0314539	0.00339622	0.0126945	0.0944225	0.100597	0.050119	0.376826	0.0842967	0.0339223	0.250708	0.300127	0.062363	0.0894711	0.289569	0.0118365	0.0365109	0.0786325	0.228255	0.09404	0.0760618	0.227062	0.164472	0.515751	1.02011	2.29967	5	4.353474
