Iteration	Posterior	Likelihood	Prior	alpha_dir	alpha_morpho	brlens[1]	brlens[2]	brlens[3]	brlens[4]	brlens[5]	brlens[6]	brlens[7]	brlens[8]	brlens[9]	brlens[10]	brlens[11]	brlens[12]	brlens[13]	brlens[14]	brlens[15]	brlens[16]	brlens[17]	brlens[18]	brlens[19]	brlens[20]	brlens[21]	brlens[22]	brlens[23]	brlens[24]	brlens[25]	brlens[26]	brlens[27]	brlens[28]	brlens[29]	brlens[30]	brlens[31]	brlens[32]	brlens[33]	brlens[34]	brlens[35]	brlens[36]	brlens[37]	char_rates[1]	char_rates[2]	char_rates[3]	char_rates[4]	model_indicator	tree_length
1340000	-335.8106	-372.64	36.82941	10	1.629451	0.0721555	0.0332372	0.0298725	0.0643018	0.0195781	0.0676208	0.170748	0.0445385	0.0128128	0.0410545	0.273494	0.135485	0.00692857	0.0937234	0.369273	0.0827722	0.0120943	0.00901902	0.0101017	0.00652379	0.16245	0.0471045	0.370033	0.034078	0.106045	0.0216579	0.107542	0.11584	0.249598	0.073648	0.0579014	0.210261	0.00588793	0.268964	0.187896	0.099267	0.482525	0.244645	0.608775	1.0572	2.08938	5	4.156032
1341000	-318.808	-371.4811	52.67311	10	1.09058	0.0577789	0.0680748	0.0318735	0.0106225	0.0247853	0.00938211	0.101695	0.0204315	0.000646669	0.0684135	0.106656	0.0519539	0.0343649	0.028545	0.157738	0.216675	0.0181035	0.000651077	0.0100064	0.0534755	0.0432751	0.084902	0.0651638	0.197557	0.0862911	0.166427	0.131527	0.00107437	0.012466	0.10066	0.0887383	0.269025	0.0412864	0.0959472	0.0748481	0.0956929	0.276998	0.154664	0.502381	1.01352	2.32943	5	2.903751
1342000	-319.0328	-371.7185	52.68568	10	1.556824	0.0521871	0.0443844	0.187971	0.0106375	0.00416127	0.00137949	0.121448	0.0185603	0.0123491	0.0223224	0.0705486	0.032463	0.00412825	0.0315658	0.368642	0.0113214	2.02597e-05	0.0164915	0.012635	0.112839	0.0260816	0.0709794	0.351874	0.117706	0.140172	0.137568	0.126995	0.2274	0.13605	0.0522054	0.0491321	0.128744	0.0293589	0.046239	0.0004144	0.0469463	0.400958	0.233969	0.597749	1.05359	2.11469	5	3.224881
1343000	-329.9062	-377.7824	47.87619	10	2.648916	0.0827886	0.0551609	0.0739948	0.0290017	0.0762663	0.087187	0.0325148	0.154752	0.0122694	0.0794401	0.108458	0.102768	0.0538422	0.142354	0.566	0.0601451	0.0263766	0.0160993	0.00692625	0.0430088	0.233853	0.0693933	0.0128178	0.093498	0.138833	0.129271	0.0225023	0.00506811	0.00430341	0.195508	0.0222056	0.0611542	0.0857037	0.277378	0.0295682	0.20652	0.440824	0.360135	0.710029	1.08013	1.8497	5	3.837756
1344000	-324.2624	-377.4	53.13767	10	1.081937	0.124537	0.00989092	0.00408944	0.0123996	0.0930321	0.0493496	0.169069	0.0318457	0.0748307	0.184833	0.25654	0.0231297	0.0249689	0.0168197	0.102384	0.101248	0.0272854	0.0213494	0.0303856	0.100205	0.00922533	0.259065	0.0794413	0.0886559	0.00934826	0.0756419	0.00742539	0.00147918	0.179525	0.151148	0.0237575	0.0180174	0.0707133	0.238573	0.0543338	0.429988	0.230419	0.153007	0.500067	1.01235	2.33457	5	3.38495
1345000	-320.4628	-374.8522	54.38944	10	0.8805516	0.0614118	0.213194	0.0869902	0.0345658	0.011738	0.0147635	0.152556	0.0884736	0.0581844	0.0776933	0.100353	0.0434168	0.00276718	0.0752157	0.16213	0.0252736	0.00358514	0.0319763	0.0174862	0.0925792	0.0255524	0.00443377	0.263705	0.108514	0.0219072	0.0915759	0.0873034	0.242561	0.0204607	0.0762271	0.101925	0.047681	0.0943304	0.141214	0.00242473	0.180506	0.463161	0.112549	0.437651	0.976998	2.4728	5	3.327836
1346000	-346.694	-393.6546	46.96061	10	2.258734	0.0492764	0.138127	0.0024476	0.0564565	0.0572109	0.0445866	0.139445	0.0148937	0.0872311	0.108742	0.238432	0.0861898	0.0157726	0.0986561	0.163607	0.105318	0.0417433	0.00636205	0.0290418	0.0474533	0.00556465	0.140381	0.119417	0.262421	0.156396	0.0350726	0.0128276	0.158334	0.0644981	0.140686	0.0669435	0.183226	0.154057	0.260494	0.0810659	0.0127797	0.39152	0.32232	0.679979	1.07529	1.92241	5	3.776677
1347000	-327.8491	-381.7452	53.89609	10	1.615681	0.0617223	0.0313546	0.0261282	0.0138889	0.0981342	0.223514	0.0957403	0.030691	0.0297986	0.147498	0.090432	0.0134647	0.0292504	0.00470602	0.408328	0.0866332	0.0161829	0.0322325	0.00363757	0.0304084	0.0610161	0.00214824	0.0714966	0.257257	0.025409	0.00902561	0.0171742	0.0584202	0.0650107	0.0260794	0.0843168	0.172604	0.0819992	0.245426	0.0355998	0.172647	0.298608	0.242652	0.606744	1.05655	2.09405	5	3.157982
1348000	-355.1586	-381.5904	26.43187	2	1.293211	0.0491105	0.0891752	0.114342	0.0714989	0.00208589	0.121807	0.306819	0.0251679	0.0377972	0.113916	0.0966484	0.101128	0.00852222	0.0870316	0.486706	0.158124	0.00697056	0.0224826	0.0346065	0.0762173	0.304931	0.164295	0.0518085	0.0686906	0.0412651	0.181553	0.00913282	0.257316	0.0142867	0.0039148	0.0793851	0.091123	0.103397	0.116139	0.00511967	0.160957	0.0817	0.19154	0.55008	1.03556	2.22282	4	3.745172
1349000	-339.5125	-373.8403	34.32777	2	1.312712	0.0213994	0.0192803	0.030027	0.000946805	0.0167312	0.0653316	0.0612591	0.0149848	0.0210757	0.127206	0.238198	0.0969346	0.000280044	0.0863299	0.234177	0.0819834	0.00212653	0.0234705	0.00163214	0.0483424	0.38431	0.0838907	0.231722	0.0838524	0.0547578	0.0726364	0.108388	0.0204105	0.00760008	0.0251926	0.0013378	0.0666162	0.0625644	0.0553671	0.0147091	0.334096	0.0419396	0.194888	0.554092	1.03723	2.21379	4	2.841107
1350000	-339.9379	-377.8805	37.94263	2	0.2004961	0.0154472	0.0731628	0.0457314	0.00091037	0.0755305	0.00802579	0.290602	0.0398171	0.0389369	0.112743	0.17814	0.114362	0.00446384	0.032284	0.111728	0.0115382	0.00349953	0.0235054	0.00640357	0.082877	0.346415	0.209246	0.0577005	0.0726257	0.063457	0.166214	0.0901344	0.0211559	0.000100631	0.0515822	0.0180237	0.0155338	0.0676953	0.0130678	0.280323	0.148575	0.00912797	0.000540351	0.0340621	0.384951	3.58045	4	2.900686
1351000	-327.043	-377.8393	50.7963	10	0.4836667	0.0195091	0.124897	0.067274	0.0186483	0.0423023	0.000319364	0.357813	0.0943118	0.00998862	0.0995276	0.106691	0.0491017	0.00683707	0.0374648	0.271399	0.03647	0.0165787	0.0235314	0.048087	0.0392257	0.0346995	0.0131845	0.16517	0.141862	0.102584	0.232721	0.0614591	0.0077607	0.201218	7.51021e-05	0.167191	0.0292269	0.0502318	0.052304	0.614964	0.177211	0.111902	0.0304018	0.241119	0.80801	2.92047	5	3.633744
1352000	-316.542	-371.1674	54.62535	10	0.9841577	0.028366	0.0622008	0.044213	0.00456106	0.00236013	0.00388513	0.401898	0.0300221	0.00506631	0.0473636	0.0894265	0.0400876	0.0276234	0.0954924	0.231729	0.178716	0.01846	0.0148218	0.00118827	0.0533721	0.0728863	0.0364838	0.15902	0.039088	0.0201898	0.261647	0.124043	0.0818505	0.0199611	0.106459	0.110828	0.027291	0.0347422	0.0724623	0.0505367	0.421582	0.0808139	0.133782	0.471938	0.997325	2.39696	5	3.100738
1353000	-326.7232	-375.3604	48.63729	10	0.7089868	0.029245	0.108331	0.0451128	0.00510464	0.0543411	0.0136729	0.0573182	0.0309391	0.0134481	0.0705047	0.069495	0.0541738	0.0133996	0.0171276	0.396749	0.107652	0.0205029	0.025991	0.00980798	0.0152538	0.0533391	0.0173053	0.271605	0.291136	0.024046	0.317998	0.0323207	0.0862079	0.119879	0.118778	0.0371462	0.0308876	0.0791903	0.0875886	0.172198	0.549056	0.050699	0.0761088	0.36774	0.928154	2.628	5	3.49755
1354000	-351.0386	-384.3071	33.26848	2	1.954485	0.154849	0.0191721	0.0169361	0.0113239	0.179587	0.00322431	0.123488	0.0350385	0.0409222	0.145173	0.114694	0.0860707	0.00797857	0.00695813	0.21423	0.0687272	0.0230428	0.0120145	0.0486616	0.061587	0.1123	0.0218301	0.0707281	0.327397	0.0496214	0.0291308	0.0274048	0.0267486	0.0835707	0.0508413	0.182048	0.086264	0.0664548	0.091221	0.23984	0.291228	0.0787607	0.28778	0.650085	1.06881	1.99333	4	3.209067
1355000	-347.2031	-378.0067	30.80359	2	1.169668	0.0301152	0.0539655	0.00999916	0.0469298	0.129389	0.0247383	0.228585	0.0443321	0.130014	0.0659741	0.153695	0.185617	0.0193876	0.0638937	0.295942	0.0527701	0.00111835	0.0162213	0.0177712	0.0185569	0.163215	0.136468	0.0543253	0.0478524	0.178291	0.0538209	0.185642	0.0348805	0.101192	0.0173695	0.190889	0.021275	0.025843	0.0485422	0.17358	0.528856	0.0205907	0.169513	0.522418	1.02327	2.2848	4	3.571647
1356000	-333.6675	-382.4066	48.73915	10	0.649223	0.0887346	0.142727	0.121298	0.019832	0.123912	0.0143567	0.0334859	0.0129327	0.00892226	0.067683	0.121945	0.151691	0.00443679	0.0104626	0.248025	0.165564	0.0629178	0.011596	0.0103203	0.0645943	0.0391662	0.0390157	0.23833	0.0796768	0.0449053	0.148769	0.0626664	0.21771	0.0480423	0.0721308	0.367057	0.00839064	0.0852787	0.0138003	0.285363	0.424983	0.0236247	0.0633936	0.338554	0.904494	2.69356	5	3.684347
1357000	-327.6185	-375.4709	47.85244	10	1.072362	0.130197	0.0402963	0.055273	0.00223529	0.0254733	0.225472	0.0579487	0.0146344	0.0328155	0.0862469	0.159229	0.182602	0.0110776	0.0521957	0.0973955	0.0950617	0.00361001	0.00792943	0.014247	0.0624308	0.01316	0.0553919	0.23677	0.095326	0.0189047	0.0755848	0.145423	0.13027	0.0761559	0.0842425	0.267504	0.0619417	0.17947	0.151968	0.303787	0.258744	0.032264	0.151162	0.497471	1.01103	2.34034	5	3.543278
1358000	-327.8354	-378.9856	51.15017	10	1.080738	0.0787201	0.0374441	0.00709741	0.0474701	0.00727438	0.0224841	0.0834938	0.0757279	0.0501419	0.037298	0.0974278	0.0679109	0.00631301	0.0945683	0.300298	0.016108	0.00677152	0.00517933	0.0134127	0.0156876	0.016011	0.0216992	0.0448886	0.0207353	0.068037	0.395738	0.0300027	0.0405277	0.0174863	0.0892354	0.124294	0.0994877	0.160994	0.190377	0.189077	0.387302	0.0961022	0.152776	0.499743	1.01219	2.33529	5	3.062824
1359000	-333.988	-384.0074	50.01935	10	3.224447	0.0820385	0.064823	0.0145763	0.00340728	0.0257718	0.0208913	0.131432	0.0303334	0.0552017	0.111071	0.156816	0.112553	0.00215457	0.0366118	0.205623	0.170461	0.0139466	0.0181917	0.01368	0.026394	0.0952757	0.0282527	0.165583	0.132128	0.0724863	0.0600402	0.0514525	0.0525659	0.0396548	0.0983298	0.101114	0.0446203	0.0182447	0.0520287	0.235149	0.425172	0.00172676	0.405913	0.743244	1.08342	1.76742	5	2.969803
1360000	-326.5702	-372.1599	45.58969	10	1.32814	0.13917	0.152993	0.128293	0.0222474	0.0430382	0.025528	0.0489159	0.0253995	0.0117748	0.123963	0.0526097	0.0296612	0.00727659	0.0955784	0.256906	0.169864	0.0280519	0.0128085	0.012509	0.0851465	0.111976	0.0839182	0.453263	0.126287	0.293393	0.0129682	0.251036	0.024446	0.0148397	0.143549	0.0457418	0.140476	0.273568	0.0996319	0.0243261	0.0041463	0.00409847	0.197512	0.557204	1.0385	2.20678	5	3.579403
1361000	-334.5209	-380.6042	46.08334	10	2.263609	0.0338352	0.0361346	0.0806031	0.0928069	0.109551	0.0260465	0.0657132	0.0419926	0.160495	0.111257	0.104136	0.00572444	0.00616244	0.047303	0.294136	0.110686	0.0364479	0.00086384	0.00548491	0.00616692	0.0484955	0.0945954	0.388086	0.232758	0.068934	0.0265877	0.167908	0.157273	0.0331068	0.095022	0.107696	0.128921	0.0311102	0.107505	0.151179	0.223048	0.0893097	0.322834	0.680406	1.07538	1.92138	5	3.527082
1362000	-329.2391	-377.025	47.78586	10	1.112062	0.173936	0.0454087	0.00851407	0.00914988	0.0165185	0.00176974	0.262223	0.0164309	0.0527241	0.119462	0.225042	0.150997	0.0148636	0.0409929	0.305778	0.161683	0.015827	0.032239	0.0894488	0.117462	0.133821	0.327824	0.643209	0.0589467	0.00409913	0.11034	0.00753878	0.0990071	0.0155644	0.109856	0.0175415	0.034504	0.0633088	0.260044	0.159673	0.0268996	0.0367935	0.158755	0.508024	1.01634	2.31688	5	3.969443
1363000	-317.3917	-372.8859	55.49417	10	0.968365	0.0850602	0.0307675	0.128197	0.0367309	0.0401825	0.020008	0.292757	0.0303414	0.0680336	0.145807	0.0555349	0.11458	0.000337559	0.0353382	0.122659	0.0582992	0.00432268	0.00801666	0.0038929	0.0139353	0.0651943	0.113603	0.377397	0.0567606	0.0010729	0.0238767	0.0600575	0.0483146	0.00539622	0.0505371	0.0823425	0.11624	0.000174402	0.208345	0.152581	0.0486858	0.0972613	0.130599	0.467032	0.994554	2.40781	5	2.802643
1364000	-338.135	-379.4224	41.2874	10	0.7786211	0.13664	0.0227747	0.0304571	0.0534271	0.104381	0.00538266	0.248745	0.000470172	0.111291	0.0663735	0.107088	0.0594558	0.0271864	0.0276704	0.199439	0.227625	0.0222362	0.0224621	0.0121839	0.0365268	0.339642	0.0487873	0.501299	0.492872	0.0168773	0.202107	0.416192	0.140069	0.0645903	0.0514576	0.0193513	0.0752845	0.116383	0.0778781	0.0672261	0.100097	0.0586335	0.091002	0.398382	0.95085	2.55977	5	4.310561
1365000	-322.8786	-378.9005	56.02197	10	0.6814982	0.011589	0.0809514	0.0945889	0.00879594	0.0256341	0.00187347	0.0557389	0.114793	0.119622	0.134717	0.0557484	0.0203415	0.00759763	0.0613912	0.211092	0.0576771	0.00734715	0.013132	0.00939572	5.04991e-06	0.027689	0.139493	0.392277	0.125543	0.0367069	0.0290899	0.17187	0.0365516	0.106399	0.0545801	0.0789533	0.0417762	0.0227212	0.0581222	0.182556	0.0670021	0.166021	0.0702415	0.354668	0.917814	2.65728	5	2.829381
1366000	-333.0009	-376.4376	43.43674	10	1.785298	0.0975733	0.0305001	0.142141	0.144439	0.0352499	0.00966455	0.133546	0.124393	0.0159967	0.0310591	0.101191	0.0784772	0.00383388	0.0273234	0.276409	0.0900827	0.0308716	0.0228191	0.00324269	0.0569655	0.156496	0.0385605	0.433391	0.0712361	0.0135331	0.00802281	0.116079	0.029227	0.302034	0.0550582	0.0801169	0.0286324	0.0952084	0.0640062	0.118127	0.353372	0.151325	0.266225	0.630051	1.06356	2.04017	5	3.570204
1367000	-355.8173	-380.7762	24.9589	2	1.555575	0.105909	0.0787784	0.0385371	0.0347606	0.0336662	0.263953	0.160068	0.0550811	0.0356611	0.0868937	0.159711	0.072018	0.0106891	0.0839954	0.0322881	0.102537	0.0541194	0.0458185	0.00962827	0.0537995	0.0372226	0.0703198	0.187572	0.0720726	0.30624	0.403069	0.227613	0.0763143	0.000250978	0.57346	0.0892872	0.00441761	0.0100308	0.187642	0.0132713	0.109944	0.107799	0.233781	0.597553	1.05353	2.11514	4	3.994439
1368000	-324.9579	-382.3606	57.40267	10	2.358545	0.0208541	0.0457442	0.0130412	6.2289e-05	0.100822	0.0114604	0.0227261	0.027516	0.00977159	0.0155475	0.0927693	0.0369979	0.0190599	0.0899079	0.310262	0.0495481	0.00714338	0.0611092	0.0393265	0.0515767	0.176447	0.0610115	0.212626	0.0424084	0.0122846	0.0806468	0.196857	0.105664	0.0944786	0.145772	0.229277	0.0400287	0.0338225	0.143182	0.0901603	0.119969	0.0221699	0.332622	0.688424	1.07683	1.90213	5	2.832053
1369000	-316.4414	-373.0892	56.64783	10	1.792099	0.0829121	0.00877447	0.0403123	0.0144508	0.0323158	0.186126	0.0629137	0.116504	0.0873714	0.112474	0.176117	0.0120776	0.0113985	0.0376429	0.0691228	0.131357	0.0200445	0.0354378	0.00117347	0.0796963	0.256217	0.201074	0.124133	0.0106422	0.0121615	0.326347	0.185328	0.0262958	0.00117596	0.168735	0.0566017	0.0986287	0.0931908	0.00513678	0.110508	0.0217303	0.0627702	0.267128	0.630913	1.0638	2.03816	5	3.078899
1370000	-333.1347	-373.8282	40.69349	10	0.8824132	0.101244	0.078495	0.0182868	0.00838773	0.0158794	0.12244	0.0597915	0.124513	0.0492886	0.077979	0.148989	0.350942	0.0055978	0.0381976	0.333938	0.150871	0.0507478	0.00154048	0.0152126	0.00272017	0.0855908	0.152791	0.0810484	0.0152779	0.544384	0.0164072	0.0350653	0.170415	0.121983	0.351736	0.0324986	0.110417	0.0139805	0.0541607	0.0255676	0.0288319	0.094671	0.112937	0.438314	0.977413	2.47134	5	3.689887
1371000	-324.2941	-373.8115	49.51741	10	1.49009	0.0475375	0.115216	0.0709113	0.00582292	0.118697	0.0141417	0.145744	0.00858858	0.0947382	0.056951	0.297933	0.165452	0.00785684	0.0752579	0.191643	0.0496172	0.00584329	0.00940306	0.014021	0.1459	0.252388	0.0908892	0.0261394	0.028471	0.1264	0.00157396	0.0524031	0.121935	0.0710105	0.406865	0.0414424	0.254785	0.00890712	0.024831	0.0021483	0.114876	0.147111	0.223788	0.586898	1.04983	2.13948	5	3.41345
1372000	-319.799	-367.9688	48.16981	10	0.9368351	0.0615586	0.0872961	0.152401	0.000299784	0.00772776	0.0214101	0.0799017	0.0115046	0.00741024	0.0262974	0.0737057	0.0501489	0.00163109	0.0940769	0.300681	0.0442124	0.00122189	0.00330187	0.00387478	0.0107747	0.40552	0.219166	0.124028	0.0583183	0.0540597	0.0167083	0.0643136	0.00967061	0.0970601	0.894998	0.00565585	0.0159677	0.043446	0.0366507	0.0384659	0.0530884	0.0408957	0.124185	0.456906	0.988691	2.43022	5	3.21745
1373000	-326.7008	-382.0989	55.3981	10	1.616313	0.0641413	0.108068	0.00505199	0.000218285	0.056015	0.0308809	0.0816154	0.00508268	0.0137378	0.0140081	0.245213	0.100746	0.0655524	0.00939443	0.191675	0.0115751	0.0154247	0.00326398	0.0239642	0.039886	0.190251	0.139376	0.0295841	0.0129636	0.136103	0.0758462	0.291671	0.0609343	0.0835789	0.291172	0.0409303	0.135779	0.141404	0.00366835	0.00177057	0.000614016	0.0504768	0.242744	0.606838	1.05658	2.09384	5	2.771638
1374000	-328.7702	-377.9369	49.16663	10	0.7126804	0.0439436	0.0362104	0.0271861	0.0968906	0.0548054	0.0137954	0.106427	0.0184932	0.00803865	0.166293	0.0780545	0.0559551	0.0028682	0.031122	0.0855051	0.0129029	0.00371235	0.0144714	0.036183	0.0204227	0.0998059	0.293025	0.103821	0.106328	0.0498544	0.0357448	0.090611	0.144401	0.0246915	0.490666	0.220208	0.257191	0.0467881	0.0196305	0.0383506	0.00509015	0.0148211	0.0768986	0.369452	0.929478	2.62417	5	2.954309
1375000	-331.4584	-374.4	42.9416	2	0.6121045	0.0335391	0.0239302	0.0212393	0.00898374	0.0760822	0.00988422	0.165009	0.066693	0.0118571	0.0285065	0.0877758	0.0417772	0.0101592	0.0207528	0.284754	0.106838	0.0195319	0.0038419	0.00291253	0.0265644	0.045204	0.010592	0.000518762	0.25484	0.00724011	0.00925824	0.074209	0.000969168	0.227933	0.163741	0.0294868	0.0117257	0.00813788	0.00967486	0.0923654	0.0688208	0.0295303	0.0556138	0.318934	0.887371	2.73808	4	2.094878
1376000	-347.4429	-371.8732	24.43034	2	0.77108	0.112574	0.0641158	0.0701863	0.0140028	0.0356106	0.00530707	0.151302	0.121148	0.120805	0.126323	0.152141	0.168271	0.00613996	0.0890413	0.270887	0.0635554	0.0602561	0.0153629	0.0193687	0.0133689	0.197869	0.0848307	0.0949345	0.0156979	0.302307	0.164551	0.13585	0.0183431	0.443907	0.695067	0.0815328	0.0148656	0.0120738	0.0224169	0.0849876	0.144944	0.21404	0.0893917	0.395225	0.948608	2.56678	4	4.407987
1377000	-328.7414	-377.0156	48.27427	10	1.580037	0.0790838	0.057703	0.0429337	0.0207812	0.0712316	0.00379626	0.310852	0.0200163	0.0515658	0.0837734	0.158472	0.113986	0.00849519	0.0982887	0.246389	0.174199	0.010052	0.0730542	0.0212082	0.0150693	0.0290005	0.0158086	0.051578	0.0634451	0.159101	0.0766398	0.216444	0.180643	0.513697	0.243638	0.0404411	0.0464245	0.0766291	0.00243353	0.141865	0.0093344	0.037467	0.237426	0.601358	1.0548	2.10642	5	3.565539
1378000	-330.5432	-373.257	42.7138	10	1.215284	0.0361229	0.0107713	0.0199702	0.0168074	0.0653139	0.0365013	0.0923758	0.0660279	0.0475041	0.0610048	0.333989	0.0264416	0.0681656	0.0393073	0.325859	0.0856371	0.0117387	0.00294023	0.00306519	0.0353235	0.017847	0.0904716	0.127366	0.0900858	0.0947406	0.137555	0.227509	0.0973953	0.241306	0.669938	0.05907	0.117636	0.00597028	0.0296949	0.112726	0.0662753	0.0919471	0.177812	0.533109	1.02818	2.2609	5	3.662399
1379000	-317.2221	-370.8336	53.61145	10	0.3866422	0.122177	0.0265254	0.0369069	0.00910753	0.0113045	0.0807889	0.0508866	0.0187738	0.022306	0.0509951	0.273773	0.0978946	0.0184748	0.0462503	0.246838	0.0741157	0.0345459	0.00382963	0.000984016	0.0985511	0.0108234	0.140446	0.0770329	0.13318	0.0476255	0.0295032	0.160866	0.0162892	0.228981	0.266505	0.221885	0.128913	0.0140454	0.0105011	0.0881186	0.0107072	0.105799	0.0148354	0.171709	0.716412	3.09704	5	3.016251
1380000	-333.1523	-381.2945	48.14218	10	1.74716	0.119109	0.0670332	0.00870688	0.0533153	0.080421	0.00754881	0.153395	0.131411	0.0058653	0.132531	0.0842458	0.108007	0.00260607	0.0613857	0.305369	0.00583548	0.0166031	0.00257537	0.0436264	0.144663	0.15451	0.228206	0.0301973	0.0108189	0.144575	0.165139	0.232237	0.053731	0.149871	0.526898	0.276481	0.0209819	0.0841118	0.0204915	0.0588474	0.0470651	0.041661	0.261105	0.625119	1.06215	2.05162	5	3.780076
1381000	-326.4734	-374.0485	47.57512	10	0.6357835	0.0804011	0.0170712	0.0020815	0.000384393	0.0545114	0.000654626	0.144301	0.0173991	0.00446518	0.254445	0.246347	0.122516	0.0094756	0.0180969	0.145524	0.344964	0.0164619	0.0216187	0.00154152	0.00414686	0.0196617	0.0620394	0.00286076	0.0760495	0.033832	0.100909	0.240533	0.053017	0.0260092	0.380697	0.00427966	0.0748148	0.209789	0.145048	0.117474	0.2163	0.39571	0.0605623	0.331588	0.898531	2.70932	5	3.665431
1382000	-339.4701	-390.1707	50.70057	10	1.645379	0.0729196	0.0635442	0.0347935	0.00580595	0.0502534	0.0539305	0.0644908	0.0290119	0.056164	0.0466926	0.062715	0.0765021	0.0145522	0.0781085	0.295991	0.0253011	0.0417834	0.0186793	0.0135259	0.0248991	0.0820636	0.232999	0.194472	0.00311661	0.0567291	0.196415	0.0844372	0.0864326	0.0707199	0.282871	0.0355446	0.266769	0.442683	0.131772	0.0199379	0.152116	0.0909586	0.246932	0.611093	1.05793	2.08405	5	3.5597
1383000	-333.3642	-385.8281	52.46387	10	1.091145	0.064957	0.0666496	0.0303631	0.000787415	0.0219182	0.00346026	0.0635101	0.0687154	0.0613551	0.13712	0.155817	0.0541517	0.0486292	0.00590801	0.07588	0.034814	0.0272773	0.0435473	0.0107022	0.00770285	0.0824121	0.0411273	0.125159	0.0677435	0.161097	0.0886926	0.334388	0.0528684	0.0949437	0.132803	0.541888	0.311503	0.0704915	0.02927	0.0527405	0.124476	0.100659	0.154773	0.502532	1.0136	2.32909	5	3.395529
1384000	-334.6317	-379.7025	45.07083	10	0.8485728	0.0527495	0.075592	0.0282706	0.0123126	0.057953	0.00463342	0.23271	0.0158916	0.0686022	0.143082	0.149448	0.114481	0.0265385	0.084737	0.367779	0.0553837	0.0548662	0.00877328	0.000544911	0.0382939	0.120153	0.0501169	0.0880835	0.393819	0.174285	0.0313667	0.0226247	0.0159648	0.0691489	0.186857	0.414902	0.27366	0.265744	0.0815756	0.0139849	0.158999	0.0153654	0.105845	0.425979	0.969556	2.49862	5	3.969294
1385000	-330.5326	-376.0259	45.49331	10	1.458425	0.0311853	0.0656583	0.0240235	0.0300799	0.125309	0.0328756	0.056493	0.00914177	0.0052531	0.0324972	0.0887927	0.0324879	0.0147124	0.0444092	0.102934	0.0521751	0.0965587	0.00461397	0.00186719	0.0459185	0.00592183	0.204796	0.167723	0.080534	0.192229	0.0159559	0.127805	0.1771	0.0442645	0.12036	0.328935	0.262101	0.187526	0.103747	0.0437781	0.0170049	0.0833441	0.218828	0.581487	1.04788	2.1518	5	3.060112
1386000	-314.4185	-371.6519	57.23344	10	0.4781458	0.110341	0.0644742	0.00213606	0.00798846	0.00421451	0.00170752	0.221892	0.0202159	0.0536996	0.049391	0.140157	0.108856	0.00117674	0.0287818	0.149669	0.0300296	0.0348964	0.0181038	0.0332272	0.0678335	0.0656556	0.0480978	0.172011	0.0945726	0.0639406	0.0739801	0.101361	0.124645	0.156036	0.167442	0.369738	0.417215	0.0212536	0.0297535	0.0136694	0.0254719	0.0351487	0.0294122	0.237409	0.803691	2.92949	5	3.128782
1387000	-338.8097	-381.5314	42.72169	10	0.5213067	0.0235065	0.0754317	0.151832	0.00686494	0.0617335	0.0699571	0.665306	0.0133638	0.0803203	0.0622148	0.0280751	0.11028	0.0117893	0.0698143	0.33171	0.0188808	0.000543176	0.0260088	0.0126944	0.0672816	0.104571	0.0339671	0.0293165	0.156058	0.0790791	0.0488767	0.0694755	0.13058	0.0920925	0.0579062	0.357467	0.49338	0.115939	0.353682	0.0892749	0.108934	0.0846406	0.0374016	0.265598	0.835173	2.86183	5	4.292847
1388000	-322.6385	-378.8535	56.21495	10	0.8108722	0.024212	0.0730714	0.121672	0.0116171	0.0282633	0.0471122	0.110209	0.025067	0.0727231	0.0863317	0.205119	0.113957	0.0210886	0.0483836	0.110151	0.0280633	0.0590665	0.00104062	0.026679	0.016425	0.107328	0.0304915	0.144296	0.107917	0.0182396	0.0630266	0.00357993	0.303043	0.127844	0.125711	0.0469065	0.0256106	0.257693	0.225946	0.040563	0.0205406	0.0610476	0.0978701	0.411475	0.959922	2.53073	5	2.940036
1389000	-341.1987	-372.9279	31.72927	1	1.089517	0.0664103	0.108873	0.0666587	0.0226896	0.0633966	0.00110576	0.0289124	0.0075266	0.00689113	0.048838	0.0390019	0.098043	0.00162236	0.0123439	0.216115	0.0531754	0.00528015	0.0214978	0.00133146	0.00940274	0.0665195	0.0059834	0.273585	0.0803914	0.0698559	0.0514155	0.048848	0.375877	0.110732	0.0344742	0.0377807	0.19605	0.126509	0.320639	0.0702272	0.155182	0.0219676	0.154461	0.502098	1.01338	2.33006	3	2.925155
1390000	-338.4331	-384.8311	46.39804	10	1.353776	0.0449822	0.063394	0.1358	0.00939511	0.0271165	0.00180356	0.128824	0.0444394	0.101349	0.0537677	0.077256	0.0483246	0.00455998	0.0532526	0.504163	0.173896	0.0100743	0.015964	0.0153032	0.0401008	0.100456	0.0599251	0.00502875	0.147348	0.223508	0.0107221	0.00833301	0.491999	0.0569441	0.0199487	0.0425071	0.195648	0.082894	0.0876939	0.0195408	0.0591218	0.111021	0.201825	0.562258	1.04054	2.19538	5	3.276407
