Iteration	Posterior	Likelihood	Prior	alpha_dir	alpha_morpho	brlens[1]	brlens[2]	brlens[3]	brlens[4]	brlens[5]	brlens[6]	brlens[7]	brlens[8]	brlens[9]	brlens[10]	brlens[11]	brlens[12]	brlens[13]	brlens[14]	brlens[15]	brlens[16]	brlens[17]	brlens[18]	brlens[19]	brlens[20]	brlens[21]	brlens[22]	brlens[23]	brlens[24]	brlens[25]	brlens[26]	brlens[27]	brlens[28]	brlens[29]	brlens[30]	brlens[31]	brlens[32]	brlens[33]	brlens[34]	brlens[35]	brlens[36]	brlens[37]	brlens[38]	brlens[39]	brlens[40]	brlens[41]	char_rates[1]	char_rates[2]	char_rates[3]	char_rates[4]	model_indicator	tree_length
1127000	-273.9663	-310.8114	36.84515	10	2.438882	0.337202	0.0152963	0.00153204	0.0215937	0.0516934	0.449553	0.0758597	0.0301252	0.0631767	0.108331	0.0229297	0.135326	0.161669	0.00295917	0.250795	0.126939	0.23437	0.0710679	0.177395	0.0881512	0.00710687	0.0145288	0.241488	0.13477	0.0904811	0.114168	0.229056	0.0389034	0.0659774	0.34078	0.122318	0.32689	0.0389837	0.126476	0.000362378	0.0175374	0.0782785	0.179263	0.181344	0.0344113	0.165044	0.340585	0.694815	1.0779	1.8867	5	4.974133
1128000	-272.2398	-316.2187	43.97888	10	1.559268	0.124989	0.0410183	0.0447112	0.0184899	0.172321	0.16481	0.126192	0.0331903	0.0024411	0.00732695	0.149372	0.167173	0.0627543	0.111964	0.294781	0.00428528	0.259178	0.0937745	0.00998876	0.12197	0.0305728	0.00863415	0.000607365	0.108094	0.10843	0.0210947	0.0725296	0.0265737	0.128777	0.0958994	0.279567	0.375122	0.0609106	0.257697	0.0160229	0.155839	0.0152312	0.00774787	0.0562278	0.0440158	0.176216	0.234335	0.598133	1.05372	2.11381	5	4.056541
1129000	-266.8511	-315.6688	48.8177	10	1.151343	0.134043	0.0146118	0.0280538	0.0301292	0.607986	0.35613	0.134413	0.0296375	0.00484404	0.00435325	0.038897	0.110574	0.0591348	0.00988884	0.0383263	0.420824	0.226506	0.00436676	0.0386759	0.132425	0.048158	0.0549937	0.000268332	0.084039	0.0208294	0.147878	0.160538	0.0411867	0.0561126	0.102517	0.0146765	0.115338	0.0450712	0.366396	0.00199871	0.0324558	0.00178757	0.0253817	0.0517461	0.0461662	0.00556803	0.166125	0.517951	1.02116	2.29476	5	3.846927
1130000	-262.6725	-308.459	45.78643	10	4.145889	0.0897149	0.0228119	0.00106456	0.0592458	0.385858	0.0772155	0.0406405	0.00558907	0.00724987	0.0323773	0.0745755	0.0920566	0.173284	0.0298001	0.0696797	0.118901	0.132723	0.0272199	0.0392674	0.0591989	0.108305	0.0313825	0.260673	0.00534397	0.0208893	0.0842272	0.0941697	0.0460592	0.0751535	0.0800659	0.114309	0.25667	0.0513369	0.108425	0.128215	0.368036	0.212016	0.138734	0.0356403	0.0232021	0.0364966	0.462201	0.780108	1.08435	1.67334	5	3.817824
1131000	-274.2597	-311.5138	37.25408	10	3.465276	0.296206	0.105623	0.0133448	0.121322	0.217548	0.109213	0.0749469	0.162412	0.000317705	0.1809	0.00657538	0.0879004	0.211485	0.0173345	0.197308	0.0224331	0.00787808	0.137982	0.0265828	0.0720751	0.0137246	0.0123317	0.0076664	0.104466	0.00924901	0.0949081	0.210052	0.159169	0.117847	0.281058	0.0395956	0.346554	0.213584	0.0154747	0.206595	0.15857	0.396782	0.0073122	0.272633	0.0915095	0.0212007	0.422335	0.754419	1.08402	1.73923	5	4.849672
1132000	-284.3486	-319.4154	35.06677	10	1.28209	0.128642	0.0254389	0.0714401	0.0914335	0.161499	0.0577749	0.191116	0.01007	0.107278	0.0825828	0.173883	0.296971	0.364776	0.0596356	0.0904308	0.457969	0.00705736	0.0969371	0.0970204	0.315264	0.170333	0.000480436	0.290515	0.314839	0.16945	0.0570689	0.0918877	0.0667355	0.0982708	0.00104183	0.151393	0.33072	0.0183255	0.185297	0.0144844	0.0857401	0.0368403	0.0941607	0.226647	0.0180636	0.163017	0.189615	0.547751	1.03457	2.22806	5	5.47253
1133000	-259.9548	-308.8653	48.91056	10	0.6741979	0.0904114	0.0332409	0.017941	0.00517515	0.319708	0.0132556	0.113388	0.0877927	0.0464745	0.0651649	0.00323949	0.0382367	0.0555757	0.00619102	0.230979	0.0590676	0.0260204	0.0106093	0.0980677	0.0847134	0.00108043	0.0200766	0.0372612	0.159295	0.312955	0.0445598	0.0353626	0.101243	0.00602572	0.196441	0.238987	0.28795	0.414242	0.0632919	0.00447085	0.13979	0.273688	0.040076	0.0805409	0.0101546	0.0177445	0.0686877	0.351097	0.914918	2.6653	5	3.890491
1134000	-269.8509	-317.1467	47.2958	10	2.885794	0.0597763	0.0120296	0.0979708	0.029144	0.131906	0.0265885	0.0892777	0.202395	0.110914	0.105223	0.0494011	0.0275769	0.0967729	0.0130353	0.0396353	0.0784157	0.1573	0.0376238	0.0793831	0.0831088	0.0135367	0.0526971	0.149738	0.134973	0.0510778	0.0484248	0.0558946	0.158621	0.052716	0.106581	0.252945	0.332345	0.312312	0.148354	0.0969241	0.297764	0.0186074	0.224426	0.0657726	0.034783	0.0106845	0.380229	0.725002	1.08189	1.81288	5	4.146656
1135000	-255.7384	-306.7414	51.00302	10	2.527147	0.235446	0.00637723	0.0490865	0.0289958	0.0771978	0.106761	0.130165	0.00461501	0.0928987	0.0934763	0.0710151	0.148536	0.0184296	0.0223019	0.0915157	0.293143	0.0334106	0.0779075	0.0417538	0.149757	0.0575652	0.0404945	0.0424369	0.22553	0.0404705	0.000429966	0.422396	0.0111807	0.0527622	0.0837274	0.00294833	0.165395	0.117218	0.0975209	0.201082	0.207974	0.0923547	0.085128	0.0263039	0.00297082	0.0978948	0.349015	0.701457	1.07893	1.8706	5	3.846574
1136000	-266.238	-315.7594	49.52131	10	2.684838	0.0875236	0.00638342	0.0057344	0.0677514	0.310156	0.043768	0.0624137	0.0734238	0.0959284	0.0807831	0.0460073	0.135486	0.0575992	0.0776405	0.0595343	0.235485	0.0202941	0.00920791	0.0425914	0.108247	0.175721	0.0123991	0.00807406	0.0741297	0.146536	0.0264403	0.0931267	0.00379502	0.38016	0.0609329	0.216092	0.0423433	0.171569	0.0618807	0.155197	0.270893	0.13789	0.025584	0.109828	0.0251488	0.0685431	0.363309	0.712437	1.08045	1.84381	5	3.892242
1137000	-273.2531	-310.5669	37.31383	10	1.920416	0.146445	0.0237525	0.00832407	0.0369753	0.298176	0.0114375	0.0398793	0.0496401	0.0197144	0.122082	0.0594723	0.137203	0.175348	0.000468099	0.219532	0.203275	0.15767	0.00319166	0.114395	0.0984053	0.00823173	0.0688035	0.0074621	0.115257	0.0928185	0.168421	0.0157291	0.123349	0.00190455	0.017195	0.31056	0.0502024	0.316995	0.0237008	0.0879022	0.15346	0.416978	0.152076	0.23099	0.0997477	0.0879293	0.283586	0.646275	1.06786	2.00227	5	4.475098
1138000	-270.4107	-312.0896	41.67888	10	4.796011	0.123793	0.00730582	0.0112127	0.0239674	0.25062	0.0593284	0.0772589	0.00438176	0.0102965	0.121672	0.384193	0.181425	0.062133	0.0406417	0.121984	0.330935	0.0264029	0.0760901	0.0238768	0.0363515	0.0365342	0.0220441	0.0161501	0.00670729	0.0356271	0.0415632	0.0609914	0.11196	0.129937	0.101765	0.0861913	0.0233586	0.204247	0.543739	0.0680397	0.144292	0.308282	0.0195071	0.10957	0.0302129	0.0323451	0.493378	0.798903	1.08364	1.62408	5	4.106935
1139000	-261.9678	-308.4465	46.47873	10	3.919259	0.123889	0.0660272	0.101374	0.0160428	0.232803	0.0196134	0.0827969	0.0863921	0.00267495	0.32452	0.128034	0.091285	0.0343947	0.0351135	0.270423	0.0549169	0.206546	0.00103963	0.00323206	0.0064344	0.00460953	0.0677878	0.14482	0.0298737	0.234717	0.195152	0.0274419	0.067823	0.00518544	0.0230488	0.0643092	0.0867093	0.121171	0.316961	0.026241	0.494883	0.268194	0.0105456	0.0766767	0.169049	0.0154718	0.449871	0.77237	1.08441	1.69335	5	4.338224
1140000	-267.776	-314.7641	46.98804	10	2.230098	0.0952465	0.0276076	0.0181449	0.062909	0.0827575	0.145964	0.0631386	0.127654	0.00030099	0.0652113	0.155549	0.130383	0.1353	0.00268304	0.00943373	0.0424597	0.0841399	0.00746732	0.0444184	0.0570169	0.0137126	0.10318	0.36044	0.0903152	0.128221	0.0293998	0.110563	0.0759223	0.213796	0.00448654	0.233505	0.41782	0.149672	0.102245	0.017002	0.285151	0.0016358	0.0161001	0.0942514	0.0236712	0.101678	0.319277	0.677445	1.07481	1.92847	5	3.930553
1141000	-251.264	-308.3515	57.08755	10	1.585641	0.124282	0.0404357	0.0672668	0.0405699	0.167469	0.0832531	0.0531773	0.0500933	0.00599936	0.0573693	0.0795105	0.110773	0.039453	0.048003	0.0795499	0.287781	0.00510727	0.03389	0.00697955	0.0961395	0.00437619	0.0465332	0.241452	0.0020624	0.0422017	0.0434992	0.0174505	0.128999	0.0451948	0.0908024	0.0675212	0.392552	0.164574	0.0713544	0.0882461	0.0570075	0.12121	0.103822	0.172626	0.0868571	0.0432647	0.238254	0.602217	1.05508	2.10445	5	3.508709
1142000	-285.4576	-320.5017	35.04414	10	2.278054	0.190935	0.0015803	0.114081	0.0898791	0.209114	0.0647811	0.00417886	0.111267	0.149831	0.287932	0.079275	0.106749	0.0163894	0.0319115	0.158737	0.252364	0.0947098	0.236212	0.0347551	0.0749637	0.22239	0.0202184	0.0956544	0.0377324	0.442775	0.0374346	0.327041	0.0380093	0.0182	0.148849	0.0607566	0.197956	0.0747795	0.140234	0.12725	0.107076	0.0421814	0.0345681	0.00661941	0.113179	0.258311	0.324351	0.68166	1.07561	1.91838	5	4.86086
1143000	-284.1681	-314.2485	30.08034	10	1.086198	0.170903	0.0118922	0.0240917	0.0451852	0.187052	0.00201335	0.0260887	0.0530979	0.0731002	0.012162	0.297014	0.0819774	0.101633	0.149967	0.259872	0.0407117	0.0884339	0.0692216	0.153877	0.0162424	0.0208103	0.00105083	0.181898	0.0133654	0.0396608	0.286988	0.0800199	0.406548	0.0186288	0.198311	0.0804514	0.0342385	0.434318	0.0362062	0.0342626	0.0971879	0.347427	0.281486	0.358399	0.149332	0.225875	0.153825	0.501211	1.01293	2.33203	5	5.191
1144000	-271.6258	-315.5105	43.88477	10	1.881496	0.120845	0.0248574	0.0154395	0.0736733	0.158433	0.0529305	0.0277221	0.00598611	0.0548797	0.0837113	0.0096461	0.107257	0.194344	0.0380545	0.00196603	0.265219	0.0416795	0.0501866	0.0112554	0.0162086	0.0101696	0.0980851	0.123548	0.0268709	0.028323	0.0260658	0.0892433	0.348118	0.112946	0.0190472	0.276651	0.016245	0.203609	0.126998	0.0218047	0.148519	0.221546	0.125801	0.00338007	0.189177	0.186873	0.278706	0.64179	1.06672	2.01278	5	3.757314
1145000	-266.5054	-313.1695	46.66411	10	2.110141	0.131485	0.027812	0.0010031	0.0514266	0.0810001	0.0567998	0.146608	0.104782	0.0504962	0.0521901	0.0731165	0.0336266	0.201135	0.00510685	0.0184622	0.352657	0.0519348	0.0338149	0.08697	0.0256752	0.0304714	0.0234546	0.000878536	0.0127123	0.0235943	0.00461559	0.210477	0.168074	0.199655	0.037186	0.0990189	0.0529547	0.174792	0.307369	0.0625231	0.0851934	0.0858454	0.0917507	0.0712972	0.118855	0.236891	0.306077	0.666237	1.07252	1.95517	5	3.683711
1146000	-277.1877	-321.7755	44.58776	10	3.661223	0.083419	0.0829852	0.00956612	0.0325132	0.196554	0.0594901	0.235121	0.0303205	0.0112348	0.00668944	0.0507214	0.169036	0.047839	0.127459	0.10053	0.109039	0.322083	0.0944695	0.0244007	0.0202683	0.0169846	0.037332	0.00246891	0.0657072	0.0131864	0.0791043	0.0553256	0.364522	0.0518096	0.0298214	0.115448	0.24754	0.176143	0.201066	0.177861	0.26859	0.16308	0.0680975	0.0364776	0.0172029	0.0287847	0.434725	0.762614	1.08428	1.71838	5	4.030294
1147000	-260.0027	-310.8391	50.83642	10	2.895429	0.0767703	0.00285015	0.0093469	0.070579	0.337772	0.0849505	0.164976	0.0779472	0.0842294	0.0438684	0.0280758	0.135965	0.0198034	0.012877	0.160983	0.159017	0.101082	0.0664355	0.0151034	0.0963098	0.148509	0.00468254	0.128412	0.195915	0.0156345	0.0242525	0.170285	0.295098	0.0362766	0.0194584	0.0261911	0.080132	0.0494191	0.114492	0.0132488	0.089349	0.208311	0.00253591	0.133092	0.0861284	0.0633988	0.381007	0.725569	1.08195	1.81148	5	3.653763
1148000	-267.1528	-308.9737	41.82097	10	2.284039	0.0973445	0.0181489	0.0282194	0.0758061	0.343318	0.0842472	0.202051	0.0561184	0.0273698	0.0960846	0.0247163	0.102793	0.125897	0.0239452	0.0711196	0.0128487	0.214807	0.0679195	0.0167297	0.0214449	0.0474988	0.0234441	0.239834	0.0495858	0.278231	0.0609739	0.069349	0.144687	0.39505	0.0193633	0.0383158	0.0936983	0.149155	0.168432	0.181243	0.22378	0.134769	0.0646784	0.0028725	0.0751397	0.00960789	0.324976	0.682176	1.07571	1.91714	5	4.180637
1149000	-263.308	-314.8852	51.57721	10	2.675723	0.290022	0.0465197	0.000451691	0.000962601	0.118558	0.107595	0.100388	0.0722369	0.0619215	0.16545	0.126883	0.0722484	0.128894	0.00644327	0.0638231	0.196788	0.0470863	0.0177938	0.0543803	0.127131	0.0762044	0.00429089	0.0955428	0.0773635	0.0226311	0.0791911	0.0996823	0.0659786	0.0683351	0.0944016	0.0198088	0.00427837	0.244482	0.149762	0.17191	0.0967183	0.219514	0.00605291	0.0329783	0.0208149	0.100106	0.362508	0.711831	1.08037	1.84529	5	3.555625
1150000	-274.8464	-317.9402	43.09382	10	2.058084	0.107254	0.0301948	0.050486	0.00624856	0.166903	0.0186041	0.027843	0.0173805	0.0286493	0.0417837	0.0805985	0.120118	0.0254993	0.106845	0.156981	0.0816227	0.155681	0.0214	0.0839652	0.000803216	0.101576	0.0590194	0.128191	0.176056	0.0723734	0.0627547	0.0363896	0.12404	0.0646399	0.0288514	0.174259	0.590532	0.142539	0.298515	0.108413	0.189694	0.102487	0.0738216	0.406178	0.008134	0.129221	0.300111	0.661051	1.07138	1.96746	5	4.406545
1151000	-256.368	-312.4655	56.09756	10	0.5857839	0.158746	0.0537748	0.011447	0.0597885	0.183819	0.00474748	0.107875	0.191947	0.0253392	0.0214322	0.0606463	0.0129568	0.043002	0.0226576	0.0915425	0.118755	0.061256	0.0424823	0.0163961	0.00737463	0.00180653	0.00195349	0.087532	0.0443796	0.0212149	0.0722807	0.0613488	0.106815	0.0762949	0.0172724	0.103045	0.463918	0.0733458	0.334774	0.000926059	0.165234	0.191187	0.0727171	0.032989	0.180772	0.0425329	0.0501898	0.304277	0.873889	2.77164	5	3.448324
1152000	-278.0685	-324.2828	46.21436	10	2.360651	0.144771	0.245147	0.0450342	0.0886199	0.226429	0.0763354	0.0255008	0.0265052	0.00108767	0.0229384	0.0179975	0.0713059	0.0355947	0.00310463	0.179818	0.127561	0.0350861	0.0457421	0.00198355	0.0238069	0.112239	0.0794036	0.13863	0.00453365	0.0667756	0.22885	0.0681902	0.0442328	0.14048	0.0945706	0.0770662	0.438244	0.050959	0.0175235	0.135848	0.121469	0.180936	0.0713864	0.22412	0.0821134	0.0173283	0.332834	0.688596	1.07686	1.90171	5	3.839268
1153000	-269.9167	-315.8264	45.90966	10	4.12602	0.173597	0.00503779	0.100817	0.012175	0.187385	0.0867706	0.091492	0.00372637	0.126694	6.40002e-05	0.123319	0.148927	0.190966	0.000173278	0.0537283	0.246917	0.0800212	0.256768	0.000872844	0.118682	0.0321481	0.0398609	0.0365864	0.0352671	0.0185695	0.0550045	0.0676929	0.301191	0.0600572	0.195284	0.0201052	0.079724	0.111904	0.0469955	0.0279908	0.0209685	0.562542	0.0247743	0.0134571	0.0176814	0.0366429	0.461154	0.779457	1.08436	1.67503	5	3.812581
1154000	-279.0807	-318.1565	39.07576	10	2.372296	0.141894	0.004932	0.118632	0.072406	0.0718661	0.0664129	0.207482	0.0645447	0.0243155	0.0970719	0.0270139	0.0424197	0.180887	0.034272	0.0976619	0.551151	0.150925	0.118455	0.0859	0.140206	0.0187347	0.0312047	0.0915859	0.0152879	0.0815769	0.13902	0.0304487	0.167273	0.0131781	0.0883487	0.0500247	0.242977	0.0856206	0.289791	0.0014622	0.166554	0.115153	0.0749312	0.0797767	0.386684	0.111157	0.334005	0.689543	1.07702	1.89943	5	4.579237
1155000	-280.3544	-313.203	32.8486	10	0.9801525	0.14938	0.0380384	0.00706045	0.00539545	0.197006	0.0714506	0.0214545	0.0959782	0.0125843	0.109401	0.0733391	0.149006	0.134421	0.0641838	0.284195	0.152655	0.0338242	0.0159234	0.0334989	0.0575465	0.0291541	0.0169761	0.0137199	0.0232704	0.0638082	0.00565168	0.00452441	0.213658	0.398357	0.033692	0.00186306	0.124836	0.568795	0.3592	0.14288	0.309777	0.339019	0.287768	0.0402385	0.297168	0.337168	0.132977	0.470704	0.996632	2.39969	5	5.317866
1156000	-262.2405	-307.4253	45.18476	10	3.550104	0.109264	0.0543191	0.0510504	0.0028659	0.301571	0.123182	0.0438424	0.109946	0.0641127	0.037671	0.130763	0.115102	0.105559	0.0272585	0.033702	0.273049	0.0589986	0.0424708	0.0649355	0.0489805	0.0695379	0.0835608	0.00266886	0.129648	0.0220514	0.0385901	0.0241552	0.220071	0.0840516	0.169449	0.316493	0.197493	0.20475	0.152604	0.0340113	0.0690287	0.524812	0.071348	0.000175125	0.006107	0.0118256	0.427799	0.758057	1.08415	1.72999	5	4.231075
1157000	-277.6212	-311.7561	34.13482	10	2.987312	0.315568	0.00417281	0.108746	0.0255681	0.212	0.116755	0.225025	0.0720544	0.109559	0.0413073	0.0830136	0.219752	0.0294996	0.0332484	0.0773433	0.0429849	0.0203357	0.0338286	0.0717159	0.0962436	0.0255542	0.0386581	0.0162591	0.301968	0.000597418	0.0401592	0.142087	0.141218	0.238063	0.0469005	0.0733536	0.147053	0.0836623	0.151645	0.00305112	0.240895	0.436076	0.00108686	0.112574	0.167056	0.173674	0.388278	0.730823	1.08245	1.79845	5	4.520312
1158000	-292.3647	-326.6852	34.32047	10	4.365127	0.197322	0.016468	0.00137742	0.000216227	0.234946	0.0301442	0.250408	0.0167271	0.148538	0.0599865	0.114445	0.100787	0.243827	0.0322995	0.144381	0.0469256	0.172331	0.00265197	0.160095	0.158423	0.0726528	0.000869923	0.108409	0.0378398	0.0393036	0.00516464	0.007833	0.0232811	0.142479	0.143613	0.0608947	0.287826	0.0307367	0.197292	0.104292	0.367377	0.103169	0.102961	0.0372421	0.467661	0.106988	0.473361	0.786959	1.08419	1.65549	5	4.580186
1159000	-265.0307	-311.257	46.22627	10	2.47314	0.1409	0.0067108	0.0848217	0.00105358	0.124445	0.0277106	0.0325644	0.127845	0.0711393	0.0901815	0.0433645	0.0204551	0.117561	0.104451	0.051034	0.0431877	0.0883966	0.117192	0.133445	0.131444	0.0800111	0.00294406	0.361282	0.0135452	0.0932306	0.0106769	0.0271654	0.198958	0.00180045	0.0403658	0.132065	0.0426505	0.287869	0.091689	0.0149948	0.189915	0.127317	0.008715	0.059984	0.221463	0.117538	0.343895	0.697438	1.07832	1.88035	5	3.682084
1160000	-265.8245	-310.7127	44.8882	10	1.616524	0.315463	0.0403227	0.0361196	0.0503952	0.14461	0.149666	0.0923827	0.0291883	0.0507073	0.0281052	0.044729	0.152508	0.0171441	0.0461433	0.0608588	0.119571	0.118938	0.073583	0.00960663	0.314191	0.0204289	0.0380257	0.0918318	0.121434	0.0237223	0.0745665	0.0133042	0.379231	0.203466	0.0705437	0.0123145	0.0798285	0.189691	0.147305	0.167844	0.0404202	0.237934	0.00076129	0.0410067	0.0373802	0.0192181	0.242775	0.606869	1.05659	2.09377	5	3.90449
1161000	-259.7853	-312.106	52.32077	10	1.671837	0.105281	0.032374	0.037543	0.0183218	0.23924	0.0280288	0.051678	0.00375259	0.0443023	0.0369921	0.0743937	0.156536	0.033009	0.0467858	0.143823	0.0365096	0.0413417	0.0207831	0.0254113	0.0378099	0.0511964	0.00711508	0.0465801	0.109456	0.0369301	0.0306325	0.0437607	0.169749	0.0252124	0.0597196	0.318165	0.136127	0.0378396	0.159697	0.238525	0.0406023	0.519716	0.0210235	0.13498	0.0273725	0.00909462	0.250689	0.614866	1.0591	2.07534	5	3.437412
1162000	-289.6462	-327.1608	37.51462	10	0.9046466	0.0647756	0.017644	0.0126595	0.0565704	0.156872	0.0982558	0.12504	0.0804012	0.00393435	0.13332	0.293375	0.0907309	0.0452901	0.000370208	0.0344096	0.429741	0.148491	0.0425977	0.00838191	0.216564	0.00072137	0.0307319	0.036413	0.0197442	0.281251	0.186536	0.0871201	0.485085	0.0691575	0.0111381	0.328256	0.206747	0.0583512	0.0465986	0.00612482	0.0307014	0.237852	0.0535302	0.0177377	0.317624	0.0735152	0.117558	0.446088	0.98221	2.45414	5	4.644361
1163000	-273.9717	-314.3167	40.34494	10	2.829812	0.13458	0.0779855	0.0583278	0.00162058	0.123858	0.197828	0.128453	0.0299944	0.0716222	0.086147	0.0582954	0.112575	0.0597161	0.0578801	0.100295	0.254397	0.0908088	0.182976	0.115107	0.00846684	0.0520762	0.104343	0.033943	0.0438419	0.0463343	0.227389	0.0233704	0.906959	0.0039582	0.0872154	0.486227	0.140941	0.0360994	0.269774	0.061753	0.0179965	0.0204587	0.200215	0.000877803	0.0151306	0.0249626	0.375652	0.721647	1.08154	1.82116	5	4.754799
1164000	-273.8903	-316.7348	42.84457	10	2.127913	0.130535	0.112294	0.000913973	0.0117953	0.113751	0.0825883	0.0519334	0.00190934	0.0206951	0.0596699	0.036993	0.0771505	0.0967232	0.0223053	0.0025792	0.174546	0.020492	0.022638	0.0102369	0.109166	0.0522174	0.00158249	0.0535106	0.139946	0.34251	0.061783	0.0403538	0.135252	0.0441794	0.0833591	0.252082	0.0700438	0.1808	0.0717053	0.00306558	0.0734976	0.364665	0.295818	0.0943594	0.00877795	0.378726	0.30808	0.667961	1.07288	1.95107	5	3.907149
1165000	-269.1376	-320.9319	51.79432	10	1.150054	0.0751271	0.0265749	0.0124131	0.0112053	0.120585	0.00989037	0.0284395	0.0194651	0.0291816	0.0662452	0.0844781	0.00799525	0.0820103	0.0871694	0.0151037	0.349977	0.335016	0.00651921	0.0110953	0.047027	0.0441367	0.0732863	0.265018	0.038521	0.0273626	0.0355441	0.0460112	0.193358	0.122198	0.21448	0.188859	0.0012567	0.0887732	0.168063	0.0397076	0.0149599	0.192486	0.00136829	0.0516565	0.128627	0.188284	0.165885	0.517634	1.02101	2.29547	5	3.549476
1166000	-282.13	-335.3092	53.17919	10	0.6452675	0.0669021	0.000396389	0.0880733	0.0194291	0.161256	0.0794545	0.122338	0.0152037	0.0216457	0.00123509	0.159125	0.238857	0.108602	0.0755113	0.0659339	0.175537	0.154826	0.0409498	0.00240882	0.16342	0.00959447	0.0693284	0.00577169	0.0225434	0.115793	0.00282238	0.212904	0.243495	0.0914179	0.0101081	0.0198498	0.0278955	0.0418947	0.116761	0.0908604	0.0761679	0.105977	0.10129	0.111251	0.0591184	0.127855	0.0625588	0.336519	0.902766	2.69816	5	3.423803
1167000	-268.3741	-308.4948	40.12065	10	4.048016	0.12985	0.0209345	0.0349687	0.0674813	0.1681	0.0202333	0.122119	0.0767044	0.0270135	0.133709	0.196897	0.0611874	0.0883123	0.0633499	0.0216953	0.228725	0.256377	0.0492726	0.011506	0.124301	0.00328307	0.033242	0.0636399	0.0285263	0.0435609	0.14398	0.151138	0.104341	0.0344345	0.089443	0.265881	0.39758	0.426098	0.3067	0.0875157	0.159844	0.0436831	0.0112023	0.00740216	0.0790878	0.0229924	0.456981	0.776853	1.08439	1.68178	5	4.406313
1168000	-265.8461	-314.1262	48.28009	10	0.6489142	0.0920307	0.00363417	0.00519483	0.0349933	0.139585	0.127578	0.00521447	0.0430674	0.030555	0.0345273	0.128073	0.0925262	0.12214	0.055488	0.0529438	0.34176	0.293955	0.00687116	0.0393357	0.0139677	0.00298575	0.0360611	0.0890667	0.0818306	0.0295731	0.0307604	0.00771631	0.187788	0.161647	0.000631365	0.121507	0.61794	0.0843991	0.0105574	0.0364774	0.0868605	0.103942	0.127399	0.00286555	0.0221116	0.123031	0.0633284	0.338395	0.90436	2.69392	5	3.628591
1169000	-262.4577	-307.4135	44.95581	10	1.824472	0.201369	0.0124386	0.00990947	0.0195872	0.433226	0.00987502	0.0612672	0.0533881	0.0111595	0.0866881	0.101463	0.16474	0.171206	0.0128079	0.0622274	0.169858	0.0865469	0.0433061	0.0161218	0.0774374	0.00536793	0.0041468	0.0531325	0.014586	0.228793	0.0360922	0.318344	0.516508	0.00563017	0.260333	0.0924044	0.0110087	0.1375	0.0928502	0.0420096	0.220587	0.179447	0.0442225	0.0131789	0.0829286	0.111456	0.271382	0.634949	1.06491	2.02876	5	4.27515
1170000	-277.7116	-319.1197	41.40811	10	1.331034	0.0787197	0.0957554	0.00842365	0.0129865	0.297212	0.214379	0.0326741	0.0528784	0.0170056	0.156856	0.0574029	0.24029	0.0948077	0.00194619	0.223457	0.0669935	0.205305	0.088616	0.00871837	0.0824443	0.011653	0.0795722	0.0597214	0.010199	0.00188519	0.204898	0.211143	0.440128	0.118806	0.0425817	0.207295	0.12217	0.00036236	0.243023	0.0251906	0.0296405	0.270967	0.0148516	0.022109	0.163456	0.00451042	0.198002	0.557782	1.03874	2.20548	5	4.321034
1171000	-268.3741	-307.4746	39.10049	10	3.106325	0.144432	0.0640429	0.0256591	0.054709	0.147606	0.156203	0.00264347	0.157692	0.00453951	0.0576187	0.139273	0.151702	0.128866	0.0161309	0.0422835	0.295786	0.182603	0.0311871	0.0089836	0.10451	0.0361853	0.0838933	0.191483	0.0786722	0.0122977	0.0864225	0.136121	0.0407276	0.00369859	0.0741772	0.0381924	0.610574	0.114208	0.296196	0.322579	0.156738	0.186569	0.171755	0.0776496	0.0339765	0.0173956	0.397324	0.73725	1.08299	1.78243	5	4.685982
1172000	-276.2735	-320.2105	43.93702	10	2.631073	0.263062	0.0282533	0.0214411	0.000575173	0.259463	0.0125646	0.0119101	0.0427244	0.0887129	0.0363206	0.116894	0.0742835	0.0847129	0.0397436	0.0476512	0.328209	0.25117	0.0548847	0.00657268	0.135382	0.0243608	0.0663872	0.152485	0.0570199	0.34234	0.0736716	0.0241395	0.0845898	0.00532499	0.107031	0.256585	0.0772351	0.00219858	0.134204	0.104713	0.05577	0.187728	0.0634266	0.0632312	0.178347	0.0163682	0.358541	0.708813	1.07997	1.85267	5	3.98169
1173000	-264.8248	-317.7584	52.93357	10	1.060197	0.0648568	0.0124258	0.0452122	0.0362342	0.0617163	0.0825565	0.0324919	0.108791	0.0978038	0.0210163	0.0734003	0.121535	0.0679244	0.00533136	0.129496	0.189243	0.0222895	0.0299896	0.0819928	0.0329168	0.00341458	0.0184912	0.00275491	0.0905911	0.137281	0.0270576	0.060925	0.203197	0.0489463	0.118541	0.278172	0.184845	0.118098	0.0304024	0.0140894	0.284294	0.0177986	0.0303383	0.127645	0.059687	0.145939	0.148806	0.494127	1.0093	2.34777	5	3.319731
1174000	-280.1203	-318.1129	37.99268	10	1.046853	0.0940164	0.0283448	0.0550398	0.0522272	0.0954961	0.069179	0.0838605	0.0672917	0.0429042	0.105748	0.206231	0.231723	0.0359745	0.00702344	0.0754096	0.244327	0.0488863	0.107759	0.0265431	0.0101615	0.114372	0.0359511	0.240501	0.10346	0.365454	0.00915012	0.111271	0.384689	0.0250193	0.0255268	0.241572	0.199779	0.175886	0.5569	0.0741869	0.192163	0.209198	0.00364536	0.0834627	0.109514	0.251352	0.146207	0.490395	1.00735	2.35605	5	5.201198
