Iteration	Posterior	Likelihood	Prior	alpha_dir	alpha_morpho	brlens[1]	brlens[2]	brlens[3]	brlens[4]	brlens[5]	brlens[6]	brlens[7]	brlens[8]	brlens[9]	brlens[10]	brlens[11]	brlens[12]	brlens[13]	brlens[14]	brlens[15]	brlens[16]	brlens[17]	brlens[18]	brlens[19]	brlens[20]	brlens[21]	brlens[22]	brlens[23]	brlens[24]	brlens[25]	brlens[26]	brlens[27]	brlens[28]	brlens[29]	brlens[30]	brlens[31]	brlens[32]	brlens[33]	brlens[34]	brlens[35]	brlens[36]	brlens[37]	brlens[38]	brlens[39]	brlens[40]	brlens[41]	brlens[42]	brlens[43]	brlens[44]	brlens[45]	brlens[46]	brlens[47]	brlens[48]	brlens[49]	brlens[50]	brlens[51]	brlens[52]	brlens[53]	brlens[54]	brlens[55]	brlens[56]	brlens[57]	brlens[58]	brlens[59]	brlens[60]	brlens[61]	brlens[62]	brlens[63]	brlens[64]	brlens[65]	brlens[66]	brlens[67]	brlens[68]	brlens[69]	brlens[70]	brlens[71]	brlens[72]	brlens[73]	brlens[74]	brlens[75]	brlens[76]	brlens[77]	brlens[78]	brlens[79]	brlens[80]	brlens[81]	brlens[82]	brlens[83]	brlens[84]	brlens[85]	brlens[86]	brlens[87]	brlens[88]	brlens[89]	brlens[90]	brlens[91]	brlens[92]	brlens[93]	brlens[94]	brlens[95]	brlens[96]	brlens[97]	brlens[98]	brlens[99]	brlens[100]	brlens[101]	brlens[102]	brlens[103]	brlens[104]	brlens[105]	brlens[106]	brlens[107]	char_rates[1]	char_rates[2]	char_rates[3]	char_rates[4]	model_indicator	tree_length
10000	-2794.401	-2770.793	-23.60808	1	1.592115	0.0250109	0.0315608	0.0818926	0.0812499	0.110447	0.241274	0.0297931	0.231609	0.0382777	0.0496637	0.282048	0.0926388	0.0133567	0.0639711	0.0818215	0.134227	0.107655	0.52315	0.0821277	0.129117	0.00990138	0.0408894	0.0487149	0.0172402	0.139828	0.0189814	0.0114677	0.0146681	0.0238649	0.0314682	0.144641	0.0041993	0.0291663	0.14301	0.0933326	0.145268	0.0139356	0.0145988	0.0202683	0.173304	0.0509903	0.0160931	0.0171059	0.0789618	0.0405106	0.0169119	0.108236	0.0843269	0.00363436	0.101207	0.0483628	0.197757	0.230946	0.16561	0.0216765	0.0626208	0.00239528	0.00978073	0.0151972	0.0423598	0.00245448	0.213773	0.0355017	0.0682684	0.142862	0.0828286	0.57558	0.108138	0.0906351	0.00281777	0.0180569	0.106463	0.0692795	0.03601	0.240036	0.11103	0.0238507	0.0411995	0.00369711	0.00581178	0.0299734	0.0293392	0.125554	0.144734	0.275072	0.00261315	0.281675	0.0268709	0.0128353	0.0129868	0.0341122	0.0915467	0.0516916	0.000421586	0.0327749	0.0221038	0.0087053	0.0259175	0.0166564	0.228831	0.0399715	0.040721	0.0517273	0.0547919	0.0198372	0.0383461	0.0944279	0.239208	0.603204	1.0554	2.10219	3	8.656856
11000	-2786.796	-2769.077	-17.71835	1	1.684016	0.010701	0.0166222	0.0604323	0.0302259	0.00773359	0.300417	0.0706825	0.116005	0.0981283	0.0355461	0.245845	0.109486	0.0138885	0.0111853	0.152807	0.221285	0.018318	0.0762595	0.0308531	0.0972854	0.0984661	0.072994	0.0394963	0.0269388	0.0852709	0.00955223	0.0239377	0.00680135	0.0215917	0.0350128	0.0659744	0.0388743	0.118108	0.024247	0.0973567	0.00519836	0.0532479	0.000250607	0.0134287	0.09248	0.015472	0.00323242	0.0259552	0.0264969	0.0111841	0.00119081	0.148911	0.0430685	0.104651	0.0620116	0.15966	0.242019	0.183497	0.0170989	0.0237124	0.0504254	0.0342896	0.0478432	0.021611	0.114189	0.0617337	0.0512075	0.0106839	0.00918352	0.00556124	0.108502	0.342136	0.154833	0.038456	0.00258409	0.0164545	0.231284	0.00114497	0.174014	0.082939	0.119437	0.147054	0.0382238	0.0468128	0.0352571	0.145242	0.0445594	0.183579	0.0625001	0.327855	0.233345	0.0409621	0.171492	0.0444214	0.00849188	0.071578	0.0237596	0.0410721	0.00169967	0.0431791	0.0181857	0.00400199	0.0375923	0.0254022	0.555512	0.00640129	0.0778621	0.0580311	0.00855193	0.0988844	0.0309828	0.0265943	0.252401	0.616572	1.05962	2.07141	3	8.058693
12000	-2797.512	-2764.748	-32.76375	2	1.201726	0.017615	0.00449846	0.0718238	0.180669	0.0481666	0.397495	0.0280662	0.0657142	0.0335283	0.0156032	0.287307	0.106478	0.0077301	0.0304743	0.158819	0.361309	0.11082	0.172317	0.0340435	0.0110037	0.00546324	0.0348832	0.0457848	0.0359837	0.111015	0.017495	0.014746	0.00974886	0.0231813	0.00539642	0.0604668	0.184981	0.0516226	0.0784828	0.102261	0.0780889	0.0259406	0.00474994	0.0308221	0.0242706	0.00708104	0.0825637	0.0113229	0.0831253	0.0307215	0.0112822	0.115306	0.0404534	0.0736317	0.0179868	0.065287	0.177532	0.166329	0.177815	0.0842938	0.00810777	0.0432165	0.115629	0.238302	0.42239	0.124752	0.0661316	0.00357564	0.0711299	0.0125307	0.0189684	0.501976	0.142575	0.0909254	0.0315903	0.00497727	8.77421e-05	0.058572	0.108616	0.110182	0.116953	0.126806	0.01959	0.123352	0.0293565	0.0276814	0.0808292	0.114311	0.112353	0.02998	0.0738923	0.057386	0.0839066	0.0682787	0.00382764	0.0411197	0.222518	0.129649	0.123334	0.0257008	0.0132349	0.237072	0.0392101	0.193003	0.0182702	0.100822	0.078141	0.00955677	0.0996823	0.0477177	0.000746239	0.876898	0.175366	0.529993	1.02677	2.26787	4	9.733014
13000	-2775.874	-2767.088	-8.785753	2	1.573355	0.0241282	0.00665016	0.0511046	0.26116	0.0982829	0.171637	0.0323524	0.0859121	0.0316208	0.0607685	0.361319	0.127042	0.0399155	0.0280093	0.142815	0.169016	0.0849514	0.0173431	0.0307976	0.0998651	0.017992	0.0421425	0.015656	0.0415253	0.0782711	0.0453925	0.00318011	0.019323	0.0321742	0.0215346	0.0454467	0.0167803	0.043167	0.0174455	0.158256	0.013344	0.0296504	0.0179947	0.0356092	0.0737776	0.0572467	0.00595304	0.0105871	0.0693303	0.0282469	0.0149834	0.107975	0.0350899	0.0816201	0.050316	0.0310031	0.210404	0.248253	0.0624498	0.0181528	0.0133813	0.0340981	0.0382931	0.0143759	0.215689	0.0164286	0.0216496	0.000697051	0.0228414	0.00767392	0.00298933	0.261827	0.101223	0.0418836	0.0414554	0.024272	0.0693841	0.00685171	0.232392	0.0228216	0.058155	0.0975808	0.0118739	0.174385	0.115425	0.0253741	0.0493336	0.205454	0.0316597	0.00981044	0.0129219	0.193225	0.0257026	0.0464663	0.0576981	0.0386194	0.0608182	0.0453832	0.441582	0.0055836	0.0902549	0.0742709	0.0830024	0.010536	0.0177202	0.13774	0.102546	0.0450275	0.0354591	0.0240896	0.146882	0.111851	0.236435	0.600328	1.05445	2.10878	4	7.501624
14000	-2789.397	-2764.03	-25.36746	2	1.848538	0.0487824	0.000153652	0.11829	0.117786	0.425716	0.242924	0.0560726	0.073347	0.0615867	0.0484186	0.32326	0.0510015	0.039175	0.0673731	0.0863419	0.373364	0.0702721	0.0417888	0.0416156	0.0946962	0.00380998	0.0267255	0.0474406	0.0294406	0.047377	0.0439268	0.0119459	0.0448136	0.0187385	0.0485951	0.00791632	0.19673	0.0517497	0.0960255	0.0437607	0.0613173	0.00797898	0.0164054	0.00702359	0.108435	0.00269354	0.0203658	0.0239087	0.0637255	0.0200061	0.00378097	0.109481	0.0816833	0.0581175	0.029634	0.00956608	0.122598	0.564655	0.200874	0.0901951	0.0713143	0.0561602	0.00511938	0.0437936	0.311864	0.00119831	0.0305527	0.107476	0.00629676	0.0135395	0.0617869	0.00755953	0.0495096	0.01458	0.19314	0.0167465	0.0354055	0.00942371	0.065671	0.214677	0.0248463	0.167758	0.00268854	0.0687368	0.0169455	0.126764	0.0486242	0.0254957	0.13999	0.0042703	0.0018983	0.233666	0.0162126	0.0612526	0.0172794	0.0300972	0.15025	0.0231896	0.467226	0.0280589	0.111277	0.0966413	0.388871	0.0381251	0.0588465	0.0698838	0.152092	0.0174888	0.02398	0.0391305	0.155546	0.0871843	0.274499	0.637876	1.06569	2.02193	4	8.913538
15000	-2772.916	-2755.641	-17.27523	2	1.138478	0.0651925	0.00215745	0.0487003	0.285851	0.125746	0.113919	0.017126	0.0436818	0.0432356	0.0281902	0.263533	0.0340024	0.028118	0.00280663	0.097827	0.327896	0.125024	0.0606725	0.00234497	0.13249	0.0189249	0.0795266	0.0307864	0.0229398	0.016735	0.0209562	0.0268946	0.00678212	0.0483507	0.0608646	0.0492516	0.0459663	0.027319	0.0185018	0.0465481	0.0301199	0.00683839	0.00227588	0.00777586	0.173129	0.0163743	0.00385077	0.00762939	0.0963162	0.0178268	0.00687704	0.125718	0.0796666	0.0156628	0.0375095	0.000813415	0.307536	0.31972	0.0170225	0.0694642	0.0168747	0.114087	0.0351432	0.0795883	0.00296741	0.0992777	0.148256	0.12883	0.0491164	0.0875789	0.00630259	0.136106	0.0483862	0.144085	0.0351644	0.0450936	0.103325	0.0832836	0.0824098	0.0262371	0.123317	0.0439486	0.0201902	0.0295644	0.0501807	0.00697572	0.0500512	0.0802236	0.611011	0.0543581	0.0811581	0.0422149	0.0518417	0.162734	0.0167518	0.0211635	0.0702869	0.00137849	0.0526889	0.00378772	0.0104557	0.0881499	0.466649	0.02873	0.042708	0.121509	0.299294	0.00303829	0.113289	0.173037	0.0347041	0.120065	0.163727	0.514754	1.01963	2.30189	4	8.258554
16000	-2785.731	-2765.463	-20.26857	1	1.172874	0.0657445	0.00129109	0.0581481	0.136121	0.116242	0.162383	0.0246658	0.00246603	0.0786948	0.00246843	0.409947	0.015712	0.00561745	0.0382192	0.108638	0.108746	0.118906	0.175239	8.10308e-05	0.122319	0.0293961	0.00579779	0.0529462	0.0231618	0.0729826	0.0374118	0.0125474	0.0162008	0.0134824	0.0346213	0.322904	0.150402	0.0566879	0.0634278	0.0570526	0.0317548	0.00546149	0.0154215	0.0509448	0.242452	0.00608387	0.0457495	0.00814653	0.0969707	0.0180629	0.00245953	0.0761895	0.0734716	0.0418145	0.0424906	0.0438464	0.0890641	0.471247	0.159551	0.0266844	0.144458	0.244288	0.0725787	0.193089	0.0019862	0.114258	0.130005	0.196484	0.0333189	0.0318883	0.021408	0.359892	0.126344	0.0485211	0.046808	0.0155693	0.0203009	0.0213357	0.00101185	0.0246453	0.0127448	0.0130161	0.0321355	0.0861416	0.044822	0.0621546	0.0594652	0.0766706	0.283697	0.0149042	0.0324409	0.21377	0.191499	0.0485961	0.0486404	0.0126434	0.0354542	0.00151503	0.059141	0.0242194	0.0835908	0.0964004	0.00817997	0.0232614	0.136076	0.158591	0.0322964	0.0096624	0.0896838	0.0875979	0.0395849	0.149503	0.170103	0.523189	1.02363	2.28308	3	8.364829
17000	-2775.288	-2760.778	-14.5096	2	1.434182	0.000990885	0.0505844	0.0639469	0.114424	0.249592	0.142161	0.0876549	0.0234482	0.0784166	0.0158806	0.275336	0.0147799	0.0539858	0.0456214	0.142789	0.241548	0.197165	0.17234	3.30609e-05	0.0210357	0.102387	0.0249299	0.00765802	0.0106463	0.0667607	0.0328829	0.0143401	0.0132506	0.00733834	0.0822013	0.0171425	0.130349	0.0103428	0.0969171	0.0734676	0.0066032	0.0551401	0.0101696	0.0360576	0.0472903	0.0058226	0.0153009	0.00660587	0.0378887	0.0304835	0.00385749	0.113024	0.065252	0.0169707	0.0395985	0.0726404	0.205989	0.423404	0.120407	0.0451128	0.160605	0.0276258	0.201878	0.0308616	0.0340762	0.00323375	0.0520431	0.0293886	0.0083415	0.0985225	0.0307854	0.374919	0.0650889	0.0324061	0.00313199	0.07616	0.0190543	0.115469	0.129586	0.0488906	0.0395807	0.020032	0.0313697	0.000421303	0.0930614	0.0215647	0.0612334	0.00654505	0.55244	0.0526875	0.0453978	0.0581179	0.210546	0.124547	0.00744805	0.0682331	0.147909	0.00220224	0.00925602	0.0727327	0.0641803	0.0392815	0.0368889	0.0178307	0.0029845	0.178838	0.0090457	0.0128905	0.160836	0.0144795	0.0461528	0.0939748	0.214974	0.577221	1.04631	2.16149	4	7.884742
18000	-2771.648	-2758.581	-13.06726	2	1.872463	0.00975169	0.00183119	0.0690051	0.0400578	0.0889149	0.135202	0.0694864	0.103923	0.0399748	0.012125	0.198767	0.0377799	0.0178313	0.0397464	0.108188	0.206498	0.044525	0.431854	0.000557888	0.0545471	0.0734626	0.0467206	0.0636932	0.0293059	0.188617	0.0364979	0.0157792	0.0449343	0.0093492	0.0613464	0.0406574	0.0195342	0.0372791	0.157515	0.107963	0.0187893	0.0532246	0.00423512	0.0188539	0.0677742	0.0110104	0.00707603	0.0244158	0.0668505	0.0146774	0.00301495	0.136823	0.0453667	0.0866061	0.160286	0.28936	0.115445	0.237504	0.190179	0.0369185	0.166986	0.0745282	0.0626244	0.017136	0.0568707	0.00437412	0.0387906	0.0454806	0.00152194	0.0520726	0.0460069	0.0851325	0.0405945	0.0548157	0.0882398	0.0508808	0.00535498	0.0567874	0.00788886	0.20374	0.0492308	0.0823214	0.017388	0.0154343	0.105757	0.00208602	0.0770774	0.0394677	0.529102	0.00686169	0.0281254	0.124988	0.137057	0.102976	0.069012	0.071139	0.361736	0.0245573	0.113988	0.0201652	0.0373412	0.000973778	0.029642	0.0296591	0.0131084	0.110061	0.165783	0.00763974	0.0348483	0.0558448	0.00573036	0.0503318	0.27756	0.640728	1.06644	2.01527	4	7.910892
19000	-2816.539	-2796.176	-20.3626	1	1.252153	0.0530998	0.0414554	0.0266962	0.146734	0.100176	0.202816	0.000705845	0.0579462	0.103615	0.148446	0.212926	0.00390623	0.0735588	0.109901	0.248643	0.275795	0.158768	0.0798455	0.0957056	0.0397166	0.0475375	0.0316124	0.0102546	0.0892433	0.0262906	0.129639	0.0291348	0.0168297	0.0299425	0.0561819	0.0170708	0.0560892	0.102013	0.0483049	0.0957645	0.0149116	0.0264656	0.000811614	0.130104	0.0908576	0.00942524	0.0358997	0.0376051	0.0818251	0.0402573	0.00894262	0.136587	0.0946637	0.0831221	0.000613665	0.0569197	0.236406	0.222101	0.194863	0.085665	0.139785	0.0157895	0.115315	0.0126679	0.0360511	0.0268316	0.204936	0.0202076	0.0549668	0.0742264	0.0686065	0.0222015	0.0464343	0.0814442	0.15645	0.00859453	0.0998799	0.0713948	0.03471	0.0643658	0.0553251	0.0299597	0.0616891	0.030183	0.0329754	0.0210477	0.0111645	0.0286139	0.0562649	0.0347329	0.0344504	0.0692101	0.149601	0.0837223	0.0421639	0.143989	0.283771	0.0892199	0.100647	0.125581	0.0131537	0.0519347	0.0215219	0.0226807	0.0537494	0.278982	0.0579821	0.128279	0.0170912	0.0636435	0.00722427	0.256481	0.184377	0.541332	1.03182	2.24247	3	8.366304
20000	-2759.204	-2751.374	-7.829919	2	1.399637	0.0043911	0.00596475	0.0602929	0.191149	0.0925507	0.23452	0.0368522	0.0640462	0.0809317	0.0386657	0.17546	0.0762395	0.0289757	0.0285392	0.118306	0.308796	0.128956	0.251094	0.0155317	0.108722	0.0231342	0.0143453	0.0125989	0.0331467	0.0312052	0.0777426	0.0164428	0.0213641	0.0398452	0.0518921	0.102721	0.0337951	0.0282251	0.0221115	0.00131791	0.00813763	0.00830791	0.000554835	0.0704347	0.0519855	0.00170944	0.00223139	0.0312368	0.0687586	0.0112366	0.00522495	0.0995526	0.0435644	0.036224	0.0107129	0.0158792	0.250231	0.107739	0.0557986	0.0600296	0.0569986	0.0137224	0.0451735	0.142983	0.00841805	0.0580546	0.170852	0.0474848	0.0196286	0.154681	0.0171781	0.00836673	0.0560968	0.0925816	0.388625	0.0442935	0.0160423	0.0446119	0.0174373	0.0505609	0.281824	0.0749415	0.0229694	0.0517626	0.0595466	0.202466	0.0505159	0.22988	0.0972344	0.0121822	0.204597	0.0393361	0.0409152	0.0241002	0.00537394	0.0342751	0.245044	0.0610265	0.00909734	0.0313996	0.0516017	0.0937989	0.0813534	0.0417358	0.0223019	0.132626	0.0689719	0.0196712	0.0411964	0.0189459	0.0197831	0.0285838	0.209394	0.570951	1.04394	2.17571	4	7.35227
21000	-2784.256	-2769.395	-14.86145	1	1.913894	0.0846737	0.00349365	0.0628217	0.0279544	0.131579	0.135099	0.0298507	0.133936	0.0842541	0.0166345	0.320865	0.0909575	0.0115323	0.0394857	0.101823	0.256008	0.106025	0.130059	0.0732632	0.10401	0.0279058	0.0403512	0.0502079	0.0380609	0.159311	0.0753405	0.0077142	0.00275415	0.0512235	0.0237333	0.0716487	0.0262174	0.0017336	0.0204656	0.00141023	0.0785635	0.0108169	0.0150332	0.00829246	0.0879317	0.00843464	0.0144083	0.0070745	0.0185139	0.03238	0.00197724	0.0872743	0.0768418	0.097421	0.00968253	0.00369805	0.134905	0.460965	0.355092	0.132522	0.143707	0.00320319	0.000286224	0.0735311	0.00901934	0.0888986	0.0444766	0.00822721	0.0417278	0.150067	0.0644337	0.0813451	0.067958	0.0400075	0.567336	0.037725	0.100922	0.0831472	0.0642288	0.0615526	0.275131	0.0588298	0.0216747	0.0502549	0.0475608	0.0580704	0.0690325	0.012274	0.111683	0.140492	0.0549446	0.0321157	0.138674	0.0255751	0.0112962	0.00836881	0.277445	0.132544	0.0485039	0.0121445	0.0283069	0.0431232	0.0221332	0.0180921	0.0254857	0.00803024	0.0137919	0.0580311	0.00634196	0.000599339	0.00400661	0.0194273	0.282775	0.645533	1.06768	2.00401	3	7.750015
22000	-2791.347	-2767.854	-23.49306	2	1.125501	0.0171064	0.00394199	0.0838039	0.239364	0.215867	0.0801059	0.0469662	0.0841784	0.064811	0.0103481	0.205487	0.0621463	0.0345291	0.0902569	0.0628875	0.0191061	0.0692592	0.446376	0.0259766	0.00551375	0.0602386	0.0386276	0.029796	0.0300595	0.0740916	0.0771397	0.030901	0.0268869	0.00856264	0.0645308	0.0222899	0.00437596	0.00934895	0.0396824	0.0155839	0.0151967	0.0202121	0.00153417	0.085408	0.182713	0.0240137	0.0299873	0.0361893	0.0427675	0.00636613	0.00749941	0.118188	0.119029	0.0847467	0.0241359	0.0289786	0.336744	0.385809	0.212693	0.137179	0.142156	0.00626596	0.441757	0.00402825	0.0364251	0.140765	0.159754	0.0115109	0.0670906	0.0645193	0.00122978	0.0195976	0.275032	0.0262886	0.582806	0.0118653	0.0825356	0.0429807	0.184561	0.108676	0.022654	0.0606667	0.0282733	0.0878248	0.0239132	0.087871	0.0820617	0.197984	0.048754	0.0611048	0.0443214	0.0144225	0.0053041	0.025569	0.0486439	0.0719336	0.319288	0.084143	0.040878	0.0970389	0.0133126	0.0707624	0.0756381	0.00561257	0.079239	0.080112	0.0134101	0.00741386	0.0878253	0.061867	0.0428502	0.0372698	0.161293	0.511476	1.01804	2.30919	4	8.737346
23000	-2785.702	-2765.48	-20.22209	2	1.201719	0.0637412	0.0142509	0.0646776	0.215009	0.333889	0.184467	0.00412355	0.0508145	0.0526694	0.0506476	0.216956	0.276282	0.0866088	0.0356923	0.0730727	0.330666	0.0352491	0.270012	0.041234	0.0514848	0.0345506	0.0439297	0.0252839	0.0247086	0.137819	0.0374202	0.0176173	0.00850668	0.0212466	0.0417812	0.0148088	0.0108678	0.0618597	0.057135	0.0490939	0.0154448	0.0194514	0.0224041	0.0214448	0.0510138	0.000827464	0.0158208	0.025289	0.0895527	0.0155993	0.00454353	0.158367	0.0492252	0.0352116	0.0103665	0.00232368	0.251968	0.242587	0.37134	0.0994199	0.0138743	0.0200843	0.20112	0.05044	0.0495221	0.130368	0.0162849	0.053858	0.012839	0.101102	0.000728772	0.0202902	0.0853965	0.089508	0.45108	0.0028438	0.00162214	0.017207	0.0437211	0.00829752	0.000238886	0.0598453	0.00943293	0.15693	0.0392448	0.113243	0.0398653	0.025846	0.0631775	0.0694247	0.166898	0.104703	0.0437288	0.0101272	0.00592457	0.0776083	0.345708	0.0707711	0.104542	0.11107	0.0251881	0.0386496	0.0180865	0.253132	0.0989782	0.196012	0.00219351	0.0365772	0.103249	0.154948	0.076179	0.0379259	0.175364	0.529991	1.02677	2.26788	4	8.570014
24000	-2786.837	-2767.894	-18.94304	1	1.186353	0.109552	0.0154462	0.0573203	0.128073	0.0940207	0.0596812	0.00368009	0.132069	0.0981704	0.0564181	0.462237	0.0964471	0.0373724	0.0248484	0.109909	0.148542	0.0797988	0.19315	0.0148869	0.0707789	0.0461771	0.042479	0.0250573	0.0145481	0.122615	0.0435614	0.0172533	0.0180741	0.0182246	0.0764568	0.092691	0.138369	0.034272	0.052233	0.0898829	0.00558589	0.00343098	0.003243	0.0520737	0.105949	0.0222516	0.00625745	0.0251053	0.0917345	0.0174162	0.00124337	0.103708	0.0416204	0.00970611	0.0019922	0.0840173	0.219935	0.357246	0.160411	0.0120182	0.0469457	0.125032	0.0513336	0.0570993	0.00239564	0.0263509	0.203728	0.0528098	0.0127596	0.00514073	0.00752867	0.0892952	0.170394	0.0288752	0.66773	0.00201739	0.0118754	0.00836427	0.268497	0.0866281	0.0708606	0.0526446	0.0384842	0.0202735	0.127016	0.00535097	0.0276401	0.121259	0.106755	0.0326669	0.109175	0.14743	0.0038168	0.0500477	0.0695126	0.0655809	0.0334326	0.200652	0.0360411	0.0414905	0.0343134	0.0427979	0.0187632	0.0560983	0.0882751	0.0531669	0.0255692	0.0750852	0.0139262	0.0255155	0.294122	0.0691241	0.172571	0.526398	1.02512	2.27591	3	8.230928
25000	-2808.055	-2779.407	-28.64757	2	1.649466	0.00576077	0.000432612	0.0812684	0.113494	0.363754	0.149715	0.0123526	0.0511552	0.131202	0.0103169	0.442658	0.0374845	0.0231895	0.0304695	0.208425	0.277673	0.073034	0.192677	0.0485126	0.241723	0.0390663	0.0117135	0.0673127	0.0439319	0.0925562	0.0867511	0.00576428	0.0134039	0.0506412	0.096769	0.028772	0.115347	0.0175577	0.018366	0.119133	0.0403856	0.0109234	0.00357183	0.115872	0.188877	0.0133277	0.015693	0.00447915	0.0777923	0.0279588	0.0218143	0.133623	0.0453331	0.0762564	0.138398	0.0474999	0.0743766	0.167706	0.0591531	0.106202	0.00433742	0.169317	0.0450709	0.0148632	0.247933	0.0532076	0.0995729	0.00726253	0.0320803	0.138484	0.0139049	0.0612195	0.0949724	0.0390956	0.656949	0.0122192	0.0181366	0.0618799	0.463062	0.121843	0.00381995	0.0486686	0.0731428	0.0506564	0.00725429	0.129178	0.0533695	0.131506	0.00957365	0.0636801	0.0549383	0.0569774	0.010297	0.0123957	0.00963984	0.0883225	0.161404	0.314497	0.0468086	0.0118913	0.0531353	0.0183894	0.121205	0.00963209	0.228787	0.0590373	0.181794	0.073193	0.0928365	0.145881	0.00158789	0.114187	0.247516	0.611682	1.05811	2.08269	4	9.464723
26000	-2794.512	-2767.563	-26.94902	1	1.875524	0.0122796	0.0110464	0.0919233	0.387891	0.148967	0.154068	0.0989021	0.0385543	0.0414763	0.0321185	0.416018	0.0696565	0.0277904	0.0274185	0.250786	0.234009	0.0116009	0.15046	0.00774687	0.0804971	0.0408263	0.0138204	0.0494976	0.00812006	0.0564443	0.101627	0.00536072	0.015809	0.0488361	0.0668535	0.0568079	0.0602129	0.096494	0.0349629	0.0435841	0.0560507	0.0395657	0.00413094	0.00334793	0.209716	0.00715087	0.0578383	0.00937437	0.0235792	0.00542836	0.00178262	0.136916	0.0933647	0.026813	0.0185265	0.0761216	0.175361	0.612916	0.178915	0.0976446	0.0371998	0.0271527	0.0127813	0.0288802	0.00351752	0.106558	0.0203237	0.00693641	0.075903	0.110012	0.0501479	0.010619	0.0208672	0.101327	0.739791	0.0264113	0.043122	0.00891683	0.127925	0.0703822	0.0471734	0.407313	0.00132361	0.0319553	0.0104306	0.0494058	0.0674494	0.0157666	0.163283	0.0628283	0.0385595	0.00455558	0.0194841	0.00216916	0.0572537	0.135399	0.0755595	0.0736911	0.397034	0.032718	0.031762	0.0142355	0.054428	0.0831447	0.00237593	0.129574	0.10359	0.0362078	0.125664	0.136826	0.0179735	0.0776885	0.277949	0.641089	1.06654	2.01442	3	8.962609
27000	-2776.096	-2754.669	-21.42655	1	1.532936	0.00743624	0.0203541	0.0345978	0.0765681	0.171322	0.115481	0.0257514	0.0813534	0.0252575	0.161442	0.247663	0.0404707	0.0109197	0.0142955	0.12187	0.319018	0.121073	0.19943	0.0223963	0.107026	0.0709532	0.0286743	0.0537086	0.0225957	0.0604344	0.00630485	0.0150367	0.00833142	0.0660429	0.0551958	0.0211837	0.206774	0.0419127	0.0583421	0.037051	0.0367301	0.0666526	0.00994341	0.0286197	0.158036	0.0116601	0.0282067	0.0194617	0.0887072	0.0182295	0.00262189	0.168884	0.0477816	0.0671014	0.00209743	0.00614369	0.199418	0.159445	0.138251	0.0313123	0.107793	0.160207	0.0403891	0.00770462	0.0183763	0.0670235	0.0981622	0.0478564	0.0447738	0.0360786	0.0152344	0.084823	0.0755668	0.667371	0.0756211	0.0910315	0.0405292	0.078002	0.177241	0.0120193	0.115323	0.0200498	0.0068056	0.0394421	0.101234	0.0376376	0.0498818	0.0117639	0.136677	0.0456904	0.0139734	0.0479145	0.0531606	0.042637	0.00738016	0.222779	0.0130139	0.0780416	0.400401	0.0839481	0.0334157	0.0717869	0.450627	0.0460713	0.0874206	0.0328429	0.0945913	0.0244626	0.00774978	0.108417	0.00237486	0.0457309	0.230366	0.593948	1.0523	2.12339	3	8.44462
28000	-2790.589	-2769.373	-21.21521	2	2.207964	0.00104043	0.00770918	0.0445814	0.0828499	0.036439	0.245099	0.0727027	0.0265654	0.110607	0.172102	0.336732	0.0211966	0.0457248	0.0285651	0.114143	0.270717	0.0123547	0.156774	0.0389035	0.0703749	0.00293463	0.105667	0.0813261	0.0121438	0.034103	0.00952352	0.0325042	0.0292066	0.00912356	0.0586052	0.0235231	0.118221	0.017763	0.0706947	0.0682801	0.00519681	0.00279341	0.0123905	0.0804769	0.00228713	0.00756258	0.00776991	0.00681905	0.0978915	0.0425241	0.00729387	0.134394	0.0466745	0.0218975	0.0554726	0.0700607	0.174623	0.273211	0.225988	0.0829558	0.251977	0.0927953	0.0271032	0.235875	0.166386	0.122312	0.00261138	0.103104	0.0261813	0.00995101	0.0408015	0.0456474	0.0763522	0.354261	0.197943	0.0345717	0.079413	0.179226	0.0935878	0.0395974	0.123832	0.0133453	0.0585801	0.0397034	0.0471416	0.0516956	0.0496877	0.114094	0.262405	0.0489634	0.0597055	0.0664085	0.0591484	0.0118548	0.0397083	0.0841314	0.0453022	0.0911845	0.0836828	0.0259767	0.0148583	0.0965583	0.0299464	0.0508127	0.0603532	0.0196879	0.274135	0.0231878	0.0248142	0.107188	0.0432664	0.0978581	0.316897	0.675451	1.07442	1.93323	4	8.325996
